en,es,de,title,speaker,duration,tags
"
","
","
",Ingenious homes in unexpected places,Iwan Baan,16:58,"cities,creativity,culture,design,photography"
"
											A walk through the tower
											reveals how residents have figured out
											how to create walls, how to make an air flow,
											how to create transparency,
											circulation throughout the tower,
											essentially creating a home
											that's completely adapted
											to the conditions of the site.
											When a new inhabitant moves into the tower,
											they already have a roof over their head,
											so they just typically mark their space
											with a few curtains or sheets.
											Slowly, from found materials, walls rise,
											and people create a space out of any found objects
											or materials.
									","
											Un paseo por la torre
											desvela cómo los residentes 
han encontrado maneras
											de crear paredes, 
conductos para el aire,
											de crear transparencia,
											circulación a través de la torre,
											creando en esencia un hogar
											que está completamente adaptado
											a las condiciones del lugar.
											Cuando un nuevo habitante 
se muda a la torre,
											ya tiene un tejado 
sobre la cabeza,
											así que lo normal es que 
simplemente marquen su espacio
											con algunas cortinas o sábanas.
											Poco a poco, a partir de materiales 
encontrados, se alzan las paredes,
											y la gente crea un espacio a 
partir de objetos o de materiales
											que va encontrando.
									","
											Ein Rundgang durch das Hochhaus zeigt,
											wie die Bewohner herausfanden,
											wie sie Wände errichten, 
Luft zirkulieren lassen,
											Transparenz erschaffen,
											das gesamte Hochhaus erschließen,
											im Wesentlichen ein Zuhause erschaffen,
											das vollständig
											den Bedingungen 
des Standortes angepasst ist.
											Wenn neue Bewohner 
ins Hochhaus einziehen,
											haben sie schon ein Dach über dem Kopf,
											daher richten sie sich ihren Raum
											nur durch ein paar Vorhänge oder Laken ein.
											Langsam, mit gefundenem Material, 
erheben sich Wände,
											und die Leute erschaffen 
aus gefundenen Objekten
											oder Materialien einen Raum.
									",Ingenious homes in unexpected places,Iwan Baan,16:58,"cities,creativity,culture,design,photography"
"
","
","
",Ingenious homes in unexpected places,Iwan Baan,16:58,"cities,creativity,culture,design,photography"
"
											It's remarkable to see the design decisions
											that they're making,
											like when everything is made out of red bricks,
											some residents will cover that red brick
											with another layer of red brick-patterned wallpaper
											just to make it a kind of clean finish.
									","
											Es admirable ver 
las decisiones de diseño
											que van haciendo,
											por ejemplo cuando todo 
está hecho de ladrillos rojos,
											algunos residentes 
cubren el ladrillo rojo
											con una capa de papel pintado 
estampado en ladrillo rojo
											para crear una especie 
de acabado fino.
									","
											Es ist bemerkenswert, 
die Entwurfsentscheidungen zu sehen,
											die sie treffen.
											Wenn etwa alles aus roten Ziegeln besteht,
											bedecken manche Bewohner den roten Ziegel
											mit einer weiteren Schicht 
Roter-Ziegelstein-Tapete,
											nur um einen sauberen Abschluss 
hinzubekommen.
									",Ingenious homes in unexpected places,Iwan Baan,16:58,"cities,creativity,culture,design,photography"
"
","
","
",Ingenious homes in unexpected places,Iwan Baan,16:58,"cities,creativity,culture,design,photography"
"
											The inhabitants literally built up these homes
											with their own hands, and this labor of love
											instills a great sense of pride
											in many families living in this tower.
											They typically make the best out of their conditions,
											and try to make their spaces look nice and homey,
											or at least up until as far as they can reach.
											Throughout the tower, you come across
											all kinds of services, like the barber,
											small factories, and every floor has
											a little grocery store or shop.
											And you even find a church.
											And on the 30th floor, there is a gym
											where all the weights and barbells
											are made out of the leftover pulleys
											from the elevators which were never installed.
											From the outside, behind this always-changing facade,
											you see how the fixed concrete beams
											provide a framework for the inhabitants
											to create their homes
											in an organic, intuitive way
											that responds directly to their needs.
									","
											Los habitantes construyen 
estas casas literalmente
											con sus propias manos, 
y este entusiasmo
											infunde un gran 
sentido del orgullo
											en muchas familias 
que viven en esta torre.
											Lo normal es que saquen lo que 
puedan de las condiciones existentes,
											y que intenten que los espacios 
queden bonitos y hogareños,
											o al menos hasta 
donde puedan llegar.
											Por toda la torre 
se pueden encontrar
											todo tipo de servicios, 
como el barbero,
											pequeñas fábricas, y cada piso tiene
											un pequeño almacén 
o tienda de comestibles.
											Podrán encontrar 
hasta una iglesia.
											Y en el piso 30 
hay un gimnasio
											donde todas las pesas y halteras
											están hechas a partir 
de poleas sobrantes
											de los ascensores que 
nunca se instalaron.
											Desde el exterior, tras 
esta fachada en cambio permanente,
											se puede ver cómo 
las vigas fijas de hormigón
											proporcionan una estructura 
que los habitantes
											utilizan para crear sus hogares
											de manera orgánica, intuitiva
											que responde directamente 
a sus necesidades.
									","
											Die Bewohner bauten 
diese Wohnungen buchstäblich
											mit ihren eigenen Händen 
und dieser Liebesdienst
											löst ein starkes Gefühl des Stolzes
											bei vielen im Hochhaus 
lebenden Familien aus.
											Sie machen meist das Beste 
aus ihrer Situation,
											und sie versuchen, ihre Räume nett 
und wohnlich aussehen zu lassen,
											oder wenigstens soweit sie das können.
											Überall im Hochhaus stößt man auf
											alle Arten von Dienstleistungen, 
wie den Friseur,
											kleine Fabriken, und jede Etage
											hat ein kleines Lebensmittelgeschäft.
											Und es gibt sogar eine Kirche.
											Und im 30. Stockwerk 
gibt es ein Fitnessstudio,
											wo alle Gewichte und Hanteln
											aus Resten von Seilrollen der Aufzüge
											gemacht wurden, die nie eingebaut wurden.
											Von außen, hinter der sich 
ständig wandelnden Fassade,
											sieht man, 
wie die befestigten Betonträger
											ein Gerüst für die Bewohner bilden,
											damit sie ihre Wohnungen
											auf natürliche, intuitive Weise erschaffen,
											die unmittelbar 
ihren Bedürfnissen gerecht werden.
									",Ingenious homes in unexpected places,Iwan Baan,16:58,"cities,creativity,culture,design,photography"
"
","
","
",Ingenious homes in unexpected places,Iwan Baan,16:58,"cities,creativity,culture,design,photography"
"
											Let's go now to Africa, to Nigeria,
											to a community called Makoko,
											a slum where 150,000 people
											live just meters above the Lagos Lagoon.
											While it may appear to be a completely chaotic place,
											when you see it from above, there seems to be
											a whole grid of waterways and canals
											connecting each and every home.
											From the main dock, people board long wooden canoes
											which carry them out to their various homes and shops
											located in the expansive area.
											When out on the water, it's clear
											that life has been completely adapted
											to this very specific way of living.
											Even the canoes become variety stores
											where ladies paddle from house to house,
											selling anything from toothpaste to fresh fruits.
											Behind every window and door frame,
											you'll see a small child peering back at you,
											and while Makoko seems to be packed with people,
											what's more shocking is actually
											the amount of children pouring out of every building.
											The population growth in Nigeria,
											and especially in these areas like Makoko,
											are painful reminders
											of how out of control things really are.
									","
											Vayamos ahora 
a África, a Nigeria,
											a una comunidad 
llamada Makoko,
											un barrio bajo donde 
150 mil personas
											viven sólo unos metros por 
encima de la laguna de Lagos.
											A pesar de que parece 
un lugar completamente caótico,
											cuando lo ven desde 
arriba, parece haber
											toda una red de conductos 
de agua y canales
											que conectan todos y 
cada uno de los hogares.
											Desde el muelle principal, la gente 
navega en largas canoas de madera
											que los llevan hacia 
sus diversos hogares y tiendas
											situados en un área muy extensa.
											Desde el agua, está claro
											que la vida se ha 
adaptado completamente
											a esta forma 
tan específica de vida.
											Hasta las canoas se convierten 
en comercios variados
											donde las señoras 
reman de casa a casa,
											vendiendo de todo, desde 
dentífrico hasta fruta fresca.
											Tras cada ventana y cada puerta,
											verán un niño pequeño 
que los está observando,
											y aunque en apariencia 
Makoko está lleno de gente,
											en realidad lo que 
más impresiona es
											el número de niños asomados 
hacia el exterior en cada edificio.
											El crecimiento de 
población en Nigeria,
											y en especial en zonas 
como esta de Makoko,
											es un recuerdo doloroso
											de lo verdaderamente 
incontroladas que están las cosas.
									","
											Blicken wir jetzt nach Afrika, nach Nigeria,
											in eine Gemeinde namens Makoko,
											ein Slum, wo 150.000 Menschen
											nur einige Meter über
der Lagune von Lagos leben.
											Obwohl es ein total 
chaotischer Ort zu sein scheint,
											wenn man es von oben sieht, 
gibt es anscheinend
											ein ganzes Netz 
von Wasserwegen und Kanälen,
											die jedes einzelne Haus verbinden.
											Vom größten Dock besteigen
Menschen lange Holzkanus,
											die sie zu ihren verschiedenen 
Häusern und Läden bringen,
											die sich in dem weitläufigen Gebiet befinden.
											Auf dem Wasser ist es ganz klar,
											dass sich das Leben komplett
											dieser besonderen Lebensform angepasst hat.
											Die Kanus werden sogar zu Krämerläden,
											wo Frauen von Haus zu Haus paddeln
											und alles von Zahnpasta bis 
zu frischen Früchten verkaufen.
											Hinter jedem Fenster und Türrahmen
											sieht man, wie Kleinkinder einen anstarren,
											und obwohl Makoko vor Menschen überquillt,
											ist tatsächlich viel schockierender,
											welche Anzahl an Kindern 
aus jedem Gebäude strömen.
											Das Bevölkerungswachstum in Nigeria,
											und besonders in Gegenden wie Makoko,
											sind schmerzhafte Erinnerungen daran,
											wie sehr die Dinge 
außer Kontrolle geraten sind.
									",Ingenious homes in unexpected places,Iwan Baan,16:58,"cities,creativity,culture,design,photography"
"
","
","
",Ingenious homes in unexpected places,Iwan Baan,16:58,"cities,creativity,culture,design,photography"
"
											In Makoko, very few systems
											and infrastructures exist.
											Electricity is rigged and freshest water
											comes from self-built wells throughout the area.
											This entire economic model
											is designed to meet a specific way of living
											on the water, so fishing and boat-making
											are common professions.
											You'll have a set of entrepreneurs
											who have set up businesses throughout the area,
											like barbershops, CD and DVD stores,
											movie theaters, tailors, everything is there.
											There is even a photo studio
											where you see the sort of aspiration
											to live in a real house or to be associated
											with a faraway place, like that hotel in Sweden.
									","
											En Makoko existen 
muy pocos sistemas
											e infraestructuras.
											La electricidad es una chapuza 
y el agua más fresca
											viene de pozos dispersos 
cavados por la gente.
											Todo este modelo económico
											está diseñado para satisfacer 
una forma de vida específica
											basada en el agua, por lo que 
la pesca y la construcción de barcas
											son profesiones comunes.
											Hay un grupo de empresarios
											que han instalado sus negocios 
por toda la zona,
											como barberos, tiendas 
de CDs y de DVDs,
											cines, sastres, 
aquí hay de todo.
											Hay hasta un estudio 
de fotografía
											donde se pueden ver 
las aspiraciones locales
											a vivir en una casa de 
verdad o a estar asociado
											con un lugar lejano, como 
ese hotel en Suecia.
									","
											In Makoko existieren sehr wenige Systeme
											und Infrastrukturen.
											Die Elektrizität ist zusammengebastelt 
und frisches Wasser
											kommt aus selbstgebauten Brunnen 
in der ganzen Gegend.
											Dieses gesamte Wirtschaftsmodell
											ist darauf angelegt, 
einer bestimmte Lebensform
											auf dem Wasser zu entsprechen, 
daher sind Fischerei und Bootsbau
											verbreitete Berufe.
											Es gibt eine Gruppe von Unternehmern,
											die in der gesamten Gegend 
Unternehmen gründen,
											wie Frisör-, CD- und DVD-Läden,
											Kinos, Schneider, es ist alles da.
											Es gibt sogar ein Fotostudio,
											wo man die Art von Sehnsucht sieht,
											in einem richtigen Haus zu leben oder
											ist mit der Ferne verknüpft, 
wie dieses Hotel in Schweden.
									",Ingenious homes in unexpected places,Iwan Baan,16:58,"cities,creativity,culture,design,photography"
"
","
","
",Ingenious homes in unexpected places,Iwan Baan,16:58,"cities,creativity,culture,design,photography"
"
											On this particular evening,
											I came across this live band
											dressed to the T in their coordinating outfits.
											They were floating through the canals
											in a large canoe with a fitted-out generator
											for all of the community to enjoy.
									","
											Una noche,
											me encontré con un grupo 
de música en vivo
											impecablemente vestidos 
con atuendos coordinados.
											Iban flotando por los canales
											en una gran canoa en la que 
habían instalado un generador
											para el disfrute de 
toda la comunidad.
									","
											An diesem speziellen Abend
											traf ich auf diese Liveband,
											die in haargenau 
gleichen Outfits gekleidet war.
											Sie treiben durch die Kanäle
											in einem großen, mit einem 
Generator ausstaffierten Kanu,
											zur Freude der ganzen Gemeinschaft.
									",Ingenious homes in unexpected places,Iwan Baan,16:58,"cities,creativity,culture,design,photography"
"
","
","
",Ingenious homes in unexpected places,Iwan Baan,16:58,"cities,creativity,culture,design,photography"
"
											By nightfall, the area becomes almost pitch black,
											save for a small lightbulb
											or a fire.
									","
											Al anochecer, la zona 
se oscurece casi por completo,
											salvo alguna bombilla pequeña
											o una fogata.
									","
											Nachts wird die Gegend 
fast pechschwarz,
											bis auf einige kleine Glühbirnen
											oder ein Feuer.
									",Ingenious homes in unexpected places,Iwan Baan,16:58,"cities,creativity,culture,design,photography"
"
","
","
",Ingenious homes in unexpected places,Iwan Baan,16:58,"cities,creativity,culture,design,photography"
"
											What originally brought me to Makoko
											was this project from a friend of mine,
											Kunlé Adeyemi, who recently finished building
											this three-story floating school
											for the kids in Makoko.
											With this entire village existing on the water,
											public space is very limited,
											so now that the school is finished,
											the ground floor is a playground for the kids,
											but when classes are out, the platform
											is just like a town square,
											where the fishermen mend their nets
											and floating shopkeepers dock their boats.
									","
											Lo que en un principio 
me trajo a Makoko
											fue un proyecto 
de un amigo mío,
											Kunlé Adeyemi, quien acababa 
de terminar de construir
											una escuela flotante de tres pisos
											para los niños de Makoko.
											Como el pueblo entero 
se encuentra sobre el agua,
											el espacio público 
es muy limitado,
											así que ahora que 
la escuela está terminada,
											el piso bajo es un patio 
de juego para los niños,
											pero cuando no hay 
clases, la plataforma
											se convierte en la plaza 
mayor del pueblo
											donde los pescadores 
arreglan las redes
											y los tenderos flotantes 
fondean las barcas.
									","
											Was mich ursprünglich 
nach Makoko brachte,
											war dieses Projekt von 
einem Freund von mir,
											Kunié Adeyemi, der 
kürzlich diese dreistöckige,
											schwimmende Schule
											für die Kinder in Makoko fertigstellte.
											Da das gesamte Dorf 
auf dem Wasser existiert,
											ist öffentlicher Raum sehr begrenzt.
											Jetzt da die Schule fertig ist,
											dient das Erdgeschoss 
den Kindern als Spielplatz,
											aber wenn der Unterricht vorbei ist, 
ist die Plattform
											wie ein Stadtplatz,
											wo Fischer ihre Netze flicken
											und schwimmende Ladenbesitzer 
ihre Boote andocken.
									",Ingenious homes in unexpected places,Iwan Baan,16:58,"cities,creativity,culture,design,photography"
"
","
","
",Ingenious homes in unexpected places,Iwan Baan,16:58,"cities,creativity,culture,design,photography"
