en,es,title,speaker,duration,tags
"
											And I'm a physicist,
											and this time I brought
another physicist along to do so.
											His name is Albert Einstein —
also Albert — and he's the one who said
											that the person who has not made
his great contributions to science
											by the age of 30
											will never do so.
									","
											Yo soy físico,
											y esta vez invité a otro físico
para que se encargara de eso.
											Su nombre es Albert Einstein,
también Albert, y él fue quien dijo
											que quien no haya hecho
grandes contribuciones a la ciencia
											a los 30 años, entonces nunca lo hará.
									",The real relationship between your age and your chance of success,Albert-László Barabási,16:16,"success,science,leadership,motivation,goal-setting,potential,work,personal growth,TEDx"
"
","
",The real relationship between your age and your chance of success,Albert-László Barabási,16:16,"success,science,leadership,motivation,goal-setting,potential,work,personal growth,TEDx"
"
											(Laughter)
									","
											(Risas)
									",The real relationship between your age and your chance of success,Albert-László Barabási,16:16,"success,science,leadership,motivation,goal-setting,potential,work,personal growth,TEDx"
"
","
",The real relationship between your age and your chance of success,Albert-László Barabási,16:16,"success,science,leadership,motivation,goal-setting,potential,work,personal growth,TEDx"
"
											Now, you don't need to check Wikipedia
											that I'm beyond 30.
									","
											No necesitan ir a Wikipedia
											para saber que tengo más de 30.
									",The real relationship between your age and your chance of success,Albert-László Barabási,16:16,"success,science,leadership,motivation,goal-setting,potential,work,personal growth,TEDx"
"
","
",The real relationship between your age and your chance of success,Albert-László Barabási,16:16,"success,science,leadership,motivation,goal-setting,potential,work,personal growth,TEDx"
"
											(Laughter)
									","
											(Risas)
									",The real relationship between your age and your chance of success,Albert-László Barabási,16:16,"success,science,leadership,motivation,goal-setting,potential,work,personal growth,TEDx"
"
","
",The real relationship between your age and your chance of success,Albert-László Barabási,16:16,"success,science,leadership,motivation,goal-setting,potential,work,personal growth,TEDx"
"
											So, effectively, what
he is telling me, and us,
											is that when it comes to my science,
											I'm deadwood.
											Well, luckily, I had my share
of luck within my career.
											Around age 28, I became
very interested in networks,
											and a few years later, we managed
to publish a few key papers
											that reported the discovery
of scale-free networks
											and really gave birth to a new discipline
that we call network science today.
											And if you really care about it,
you can get a PhD now in network science
											in Budapest, in Boston,
											and you can study it all over the world.
									","
											Así que, efectivamente,
lo que me dice a mí y a todos,
											es que con respecto a mi ciencia
no soy muy competente.
											Afortunadamente, durante la carrera
tuve mi dosis de suerte.
											A los 28 años me surgió
un gran interés por las redes,
											y unos años después
logramos publicar algunos artículos
											que presentaban el descubrimiento
de redes de libre escala,
											lo que dio paso a una nueva disciplina
que ahora llamamos ciencia de redes.
											Si de verdad les gusta,
se puede estudiar un doctorado en eso
											en Budapest, en Boston,
o en cualquier parte del mundo.
									",The real relationship between your age and your chance of success,Albert-László Barabási,16:16,"success,science,leadership,motivation,goal-setting,potential,work,personal growth,TEDx"
"
","
",The real relationship between your age and your chance of success,Albert-László Barabási,16:16,"success,science,leadership,motivation,goal-setting,potential,work,personal growth,TEDx"
"
											A few years later,
											when I moved to Harvard
first as a sabbatical,
											I became interested
in another type of network:
											that time, the networks within ourselves,
											how the genes and the proteins
and the metabolites link to each other
											and how they connect to disease.
											And that interest led
to a major explosion within medicine,
											including the Network Medicine
Division at Harvard,
											that has more than 300 researchers
who are using this perspective
											to treat patients and develop new cures.
									","
											Algunos años después,
											cuando llegué a Harvard como sabático
											me interesó otro tipo de red.
											Esta vez, fue la red dentro de nosotros.
											Cómo los genes, las proteínas
y los metabolitos se conectan
											y su relación con las enfermedades.
											Ese interés hizo
que me adentrara en la medicina,
											incluyendo la División 
de Medicina de Red en Harvard,
											que cuenta con más de 300 investigadores
que usan esta perspectiva
											para tratar pacientes
y desarrollar nuevas curas.
									",The real relationship between your age and your chance of success,Albert-László Barabási,16:16,"success,science,leadership,motivation,goal-setting,potential,work,personal growth,TEDx"
"
","
",The real relationship between your age and your chance of success,Albert-László Barabási,16:16,"success,science,leadership,motivation,goal-setting,potential,work,personal growth,TEDx"
"
											And a few years ago,
											I thought that I would take
this idea of networks
											and the expertise we had in networks
											in a different area,
											that is, to understand success.
											And why did we do that?
											Well, we thought that, to some degree,
											our success is determined
by the networks we're part of —
											that our networks can push us forward,
they can pull us back.
											And I was curious if we could use
the knowledge and big data and expertise
											where we develop the networks
											to really quantify
how these things happen.
									","
											Hace algunos años
											pensé que tomaría
esta idea de las redes
											y la experiencia que teníamos
en un área distinta
											que es entender el éxito.
											¿Por qué lo hicimos?
											Creímos que, hasta cierto punto,
											las redes en las que participábamos
determinaban nuestro éxito.
											Que las redes nos pueden impulsar 
y hacer retroceder.
											Me preguntaba si podíamos usar
el conocimiento, los datos y experiencia
											que usamos en las redes para medir
cómo suceden estas cosas.
									",The real relationship between your age and your chance of success,Albert-László Barabási,16:16,"success,science,leadership,motivation,goal-setting,potential,work,personal growth,TEDx"
"
","
",The real relationship between your age and your chance of success,Albert-László Barabási,16:16,"success,science,leadership,motivation,goal-setting,potential,work,personal growth,TEDx"
"
											This is a result from that.
											What you see here is a network
of galleries in museums
											that connect to each other.
											And through this map
that we mapped out last year,
											we are able to predict very accurately
the success of an artist
											if you give me the first five exhibits
that he or she had in their career.
									","
											Este es uno de los resultados.
											Lo que ven es una red
de galerías en museos
											conectadas entre ellas.
											En este mapa,
que hicimos el año pasado,
											podemos predecir el éxito
de un artista con gran precisión
											si nos proporcionan las primeras
cinco exhibiciones de su carrera.
									",The real relationship between your age and your chance of success,Albert-László Barabási,16:16,"success,science,leadership,motivation,goal-setting,potential,work,personal growth,TEDx"
"
","
",The real relationship between your age and your chance of success,Albert-László Barabási,16:16,"success,science,leadership,motivation,goal-setting,potential,work,personal growth,TEDx"
"
											Well, as we thought about success,
											we realized that success
is not only about networks;
											there are so many
other dimensions to that.
											And one of the things
we need for success, obviously,
											is performance.
											So let's define what's the difference
between performance and success.
											Well, performance is what you do:
											how fast you run,
what kind of paintings you paint,
											what kind of papers you publish.
											However, in our working definition,
											success is about what the community
notices from what you did,
											from your performance:
											How does it acknowledge it,
and how does it reward you for it?
											In other terms,
											your performance is about you,
but your success is about all of us.
											And this was a very
important shift for us,
											because the moment we defined success
as being a collective measure
											that the community provides to us,
											it became measurable,
											because if it's in the community,
there are multiple data points about that.
											So we go to school,
we exercise, we practice,
											because we believe
that performance leads to success.
											But the way we actually
started to explore,
											we realized that performance and success
are very, very different animals
											when it comes to
the mathematics of the problem.
											And let me illustrate that.
									","
											Tal y como lo pensábamos,
											nos dimos cuenta de que el éxito
no solo está en las redes.
											Hay muchas otras dimensiones.
											Algo que, obviamente,
necesitamos para tener éxito
											es el desempeño.
											Aclaremos la diferencia
entre desempeño y éxito.
											El desempeño es lo que hacemos.
											Qué tan rápido corremos,
el tipo de pinturas que hacemos,
											el tipo de artículos que publicamos.
											Pero en nuestro entorno de trabajo
											el éxito es lo que la comunidad
reconoce que hicimos,
											con nuestro desempeño.
											¿Cómo se reconoce
y cómo nos retribuye?
											En otras palabras,
											nuestro desempeño es algo personal,
pero nuestro éxito concierne a todos.
											Para nosotros, este fue un gran cambio
											porque al definir el éxito
como una medida colectiva,
											provista por la comunidad,
											lo volvimos cuantificable
											pues hay múltiples datos
que conciernen a la comunidad.
											Vamos a la escuela,
hacemos ejercicio y practicamos
											porque creemos que el desempeño 
conduce al éxito.
											Pero al explorar un poco
											nos dimos cuenta de que el desempeño
y el éxito no tienen nada en común
											y no resuelven el problema.
											Déjenme explicarles.
									",The real relationship between your age and your chance of success,Albert-László Barabási,16:16,"success,science,leadership,motivation,goal-setting,potential,work,personal growth,TEDx"
"
","
",The real relationship between your age and your chance of success,Albert-László Barabási,16:16,"success,science,leadership,motivation,goal-setting,potential,work,personal growth,TEDx"
"
											So what you see here is
the fastest man on earth, Usain Bolt.
											And of course, he wins most of
the competitions that he enters.
											And we know he's the fastest on earth
because we have a chronometer
											to measure his speed.
											Well, what is interesting about him
is that when he wins,
											he doesn't do so by really significantly
outrunning his competition.
											He's running at most a percent faster
than the one who loses the race.
											And not only does he run only
one percent faster than the second one,
											but he doesn't run
10 times faster than I do —
											and I'm not a good runner,
trust me on that.
									","
											Él es el hombre más rápido
del mundo, Usain Bolt.
											Gana casi todas las competencias
en las que participa.
											Sabemos que es el más rápido
porque tenemos un cronómetro
											que mide su velocidad.
											Lo interesante es que cuando gana
											no lo hace con una gran ventaja.
											Como máximo, corre 1 % 
más rápido que el que pierde.
											No solo es que corra
1 % más rápido que el segundo,
											tampoco corre diez veces
más rápido que yo.
											Y no soy buen corredor, créanme.
									",The real relationship between your age and your chance of success,Albert-László Barabási,16:16,"success,science,leadership,motivation,goal-setting,potential,work,personal growth,TEDx"
"
","
",The real relationship between your age and your chance of success,Albert-László Barabási,16:16,"success,science,leadership,motivation,goal-setting,potential,work,personal growth,TEDx"
"
											(Laughter)
									","
											(Risas)
									",The real relationship between your age and your chance of success,Albert-László Barabási,16:16,"success,science,leadership,motivation,goal-setting,potential,work,personal growth,TEDx"
"
","
",The real relationship between your age and your chance of success,Albert-László Barabási,16:16,"success,science,leadership,motivation,goal-setting,potential,work,personal growth,TEDx"
"
											And every time we are able
to measure performance,
											we notice something very interesting;
											that is, performance is bounded.
											What it means is that there are
no huge variations in human performance.
											It varies only in a narrow range,
											and we do need the chronometer
to measure the differences.
											This is not to say that we cannot
see the good from the best ones,
											but the best ones
are very hard to distinguish.
											And the problem with that
is that most of us work in areas
											where we do not have a chronometer
to gauge our performance.
									","
											Cada vez que medimos el desempeño
											vemos algo muy interesante.
											El desempeño tiene limitantes.
											Es decir que el desempeño humano
no tiene grandes variaciones.
											Solo varía muy poco
											y necesitamos un cronómetro
para medir las diferencias.
											No pretendo decir que no veamos 
lo bueno de los mejores,
											pero es muy difícil
identificar a los mejores.
											El problema es que la mayoría
de nosotros trabajamos en áreas
											donde no tenemos un cronómetro
para medir nuestro desempeño.
									",The real relationship between your age and your chance of success,Albert-László Barabási,16:16,"success,science,leadership,motivation,goal-setting,potential,work,personal growth,TEDx"
"
","
",The real relationship between your age and your chance of success,Albert-László Barabási,16:16,"success,science,leadership,motivation,goal-setting,potential,work,personal growth,TEDx"
"
											Alright, performance is bounded,
											there are no huge differences between us
when it comes to our performance.
											How about success?
											Well, let's switch to
a different topic, like books.
											One measure of success for writers is
how many people read your work.
											And so when my previous book
came out in 2009,
											I was in Europe talking with my editor,
											and I was interested:
Who is the competition?
											And I had some fabulous ones.
											That week —
									","
											El desempeño tiene limitantes.
											Si hablamos de desempeño,
no hay grandes diferencias entre nosotros.
											¿Qué hay del éxito?
											Cambiemos de tema y hablemos de libros.
											Una forma de medir el éxito de un escritor
es con el número de personas que los leen.
											Cuando publiqué mi último libro en 2009
											estaba en Europa con mi editor
											y me interesaba saber
quién era la competencia.
											Eran de los grandes.
											Esa semana...
									",The real relationship between your age and your chance of success,Albert-László Barabási,16:16,"success,science,leadership,motivation,goal-setting,potential,work,personal growth,TEDx"
"
","
",The real relationship between your age and your chance of success,Albert-László Barabási,16:16,"success,science,leadership,motivation,goal-setting,potential,work,personal growth,TEDx"
"
											(Laughter)
									","
											(Risas)
									",The real relationship between your age and your chance of success,Albert-László Barabási,16:16,"success,science,leadership,motivation,goal-setting,potential,work,personal growth,TEDx"
"
","
",The real relationship between your age and your chance of success,Albert-László Barabási,16:16,"success,science,leadership,motivation,goal-setting,potential,work,personal growth,TEDx"
"
											Dan Brown came out with ""The Lost Symbol,""
											and ""The Last Song"" also came out,
											Nicholas Sparks.
											And when you just look at the list,
											you realize, you know, performance-wise,
there's hardly any difference
											between these books or mine.
											Right?
											So maybe if Nicholas Sparks's team
works a little harder,
											he could easily be number one,
											because it's almost by accident
who ended up at the top.
											So I said, let's look at the numbers —
I'm a data person, right?
											So let's see what were
the sales for Nicholas Sparks.
											And it turns out that
that opening weekend,
											Nicholas Sparks sold more than
a hundred thousand copies,
											which is an amazing number.
											You can actually get to the top
of the ""New York Times"" best-seller list
											by selling 10,000 copies a week,
											so he tenfold overcame
what he needed to be number one.
											Yet he wasn't number one.
											Why?
											Because there was Dan Brown,
who sold 1.2 million copies that weekend.
									","
											Dan Brown publicó
""El símbolo perdido""
											y también publicaron ""La última canción""
											de Nicholas Sparks.
											Si solo miran la lista
											pueden ver que, en cuanto a desempeño,
casi no hay diferencia
											entre esos libros y el mío.
											¿Cierto?
											Si el equipo de Nicholas Sparks
se esforzaba un poco más,
											pudo ser el número uno,
											pues quien obtuvo el primer puesto
lo hizo casi por accidente.
											Así que pensé en revisar los números,
después de todo, son datos.
											Veamos las ventas de Nicholas Sparks.
											Resulta que
ese fin de semana de estreno
											Nicholas Sparks vendió
más de 100 000 copias,
											lo cual es impresionante.
											Se podría estar entre los mejores de 
los best-seller de The New York Times
											vendiendo 10 000 copias por semana.
											Así que vendió diez veces más
de lo necesario para ser el número uno.
											Sin embargo, no lo fue.
											¿Por qué?
											Porque Dan Brown vendió
1,2 millones de copias ese fin de semana.
									",The real relationship between your age and your chance of success,Albert-László Barabási,16:16,"success,science,leadership,motivation,goal-setting,potential,work,personal growth,TEDx"
"
","
",The real relationship between your age and your chance of success,Albert-László Barabási,16:16,"success,science,leadership,motivation,goal-setting,potential,work,personal growth,TEDx"
"
											(Laughter)
									","
											(Risas)
									",The real relationship between your age and your chance of success,Albert-László Barabási,16:16,"success,science,leadership,motivation,goal-setting,potential,work,personal growth,TEDx"
"
","
",The real relationship between your age and your chance of success,Albert-László Barabási,16:16,"success,science,leadership,motivation,goal-setting,potential,work,personal growth,TEDx"
"
											And the reason I like this number
is because it shows that, really,
											when it comes to success, it's unbounded,
											that the best doesn't only get
slightly more than the second best
											but gets orders of magnitude more,
											because success is a collective measure.
											We give it to them, rather than
we earn it through our performance.
									","
											Este número me gusta
porque nos muestra que, en realidad,
											el éxito no tiene límites.
											El primero no supera al segundo
solo por un poco,
											sino que hay una gran diferencia
											porque el éxito es una medida colectiva.
											Es algo que damos, en lugar de ganarlo
con nuestro desempeño.
									",The real relationship between your age and your chance of success,Albert-László Barabási,16:16,"success,science,leadership,motivation,goal-setting,potential,work,personal growth,TEDx"
"
","
",The real relationship between your age and your chance of success,Albert-László Barabási,16:16,"success,science,leadership,motivation,goal-setting,potential,work,personal growth,TEDx"
"
											So one of things we realized is that
performance, what we do, is bounded,
											but success, which is
collective, is unbounded,
											which makes you wonder:
											How do you get these
huge differences in success
											when you have such tiny
differences in performance?
											And recently, I published a book
that I devoted to that very question.
											And they didn't give me enough time
to go over all of that,
											so I'm going to go back
to the question of,
											alright, you have success;
when should that appear?
									","
											Vimos que el desempeño,
o lo que hacemos, tiene sus límites,
											pero el éxito, que es colectivo, 
no los tiene.
											Eso hace que me pregunte
											cómo es que existen
estas grandes diferencias en el éxito
											cuando las diferencias
en el desempeño son tan mínimas.
											Recientemente publiqué un libro
que se enfoca en esa cuestión.
											No tengo mucho tiempo
para hablar de todo
											así que regresaré a la otra pregunta:
											¿Cuándo deberíamos de tener éxito?
									",The real relationship between your age and your chance of success,Albert-László Barabási,16:16,"success,science,leadership,motivation,goal-setting,potential,work,personal growth,TEDx"
"
","
",The real relationship between your age and your chance of success,Albert-László Barabási,16:16,"success,science,leadership,motivation,goal-setting,potential,work,personal growth,TEDx"
"
											So let's go back to the party spoiler
and ask ourselves:
											Why did Einstein make
this ridiculous statement,
											that only before 30
you could actually be creative?
											Well, because he looked around himself
and he saw all these fabulous physicists
											that created quantum mechanics
and modern physics,
											and they were all in their 20s
and early 30s when they did so.
											And it's not only him.
											It's not only observational bias,
											because there's actually
a whole field of genius research
											that has documented the fact that,
											if we look at the people
we admire from the past
											and then look at what age
they made their biggest contribution,
											whether that's music,
whether that's science,
											whether that's engineering,
											most of them tend to do so
in their 20s, 30s, early 40s at most.
											But there's a problem
with this genius research.
											Well, first of all, it created
the impression to us
											that creativity equals youth,
											which is painful, right?
									","
											Recordemos a esa persona
que arruina las fiestas.
											¿Por qué Einstein
hizo esa ridícula declaración
											de que solo antes de los 30
podemos ser creativos?
											Porque miró a su alrededor
y vio a grandes físicos
											que crearon la mecánica cuántica
y la física moderna
											y que tenían entre 20 y 30 años.
											Y no es el único.
											No solo es un sesgo de observación.
											Hay todo un campo de Genius Research
											que ha documentado el hecho de que
											si prestamos atención
a quienes admiramos del pasado
											y vemos a qué edad
hicieron su mayor contribución,
											ya sea en música, ciencia, o ingeniería,
											la mayoría lo hicieron
a los 20, los 30 o máximo los 40.
											Pero esta investigación tiene un problema.
											Primero que nada, nos dio la impresión
											de que la creatividad
se relaciona con la juventud.
											Eso duele, ¿cierto?
									",The real relationship between your age and your chance of success,Albert-László Barabási,16:16,"success,science,leadership,motivation,goal-setting,potential,work,personal growth,TEDx"
"
","
",The real relationship between your age and your chance of success,Albert-László Barabási,16:16,"success,science,leadership,motivation,goal-setting,potential,work,personal growth,TEDx"
"
											(Laughter)
									","
											(Risas)
									",The real relationship between your age and your chance of success,Albert-László Barabási,16:16,"success,science,leadership,motivation,goal-setting,potential,work,personal growth,TEDx"
"
","
",The real relationship between your age and your chance of success,Albert-László Barabási,16:16,"success,science,leadership,motivation,goal-setting,potential,work,personal growth,TEDx"
"
											And it also has an observational bias,
											because it only looks at geniuses
and doesn't look at ordinary scientists
											and doesn't look at all of us and ask,
											is it really true that creativity
vanishes as we age?
											So that's exactly what we tried to do,
											and this is important for that
to actually have references.
									","
											También tiene un margen de error
											porque solo toma en cuenta a genios
y no a científicos comunes.
											Tampoco a nosotros para preguntar
											si es verdad que la creatividad
se desvanece al envejecer.
											Es justo lo que intentamos hacer,
											lo cual es importante
para que hayan referencias.
									",The real relationship between your age and your chance of success,Albert-László Barabási,16:16,"success,science,leadership,motivation,goal-setting,potential,work,personal growth,TEDx"
"
","
",The real relationship between your age and your chance of success,Albert-László Barabási,16:16,"success,science,leadership,motivation,goal-setting,potential,work,personal growth,TEDx"
"
											So let's look at an ordinary
scientist like myself,
											and let's look at my career.
											So what you see here is all the papers
that I've published
											from my very first paper, in 1989;
I was still in Romania when I did so,
											till kind of this year.
											And vertically, you see
the impact of the paper,
											that is, how many citations,
											how many other papers
have been written that cited that work.
											And when you look at that,
											you see that my career
has roughly three different stages.
											I had the first 10 years
where I had to work a lot
											and I don't achieve much.
											No one seems to care
about what I do, right?
											There's hardly any impact.
									","
											Veamos a un científico común, como yo.
											Veamos mi carrera.
											Estos son todos los artículos
que he publicado,
											desde el primero en 1989,
aún estaba en Rumania cuando lo hice,
											hasta el de este año.
											De manera vertical
pueden ver su impacto
											con el número de citaciones.
											Es decir, cuántos artículos
han citado este trabajo.
											Si nos fijamos en eso
											podemos ver que mi carrera
tiene tres diferentes etapas.
											Están los primeros diez años
en los que trabajaba mucho
											sin conseguir demasiado.
											Al parecer, a nadie le importaba
mi trabajo, ¿cierto?
											No hubo gran impacto.
									",The real relationship between your age and your chance of success,Albert-László Barabási,16:16,"success,science,leadership,motivation,goal-setting,potential,work,personal growth,TEDx"
"
","
",The real relationship between your age and your chance of success,Albert-László Barabási,16:16,"success,science,leadership,motivation,goal-setting,potential,work,personal growth,TEDx"
"
											(Laughter)
									","
											(Risas)
									",The real relationship between your age and your chance of success,Albert-László Barabási,16:16,"success,science,leadership,motivation,goal-setting,potential,work,personal growth,TEDx"
"
","
",The real relationship between your age and your chance of success,Albert-László Barabási,16:16,"success,science,leadership,motivation,goal-setting,potential,work,personal growth,TEDx"
"
											That time, I was doing material science,
											and then I kind of discovered
for myself networks
											and then started publishing in networks.
											And that led from one high-impact
paper to the other one.
											And it really felt good.
That was that stage of my career.
									","
											En ese entonces,
me dedicaba a la ciencia de materiales
											y después descubrí las redes
											e hice publicaciones sobre el tema.
											De ahí fue éxito tras éxito.
											Se sintió muy bien.
Fue esa etapa de mi carrera.
									",The real relationship between your age and your chance of success,Albert-László Barabási,16:16,"success,science,leadership,motivation,goal-setting,potential,work,personal growth,TEDx"
"
","
",The real relationship between your age and your chance of success,Albert-László Barabási,16:16,"success,science,leadership,motivation,goal-setting,potential,work,personal growth,TEDx"
"
											(Laughter)
									","
											(Risas)
									",The real relationship between your age and your chance of success,Albert-László Barabási,16:16,"success,science,leadership,motivation,goal-setting,potential,work,personal growth,TEDx"
"
","
",The real relationship between your age and your chance of success,Albert-László Barabási,16:16,"success,science,leadership,motivation,goal-setting,potential,work,personal growth,TEDx"
"
											So the question is,
what happens right now?
											And we don't know, because there
hasn't been enough time passed yet
											to actually figure out how much impact
those papers will get;
											it takes time to acquire.
											Well, when you look at the data,
											it seems to be that Einstein,
the genius research, is right,
											and I'm at that stage of my career.
									","
											La cuestión es, ¿qué sucede ahora?
											No lo sabemos, porque
no ha pasado suficiente tiempo
											para determinar el impacto que tendrán.
											Eso toma tiempo.
											Si vemos los datos
											pareciera que Einstein
y Genius Research tienen razón
											y ya no estoy en el mejor momento.
									",The real relationship between your age and your chance of success,Albert-László Barabási,16:16,"success,science,leadership,motivation,goal-setting,potential,work,personal growth,TEDx"
"
","
",The real relationship between your age and your chance of success,Albert-László Barabási,16:16,"success,science,leadership,motivation,goal-setting,potential,work,personal growth,TEDx"
"
											(Laughter)
									","
											(Risas)
									",The real relationship between your age and your chance of success,Albert-László Barabási,16:16,"success,science,leadership,motivation,goal-setting,potential,work,personal growth,TEDx"
"
","
",The real relationship between your age and your chance of success,Albert-László Barabási,16:16,"success,science,leadership,motivation,goal-setting,potential,work,personal growth,TEDx"
"
											So we said, OK, let's figure out
how does this really happen,
											first in science.
											And in order not to have
the selection bias,
											to look only at geniuses,
											we ended up reconstructing the career
of every single scientist
											from 1900 till today
											and finding for all scientists
what was their personal best,
											whether they got the Nobel Prize
or they never did,
											or no one knows what they did,
even their personal best.
											And that's what you see in this slide.
											Each line is a career,
											and when you have a light blue dot
on the top of that career,
											it says that was their personal best.
											And the question is,
											when did they actually make
their biggest discovery?
											To quantify that,
											we look at what's the probability
that you make your biggest discovery,
											let's say, one, two, three
or 10 years into your career?
											We're not looking at real age.
											We're looking at
what we call ""academic age.""
											Your academic age starts
when you publish your first papers.
											I know some of you are still babies.
									","
											Así que quisimos descifrar
cómo es que esto sucede,
											primero en la ciencia.
											Para que no hubiera un sesgo de selección,
											al fijarnos solo en genios
											terminamos reconstruyendo
la carrera de cada científico
											desde 1900 hasta la fecha
											para encontrar la cúspide
de todos los científicos.
											Tal vez ganaron un premio Nobel
o tal vez no lo hicieron
											o nadie sabe de su trabajo,
incluso el mejor de ellos.
											Esto es lo que ven aquí.
											Cada línea es una carrera
											y el punto azul en cada carrera
											muestra su mayor éxito.
											La cuestión es,
											¿cuándo hicieron
su mayor descubrimiento?
											Para medir eso
											nos fijamos en las probabilidades
de hacer su mayor descubrimiento.
											Tal vez en uno, dos, tres
o diez años de carrera.
											No nos fijamos en la edad real.
											Nos fijamos en lo que llamamos
edad académica.
											La edad académica empieza
con las primeras publicaciones.
											Sé que algunos de Uds. aún son bebés.
									",The real relationship between your age and your chance of success,Albert-László Barabási,16:16,"success,science,leadership,motivation,goal-setting,potential,work,personal growth,TEDx"
"
","
",The real relationship between your age and your chance of success,Albert-László Barabási,16:16,"success,science,leadership,motivation,goal-setting,potential,work,personal growth,TEDx"
"
											(Laughter)
									","
											(Risas)
									",The real relationship between your age and your chance of success,Albert-László Barabási,16:16,"success,science,leadership,motivation,goal-setting,potential,work,personal growth,TEDx"
"
","
",The real relationship between your age and your chance of success,Albert-László Barabási,16:16,"success,science,leadership,motivation,goal-setting,potential,work,personal growth,TEDx"
"
											So let's look at the probability
											that you publish
your highest-impact paper.
											And what you see is, indeed,
the genius research is right.
											Most scientists tend to publish
their highest-impact paper
											in the first 10, 15 years in their career,
											and it tanks after that.
											It tanks so fast that I'm about —
I'm exactly 30 years into my career,
											and the chance that I will publish a paper
that would have a higher impact
											than anything that I did before
											is less than one percent.
											I am in that stage of my career,
according to this data.
											But there's a problem with that.
											We're not doing controls properly.
											So the control would be,
											what would a scientist look like
who makes random contribution to science?
											Or what is the productivity
of the scientist?
											When do they write papers?
											So we measured the productivity,
											and amazingly, the productivity,
											your likelihood of writing a paper
in year one, 10 or 20 in your career,
											is indistinguishable from the likelihood
of having the impact
											in that part of your career.
									","
											Analicemos la probabilidad
											de publicar su mejor artículo.
											Aquí vemos que Genius Research
está en lo correcto.
											La mayoría de los científicos
suelen publicar su mejor artículo
											en los primeros 10 o 15 años
de su carrera profesional,
											para venirse abajo después.
											Sucede tan rápido que estoy por...
llevo 30 años de carrera profesional,
											y las probabilidades de que publique
un artículo que tenga un mayor impacto
											de lo que he hecho anteriormente
											son menores al 1 %.
											Estoy en esa etapa profesional,
de acuerdo con esta información.
											Pero hay un problema.
											No hemos hecho un control apropiado.
											Esto se haría preguntándonos
											¿cómo sería un científico que contribuye
aleatoriamente a la ciencia?
											¿Cuál es su nivel de productividad?
											¿Cuándo escriben artículos?
											Medimos la productividad
											y sorprendentemente, la productividad
											o la posibilidad de escribir un artículo
en su primer, décimo o veinteavo año
											es equivalente a la posibilidad
de que este tenga éxito
											en ese momento de su carrera profesional.
									",The real relationship between your age and your chance of success,Albert-László Barabási,16:16,"success,science,leadership,motivation,goal-setting,potential,work,personal growth,TEDx"
"
","
",The real relationship between your age and your chance of success,Albert-László Barabási,16:16,"success,science,leadership,motivation,goal-setting,potential,work,personal growth,TEDx"
