en,es,title,speaker,duration,tags
"
											During that time,
											I worked at Los Alamos National Lab
											in the theoretical biology
and biophysics group.
											And it was there I had my first encounter
with the supercomputer,
											and my mind was blown.
											With the power of supercomputing,
											which is basically thousands
of connected PCs on steroids,
											we were able to uncover the complexities
of influenza and hepatitis C.
											And it was during this time
that I saw the power
											of using computers
and biology combined, for humanity.
											And I wanted this to be my career path.
											So, since 1999,
											I've spent the majority
of my scientific career
											in very high-tech labs,
											surrounded by really expensive equipment.
									","
											Durante ese tiempo,
											trabajé en Los Alamos National Lab
											en el grupo de biología
teórica y biofísica.
											Y fue allí donde tuve mi primer
encuentro con una supercomputadora,
											y me quedé alucinada.
											Con el poder de la supercomputación
											que son básicamente miles de computadoras 
conectadas en esteroides,
											pudimos descubrir las complejidades
de la gripe y de la hepatitis C.
											Y fue durante ese tiempo que vi el poder
											de usar la informática y la biología
combinadas, para la humanidad.
											Quería que esta fuera
mi carrera profesional.
											Así que, desde 1999,
											he pasado la mayoría de
mi carrera científica
											en laboratorios de muy alta tecnología,
											rodeada de equipos realmente caros.
									",How we're using DNA tech to help farmers fight crop diseases,Laura Boykin,12:27,"farming,science,collaboration,DNA,TED Fellows,Africa,food,community,technology"
"
","
",How we're using DNA tech to help farmers fight crop diseases,Laura Boykin,12:27,"farming,science,collaboration,DNA,TED Fellows,Africa,food,community,technology"
"
											So many ask me
											how and why do I work
for farmers in Africa.
											Well, because of my computing skills,
											in 2013, a team of East African scientists
											asked me to join the team
in the plight to save cassava.
											Cassava is a plant whose leaves and roots
feed 800 million people globally.
											And 500 million in East Africa.
											So that's nearly a billion people
											relying on this plant
for their daily calories.
											If a small-scale family farmer
has enough cassava,
											she can feed her family
											and she can sell it at the market
for important things like school fees,
											medical expenses and savings.
									","
											Muchos me preguntan
											cómo y por qué trabajo
para agricultores en África.
											Bueno, debido a
mis habilidades informáticas,
											en 2013, un equipo de científicos
del este de África
											me pidió que me uniera a ellos
en su lucha por salvar la yuca.
											La yuca es una planta cuyas hojas y raíces
alimentan a unos 800 millones en el mundo.
											Y a 500 millones en África Oriental.
											Eso es casi mil millones de personas
											que confían en esta planta
para conseguir sus calorías diarias.
											Si una pequeña familia de
agricultores tiene suficiente yuca,
											puede alimentar a su familia,
											y venderla en el mercado para otras cosas
importantes como las tasas escolares,
											los gastos médicos y los ahorros.
									",How we're using DNA tech to help farmers fight crop diseases,Laura Boykin,12:27,"farming,science,collaboration,DNA,TED Fellows,Africa,food,community,technology"
"
","
",How we're using DNA tech to help farmers fight crop diseases,Laura Boykin,12:27,"farming,science,collaboration,DNA,TED Fellows,Africa,food,community,technology"
"
											But cassava is under attack in Africa.
											Whiteflies and viruses
are devastating cassava.
											Whiteflies are tiny insects
											that feed on the leaves
of over 600 plants.
											They are bad news.
											There are many species;
											they become pesticide resistant;
											and they transmit hundreds
of plant viruses
											that cause cassava brown streak disease
											and cassava mosaic disease.
											This completely kills the plant.
											And if there's no cassava,
											there's no food or income
for millions of people.
									","
											Pero, en África, la yuca 
está siendo atacada.
											Las moscas blancas y los virus
están devastando la yuca.
											Las moscas blancas son pequeños insectos
											que se alimentan de las hojas
de más de 600 plantas.
											Son malas noticias.
											Hay muchas especies,
											se vuelven resistentes a los pesticidas,
											y transmiten cientos de virus vegetales
											que causan la enfermedad de
la raya marrón en la yuca
											y la enfermedad del mosaico.
											Esto mata completamente a la planta.
											Y si no hay yuca,
											no hay comida ni ingresos
para millones de personas.
									",How we're using DNA tech to help farmers fight crop diseases,Laura Boykin,12:27,"farming,science,collaboration,DNA,TED Fellows,Africa,food,community,technology"
"
","
",How we're using DNA tech to help farmers fight crop diseases,Laura Boykin,12:27,"farming,science,collaboration,DNA,TED Fellows,Africa,food,community,technology"
"
											It took me one trip to Tanzania
											to realize that these women
need some help.
											These amazing, strong,
small-scale family farmers,
											the majority women,
											are doing it rough.
											They don't have enough food
to feed their families,
											and it's a real crisis.
											What happens is
											they go out and plant fields of cassava
when the rains come.
											Nine months later,
											there's nothing, because of these
pests and pathogens.
											And I thought to myself,
											how in the world can farmers be hungry?
									","
											Me tomó un viaje a Tanzania
											para darme cuenta de que 
estas mujeres necesitan ayuda.
											Estos agricultores familiares de pequeña 
escala, increíbles y fuertes,
											la mayoría mujeres,
											trabajan duro.
											No tienen suficiente comida
para sus familias,
											y esa es una crisis real.
											Lo que ocurre es
											que plantan campos de yuca
cuando llega la lluvia.
											Nueve meses más tarde,
											no hay nada, debido a
esas plagas y patógenos.
											Y pensé para mí misma,
											¿cómo es posible que
los agricultores estén hambrientos?
									",How we're using DNA tech to help farmers fight crop diseases,Laura Boykin,12:27,"farming,science,collaboration,DNA,TED Fellows,Africa,food,community,technology"
"
","
",How we're using DNA tech to help farmers fight crop diseases,Laura Boykin,12:27,"farming,science,collaboration,DNA,TED Fellows,Africa,food,community,technology"
"
											So I decided to spend
some time on the ground
											with the farmers and the scientists
											to see if I had any skills
that could be helpful.
											The situation on the ground is shocking.
											The whiteflies have destroyed the leaves
that are eaten for protein,
											and the viruses have destroyed the roots
that are eaten for starch.
											An entire growing season will pass,
											and the farmer will lose
an entire year of income and food,
											and the family will suffer
a long hunger season.
											This is completely preventable.
											If the farmer knew
											what variety of cassava
to plant in her field,
											that was resistant
to those viruses and pathogens,
											they would have more food.
									","
											Así que decidí pasar
algún tiempo en el terreno
											con los agricultores y científicos
											para ver si tenía alguna habilidad
que pudiera ser útil.
											La situación en el terreno es impactante.
											Las moscas blancas han destruido las hojas
que se comen por las proteínas,
											y los virus han destruido las raíces
que se comen por el almidón.
											Pasará toda la temporada de crecimiento,
											y el agricultor perderá un año
entero de ingresos y comida,
											y la familia sufrirá una larga
temporada de hambruna.
											Esto es completamente prevenible.
											Si el agricultor supiera
											qué variedad de yuca plantar en su campo,
											que sea resistente a
esos virus y patógenos,
											tendrían más comida.
									",How we're using DNA tech to help farmers fight crop diseases,Laura Boykin,12:27,"farming,science,collaboration,DNA,TED Fellows,Africa,food,community,technology"
"
","
",How we're using DNA tech to help farmers fight crop diseases,Laura Boykin,12:27,"farming,science,collaboration,DNA,TED Fellows,Africa,food,community,technology"
"
											We have all the technology we need,
											but the knowledge and the resources
											are not equally distributed
around the globe.
											So what I mean specifically is,
											the older genomic technologies
											that have been required
to uncover the complexities
											in these pests and pathogens —
											these technologies were not made
for sub-Saharan Africa.
											They cost upwards of a million dollars;
											they require constant power
											and specialized human capacity.
											These machines are few
and far between on the continent,
											which is leaving many scientists
battling on the front lines no choice
											but to send the samples overseas.
											And when you send the samples overseas,
											samples degrade, it costs a lot of money,
											and trying to get the data back
over weak internet
											is nearly impossible.
											So sometimes it can take six months
to get the results back to the farmer.
											And by then, it's too late.
											The crop is already gone,
											which results in further poverty
and more hunger.
									","
											Tenemos toda la tecnología
que necesitamos,
											pero el conocimiento y los recursos
											no están igualmente distribuidos
en todo el planeta.
											Lo que quiero decir específicamente es
que las tecnologías genómicas antiguas
											que se han requerido para
descubrir las complejidades
											de estas plagas y patógenos,
											estas tecnologías no fueron hechas
para África subsahariana.
											Su coste alcanza un millón de dólares,
											necesitan electricidad constante,
											y mano de obra especializada.
											Estas máquinas son pocas y
están lejos del continente,
											y a muchos de los científicos que luchan 
en primera línea no les deja otra opción
											que enviar las muestras al extranjero.
											Cuando uno envía muestras al extranjero,
											estas se degradan, cuesta mucho dinero,
											y tratar de recuperar los datos
con un internet débil
											es casi imposible.
											A veces puede llevar seis meses
devolver los resultados al agricultor.
											Y para entonces, es muy tarde.
											El cultivo ya se ha esfumado,
											lo que supone una mayor
pobreza y más hambre.
									",How we're using DNA tech to help farmers fight crop diseases,Laura Boykin,12:27,"farming,science,collaboration,DNA,TED Fellows,Africa,food,community,technology"
"
","
",How we're using DNA tech to help farmers fight crop diseases,Laura Boykin,12:27,"farming,science,collaboration,DNA,TED Fellows,Africa,food,community,technology"
"
											We knew we could fix this.
											In 2017,
											we had heard of this handheld,
portable DNA sequencer
											called an Oxford Nanopore MinION.
											This was being used
in West Africa to fight Ebola.
											So we thought:
											Why can't we use this
in East Africa to help farmers?
											So, what we did was we set out to do that.
											At the time, the technology was very new,
											and many doubted we could
replicate this on the farm.
											When we set out to do this,
											one of our ""collaborators"" in the UK
											told us that we would never
get that to work in East Africa,
											let alone on the farm.
											So we accepted the challenge.
											This person even went so far as to bet us
two of the best bottles of champagne
											that we would never get that to work.
											Two words:
											pay up.
									","
											Sabíamos que podíamos arreglarlo.
											En 2017,
											oímos sobre un secuenciador 
de ADN manual y portátil,
											llamado Oxford Nanopore MinION.
											Estaba siendo usado en África Occidental
para luchar contra el ébola.
											Por lo que pensamos:
											¿por qué no usarlo en África Oriental
para ayudar a los agricultores?
											Así que nos propusimos hacer eso.
											En ese momento,
la tecnología era muy nueva,
											y muchos dudaron de que pudiéramos
reproducirlo en la granja.
											Cuando nos lo propusimos,
											uno de nuestros ""colaboradores""
en Reino Unido
											nos dijo que nunca conseguiríamos
que eso funcionara en África Oriental,
											mucho menos en la granja.
											Así que aceptamos el reto.
											Esta persona llegó a apostar
dos de las mejores botellas de champán
											a que nunca conseguiríamos que funcionase.
											Una palabra:
											paga.
									",How we're using DNA tech to help farmers fight crop diseases,Laura Boykin,12:27,"farming,science,collaboration,DNA,TED Fellows,Africa,food,community,technology"
"
","
",How we're using DNA tech to help farmers fight crop diseases,Laura Boykin,12:27,"farming,science,collaboration,DNA,TED Fellows,Africa,food,community,technology"
"
											(Laughter)
									","
											(Risas)
									",How we're using DNA tech to help farmers fight crop diseases,Laura Boykin,12:27,"farming,science,collaboration,DNA,TED Fellows,Africa,food,community,technology"
"
","
",How we're using DNA tech to help farmers fight crop diseases,Laura Boykin,12:27,"farming,science,collaboration,DNA,TED Fellows,Africa,food,community,technology"
"
											(Applause)
									","
											(Aplausos)
									",How we're using DNA tech to help farmers fight crop diseases,Laura Boykin,12:27,"farming,science,collaboration,DNA,TED Fellows,Africa,food,community,technology"
"
","
",How we're using DNA tech to help farmers fight crop diseases,Laura Boykin,12:27,"farming,science,collaboration,DNA,TED Fellows,Africa,food,community,technology"
"
											Pay up, because we did it.
											We took the entire high-tech molecular lab
											to the farmers of Tanzania,
Kenya and Uganda,
											and we called it Tree Lab.
											So what did we do?
											Well, first of all,
we gave ourselves a team name —
											it's called the Cassava Virus
Action Project.
											We made a website,
											we gathered support from the genomics
and computing communities,
											and away we went to the farmers.
											Everything that we need for our Tree Lab
											is being carried by the team here.
											All of the molecular and computational
requirements needed
											to diagnose sick plants is there.
											And it's actually all
on this stage here as well.
									","
											Paga, porque lo hicimos.
											Llevamos un laboratorio molecular
completo de alta tecnología
											a los agricultores de Tanzania,
Kenia y Uganda,
											y lo llamamos Tree Lab.
											¿Y qué hicimos?
											Bueno, en primer lugar,
nos pusimos un nombre de equipo,
											se llamó: the Cassava Virus
Action Project.
											Creamos una página web,
											reunimos apoyo de las comunidades
de genómicas y de computación,
											y fuimos hasta los agricultores.
											Todo lo que necesitamos para
nuestro Tree Lab
											lo lleva el equipo aquí.
											Todos los requerimientos moleculares
y computacionales necesarios
											para diagnosticar plantas
enfermas están allí.
											Y de hecho, todo está en
este escenario también.
									",How we're using DNA tech to help farmers fight crop diseases,Laura Boykin,12:27,"farming,science,collaboration,DNA,TED Fellows,Africa,food,community,technology"
"
","
",How we're using DNA tech to help farmers fight crop diseases,Laura Boykin,12:27,"farming,science,collaboration,DNA,TED Fellows,Africa,food,community,technology"
"
											We figured if we could get the data
closer to the problem,
											and closer to the farmer,
											the quicker we could tell her
what was wrong with her plant.
											And not only tell her what was wrong —
											give her the solution.
											And the solution is,
											burn the field and plant varieties
											that are resistant to the pests
and pathogens she has in her field.
											So the first thing that we did
was we had to do a DNA extraction.
											And we used this machine here.
											It's called a PDQeX,
											which stands for
""Pretty Damn Quick Extraction.""
									","
											Pensamos que si podríamos acercar
los datos al problema,
											y más cerca del agricultor,
											podríamos decirle cuanto antes
lo que estaba mal con su planta.
											Y no solo decirle qué estaba mal,
											sino darle la solución.
											Y la solución es
											quemar el campo y plantar variedades
											que sean resistentes a las plagas
y a los patógenos que tiene en su campo.
											Lo primero que hicimos fue
hacer una extracción de ADN.
											Y usamos esta máquina de aquí.
											Se llama PDQeX,
											que significa (en inglés): 
""una extracción bastante rápida"".
									",How we're using DNA tech to help farmers fight crop diseases,Laura Boykin,12:27,"farming,science,collaboration,DNA,TED Fellows,Africa,food,community,technology"
"
","
",How we're using DNA tech to help farmers fight crop diseases,Laura Boykin,12:27,"farming,science,collaboration,DNA,TED Fellows,Africa,food,community,technology"
"
											(Laughter)
									","
											(Risas)
									",How we're using DNA tech to help farmers fight crop diseases,Laura Boykin,12:27,"farming,science,collaboration,DNA,TED Fellows,Africa,food,community,technology"
"
","
",How we're using DNA tech to help farmers fight crop diseases,Laura Boykin,12:27,"farming,science,collaboration,DNA,TED Fellows,Africa,food,community,technology"
"
											I know.
											My friend Joe is really cool.
											One of the biggest challenges
in doing a DNA extraction
											is it usually requires
very expensive equipment,
											and takes hours.
											But with this machine,
											we've been able to do it in 20 minutes,
											at a fraction of the cost.
											And this runs off of a motorcycle battery.
									","
											Lo sé.
											Mi amigo Joe es realmente genial.
											Uno de los mayores retos
al hacer una extracción de ADN
											es que normalmente requiere
un equipo muy caro,
											y lleva horas.
											Pero con esta máquina,
											somos capaces de hacerlo en 20 minutos,
											en una fracción del coste.
											Y esto funciona con la batería
de una motocicleta.
									",How we're using DNA tech to help farmers fight crop diseases,Laura Boykin,12:27,"farming,science,collaboration,DNA,TED Fellows,Africa,food,community,technology"
"
","
",How we're using DNA tech to help farmers fight crop diseases,Laura Boykin,12:27,"farming,science,collaboration,DNA,TED Fellows,Africa,food,community,technology"
"
											From there, we take the DNA extraction
and prepare it into a library,
											getting it ready to load on
											to this portable, handheld
genomic sequencer,
											which is here,
											and then we plug this
into a mini supercomputer,
											which is called a MinIT.
											And both of these things are plugged
into a portable battery pack.
											So we were able to eliminate
											the requirements
of main power and internet,
											which are two very limiting factors
on a small-scale family farm.
											Analyzing the data quickly
can also be a problem.
											But this is where me being
a computational biologist came in handy.
											All that gluing of dead plants,
											and all that measuring,
											and all that computing
											finally came in handy
in a real-world, real-time way.
											I was able to make customized databases
											and we were able to give the farmers
results in three hours
											versus six months.
									","
											Desde aquí, tomamos la extracción de ADN 
y preparamos una biblioteca genómica,
											lista para cargarla
											a este secuenciador genómico portátil,
											que está aquí,
											y luego lo conectamos
a una mini supercomputadora
											que se llama MinIT.
											Y ambas cosas están conectadas
a una batería portátil.
											Así pudimos eliminar
											los requisitos de corriente 
eléctrica e internet
											que son dos factores muy limitantes 
en una granja familiar de pequeña escala.
											Analizar los datos rápidamente
puede ser también un problema.
											Pero aquí es donde yo, siendo
bióloga computacional, fui útil.
											Todo esto de pegar las plantas muertas,
											y toda esa medición,
											y toda esa computación,
											finalmente se volvieron útiles en
el mundo real, en tiempo real.
											Pude hacer bases de datos personalizadas,
											y fuimos capaces de darles los resultados 
a los agricultores en tres horas
											en lugar de seis meses.
									",How we're using DNA tech to help farmers fight crop diseases,Laura Boykin,12:27,"farming,science,collaboration,DNA,TED Fellows,Africa,food,community,technology"
"
","
",How we're using DNA tech to help farmers fight crop diseases,Laura Boykin,12:27,"farming,science,collaboration,DNA,TED Fellows,Africa,food,community,technology"
"
											(Applause)
									","
											(Aplausos)
									",How we're using DNA tech to help farmers fight crop diseases,Laura Boykin,12:27,"farming,science,collaboration,DNA,TED Fellows,Africa,food,community,technology"
"
","
",How we're using DNA tech to help farmers fight crop diseases,Laura Boykin,12:27,"farming,science,collaboration,DNA,TED Fellows,Africa,food,community,technology"
"
											The farmers were overjoyed.
											So how do we know
that we're having impact?
											Nine moths after our Tree Lab,
											Asha went from having
zero tons per hectare
											to 40 tons per hectare.
											She had enough to feed her family
											and she was selling it at the market,
											and she's now building a house
for her family.
											Yeah, so cool.
									","
											Los agricultores estaban encantados.
											¿Y cómo sabemos que
estamos teniendo impacto?
											Nueve meses después de Tree Lab,
											Asha pasó de tener
cero toneladas por hectárea
											a 40 toneladas por hectárea.
											Tenía suficiente para
alimentar a su familia
											y estaba vendiéndola en el mercado,
											y ahora está construyendo
una casa para su familia.
											Sí, es muy genial.
									",How we're using DNA tech to help farmers fight crop diseases,Laura Boykin,12:27,"farming,science,collaboration,DNA,TED Fellows,Africa,food,community,technology"
"
","
",How we're using DNA tech to help farmers fight crop diseases,Laura Boykin,12:27,"farming,science,collaboration,DNA,TED Fellows,Africa,food,community,technology"
"
											(Applause)
									","
											(Aplausos)
									",How we're using DNA tech to help farmers fight crop diseases,Laura Boykin,12:27,"farming,science,collaboration,DNA,TED Fellows,Africa,food,community,technology"
"
","
",How we're using DNA tech to help farmers fight crop diseases,Laura Boykin,12:27,"farming,science,collaboration,DNA,TED Fellows,Africa,food,community,technology"
"
											So how do we scale Tree Lab?
											The thing is,
											farmers are scaled already in Africa.
											These women work in farmer groups,
											so helping Asha actually helped
3,000 people in her village,
											because she shared the results
and also the solution.
									","
											¿Cómo expandimos Tree Lab?
											La cosa es que las agricultoras 
ya están relacionadas.
											Estas mujeres trabajan en grupos,
											por lo que ayudar a Asha ayudó
a 3000 personas en su aldea,
											porque ella compartió 
los resultados y la solución.
									",How we're using DNA tech to help farmers fight crop diseases,Laura Boykin,12:27,"farming,science,collaboration,DNA,TED Fellows,Africa,food,community,technology"
"
","
",How we're using DNA tech to help farmers fight crop diseases,Laura Boykin,12:27,"farming,science,collaboration,DNA,TED Fellows,Africa,food,community,technology"
"
											I remember every single
farmer I've ever met.
											Their pain and their joy
											is engraved in my memories.
											Our science is for them.
											Tree Lab is our best attempt
to help them become more food secure.
											I never dreamt
											that the best science
I would ever do in my life
											would be on that blanket in East Africa,
											with the highest-tech genomic gadgets.
											But our team did dream
											that we could give farmers answers
in three hours versus six months,
											and then we did it.
											Because that's the power
of diversity and inclusion in science.
									","
											Recuerdo a cada uno de
los agricultores que he conocido.
											Su dolor y su alegría
											están grabados en mis recuerdos.
											Nuestra ciencia es por ellos.
											Tree Lab es nuestro mejor intento
											para ayudarlos a tener
mayor seguridad alimentaria.
											Nunca soñé
											que la mejor ciencia que haría en mi vida
											cubriría África Oriental
											con los dispositivos geonómicos
más tecnológicos.
											Nuestro equipo soñó
											con poder responder a los agricultores
en tres horas en vez en de seis meses,
											y lo hicimos.
											Porque ese es el poder de la diversidad
y de la inclusión en la ciencia.
									",How we're using DNA tech to help farmers fight crop diseases,Laura Boykin,12:27,"farming,science,collaboration,DNA,TED Fellows,Africa,food,community,technology"
"
","
",How we're using DNA tech to help farmers fight crop diseases,Laura Boykin,12:27,"farming,science,collaboration,DNA,TED Fellows,Africa,food,community,technology"
"
											Thank you.
									","
											Gracias.
									",How we're using DNA tech to help farmers fight crop diseases,Laura Boykin,12:27,"farming,science,collaboration,DNA,TED Fellows,Africa,food,community,technology"
"
","
",How we're using DNA tech to help farmers fight crop diseases,Laura Boykin,12:27,"farming,science,collaboration,DNA,TED Fellows,Africa,food,community,technology"
"
											(Applause)
									","
											(Aplausos)
									",How we're using DNA tech to help farmers fight crop diseases,Laura Boykin,12:27,"farming,science,collaboration,DNA,TED Fellows,Africa,food,community,technology"
"
","
",How we're using DNA tech to help farmers fight crop diseases,Laura Boykin,12:27,"farming,science,collaboration,DNA,TED Fellows,Africa,food,community,technology"
"
											(Cheers)
									","
											(Vítores)
									",How we're using DNA tech to help farmers fight crop diseases,Laura Boykin,12:27,"farming,science,collaboration,DNA,TED Fellows,Africa,food,community,technology"
"
","
",How we're using DNA tech to help farmers fight crop diseases,Laura Boykin,12:27,"farming,science,collaboration,DNA,TED Fellows,Africa,food,community,technology"
