pt,tr,title,speaker,duration,tags
"
","
",Why we all need to practice emotional first aid,Guy Winch,17:24,"TEDx,health,mental health,psychology,self,mindfulness"
"
											foi atravessar o Atlântico,
para Nova Iorque
											para obter o meu doutoramento
em psicologia.
											Pela primeira vez na nossa vida,
estávamos separados.
											E a separação foi brutal para ambos.
											Mas, enquanto ele permaneceu 
junto da família e de amigos,
											eu estava sozinho num país novo.
											Sentimos terrivelmente
a falta um do outro,
											mas as chamadas internacionais
eram, na altura, muito caras
											e só conseguíamos pagar
cinco minutos de conversa, por semana.
											Quando chegou o nosso aniversário,
											era o primeiro em que
não estaríamos juntos.
											Decidimos esbanjar, e nessa semana
falaríamos durante 10 minutos.
											Passei a manhã agitado no quarto,
à espera do telefonema,
											à espera, à espera,
mas nunca mais chegava.
											Devido à diferença de horário, presumi,
											""Ok, está com amigos,
vai ligar mais tarde.""
											Naquela altura, não existiam telemóveis.
											Mas ele não ligou.
											Comecei a aperceber-me que,
após estar longe durante 10 meses,
											ele já não tinha as mesmas saudades
que eu tinha dele.
											Eu sabia que ele ia telefonar de manhã,
											mas essa noite foi uma das mais tristes
e mais longas da minha vida.
											No dia seguinte, acordei.
											Olhei para o telefone,
e reparei que o tinha tirado do descanso
											enquanto caminhava pelo quarto, 
no dia anterior.
											Saí da cama,
											voltei a pôr o telefone no descanso,
e tocou segundos depois.
											Era o meu irmão,
e, céus, se estava irritado.
											(Risos)
											Também tinha sido a noite mais triste
e mais longa da sua vida.
											Tentei explicar o que tinha acontecido,
mas ele disse:
											""Não percebo. Se viste
que não te telefonava,

											""porque é que não pegaste no telefone,
e me ligaste?""
											Ele estava certo.
Porque é que não lhe telefonei?
											Na altura, não tinha uma resposta.
											Mas hoje tenho, e é simples: solidão.
									","
											ve bekledim ve bekledim
ama telefon çalmadı.
											Saat farkına vererek:
"" Tamam şimdi arkadaşlarıyla
											dışarıdadır sonra arayacaktır.""
diye düşündüm.
											O dönemde cep telefonları yoktu.
											Ama aramadı.
											Ayrı geçen on ayın sonunda
fark etmeye başadım ki
											artık beni, benim onu özlediğim
şekilde özlemiyordu.
											Sabah olunca arayacağını biliyordum
											ama o gece hayatımda geçirdiğim 
en üzgün ve en uzun gecelerden biriydi.
											Ertesi sabah kalktım.
											Yerdeki telefona baktım ve 
fark ettim ki bir önceki gün ortalıkta
											dolanırken ahizeyi yerinden oynatmışım.
											Yataktan fırladım.
											Ahizeyi yerine koydum ve 
koyduğum an telefon çaldı.
											Arayan kardeşimdi ve of, çok sinirliydi.
											(Gülme sesleri)
											Onun da hayatının en üzgün ve
en uzun gecesiymiş meğer.
											Neler olduğunu açıklamaya çalışıyordum.
											Ama o: ""Anlamıyorum, aramadığımı 
gördüğünde neden
											telefonu eline alıp da sen aramadın?"" dedi
											Haklıydı da, neden aramamıştım ki?
											O zaman verilecek bir cevabım yoktu
ama bugün var.
											Ve cevap çok basit: Yanlızlık.
									",Why we all need to practice emotional first aid,Guy Winch,17:24,"TEDx,health,mental health,psychology,self,mindfulness"
"
","
",Why we all need to practice emotional first aid,Guy Winch,17:24,"TEDx,health,mental health,psychology,self,mindfulness"
"
											A solidão provoca uma
profunda ferida psicológica,
											que distorce as nossas percepções
e baralha o nosso pensamento.
											Faz-nos acreditar que os que nos rodeiam
se preocupam menos do que o que parece.
											Faz-nos ter medo de estender a mão,
											porque, para quê preparar-se para
a rejeição e o sofrimento,
											quando o coração já dói mais
do que se pode aguentar?
											Na altura, eu estava numa situação
de grande solidão,
											mas estava todo o dia rodeado de pessoas,
por isso nunca me ocorreu tal coisa.
											Mas, a solidão é definida puramente
a nível subjectivo.
											Depende apenas de se nos sentimos
											emocional ou socialmente
desligado daqueles à nossa volta.
											E eu sentia-me.
											Existe muita pesquisa sobre a solidão,
e é tudo horrível.
											A solidão não nos torna apenas infelizes,
ela vai-nos matar.
											Não estou a brincar.
											A solidão crónica aumenta a probabilidade
de uma morte precoce
											em 14%.
											A solidão provoca aumento da tensão 
arterial e do colesterol.
											Até suprime a função
do sistema imunitário,
											tornando-nos vulneráveis a todo o tipo
de doenças e enfermidades.
											Na verdade, os cientistas concluíram que,
quando comparados,
											a solidão crónica representa
um risco tão significativo
											para a a saúde, a longo prazo,
e para a longevidade como fumar.
											Agora, os maços vêm com avisos a dizer
""Fumar mata"".
											Mas a solidão não.
											Por isso é muito importante que
demos prioridade à saúde psicológica,
											que pratiquemos higiene emocional.
											Porque, não podemos tratar
uma ferida psicológica
											se nem sequer sabemos
que estamos feridos.
											A solidão não é a única
ferida psicológica
											que distorce as nossas percepções
e nos confunde.
									","
											Yalnızlık psikolojimizde oldukça derin
bir yara açar.
											Öyle ki, algılarımızı bozar ve 
aklımızı karıştırır.
											Çevremizdekilerin bizi 
gerçekte olduğundan
											daha az önemsediklerini düşündürtür.
											Bizi, insanlara temasa geçmekten
korkar hale getirir.
											Kalbin halihazırda dayanılmaz
bir şekilde acıyorken
											kendini reddedilme ve kalp kırıklığı 
olasılığına neden açasın ki?
											O sıralar gerçekten yalnızlığın
pençesindeydim.
											Bütün gün insanlarla iç içe olduğum
hiç aklıma gelmedi.
											Yalnızlık kavramı, tamamen,
kişisel olarak tanımlanır.
											Kişisel olarak kendinizi,
sosyal veya duygusal anlamda
											etrafınızdaki insanlardan kopuk
hissedip hissetmediğinize bağlıdır.
											Ben öyle hissediyordum.
											Yalnızlık üzerine yapılan pek çok 
araştırma var ve hepsi korkutucu.
											Yalnızlık sizi yalnızca perişan etmez,
öldürür de.
											Şaka yapmıyorum.
											Kronik yalnızlık, erken yaşta ölme
ihtimalinizi
											% 14 arttırır.
											% 14 arttırır!
											Yalnızlık, yüksek kan basıncına ve
yüksek kolesterole neden olur.
											Bağışıklık sisteminizin çalışmasını
baskılar,
											sizi her türlü rahatsızlık ve hastalığa 
karşı savunmasız hale getirir.
											Dahası bilim adamları,
kronik yalnızlığın,
											uzun vadede sağlık ve yaşam süresini, 
en az sigara kadar çarpıcı ölçüde
											tehlikeye soktuğu konusunda
fikir birliğine vardılar.
											Bugün sigara paketlerinin üzerinde
""Sigara sizi öldürebilir"" uyarısı var.
											Ama yalnızlık için uyarı yok.
											Bu yüzden duygusal sağlık bilgisini
uygularken
											duygusal sağlığa öncelik vermemiz önemli.
											Eğer yaralandığınızın farkında değiseniz,
											psikolojik yaraları tedavi edemezsiniz.
											[Duygusal Acıya Dikkat Edin]
											Algılarımızı bozan ve bizi yanlış
yönlendiren tek şey
											yalnızlık değildir.
											Başarısızlık da aynı şeyi yapar.
									",Why we all need to practice emotional first aid,Guy Winch,17:24,"TEDx,health,mental health,psychology,self,mindfulness"
"
","
",Why we all need to practice emotional first aid,Guy Winch,17:24,"TEDx,health,mental health,psychology,self,mindfulness"
"
											O fracasso também faz isso.
											Uma vez visitei uma creche,
											onde vi três crianças a brincar
com brinquedos de plástico iguais.
											Tinham de deslizar o botão vermelho,
e aparecia um cão fofinho.
											Uma menina tentou puxar
o botão roxo, e depois empurrá-lo,
											e depois sentou-se e olhou 
para a caixa, com o lábio a tremer.
											O menino que estava próximo dela
viu isto acontecer,
											virou-se para a sua caixa e desatou
a chorar sem sequer lhe tocar.
											Entretanto, outra menina 
tentou tudo o que conseguia
											até que deslizou o botão vermelho.
											O cão apareceu, e ela guinchou de prazer.
											Ou seja, três crianças com
brinquedos de plástico iguais,
											mas com reacções diferentes
ao fracasso.
											As duas primeiras crianças eram
perfeitamente capazes de deslizar o botão.
											A única coisa que as impedia
de ter sucesso,
											era a sua mente, que as enganava,
fazendo-as acreditar que não conseguiam.
											Os adultos também são enganados
assim, a toda a hora.
											De facto, todos temos um conjunto definido
de sentimentos e crenças que se activam
											sempre que encontramos
frustrações e contratempos.
									","
											Bir keresinde bir anaokulunu
ziyaret etmiştim.
											Üç küçük çocuk, birbiriyle tıpatıp aynı
oyuncaklarla oynuyorlardı.
											Kırmızı düğmeyi kaydırırsanız içinden
sevimli bir köpek çıkıyordu.
											Küçük bir kız, mor düğmeyi çekmeyi denedi 
sonra da itmeyi.
											Olmayınca arkasına yasladı ve 
titreyen alt dudağıyla kutuya baktı.
											Yanındaki küçük oğlan 
olanları izledi sonra
											kendi kutusuna döndü daha kutuya
dokunmadan gözyaşlarına boğuldu.
											Bu esnada başka bir kız, 
kırmızı düğmeyi kaydırana kadar
											aklına gelen her şeyi denedi
											sevimli köpek dışarı çıktı 
ve kız sevinçle bağırdı.
											Tıpatıp aynı oyuncağa sahip
üç küçük çocuk,
											ama başarısızlığa karşı
bambaşka tepkileri var.
											İlk ikisi de pekala kırmızı düğmeyi
kaydırabilecek yetenekteydi.
											Başarılı olmalarına mani olan tek şey
											onları yanıltan ve yapamayacaklarına
inandıran akıllarıydı.
											Yetişkinler de aynı bu şekilde,
sürekli yanılıyorlar.
											Aslında hepimizin, ne zaman bir
düş kırıklığına ve başarısızlığa uğrasak
											hazırda bekleyen ve tetiklenen bir takım
duyguları ve inançları var.
									",Why we all need to practice emotional first aid,Guy Winch,17:24,"TEDx,health,mental health,psychology,self,mindfulness"
"
","
",Why we all need to practice emotional first aid,Guy Winch,17:24,"TEDx,health,mental health,psychology,self,mindfulness"
"
											Estão cientes de como
a vossa mente reage ao fracasso?
											Têm de estar.
											Porque, se a vossa mente vos tenta
convencer que são incapazes de algo
											e vocês acreditam,
											então, como aquelas duas crianças, 
vão começar a sentir-se perdidos
											e a desistir demasiado cedo,
ou a nem sequer tentar.
											E, então, vão ficar mais
convencidos ainda de que não conseguem.
											Reparem, é por isso que muitas pessoas
funcionam abaixo do seu potencial.
											Porque, algures no caminho,
às vezes um único fracasso
											convence-as de que não podiam
ter sucesso, e elas acreditaram.
									","
											Aklınızın, başarısızlığa nasıl tepki 
gösterdiğinden haberdar mısınız ?
											Olmalısınız.
											Çünkü eğer aklınız sizi bir şeyi 
yapamayacağınız konusunda ikna ederse
											ve siz de inanırsanız,
											aynı o iki çocuk gibi siz de
çaresiz hissetmeye başlar,
											ya çok çabuk pes eder 
ya da denemezsiniz bile.
											Sonra da başaramayacağınıza
daha da ikna olursunuz.
											Bu yüzden pek çok insan gerçek
potansiyellerinin altında kalıyor.
											Çünkü hayatlarının bir yerinde
bazen tek bir başarısızlık,
											onları başaramayacaklarına ikna ediyor
ve onlar da inanıyor.
									",Why we all need to practice emotional first aid,Guy Winch,17:24,"TEDx,health,mental health,psychology,self,mindfulness"
"
","
",Why we all need to practice emotional first aid,Guy Winch,17:24,"TEDx,health,mental health,psychology,self,mindfulness"
"
											Assim que ficamos convencidos de algo,
é muito difícil mudar a nossa mente.
											Eu aprendi esta lição de forma difícil,
quando era adolescente, com o meu irmão.
											Estávamos com uns amigos, de carro,
a descer uma rua, à noite
											quando a polícia nos mandou parar.
											Tinha havido um assalto na área
e estavam à procura de suspeitos.
											O agente aproximou-se do carro,
e apontou a lanterna ao condutor,
											depois ao meu irmão no banco da frente,
e depois a mim.
											Esbugalhou os olhos e disse:
											""Onde é que eu já vi a tua cara?""
											(Risos)
											E eu disse: ""No banco da frente.""
											(Risos)
											Mas isso, para ele, não fez sentido.
											Por isso, pensou que eu estava drogado.
											(Risos)
											Então faz-me sair do carro,
revista-me,
											leva-me para junto do carro da polícia
											e, só depois de verificar
que eu não tinha cadastro,
											consegui mostrar-lhe que
tinha um irmão gémeo no banco da frente.
											Mas, mesmo quando estávamos a ir embora,
podia ver-se no seu rosto,
											que estava convencido que eu
me estava a escapar com alguma coisa.
									","
											Bir şeye ikna olduktan sonra 
fikrimizi değiştirmek çok zor.
											Ben bu dersi zor yoldan, kardeşimle, 
ergen bir çocukken öğrendim.
											Arkadaşlarımızla, gece karanlık bir yolda
araba ile geziniyorduk.
											Polis arabası bizi durdurdu.
											Dolaştığımız bölgede bir soygun olmuştu
ve şüphelileri arıyorlardı.
											Polis arabanın yanına geldi, fenerini önce
sürücü koltuğundaki kardeşime
											sonra da bana tuttu.
											Gözleri kocaman açıldı ve
											""Senin suratını daha önce de gördüm"" dedi.
											(Gülme sesleri)
											Ben de ""ön koltukta"" dedim.
											(Gülme sesleri)
											Ama her nedense bu ona 
bir şey ifade etmedi.
											Şimdi de uyuşturucu etkisinde
olduğumu düşünüyordu.
											(Gülme sesleri)
											Beni arabadan çıkardı, üzerimi aradı,
											polis arabasının yanına götürdü
											ancak sabıkam olmadığını teyit
ettikten sonra
											ön koltukta oturan kişinin 
ikizim olduğunu gösterebildim.
											Arabayla uzaklaşırken bile 
bende yanlış bir şey olduğunu
											düşündüğü suratından okunuyordu.
									",Why we all need to practice emotional first aid,Guy Winch,17:24,"TEDx,health,mental health,psychology,self,mindfulness"
"
","
",Why we all need to practice emotional first aid,Guy Winch,17:24,"TEDx,health,mental health,psychology,self,mindfulness"
"
											A nossa mente é difícil de mudar,
quando nos convencemos de algo.
											Por isso, é muito natural 
sentirmo-nos desmoralizados e frustrados.
											Mas, não podemos convencer-nos
que não podemos ter sucesso.
											Temos de lutar contra
sentimentos de desespero.
											Temos de ganhar controlo sobre a situação.
											E temos de quebrar este tipo de ciclo
antes sequer de começar.
											A nossa mente e os nossos sentimentos,
											não são os amigos de confiança
que pensávamos ser.
											São mais como aquele amigo temperamental,
											que é extremamente encorajador num momento
e muito desagradável no momento seguinte.
											Uma vez, trabalhei com uma senhora que,
											após 20 anos de casamento
e um divórcio muito feio,
											estava finalmente pronta
para o primeiro encontro.
											Tinha conhecido este senhor online,
que parecia simpático e bem sucedido
											e, mais importante que isso,
que parecia bastante interessado nela.
											Ela estava muito entusiasmada,
comprou um vestido novo.
											Encontraram-se num bar sofisticado
de Nova Iorque para uma bebida.
											Ao fim de dez minutos,
o senhor levanta-se e diz:
											""Não estou interessado"" 
e vai-se embora.
											A rejeição é algo extremamente doloroso.
											Ela ficou tão magoada 
que nem se conseguia mexer.
											Ligou para uma amiga que lhe disse:
""Bem, de que é que estavas à espera?
											""Tens umas ancas enormes,
as tuas conversas são desinteressantes,
											""porque é que alguém tão elegante
e bem sucedido como ele
											""iria sair com uma falhada como tu?""
											É chocante, não é, que um amigo
possa ser tão cruel?
											Mas seria bastante menos chocante
											se eu vos dissesse que
não foi uma amiga que disse isto.
											Foi o que ela disse a si própria.
											Isto é algo que todos nós fazemos,
especialmente após uma rejeição.
											Começamos a pensar nos nossos defeitos
e em todas as nossas falhas,
											o que gostaríamos de ser,
ou de não ser,
											insultamo-nos,
											talvez não tão severamente,
mas todos o fazemos.
											E é interessante que o façamos,
pois a nossa auto-estima já está a sofrer.
											Porque é que queremos
continuar a magoá-la?
											Não iríamos piorar uma lesão física
de propósito.
											Não iríamos fazer um corte no braço
e pensar:
											""Ah, já sei! Vou pegar numa faca e ver
quão mais fundo consigo fazer este corte.""
									","
											Bir kez ikna olduk mu
fikrimizi değiştirmek zordur.
											Dolayısıyla başarısız olduktan sonra
cesaretinizin kırılması çok doğal olabilir.
											Ama başaramayacağınıza ikna olmaya
izin veremezsiniz.
											Çaresizliklik duygusuyla
savaşmak zorundasınız.
											Durumun kontrolünü elinize almalısınız
											ve daha başlamadan bu olumsuz
döngüyü kırmalısınız.
											[Duygusal Kanamayı Durdurun]
											Aklımız ve duygularımız,
											düşündüğümüz kadar güvenilir
arkadaşlar değil.
											Daha çok dengesiz bir 
arkadaşa benziyorlar.
											Son derece destekleyici olabilirken
aniden gerçekten sevimsizleşebiliyor.
											Bir kadın hastam olmuştu.
											20 yıllık evlilikten sonra çok
çirkin bir boşanma süreci yaşamıştı
											ve nihayet ilk buluşmasına hazırdı.
											İnternetten bir adamla tanıştı. 
Adam iyi, başarılı ve en önemlisi
											onunla gerçekten ilgileniyor
görünüyordu.
											Kadın çok heyecanlıydı, 
yeni bir elbise aldı ve
											şık bir New York barında
buluştular.
											Buluşmadan on dakika sonra 
adam ayağa kalkıp
											""senle ilgilenmiyorum"" diyor ve gidiyor.
											Rededilmek son derece acı vericidir.
											Kadın o kadar incindi ki 
olduğu yerde kalakaldı.
											Tek yapabildiği bir arkadaşını
aramak oldu.
											Arkadaşı şöyle dedi:
"" İyi de ne bekliyordun?
											Kocaman kalçaların var, söyleyecek
ilginç hiçbir şeyin yok,
											neden yakışıklı, başarılı bir adam
											senin gibi bir ezikle çıksın?""
											Sarsıcı değil mi? 
Nasıl bir arkadaş bu kadar acımasız olabilir?
											Ama bunların bir arkadaşın
											lafları olmadığını söylesem bu
kadar çarpıcı olmazdı.
											Bunları söyleyen kadının kendisiydi.
											Bu hepimizin yaptığı bir şey,
özellikle de reddedilmenin ardından.
											Hepimiz hatalarımızı ve eksiklerimizi,
											ne istediğimizi, ne yapamadığımızı
düşünmeye başlar,
											kendimize isimler takarız.
											Belki bu kadar sert değil ama
hepimiz yapıyoruz.
											İlginç, çünkü özsaygımız zaten
yara almış durumda.
											Neden daha da ileri gidip
yaraya tuz basıyoruz?
											Oysa bedensel bir yaraya kasten
tuz basmayız.
											""Tamam! Bakalım, bıçağı ne kadar
derine sokabileceğim."" diye,
											kolunuza kesik atmayı düşünmezsiniz.
									",Why we all need to practice emotional first aid,Guy Winch,17:24,"TEDx,health,mental health,psychology,self,mindfulness"
"
","
",Why we all need to practice emotional first aid,Guy Winch,17:24,"TEDx,health,mental health,psychology,self,mindfulness"
"
											Mas nós fazemos isto com as nossas
lesões emocionais, constantemente.
											Porquê? Devido à fraca higiene emocional.
											Porque não damos prioridade
à saúde psicológica.
											Sabemos por dezenas de estudos que
quando a nossa auto-estima está em baixo,
											nos tornamos mais vulneráveis
ao ""stress"" e à ansiedade,
											que fracassos e rejeições magoam mais
e demoram mais tempo a sarar.
											Por isso, quando formos rejeitados,
a primeira coisa a fazer
											é restaurar a nossa auto-estima, 
não ir para o Fight Club para a espancar.
											Quando estamos em sofrimento emocional,
											tratamos de nós com a mesma compaixão
que esperaríamos de um verdadeiro amigo.
											Temos de descobrir quais são os nossos
maus hábitos psicológicos e mudá-los.
											Um dos mais prejudiciais
e mais comuns é a ruminação.
											Ruminar significa remoer.
											É quando o nosso chefe grita connosco, 
ou o professor nos faz sentir estúpidos,
											ou temos uma briga com um amigo
											e não conseguimos parar
de repetir o cenário na cabeça
											durante dias a fio,
por vezes, semanas a fio.
											Ruminar sobre estes eventos desagradáveis,
pode facilmente tornar-se um hábito,
											e é um hábito bem caro.
											Porque ao perdermos tanto tempo focados
em pensamentos desconcertantes e negativos,
											estamos, na realidade,
a correr um sério risco
											de desenvolver uma depressão clínica,
alcoolismo, distúrbios alimentares,
											e até doenças cardiovasculares.
									","
											Ama ruhsal yaralanmalarda
bunu her zaman yapıyoruz.
											Peki neden? Yetersiz duygusal 
sağlık bilgisinden.
											Psikolojik sağlığımıza öncelik
vermediğimizden.
											Yapılan onlarca çalışmadan biliyoruz ki
özsaygınız düşükken
											baskı ve gerilime karşı daha
kırılgan oluyor,
											başarısızlıklar ve reddedilme daha
dayanılmaz oluyor ve iyileşmeniz uzuyor.
											Yani reddedildiğinizde ilk yapmanız
gereken şey
											özsaygınızı canladırmak,
											Dövüş Klubü'ne 
katılıp haşatınızı çıkarmak değil.
											Duygusal olarak yaralandığınızda
kendinize
											gerçek bir dostan beklediğiniz 
şevkatle yaklaşın.
											[Özsaygını Koru]
											Sağlıksız psikolojik alışkanlıklarımızı
fark etmeli ve değiştirmeliyiz.
											Bunlardan en sağlıksızı ve en yaygını;
geviş getirmek.
											Geviş getirmek, tekraren çiğnemek demek.
											Patronunuz size bağırdığında, hocanız 
sınıfta sizi aptal durumuna düşürdüğünde
											veya arkadaşınızla kavga ettiğinizde,

											kafanızda günlerce bazen haftalarca
dönüp duran
											ve durduramadığız sahnedir.
											Üzücü olay hakkındaki düşüncelerinizi,
geviş getirmek
											kolaylıkla bir alışkanlığa
dönüşebilir ve bedeli ağırdır.
											Üzücü ve olumsuz düşüncelere
odaklanıp zamanını harcarken
											kendinizi gerçekten önemli
bir riske atıyorsunuz:
											klinik depresyon, alkolizm, yeme
bozukluğu ve
											hatta kalp hastalıkları.
									",Why we all need to practice emotional first aid,Guy Winch,17:24,"TEDx,health,mental health,psychology,self,mindfulness"
"
","
",Why we all need to practice emotional first aid,Guy Winch,17:24,"TEDx,health,mental health,psychology,self,mindfulness"
