en,es,tr,fr,pt,title,speaker,duration,tags
"
","
","
","
","
",How in vitro fertilization (IVF) works,Nassim Assefi and Brian A. Levine,6:42,"TED-Ed,human body,pregnancy,children,biology,science,animation,physiology,invention,technology"
"
											Upon successful fertilization,
											the zygote immediately begins 
developing into an embryo,
											and takes about three days
to reach the uterus.
											There, it requires 
another three or so days
											to implant firmly into the endometrium,
the inner lining of the uterus.
											Once implanted, the cells that 
are to become the placenta
											secrete a hormone that signals
to the ovulated follicle
											that there is a pregnancy in the uterus.
											This helps rescue that follicle,
now called the corpus luteum,
											from degenerating as it normally would
do in that stage of the menstrual cycle.
											The corpus luteum is responsible
for producing the progesterone
											required to maintain the pregnancy
until six to seven weeks of gestation,
											when the placenta develops
and takes over,
											until the baby is born 
approximately 40 weeks later.
									","
											Tras la fecundación exitosa,
											el cigoto empieza inmediatamente
a formar un embrión,
											y en unos 3 días llega al útero.
											Allí, se requieren otros 3 días o menos
											para implantarse firmemente
en el endometrio,
											el revestimiento interno del útero.
											Una vez implantadas, las células
que conformarán la placenta
											secretan una hormona que
le indica al folículo ovulado
											que hay un embarazo en el útero.
											Esto ayuda a rescatar ese folículo,
ahora llamado cuerpo lúteo,
											de la degeneración que normalmente
ocurre en el ciclo menstrual.
											El cuerpo lúteo es responsable
de producir la progesterona
											necesaria para mantener el embarazo
hasta las 6 o 7 semanas de gestación,
											cuando se desarrolla 
la placenta y toma el control,
											hasta que nace el bebé
unas 40 semanas después.
									","
											Başarılı bir döllenme sırasında
											zigot hızlıca embriyoya dönüşmeye başlar
											ve uterusa ulaşması üç günü bulur.
											Burada dölyataği iç zarına 
(endometriyum)
											sıkıca tutunması için yaklaşık 
üç güne ihtiyacı var.
											İlk tutunmada plesantayı 
oluşturacak hücreler
											hamileliğin olduğunu yumurtlanan 
foliküle uyarı maksatlı
											hormon salgılamaya başlar.
											Bu durum folikülün normal menstural 
döngüde olması gereken
											bozulmasına yardım eder.
											Korpus luteum hamileliğin sürmesi 
için gerekli projesteronu
											gebeliğin altıncı haftasından yedinci 
haftasına kadar üretmekle sorumludur.
											Plesenta, bebeğin doğumuna
-yaklaşık 40 hafta sonraya-
											kadar gelişir ve yerini devralır.
									","
											Suite à une fertilisation réussie,
											le zygote commence immédiatement
à se transformer en embryon,
											et met environ trois jours
à atteindre l'utérus.
											Là, il faudra encore 
environ trois jours
											pour bien s'implanter dans l'endomètre,
la paroi interne de l'utérus.
											Une fois implantées, 
les cellules qui deviendront le placenta
											sécrètent une hormone
qui signale au follicule fécondé
											qu'il y a une grossesse dans l'utérus.
											Cela permet de sauver le follicule,
désormais appelé corps jaune,
											de la dégénération qui aurait eu lieu
à ce stade du cycle de menstruation.
											Le corps jaune est responsable 
de la production de progestérone
											nécessaire à maintenir la grossesse
jusqu'à six ou sept semaines de gestation
											lorsque le placenta se développe 
et prend le relais,
											jusqu'à ce que le bébé naisse 
environ 40 semaines plus tard.
									","
											Depois de uma fertilização com êxito,
											o zigoto começa imediatamente
a desenvolver-se num embrião
											e leva uns três dias a atingir o útero.
											Aí, precisa de mais uns três dias
											para se implantar
firmemente no endométrio,
											o revestimento interno do útero.
											Depois de implantado, as células
que virão a ser a placenta
											segregam uma hormona
que assinala ao folículo ovulado
											que há uma gravidez no útero.
											Isso ajuda a impedir que o folículo
— agora chamado corpus luteum —
											degenere, como aconteceria
numa fase do ciclo menstrual.
											O corpus luteum é responsável
pela produção de progesterona
											necessária para manter a gravidez
durante seis a sete semanas de gestação
											quando a placenta se desenvolve
e o substitui,
											até o bebé nascer,
cerca de 40 semanas depois.
									",How in vitro fertilization (IVF) works,Nassim Assefi and Brian A. Levine,6:42,"TED-Ed,human body,pregnancy,children,biology,science,animation,physiology,invention,technology"
"
","
","
","
","
",How in vitro fertilization (IVF) works,Nassim Assefi and Brian A. Levine,6:42,"TED-Ed,human body,pregnancy,children,biology,science,animation,physiology,invention,technology"
"
											Now, how do you make a baby in a lab?
											In patients undergoing IVF,
											FSH is administered at levels
that are higher than naturally occuring
											to cause a controlled 
overstimulation of the ovaries
											so that they ultimately 
produce multiple eggs.
											The eggs are then retrieved 
just before ovulation would occur,
											while the woman is under anesthesia,
											through an aspirating needle
that is guided by ultrasound.
											Most sperm samples are produced
by masturbation.
									","
											Pero ¿cómo hacer un 
bebé en un laboratorio?
											En los pacientes sometidos
a fecundación in vitro,
											la FSH se registra en niveles
más altos que en la natural
											y provoca una sobreestimulación
controlada de los ovarios
											para, en última instancia, 
producir múltiples óvulos.
											Los óvulos son luego recuperados
justo antes de la ovulación,
											mientras la mujer está bajo anestesia,
											con una aguja de aspiración
guiada por ultrasonido.
											La mayoría de las muestras de esperma
se producen por masturbación.
									","
											Şimdi, laboratuvarda nasıl 
bebek yapıldığına bakalım?
											Tüp bebek yöntemi olan hastada
											normalden daha yüksek olan 
FSH seviyesi, yumurtalığın aşırı
											uyarılmasının kontrolünü 
sağlama amaçlı idare edilir.
											Böylece sonunda birçok 
yumurta üretilebilir.
											Yumurtalar yumurtlama gerçekleşmeden 
hemen önce anestezi halindeki
											bayandan ultrason eşliğinde
											iğne sokularak geri alınır.
											Çoğu sperm örnekleri 
mastürbasyon ile üretilir.
									","
											Et alors, comment fait-on dans un labo ?
											Chez les patientes demandant une FIV,
											la FSH est administrée à des taux
plus élevés que ceux normalement relâchés
											afin d'entraîner une sur-stimulation 
contrôlée des ovaires
											pour qu'au final, 
ils produisent de multiples ovules.
											Les ovules sont ensuite retirés
juste avant que l'ovulation ait lieu,
											lorsque la femme est sous anesthésie,
											par une aiguille à succion guidée 
par ultrason.
											La plupart des échantillons de sperme 
sont obtenus par la masturbation.
									","
											Como é que fazemos um bebé
num laboratório?
											Nas pacientes que optam pela FIV,
											administra-se FSH em níveis mais altos
do que os que ocorrem naturalmente
											para provocar uma sobre estimulação
controlada dos ovários,
											de forma a estes produzirem
múltiplos ovos.
											Os ovos são depois retirados
pouco antes de ocorrer a ovulação
											enquanto a mulher está anestesiada
											através de uma agulha de aspiração
que é guiada por ultrassons.
											A maior parte das amostras de esperma
são produzidas por masturbação.
									",How in vitro fertilization (IVF) works,Nassim Assefi and Brian A. Levine,6:42,"TED-Ed,human body,pregnancy,children,biology,science,animation,physiology,invention,technology"
"
","
","
","
","
",How in vitro fertilization (IVF) works,Nassim Assefi and Brian A. Levine,6:42,"TED-Ed,human body,pregnancy,children,biology,science,animation,physiology,invention,technology"
"
											In the laboratory, the identified eggs
are stripped of surrounding cells
											and prepared for fertilization 
in a petri dish.
											Fertilization can occur 
by one of two techniques.
											In the first, the eggs are incubated
with thousands of sperm
											and fertilization occurs naturally
over a few hours.
											The second technique maximizes
certainty of fertilization
											by using a needle 
to place a single sperm inside the egg.
											This is particularly useful when there is
a problem with the quality of the sperm.
									","
											En el laboratorio, 
a los óvulos identificados
											se les quitan las células circundantes
											y se los prepara para la fertilización 
en una placa de Petri.
											La fertilización puede ocurrir
mediante dos técnicas.
											En la primera, los óvulos se incuban
con miles de espermatozoides
											y la fertilización ocurre de manera
natural en unas pocas horas.
											La segunda técnica maximiza
la certeza de fertilización
											usando una aguja para colocar un solo
espermatozoide dentro del óvulo.
											Esto es particularmente útil cuando hay
un problema con la calidad del esperma.
									","
											Laboratuvarda tanımlanan yumurtalar
çevredeki hücrelerden sadeleştirilir
											ve petri kabında döllenme için hazırlanır.
											Döllenme, iki teknolojiden 
birisi ile meydana gelebilir.
											İlkinde yumurtalar binlerce 
spermle kuluçkalanır
											ve döllenme normal olarak 
birkaç saatte meydana gelir.
											İkinci teknoloji de iğne kullanılarak 
bir spermin yumurta içine
											yerleştirilmesidir.Bu yöntemle 
döllenme daha yüksektir.
											Özellikle spermin kalitesi ile ilgili bir 
problemde en kullanışlı yöntemdir.
									","
											Dans le laboratoire, les ovules identifiés
sont séparés des cellules environnantes
											et sont préparés pour la fécondation 
dans une boîte de Petri.
											La fécondation peut se faire suivant 
une ou deux techniques.
											Dans la première, 
les ovules sont incubés
											avec des milliers de spermatozoïdes 
et la fécondation se fait naturellement
											au cours de quelques heures.
											La seconde technique 
augmente les chances de fécondation
											en utilisant une aiguille 
pour placer un seul spermatozoïde
											à l'intérieur de l'ovule.
											Ceci et particulièrement utile
lorsqu'il y a un problème
											de qualité du sperme.
									","
											No laboratório, os ovos identificados
são limpos de células envolventes
											e preparados para a fertilização
numa placa de Petri.
											A fertilização pode ocorrer
mediante uma de duas técnicas.
											Na primeira, os ovos são incubados
com milhares de espermatozoides
											e a fertilização ocorre naturalmente
ao fim de poucas horas.
											A segunda técnica maximiza
a certeza da fertilização
											usando uma agulha para colocar
um único esperma dentro do ovo.
											Isto é especialmente útil quando há
um problema com a qualidade do esperma.
									",How in vitro fertilization (IVF) works,Nassim Assefi and Brian A. Levine,6:42,"TED-Ed,human body,pregnancy,children,biology,science,animation,physiology,invention,technology"
"
","
","
","
","
",How in vitro fertilization (IVF) works,Nassim Assefi and Brian A. Levine,6:42,"TED-Ed,human body,pregnancy,children,biology,science,animation,physiology,invention,technology"
"
											After fertilization, embryos can be 
further screened for genetic suitability,
											frozen for later attempted pregnancies,
											or delivered into the woman's uterus
via catheter.
											Common convention is to transfer
the embryo three days after fertilization,
											when the embryo has eight cells,
											or on day five, when
the embryo is called a blastocyst,
											and has hundreds of cells.
											If the woman's eggs are of poor quality
due to age or toxic exposures,
											or have been removed due to cancer,
											donor eggs may be used.
											In the case that the intended mother
has a problematic uterus, or lacks one,
											another woman, called 
the gestational carrier or surrogate,
											can use her uterus to carry the pregnancy.
									","
											Tras la fertilización,
los embriones pueden
											seleccionarse según
su idoneidad genética,
											congelarse para posteriores
intentos de embarazo,
											o colocarse en el útero
de la mujer con un catéter.
											Lo normal es transferir el embrión
3 días después de la fertilización,
											cuando el embrión tiene 8 células,
											o el día 5, cuando el embrión
se llama blastocito,
											y tiene cientos de células.
											Si los óvulos son de mala calidad
por razón de edad o exposicion a tóxicos,
											o se han extirpado por cáncer,
											pueden usarse óvulos de donantes.
											En el caso de que la madre prevista
tenga útero problemático, o no tenga,
											otra mujer, la portadora
gestacional o sustituta,
											puede usar su útero 
para gestar el embarazo.
									","
											Döllenmeden sonra embriyo,
hamileliği daha sonra olsun
											diye donmuş bir şekilde bırakılabilir
											ya da sonda yardımıyla 
bayan uterusuna konulur.
											Embriyoyu döllenmeden üç gün 
sonra yani 8 hücreye sahipken
											aktarmak yaygın bir gelenektir.
											Ya da beşinci gündeyken aktarılır. Bu 
dönemde embriyoya blastokist adı verilir
											ve yüzlerce hücreye sahiptir.
											Eğer bayanın yumurtaları yaşından ya da 
toksitlere maruz kaldığından dolayı
											kalitesiz ise veya kanserden 
dolayı çıkarıldıysa
											donör yumurtalar belki işe yarayabilir.
											Müstakbel annenin problemli bir 
uterusa sahip olması ya da
											uterusunun olmaması halinde 
taşıyıcı başka bir anne bebeği
											taşımak için kendi uterusunu kullanabilir.
									","
											Après fécondation, 
les embryons peuvent être sélectionnés
											pour leur aptitude génétique,
congelés pour une autre tentative,
											ou introduits dans l'utérus de la femme
via un cathéter.
											Il est commun de transférer l'embryon 
trois jours après la fécondation,
											lorsque l'embryon a huit cellules,
											ou à cinq jours, quand l'embryon
est alors nommé blastocyste
											et contient des centaines de cellules.
											Si les ovules de la femme sont 
moins bons à cause de l'âge
											ou de l'exposition
à des substances toxiques,
											ou ont été enlevés suite à un cancer,
											les ovules d'un donneur 
peuvent être utilisés.
											Dans le cas où l'utérus de la future mère 
a un problème ou n'est pas présent,
											une autre femme, 
appelée mère porteuse ou de substitution,
											peut se servir de son utérus
pour mener la grossesse.
									","
											Depois da fertilização, os embriões
podem ser selecionados
											segundo a sua aptidão genética,
											congelados para posteriores
tentativas de gravidez,
											ou colocados no útero da mulher
através de um cateter.
											A convenção comum é transferir o embrião
três dias depois da fertilização,
											quando o embrião já tem oito células,
											ou no quinto dia, quando o embrião
se chama um blastocisto
											e tem centenas de células.
											Se os ovos da mulher têm fraca qualidade
devido à idade ou a exposição tóxica,
											ou foram removidos devido a um cancro,
											pode-se usar uma doadora de ovos.
											No caso de a pretensa mãe
ter um útero problemático,
											ou não tiver útero,
											outra mulher,
chamada mãe por substituição
											pode usar o seu útero
para completar a gravidez.
									",How in vitro fertilization (IVF) works,Nassim Assefi and Brian A. Levine,6:42,"TED-Ed,human body,pregnancy,children,biology,science,animation,physiology,invention,technology"
"
","
","
","
","
",How in vitro fertilization (IVF) works,Nassim Assefi and Brian A. Levine,6:42,"TED-Ed,human body,pregnancy,children,biology,science,animation,physiology,invention,technology"
"
											To increase the odds of success,
											which are as high as 40%
for a woman younger than 35,
											doctors sometimes transfer
multiple embryos at once,
											which is why IVF results 
in twins and triplets
											more often than natural pregnancies.
											However, most clinics seek to minimize
the chances of multiple pregnancies,
											as they are riskier 
for mothers and babies.
									","
											Para aumentar las
probabilidades de éxito,
											que son del 40 % para una 
mujer de menos de 35 años,
											a veces los médicos transfieren
embriones múltiples de una vez,
											y la fecundación in vitro
da gemelos y trillizos
											más a menudo que los embarazos naturales.
											Sin embargo, la mayoría de las clínicas
											buscan minimizar las posibilidades 
de embarazos múltiples,
											ya que tienen más riesgo
para las madres y los bebés.
									","
											35 yaşından genç bayanlarda
											başarı olasılığını %40 arttırmak için
											doktorlar bazen birden 
fazla embriyo aktarabiliyor.
											Bu da tüp bebek yönteminde ikiz, 
üçüz ya da daha fazla bebek
											olmasını kanıtlar niteliktedir.
											Fakat, çoğu klinik çoğul hamileliği aza
indirmek için çalışıyor.
											Çünkü böyle bir durumda hem 
anne hem de bebek risk altında olur.
									","
											Pour augmenter les chances de réussite,
											qui atteignent les 40% 
pour une femme en dessous de 35 ans,
											les médecins transfèrent parfois 
de multiples embryons à la fois,
											ce qui explique pourquoi les FIV 
donnent des jumeaux
											ou des triplets plus souvent 
que les grossesses naturelles.
											Cependant, la plupart des cliniques 
essayent de minimiser
											les risques de grossesses multiples
car elles sont plus risquées
											pour les mères et les bébés.
									","
											Para aumentar a possibilidade de êxito,
											que é da ordem dos 40%
para uma mulher com menos de 35 anos,
											os médicos por vezes transferem
vários embriões ao mesmo tempo.
											É por isso que a FIV resulta
em gémeos e trigémeos
											mais frequentemente
do que numa gravidez natural.
											Mas a maioria dos médicos
procura minimizar
											a hipótese de uma gravidez múltipla,
											porque é uma situação
de maior risco para mães e bebés.
									",How in vitro fertilization (IVF) works,Nassim Assefi and Brian A. Levine,6:42,"TED-Ed,human body,pregnancy,children,biology,science,animation,physiology,invention,technology"
"
","
","
","
","
",How in vitro fertilization (IVF) works,Nassim Assefi and Brian A. Levine,6:42,"TED-Ed,human body,pregnancy,children,biology,science,animation,physiology,invention,technology"
