en,fr,es,title,speaker,duration,tags
"
											(Laughter)
									","
											(Rires)
									","
											(Risas)
									",What ping-pong taught me about life,Pico Iyer,12:43,"humanity,life,personal growth,history,sports,culture"
"
","
","
",What ping-pong taught me about life,Pico Iyer,12:43,"humanity,life,personal growth,history,sports,culture"
"
											That player started hitting
the ball back with his left hand
											and dictating chess moves between shots.
									","
											Ce joueur a commencé
à taper dans la balle avec sa main gauche
											et à dicter des coups d'échecs
entre ses frappes.
									","
											Ese jugador empezó a devolver
la pelota con la mano izquierda
											y dictó jugadas de ajedrez entre golpes.
									",What ping-pong taught me about life,Pico Iyer,12:43,"humanity,life,personal growth,history,sports,culture"
"
","
","
",What ping-pong taught me about life,Pico Iyer,12:43,"humanity,life,personal growth,history,sports,culture"
"
											(Laughter)
									","
											(Rires)
									","
											(Risas)
									",What ping-pong taught me about life,Pico Iyer,12:43,"humanity,life,personal growth,history,sports,culture"
"
","
","
",What ping-pong taught me about life,Pico Iyer,12:43,"humanity,life,personal growth,history,sports,culture"
"
											Many in the audience
started, of course, filing out,
											as that single point lasted
maybe 12,000 strokes.
											And an emergency meeting of
the International Table Tennis Association
											had to be held then and there,
											and soon the rules were changed
											so that no game could last
longer than 20 minutes.
									","
											De nombreuses personnes du public
s'en sont allées, bien sûr,
											ce premier point ayant
peut-être duré 12 000 coups.
											Une réunion d'urgence de l'Association
Internationale de Tennis de Table
											a dû être tenue sur-le-champ
											et bientôt les règles ont été changées
											pour qu'aucun match ne puisse
durer plus de 20 minutes.
									","
											Claro que muchos espectadores
empezaron a salir,
											porque ese punto entero duró
más o menos 12 000 golpes.
											Una reunión de emergencia de la Asociación
Internacional del Tenis de Mesa
											debió tener lugar entonces y allí,
											y pronto se cambiaron las reglas
											para que ningún partido pudiera durar
más que 20 minutos.
									",What ping-pong taught me about life,Pico Iyer,12:43,"humanity,life,personal growth,history,sports,culture"
"
","
","
",What ping-pong taught me about life,Pico Iyer,12:43,"humanity,life,personal growth,history,sports,culture"
"
											(Laughter)
									","
											(Rires)
									","
											(Risas)
									",What ping-pong taught me about life,Pico Iyer,12:43,"humanity,life,personal growth,history,sports,culture"
"
","
","
",What ping-pong taught me about life,Pico Iyer,12:43,"humanity,life,personal growth,history,sports,culture"
"
											Sixteen years later,
Japan entered the picture,
											when a little-known
watchmaker called Hiroji Satoh
											showed up at the world championships
in Bombay in 1952.
											And Satoh was not very big,
he wasn't highly rated,
											he was wearing spectacles,
											but he was armed with a paddle
that was not pimpled,
											as other paddles were,
											but covered by a thick spongy rubber foam.
											And thanks to this silencing
secret weapon,
											the little-known Satoh won a gold medal.
											One million people came out
into the streets of Tokyo
											to greet him upon his return,
											and really, Japan's postwar resurgence
was set into motion.
									","
											Seize ans plus tard,
le Japon a fait son apparition
											quand un horloger peu connu
du nom d'Hiroji Satoh
											s'est présenté aux championnats
du monde à Bombay en 1952.
											Satoh n'était pas très grand,
il n'était pas très bien côté,
											il portait des lunettes,
											mais il était armé d'une raquette
qui n'avait pas de picots
											comme les autres raquettes,
											mais était couverte d'une mousse 
épaisse et spongieuse en caoutchouc.
											Grâce à cette arme secrète silencieuse,
											Satoh, qui était peu connu,
a remporté une médaille d'or.
											Un million de personnes sont descendues
dans les rues de Tokyo
											pour l'accueillir à son retour
											et, pour de vrai, cela marqua
la renaissance du Japon après la guerre.
									","
											16 años más tarde, Japón entró en escena,
											cuando un relojero poco conocido
llamado Hiroji Satoh
											participó en el campeonato mundial
de 1952 en Bombay.
											Satoh no era muy grande,
era poco reconocido,
											llevaba gafas,
											pero estaba armado
con una pala que no tenía picos,
											a diferencia de otras palas,
											pero estaba cubierta de una espuma
gruesa y esponjosa de caucho.
											Y gracias a esta arma secreta silenciosa,
											el Satoh poco conocido ganó
una medalla de oro.
											Un millón de personas
salieron a las calles de Tokio
											para saludarlo a su regreso,
											y eso es lo que marcó el resurgimiento
de Japón después de la guerra.
									",What ping-pong taught me about life,Pico Iyer,12:43,"humanity,life,personal growth,history,sports,culture"
"
","
","
",What ping-pong taught me about life,Pico Iyer,12:43,"humanity,life,personal growth,history,sports,culture"
"
											What I learned, though,
at my regular games in Japan,
											is more what could be called
the inner sport of global domination,
											sometimes known as life.
											We never play singles in our club,
											only doubles,
											and because, as I say,
we change partners every five minutes,
											if you do happen to lose,
you're very likely to win
											six minutes later.
											We also play best-of-two sets,
											so often, there's no loser at all.
											Ping-pong diplomacy.
									","
											Ce que j'ai appris
durant mes matchs réguliers au Japon,
											c'est plus ce que l'on pourrait appeler
le sport intérieur de domination mondiale,
											parfois connu sous le nom de vie.
											Nous ne jouons jamais
des matchs en simple dans notre club,
											mais uniquement en double,
											et puisque, je l'ai dit, nous changeons
de partenaire toutes les cinq minutes,
											si vous perdez, vous avez
de grandes chances de gagner
											six minutes plus tard.
											Nous décidons également
du vainqueur après deux sets,
											il n'y a donc souvent aucun perdant.
											La diplomatie du ping-pong.
									","
											Lo que aprendí durante
mis partidos frecuentes en Japón,
											es más lo que se podría llamar
el deporte interior del dominio global,
											a veces conocido como la vida.
											Nunca jugamos partidos
de individuales en nuestro club,
											solo partidos de dobles,
											y dado que, como ya les dije, cambiamos
de compañeros cada cinco minutos,
											si terminan por perder,
es probable que ganen
											seis minutos más tarde.
											También decidimos el ganador
después de dos sets,
											entonces no suele haber ningún perdedor.
											La diplomacia de pimpón.
									",What ping-pong taught me about life,Pico Iyer,12:43,"humanity,life,personal growth,history,sports,culture"
"
","
","
",What ping-pong taught me about life,Pico Iyer,12:43,"humanity,life,personal growth,history,sports,culture"
"
											And I always remember
that as a boy growing up in England,
											I was taught that the point
of a game was to win.
											But in Japan, I'm encouraged to believe
that, really, the point of a game
											is to make as many people as possible
around you feel that they are winners.
											So you're not careening up and down
as an individual might,
											but you're part of a regular,
steady chorus.
											The most skillful players in our club
											deploy their skills to turn
a 9-1 lead for their team
											into a 9-9 game in which everybody
is intensely involved.
											And my friend who hits
these high, looping lobs
											that smaller players flail at and miss —
											well, he wins a lot of points,
but I think he's thought of as a loser.
											In Japan, a game of ping-pong
is really like an act of love.
											You're learning how to play with somebody,
											rather than against her.
									","
											Je me souviens qu'en tant que garçon
grandissant en Angleterre,
											on m'a appris que l'intérêt
d'un match était de gagner.
											Mais au Japon, on m'encourage à croire
que l'intérêt d'un match
											est de faire en sorte qu'autant de gens
que possible autour de vous
											se sentent gagnants.
											Il n'est pas question de connaître
des hauts et des bas individuels,
											mais de faire partie
d'un chœur régulier et stable.
											Les joueurs les plus doués de notre club
											utilisent leurs aptitudes pour transformer
une avance 9-1 pour leur équipe
											en un match à 9-9 dans lequel
tout le monde est hautement impliqué.
											Et mon ami qui frappe ces lobs très hauts
											face auxquels les petits joueurs
s'agitent et loupent la balle —
											il gagne des points mais je pense
qu'il est perçu comme un perdant.
											Au Japon, un match de ping-pong
est un acte d'amour.
											Vous apprenez à jouer avec quelqu'un,
											plutôt que contre quelqu'un.
									","
											Siempre recuerdo que al crecer
en Inglaterra como niño,
											me enseñaron que el objetivo
de un juego era ganar.
											Pero en Japón, fui animado a creer
que el verdadero objetivo de un juego
											es asegurarme de que 
tantas personas a mi alrededor
											como fuera posible 
se sintieran como ganadores.
											No se trata de altibajos individuales,
											sino de ser parte de un coro
regular y estable.
											Los jugadores más dotados en nuestro club
											se sirven de su talento para transformar
una ventaja de 9-1 para su equipo
											en un partido de 9-9 en el que
todos participan muchísimo.
											Y mi amigo que hace estos globos muy altos
											que los jugadores más pequeños
intentan devolver, sin éxito ...
											él gana muchos puntos, pero creo
que se considera perdedor.
											En Japón, un partido de pimpón
es igual a un acto de amor.
											Aprenden a jugar con alguien,
											en vez de contra alguien.
									",What ping-pong taught me about life,Pico Iyer,12:43,"humanity,life,personal growth,history,sports,culture"
"
","
","
",What ping-pong taught me about life,Pico Iyer,12:43,"humanity,life,personal growth,history,sports,culture"
"
											And I'll confess,
											at first, this seemed to me
to take all the fun out of the sport.
											I couldn't exult after a tremendous upset
victory against our strongest players,
											because six minutes later,
with a new partner,
											I was falling behind again.
											On the other hand,
I never felt disconsolate.
											And when I flew away from Japan
and started playing singles again
											with my English archrival,
											I noticed that after every defeat,
I was really brokenhearted.
											But after every victory,
I couldn't sleep either,
											because I knew there was
only one way to go,
											and that was down.
									","
											Je le reconnais,
											au début, cela m'a semblé
ôter tout plaisir du sport.
											Je ne pouvais pas exulter
											après une victoire renversante
contre nos meilleurs joueurs,
											car six minutes plus tard,
avec un nouveau partenaire,
											je perdais à nouveau.
											D'un autre côté, je ne me sentais
jamais inconsolable.
											Quand je suis parti du Japon
et que j'ai recommencé à jouer en simple
											avec mon grand rival anglais,
											j'ai remarqué qu'après chaque défaite,
j'avais vraiment le cœur brisé.
											Mais après chaque victoire,
je ne pouvais pas dormir non plus
											car je savais que je ne pouvais aller
que dans une direction : vers le bas.
									","
											Y lo admito,
											al principio, esto me pareció
que quitaba toda la diversión al deporte.
											No podía celebrar
											después de una tremenda victoria
contra nuestros mejores jugadores,
											porque seis minutos más tarde,
con un nuevo compañero,
											perdía de nuevo.
											Por otro lado,
nunca me sentí desconsolado.
											Cuando me fui de Japón
y empecé a jugar individuales
											con mi gran rival inglés,
											noté que, tras cada derrota,
yo tenía el corazón roto.
											Pero tras cada victoria,
tampoco podía dormir,
											porque sabía que tenía
solo un camino: el descenso.
									",What ping-pong taught me about life,Pico Iyer,12:43,"humanity,life,personal growth,history,sports,culture"
"
","
","
",What ping-pong taught me about life,Pico Iyer,12:43,"humanity,life,personal growth,history,sports,culture"
"
											Now, if I were trying to do
business in Japan,
											this would lead to endless frustration.
											In Japan, unlike elsewhere,
											if the score is still level
after four hours,
											a baseball game ends in a tie,
											and because the league standings
are based on winning percentage,
											a team with quite a few ties
can finish ahead
											of a team with more victories.
									","
											Si j'essayais de faire
des affaires au Japon,
											cela mènerait
à une perpétuelle frustration.
											Au Japon, contrairement
à n'importe où ailleurs,
											s'il y a égalité après quatre heures,
											un match de baseball
se solde par un match nul
											et puisque les classements de la ligue
											sont basés sur
les pourcentages de victoire,
											une équipe avec un certain nombre
de matchs nuls peut finir devant
											une équipe avec plus de victoires.
									","
											Si intentara hacer negocios en Japón,
											esto llevaría a una frustración perpetua.
											En Japón, a diferencia de otros países,
											si el marcador permanece en empate
después de cuatro horas,
											un partido de béisbol acaba en empate,
											y puesto que la clasificación de la liga
se basa en el porcentaje de victorias,
											un equipo con unos empates
puede terminar adelante
											de un equipo con más victorias.
									",What ping-pong taught me about life,Pico Iyer,12:43,"humanity,life,personal growth,history,sports,culture"
"
","
","
",What ping-pong taught me about life,Pico Iyer,12:43,"humanity,life,personal growth,history,sports,culture"
"
											One of the first times an American
was ever brought over to Japan
											to lead a professional
Japanese baseball team,
											Bobby Valentine, in 1995,
											he took this really mediocre squad,
											he lead them to a stunning
second-place finish,
											and he was instantly fired.
											Why?
											""Well,"" said the team spokesman,
											""because of his emphasis on winning.""
									","
											L'une des premières fois où l'on a fait
venir un Américain au Japon
											pour diriger une équipe de baseball
japonaise professionnelle -
											Bobby Valentine en 1995 -
											il a pris une équipe très médiocre,
											l'a menée à une spectaculaire
seconde place
											et a été viré instantanément.
											Pourquoi ?
											« Eh bien, a dit
le porte-parole de l'équipe,
											du fait de son insistance à gagner. »
									","
											Una de las primeras veces que trajeron
a un estadounidense a Japón
											para que dirigiera un equipo
de béisbol japonés profesional,
											Bobby Valentine, en 1995,
											se encargó de un equipo muy mediocre,
											lo llevó a que finalizara
en segundo lugar,
											y lo despidieron instantáneamente.
											¿Por qué?
											""Bueno,"" dijo el portavoz del equipo,
											""a causa de su insistencia en ganar"".
									",What ping-pong taught me about life,Pico Iyer,12:43,"humanity,life,personal growth,history,sports,culture"
"
","
","
",What ping-pong taught me about life,Pico Iyer,12:43,"humanity,life,personal growth,history,sports,culture"
"
											(Laughter)
									","
											(Rires)
									","
											(Risas)
									",What ping-pong taught me about life,Pico Iyer,12:43,"humanity,life,personal growth,history,sports,culture"
"
","
","
",What ping-pong taught me about life,Pico Iyer,12:43,"humanity,life,personal growth,history,sports,culture"
"
											Official Japan can feel
quite a lot like that point
											that was said to last
two hours and 12 minutes,
											and playing not to lose
											can take all the imagination,
the daring, the excitement, out of things.
									","
											Le Japon officiel peut très bien
sembler être comme ce point
											que l'on dit avoir duré
deux heures et 12 minutes
											et jouer pour ne pas perdre
											peut ôter toute l'imagination,
l'audace et le plaisir aux choses.
									","
											El Japón oficial puede
parecerse mucho a ese punto
											que supuestamente duró
dos horas y 12 minutos,
											y jugar para no perder
											puede quitar la imaginación,
la audacia y el placer de todo.
									",What ping-pong taught me about life,Pico Iyer,12:43,"humanity,life,personal growth,history,sports,culture"
"
","
","
",What ping-pong taught me about life,Pico Iyer,12:43,"humanity,life,personal growth,history,sports,culture"
"
											At the same time,
playing ping-pong in Japan
											reminds me why choirs
regularly enjoy more fun
											than soloists.
											In a choir, your only job is to play
your small part perfectly,
											to hit your notes with feeling,
											and by so doing, to help to create
a beautiful harmony
											that's much greater
than the sum of its parts.
											Yes, every choir does need a conductor,
											but I think a choir releases you
from a child's simple sense of either-ors.
											You come to see that the opposite
of winning isn't losing —
											it's failing to see the larger picture.
									","
											En même temps, jouer au ping-pong au Japon
											me rappelle pourquoi les chœurs
s'amusent souvent plus que les solistes.
											Dans un chœur, votre seule tâche
est de jouer parfaitement
											votre petite part,
											de jouer vos notes avec émotion
											et ce faisant, d'aider à créer
une harmonie magnifique
											qui est bien supérieure
à la somme de ses composantes.
											Oui, tout chœur a besoin
d'un chef d'orchestre,
											mais je crois qu'un chœur vous libère
											de la notion simple qu'un enfant
a de la binarité.
											Vous en venez à voir que le contraire
de perdre n'est pas de gagner —
											c'est manquer de voir
la situation dans son ensemble.
									","
											Al mismo tiempo,
jugar al pimpón en Japón
											me recuerda por qué los coros
se divierten mucho más que los solistas.
											En un coro, su único trabajo
es cantar su parte perfectamente,
											llegar a sus notas con emoción,
											y así poder ayudar a crear
una magnífica armonía
											que es mucho más poderosa
que la suma de sus partes.
											Sí, cada coro necesita
un director de orquesta,
											pero creo que un coro los libera del
simple sentido de un niño de uno u otro.
											Se llega a comprender que lo contrario
de ganar no es perder,
											es negarse a ver
la situación en su conjunto.
									",What ping-pong taught me about life,Pico Iyer,12:43,"humanity,life,personal growth,history,sports,culture"
"
","
","
",What ping-pong taught me about life,Pico Iyer,12:43,"humanity,life,personal growth,history,sports,culture"
"
											As my life goes on,
											I'm really startled to see that no event
											can properly be assessed
for years after it has unfolded.
											I once lost everything
I owned in the world,
											every last thing, in a wildfire.
											But in time, I came to see
that it was that seeming loss
											that allowed me to live
on the earth more gently,
											to write without notes,
											and actually, to move to Japan
											and the inner health club
known as the ping-pong table.
											Conversely, I once stumbled
into the perfect job,
											and I came to see that seeming happiness
											can stand in the way of true joy
											even more than misery does.
									","
											Au fil de ma vie,
											je suis vraiment effrayé
de voir qu'aucun événement
											ne peut être correctement évalué
avant des années.
											Un jour, j'ai perdu
tout ce que je possédais,
											absolument tout, dans un incendie.
											Mais avec le temps, j'en suis venu à voir
que c'était cette perte apparente
											qui m'a permis de vivre
sur Terre avec plus de douceur,
											d'écrire sans notes
											et de déménager au Japon
											où il y a cette salle de sport intérieure
connue sous le nom de table de ping-pong.
											A l'inverse, je suis un jour tombé
sur le travail parfait
											et j'en suis venu à voir
qu'un bonheur apparent
											peut faire obstacle à une vraie joie
											bien plus que le malheur.
									","
											Conforme pasa mi vida,
											me alarma mucho que acontecimientos
											tarden tantos años
en evaluarse adecuadamente.
											Un día, perdí todo lo que poseía,
											absolutamente todo, en un incendio.
											Pero con el tiempo, llegué a entender
que fue esa pérdida aparente
											lo que me permitió vivir en la Tierra
más tranquilamente,
											escribir sin notas,
											y mudarme a Japón
											donde hay ese centro deportivo interior
conocido como la mesa de pimpón.
											Por el contrario, una vez encontré
por accidente el trabajo perfecto,
											y llegué a entender
que esa felicidad aparente
											puede obstaculizar la verdadera alegría
											incluso más que la tristeza.
									",What ping-pong taught me about life,Pico Iyer,12:43,"humanity,life,personal growth,history,sports,culture"
"
","
","
",What ping-pong taught me about life,Pico Iyer,12:43,"humanity,life,personal growth,history,sports,culture"
"
											Playing doubles in Japan
really relieves me of all my anxiety,
											and at the end of an evening,
											I notice everybody is filing out
in a more or less equal state of delight.
											I'm reminded every night
											that not getting ahead
isn't the same thing as falling behind
											any more than not being lively
is the same thing as being dead.
											And I've come to understand why it is
											that Chinese universities
are said to offer degrees in ping-pong,
											and why researchers
have found that ping-pong
											can actually help a little
with mild mental disorders
											and even autism.
											But as I watch the 2020 Olympics in Tokyo,
											I'm going to be keenly aware
											that it won't be possible
to tell who's won or who's lost
											for a very long time.
									","
											Jouer en double au Japon
me soulage de toute mon anxiété
											et à la fin de la soirée,
											je remarque que tout le monde part
											dans un état de ravissement
plus ou moins similaire.
											On me rappelle chaque soir
											que ne pas avoir plus de points
n'équivaut pas à en avoir moins,
											que le fait de ne pas être plein de vie
équivaut à être mort.
											J'en suis venu à comprendre pourquoi
											on dit que les université chinoises
offrent des diplômes de ping-pong
											et pourquoi les chercheurs
ont découvert que le ping-pong
											pouvait aider dans le cas
d'un trouble mental léger
											et même de l'autisme.
											Quand je regarderai
les Jeux olympiques 2020 à Tokyo,
											j'aurai parfaitement conscience
											qu'il ne sera pas possible
de dire qui a gagné ou qui a perdu
											avant très longtemps.
									","
											Jugar dobles en Japón
me libera de toda mi ansiedad,
											y al final de una tarde,
											noto que todos salen en un estado
de deleite más o menos parecido.
											Todas las tardes me recuerdan
											que no salir adelante
no es lo mismo que quedarse atrás
											que no estar lleno de vida
no equivale a estar muerto.
											He llegado a comprender por qué
											se dice que las universidades chinas
ofrecen diplomas en pimpón,
											y por qué investigadores
han afirmado que el pimpón
											puede ayudar un poquito
con trastornos mentales leves
											e incluso con el autismo.
											Pero cuando vea
las Olimpiadas de 2020 en Tokio,
											estaré completamente consciente
											de que no será posible diferenciar
los ganadores de los perdedores
											durante mucho tiempo.
									",What ping-pong taught me about life,Pico Iyer,12:43,"humanity,life,personal growth,history,sports,culture"
"
","
","
",What ping-pong taught me about life,Pico Iyer,12:43,"humanity,life,personal growth,history,sports,culture"
