en,es,pt,tr,title,speaker,duration,tags
"
","
","
","
","A precise, three-word address for every place on earth",Chris Sheldrick,5:18,"communication,cooperation,infrastructure,software,society,technology,global development"
"
											So we divided the world
into three-meter squares.
											The world divides into around 57 trillion
three-meter squares,
											and we found that there are
enough combinations
											of three dictionary words
											that we could name every three-meter
square in the world uniquely
											with just three words.
											We used 40,000 words,
											so that's 40,000 cubed,
											64 trillion combinations of three words,
											which is more than enough for
the 57-trillion-odd three-meter squares,
											with a few spare.
											So that's exactly what we did.
											We divided the world
into three-meter squares,
											gave each one a unique,
three-word identifier —
											what we call a three-word address.
											So for example, right here,
											I'm standing at mustards.coupons.pinup,
									","
											Entonces dividimos al mundo 
en cuadrados de 3 metros.
											El mundo se dividía en aproximadamente
57 billones de cuadrados de 3 metros,
											y descubrimos que existían
suficientes combinaciones
											de 3 palabras del diccionario
											para asignar nombres a cada cuadrado 
de 3 metros en el mundo,
											de manera exclusiva, con solo 3 palabras.
											Usamos 40 000 palabras, 
lo que implica 40 000 al cubo;
											64 billones de combinaciones
de 3 palabras,
											lo que es más que suficiente para los
57 billones de cuadrados de 3 metros,
											con algunos de repuesto
											y eso fue exactamente lo que hicimos:
											dividimos al mundo en cuadrados
de 3 metros
											y les asignamos a cada uno un
identificador exclusivo de 3 palabras,
											lo que llamamos
una dirección de 3 palabras,
											por ejemplo, justo aquí me encuentro
											en mustards.coupons.pinup.
									","
											Então, dividimos o mundo
em quadrados com 3 m de lado.
											O mundo ficou dividido em 57 biliões
de quadrados com 3 m de lado.
											e descobrimos que existem
combinações suficientes,
											usando três palavras do dicionário,
											para dar um nome único
a cada quadrado do mundo
											com apenas três vocábulos.
											Usámos 40 000 palavras,
											o que resultou em
40 000 elevado ao cubo.
											64 biliões de combinações
de três palavras,
											o que é mais que suficiente para os
57 biliões de quadrados de 3 m de lado
											e ainda ficámos com sobras.
											E foi isso mesmo que fizemos.
											Dividimos o mundo
em quadrados de 3 m de lado
											e demos um identificador único
de três palavras a cada quadrado,
											ou seja, um endereço
com três palavras.
											Aqui, por exemplo,
											estou no ""mostardas-cupões-atraente""...
									","
											Böylece dünyayı üç metrekarelik
alanlara böldük.
											Dünya yaklaşık 57 trilyon kere
üç metrekareye bölünüyor
											ve dünyadaki her bir
üç metrekare alanı
											yalnızca üç kelimeyle
											eşsiz bir şekilde adlandırabilmek için
yeterli kelime kombinasyonuna
											sahip olduğumuzu fark ettik.
											40.000 kelime kullandık,
											bunun küpünü alırsak
											üç kelimelik 64 trilyon kombinasyon eder,
											bu da 57 trilyon adet
üç metrekare alan için
											yeter de artar bile.
											İşte tam da bunu yaptık.
											Dünyayı üç metrekarelik alanlara ayırdık
											ve her birine eşsiz
üç harfli bir belirleyici verdik,
											bunlara üç kelimelik adres diyoruz.
											Yani örneğin tam burada,
											mustards.coupons.pinups 
üzerinde duruyorum,
									","A precise, three-word address for every place on earth",Chris Sheldrick,5:18,"communication,cooperation,infrastructure,software,society,technology,global development"
"
","
","
","
","A precise, three-word address for every place on earth",Chris Sheldrick,5:18,"communication,cooperation,infrastructure,software,society,technology,global development"
"
											(Laughter)
									","
											(Risas)
									","
											(Risos)
									","
											(Gülüşmeler)
									","A precise, three-word address for every place on earth",Chris Sheldrick,5:18,"communication,cooperation,infrastructure,software,society,technology,global development"
"
","
","
","
","A precise, three-word address for every place on earth",Chris Sheldrick,5:18,"communication,cooperation,infrastructure,software,society,technology,global development"
"
											but over here ...
											I'm standing at pinched.
singularly.tutorial.
									","
											Pero aquí,
											me encuentro en
pinched.singularly.tutorial.
									","
											Mas aqui...
											Estou no
""comprimido-singularmente-tutorial"".
									","
											Ama burada
											pinched.singularly.tutorial
üzerindeyim.
									","A precise, three-word address for every place on earth",Chris Sheldrick,5:18,"communication,cooperation,infrastructure,software,society,technology,global development"
"
","
","
","
","A precise, three-word address for every place on earth",Chris Sheldrick,5:18,"communication,cooperation,infrastructure,software,society,technology,global development"
"
											But we haven't just done this in English.
											We thought it was essential that people
should be able to use this system
											in their own language.
											So far, we've built it into 14 languages,
											including French, Swahili and Arabic,
											and we're working on more now,
like Xhosa, Zulu and Hindi.
									","
											Pero no hemos hecho esto solo en inglés,
											consideramos que era esencial
que las personas
											pudieran usar este sistema
en su propio idioma.
											Hasta ahora, lo hemos creado 
en 14 idiomas,
											incluso en francés, suajili y árabe,
											y ahora estamos trabajando 
para agregar xhosa, zulú e hindi.
									","
											Contudo, não fizemos isto
apenas em inglês.
											Acreditámos que era importante
que as pessoas pudessem usar este sistema
											na sua própria língua.
											Até agora, já criámos este sistema
em 14 línguas,
											incluindo francês, suaíli e árabe,
											e estamos a trabalhar em outros
como xhosa, zulu e hindi.
									","
											Ancak bunu sadece
İngilizce yapmadık.
											İnsanların bu sistemi
kendi dillerinde kullanabilmesinin
											önemli olduğu kanısındayız.
											Şimdiye dek 14 dilde çalıştık,
											buna Fransızca, Swahili ve Arapça dahil
											ve Xhosa, Zulu ve Hintçe 
üzerinde de çalışıyoruz.
									","A precise, three-word address for every place on earth",Chris Sheldrick,5:18,"communication,cooperation,infrastructure,software,society,technology,global development"
"
","
","
","
","A precise, three-word address for every place on earth",Chris Sheldrick,5:18,"communication,cooperation,infrastructure,software,society,technology,global development"
"
											But this idea can do a lot more
											than just get my musicians
to their gigs on time.
											If the 75 percent of countries
that struggle with reliable addressing
											started using three-word addresses,
											there's a stack of far more
important applications.
											In Durban, South Africa,
											an NGO called Gateway Health
											have distributed 11,000
three-word address signs
											to their community,
											so the pregnant mothers,
when they go into labor,
											can call the emergency services
											and tell them exactly
where to pick them up from,
											because otherwise, the ambulances
have often taken hours to find them.
											In Mongolia, the National Post Service
have adopted the system
											and are now doing deliveries
to many people's houses
											for the first time.
											The UN are using it
to geotag photos in disaster zones
											so they can deliver aid
to exactly the right place.
											Even Domino's Pizza
are using it in the Caribbean,
											because they haven't been able
to find customers' homes,
											but they really want to get
their pizza to them while its still hot.
									","
											No obstante, esta idea puede
lograr mucho más
											que solo permitir que mis músicos lleguen
a tiempo a los locales donde tocarán.
											Si el 75 % de los países que carecen 
de un sistema de direcciones confiable
											empezarán a usar 
direcciones de 3 palabras,
											descubrirían un montón de aplicaciones
mucho más importantes.
											En Durban, Sudáfrica,
											una ONG llamada Gateway Health
											ha distribuido 11 000 señales
de direcciones de 3 palabras
											a su comunidad,
											de esta manera, las madres embarazadas
											al ponerse de parto,
											pueden llamar al servicio de emergencias
											e indicarle con precisión 
dónde debe buscarlas,
											porque, de otro modo, 
a las ambulancias generalmente
											les habría llevado horas encontrarlas.
											En Mongolia, el servicio postal nacional
ha adoptado el sistema
											y ahora realiza entregas a muchos hogares
por primera vez.
											La ONU lo usa para geoetiquetar
fotos en zonas de desastre
											para poder llevar ayuda exactamente
al lugar correcto,
											incluso Domino's Pizza 
lo usa en el Caribe,
											porque no ha podido encontrar 
los hogares de los clientes,
											pero realmente desea entregarles sus
pizzas mientras aún estén calientes.
									","
											Mas esta ideia pode fazer muito mais
											do que ajudar os meus músicos
a chegar onde vão atuar.
											Se 75% dos países
que têm este problema
											usassem estas moradas de três palavras,
											podiam tirar vantagem
de outras aplicações importantes.
											Em Durban, África do Sul,
											uma ONG chamada Gateway Health
											já utilizou 11 000 endereços deste tipo
											na sua comunidade,
											para que mulheres grávidas
em trabalho de parto,
											possam chamar
os serviços de emergência
											e dizer-lhes onde as podem
ir buscar exatamente,
											porque, de outra maneira, as ambulâncias
demoram horas a encontrá-las.
											Na Mongólia, o serviço postal nacional
adotou este sistema
											e agora conseguem fazer
entregas ao domicílio
											pela primeira vez.
											As Nações Unidas usam o sistema
para georreferenciar fotos de desastres,
											para que consigam levar ajuda
ao local exato.
											Até mesmo a Domino's Pizza
usa este sistema nas Caraíbas,
											porque não encontram
as casas dos clientes
											e querem que a ""pizza"" chegue
ainda quente às suas mesas.
									","
											Ancak bu fikir
müzisyenlerimin ekipmanlarını
											zamanında kurmasından 
çok daha fazlasını yapabilir.
											Güvenilir adres konusunda
sıkıntı çeken ülkelerin %75'i
											üç kelimelik adresleri kullansa
											yapılacak bir dizi 
daha önemli iş var demektir.
											Güney Afrika'nın Durban kentinde
											Gateway Health adında bir STK,
											topluluklarına üç kelimelik
											11.000 adres tabelası dağıttı,
											böylece anne adaylarının
doğum sancısı başladığında
											acil servisi arayıp
											tam olarak nereye
geleceklerini söyleyebilecek,
											çünkü aksi halde ambulanslar saatlerce 
aramakla zaman kaybedebilir.
											Mongolya'da Ulusal Postane 
bu sistemi benimsedi
											ve ilk defa pek çok insanın evine
											teslimat yapıyorlar.
											BM felaket bölgelerinde bunu
coğrafi etiketleme için kullanıyor,
											böylece yardımı tam doğru yere
götürebilecekler.
											Domino's Pizza bile
Karayipler'de bunu kullanıyor
											çünkü müşterilerin evlerini
bulmada sıkıntı çekmişler;
											ama pizza hala sıcakken
teslim etmeyi gerçekten istiyorlar.
									","A precise, three-word address for every place on earth",Chris Sheldrick,5:18,"communication,cooperation,infrastructure,software,society,technology,global development"
"
","
","
","
","A precise, three-word address for every place on earth",Chris Sheldrick,5:18,"communication,cooperation,infrastructure,software,society,technology,global development"
"
											Shortly, you'll be able to get into a car,
											speak the three words,
											and the car will navigate you
to that exact spot.
											In Africa, the continent
has leapfrogged phone lines
											to go to mobile phones,
											bypassed traditional banks
to go straight to mobile payments.
											We're really proud that the post services
of three African countries —
											Nigeria, Djibouti and Côte d'Ivoire,
											have gone straight to adopting
three-word addresses,
											which means that people in those countries
											have a really simple way
to explain where they live, today.
									","
											En breve, podrás entrar a un auto, 
decir las tres palabras
											y el vehículo te llevará al lugar exacto.
											En África, el continente 
ha dejado atrás las líneas telefónicas
											y las ha reemplazado por móviles,
											y ha pasado por alto 
los bancos tradicionales
											para ir directamente a los pagos móviles.
											Realmente nos enorgullece 
que los servicios postales
											de 3 países africanos: Nigeria, Yibuti 
y Costa de Marfil,
											hayan pasado directamente a la adopción
de las direcciones de 3 palabras
											lo cual significa que 
en esos países hoy en día
											las personas tienen una manera realmente
sencilla de explicar dónde viven.
									","
											Já não falta muito para as pessoas
se meterem num carro,
											dizerem três palavras
											e o carro ir até ao local exato.
											O continente africano abdicou
das linhas telefónicas
											e passou a usar logo telemóveis,
											ignorou os bancos tradicionais
para passarem aos pagamentos móveis.
											Temos muito orgulho nos serviços
de correio de três países africanos,
											a Nigéria, a República do Djibouti
e a Costa do Marfim,
											que adotaram este sistema,
											o que significa que as pessoas
desses países
											têm, hoje, uma maneira muito simples
de explicar onde vivem.
									","
											Kısacası, bir arabaya binip
											üç kelime söyleyeceksiniz
											ve navigasyon tam olarak
sizi o noktaya götürecek.
											Afrika'da kıta,
cep telefonlarına ulaşmak için
											telefon hatlarını es geçti,
											mobil ödemeler yapabilmek için
geleneksel bankaları es geçti.
											Nijerya, Djibouti ve Cote d'lvoire
											posta hizmetlerinin doğrudan
											üç kelimelik adresleri
benimsemesinden gurur duyuyoruz.
											Bu ülkelerdeki insanlar
											artık bugün nerede yaşadıklarını
kolayca ifade edebilecekler.
									","A precise, three-word address for every place on earth",Chris Sheldrick,5:18,"communication,cooperation,infrastructure,software,society,technology,global development"
"
","
","
","
","A precise, three-word address for every place on earth",Chris Sheldrick,5:18,"communication,cooperation,infrastructure,software,society,technology,global development"
"
											For me, poor addressing
was an annoying frustration,
											but for billions of people,
											it's a huge business inefficiency,
											severely hampers
their infrastructure growth,
											and can cost lives.
											We're on a mission to change that,
											three words at a time.
									","
											Para mí, un sistema de direcciones deficiente
era una frustración molesta,
											pero para miles de millones 
de personas significa
											una enorme ineficiencia comercial,
											obstaculiza seriamente su crecimiento
en infraestructura
											y puede costar vidas.
											Tenemos la misión de cambiarlo,
											con 3 palabras a la vez.
									","
											Para mim, o mau endereçamento
era uma frustração irritante,
											mas, para milhares de milhões de pessoas,
											é uma enorme ineficiência comercial,
											danifica gravemente o crescimento
de infraestruturas
											e pode custar vidas.
											A nossa missão é mudar isso mesmo,
											com três palavras de cada vez.
									","
											Benim için kötü adresleme
oldukça sinir bozucuydu,
											ama milyarlarca insan için
											dev bir iş verimsizliğiydi,
											altyapı büyüme çalışmalarını
ağır şekilde baltalayıp
											can kaybına sebep olabiliyor.
											Bunu değiştirmek için yola koyulduk,
											her seferinde üç kelime.
									","A precise, three-word address for every place on earth",Chris Sheldrick,5:18,"communication,cooperation,infrastructure,software,society,technology,global development"
"
","
","
","
","A precise, three-word address for every place on earth",Chris Sheldrick,5:18,"communication,cooperation,infrastructure,software,society,technology,global development"
"
											Thank you.
									","
											Gracias.
									","
											Obrigado.
									","
											Teşekkür ederim.
									","A precise, three-word address for every place on earth",Chris Sheldrick,5:18,"communication,cooperation,infrastructure,software,society,technology,global development"
"
","
","
","
","A precise, three-word address for every place on earth",Chris Sheldrick,5:18,"communication,cooperation,infrastructure,software,society,technology,global development"
"
											(Applause)
									","
											(Aplausos)
									","
											(Aplausos)
									","
											(Alkışlar)
									","A precise, three-word address for every place on earth",Chris Sheldrick,5:18,"communication,cooperation,infrastructure,software,society,technology,global development"
"
","
","
","
","A precise, three-word address for every place on earth",Chris Sheldrick,5:18,"communication,cooperation,infrastructure,software,society,technology,global development"
