en,tr,pt,title,speaker,duration,tags
"
","
","
",The radical possibilities of man-made DNA,Floyd E. Romesberg,13:56,"genetics,science,invention,technology,biology,DNA,future,synthetic biology,medicine,medical research,bioethics,biotech,molecular biology,nature"
"
											On a weekend in 2014,
											a graduate student in my lab
grew bacteria with six-letter DNA.
											Let me take the opportunity
to introduce you to them right now.
											This is an actual picture of them.
											These are the first
semisynthetic organisms.
									","
											2014 yılında bir hafta sonu,
											laboratuvarımda bir lisans üstü öğrencisi
altı harfli DNA'yla bakteri yetiştirdi.
											Şimdi sizi onlarla
tanıştırmama izin verin.
											Bu onların gerçek bir fotoğrafı.
											Bunlar ilk yarı sentetik organizmalar.
									","
											Num fim de semana em 2014,
											um universitário do meu laboratório
criou bactérias com ADN com seis letras.
											Vou aproveitar a oportunidade
para as apresentar agora mesmo.
											Esta é uma foto delas.
											São os primeiros organismos
semissintéticos.
									",The radical possibilities of man-made DNA,Floyd E. Romesberg,13:56,"genetics,science,invention,technology,biology,DNA,future,synthetic biology,medicine,medical research,bioethics,biotech,molecular biology,nature"
"
","
","
",The radical possibilities of man-made DNA,Floyd E. Romesberg,13:56,"genetics,science,invention,technology,biology,DNA,future,synthetic biology,medicine,medical research,bioethics,biotech,molecular biology,nature"
"
											So bacteria with six-letter DNA,
that's really cool, right?
											Well, maybe some of you
are still wondering why.
											So let me tell you a little bit more
about some of our motivations,
											both conceptual and practical.
											Conceptually, people have
thought about life, what it is,
											what makes it different
from things that are not alive,
											since people have had thoughts.
											Many have interpreted
life as being perfect,
											and this was taken
as evidence of a creator.
											Living things are different
because a god breathed life into them.
											Others have sought
a more scientific explanation,
											but I think it's fair to say
											that they still consider
the molecules of life to be special.
											I mean, evolution has been optimizing them
for billions of years, right?
											Whatever perspective you take,
it would seem pretty impossible
											for chemists to come in
and build new parts
											that function within and alongside
the natural molecules of life
											without somehow
really screwing everything up.
											But just how perfectly
created or evolved are we?
											Just how special
are the molecules of life?
											These questions have been
impossible to even ask,
											because we've had nothing
to compare life to.
											Now for the first time, our work suggests
											that maybe the molecules of life
aren't that special.
											Maybe life as we know it
isn't the only way it could be.
											Maybe we're not the only solution,
maybe not even the best solution,
											just a solution.
									","
											Altı harfli DNA'sı olan bakteriler,
oldukça ilginç değil mi?
											Belki de bazılarınız
hâlâ nedenini merak ediyordur.
											O hâlde bizi motive eden şeylerin
bazılarından biraz bahsedeyim,
											hem teorik hem de pratik olanlar.
											Teoride insanlar hep
hayatın ne olduğuna kafa yordular,
											canlı olan şeyleri faklı kılan şeye,
											insanların bu konuda fikirleri oldu.
											Pek çoğu hayatı kusursuz olarak açıkladı,
											bu da bir yaratıcı olduğuna
kanıt gösterildi.
											Yaşayan şeyler farklıdır
çünkü bir tanrı onlara yaşam üfledi.
											Başkaları daha bilimsel
bir açıklama aradılar
											ama şunu söyleyebilirim ki
											hâlâ yaşam moleküllerinin
özel olduğunu düşünüyorlar.
											Evrim onları milyarlarca yıldır
optimize etmiyor mu zaten?
											Bakış açınız ne olursa olsun,
şu gerçekten imkânsız görünüyor;
											kimyagerlerin yeni parçalar
ortaya çıkarması,
											bunların, yaşamın doğal molekülleriyle
birlikte işleyebilmesi
											ve tüm bunları yaparken
her şeyin yolunda gitmesi.
											Peki ne kadar kusursuz
yaratıldık veya evrildik?
											Hayatın molekülleri ne kadar özel?
											Bu sotuları sormak bile imkânsız
											çünkü yaşamı hiçbir şeyle kıyaslayamadık.
											Şimdi ilk kez çalışmamız gösteriyor ki
											belki de yaşamın molekülleri
o kadar özel değil.
											Belki de bildiğimiz hayat
olabilecek tek yol değil.
											Belki de biz tek çözüm değiliz
hatta en iyi çözüm bile değiliz,
											sadece bir çözümüz.
									","
											As bactérias com ADN com seis letras,
são giras, não são?
											Talvez alguns de vocês
ainda estejam a pensar: porquê?
											Por isso, vou falar mais um pouco
sobre as nossas motivações,
											tanto conceptuais como práticas.
											Conceptualmente, as pessoas
pensam no significado da vida,
											porque é que é diferente
das coisas que não são vivas
											— sempre pensaram nisso.
											Muitos pensam que a vida
é uma coisa perfeita,
											consideram-na como prova
da existência de um criador.
											As coisas vivas são diferentes
porque um deus lhes instilou um sopro.
											Outros procuraram
uma explicação mais científica,
											mas penso que podemos presumir
											que consideram que as moléculas
da vida são especiais,
											que a evolução as otimizou
durante milhares de milhões de anos.
											Qualquer que seja a nossa perspetiva,
											parecia impossível que os cientistas
criassem novas partes
											que funcionassem no interior 
das moléculas naturais da vida
											sem estragarem tudo.
											Mas até que ponto nós somos criados
ou evoluímos de forma perfeita?
											Até que ponto são especiais
as moléculas da vida?
											Estas perguntas pareciam
ser impossíveis de fazer
											porque não tínhamos nada
com que comparar a vida.
											Agora, pela primeira vez,
o nosso trabalho sugere
											que, talvez, as moléculas da vida
não sejam assim tão especiais.
											Talvez a vida, tal como a conhecemos,
não seja a única forma possível.
											Talvez não sejamos a única solução,
nem sequer a melhor solução,
											mas apenas uma solução.
									",The radical possibilities of man-made DNA,Floyd E. Romesberg,13:56,"genetics,science,invention,technology,biology,DNA,future,synthetic biology,medicine,medical research,bioethics,biotech,molecular biology,nature"
"
","
","
",The radical possibilities of man-made DNA,Floyd E. Romesberg,13:56,"genetics,science,invention,technology,biology,DNA,future,synthetic biology,medicine,medical research,bioethics,biotech,molecular biology,nature"
"
											These questions address
fundamental issues about life,
											but maybe they seem a little esoteric.
											So what about practical motivations?
											Well, we want to explore
what sort of new stories
											life with an expanded
vocabulary could tell,
											and remember, stories here
are the proteins that a cell produces
											and the functions they have.
											So what sort of new proteins
with new types of functions
											could our semisynthetic organisms
make and maybe even use?
											Well, we have a couple of things in mind.
									","
											Bu sorular yaşamla ilgili
temel sorunlara değiniyor
											ama belki de anlaşılması biraz zor.
											Peki ya pratikteki amaçlarımız?
											Yaşamın genişlemiş bir
kelime dağarcığıyla sunabileceği
											yeni hikâyeleri keşfetmek istedik.
											Unutmayın, burada hikâyeler
hücrenin ürettiği proteinler
											ve sahip oldukları işlevler.
											Bizim yarı sentetik organizmalarımız

											yeni işlevlere sahip ne tür proteinler
yapabilir ve hatta kullanabilir?
											Aklımızda birkaç şey var.
									","
											Estas questões abordam
problemas fundamentais sobre a vida
											mas talvez pareçam um pouco esotéricas.
											E quanto às motivações práticas?
											Queríamos explorar
que tipo de histórias novas
											a vida poderia contar,
com um vocabulário aumentado.
											As histórias aqui são as proteínas
que uma célula produz
											e as funções que as células têm.
											Que tipo de novas proteínas
com novos tipos de funções
											podem os nossos organismos
fabricar e talvez mesmo usar?
											Temos algumas ideias em mente.
									",The radical possibilities of man-made DNA,Floyd E. Romesberg,13:56,"genetics,science,invention,technology,biology,DNA,future,synthetic biology,medicine,medical research,bioethics,biotech,molecular biology,nature"
"
","
","
",The radical possibilities of man-made DNA,Floyd E. Romesberg,13:56,"genetics,science,invention,technology,biology,DNA,future,synthetic biology,medicine,medical research,bioethics,biotech,molecular biology,nature"
"
											The first is to get the cells
to make proteins for us, for our use.
											Proteins are being used today
											for an increasingly broad
range of different applications,
											from materials that protect
soldiers from injury
											to devices that detect
dangerous compounds,
											but at least to me,
											the most exciting application
is protein drugs.
											Despite being relatively new,
											protein drugs have already
revolutionized medicine,
											and, for example, insulin is a protein.
											You've probably heard of it,
and it's manufactured as a drug
											that has completely changed
how we treat diabetes.
											But the problem is that proteins
are really hard to make
											and the only practical way to get them
is to get cells to make them for you.
											So of course, with natural cells,
											you can only get them to make
proteins with the natural amino acids,
											and so the properties
those proteins can have,
											the applications
they could be developed for,
											must be limited by the nature
of those amino acids
											that the protein's built from.
											So here they are,
											the 20 normal amino acids that are
strung together to make a protein,
											and I think you can see,
they're not that different-looking.
											They don't bring
that many different functions.
											They don't make that many
different functions available.
											Compare that with the small molecules
that synthetic chemists make as drugs.
											Now, they're much simpler than proteins,
											but they're routinely built from
a much broader range of diverse things.
											Don't worry about the molecular details,
											but I think you can see
how different they are.
											And in fact, it's their differences
that make them great drugs
											to treat different diseases.
											So it's really provocative to wonder
what sort of new protein drugs
											you could develop if you could build
proteins from more diverse things.
									","
											Birincisi hücrelere protein yaptırmak,
bizim kullanmamız için.
											Bugün proteinler gittikçe artan
											geniş çapta değişik uygulama
alanları için kullanılıyor,
											askerleri yaralanmadan
koruyan materyallerden
											tehlikeli maddeleri tespit eden
cihazlara kadar,
											yine de bana göre
											en heyecan verici uygulama
protein ilaçları.
											Yeni olmalarına karşın
											protein ilaçları tıpta devrim yarattı bile
											ve mesela insülin de bir protein.
											Ne olduğunu biliyorsunuzdur,
bir ilaç olarak üretiliyor
											ve diyabeti tedavi etme şeklimizi
tamamen değiştirdi.
											Ancak burada sorun, proteinlerin
yapımının gerçekten zor olması
											ve onları elde etmenin tek pratik yolu
hücrelerin sizin için yapmasını sağlamak.
											O yüzden doğal hücrelerle
											doğal amino asitlere sahip
proteinler yaptırabilirsiniz
											ve bu proteinlerin özellikleri,
											geliştirilebilecekleri kullanım alanları
											proteinin inşa edildiği
											o amino asitlerin doğasıyla
sınırlı kalacak.
											İşte burada,
											bir protein yapmak için
birbirine bağlanmış 20 normal amino asit,
											sanırım çok da farklı görünmediklerini
fark ediyorsunuz.
											O kadar farklı işlev sunmuyorlar.
											öyle çok sayıda farklı işlevleri yok.
											Sentetik kimyagerlerinin ilaç olarak
yaptığı küçük moleküllerle kıyaslayalım.
											Proteinlerden daha basit yapıdalar
											ama rutin olarak çok daha geniş çapta
çeşitlilikten yapılıyorlar.
											Moleküler detaylara aldırmayın
											ama farklı olduklarını da göreceksiniz.
											Aslında onları harika ilaçlar kılan şey
											değişik hastalıkları
tedavi eden farklılıkları.
											Daha büyük bir çeşitlilikten
protein yapabildiğimizde
											geliştirebileceğimiz protein ilaçlarını
düşünmek teşvik edici.
									","
											A primeira é levar as células
a fabricar proteínas para nosso uso.
											As proteínas são usadas hoje
											para uma gama cada vez mais ampla
de diversas aplicações,
											de materiais que protegem
os soldados de ferimentos
											até aparelhos que detetam
compostos perigosos,
											mas, pelo menos para mim,
											a aplicação mais interessante
são as proteínas medicamentos.
											Apesar de relativamente novas,
											as proteínas medicamentos
já revolucionaram a medicina.
											Por exemplo, a insulina é uma proteína.
											Provavelmente já ouviram falar nisso,
é fabricada como um medicamento
											que alterou por completo
como tratamos os diabetes.
											Mas o problema é que as proteínas
são muito difíceis de fabricar
											e a única forma prática de as obter
é levar as células a fabricá-las.
											Claro, com células naturais,
											podemos levá-las a fabricar
proteínas com os aminoácidos naturais
											Assim, as propriedades
que essas proteínas tiverem
											as aplicações para o que puderem
ser desenvolvidas,
											estão limitadas, pela sua natureza,
											aos aminoácidos dessas proteínas.
											Aqui estão
											os 20 aminoácidos normais 
que são ligados para fazer uma proteína
											— e penso que podem ver
que não têm um aspeto diferente.
											Não proporcionam muitas
funções diferentes.
											Não permitem fazer muitas
funções diferentes.
											Comparem isso com as moléculas
											que os químicos sintéticos
fabricam como medicamentos.
											São mais simples do que as proteínas
											mas são criadas a partir de uma gama
muito mais ampla de coisas diversas.
											Não liguem aos pormenores moleculares,
											mas penso que podem ver
como são diferentes.
											De facto, é essa diferença
que torna os medicamentos tão bons
											para tratar diversas doenças.
											É muito animador pensar
											que tipo de novas proteínas
medicamentos podemos desenvolver,
											se pudermos criar proteínas
a partir de coisas mais diversas.
									",The radical possibilities of man-made DNA,Floyd E. Romesberg,13:56,"genetics,science,invention,technology,biology,DNA,future,synthetic biology,medicine,medical research,bioethics,biotech,molecular biology,nature"
"
","
","
",The radical possibilities of man-made DNA,Floyd E. Romesberg,13:56,"genetics,science,invention,technology,biology,DNA,future,synthetic biology,medicine,medical research,bioethics,biotech,molecular biology,nature"
"
											So can we get our semisynthetic organism
											to make proteins that include
new and different amino acids,
											maybe amino acids
selected to confer the protein
											with some desired property or function?
											For example,
											many proteins just aren't stable
when you inject them into people.
											They are rapidly degraded or eliminated,
											and this stops them from being drugs.
											What if we could make proteins
with new amino acids
											with things attached to them
											that protect them from their environment,
											that protect them
from being degraded or eliminated,
											so that they could be better drugs?
											Could we make proteins
with little fingers attached
											that specifically
grab on to other molecules?
											Many small molecules
failed during development as drugs
											because they just weren't
specific enough to find their target
											in the complex environment
of the human body.
											So could we take those molecules
and make them parts of new amino acids
											that, when incorporated into a protein,
											are guided by that protein
to their target?
									","
											Yarı sentetik organizmamızın
											yeni ve değişik amino asit içeren
protein yapmasını sağlayabilir miyiz?
											Belki de istenen özellik veya işleve sahip
											proteine bizi yönlendirecek amino asitler?
											Örneğin
											insanlara enjekte ettiğiniz zaman
çoğu protein dengeli olmaz.
											Hızla ayrıştırılırlar veya atılırlar,
											bu da ilaç olmalarına engel olur.
											Peki ya yeni amino asitler yapabilsek,
											kendilerine bir şeyler bağlı olsa,
											bu sayede çevrelerinden korunsalar,
											ayrıştırılmaktan
veya atılmaktan korunsalar
											ve böylelikle daha iyi ilaçlar olsalar?
											Moleküllere tutunabilmeleri için
											minik parmakları olan
proteinler yapabilir miyiz?
											Pek çok küçük molekül
ilaç olmayı başaramadı
											çünkü insan bedeninin karmaşık çevresinde
											hedeflerini bulmakta yeterli olamadılar.
											Bu molekülleri alıp yeni amino asitlerin
parçası hâline getirebilir miyiz?
											Böylece bir proteinle
birleştirildiklerinde
											protein onları hedeflerine
yönlendirebilir mi?
									","
											Talvez possamos obter
organismos semissintéticos
											para fazer proteínas que incluam
novos aminoácidos diferentes,
											talvez aminoácidos selecionados
para dar às proteínas
											alguma propriedade ou função desejada.
											Por exemplo,
											muitas proteínas não são estáveis
quando as injetamos nas pessoas.
											Degradam-se rapidamente
ou são eliminadas
											e isso faz com que deixem
de ser medicamentos.
											E se pudéssemos fazer proteínas
com novos aminoácidos
											com coisas a eles ligadas
											que as protejam do meio ambiente
											que evitem que elas
se degradem ou sejam eliminadas,
											para serem medicamentos melhores?
											Poderemos fazer proteínas
com pequenos dedos ligados
											que especificamente se agarrem
a outras moléculas?
											Muitas moléculas falham
no desenvolvimento de medicamentos
											porque não são específicas
para encontrar o seu alvo
											no ambiente complexo do corpo humano.
											Será que podemos agarrar nessas moléculas
e torná-las parte de novos aminoácidos
											que, quando incorporados numa proteína,
											sejam guiados por essa proteína
até ao seu alvo?
									",The radical possibilities of man-made DNA,Floyd E. Romesberg,13:56,"genetics,science,invention,technology,biology,DNA,future,synthetic biology,medicine,medical research,bioethics,biotech,molecular biology,nature"
"
","
","
",The radical possibilities of man-made DNA,Floyd E. Romesberg,13:56,"genetics,science,invention,technology,biology,DNA,future,synthetic biology,medicine,medical research,bioethics,biotech,molecular biology,nature"
"
											I started a biotech company
called Synthorx.
											Synthorx stands for synthetic organism
											with an X added at the end because
that's what you do with biotech companies.
									","
											Synthorx adında
bir biyotek şirketi kurdum.
											Synthorx, sentetik
organizmanın kısaltılmışı.
											sonund bir X var çünkü
biyotek şirketleri bunu hep yapar.
									","
											Iniciei uma empresa de biotécnica
chamada Synthorx.
											Synthorx refere-se
a um organismo sintético
											com um X no fim porque é o que fazemos
com empresas de biotécnica.
									",The radical possibilities of man-made DNA,Floyd E. Romesberg,13:56,"genetics,science,invention,technology,biology,DNA,future,synthetic biology,medicine,medical research,bioethics,biotech,molecular biology,nature"
"
","
","
",The radical possibilities of man-made DNA,Floyd E. Romesberg,13:56,"genetics,science,invention,technology,biology,DNA,future,synthetic biology,medicine,medical research,bioethics,biotech,molecular biology,nature"
"
											(Laughter)
									","
											(Kahkahalar)
									","
											(Risos)
									",The radical possibilities of man-made DNA,Floyd E. Romesberg,13:56,"genetics,science,invention,technology,biology,DNA,future,synthetic biology,medicine,medical research,bioethics,biotech,molecular biology,nature"
"
","
","
",The radical possibilities of man-made DNA,Floyd E. Romesberg,13:56,"genetics,science,invention,technology,biology,DNA,future,synthetic biology,medicine,medical research,bioethics,biotech,molecular biology,nature"
"
											Synthorx is working closely with my lab,
											and they're interested in a protein
that recognizes a certain receptor
											on the surface of human cells.
											But the problem is that it also recognizes
											another receptor on the surface
of those same cells,
											and that makes it toxic.
											So could we produce
a variant of that protein
											where the part that interacts
with that second bad receptor is shielded,
											blocked by something like a big umbrella
											so that the protein only interacts
with that first good receptor?
											Doing that would be really difficult
											or impossible to do
with the normal amino acids,
											but not with amino acids that are
specifically designed for that purpose.
									","
											Synthorx, laboratuvarımla
yakından çalışıyor
											ve insan hücrelerinin yüzeyinde
belli bir reseptörü tanıyan
											bir protein konusunda ilgililer.
											Ancak sorun şu ki bu ayrıca
											aynı hücrelerin yüzeyinde
başka bir reseptör de tanıyor
											ve bu onu toksit yapıyor.
											Bu proteinin
bir varyasyonunu üreterek
											ikinci reseptörle etkileşime geçen
kısmı alıkoyabilir miyiz,
											onu büyük bir şemsiye altına almak gibi?
											Böylece protein sadece
istenen ilk reseptörle etkileşime geçer?
											Bunu yapmak ya çok zor
											ya da normal amoni asitlerle
yapılması imkânsız,
											ancak özellikle bu amaç için tasarlanmış
amino asitlerle değil.
									","
											A Synthorx está a trabalhar
com o meu laboratório
											e estão interessados numa proteína
que reconheça um determinado recetor
											na superfície das células humanas.
											Mas o problema é que também reconhece
											outro recetor na superfície
das mesmas células
											e isso torna-a tóxicas.
											Assim, talvez possamos produzir
uma variante dessa proteína
											em que a parte que interage
com esse segundo mau recetor
											fique bloqueada por qualquer coisa
tipo um grande escudo,
											para que a proteína só interaja
com o primeiro bom recetor.
											Isso seria muito difícil
ou mesmo impossível de fazer
											com os aminoácidos normais
											mas não com aminoácidos que sejam
especialmente concebidos para esse fim.
									",The radical possibilities of man-made DNA,Floyd E. Romesberg,13:56,"genetics,science,invention,technology,biology,DNA,future,synthetic biology,medicine,medical research,bioethics,biotech,molecular biology,nature"
"
","
","
",The radical possibilities of man-made DNA,Floyd E. Romesberg,13:56,"genetics,science,invention,technology,biology,DNA,future,synthetic biology,medicine,medical research,bioethics,biotech,molecular biology,nature"
