tr,fr,de,title,speaker,duration,tags
"
											İçimden geliyordu. 
Yapmak zorundaydım. Öyleydi, evet.
									","
											Il venait tout droit vers moi. 
J'étais obligé. C'est vrai.
									","
											Er kam direkt auf mich zu, 
ich musste es tun. Es war, ja ...
									",The polyphonic me,Beardyman,11:10,"creativity,entertainment,music,technology,live music"
"
","
","
",The polyphonic me,Beardyman,11:10,"creativity,entertainment,music,technology,live music"
"
											Tahmin edebileceğiniz gibi
											tuhaf bir çocuktum.
									","
											Comme vous pouvez 
probablement l'imaginer,
											j'étais un enfant étrange.
									","
											Wie Sie sich wahrscheinlich 
gut vorstellen können,
											war ich ein seltsames Kind.
									",The polyphonic me,Beardyman,11:10,"creativity,entertainment,music,technology,live music"
"
","
","
",The polyphonic me,Beardyman,11:10,"creativity,entertainment,music,technology,live music"
"
											(Kahkaha)
									","
											(Rires)
									","
											(Lachen)
									",The polyphonic me,Beardyman,11:10,"creativity,entertainment,music,technology,live music"
"
","
","
",The polyphonic me,Beardyman,11:10,"creativity,entertainment,music,technology,live music"
"
											Çünkü şöyle oluyordu: sürekli ses repertuvarımı
											olabilecek en maksimum seviyeye
											çıkarmak için uğraşıyordum.
											Durmadan bu seslerle 
deneyler yapıyordum.
											Ve hala bu görevi 
yerine getiriyorum.
											Hala çıkartabileceğim her bir
											muhtemel sesi bulmaya çalışıyorum.
											Ve mesele şu ki, şimdi 
daha yaşlı ve akıllıyım
											ve asla çıkartamayacağım sesler var
											çünkü fiziksel bedenimin 
içinde sıkışıp kaldım
											ve yapamayacağım şeyler var.
											Ve hiç kimsenin sesinin 
yapamayacağı şeyler var.
									","
											Parce qu'en fait,
je tentais constamment
											d'étendre mon répertoire de bruits
											au maximum
											Je faisais constamment 
des expériences avec ces bruits.
											Et je poursuis cette mission.
											J'essaye encore de trouver 
tous les bruits
											que je peux faire éventuellement.
											Le truc, c'est que je suis 
un peu plus vieux et plus sage maintenant,
											et je sais qu'il y a des bruits
											que je ne serai jamais capable de faire, 
car je suis cerné
											par mon corps physique, et il y a 
des choses qu'il ne peut pas faire.
											Il y a des choses qu'aucune voix 
ne peut faire.
									","
											Die Sache ist nämlich die, 
ich war ständig bemüht,
											mein Repertoire an Geräuschen
											auf sein absolutes Maximum zu erweitern.
											Ich experimentierte ständig 
mit diesen Geräuschen.
											Und ich bin weiterhin auf dieser Mission.
											Ich versuche immer noch,
alle möglichen Geräusche zu finden,
											die ich erzeugen kann.
											Nun, jetzt bin ich ein wenig 
älter und weiser und ich weiß,
											dass es manche Geräusche gibt,
											die ich wegen physischer Beschränkungen
niemals hervorbringen werden kann,
											und es Dinge gibt, die er nicht kann.
											Und es gibt Dinge, 
die niemandes Stimme tun kann.
									",The polyphonic me,Beardyman,11:10,"creativity,entertainment,music,technology,live music"
"
","
","
",The polyphonic me,Beardyman,11:10,"creativity,entertainment,music,technology,live music"
"
											Örneğin, kimse aynı anda 
iki nota çıkaramaz.
											İki tonla şarkı söyleyebilirsiniz
											keşişlerin yapabildiği gibi, işte böyle...
									","
											Par exemple, personne ne peut faire 
deux notes en même temps.
											Vous pouvez chanter deux tons,
											les moines peuvent le faire,
ça ressemble à ça ...
									","
											Zum Beispiel kann niemand 
zwei Töne zeitgleich erzeugen.
											Man kann zweitönig singen,
											wie es Mönche tun, was sich so anhört:
									",The polyphonic me,Beardyman,11:10,"creativity,entertainment,music,technology,live music"
"
","
","
",The polyphonic me,Beardyman,11:10,"creativity,entertainment,music,technology,live music"
"
											(İki tonla şarkı söylüyor)
									","
											(Chant à deux tons)
									","
											(singt zweitönig)
									",The polyphonic me,Beardyman,11:10,"creativity,entertainment,music,technology,live music"
"
","
","
",The polyphonic me,Beardyman,11:10,"creativity,entertainment,music,technology,live music"
"
											Ama bu hilekarlık.
											Ve boğazınızı ağrıtır.
											Yani yapamayacağınız 
şeyler var ve insan sesindeki
											bu kısıtlamalar her zaman 
sinirimi bozmuştur
											çünkü ağızla müzik yapmak 
müzikal düşüncelerinizi
											kafanızdan çıkarıp dünyaya 
yansıtmanızın en iyi yoludur.
											Ama asıl canımı sıkan konu
											onların esaslı taslaklar olmaları.
											Keşke, keşke bedenimin neden olduğu
											kısıtlamalar olmadan bu fikirlerin
											engelsiz bir şekilde 
ortaya çıkmaları için bir yol olsaydı.
									","
											Mais ça, c'est de la triche.
											Et ça fait mal à la gorge.
											Donc il y a des choses que 
vous ne pouvez pas faire et ces limitations
											de la voix humaine m'ont toujours 
vraiment contrarié,
											parce que le beatbox 
est le meilleur moyen de faire passer
											les idées musicales de votre tête 
au le monde,
											mais au mieux, 
ce sont des esquisses,
											et c'est ce qui m'a contrarié.
											Si seulement, si seulement 
il existait un moyen
											que ces idées sortent sans
qu'elles soient entravées
											par les restrictions 
que mon corps impose.
									","
											Aber das ist Mogelei.
											Und es reizt den Hals.
											Es gibt also Dinge, die man nicht tun kann,
und diese Einschränkungen
											der menschlichen Stimme haben mich
schon immer sehr gestört,
											denn Beatboxing ist der beste Weg,
die musikalischen Ideen
											aus dem Kopf heraus in die Welt zu lassen.
											Sie sind aber im besten Falle Skizzen,
											was mich gestört hat.
											Wenn es doch, wenn es doch 
nur einen Weg gäbe,
											trotz meiner körperlichen Beschränkungen
											diese Ideen unbehindert herauszubekommen.
									",The polyphonic me,Beardyman,11:10,"creativity,entertainment,music,technology,live music"
"
","
","
",The polyphonic me,Beardyman,11:10,"creativity,entertainment,music,technology,live music"
"
											Bu yüzden bir süredir 
bu beylerle çalışıyorum
											ve beraber bir makine yaptık.
											Temelde canlı bir
prodüksiyon makinesi,
											gerçek zamanlı bir 
müzik yapım makinesi
											olan bir sistem oluşturduk.
											Ve bu sistem sadece
sesimi kullanarak
											bedenimin sebep olabileceği
hiçbir fiziksel kısıtlamaya
											maruz kalmadan 
sesleri kafamda duyduğum
											şekliyle müzik yapmamı sağlıyor.
											Ve size neler yapabileceğimi göstereceğim.
									","
											J'ai donc travaillé avec ces gars-là,
											et nous avons fait une machine.
											Nous avons crée un système qui est en fait
											une machine de production en direct,
											une machine de production de musique 
en temps réel,
											et elle me permet, en n'utilisant 
rien d'autre que ma voix,
											de créer de la musique en temps réel 
comme je l'entends dans ma tête
											sans qu'elle soit entravée
par les restrictions physiques
											que mon corps pourrait m'imposer.
											Et je vais vous montrer 
ce qu'elle peut faire.
									","
											Ich habe also mit diesen Leuten gearbeitet
											und wir haben eine Maschine gebaut.
											WIr haben ein System entwickelt, 
das im Grunde
											eine Live-Produktionsmaschine ist.
											eine Echtzeit-Produktionsmaschine,
											und sie ermöglicht es mir, 
nur mithilfe meiner Stimme
											in Echtzeit Musik zu erzeugen,
so wie ich sie in meinem Kopf höre,
											frei von jeder körperlichen Einschränkung,
											die mein Körper mir auferlegt.
											Und ich werde Ihnen zeigen, was sie kann.
									",The polyphonic me,Beardyman,11:10,"creativity,entertainment,music,technology,live music"
"
","
","
",The polyphonic me,Beardyman,11:10,"creativity,entertainment,music,technology,live music"
"
											Bununla ses yapmaya ve bunu kullanarak
											sesimi değiştirmeye başlamadan önce
											duymak üzere olduğunuz her şeyin kendi sesimle yapıldığını
											tekrarlamak istiyorum.
											Bu sistemde—
											teşekkürler, güzel asistan—
											bu sistemde ben sisteme koyana kadar
											kendisinde hiç bir ses bulunmuyor.
											Bu yüzden hiç bir şekilde 
önceden kaydedilmiş örnek yok.
											Yani bu şey gerçekten 
çalışmaya başlayınca
											ve sisteme koyduğum sesleri 
karıştırmaya başlayınca
											bunun insan sesi olduğu 
açıkça belli olmuyor
											ancak gerçekten insan sesi, 
bu yüzden size az az göstereceğim
											ve öz ve basit olanlardan başlayacağım.
									","
											Et avant que je commence
à faire des bruits avec,
											et à l'utiliser pour manipuler ma voix,
											je tiens à répéter que 
tout ce que vous allez entendre
											est produit par ma voix.
											Ce système a —
											merci, bel assistant —
											ce système n'a aucun son en lui-même
											jusqu'à ce que je commence 
à y mettre des sons,
											il n'y a donc aucun échantillon 
préenregistré d'aucune sorte.
											Donc une fois que 
cette chose est lancée,
											et qu'elle commence vraiment 
à malmener le son que je mets dedans,
											il n'est pas évident 
qu'il s'agit de la voix humaine,
											mais c'est bien ça, donc je vais 
vous faire découvrir ça pas à pas
											et commencer par 
quelque chose d'agréable et simple.
									","
											Und bevor ich anfange, 
damit Geräusche zu machen
											und meine Stimme zu manipulieren,
											möchte ich noch einmal betonen, 
dass alles, was Sie gleich hören werden,
											mit meiner Stimme erzeugt wurde.
											Dieses System hat –
											danke, wunderschöner Assistent –
											dieses System selber 
enthält keinerlei Klänge,
											bis ich damit beginne, 
welche einzufügen.
											Es sind also keinerlei vorweg 
aufgenommenen Klangmuster enthalten.
											Sobald dieses Ding loslegt
											und es wirklich anfängt, das Material,
mit dem ich es füttere, zu zerstückeln,
											ist es nicht mehr offenkundig,
dass dies die menschliche Stimme ist.
											Doch sie ist es. Ich werde Sie also 
Schritt für Schritt mitnehmen
											und wir beginnen ganz einfach.
									",The polyphonic me,Beardyman,11:10,"creativity,entertainment,music,technology,live music"
"
","
","
",The polyphonic me,Beardyman,11:10,"creativity,entertainment,music,technology,live music"
"
											Evet, çok seslilik problemi: 
benim sadece bir sesim var.
											Olabildiğince farklı sesi aynı anda
											çıkarmak istiyorum, bu problemin
											nasıl üstesinden gelebilirim?
											Bunu yapmanın en kolay yolu 
şunun gibi bir şey
									","
											Le problème de la polyphonie : 
je n'ai qu'une seule voix.
											Comment contourner le problème
											de vraiment vouloir 
faire autant de voix différentes
											en même temps ?
											La façon la plus simple de le faire 
est quelque chose comme ça.
									","
											Also, das Problem der Polyphonie:
Ich habe nur eine Stimme.
											Wie komme ich um das Problem herum,
											möglichst viele unterschiedliche Stimmen
											zeitgleich laufen zu haben?
											Die einfachste Art geht ungefähr so:
									",The polyphonic me,Beardyman,11:10,"creativity,entertainment,music,technology,live music"
"
","
","
",The polyphonic me,Beardyman,11:10,"creativity,entertainment,music,technology,live music"
"
											(Ağzıyla müzik yapıyor)
									","
											(Human Beatbox)
									","
											(Beatboxing)
									",The polyphonic me,Beardyman,11:10,"creativity,entertainment,music,technology,live music"
"
","
","
",The polyphonic me,Beardyman,11:10,"creativity,entertainment,music,technology,live music"
"
											Dans ederek. Bunun gibi.
									","
											En dansant. C'est comme ça.
									","
											Durch Tanzen. Es geht folgendermaßen.
									",The polyphonic me,Beardyman,11:10,"creativity,entertainment,music,technology,live music"
"
","
","
",The polyphonic me,Beardyman,11:10,"creativity,entertainment,music,technology,live music"
"
											(Müzik)
									","
											(Musique)
									","
											(Musik)
									",The polyphonic me,Beardyman,11:10,"creativity,entertainment,music,technology,live music"
"
","
","
",The polyphonic me,Beardyman,11:10,"creativity,entertainment,music,technology,live music"
"
											Teşekkürler
									","
											Merci.
									","
											Danke.
									",The polyphonic me,Beardyman,11:10,"creativity,entertainment,music,technology,live music"
"
","
","
",The polyphonic me,Beardyman,11:10,"creativity,entertainment,music,technology,live music"
"
											(Alkış)
									","
											(Applaudissements)
									","
											(Applaus)
									",The polyphonic me,Beardyman,11:10,"creativity,entertainment,music,technology,live music"
"
","
","
",The polyphonic me,Beardyman,11:10,"creativity,entertainment,music,technology,live music"
"
											Yani muhtemelen bu en kolay yolu.
											Ama biraz daha doğrudan
bir şey yapmak isterseniz
											canlı döngülemeyle 
yapamayacağınız bir şey isterseniz
											sesinizi örtmek için 
başka yollar da var.
											Ses değişimi gibi mükemmel
											şeyler var.
											Ve şimdi size bu sesin 
nasıl olduğunu göstereceğim.
									","
											C'est probablement 
le moyen le plus facile.
											Mais si vous voulez faire 
quelque chose d'un peu plus immédiat,
											quelque chose que vous ne pouvez pas 
obtenir avec une boucle en direct,
											Il y a d'autres façons de 
mettre des couches de votre voix.
											Il y a des choses comme le pitch-shifting,
la transposition,
											qui sont impressionnantes,
											et je vais vous montrer maintenant 
à quoi ça ressemble.
									","
											Das ist wohl der einfachste Weg.
											Wenn Sie aber etwas 
Unmittelbareres machen wollen,
											etwas, das sich nicht durch 
Echtzeit-Schleifen erreichen lässt,
											gibt es andere Wege, Ihre Stimme zu stapeln.
											Es gibt Dinge wie die Änderung der Tonhöhe,
											welche großartig sind
											und ich werde Ihnen jetzt zeigen, 
wie das klingt.
									",The polyphonic me,Beardyman,11:10,"creativity,entertainment,music,technology,live music"
"
","
","
",The polyphonic me,Beardyman,11:10,"creativity,entertainment,music,technology,live music"
"
											Evet, sizin için başka bir ritim başlatacağım.
									","
											Donc je vais commencer un autre rythme 
pour vous, comme ça.
									","
											Ich werde nun für Sie einen 
weiteren Beat starten; etwa diesen:
									",The polyphonic me,Beardyman,11:10,"creativity,entertainment,music,technology,live music"
"
","
","
",The polyphonic me,Beardyman,11:10,"creativity,entertainment,music,technology,live music"
"
											(Ağzıyla müzik yapıyor)
											Başlarda daima dans eder gibi olmalı
											çünkü bu sadece eğlenmek için,
											yani isterseniz müzikle beraber alkış tutabilirsiniz.
											Zorunda değilsiniz. Mesele değil. Hadi bakalım.
											Şimdi bir bas sesi çıkaracağım.
											(Müzik)
											Ve şimdi bir rockabilly gitarı.
									","
											(Beatbox)
											Il y a toujours un peu 
de danse au début,
											parce que c'est amusant, alors
											vous pouvez taper des mains 
si vous voulez.
											Vous n'êtes pas obligés. 
C'est très bien. Ecoutez-ça..
											Je vais rajouter une couche
maintenant un son de basse.
											(Musique)
											Et maintenant, une guitare de rockabilly.
									","
											(Beatbox)
											Am Anfang braucht man immer 
ein bisschen Tanz,
											weil es einfach Spaß macht.
											Sie können mitklatschen, wenn Sie möchten.
											Sie müssen nicht, das ist in Ordnung.
Hören Sie zu.
											Ich lege jetzt eine Basslinie.
											(Musik)
											Und jetzt eine Rockabilly-Gitarre
									",The polyphonic me,Beardyman,11:10,"creativity,entertainment,music,technology,live music"
"
","
","
",The polyphonic me,Beardyman,11:10,"creativity,entertainment,music,technology,live music"
"
											Bu iyi. Peki diyelim ki şöyle bir ses yapmak (Alkış)
											Teşekkürler. Peki eğer bir rock orgu yapmak istersem?
											Bu mümkün mü? Evet mümkün
											eğer kendimi böyle akort edersem.
									","
											C'est chouette. Mais que se passe-t-il si 
je veux faire, disons, un... (Applaudissements)
											Merci. Que se passe-t-il si je veux faire, 
disons, un orgue rock ?
											Est-ce possible ? Oui
											en m'enregistrant comme ça.
									","
											Was nicht schlecht ist. Doch was, 
wenn ich eine, sagen wir mal – (Applaus)
											Danke schön. Was, wenn ich 
eine Rock-Orgel machen möchte?
											Ist das möglich? Ja, ist es,
											in dem ich mich wie folgt aufnehme:
									",The polyphonic me,Beardyman,11:10,"creativity,entertainment,music,technology,live music"
"
","
","
",The polyphonic me,Beardyman,11:10,"creativity,entertainment,music,technology,live music"
"
											(Org sesi)
									","
											(Son d'orgue)
									","
											(Orgelklang)
									",The polyphonic me,Beardyman,11:10,"creativity,entertainment,music,technology,live music"
"
","
","
",The polyphonic me,Beardyman,11:10,"creativity,entertainment,music,technology,live music"
"
											Ve şimdi bunu, bunu kaydettim.
											Bunu klavyeye uyarlayacağım.
									","
											Et maintenant que j'ai ça, 
je l'ai enregistré.
											Je l'assigne à un clavier.
									","
											Und jetzt habe ich das, 
ich habe es aufgenommen.
											Ich weise es einem Keyboard zu.
									",The polyphonic me,Beardyman,11:10,"creativity,entertainment,music,technology,live music"
"
","
","
",The polyphonic me,Beardyman,11:10,"creativity,entertainment,music,technology,live music"
"
											(Müzik)
									","
											(Musique)
									","
											(Musik)
									",The polyphonic me,Beardyman,11:10,"creativity,entertainment,music,technology,live music"
"
","
","
",The polyphonic me,Beardyman,11:10,"creativity,entertainment,music,technology,live music"
"
											Ve bu süper.
									","
											Donc c'est cool.
									","
											Das ist super.
									",The polyphonic me,Beardyman,11:10,"creativity,entertainment,music,technology,live music"
"
","
","
",The polyphonic me,Beardyman,11:10,"creativity,entertainment,music,technology,live music"
"
											(Alkış)
									","
											(Applaudissements)
									","
											(Applaus)
									",The polyphonic me,Beardyman,11:10,"creativity,entertainment,music,technology,live music"
"
","
","
",The polyphonic me,Beardyman,11:10,"creativity,entertainment,music,technology,live music"
"
											Peki ya Pink Floyd'un tamamı gibi ses çıkarmak istersem?
											İmkansız mı diyorsunuz? Hayır.
											İmkansız değil ve bunu sadece bu makineyi
											kullanarak yapabilirsiniz. Bu gerçekten muhteşem. Hadi bakalım.
									","
											Et si je voulais sonner 
comme les Pink Floyd au complet ?
											Impossible, dites-vous. Non.
											C'est possible, et on peut
le faire très simplement
											à l'aide de cette machine. 
C'est vraiment fantastique. Ecoutez ça.
									","
											Aber was, wenn ich wie Pink Floyd
zusammen klingen möchte?
											Unmöglich, sagen Sie. Nein.
											Es ist möglich, und sehr einfach,
											mithilfe dieser Maschine. 
Es ist wirklich fantastisch. Hören Sie.
									",The polyphonic me,Beardyman,11:10,"creativity,entertainment,music,technology,live music"
"
","
","
",The polyphonic me,Beardyman,11:10,"creativity,entertainment,music,technology,live music"
"
											(Müzik)
									","
											(Musique)
									","
											(Musik)
									",The polyphonic me,Beardyman,11:10,"creativity,entertainment,music,technology,live music"
"
","
","
",The polyphonic me,Beardyman,11:10,"creativity,entertainment,music,technology,live music"
"
											Ve burada duyduğunuz bütün sesler bana ait.
											Sadece bunun gibi ses çıkaran bir şeyi harekete geçirerek bu sesi çıkartmadım.
											Hiç bir örnek yok. Hiç bir sentezleyici yok.
											Tamamen benim sesimin değiştirilmiş hali.
											Ve bu noktaya geldiğinizde sormak zorundasınız, değil mi?;
											Bunun amacı nedir?
											Neden bunu yapasın ki? (Kahkaha)
											Çünkü bunu yapmak Pink Floyd'un tamamını tutmaktan daha ucuz.
											Sanırım en basit cevap bu.
											Ama gerçekte bu makineyi zaten var olan şeylerin
											daha iyisini yapmak için ortaya çıkarmadım.
											Makineyi yaptım, böylece
											hayal edebildiğim her sesi üretebiliyorum.
											Şimdi izninizle, aklımdaki bazı
											şeyleri yapacağım
											ve umarım beğenirsiniz
											çünkü gerçekten sıra dışı şeyler.
											Özellikle de bunun kadar sıra dışı bir şey yaptığınızda
											bunun tamamen benim sesim olduğuna
											inanmak oldukça zor, bakın.
									","
											Chaque bruit vous entendez,
c'est ma voix.
											Je ne me suis pas contenté de déclencher 
quelque chose qui sonne comme ça.
											Il n'y a pas d'échantillons. 
Il n'y a aucun synthétiseur.
											Tout est littéralement ma voix manipulée,
											et quand on en arrive là, 
fatalement, vous demandez
											quel est l'intérêt ?
											Pourquoi faire ça ? (Rires)
											Parce que c'est moins cher que 
d'embaucher tout Pink Floyd,
											c'est la réponse facile, je suppose.
											Mais en réalité, 
je n'ai pas fabriqué cette machine
											afin de pouvoir émuler 
les choses qui existent déjà.
											Je l'ai fait pour pouvoir produire
											n'importe quel bruit 
que je peux imaginer.
											Donc si vous le permettez, 
je vais faire
											des choses que j'ai en tête,
											et j'espère que vous apprécierez,
											parce qu'elles sont plutôt inhabituelles,
											surtout que quand on fait 
des choses qui sont
											aussi insolites que ça, 
ça peut être difficile de croire
											que c'est uniquement ma voix, 
voyez-vous.
									","
											Jedes Geräusch, das Sie da 
hören können, ist meine Stimme.
											Ich habe nicht einfach 
etwas aktiviert, das so klingt.
											Es gibt keine Aufnahmen. 
Es gibt keine Synthesizer.
											Es ist wortwörtlich alles 
meine Stimme in veränderter Form.
											Und wenn man an diesem Punkt 
angelangt ist, müssen Sie fragen, oder?
											Was ist der Punkt?
											Wieso macht man so etwas? (Gelächter)
											Weil es einfacher ist,
als Pink Floyd zusammen zu buchen,
											schätze ich, das ist die einfache Antwort.
											Tatsächlich aber habe ich 
diese Maschine nicht entwickelt,
											um Dinge nachzuahmen, die es schon gibt.
											Ich habe sie gemacht,
											um jedes erdenkliche Geräusch zu erzeugen.
											Mit Ihrer Erlaubnis also werde ich
											einige Dinge tun, die ich im Kopf habe,
											und ich hoffe, Sie genießen sie,
											denn sie sind ziemlich ungewöhnlich,
											Besonders, wenn man Dinge macht,
											die so ungewöhnlich sind wie das hier,
ist es schwer zu glauben,
											dass es alles meine Stimme ist, verstehen Sie?
									",The polyphonic me,Beardyman,11:10,"creativity,entertainment,music,technology,live music"
"
","
","
",The polyphonic me,Beardyman,11:10,"creativity,entertainment,music,technology,live music"
"
											(Ses efektleri)
									","
											(Effets de voix)
									","
											(Stimmeffekte)
									",The polyphonic me,Beardyman,11:10,"creativity,entertainment,music,technology,live music"
"
","
","
",The polyphonic me,Beardyman,11:10,"creativity,entertainment,music,technology,live music"
"
											(Müzik)
									","
											(Musique)
									","
											(Musik)
									",The polyphonic me,Beardyman,11:10,"creativity,entertainment,music,technology,live music"
"
","
","
",The polyphonic me,Beardyman,11:10,"creativity,entertainment,music,technology,live music"
"
											Bunun gibi.
									","
											Comme ça.
									","
											So.
									",The polyphonic me,Beardyman,11:10,"creativity,entertainment,music,technology,live music"
"
","
","
",The polyphonic me,Beardyman,11:10,"creativity,entertainment,music,technology,live music"
"
											(Müzik)
											Yani, kabaca tanımlayabileceğim gibi
											bu, insan sesiyle yapılması mümkün olan bir şey.
									","
											(Musique)
											Donc, plus ou moins défini,
											voilà ce qui est possible 
avec la voix humaine.
									","
											(Musik)
											Im weiteren Sinne also
											ist das alles mit 
der menschlichen Stimme möglich.
									",The polyphonic me,Beardyman,11:10,"creativity,entertainment,music,technology,live music"
"
","
","
",The polyphonic me,Beardyman,11:10,"creativity,entertainment,music,technology,live music"
"
											Çok teşekkür ederim, bayanlar ve baylar.
									","
											Merci beaucoup, 
Mesdames et Messieurs.
									","
											Vielen Dank, 
meine Damen und Herren.
									",The polyphonic me,Beardyman,11:10,"creativity,entertainment,music,technology,live music"
"
","
","
",The polyphonic me,Beardyman,11:10,"creativity,entertainment,music,technology,live music"
"
											(Alkış)
									","
											(Applaudissements)
									","
											(Applaus)
									",The polyphonic me,Beardyman,11:10,"creativity,entertainment,music,technology,live music"
"
","
","
",The polyphonic me,Beardyman,11:10,"creativity,entertainment,music,technology,live music"
