es,en,fr,de,title,speaker,duration,tags
"
","
","
","
",New ways to see music (with color! and fire!),Jared Ficklin,10:00,"creativity,music,visualizations"
"
											Cada vez que encontramos una resonancia,
obtenemos una onda estacionaria
											y esta curva sinusoidal que emerge del fuego.
											Apaguémoslo. Estamos en interiores.
											Gracias. (Aplausos)
									","
											So every time we hit a resonant frequency we get a standing wave
											and that emergent sine curve of fire.
											So let's turn that off. We're indoors.
											Thank you. (Applause)
									","
											Donc chaque fois à qu'on atteint une fréquence de résonnance nous obtenons une onde stationnaire
											et cette courbe sinusoïdale émergente du feu.
											Alors éteignons-le. Nous sommes à l'intérieur.
											Merci. (Applaudissements)
									","
											Jede Resonanzfrequenz erzeugt eine stehende Welle
											und diese aufstrebende Sinuskurve aus Feuer.
											Schalten wir das aus. 
Wir sind in einem Gebäude.
											Danke schön. (Applaus)
									",New ways to see music (with color! and fire!),Jared Ficklin,10:00,"creativity,music,visualizations"
"
","
","
","
",New ways to see music (with color! and fire!),Jared Ficklin,10:00,"creativity,music,visualizations"
"
											También he traído una mesa de fuego.
											Es muy similar al tubo de Rubens y también se usa
											para visualizar las propiedades físicas del sonido,
											como sus vibraciones y oscilaciones,
así que vamos a encenderla
											y veremos qué hace.
									","
											I also have with me a flame table.
											It's very similar to a Rubens' tube, and it's also used
											for visualizing the physical properties of sound,
											such as eigenmodes, so let's fire it up
											and see what it does.
									","
											J'ai aussi un tableau de flammes avec moi.
											Il est très similaire au tube de Rubens, et on s'en sert aussi
											pour visualiser les propriétés physiques du son,
											comme les modes propres, alors allumons le feu
											et voyons ce qu'il fait.
									","
											Ich habe auch einen Flammentisch dabei.
											Er ist dem Flammenrohr sehr ähnlich 
und wird auch verwendet,
											um die physikalischen Eigenschaften 
von Schall sichtbar zu machen,
											wie zum Beispiel die Eigenform, also zünden wir ihn an
											und schauen, was er kann.
									",New ways to see music (with color! and fire!),Jared Ficklin,10:00,"creativity,music,visualizations"
"
","
","
","
",New ways to see music (with color! and fire!),Jared Ficklin,10:00,"creativity,music,visualizations"
"
											¡Oh! (Risas)
											Mientras esperamos que la mesa alcance presión,
											permítanme señalar aquí que el sonido no viaja
											en líneas perfectas. De hecho, viaja en todas direcciones
											y el tubo de Rubens hace como un corte en dos en las ondas con una línea;
											la mesa de fuego también hace como un corte en dos
											de las ondas, pero con un plano
											y puede mostrar una complejidad un poco más sutil,
											por ello, me gusta usarla para ver a Geoff Farina tocar guitarra.
									","
											Ooh. (Laughter)
											Okay. Now, while the table comes up to pressure,
											let me note here that the sound is not traveling
											in perfect lines. It's actually traveling in all directions,
											and the Rubens' tube's a little like bisecting those waves
											with a line, and the flame table's a little like
											bisecting those waves with a plane,
											and it can show a little more subtle complexity, which is why
											I like to use it to watch Geoff Farina play guitar.
									","
											Ooh. (Rires)
											D'accord. Maintenant, pendant que la table monte en pression,
											permettez-moi de signaler ici que le son ne voyage pas
											en lignes parfaites. Il voyage en fait dans toutes les directions,
											et le tube de Rubens, c'est un peu comme si on coupe en deux ces ondes
											avec une ligne, et le tableau à flamme c'est un peu comme
											si on coupe en deux les ondes avec un plan,
											et ça peut montrer un peu plus complexité subtile, et c'est pourquoi
											j'aime m'en servir pour regarder Geoff Farina jouer de la guitare.
									","
											Uuh! (Gelächter)
											Okay. Während der Tisch Druck aufbaut,
											lassen Sie mich Ihnen sagen, dass der Schall nicht
											in perfekten Linien wandert. 
Er wandert tatsächlich in alle Richtungen,
											und das Rubensrohr halbiert diese Wellen sozusagen
											durch eine Gerade, und der Flammentisch
											teilt diese Wellen durch eine Ebene,
											und kann so eine etwas subtilere Komplexität darstellen,
											und darum nutze ich es gern, 
um mir Geoff Farinas Gitarrenspiel anzusehen.
									",New ways to see music (with color! and fire!),Jared Ficklin,10:00,"creativity,music,visualizations"
"
","
","
","
",New ways to see music (with color! and fire!),Jared Ficklin,10:00,"creativity,music,visualizations"
"
											(Música)
									","
											(Music)
									","
											(Musique)
									","
											(Musik)
									",New ways to see music (with color! and fire!),Jared Ficklin,10:00,"creativity,music,visualizations"
"
","
","
","
",New ways to see music (with color! and fire!),Jared Ficklin,10:00,"creativity,music,visualizations"
"
											Muy bien, es una danza delicada.
											Si observan con atención... (Aplausos)
											si miran de cerca, es posible que hayan visto
											algunas de las oscilaciones, pero también pueden haber visto
											que la música jazz es mejor con fuego.
											En realidad, en mi mundo, muchas cosas son mejores con fuego,
											pero este es solo la base.
											Muestra muy bien que los ojos pueden oír
											y esto es interesante para mí porque
											la tecnología nos permite presentar sonido a los ojos
											de formas que acentúan las fortalezas de los ojos
											para ver el sonido, tal como la eliminación del tiempo.
									","
											All right, so it's a delicate dance.
											If you watch closely — (Applause)
											If you watch closely, you may have seen
											some of the eigenmodes, but also you may have seen
											that jazz music is better with fire.
											Actually, a lot of things are better with fire in my world,
											but the fire's just a foundation.
											It shows very well that eyes can hear,
											and this is interesting to me because
											technology allows us to present sound to the eyes
											in ways that accentuate the strength of the eyes
											for seeing sound, such as the removal of time.
									","
											Bon, donc c'est une danse délicate.
											Si vous regardez attentivement, (Applaudissements)
											Si vous regardez attentivement, vous avez peut-être vu
											certains des modes propres, mais vous avez peut-être vu aussi
											que la musique jazz est meilleure avec le feu.
											En fait, beaucoup de choses sont mieux avec le feu dans mon monde,
											mais le feu n'est qu'une base.
											Il montre très bien que les yeux peuvent entendre,
											et c'est intéressant pour moi parce que
											la technologie nous permet de présenter du son aux yeux
											dans des manières qui accentuent le point fort qu'ont les yeux
											pour voir le son, telles que la suppression du temps.
									","
											Das war ein graziler Tanz.
											Wenn Sie genau hingeschaut haben – (Applaus)
											Wenn Sie genau hingeschaut haben, haben Sie vielleicht
											einige der Eigenformen gesehen, aber vielleicht auch,
											dass Jazzmusik gut zu Feuer passt.
											Viele Dinge in meiner Welt passen gut zu Feuer,
											aber das Feuer ist nur eine Grundlage.
											Es zeigt sehr gut, dass Augen hören können,
											und das finde ich sehr interessant, denn
											die Technologie erlaubt es uns, Schall für 
die Augen auf eine Weise darzustellen,
											die die Fähigkeit der Augen, Schall zu sehen, betont,
											wie zum Beispiel das Entfernen von Zeit.
									",New ways to see music (with color! and fire!),Jared Ficklin,10:00,"creativity,music,visualizations"
"
","
","
","
",New ways to see music (with color! and fire!),Jared Ficklin,10:00,"creativity,music,visualizations"
"
											Aquí uso un algoritmo de procesamiento para pintar las frecuencias
											de la canción “Smells Like Teen Spirit”
(Huele a espíritu adolescente)
											de una forma en que los ojos las pueden tomar
											como una sola impresión visual
											y la técnica también muestra las fortalezas de la corteza visual
											para el reconocimiento de patrones.
											Así que si les muestro otra canción de este álbum,
											y otra más, sus ojos fácilmente reconocerán
											el uso de la repetición de la banda Nirvana
											y en la distribución de frecuencias, los colores,
											podrán ver el sonido limpio-sucio-limpio
											que los caracterizó.
											Aquí está todo el álbum como una única impresión visual
											y creo que es muy poderosa.
									","
											So here, I'm using a rendering algorithm to paint
											the frequencies of the song ""Smells Like Teen Spirit""
											in a way that the eyes can take them in
											as a single visual impression, and the technique
											will also show the strengths of the visual cortex
											for pattern recognition.
											So if I show you another song off this album,
											and another, your eyes will easily pick out
											the use of repetition by the band Nirvana,
											and in the frequency distribution, the colors,
											you can see the clean-dirty-clean sound
											that they are famous for,
											and here is the entire album as a single visual impression,
											and I think this impression is pretty powerful.
									","
											Donc ici, j'utilise un algorithme de rendu pour peindre
											les fréquences de la chanson « Smells Like Teen Spirit »
											de façon à ce que les yeux puissent les percevoir
											comme une impression visuelle unique et la technique
											montrera également les points forts du cortex visuel
											pour la reconnaissance des formes.
											Donc, si je vous montre une autre chanson de cet album,
											et encore une autre, vos yeux trouveront facilement
											l'utilisation de la répétition du groupe Nirvana,
											et dans la distribution de fréquence, les couleurs,
											vous pouvez voir le son propre-sale-propre
											qui les a rendus célèbres,
											et voici l'album entier sous forme dune impression visuelle unique,
											et je crois que cette impression est assez puissante.
									","
											Hier verwende ich einen Renderalgorithmus,
											um die Frequenzen des Lieds 
""Smells Like Teen Spirit"" darzustellen,
											so dass die Augen diese als einen
											einzigen visuellen Eindruck 
aufnehmen können, und diese Technik
											verdeutlicht auch die Stärke des visuellen Kortex für
											die Wiedererkennung von Mustern.
											Wenn ich Ihnen also ein anderes Lied 
aus diesem Album zeige,
											und noch ein anderes, 
dann erkennen Ihre Augen sofort
											die Verwendung von Wiederholungen 
duch die Band Nirvana
											und in der Verteilung der Frequenzen und der Farben
											können Sie den typischen 
""sauber-schmutzig-sauber""-Klang sehen,
											für den sie berühmt sind,
											und dies hier ist das gesamte Album 
als einziger visueller Eindruck,
											und ich finde, dass dieser Eindruck ganz schön kraftvoll ist.
									",New ways to see music (with color! and fire!),Jared Ficklin,10:00,"creativity,music,visualizations"
"
","
","
","
",New ways to see music (with color! and fire!),Jared Ficklin,10:00,"creativity,music,visualizations"
"
											Al menos, es lo suficientemente potente
											para que al mostrarles estas 4 canciones,
											y les recuerdo que esta es “Smells Like Teen Spirit”,
											probablemente puedan adivinar correctamente, sin escuchar
											la música en absoluto, que la canción
											que un admirador de Nirvana podría disfrutar,
											es esta: “I’ll Stick Around” (Me quedaré aquí) de los Foo Fighters,
											cuyo cantante es Dave Grohl
											quien fue el baterista de Nirvana.
											Las canciones son un poco similares, pero sobre todo
											estoy interesado en la idea de que algún día tal vez
											vamos a comprar una canción porque nos gusta cómo se ve.
									","
											At least, it's powerful enough that
											if I show you these four songs,
											and I remind you that this is ""Smells Like Teen Spirit,""
											you can probably correctly guess, without listening
											to any music at all, that the song
											a die hard Nirvana fan would enjoy is this song,
											""I'll Stick Around"" by the Foo Fighters,
											whose lead singer is Dave Grohl,
											who was the drummer in Nirvana.
											The songs are a little similar, but mostly
											I'm just interested in the idea that someday maybe
											we'll buy a song because we like the way it looks.
									","
											Tout du moins, elle est assez puissante
											pour que si je vous montre ces quatre chansons,
											et je vous rappelle que c'est « Smells Like Teen Spirit »
											vous puissiez probablement deviner correctement, sans écouter
											aucune musique, que la chanson
											qu'un vrai fan de Nirvana apprécierait cette chanson,
											« I'll Stick Around » par les Foo Fighters,
											dont le chanteur est Dave Grohl,
											qui était le batteur de Nirvana.
											Les chansons sont un peu similaires, mais surtout
											je suis seulement intéressé par l'idée qu'un jour peut-être
											nous achèterons une chanson parce que nous aimons son aspect visuel.
									","
											Er ist immerhin so aussagekräftig, dass
											wenn ich Ihnen diese vier Lieder zeige,
											und ich Sie daran erinnere, 
dass dieses ""Smells Like Teen Spirit"" ist,
											Sie wahrscheinlich erraten können, ohne irgendwelche
											Musik zu hören, dass das Lied,
											das ein echter Nirvana-Fan mögen würde, dieses ist:
											""I'll Stick Around"" von den Foo Fighters,
											deren Sänger Dave Grohl ist,
											der vorher Schlagzeuger bei Nirvana war.
											Die Lieder sind sich ähnlich, aber eigentlich
											interessiert mich hauptsächlich die Idee, dass wir vielleicht
											eines Tages Musik kaufen, weil wir mögen, wie sie aussieht.
									",New ways to see music (with color! and fire!),Jared Ficklin,10:00,"creativity,music,visualizations"
"
","
","
","
",New ways to see music (with color! and fire!),Jared Ficklin,10:00,"creativity,music,visualizations"
"
											Bien, tengo más datos sobre el sonido.
											Estos son los datos de un parque de patinaje
											y este es el “Mabel Davis skate park”
											en Austin, Texas. (Sonidos de patín)
											Los sonidos que están escuchando proceden
											de 8 micrófonos conectados a los obstáculos de todo el parque,
											y suena como una gran confusión, pero en realidad
											todas las acrobacias empiezan con un toque muy distinto,
											pero las acrobacias exitosas terminan con un estallido,
											mientras que las fallidas
											terminan con un rasguño y una caída
											y las acrobacias sobre el carril resuenan como un gong
											y las voces ocupan frecuencias muy singulares en el parque de patinaje.
									","
											All right, now for some more sound data.
											This is data from a skate park,
											and this is Mabel Davis skate park
											in Austin, Texas. (Skateboard sounds)
											And the sounds you're hearing came from eight
											microphones attached to obstacles around the park,
											and it sounds like chaos, but actually
											all the tricks start with a very distinct slap,
											but successful tricks end with a pop,
											whereas unsuccessful tricks
											more of a scratch and a tumble,
											and tricks on the rail will ring out like a gong, and
											voices occupy very unique frequencies in the skate park.
									","
											Bon, maintenant pour encore plus de données sur le son.
											Il s'agit de données provenant d'un skate park,
											et c'est le skate park Mabel Davis
											à Austin, au Texas. (Sons de planche à roulettes)
											Les sons que vous avez entendu provenaient de huit
											microphones fixés aux obstacles du parc,
											et ça ressemble au chaos, mais en réalité
											toutes les figures commencent avec un clac très distinct,
											mais les figures réussies finissent par un pop,
											alors que les figures ratées
											finissent plutôt par un son de frottement et une chute,
											et les figures sur le rail sonneront comme un gong, et
											les voix occupent des fréquences très uniques dans le skate parc.
									","
											Nun zu einigen weiteren Klangdaten.
											Das sind Daten aus einem Skaterpark,
											und zwar vom Mabel-Davis-Skaterpark
											in Austin, Texas. (Geräusche von Skateboards)
											Und die Geräusche, die Sie hören,
											kommen von acht Mikrophonen an Hindernissen im Park,
											und es hört sich chaotisch an, aber eigentlich
											beginnen alle Tricks mit einem ganz bestimmten Schlag,
											aber erfolgreiche Tricks enden mit einem Knall,
											wohingegen missglückte Tricks
											eher mit einem Kratzen und einem Sturz enden,
											und Tricks auf einem Geländer 
klingeln wie ein Gong, und
											Stimmen haben im Skatepark 
ganz einzigartige Frequenzen.
									",New ways to see music (with color! and fire!),Jared Ficklin,10:00,"creativity,music,visualizations"
"
","
","
","
",New ways to see music (with color! and fire!),Jared Ficklin,10:00,"creativity,music,visualizations"
"
											Si tuviésemos que representar estos sonidos visualmente,
											podríamos obtener algo como esto.
											Aquí están los 40 minutos de la grabación
											y, de inmediato, el algoritmo nos dice
											que hay más acrobacias fallidas que exitosas
											y también que una acrobacia en los rieles tiene más probabilidades
											de producir aclamación, y si miramos muy de cerca,
											podemos desentrañar la trayectoria de las acrobacias.
											Se ve que los patinadores suelen ir en esta dirección.
Los obstáculos no son tan difíciles.
									","
											So if we were to render these sounds visually,
											we might end up with something like this.
											This is all 40 minutes of the recording,
											and right away the algorithm tells us
											a lot more tricks are missed than are made,
											and also a trick on the rails is a lot more likely
											to produce a cheer, and if you look really closely,
											we can tease out traffic patterns.
											You see the skaters often trick in this direction. The obstacles are easier.
									","
											Donc, si nous devions rendre ces sons visuellement,
											nous pourrions nous retrouver avec quelque chose comme ça.
											Il s'agit des 40 minutes d'enregistrement,
											et tout de suite l'algorithme nous dit
											que beaucoup plus de figures sont ratées que réussies,
											et aussi qu' une figure sur les rails est beaucoup plus susceptible
											de produire une acclamation, et si vous regardez très attentivement,
											nous pouvons démêler les schémas de circulation.
											Vous voyez les skateurs font souvent des figures dans cette direction. Les obstacles sont plus faciles.
									","
											Wenn wir diese Geräusche also visuell darstellen,
											dann könnten wir so ein Ergebnis erhalten.
											Dies sind 40 Minuten der Aufnahme
											und der Algorithmus sagt uns sofort,
											dass viel mehr Tricks missglückt sind 
als geklappt haben,
											und dass ein Trick auf dem Geländer viel eher
											Beifall hervorruft und, wenn Sie genau hinschauen,
											dann können wir Verkehrsmuster erkennen.
											Man sieht, dass die Skater häufiger hier üben. 
Die Hindernisse sind einfacher.
									",New ways to see music (with color! and fire!),Jared Ficklin,10:00,"creativity,music,visualizations"
"
","
","
","
",New ways to see music (with color! and fire!),Jared Ficklin,10:00,"creativity,music,visualizations"
"
											Y en medio de la grabación, los micrófonos grabaron esto,
											pero más tarde en la grabación, aparece este chico
											y hace una línea en la parte superior del parque
											para hacer acrobacias muy avanzadas en algo
											llamado carril alto.
											Y es fascinante. En ese mismo momento,
											los demás patinadores giran su líneas en 90 grados
											para permanecer fuera de su camino.
											Se observa una marca sutil en el parque de patinaje
											y está dirigida por los más influyentes
											y suelen ser los niños los que hacen las mejores acrobacias
											o usan pantalones rojos y, este día, los micrófonos grabaron esto.
									","
											And in the middle of the recording, the mics pick this up,
											but later in the recording, this kid shows up,
											and he starts using a line at the top of the park
											to do some very advanced tricks on something
											called the tall rail.
											And it's fascinating. At this moment in time,
											all the rest of the skaters turn their lines 90 degrees
											to stay out of his way.
											You see, there's a subtle etiquette in the skate park,
											and it's led by key influencers,
											and they tend to be the kids who can do the best tricks,
											or wear red pants, and on this day the mics picked that up.
									","
											Et au milieu de l'enregistrement, les micros l'enregsitrent,
											mais plus tard dans l'enregistrement, ce gamin se ramène
											et il commence à utiliser une ligne en haut du parc
											pour faire quelques figures très avancées sur une chose
											appelée le grand rail.
											Et c'est fascinant. A ce moment-là,
											tous les autres skateurs tournent leurs lignes de 90 degrés
											pour rester hors de son chemin.
											Vous voyez, il y a une étiquette subtile dans le skate park,
											et elle est dirigée par les plus infuents,
											et ils ont tendance à être les enfants qui peuvent faire les meilleures figures,
											ou qui portent un pantalon rouge, et ce jour-ci les micros ont enregistré ça.
									","
											In der Mitte der Aufnahme 
nimmt das Mikrophon das hier auf,
											aber später in der Aufnahme taucht dieser Junge auf
											und er beginnt, eine Route 
am oberen Ende des Parks zu nutzen,
											um einige sehr fortgeschrittene Tricks 
auf dem so genannten
											hohen Geländer zu probieren.
											Es ist faszinierend. In diesem Moment
											verändern alle anderen Skater ihre Fahrtrichtung um 90 Grad,
											um ihm nicht im Weg zu sein.
											Es gibt also einen feinen Verhaltenskodex im Skaterpark
											und dieser wird durch die Hauptpersonen beeinflusst,
											und das sind meist die, die die besten Tricks beherrschen
											oder rote Hosen tragen, und das haben die Mikrophone 
an diesem Tag aufgenommen.
									",New ways to see music (with color! and fire!),Jared Ficklin,10:00,"creativity,music,visualizations"
"
","
","
","
",New ways to see music (with color! and fire!),Jared Ficklin,10:00,"creativity,music,visualizations"
"
											Ahora pasemos de la física del patín a la física teórica.
											Soy un gran admirador de Stephen Hawking
											y quería usar las 8 horas
											de su ciclo de conferencias en Cambridge para hacerle un homenaje.
											En estas conferencias, él habla con la ayuda de un computador
											que hace que identifiquemos fácilmente el final de las frases.
											Así que escribí un algoritmo de dirección
											que escucha la conferencia y luego usa
											la amplitud de cada palabra para mover un punto en el eje x
											y la inflexión de las frases
											para mover el mismo punto hacia arriba y hacia abajo en el eje y.
									","
											All right, from skate physics to theoretical physics.
											I'm a big fan of Stephen Hawking,
											and I wanted to use all eight hours
											of his Cambridge lecture series to create an homage.
											Now, in this series he's speaking with the aid of a computer,
											which actually makes identifying the ends of sentences
											fairly easy. So I wrote a steering algorithm.
											It listens to the lecture, and then it uses
											the amplitude of each word to move a point on the x-axis,
											and it uses the inflection of sentences
											to move a same point up and down on the y-axis.
									","
											Bon, de la physique du skate à la physique théorique.
											Je suis un grand fan de Stephen Hawking,
											et je voulais utiliser la totalité des huit heures
											de sa série de conférences de Cambridge afin de créer un hommage.
											Dans cette série il parle à l'aide d'un ordinateur,
											ce qui rend l'identification des fins de phrases
											vraiment facile. Alors j'ai écrit un algorithme de pilotage.
											Il écoute la conférence, et ensuite, il utilise
											l'amplitude de chaque mot pour déplacer un point sur l'axe des x,
											et il utilise l'inflexion des phrases
											pour déplacer un même point vers le haut et le bas sur l'axe des y.
									","
											Gut, von der Skaterphysik zur theoretischen Physik.
											Ich bin ein großer Fan von Stephen Hawking,
											und ich wollte die gesamten acht Stunden
											seiner Cambridge-Vorlesungsserie nutzen, 
um eine Hommage zu kreieren.
											In dieser Serie spricht er mit Hilfe eines Computers,
											was das Identifizieren der Satzenden
											relativ einfach macht. 
Also schrieb ich einen Lenkalgorithmus.
											Er verfolgt den Vortrag
und dann bewegt er mit Hilfe
											der Amplitude jedes Wortes einen Punkt auf der x-Achse
											und nutzt den Tonfall der Sätze,
											um den Punkt auf der y-Achse 
hoch und runter zu bewegen.
									",New ways to see music (with color! and fire!),Jared Ficklin,10:00,"creativity,music,visualizations"
"
","
","
","
",New ways to see music (with color! and fire!),Jared Ficklin,10:00,"creativity,music,visualizations"
"
											Las líneas de tendencia, como pueden ver, muestran que en las leyes de la física
											hay más preguntas que respuestas
											y cuando llegamos al final de una oración,
											colocamos una estrella en ese lugar.
											Y hay muchas frases, por lo tanto, una gran cantidad de estrellas
											y esto es lo que tenemos después de grabar todo el audio.
											Este es el universo de Stephen Hawking.
									","
											And these trend lines, you can see, there's more questions
											than answers in the laws of physics,
											and when we reach the end of a sentence,
											we place a star at that location.
											So there's a lot of sentences, so a lot of stars,
											and after rendering all of the audio, this is what we get.
											This is Stephen Hawking's universe.
									","
											Et ces lignes de tendance, vous pouvez le voir, il y a plus de questions
											que de réponses dans les lois de la physique,
											et quand on arrive à la fin d'une phrase,
											on place une étoile à cet endroit.
											Donc il y a beaucoup de phrases, donc beaucoup d'étoiles,
											et après la restitution de tout l'audio, voici ce que nous obtenons.
											Il s'agit d'univers de Stephen Hawking.
									","
											Sie sehen, es gibt mehr Fragen
											als Antworten bei den Gesetzen der Physik,
											und wenn wir das Ende eines Satzes erreichen,
											dann setzen wir dort einen Stern.
											Da gibt es viele Sätze und deshalb auch viele Sterne,
											und nachdem wir die ganze Audio-Datei 
bearbeitet haben, erhalten wir dies.
											Das ist das Universum von Stephen Hawking.
									",New ways to see music (with color! and fire!),Jared Ficklin,10:00,"creativity,music,visualizations"
"
","
","
","
",New ways to see music (with color! and fire!),Jared Ficklin,10:00,"creativity,music,visualizations"
"
											(Aplausos)
									","
											(Applause)
									","
											(Applaudissements)
									","
											(Applaus)
									",New ways to see music (with color! and fire!),Jared Ficklin,10:00,"creativity,music,visualizations"
"
","
","
","
",New ways to see music (with color! and fire!),Jared Ficklin,10:00,"creativity,music,visualizations"
