en,tr,es,title,speaker,duration,tags
"
","
","
",How Twitter needs to change,Jack Dorsey,25:47,"social change,social media,Internet,communication,culture,technology,democracy,entrepreneur"
"
											CA: But what's your sense —
											what is the kind of thing
that you might be able to change
											that would actually
fundamentally shift behavior?
									","
											CA: Peki ya senin bakış açın —
											Temelden davranışı değiştirecek
											senin değiştirebileceğin şey ne olurdu?
									","
											CA: Pero ¿qué podrían cambiar
para modificar ese comportamiento?
									",How Twitter needs to change,Jack Dorsey,25:47,"social change,social media,Internet,communication,culture,technology,democracy,entrepreneur"
"
","
","
",How Twitter needs to change,Jack Dorsey,25:47,"social change,social media,Internet,communication,culture,technology,democracy,entrepreneur"
"
											JD: Well, one of the things —
											we started the service
with this concept of following an account,
											as an example,
											and I don't believe that's why
people actually come to Twitter.
											I believe Twitter is best
as an interest-based network.
											People come with a particular interest.
											They have to do a ton of work
to find and follow the related accounts
											around those interests.
											What we could do instead
is allow you to follow an interest,
											follow a hashtag, follow a trend,
											follow a community,
											which gives us the opportunity
to show all of the accounts,
											all the topics, all the moments,
all the hashtags
											that are associated with that
particular topic and interest,
											which really opens up
the perspective that you see.
											But that is a huge fundamental shift
											to bias the entire network
away from just an account bias
											towards a topics and interest bias.
									","
											JD: Bunlardan biri...
											biz bu hizmeti bir hesap takip etme
konseptiyle başlattık,
											örnek olarak,
											insanların Twitter'a gelme sebebinin
bu olduğunu düşünmüyorum.
											Bence Twitter'in en iyi kullanım amacı
ilgi temelli ağ olarak görülmesi.
											İnsanlar belli bir
ilgi alanıyla geliyorlar.
											Bu ilgi alanları hakkında
hesaplar bulmak ve takip etmek için
											bir sürü şey yapmak zorundalar.
											Bunun yerine bir ilgi alanını
takip etmelerini sağlayabiliriz;
											bir etiketi, bir trendi,
											bir topluluğu,
											bu da bize o konu ve ilgi alanıyla alakalı
											tüm hesapları, tüm anları, tüm etiketleri
											gösterme imkânu sunar
											ve bu da sizin gördüğünüz
bakış açısına kapı açar.
											Ama bu dev bir temel değişiklik,
											tüm sosyal ağı,
hesap temelinden uzaklaştırıp
											bir konu ve ilgi alanı temeline döndürmek.
									","
											JD: Bueno, comenzamos el servicio
con el concepto de seguir una cuenta,
											como ejemplo,
											y no creo que sea la razón
por la cual las personas entran a Twitter.
											Considero que Twitter es mejor conocida
como una red basada en intereses.
											Las personas ingresan
con un interés particular.
											Deben esforzarse mucho para encontrar
y seguir cuentas relacionadas
											a esos intereses.
											Lo que podemos hacer es permitir
que sigan un interés,
											sigan un hashtag, sigan una tendencia,
											sigan una comunidad,
											lo cual nos brinda la oportunidad
de mostrar todas las cuentas,
											todos los temas, todos los momentos,
todos los hashtags
											asociados con ese tema
e interés en particular,
											lo cual amplía la perspectiva
de lo que pueden ver.
											Pero es un cambio fundamental
muy grande
											hacer que la red deje de tener
una inclinación hacia las cuentas
											y que tenga una inclinación
hacia temas e intereses.
									",How Twitter needs to change,Jack Dorsey,25:47,"social change,social media,Internet,communication,culture,technology,democracy,entrepreneur"
"
","
","
",How Twitter needs to change,Jack Dorsey,25:47,"social change,social media,Internet,communication,culture,technology,democracy,entrepreneur"
"
											CA: Because isn't it the case
											that one reason why you have
so much content on there
											is a result of putting millions
of people around the world
											in this kind of gladiatorial
contest with each other
											for followers, for attention?
											Like, from the point of view
of people who just read Twitter,
											that's not an issue,
											but for the people who actually create it,
everyone's out there saying,
											""You know, I wish I had
a few more 'likes,' followers, retweets.""
											And so they're constantly experimenting,
											trying to find the path to do that.
											And what we've all discovered
is that the number one path to do that
											is to be some form of provocative,
											obnoxious, eloquently obnoxious,
											like, eloquent insults
are a dream on Twitter,
											where you rapidly pile up —
											and it becomes this self-fueling
process of driving outrage.
											How do you defuse that?
									","
											CA: Çünkü durum aslında şu sanırım,
											platformda bu kadar içerik
olmasının başlıca sebebi,
											dünyanın her yanından milyonlarca insanı
											birbirleriyle bu tür bir gladyatör
yarışına sokmanın sonucu,
											takipçi için, ilgi çekmek için?
											Twitter'ı yalnızca okuma amaçlı
kullanan insanların bakış açısından
											bu bir sorun değil,
											peki ya onu yaratanlar için...
Çünkü herkes şöyle düşünüyor,
											''Kesşke daha çok beğeni alsaydım,
daha çok takipçi, daha çok retweet.''
											Bu yüzden de sürekli deneme hâlindeler,
											o yola ulaşmaya çalışıyorlar.
											Şunu da hepimiz artık biliyoruz ki
bunu yapabilmenin bir numaralı yolu
											bir şekilde provokatif olmak,
											etkileyici bir tonda aşağılaycı olmak,
											etkileyici hakaretler
Twitter'da bir hayal,
											hızla yığılıyorlar
											ve kendi kendine yeten bir
kızgınlık sürecine dönüşüyor.
											Bunu nasıl ortadan kaldırabilirsin?
									","
											CA: Pero ¿no es cierto que
											una de las razones por las cuales
tienen tanto contenido
											se debe a que tienen a millones
de personas de todo el mundo
											en una especie 
de contienda entre gladiadores
											para conseguir seguidores y atención?
											Desde el punto de vista de las
personas que solo leen Twitter,
											eso no es un problema,
											pero todos los creadores
											desean tener más ""me gusta"",
más seguidores y más retuits.
											Así que constantemente 
están experimentando
											para encontrar la manera de logarlo.
											Y todos hemos descubierto
que la principal forma para lograrlo
											es ser provocativo,
											detestable, elocuentemente detestable,
											en Twitter aman a los insultos elocuentes
											y rápidamente acumulan...
											y se convierte en este proceso
que fomenta indignación.
											¿Cómo disipan eso?
									",How Twitter needs to change,Jack Dorsey,25:47,"social change,social media,Internet,communication,culture,technology,democracy,entrepreneur"
"
","
","
",How Twitter needs to change,Jack Dorsey,25:47,"social change,social media,Internet,communication,culture,technology,democracy,entrepreneur"
"
											JD: Yeah, I mean, I think you're spot on,
											but that goes back to the incentives.
											Like, one of the choices
we made in the early days was
											we had this number that showed
how many people follow you.
											We decided that number
should be big and bold,
											and anything that's on the page
that's big and bold has importance,
											and those are the things
that you want to drive.
											Was that the right decision at the time?
											Probably not.
											If I had to start the service again,
											I would not emphasize
the follower count as much.
											I would not emphasize
the ""like"" count as much.
											I don't think I would even
create ""like"" in the first place,
											because it doesn't actually push
											what we believe now
to be the most important thing,
											which is healthy contribution
back to the network
											and conversation to the network,
											participation within conversation,
											learning something from the conversation.
											Those are not things
that we thought of 13 years ago,
											and we believe are extremely
important right now.
									","
											JD: Bence tam üstüne bastınız
											ama konu yine özendiricilere gidiyor.
											İlk günlerde verdiğimiz kararlardan biri,
											sizi kaç kişinin takip ettiğini
size göstermekti.
											Bunun büyük ve kalın yazı tipiyle
olmasına karar vermiştik
											ve sayfada büyük ve kalın yazı tipli
her şey önemli olacaktı
											ve üzerinde uğraşmak
istediğiniz şeyler bunlar.
											Bu doğru bir karar mıydı?
											Muhtemelen hayır.
											Bu hizmeti yeniden başlatacak olsam
											Takipçi sayısı üzerinde bu kadar durmam.
											""Beğeni"" sayısı üzerinde bu kadar durmam.
											Hatta sanırım ""beğen""i hiç yaratmam bile
											çünkü bizim için artık önemli olanı
											gerçekten yansıtmıyor,
											bu da sosyal ağa sağlıklı katkılar
											ve sosyal ağda sohbet,
											sohbet içine katılım,
											sohbetten bir şey öğrenme.
											13 yıl önce düşündüğümüz şeyler
bunlar değildi
											ve şu an bunların çok önemli
olduğuna inanıyoruz.
									","
											JD: Creo que diste en el blanco,
											pero eso vuelve a los incentivos.
											Una de las decisiones que tomamos
al principio fue
											tener un número que mostrara
cuántas personas te seguían.
											Decidimos que ese número sería
grande y estaría en negritas,
											y todo lo que es grande 
y está en negritas es importante,
											y es algo que se quiere incrementar.
											¿Fue la decisión correcta en el momento?
											Probablemente no.
											Si tuviera que volver a empezar
											no resaltaría tanto 
el número de seguidores.
											No resaltaría tanto 
el número de ""me gusta"".
											Creo que no hubiera creado
los ""me gusta"" en primer lugar,
											porque no representan realmente
											lo que ahora creemos
que es lo más importante,
											lo cual es una contribución sana
hacia la red
											y las conversaciones en la red,
											la participación en las conversaciones,
											y aprender algo de las conversaciones.
											No pensamos en eso hace 13 años,
											pero ahora creemos que
son aspectos muy importantes.
									",How Twitter needs to change,Jack Dorsey,25:47,"social change,social media,Internet,communication,culture,technology,democracy,entrepreneur"
"
","
","
",How Twitter needs to change,Jack Dorsey,25:47,"social change,social media,Internet,communication,culture,technology,democracy,entrepreneur"
"
											So we have to look at
how we display the follower count,
											how we display retweet count,
											how we display ""likes,""
											and just ask the deep question:
											Is this really the number
that we want people to drive up?
											Is this the thing that,
when you open Twitter,
											you see, ""That's the thing
I need to increase?""
											And I don't believe
that's the case right now.
									","
											Takipçi sayısını nasıl görüntülediğimize
yeniden bakmamız lazım,
											retweet sayısını,
											''beğeni'' görüntüleyişimizi
											ve şu soruyu sormamız lazım:
											İnsanları teşvik etmek
istediğimiz sayı bu mu?
											Twitter'ı açtığınız zaman
											''Arttırmam gereken işte bu''
demelerini mi istiyoruz?
											Bunun doğru olduğunu sanmıyorum.
									","
											Tenemos que observar
cómo mostramos el contador de seguidores,
											cómo mostramos el contador de retuits,
											cómo mostramos los ""me gusta""
											y preguntarnos:
											¿En verdad queremos que las personas
incrementen este número?
											¿Esto es lo que,
cuando abran Twitter,
											observen y quieran incrementar?
											Y no creo que sea el caso
en estos momentos.
									",How Twitter needs to change,Jack Dorsey,25:47,"social change,social media,Internet,communication,culture,technology,democracy,entrepreneur"
"
","
","
",How Twitter needs to change,Jack Dorsey,25:47,"social change,social media,Internet,communication,culture,technology,democracy,entrepreneur"
"
											(Applause)
									","
											(Alkışlar)
									","
											(Aplausos)
									",How Twitter needs to change,Jack Dorsey,25:47,"social change,social media,Internet,communication,culture,technology,democracy,entrepreneur"
"
","
","
",How Twitter needs to change,Jack Dorsey,25:47,"social change,social media,Internet,communication,culture,technology,democracy,entrepreneur"
"
											WPR: I think we should look at
some of the tweets
											that are coming
in from the audience as well.
									","
											WPR: Bence izleyicilerden gelmekte olan
											tweetlere de bakmalıyız.
									","
											WPR: Creo que deberíamos
ver algunos de los tuits
											que vienen de la audiencia.
									",How Twitter needs to change,Jack Dorsey,25:47,"social change,social media,Internet,communication,culture,technology,democracy,entrepreneur"
"
","
","
",How Twitter needs to change,Jack Dorsey,25:47,"social change,social media,Internet,communication,culture,technology,democracy,entrepreneur"
"
											CA: Let's see what you guys are asking.
											I mean, this is — generally, one
of the amazing things about Twitter
											is how you can use it for crowd wisdom,
											you know, that more knowledge,
more questions, more points of view
											than you can imagine,
											and sometimes, many of them
are really healthy.
									","
											CA: Neler sorulduğuna bir bakalım.
											Twitter'ın harika yanlarından biri bu,
											topluluğun fikri için kullanabiliyoruz,
											daha fazla bilgi, daha fazla soru,
daha fazla bakış açısı,
											düşündüğümüzden de fazla
											ve bazen çoğu gerçekten sağlıklı yorumlar.
									","
											CA: Veamos lo que están preguntando.
											Una de las maravillas de Twitter
											es cómo puede usarse
para la sabiduría de las masas,
											hay más conocimiento, más preguntas,
y más puntos de vista
											de los que podamos imaginar
											y, algunas veces, son muy sanos.
									",How Twitter needs to change,Jack Dorsey,25:47,"social change,social media,Internet,communication,culture,technology,democracy,entrepreneur"
"
","
","
",How Twitter needs to change,Jack Dorsey,25:47,"social change,social media,Internet,communication,culture,technology,democracy,entrepreneur"
"
											WPR: I think one I saw that 
passed already quickly down here,
											""What's Twitter's plan to combat
foreign meddling in the 2020 US election?""
											I think that's something
that's an issue we're seeing
											on the internet in general,
											that we have a lot of malicious
automated activity happening.
											And on Twitter, for example,
in fact, we have some work
											that's come from our friends
at Zignal Labs,
											and maybe we can even see that
to give us an example
											of what exactly I'm talking about,
											where you have these bots, if you will,
											or coordinated automated
malicious account activity,
											that is being used to influence
things like elections.
											And in this example we have
from Zignal which they've shared with us
											using the data that
they have from Twitter,
											you actually see that in this case,
											white represents the humans —
human accounts, each dot is an account.
											The pinker it is,
											the more automated the activity is.
											And you can see how you have
a few humans interacting with bots.
											In this case, it's related
to the election in Israel
											and spreading misinformation
about Benny Gantz,
											and as we know, in the end,
that was an election
											that Netanyahu won by a slim margin,
											and that may have been
in some case influenced by this.
											And when you think about
that happening on Twitter,
											what are the things
that you're doing, specifically,
											to ensure you don't have misinformation
like this spreading in this way,
											influencing people in ways
that could affect democracy?
									","
											WPR: Sanırım gözümün önünden
geçen bir tanesi şöyleydi,
											""Twitter'ın 2020 ABD seçiminde yabancı
müdahalesiyle savaşmak için planı ne?""
											Sanırım bu internette
genel olarak gördüğümüz
											sorunlardan bir tanesi,
											çok fazla otomatik kötü amaçlı
aktivitenin yaşandığı bir sorun.
											Twitter'da da örneğin
											Zignal Labs'tan arkadaşlarımızın
çalışmaları var,
											belki de bunu tam olarak
ne anlatmaya çalıştığıma
											bir örnek olarak kullanabiliriz,
											bazı botlar var
											veya koordineli otomatik
kötü amaçlı aktivite,
											seçim gibi şeyleri
etkilemek için kullanılıyor.
											Zignal'in bizimle paylaştığı bu örnekte
											Twitter'dan veriler kullandılar,
											gerçekten görüyorsunuz ki
											beyaz, insanları temsil ediyor —
insan hesapları, her nokta bir hesap.
											Pembeleştikçe
											aktivite daha otomatik hâle geliyor.
											Botlarla etkileşime geçen birkaç insan
olduğunu da görebilirsiniz.
											Böyle bir durumda,
İsrail'deki seçimlerle de alakalı
											ve Benny Gantz hakkında
yanlış bilgi yayılmasıyla
											ve bildiğimiz üzere, sonuç olarak
bir seçim yaşandı
											ve Netanyahu küçük bir farkla kazandı.
											Durum, bir açıdan bundan
etkilenmiş olabilir.
											Bunun Twitter'da olduğunu düşündüğümüzde
											buna dair yaptığın şeyler neler,
											bu şekilde yanlış bilginin
yayılmasına engel olmak
											ve demokrasiyi etkileyecek şekilde
insanları etkilemenin önüne geçmek için?
									","
											WPR: Creo que vi un tuit que decía:
											""¿Cómo prevendrán la injerencia
extranjera en las elecciones del 2020?"".
											Considero que es un problema que vemos
											en el internet en general,
											tenemos mucha actividad
automática maliciosa.
											Y en Twitter, por ejemplo,
tenemos algunos reportes
											de nuestros amigos de Zignal Labs,
											y tal vez podamos verlos
para darnos una idea
											de lo que estoy hablando,
											en los que se usan bots
											o actividades coordinadas 
de cuentas maliciosas automatizadas
											para influenciar situaciones
tales como las elecciones.
											En este ejemplo que Zignal
compartió con nosotros
											usando información de Twitter,
											muestra que, en este caso,
											lo blanco representa las cuentas humanas, 
cada punto es una cuenta.
											Entre más rosa esté
											más automatizada es la actividad.
											Y pueden ver cómo hay pocos
humanos interactuando con bots.
											Este caso está relacionado
con la elección en Israel
											y la divulgación de desinformación
sobre Benny Gantz,
											y, como sabemos, al final fue una elección
											que Netanyahu ganó por un pequeño margen,
											y eso pudo haber
sido influenciado por esto.
											Cuando piensan que esto
está sucediendo en Twitter,
											¿qué están haciendo
											para asegurarse que no haya desinformación
divulgándose de esta forma,
											influenciando a las personas en maneras
que puedan afectar la democracia?
									",How Twitter needs to change,Jack Dorsey,25:47,"social change,social media,Internet,communication,culture,technology,democracy,entrepreneur"
"
","
","
",How Twitter needs to change,Jack Dorsey,25:47,"social change,social media,Internet,communication,culture,technology,democracy,entrepreneur"
