en,pt,tr,title,speaker,duration,tags
"
","
","
",What does it mean to be a citizen of the world?,Hugh Evans,16:56,"activism,big problems,communication,collaboration,community,future,global issues,government,identity,humanity,inequality,policy,politics,climate change,social change,social media"
"
											Growing up in Melbourne, Australia,
											I was one of those seriously
irritating little kids
											that never, ever stopped asking, ""Why?""
											You might have been one yourself.
											I used to ask my mum
the most annoying questions.
											I'd ask her questions like,
""Mum, why I can't I dress up
											and play with puppets all day?""
											""Why do you want fries with that?""
											""What is a shrimp,
											and why do we have to keep
throwing them on the barbie?""
									","
											Cresci em Melbourne, na Austrália,
											e era um daqueles miúdos 
realmente irritantes
											que nunca parava de perguntar
""Porquê?""
											Provavelmente também foram assim.
											Costumava perguntar à minha mãe
as coisas mais irritantes.
											Perguntava-lhe:
""Mãe, porque não posso mascarar-me
											""e brincar com fantoches o dia todo?""
											""Porque queres batatas fritas com isso?""
											""O que é um camarão,
											""e porque temos que continuar
a atirá-los para a grelha?""
									","
											Avustralya, Melbourne'de büyüdüm,
											""Neden?"" diye sormayı kesmeyen
											afacan çocuklardan biriydim.
											Belki siz de öyleydiniz.
											Anneme en sinir bozucu soruları sorardım.
											Şöyle sorular sorardım: ""Anne, neden
süslenip gün boyunca
											kuklalarla oynayamıyorum?'

											""Patates kızartmayı neden
onla istiyorsun?""
											""Karides nedir
											ve neden onları barbienin 
üstünde tutmak zorundayız?""
									",What does it mean to be a citizen of the world?,Hugh Evans,16:56,"activism,big problems,communication,collaboration,community,future,global issues,government,identity,humanity,inequality,policy,politics,climate change,social change,social media"
"
","
","
",What does it mean to be a citizen of the world?,Hugh Evans,16:56,"activism,big problems,communication,collaboration,community,future,global issues,government,identity,humanity,inequality,policy,politics,climate change,social change,social media"
"
											(Laughter)
									","
											(Risos)
									","
											(Gülüşmeler)
									",What does it mean to be a citizen of the world?,Hugh Evans,16:56,"activism,big problems,communication,collaboration,community,future,global issues,government,identity,humanity,inequality,policy,politics,climate change,social change,social media"
"
","
","
",What does it mean to be a citizen of the world?,Hugh Evans,16:56,"activism,big problems,communication,collaboration,community,future,global issues,government,identity,humanity,inequality,policy,politics,climate change,social change,social media"
"
											""And mum — this haircut.
											Why?""
									","
											""E mãe, este corte de cabelo?
Porquê?""
									","
											""Anne, bu saç kesimi
											Neden?""
									",What does it mean to be a citizen of the world?,Hugh Evans,16:56,"activism,big problems,communication,collaboration,community,future,global issues,government,identity,humanity,inequality,policy,politics,climate change,social change,social media"
"
","
","
",What does it mean to be a citizen of the world?,Hugh Evans,16:56,"activism,big problems,communication,collaboration,community,future,global issues,government,identity,humanity,inequality,policy,politics,climate change,social change,social media"
"
											(Laughter)
									","
											(Risos)
									","
											(Gülüşmeler)
									",What does it mean to be a citizen of the world?,Hugh Evans,16:56,"activism,big problems,communication,collaboration,community,future,global issues,government,identity,humanity,inequality,policy,politics,climate change,social change,social media"
"
","
","
",What does it mean to be a citizen of the world?,Hugh Evans,16:56,"activism,big problems,communication,collaboration,community,future,global issues,government,identity,humanity,inequality,policy,politics,climate change,social change,social media"
"
											The worst haircut, I think.
											Still terrible.
									","
											O pior corte de cabelo.
											Ainda está terrível.
									","
											Sanırım, en kötü kesim tarzı.
											Halen öyle.
									",What does it mean to be a citizen of the world?,Hugh Evans,16:56,"activism,big problems,communication,collaboration,community,future,global issues,government,identity,humanity,inequality,policy,politics,climate change,social change,social media"
"
","
","
",What does it mean to be a citizen of the world?,Hugh Evans,16:56,"activism,big problems,communication,collaboration,community,future,global issues,government,identity,humanity,inequality,policy,politics,climate change,social change,social media"
"
											As a ""why"" kid, I thought
I could change the world,
											and it was impossible
to convince me otherwise.
											And when I was 12
and in my first year of high school,
											I started raising money
for communities in the developing world.
											We were a really
enthusiastic group of kids,
											and we raised more money
than any other school in Australia.
											And so I was awarded the chance
to go to the Philippines to learn more.
											It was 1998.
											We were taken into a slum
in the outskirts of Manila.
											It was there I became friends
with Sonny Boy,
											who lived on what was literally
a pile of steaming garbage.
											""Smoky Mountain"" was what they called it.
											But don't let the romance
of that name fool you,
											because it was nothing more
than a rancid landfill
											that kids like Sonny Boy spent hours
rummaging through every single day
											to find something, anything of value.
									","
											Enquanto miúdo dos ""porquês""
achava que podia mudar o mundo
											e era impossível
convencerem-me do contrário.
											Quando tinha 12 anos
e no meu primeiro ano de liceu,
											comecei a angariar dinheiro
para os países em desenvolvimento.
											Éramos um grupo de miúdos
muito entusiasmados
											e angariámos mais dinheiro
do que qualquer outra escola na Austrália.
											Por isso, foi-me dada a oportunidade
de ir às Filipinas aprender mais.
											Estávamos em 1998.
											Fomos levados para uma favela
nos arredores de Manila.
											Foi lá que me tornei amigo 
de Sonny Boy,
											que vivia no que era literalmente
uma pilha de lixo fumegante.
											Chamavam-lhe
a ""Montanha Fumegante""
											Não deixem que o romantismo
do nome vos engane,
											porque não era mais 
do que uma lixeira rançosa
											onde crianças como o Sonny Boy 
passavam os dias a vasculhar
											para ver se encontravam alguma coisa,
qualquer coisa de valor.
									","
											Bir ""neden"" çocuk olarak, dünyayı
değiştireceğimi düşündüm.
											bunun dışında bir şey
beni tatmin edemezdi.
											12 yaşındaydım ve lisede ilk yılımda iken
gelişmekte
											olan ülkelerdeki topluluklar için para 
toplamaya başlamıştım.
											Gerçekten coşkulu bir grup olmuştuk
											ve Avusturalya'daki diğer okullardan 
daha çok para toplamıştık.
											Daha çok şey öğrenmek için Filipinler'e
gitmek üzere bana şans verilmişti.
											Sene 1998'di.
											Manilia'nın kenar mahallesinde
bir gecekonduda kalmıştık.
											Ve orada Sonny Boy ile 
arkadaşlık kurmuştum.
											Kendisi dumanlı çöp yığını
arasında yaşıyordu.
											Oraya ""Dumanlı Dağ"" diyorlardı.
											bu tabir size çekici gelmesin
çünkü orası
											kokuşmuş bir bölgeden
başka bir şey değildi.
											Sonny Boy gibi çocuklar değerli bir şey
bulmak için her günün her saatini
											orayı karıştırmakla geçiriyorlardı.
									",What does it mean to be a citizen of the world?,Hugh Evans,16:56,"activism,big problems,communication,collaboration,community,future,global issues,government,identity,humanity,inequality,policy,politics,climate change,social change,social media"
"
","
","
",What does it mean to be a citizen of the world?,Hugh Evans,16:56,"activism,big problems,communication,collaboration,community,future,global issues,government,identity,humanity,inequality,policy,politics,climate change,social change,social media"
"
											That night with Sonny Boy and his family
changed my life forever,
											because when it came time to go to sleep,
											we simply laid down on this concrete
slab the size of half my bedroom
											with myself, Sonny Boy,
and the rest of his family,
											seven of us in this long line,
											with the smell of rubbish all around us
											and cockroaches crawling all around.
											And I didn't sleep a wink,
											but I lay awake thinking to myself,
											""Why should anyone have to live like this
											when I have so much?
											Why should Sonny Boy's ability
to live out his dreams
											be determined by where he's born,
											or what Warren Buffett called
'the ovarian lottery?'""
											I just didn't get it,
											and I needed to understand why.
									","
											Aquela noite com Sonny Boy e a família
mudou a minha vida para sempre
											porque, quando chegou a hora
de ir dormir,
											deitámo-nos numa placa de cimento
que era metade do meu quarto,
											eu, o Sonny Boy
e o resto da sua família,
											os sete em fila,
com o cheiro do lixo à nossa volta
											e baratas a rastejar por todo o lado.
											Não consegui pregar olho,
fiquei acordado a pensar para mim:
											""Porque deveria alguém ter que viver assim
quando eu tenho tanto?
											Porque é que a capacidade
de Sonny Boy viver os seus sonhos
											deve ser determinada 
pelo lugar onde nasceu,
											ou o que Warren Buffet chamou
""a lotaria do ovário?""
											Não entendia
e precisava perceber porquê.
									","
											O gece, Sonny Boy ve ailesi benim
hayatımı tamamıyla değiştirdiler.
											Çünkü uyku vakti geldiğinde,
											odamın yarısının boyunda bir betona ben,
											Sonny Boy ve ailesi bir betona uzanmıştık.
Hepimiz uzun bir
											çizgi halindeydik.
											Çöp kokuları geliyordu
											ve etrafta hamam böcekleri dolaşıyordu.
											Gözümü kırpmadan kendimce
											öyle düşünerek öylece yatıyordum.
											""Sahip olduğum çok şey varken neden
											bir insan böyle yaşasın ki?""
											Sonny Boy'un hayallerini gerçekleştirmesi
neden doğduğu
											yer ile alakası olması gerekiyor ki ?""
veya
											Warren Buffet'in ""the ovarian lottery""
dediği şey nedir?
											Anlayamıyordum
											ve sebebini anlamaya ihtiyacım vardı.
									",What does it mean to be a citizen of the world?,Hugh Evans,16:56,"activism,big problems,communication,collaboration,community,future,global issues,government,identity,humanity,inequality,policy,politics,climate change,social change,social media"
"
","
","
",What does it mean to be a citizen of the world?,Hugh Evans,16:56,"activism,big problems,communication,collaboration,community,future,global issues,government,identity,humanity,inequality,policy,politics,climate change,social change,social media"
"
											Now, I only later came to understand
											that the poverty I'd seen
in the Philippines
											was the result of decisions made
or not made, man-made,
											by a succession of colonial powers
and corrupt governments
											who had anything but the interests
of Sonny Boy at heart.
											Sure, they didn't create Smoky Mountain,
but they may as well have.
											And if we're to try to help
kids like Sonny Boy,
											it wouldn't work just to try
to send him a few dollars
											or to try to clean up
the garbage dump on which he lived,
											because the core
of the problem lay elsewhere.
											And as I worked on community
development projects over the coming years
											trying to help build schools,
											train teachers, and tackle HIV and AIDS,
											I came to see that community development
											should be driven
by communities themselves,
											and that although charity is necessary,
it's not sufficient.
											We need to confront these challenges
											on a global scale and in a systemic way.
											And the best thing I could do
											is try to mobilize a large group
of citizens back home
											to insist that our leaders engage
in that systemic change.
									","
											Só mais tarde vim a compreender
											que a pobreza
que tinha visto nas Filipinas
											era o resultado de decisões tomadas
ou não tomadas pelo homem
											por uma sucessão de potências coloniais
e governos corruptos
											que pensavam em tudo
menos nos interesses do Sonny Boy.
											Certo, não criaram a Montanha Fumegante,
mas bem o podiam ter feito.
											Se quisermos ajudar crianças
como o Sonny Boy,
											não chega tentar enviar-lhes
alguns dólares
											ou tentar limpar a lixeira
em que ele vivia,

											porque a raiz do problema
está noutro sítio.
											Trabalhei em projetos de desenvolvimento
comunitário nos anos seguintes
											a tentar ajudar a construir escolas,
											formar professores
e combater o VIH e a SIDA,
											apercebi-me
que o desenvolvimento comunitário
											deveria ser conduzido 
pelas próprias comunidades,
											e que apesar de a caridade ser necessária,
não é suficiente.
											Precisamos confrontar estes desafios
											a uma escala global
e de uma forma sistemática.
											E o melhor que pude fazer
											foi tentar mobilizar
um grande grupo de cidadãos
											para insistir que os nossos líderes
se envolvam nessa mudança sistemática.
									","
											Şimdi sebebini anlamaya başladım
											Filipinler'de görmüş olduğum yoksulluk
											insanoğlunun yaptıklarından dolayıdır,
											onlar Sonny Boy'un sahip olduklarından
çıkar sağlamaya çalışan
											sömürgeci güçler ve bozuk yönetimlerdir.
											Tabi onlar Dumanlı Dağı
oluşturmadılar, ama yapabilirler.
											Sonny Boy gibi çocuklara
yardım etmeyi denemek
											ona biraz dolar göndererek veya yaşadığı
											çöplüğü temizleyerek gerçekleşmez
											çünkü problemin kaynağı başka bir
yerde yatıyor.
											İlerleyen yıllarda toplum, kalkınma
projelerinde, okul yapımına yardımlarda
											öğretmen yetiştirilmesinde,
											HIV ve AIDS ile mücadelede çalışırken,
											toplumların ilerlemesinin 
kendilerinin çabaları ile
											olması gerektiğini anlamaya başlamıştım
											ve yardım yapılması
gerekli fakat yeterli değil.
											Bu zorluklarla evrensel ölçüde
ve
											sistematik yolla
zorluklarla yüzleşmeye ihtiyacımız var.
											Yapabileceğim en iyi şey
											liderlerimizi sistemli değişimle
ilişki içinde olmalarını sağlamak için
											vatandaşları harekete geçirmek olduğunu
düşündüm.
									",What does it mean to be a citizen of the world?,Hugh Evans,16:56,"activism,big problems,communication,collaboration,community,future,global issues,government,identity,humanity,inequality,policy,politics,climate change,social change,social media"
"
","
","
",What does it mean to be a citizen of the world?,Hugh Evans,16:56,"activism,big problems,communication,collaboration,community,future,global issues,government,identity,humanity,inequality,policy,politics,climate change,social change,social media"
"
											That's why, a few years later,
											I joined with a group of college friends
											in bringing the Make Poverty History
campaign to Australia.
											We had this dream of staging
this small concert
											around the time of the G20
with local Aussie artists,
											and it suddenly exploded one day
											when we got a phone call from Bono,
the Edge and Pearl Jam,
											who all agreed to headline our concert.
											I got a little bit excited
that day, as you can see.
									","
											Foi por isso, que uns anos mais tarde
											me juntei a um grupo de amigos
da faculdade
											para trazer para a Austrália
a campanha Acabar com a Pobreza.
											Tínhamos o sonho de organizar
um pequeno concerto
											por altura da cimeira do G20
com artistas australianos locais.
											E um dia, subitamente,
houve uma explosão.
											quando recebemos um telefonema
de Bono, de Edge e dos Pearl Jam,
											em que todos concordaram 
ser cabeças de cartaz do concerto.
											Fiquei um pouco entusiasmado
nesse dia, como podem ver.
									","
											Bundan dolayı, bir kaç yıl sonra
											üniversiteli bir grupla
beraber Avusturalya'da
											Yoksulluğu Tarih Yap isimli bir 
kampanyaya katıldım.
											Yerel Avusturyalı sanatçılarla
											bu küçük konseri
düzenlemek bizim rüyamızdı
											ve bir gün aniden istediğimiz oldu
											Bono'dan bir telefon aldık ve Pearl Jam
											bizim konserimizi manşette
vermeyi kabul etti.
											gördüğünüz üzere,
o gün biraz heyecanlıydım.
									",What does it mean to be a citizen of the world?,Hugh Evans,16:56,"activism,big problems,communication,collaboration,community,future,global issues,government,identity,humanity,inequality,policy,politics,climate change,social change,social media"
"
","
","
",What does it mean to be a citizen of the world?,Hugh Evans,16:56,"activism,big problems,communication,collaboration,community,future,global issues,government,identity,humanity,inequality,policy,politics,climate change,social change,social media"
"
											(Laughter)
									","
											(Risos)
									","
											(Gülüşmeler)
									",What does it mean to be a citizen of the world?,Hugh Evans,16:56,"activism,big problems,communication,collaboration,community,future,global issues,government,identity,humanity,inequality,policy,politics,climate change,social change,social media"
"
","
","
",What does it mean to be a citizen of the world?,Hugh Evans,16:56,"activism,big problems,communication,collaboration,community,future,global issues,government,identity,humanity,inequality,policy,politics,climate change,social change,social media"
"
											But to our amazement,
											the Australian government
heard our collective voices,
											and they agreed to double investment
into global health and development —
											an additional 6.2 billion dollars.
											It felt like —
									","
											Mas para nosso espanto,
											o governo australiano
ouviu as nossas vozes coletivas,
											e concordaram em duplicar o investimento
para a saúde global e desenvolvimento
											num valor adicional 
de 6200 milhões de dólares.
									","
											Fakat bizi şaşırtan,
											Avustralya hükümeti sesimizi duymuştu.
Küresel sağlık ve
											kalkınmaya iki kat yatırımı
ayrıca 6.2 milyar doları
											vermeyi kabul ettiler.
											Şöyle hissettim..
									",What does it mean to be a citizen of the world?,Hugh Evans,16:56,"activism,big problems,communication,collaboration,community,future,global issues,government,identity,humanity,inequality,policy,politics,climate change,social change,social media"
"
","
","
",What does it mean to be a citizen of the world?,Hugh Evans,16:56,"activism,big problems,communication,collaboration,community,future,global issues,government,identity,humanity,inequality,policy,politics,climate change,social change,social media"
"
											(Applause)
									","
											(Aplausos)
									","
											(Alkış)
									",What does it mean to be a citizen of the world?,Hugh Evans,16:56,"activism,big problems,communication,collaboration,community,future,global issues,government,identity,humanity,inequality,policy,politics,climate change,social change,social media"
"
","
","
",What does it mean to be a citizen of the world?,Hugh Evans,16:56,"activism,big problems,communication,collaboration,community,future,global issues,government,identity,humanity,inequality,policy,politics,climate change,social change,social media"
"
											It felt like this incredible validation.
											By rallying citizens together,
we helped persuade our government
											to do the unthinkable,
											and act to fix a problem
miles outside of our borders.
									","
											Foi como um incrível reconhecimento.
											Ao reunir os cidadãos,
ajudámos a persuadir o nosso governo
											a fazer o impensável,
											a agir e a resolver
um problema a milhas de distância.
									","
											Bu inanılmaz bir yekvücud oluş gibiydi.
											Bir araya gelen vatandaşlarla hükumetimizi
olanaksız bir şeyin olmadığına
											ikna etmeye
											ve sınırlarımızın millerce uzağındaki problemi çözmeye yardım ettik.
									",What does it mean to be a citizen of the world?,Hugh Evans,16:56,"activism,big problems,communication,collaboration,community,future,global issues,government,identity,humanity,inequality,policy,politics,climate change,social change,social media"
"
","
","
",What does it mean to be a citizen of the world?,Hugh Evans,16:56,"activism,big problems,communication,collaboration,community,future,global issues,government,identity,humanity,inequality,policy,politics,climate change,social change,social media"
"
											But here's the thing:
											it didn't last.
											See, there was a change in government,
											and six years later, all that new money
											disappeared.
											What did we learn?
											We learned that one-off spikes
are not enough.
											We needed a sustainable movement,
											not one that is susceptible
to the fluctuating moods of a politician
											or the hint of an economic downturn.
											And it needed to happen everywhere;
											otherwise, every individual government
would have this built-in excuse mechanism
											that they couldn't possibly carry
the burden of global action alone.
									","
											Mas sabem que mais?
											Isto não durou.
											Houve uma mudança no governo,
											e seis anos mais tarde,
todo aquele dinheiro
											desapareceu.
											O que aprendemos?
											Aprendemos que aumentos pontuais
não são suficientes.
											Precisávamos de um 
movimento sustentável,
											que não fosse suscetível
aos humores de um político
											ou a uma recessão económica.
											Era necessário que acontecesse
em todo o lado
											de outra forma, cada governo
teria este mecanismo de desculpa integrado
											de que não poderiam carregar sozinhos
o fardo da ação global.
									","
											Ama buradaki mesele:
											bu son şey değildi.
											Yani, hükumette değişiklik oldu.
											altı yıl sonra bütün yeni paralar
											ortadan kayboldu.
											Peki ne öğrendik?
											Bir eylemin yeterli olmadığını öğrendik.
											Devamlı bir eyleme ihtiyacımız vardı.
											bir politikacının ruh halinin hassaslığına
ya da krize falan
											bağlı olmayan.
											Her yerde eylemin olmasına ihtiyaç vardı.
											Aksi takdirde, her bir 
devlet bahane üretir
											ve küresel eylem yükünü
tek başlarına taşıyamayabilirler.
									",What does it mean to be a citizen of the world?,Hugh Evans,16:56,"activism,big problems,communication,collaboration,community,future,global issues,government,identity,humanity,inequality,policy,politics,climate change,social change,social media"
"
","
","
",What does it mean to be a citizen of the world?,Hugh Evans,16:56,"activism,big problems,communication,collaboration,community,future,global issues,government,identity,humanity,inequality,policy,politics,climate change,social change,social media"
"
											And so this is what we embarked upon.
											And as we embarked upon
this challenge, we asked ourselves,
											how do we gain enough pressure
and build a broad enough army
											to win these fights for the long term?
											We could only think of one way.
											We needed to somehow turn
that short-term excitement
											of people involved with
the Make Poverty History campaign
											into long-term passion.
											It had to be part of their identity.
											So in 2012, we cofounded an organization
that had exactly that as its goal.
											And there was only one name for it:
											Global Citizen.
									","
											E foi nisto que embarcámos.
											E ao embarcarmos neste desafio,
perguntámo-nos:
											Como obtemos pressão suficiente
e construímos um grande exército
											para ganhar estas batalhas a longo prazo?
											Apenas conseguíamos pensar numa forma.
											Precisávamos transformar
esta excitação de curto prazo
											das pessoas envolvidas na campanha
Acabar com a Pobreza
											numa paixão a longo prazo.
											Teria de fazer parte da sua identidade.
											Em 2012, cofundámos uma organização
cujo objetivo era mesmo esse.
											E só havia um nome para ela,
Cidadão do Mundo.
									","
											İşte bizim girişimimiz tam olarak bu.
											Bu mücadeleye giriştiğimiz zaman
kendimize şunu sorduk :
											bu mücadeleyi kazanmak için
yeteri kadar tiraj ve geniş
											bir topluluğu nasıl kazanabiliriz?
											Bunun sadece bir yolu
olduğunu düşündük.
											Yoksulluğu Tarih Yap kampanyasına dahil 
olan insanların
											kısa süreli heyecanı bir şekilde
uzun süreli bir tutkuya
											dönüştürmemiz gerekiyordu.
											Bu onların kimliğinin bir parçası olmalı.
											2012'de tam da bu maksada sahip
olan bir organizasyon oluşturduk.
											Ona yakışan yanlızca bir isim vardı:
											Dünya Vatandaşı.
									",What does it mean to be a citizen of the world?,Hugh Evans,16:56,"activism,big problems,communication,collaboration,community,future,global issues,government,identity,humanity,inequality,policy,politics,climate change,social change,social media"
"
","
","
",What does it mean to be a citizen of the world?,Hugh Evans,16:56,"activism,big problems,communication,collaboration,community,future,global issues,government,identity,humanity,inequality,policy,politics,climate change,social change,social media"
