en,es,pt,de,title,speaker,duration,tags
"
","
","
","
",How my mind came back to life — and no one knew,Martin Pistorius,14:08,"TEDx,brain,communication,health,health care,mind,speech"
"
											Meanwhile, my mind began
knitting itself back together.
											Gradually, my awareness started to return.
											But no one realized
that I had come back to life.
											I was aware of everything,
											just like any normal person.
											I could see and understand everything,
											but I couldn't find a way
to let anybody know.
											My personality was entombed
within a seemingly silent body,
											a vibrant mind hidden in plain sight
within a chrysalis.
									","
											Mientras tanto, mi mente comenzó
a ensamblarse a sí misma de nuevo.
											Poco a poco, mi conciencia
empezó a regresar.
											Pero nadie se dio cuenta de 
que había vuelto a la vida.
											Estaba al tanto de todo,
											como cualquier persona normal.
											Podía ver y entender todo,
											pero no podía encontrar una manera
de que alguien lo supiera.
											Mi personalidad estaba sepultada dentro
de un cuerpo aparentemente silencioso,
											una mente vibrante oculta
dentro de una crisálida.
									","
											Entretanto, a minha mente 
começou a unir-se de novo.
											Gradualmente, a minha consciência
começou a regressar.
											Mas ninguém se apercebeu
que eu estava a voltar à vida.
											Eu estava consciente de tudo,
											como qualquer pessoa normal.
											Via e entendia tudo,
											mas não encontrava maneira
de dizer aos outros.
											A minha personalidade estava sepultada
num corpo aparentemente silencioso,
											uma mente vibrante escondida à vista
de todos, dentro de uma crisálida.
									","
											Währenddessen begann mein Gehirn
sich selbst zusammenzuflicken.
											Allmählich kam mein
Bewusstsein wieder zurück.
											Aber keiner bemerkte, dass ich
wieder zum Leben erwacht war.
											Ich nahm alles wahr,
											genau wie jede normale Person.
											Ich konnte alles sehen und verstehen,
											aber es gab keine Möglichkeit,
das irgendjemand wissen zu lassen.
											Meine Persönlichkeit war in einem
scheinbar stummen Körper begraben,
											ein deutlich sichtbarer, lebhafter
Geist versteck in einem Kokon.
									",How my mind came back to life — and no one knew,Martin Pistorius,14:08,"TEDx,brain,communication,health,health care,mind,speech"
"
","
","
","
",How my mind came back to life — and no one knew,Martin Pistorius,14:08,"TEDx,brain,communication,health,health care,mind,speech"
"
											The stark reality hit me
that I was going to spend
											the rest of my life locked inside myself,
											totally alone.
											I was trapped with only
my thoughts for company.
											I would never be rescued.
											No one would ever show me tenderness.
											I would never talk to a friend.
											No one would ever love me.
											I had no dreams, no hope,
nothing to look forward to.
											Well, nothing pleasant.
											I lived in fear,
											and, to put it bluntly,
											was waiting for death
to finally release me,
											expecting to die all alone in a care home.
									","
											La cruda realidad me golpeó
al imaginar que iba a pasar
											el resto de mi vida encerrado en mí mismo,
											totalmente solo.
											Estaba atrapado con mis pensamientos
como única compañía.
											Nunca me rescatarían.
											Nadie podría demostrarme ternura.
											Nunca podría hablar con un amigo.
											Nadie podría amarme.
											No tenía sueños, ni esperanza,
ni nada que esperar.
											Bueno, nada agradable.
											Vivía con miedo,
											y, para decirlo sin rodeos,
											esperaba la muerte
para finalmente liberarme,
											esperaba morir solo un hogar de cuidado.
									","
											Choquei com a dura realidade
											de que iria passar o resto da minha vida
fechado dentro de mim,
											completamente só.
											Estava encurralado, acompanhado apenas 
pelos meus pensamentos.
											Nunca seria resgatado.
											Ninguém jamais me mostraria ternura.
											Nunca falaria com um amigo.
											Ninguém me amaria jamais.
											Não tinha sonhos, esperança, 
nada a que pudesse aspirar.
											Bom, nada agradável.
											Vivia com medo,
											e, pondo as coisas friamente,
											estava à espera que a morte 
finalmente me libertasse,
											na expetativa de morrer sozinho num lar.
									","
											Schlagartig traf mich
die krasse Erkenntnis,
											dass ich den Rest meines
Lebens in mir eingesperrt wäre,
											komplett alleine.
											Ich war gefangen, nur mit 
meinen Gedanken als Begleiter.
											Ich würde nie gerettet werden.
											Niemand wäre zärtlich zu mir.
											Ich würde niemals mit einem Freund reden.
											Niemand würde mich je lieben.
											Ich hatte keine Träume, keine Hoffnung,
nichts worauf ich mich freuen konnte,
											jedenfalls nichts Angenehmes.
											Ich lebte in Angst,
											und, um es offen zu sagen,
											wartete auf den Tod,
um endlich erlöst zu werden.
											Ich dachte, ich würde einsam 
in einem Pflegeheim sterben.
									",How my mind came back to life — and no one knew,Martin Pistorius,14:08,"TEDx,brain,communication,health,health care,mind,speech"
"
","
","
","
",How my mind came back to life — and no one knew,Martin Pistorius,14:08,"TEDx,brain,communication,health,health care,mind,speech"
"
											I don't know if it's truly possible
to express in words
											what it's like not to be able
to communicate.
											Your personality appears
to vanish into a heavy fog
											and all of your emotions and desires are
constricted, stifled and muted within you.
											For me, the worst was the feeling
of utter powerlessness.
											I simply existed.
											It's a very dark place to find yourself
											because in a sense, you have vanished.
											Other people controlled
every aspect of my life.
											They decided what I ate and when.
											Whether I was laid on my side
or strapped into my wheelchair.
											I often spent my days
positioned in front of the TV
											watching Barney reruns.
											I think because Barney
is so happy and jolly,
											and I absolutely wasn't,
											it made it so much worse.
									","
											No sé si es realmente posible
expresar con palabras
											qué es no poder comunicarse.
											Tu personalidad parece
desvanecerse en una densa niebla,
											todas tus emociones y deseos se contraen,
se sofocan y se silencian.
											Para mí, lo peor era la sensación
de total impotencia.
											Simplemente existía.
											Es un lugar muy oscuro para encontrarse
											porque en cierto sentido,
uno ha desaparecido.
											Otras personas controlaban
todos los aspectos de mi vida.
											Decidían qué comía y cuándo.
											Si habría de estar acostado
o en mi silla de ruedas.
											A menudo me pasaba los 
días frente al televisor
											viendo repeticiones de Barney.
											Creo que como Barney
es muy feliz y alegre,
											y yo definitivamente no,
											eso lo hizo mucho peor.
									","
											Não sei se é realmente possível 
exprimir em palavras
											como é não ser capaz de comunicar.
											A nossa personalidade parece 
desvanecer-se num denso nevoeiro,
											todas as emoções e desejos
											estão contraídos, sufocados,
mudos dentro de nós.
											Para mim, o pior era o sentimento 
de uma enorme impotência.
											Eu simplesmente existia.
											Damos connosco num sítio muito escuro
											porque, de certa forma, desaparecemos.
											Eram outras pessoas que controlavam
todos os aspetos da minha vida.
											Eles decidiam o que eu comia e quando.
											Se me deitava de lado ou se ficava 
amarrado na cadeira de rodas.
											Muitas vezes passava os meus dias
à frente da TV
											a ver episódios seguidos do Barney.
											Creio que era porque o Barney
é tão alegre e feliz,
											e eu não era, de todo.
											Tornava tudo muito pior,.
									","
											Ich weiß nicht, ob es wirklich 
möglich ist in Worten auszudrücken,
											wie es ist, nicht kommunizieren zu können.
											Die Persönlichkeit scheint in einem 
dichten Nebel zu verschwinden,
											und alle Gefühle und Wünsche werden in
einem eingeschnürt, erstickt und gedämpft.
											Das Schlimmste war für mich 
die komplette Machtlosigkeit.
											Ich existierte einfach nur.
											Man befindet sich 
an einem sehr düsteren Ort,
											denn irgendwie ist man verschwunden.
											Andere Menschen bestimmten 
jeden Aspekt meines Lebens.
											Sie bestimmten, was ich aß und wann.
											Ob ich auf der Seite lag oder in 
meinem Rollstuhl festgeschnallt wurde.
											Ich verbrachte oft 
meine Tage vor dem Fernseher,
											Wiederholungen von ""Barney"" schauend.
											Wahrscheinlich weil Barney 
so fröhlich und munter ist
											und ich es überhaupt nicht war.
											Das machte alles noch schlimmer.
									",How my mind came back to life — and no one knew,Martin Pistorius,14:08,"TEDx,brain,communication,health,health care,mind,speech"
"
","
","
","
",How my mind came back to life — and no one knew,Martin Pistorius,14:08,"TEDx,brain,communication,health,health care,mind,speech"
"
											I was completely powerless
to change anything in my life
											or people's perceptions of me.
											I was a silent, invisible observer
of how people behaved
											when they thought no one was watching.
											Unfortunately, I wasn't only an observer.
											With no way to communicate,
I became the perfect victim:
											a defenseless object,
seemingly devoid of feelings
											that people used
to play out their darkest desires.
											For more than 10 years,
people who were charged with my care
											abused me physically,
verbally and sexually.
											Despite what they thought, I did feel.
											The first time it happened,
											I was shocked and filled with disbelief.
											How could they do this to me?
											I was confused.
											What had I done to deserve this?
											Part of me wanted to cry
and another part wanted to fight.
											Hurt, sadness and anger
flooded through me.
											I felt worthless.
											There was no one to comfort me.
											But neither of my parents
knew this was happening.
											I lived in terror, knowing
it would happen again and again.
											I just never knew when.
											All I knew was that I would
never be the same.
											I remember once listening
to Whitney Houston singing,
											""No matter what they take from me,
they can't take away my dignity.""
											And I thought to myself,
""You want to bet?""
									","
											Era completamente impotente
para cambiar nada en mi vida
											o la percepción de la gente de mí.
											Era un observador silencioso e invisible
de cómo se comportaban las personas
											cuando pensaban que nadie estaba mirando.
											Por desgracia, no era solo un observador.
											Sin manera de comunicarme,
me convertí en la víctima perfecta:
											un objeto indefenso, aparentemente
desprovisto de sentimientos
											que las personas usaban para
sacar sus deseos más oscuros.
											Durante más de 10 años,
las personas que me cuidaban
											abusaron de mí física,
verbal y sexualmente.
											A pesar de lo que pensaban, yo sentía.
											La primera vez que sucedió,
											me quedé muy sorprendido
y lleno de incredulidad.
											¿Cómo pudieron hacerme esto?
											Estaba confundido.
											¿Qué había hecho para merecer esto?
											Una parte de mí quería llorar 
y otra parte quería luchar.
											Dolor, tristeza e ira
corrían a través de mí.
											Me sentía inútil.
											No había nadie que me consolara.
											Pero mis padres no sabían 
lo que estaba sucediendo.
											Vivía con terror, sabiendo 
que sucedería una y otra vez.
											Nunca sabía cuándo.
											Todo lo que sabía era que
nunca volvería a ser el mismo.
											Recuerdo que una vez escuchando
a Whitney Houston cantar:
											""No importa lo que me quiten,
no me pueden quitar mi dignidad"",
											me dije a mí mismo: ""¿quieres apostar?""
									","
											Eu era completamente incapaz 
de mudar qualquer coisa na minha vida
											ou a perceção que as pessoas 
tinham de mim.
											Era um observador silencioso e invisível
do comportamento das pessoas
											quando elas pensavam
que ninguém as observava.
											Infelizmente, eu não era só um observador.
											Sem forma de comunicar, 
tornei-me a vítima perfeita,
											um objeto sem defesa, aparentemente 
desprovido de sentimentos
											que as pessoas usavam para satisfazer
os seus desejos mais obscuros.
											Durante mais de 10 anos, as pessoas
que tomavam conta de mim
											abusaram de mim, física, verbal 
e sexualmente.
											Apesar do que eles pensavam, eu sentia.
											A primeira vez que aconteceu,
											fiquei chocado e não queria acreditar.
											Como podiam fazer-me aquilo?
											Estava confuso.
											O que é que eu fizera para merecer aquilo?
											Parte de mim queria chorar 
e outra parte queria lutar.
											Dor, tristeza e zanga inundavam-me.
											Sentia-me inútil.
											Não havia ninguém para me confortar.
											Mas os meus pais não sabiam
que isto estava a acontecer.
											Vivia em terror, sabendo que aquilo 
aconteceria vezes sem conta.
											Eu só nunca sabia quando.
											O que eu sabia é que nunca 
mais seria o mesmo.
											Lembro-me de uma vez ouvir 
Whitney Houston a cantar:
											""Não importa o que me tiram,
não podem tirar-me a dignidade.""
											Pensei para mim mesmo:
""Vai uma aposta?""
											(Risos)
									","
											Ich war völlig machtlos,
etwas an meinem Leben zu ändern
											oder daran, wie die Menschen 
mich wahrnahmen.
											Ich war ein stiller, unsichtbarer
Beobachter dessen,
											wie sich die Menschen verhielten,
wenn sie dachten, niemand sähe zu.
											Leider war ich nicht nur ein Beobachter.
											Ohne die Möglichkeit zu kommunizieren,
wurde ich zum perfekten Opfer:
											ein hilfloses Objekt,
scheinbar ohne Gefühle,
											an dem Menschen ihre 
dunkelsten Begierden auslebten.
											Über 10 Jahre missbrauchten Menschen,
die mit meiner Pflege betraut waren,
											mich körperlich, verbal und sexuell.
											Im Gegensatz zu dem, was sie dachten;
ich nahm alles wahr.
											Als es zum ersten Mal geschah,
											war ich schockiert und voller Unglauben.
											Wie konnten sie das mit mir machen?
											Ich war verwirrt.
											Womit hatte ich das verdient?
											Ein Teil von mir wollte weinen
und ein anderer Teil wollte kämpfen.
											Schmerz, Trauer und Wut erfüllten mich.
											Ich fühlte mich wertlos.
											Es gab keinen, der mich tröstete.
											Aber keiner meiner Eltern 
wusste, was passierte.
											Ich lebte in Panik, wissend,
dass es immer wieder passieren würde.
											Ich wusste nur nie wann.
											Ich wusste nur, dass ich nie mehr
derselbe sein würde.
											Einmal hörte ich Whitney Houston singen:
											""Egal, was sie mir nehmen,
meine Würde können sie mir nicht nehmen.""
											Und ich dachte bei mir:
""Willst du wetten?""
									",How my mind came back to life — and no one knew,Martin Pistorius,14:08,"TEDx,brain,communication,health,health care,mind,speech"
"
","
","
","
",How my mind came back to life — and no one knew,Martin Pistorius,14:08,"TEDx,brain,communication,health,health care,mind,speech"
"
											Perhaps my parents could have
found out and could have helped.
											But the years of constant caretaking,
											having to wake up
every two hours to turn me,
											combined with them essentially
grieving the loss of their son,
											had taken a toll on my mother and father.
											Following yet another heated argument
between my parents,
											in a moment of despair and desperation,
											my mother turned to me
and told me that I should die.
											I was shocked, but as I thought
about what she had said,
											I was filled with enormous compassion
and love for my mother,
											yet I could do nothing about it.
									","
											Tal vez mis padres pudieran haberlo
descubierto y me habrían ayudado.
											Pero los años de cuidado constante,
											tener que despertarse cada
2 horas para darme vuelta,
											combinado con el duelo
por la pérdida de su hijo,
											habían hecho mella
en mi madre y mi padre.
											Presenciando una acalorada
discusión entre mis padres,
											en un momento de desesperación,
											mi madre se volvió hacia mí 
y me dijo que debería morir.
											Me quedé conmocionado, pero mientras 
pensaba en lo que había dicho,
											estaba lleno de una enorme
compasión y amor por mi madre,
											pero no podía hacer nada al respecto.
									","
											Talvez os meus pais pudessem 
ter descoberto e ajudado.
											Mas os anos constantes 
a tomarem conta de mim,
											a terem de acordar 
de duas em duas horas, para me virar,
											combinado com o luto 
que eles faziam pela perda do filho,
											tiveram um alto preço para os meus pais.
											Na sequência de mais uma discussão 
entre os meus pais,
											num momento de desespero,
											a minha mãe virou-se para mim 
e disse-me que eu devia morrer.
											Fiquei chocado mas, enquanto pensava
no que ela tinha dito,
											senti uma enorme compaixão
e amor pela minha mãe.
											Apesar disso, eu nada podia fazer.
									","
											Vielleicht hätten meine Eltern es
herausfinden und mir helfen können.
											Aber die Jahre andauernder Pflege,
											alle 2 Stunden aufzustehen,
um mich zu wenden,
											kombiniert mit ihrer Trauer
um den Verlust ihres Sohnes,
											hatten ihren Tribut von meiner Mutter
und meinem Vater gefordert.
											Nach einer weiteren hitzigen Diskussion
zwischen meinen Eltern,
											in einem Moment der Verzweiflung,
											drehte meine Mutter sich zu mir
und sagte mir, ich solle sterben.
											Ich war schockiert, aber als ich
über ihre Worte nachdachte,
											erfüllte mich enormes Mitgefühl
und Liebe für meine Mutter,
											dennoch konnte ich nichts daran ändern.
									",How my mind came back to life — and no one knew,Martin Pistorius,14:08,"TEDx,brain,communication,health,health care,mind,speech"
"
","
","
","
",How my mind came back to life — and no one knew,Martin Pistorius,14:08,"TEDx,brain,communication,health,health care,mind,speech"
"
											There were many moments when I gave up,
											sinking into a dark abyss.
											I remember one particularly low moment.
											My dad left me alone in the car
											while he quickly went
to buy something from the store.
											A random stranger walked past,
											looked at me and he smiled.
											I may never know why, but that simple act,
											the fleeting moment of human connection,
											transformed how I was feeling,
											making me want to keep going.
									","
											Hubo muchos momentos en
los que me di por vencido,
											hundiéndome en un abismo oscuro.
											Recuerdo un momento particularmente bajo.
											Mi padre me dejó solo en el coche
											mientras iba rápidamente
a comprar algo en la tienda.
											Un extraño pasó por delante,
											me miró y sonrió.
											Nunca sabré por qué,
pero ese simple acto,
											ese momento fugaz de conexión humana,
											transformó cómo me sentía,
											dándome ganas de seguir adelante.
									","
											Houve muitos momentos em que desisti,
											afundando-me num abismo escuro.
											Lembro-me de um momento em que 
eu estava particularmente em baixo.
											O meu pai tinha-me deixado
sozinho no carro,
											enquanto foi rapidamente comprar 
qualquer coisa à loja.
											Um estranho passou por acaso,
											olhou para mim e sorriu.
											Posso nunca saber porquê, 
mas aquele simples ato,
											o momento fugaz duma ligação humana,
											transformou o que eu estava a sentir,
											e deu-me vontade de continuar.
									","
											Es gab viele Momente, in denen ich aufgab,
											in einen dunklen Abgrund sinkend.
											Ich erinnere mich an
einen besonderen Tiefpunkt.
											Mein Vater ließ mich
alleine im Auto zurück,
											während er kurz etwas im Laden kaufte.
											Ein zufälliger Fremder ging vorbei,
											sah mich an und lächelte.
											Ich werde nie wissen, warum,
aber diese einfache Geste,
											dieser flüchtige Moment
von menschlichem Kontakt,
											veränderte, wie ich mich fühlte,
											brachte mich dazu, weitermachen zu wollen.
									",How my mind came back to life — and no one knew,Martin Pistorius,14:08,"TEDx,brain,communication,health,health care,mind,speech"
"
","
","
","
",How my mind came back to life — and no one knew,Martin Pistorius,14:08,"TEDx,brain,communication,health,health care,mind,speech"
"
											My existence was tortured by monotony,
											a reality that was often too much to bear.
											Alone with my thoughts,
I constructed intricate fantasies
											about ants running across the floor.
											I taught myself to tell the time
by noticing where the shadows were.
											As I learned how the shadows moved
as the hours of the day passed,
											I understood how long it would be
before I was picked up and taken home.
											Seeing my father walk
through the door to collect me
											was the best moment of the day.
									","
											Mi existencia era torturada
por la monotonía,
											una realidad que a menudo
era demasiado difícil de soportar.
											A solas con mis pensamientos,
construí fantasías intrincadas
											sobre hormigas que corrían por el suelo.
											Me enseñé a leer la hora notando
dónde estaban las sombras.
											Mientras aprendía cómo las sombras
se movían a lo largo del día,
											comprendí cuánto tiempo pasaría antes de 
que me recogieran y me llevaran a casa.
											Ver a mi padre caminar a través
de la puerta para recogerme
											era el mejor momento del día.
									","
											A minha existência era torturada 
pela monotonia,
											uma realidade que era 
muitas vezes demasiada para suportar.
											Sozinho com os meus pensamentos,
construía fantasias intrincadas
											sobre formigas que corriam pelo chão.
											Aprendi a saber as horas,
vendo onde estavam as sombras.
											Conforme aprendia 
como se moviam as sombras
											à medida que as horas passavam,
											sabia quanto tempo faltava para que 
me viessem buscar e levar para casa.
											Ver o meu pai passar pela porta 
para me ir buscar
											era o melhor momento do dia.
									","
											Meine Existenz litt unter Monotonie —
											eine Realität, die oft
kaum zu ertragen war.
											Alleine mit meinen Gedanken
konstruierte ich komplexe Fantasien
											über Ameisen, die über den Boden liefen.
											Ich lernte, die Zeit zu bestimmen,
indem ich die Position der Schatten las.
											Indem ich mir merkte, wie sich 
die Schatten im Tagesverlauf bewegten,
											wusste ich, wie lange es noch dauerte,
											bis ich abgeholt und nach Hause
gebracht würde.
											Meinen Vater durch die Tür
kommen zu sehen, um mich abzuholen,
											war der beste Moment meines Tages.
									",How my mind came back to life — and no one knew,Martin Pistorius,14:08,"TEDx,brain,communication,health,health care,mind,speech"
"
","
","
","
",How my mind came back to life — and no one knew,Martin Pistorius,14:08,"TEDx,brain,communication,health,health care,mind,speech"
