en,es,de,title,speaker,duration,tags
"
","
","
","The doctors, nurses and aid workers rebuilding Syria",Rola Hallam,7:07,"TED Fellows,health,Syria,violence,health care,medicine,humanity,war,society,social change,crowdsourcing,entrepreneur"
"
											(Applause)
									","
											(Aplausos)
									","
											(Applaus)
									","The doctors, nurses and aid workers rebuilding Syria",Rola Hallam,7:07,"TED Fellows,health,Syria,violence,health care,medicine,humanity,war,society,social change,crowdsourcing,entrepreneur"
"
","
","
","The doctors, nurses and aid workers rebuilding Syria",Rola Hallam,7:07,"TED Fellows,health,Syria,violence,health care,medicine,humanity,war,society,social change,crowdsourcing,entrepreneur"
"
											We can provide lifesaving assistance
in the most volatile places on earth.
											The system needs to change,
											and change starts with us all
sharing a new humanitarian vision,
											one where you, global citizens
with skills, expertise and resources,
											stand together with the local responders;
											one where we are all humanitarians,
											putting the necessary resources
in the hands of those who need them most
											and are best placed to use them
effectively and efficiently.
											We need to support the people
who are not only saving lives now,
											but it will also be them stitching
their wounded communities back together,
											once a conflict is over to help them heal.
											Local humanitarians
have the courage to persist,
											to dust themselves off from the wreckage
											and to start again,
risking their lives to save others.
											And we can match their courage
by not looking away or turning our backs,
											by helping those
who are helping themselves,
											and together, save more lives.
									","
											Es posible brindar atención de emergencia
en los sitios más inestables del mundo.
											El sistema debe cambiar,
											y el cambio empieza por nosotros,
por compartir una nueva visión humanitaria
											en la que todos, ciudadanos del mundo
capacitados, con experiencia y recursos,
											trabajemos codo a codo
con los socorristas locales;
											una visión en la que todos 
seamos ayudantes humanitarios,
											y pongamos los recursos necesarios
en manos de quienes más los necesitan
											y están en mejores condiciones de usarlos
de manera eficaz y eficiente.
											Debemos apoyar a quienes 
no solo salvan vidas ahora,
											sino que también curarán las heridas
de sus comunidades
											una vez que el conflicto finalice.
											Los trabajadores humanitarios
tienen el valor de continuar,
											de sacudirse el polvo de las ruinas
											y volver a empezar, arriesgando
la vida para salvar a otros.
											Y nosotros podemos ir
a la par de ese coraje
											tratando de no mirar a un costado, 
de no volver la espalda,
											ayudando a quienes
se están ayudando a sí mismos,
											y así, juntos, salvar más vidas.
									","
											Wir können am instabilsten
Ort der Welt Leben retten.
											Das System muss geändert werden
											und das beginnt damit, dass wir alle
die gleiche neue humanitäre Vision haben,
											bei der Sie, Weltbürger mit
Fähigkeiten, Expertise und Ressourcen,
											Seite an Seite mit den
Helfern vor Ort stehen.
											Eine Vision, bei der wir alle Helfer sind
											und die nötigen Ressourcen denen geben,
die sie am meisten brauchen
											und wo sie effektiv und effizient
genutzt werden können.
											Wir müssen die Menschen unterstützen,
die nicht nur gerade Leben retten,
											sondern auch ihre verwundeten
Gemeinschaften wieder zusammennähen,
											damit diese heilen können,
sobald der Konflikt vorüber ist.
											Örtliche Helfer haben
den Mut durchzuhalten,
											den Staub der Trümmer von sich zu wischen
											und von neuem alles zu riskieren,
um andere zu retten.
											Und wir können auch so mutig sein wie sie,
indem wir hinsehen und uns nicht abwenden
											und jenen helfen, die sich selbst helfen,
											und zusammen mehr Leben retten.
									","The doctors, nurses and aid workers rebuilding Syria",Rola Hallam,7:07,"TED Fellows,health,Syria,violence,health care,medicine,humanity,war,society,social change,crowdsourcing,entrepreneur"
"
","
","
","The doctors, nurses and aid workers rebuilding Syria",Rola Hallam,7:07,"TED Fellows,health,Syria,violence,health care,medicine,humanity,war,society,social change,crowdsourcing,entrepreneur"
"
											Thank you.
									","
											Gracias.
									","
											Ich danke Ihnen.
									","The doctors, nurses and aid workers rebuilding Syria",Rola Hallam,7:07,"TED Fellows,health,Syria,violence,health care,medicine,humanity,war,society,social change,crowdsourcing,entrepreneur"
"
","
","
","The doctors, nurses and aid workers rebuilding Syria",Rola Hallam,7:07,"TED Fellows,health,Syria,violence,health care,medicine,humanity,war,society,social change,crowdsourcing,entrepreneur"
"
											(Applause)
									","
											(Aplausos)
									","
											(Applaus)
									","The doctors, nurses and aid workers rebuilding Syria",Rola Hallam,7:07,"TED Fellows,health,Syria,violence,health care,medicine,humanity,war,society,social change,crowdsourcing,entrepreneur"
"
","
","
","The doctors, nurses and aid workers rebuilding Syria",Rola Hallam,7:07,"TED Fellows,health,Syria,violence,health care,medicine,humanity,war,society,social change,crowdsourcing,entrepreneur"
"
											(Cheers)
									","
											(Ovación)
									","
											(Jubel)
									","The doctors, nurses and aid workers rebuilding Syria",Rola Hallam,7:07,"TED Fellows,health,Syria,violence,health care,medicine,humanity,war,society,social change,crowdsourcing,entrepreneur"
"
","
","
","The doctors, nurses and aid workers rebuilding Syria",Rola Hallam,7:07,"TED Fellows,health,Syria,violence,health care,medicine,humanity,war,society,social change,crowdsourcing,entrepreneur"
"
											(Applause)
									","
											(Aplausos)
									","
											(Applaus)
									","The doctors, nurses and aid workers rebuilding Syria",Rola Hallam,7:07,"TED Fellows,health,Syria,violence,health care,medicine,humanity,war,society,social change,crowdsourcing,entrepreneur"
"
","
","
","The doctors, nurses and aid workers rebuilding Syria",Rola Hallam,7:07,"TED Fellows,health,Syria,violence,health care,medicine,humanity,war,society,social change,crowdsourcing,entrepreneur"
"
											Shoham Arad: Come over here, please.
											Why are hospitals being bombed?
									","
											Shoham Arad: Acércate, por favor.
											¿Por qué bombardean hospitales?
									","
											Shoham Arad: Kommen Sie bitte her.
											Wieso greift man Krankenhäuser an?
									","The doctors, nurses and aid workers rebuilding Syria",Rola Hallam,7:07,"TED Fellows,health,Syria,violence,health care,medicine,humanity,war,society,social change,crowdsourcing,entrepreneur"
"
","
","
","The doctors, nurses and aid workers rebuilding Syria",Rola Hallam,7:07,"TED Fellows,health,Syria,violence,health care,medicine,humanity,war,society,social change,crowdsourcing,entrepreneur"
"
											Rola Hallam: Yeah, good question.
											So, Physicians for Human Rights
have documented
											nearly 500 attacks on hospitals
											and over 800 medical personnel
who have been killed —
											over 90 percent of it
by the Syrian regime —
											and they say this is part
of a systemic targeting
											and destruction of health care,
											using it as a weapon of war.
											And the thing with this is
that it's not just our problem,
											it's yours, too, and everyone's,
											because A, it exacerbates
the refugee situation —
											when you have a decimated
health care system,
											it means the next Ebola-type
epicenter of disease is going to be Syria;
											and unfortunately, it sets
a very dangerous precedent
											that makes all of our hospitals
anywhere in the world dangerous,
											and that is not how it should be.
									","
											Rola Hallam: Buena pregunta.
											Los Médicos por los Derechos Humanos
registraron casi 500 ataques a hospitales
											y más de 800 muertes entre
el personal médico
											—más del 90 % a manos del régimen sirio—
											y dicen que es parte
de un blanco sistemático
											para destruir la asistencia sanitaria
y utilizarla como arma de guerra.
											Y el tema es que no se trata solo
de un problema nuestro.
											También lo es de Uds., y de todos,
											porque exacerba 
la situación de los refugiados
											cuando se tiene un sistema de asistencia
sanitaria diezmado.
											Significa que el próximo epicentro
del tipo del ébola será Siria.
											Y, lamentablemente, sienta 
un precedente muy peligroso
											que torna peligroso
a cualquier hospital del mundo,
											y no debería ser así.
									","
											Rola Hallam: Ja, gute Frage.
											Laut Physicians for Human Rights
[Ärzte für Menschenrechte]
											gab es fast 500 Angriffe,
											und dort wurden
über 800 Mitarbeiter getötet —
											über 90 % von ihnen
von der syrischen Regierung —
											und sie sagen, dass das Teil
einer planmäßigen Zerstörung
											der medizinischen Versorgung
als Waffe im Krieg ist.
											Doch das ist nicht nur unser Problem,
sondern auch Ihres und das von jedermann,
											weil a) ein dezimiertes Gesundheitswesen
											die Lage der Flüchtlinge verschlimmert.
											Das heißt, das nächste Seuchenepizentrum
à la Ebola wird in Syrien sein,
											und es schafft einen
gefährlichen Präzedenzfall,
											der all unsere Krankenhäuser
auf der ganzen Welt gefährdet,
											und das sollte es nicht geben.
									","The doctors, nurses and aid workers rebuilding Syria",Rola Hallam,7:07,"TED Fellows,health,Syria,violence,health care,medicine,humanity,war,society,social change,crowdsourcing,entrepreneur"
"
","
","
","The doctors, nurses and aid workers rebuilding Syria",Rola Hallam,7:07,"TED Fellows,health,Syria,violence,health care,medicine,humanity,war,society,social change,crowdsourcing,entrepreneur"
"
											SA: So this actually
isn't just about money, either,
											CanDo isn't just about money.
											Tell me what it means to you
that 5,000 people all over the world
											contributed 350,000 dollars
to build Hope Hospital.
									","
											SA: De modo que no es solo
una cuestión de dinero.
											'CanDo' no gira en torno al dinero.
											Dime qué significa para ti
que 5000 personas de todo el mundo
											hayan aportado 350 000 dólares para
construir el Hospital de la Esperanza.
									","
											SA: Hier geht es also nicht nur um Geld,
auch bei CanDo geht es nicht ums Geld.
											Was bedeutet es für Sie,
dass 5.000 Menschen auf der ganzen Welt
											350.000 Dollar für den Bau
des Hope Hospital gespendet haben?
									","The doctors, nurses and aid workers rebuilding Syria",Rola Hallam,7:07,"TED Fellows,health,Syria,violence,health care,medicine,humanity,war,society,social change,crowdsourcing,entrepreneur"
"
","
","
","The doctors, nurses and aid workers rebuilding Syria",Rola Hallam,7:07,"TED Fellows,health,Syria,violence,health care,medicine,humanity,war,society,social change,crowdsourcing,entrepreneur"
"
											RH: I think the answer
is in that word, it's in hope.
											I think everyone who donated,
they had their faith in humanity renewed,
											knowing there are people like IDA
and those doctors,
											who are exhibiting
the absolute best of humanity,
											and it was like an absolute reciprocation.
											IDA and these Syrians
and many people in places of conflict
											feel very unheard and unseen.
											And I think the fact that —
											and they see things
through the prism of government,
											so when they see government's not acting,
											they assume everyone
who lives in those places doesn't care.
											So when they see that display,
											it really does just renew
everyone's faith in humanity.
									","
											RH: Creo que la respuesta está
en la palabra ""esperanza"".
											Quienes hicieron su donación 
renovaron su fe en la humanidad,
											sabiendo que había personas 
como las de la IDA y como esos médicos
											que mostraban la mejor cara
de la humanidad.
											Era una demostración
de absoluta reciprocidad.
											La IDA, estas personas sirias 
y muchas personas en lugares de conflicto,
											se sienten dejadas de lado e ignoradas.
											Y ven las cosas a través
del prisma del gobierno,
											de manera que cuando ven
que el gobierno no actúa
											creen que ningún ciudadano
se interesa por ellos.
											De manera que cuando ven esa demostración,
											se renueva de verdad la fe
de todos en la humanidad.
									","
											RH: Ich denke, die Antwort liegt in
dem Wort 'Hoffnung'.
											Ich glaube, jeder, der gespendet hat,
hat wieder an die Menschheit geglaubt,
											im Wissen, dass es Menschen wie IDA
und diese Ärzte gibt,
											die das allerbeste Beispiel
für Menschlichkeit sind,
											und das war wie eine absolute Hinwendung.
											IDA und diese Syrer
und viele Menschen in Krisengebieten
											fühlen sich nicht erhört und unsichtbar.
											Und ich glaube, dass das —
											sie sehen alles durch das Prisma der
Regierung, den untätigen Staat,
											und glauben dann, dass es
keinen dort interessiert.
											Wenn sie dann die Anzeige sehen,
											erneuert es einfach den Glauben
an die Menschheit.
									","The doctors, nurses and aid workers rebuilding Syria",Rola Hallam,7:07,"TED Fellows,health,Syria,violence,health care,medicine,humanity,war,society,social change,crowdsourcing,entrepreneur"
"
","
","
","The doctors, nurses and aid workers rebuilding Syria",Rola Hallam,7:07,"TED Fellows,health,Syria,violence,health care,medicine,humanity,war,society,social change,crowdsourcing,entrepreneur"
"
											SA: Thank you, Rola.
									","
											SA: Gracias, Rola.
									","
											SA: Danke Rola.
									","The doctors, nurses and aid workers rebuilding Syria",Rola Hallam,7:07,"TED Fellows,health,Syria,violence,health care,medicine,humanity,war,society,social change,crowdsourcing,entrepreneur"
"
","
","
","The doctors, nurses and aid workers rebuilding Syria",Rola Hallam,7:07,"TED Fellows,health,Syria,violence,health care,medicine,humanity,war,society,social change,crowdsourcing,entrepreneur"
"
											RH: Thank you.
SA: Thank you for everything.
									","
											RH: Gracias.
SH: Gracias por todo.
									","
											RH: Ich danke Ihnen.
SA: Danke für alles.
									","The doctors, nurses and aid workers rebuilding Syria",Rola Hallam,7:07,"TED Fellows,health,Syria,violence,health care,medicine,humanity,war,society,social change,crowdsourcing,entrepreneur"
"
","
","
","The doctors, nurses and aid workers rebuilding Syria",Rola Hallam,7:07,"TED Fellows,health,Syria,violence,health care,medicine,humanity,war,society,social change,crowdsourcing,entrepreneur"
"
											(Applause)
									","
											(Aplausos)
									","
											(Applaus)
									","The doctors, nurses and aid workers rebuilding Syria",Rola Hallam,7:07,"TED Fellows,health,Syria,violence,health care,medicine,humanity,war,society,social change,crowdsourcing,entrepreneur"
"
","
","
","The doctors, nurses and aid workers rebuilding Syria",Rola Hallam,7:07,"TED Fellows,health,Syria,violence,health care,medicine,humanity,war,society,social change,crowdsourcing,entrepreneur"
