en,es,pt,de,title,speaker,duration,tags
"
","
","
","
",The boiling river of the Amazon,Andrés Ruzo,15:49,"adventure,beauty,bioethics,chemistry,environment,exploration,South America,geology,motivation,nature,science,ecology,rivers,indigenous peoples"
"
											Telling this same story
at a family dinner,
											my aunt tells me,
											""But no, Andrés, I've been there.
I've swum in that river.""
									","
											Contando esa misma historia
en una cena familiar,
											mi tía me explicó,
											""Pero no, Andrés, yo estuve allá.
Yo me bañé en ese río.""
									","
											Quando contei esta história
ao jantar, com a família,
											a minha tia diz-me:
											""Não, Andrés, eu estive lá,
já nadei nesse rio"".
									","
											Als ich diese Geschichte
bei einem Familienessen erzählte,
											sagte meine Tante:
											""Nein, Andrés. Ich war doch dort,
ich bin darin geschwommen.""
									",The boiling river of the Amazon,Andrés Ruzo,15:49,"adventure,beauty,bioethics,chemistry,environment,exploration,South America,geology,motivation,nature,science,ecology,rivers,indigenous peoples"
"
","
","
","
",The boiling river of the Amazon,Andrés Ruzo,15:49,"adventure,beauty,bioethics,chemistry,environment,exploration,South America,geology,motivation,nature,science,ecology,rivers,indigenous peoples"
"
											(Laughter)
									","
											(Risas)
									","
											(Risos)
									","
											(Lachen)
									",The boiling river of the Amazon,Andrés Ruzo,15:49,"adventure,beauty,bioethics,chemistry,environment,exploration,South America,geology,motivation,nature,science,ecology,rivers,indigenous peoples"
"
","
","
","
",The boiling river of the Amazon,Andrés Ruzo,15:49,"adventure,beauty,bioethics,chemistry,environment,exploration,South America,geology,motivation,nature,science,ecology,rivers,indigenous peoples"
"
											Then my uncle jumps in.
											""No, Andrés, she's not kidding.
											You see, you can only swim in it
after a very heavy rain,
											and it's protected by a powerful shaman.
											Your aunt, she's friends with his wife.""
									","
											Y mi tío se sumó.
											""No, Andrés, no es una broma.
											Bueno, uno puede bañarse
solo tras una lluvia fuerte,
											es cuando está protegido 
por un chamán poderoso.
											Mira tu tía, ella es amiga de su esposa.""
									","
											Depois, o meu tio intervém:
											""Não, Andrés, ela não está a brincar,
											""Só podemos nadar nele,
depois duma grande chuvada.
											""Ele está protegido por um poderoso xamã.
											""A tua tia é amiga da mulher dele"".
									","
											Dann mischte sich mein Onkel ein.
											""Sie macht keine Witze, Andrés.
											Man kann dort nur schwimmen,
wenn es stark geregnet hat, verstehst du?
											Und ein mächtiger Schamane beschützt ihn.
											Deine Tante ist
mit seiner Frau befreundet.""
									",The boiling river of the Amazon,Andrés Ruzo,15:49,"adventure,beauty,bioethics,chemistry,environment,exploration,South America,geology,motivation,nature,science,ecology,rivers,indigenous peoples"
"
","
","
","
",The boiling river of the Amazon,Andrés Ruzo,15:49,"adventure,beauty,bioethics,chemistry,environment,exploration,South America,geology,motivation,nature,science,ecology,rivers,indigenous peoples"
"
											(Laughter)
									","
											(Risas)
									","
											(Risos)
									","
											(Lachen)
									",The boiling river of the Amazon,Andrés Ruzo,15:49,"adventure,beauty,bioethics,chemistry,environment,exploration,South America,geology,motivation,nature,science,ecology,rivers,indigenous peoples"
"
","
","
","
",The boiling river of the Amazon,Andrés Ruzo,15:49,"adventure,beauty,bioethics,chemistry,environment,exploration,South America,geology,motivation,nature,science,ecology,rivers,indigenous peoples"
"
											""¿Cómo?"" [""Huh?""]
									","
											""¿Cómo?""
									","
											""Como?""
									","
											""Wie bitte?""
									",The boiling river of the Amazon,Andrés Ruzo,15:49,"adventure,beauty,bioethics,chemistry,environment,exploration,South America,geology,motivation,nature,science,ecology,rivers,indigenous peoples"
"
","
","
","
",The boiling river of the Amazon,Andrés Ruzo,15:49,"adventure,beauty,bioethics,chemistry,environment,exploration,South America,geology,motivation,nature,science,ecology,rivers,indigenous peoples"
"
											You know, despite all
my scientific skepticism,
											I found myself hiking into the jungle,
guided by my aunt,
											over 700 kilometers away
from the nearest volcanic center,
											and well, honestly,
mentally preparing myself
											to behold the legendary
""warm stream of the Amazon.""
									","
											Bueno, a pesar de todo
mi escepticismo científico,
											me encontré caminando
hacia la selva, guiado por mi tía,
											a más de 700 km del centro 
volcánico más cercano,
											y, honestamente,
preparándome mentalmente
											para contemplar el legendario
""torrente caliente de la Amazonia"".
									","
											Apesar de todo o meu ceticismo científico,
											encontrei-me a caminho da selva,
guiado pela minha tia,
											a mais de 700 km 
do centro vulcânico mais próximo.
											Para ser franco, 
estava a preparar-me mentalmente
											para observar a lendária
""corrente quente da Amazónia"".
									","
											Trotz all meiner
wissenschaftlichen Zweifel
											ließ ich mich schließlich von meiner Tante
durch den Dschungel führen,
											über 700 km von dem nächsten
Vulkanzentrum entfernt,
											und bereitete mich mental darauf vor,
											den legendären ""warmen Fluss
des Amazonas"" zu erblicken.
									",The boiling river of the Amazon,Andrés Ruzo,15:49,"adventure,beauty,bioethics,chemistry,environment,exploration,South America,geology,motivation,nature,science,ecology,rivers,indigenous peoples"
"
","
","
","
",The boiling river of the Amazon,Andrés Ruzo,15:49,"adventure,beauty,bioethics,chemistry,environment,exploration,South America,geology,motivation,nature,science,ecology,rivers,indigenous peoples"
"
											But then ...
											I heard something,
											a low surge
											that got louder and louder
											as we came closer.
											It sounded like ocean waves
constantly crashing,
											and as we got closer, I saw smoke, vapor,
coming up through the trees.
											And then, I saw this.
									","
											Pero luego...
											escuché algo,
											un suave ruido de agua
											que se volvía más y más fuerte
											mientras nos acercábamos.
											Sonaba como las olas del océano
rompiendo constantemente,
											y mientras nos acercábamos, yo veía humo,
vapor subiendo por entre los árboles.
											Y luego, yo lo vi.
									","
											Mas, então...
											ouvi qualquer coisa,
											um ímpeto surdo
											que se tornava cada vez mais forte
											à medida que nos aproximávamos.
											Parecia o som das ondas do oceano,
num rebentar constante.
											Quando nos aproximávamos, vi fumo,
vapor, a subir por entre as árvores.
											E então, vi isto.
									","
											Aber dann ...
											hörte ich etwas.
											Ein leises Rauschen,
											das lauter und lauter wurde,
											je näher wir kamen.
											Es klang wie die Wellen eines Ozeans,
die sich unaufhörlich brechen.
											Als wir näher kamen, sah ich Dampf
zwischen den Bäumen aufsteigen.
											Dann sah ich das hier.
									",The boiling river of the Amazon,Andrés Ruzo,15:49,"adventure,beauty,bioethics,chemistry,environment,exploration,South America,geology,motivation,nature,science,ecology,rivers,indigenous peoples"
"
","
","
","
",The boiling river of the Amazon,Andrés Ruzo,15:49,"adventure,beauty,bioethics,chemistry,environment,exploration,South America,geology,motivation,nature,science,ecology,rivers,indigenous peoples"
"
											I immediately grabbed for my thermometer,
											and the average temperatures in the river
											were 86 degrees C.
											This is not quite
the 100-degree C boiling
											but definitely close enough.
											The river flowed hot and fast.
											I followed it upriver and was led by,
actually, the shaman's apprentice
											to the most sacred site on the river.
											And this is what's bizarre —
											It starts off as a cold stream.
											And here, at this site,
											is the home of the Yacumama,
											mother of the waters,
a giant serpent spirit
											who births hot and cold water.
											And here we find a hot spring,
											mixing with cold stream water
underneath her protective motherly jaws
											and thus bringing their legends to life.
									","
											Inmediatamente agarré mi termómetro,
											y la temperatura promedia en el río
											era de 86 º C.
											No exactamente los 100 º C de ebullición
											pero definitivamente bastante cerca.
											El río fluía caliente y rápido.
											Lo seguí corriente arriba y fui guiado
por el aprendiz del chamán
											hacia el lugar más sagrado en el río.
											Y aquí lo bizarro:
											empieza como una corriente fría.
											y aquí, en ese sitio,
											está el hogar de la Yacumama,
											madre de las aguas,
un espíritu en forma de serpiente gigante
											que alumbra agua caliente y fría.
											Y aquí hay una fuente termal,
											mezclándose con la corriente fría
bajo sus protectoras mandíbulas maternales
											y luego trayendo a la vida las leyendas.
									","
											Agarrei imediatamente no termómetro,
											e as temperaturas médias do rio
											eram de 86º centígrados.
											Não são propriamente
os 100º C da água a ferver,
											mas andavam muito perto.
											O rio corria quente e rápido.
											Segui pelo rio acima e fui guiado
pelo aprendiz do xamã
											até ao local mais sagrado do rio.
											E, coisa mais estranha,
											na nascente é uma corrente fria.
											Aqui, neste local,
											é a terra de Yacumama, a ""mãe da água"",
											um gigantesco espírito de serpente
											que dá à luz água quente e água fria.
											Encontramos aqui uma nascente quente,
											misturando-se com a água da corrente fria
											por baixo das suas maxilas
maternais protetoras.
											dando assim vida às lendas.
									","
											Ich griff sofort nach meinem Thermometer.
											Die Durchschnittstemperatur des Flusses
											war 86 Grad Celsius.
											Das sind nicht gerade
die kochenden 100 Grad Celsius,
											aber es ist ziemlich nah dran.
											Der Fluss rauschte heiß und schnell.
											Ein Schüler des Schamanen
führte mich flussaufwärts
											zur heiligsten Stelle des Flusses.
											Jetzt kommt das Komischste:
Der Anfang des Flusses ist kalt.
											Hier, an dieser Stelle,
											ist das Zuhause der Yacumama,
											Mutter aller Gewässer,
ein gigantischer Schlangen-Geist,
											der heißes und kaltes Wasser gebärt.
											Hier finden wir auch eine heiße Quelle,
											die sich unterhalb der schützenden Mutter
mit kaltem Flusswasser vermischt
											und somit ihre Legende erschafft.
									",The boiling river of the Amazon,Andrés Ruzo,15:49,"adventure,beauty,bioethics,chemistry,environment,exploration,South America,geology,motivation,nature,science,ecology,rivers,indigenous peoples"
"
","
","
","
",The boiling river of the Amazon,Andrés Ruzo,15:49,"adventure,beauty,bioethics,chemistry,environment,exploration,South America,geology,motivation,nature,science,ecology,rivers,indigenous peoples"
"
											The next morning, I woke up and —
									","
											A la mañana siguiente, me desperté y...
									","
											Na manhã seguinte, acordei...
									","
											Am nächsten Morgen wachte ich auf —
									",The boiling river of the Amazon,Andrés Ruzo,15:49,"adventure,beauty,bioethics,chemistry,environment,exploration,South America,geology,motivation,nature,science,ecology,rivers,indigenous peoples"
"
","
","
","
",The boiling river of the Amazon,Andrés Ruzo,15:49,"adventure,beauty,bioethics,chemistry,environment,exploration,South America,geology,motivation,nature,science,ecology,rivers,indigenous peoples"
"
											(Laughter)
									","
											(Risas)
									","
											(Risos)
									","
											(Lachen)
									",The boiling river of the Amazon,Andrés Ruzo,15:49,"adventure,beauty,bioethics,chemistry,environment,exploration,South America,geology,motivation,nature,science,ecology,rivers,indigenous peoples"
"
","
","
","
",The boiling river of the Amazon,Andrés Ruzo,15:49,"adventure,beauty,bioethics,chemistry,environment,exploration,South America,geology,motivation,nature,science,ecology,rivers,indigenous peoples"
"
											I asked for tea.
											I was handed a mug, a tea bag
											and, well, pointed towards the river.
											To my surprise, the water was clean
and had a pleasant taste,
											which is a little weird
for geothermal systems.
									","
											pedí un té.
											Me dieron una taza, una bolsa de té
											y me enseñaron el río.
											Para mi sorpresa, el agua estaba limpia
y tenía un sabor agradable,
											lo que es un poco raro
en sistemas geotérmicos.
									","
											... e pedi um chá.
											Deram-me uma caneca, um saquinho de chá
											e apontaram para o rio.
											Para minha surpresa, a água era limpa
e tinha um sabor agradável,
											o que é um pouco estranho
nos sistemas geotermais.
									","
											und fragte nach Tee.
											Man gab mir eine Tasse und einen Teebeutel
											und zeigte auf den Fluss.
											Zu meiner Überraschung war
das Wasser sauber und schmeckte gut,
											was komisch für geothermale Systeme ist.
									",The boiling river of the Amazon,Andrés Ruzo,15:49,"adventure,beauty,bioethics,chemistry,environment,exploration,South America,geology,motivation,nature,science,ecology,rivers,indigenous peoples"
"
","
","
","
",The boiling river of the Amazon,Andrés Ruzo,15:49,"adventure,beauty,bioethics,chemistry,environment,exploration,South America,geology,motivation,nature,science,ecology,rivers,indigenous peoples"
"
											What was amazing
											is that the locals had always
known about this place,
											and that I was by no means
the first outsider to see it.
											It was just part of their everyday life.
											They drink its water.
											They take in its vapor.
											They cook with it,
											clean with it,
											even make their medicines with it.
									","
											Lo increíble
											era que los autóctonos siempre
supieron de ese lugar,
											y para nada era yo 
el primer forastero en verlo.
											Era simplemente
parte de su vida cotidiana.
											Beben su agua.
											Usan su vapor.
											Cocinan con él,
											limpian con él,
											incluso hacen medicamentos con él.
									","
											O espantoso
											é que os locais sempre 
conheceram este sítio,
											e eu não fora
o primeiro forasteiro a vê-lo.
											Mas fazia parte da sua vida habitual.
											Bebem esta água.
											Respiram o vapor.
											Cozinham com ela,
											lavam tudo com ela,
											até fazem medicamentos com ela.
									","
											Besonders erstaunlich ist,
											dass die Bewohner schon immer
von diesem Ort wussten
											und dass ich keineswegs
der einzige Fremde war, der ihn sah.
											Für sie ist es ein Teil ihres Alltags.
											Sie trinken sein Wasser.
											Sie baden in seinen Dämpfen.
											Sie kochen damit,
											waschen damit,
											machen sogar ihre Medizin damit.
									",The boiling river of the Amazon,Andrés Ruzo,15:49,"adventure,beauty,bioethics,chemistry,environment,exploration,South America,geology,motivation,nature,science,ecology,rivers,indigenous peoples"
"
","
","
","
",The boiling river of the Amazon,Andrés Ruzo,15:49,"adventure,beauty,bioethics,chemistry,environment,exploration,South America,geology,motivation,nature,science,ecology,rivers,indigenous peoples"
"
											I met the shaman,
											and he seemed like an extension
of the river and his jungle.
											He asked for my intentions
											and listened carefully.
											Then, to my tremendous relief —
											I was freaking out,
to be honest with you —
											a smile began to snake across his face,
and he just laughed.
									","
											Yo conocí al chamán,
											y él parecía una extensión
del río y su selva.
											Me preguntó sobre mis intenciones
											y escuchó atentamente.
											Luego, para mi inmenso alivio
											—ya estaba alucinado, 
para decir la verdad—
											una sonrisa empezó a dibujarse
en su rostro y se rió.
									","
											Fui ter com o xamã.
											Ele parecia uma extensão
do rio e da selva.
											Perguntou quais eram as minhas intenções
											e ouviu com toda a atenção.
											Depois, para meu grande alívio
											— eu estava muito nervoso,
para ser franco —
											começou a desenhar-se-lhe na cara
um sorriso, e ele riu-se.
									","
											Ich traf den Schamanen
											und er wirkte beinahe wie ein Zweig
des Flusses und des Dschungels.
											Er fragte, was ich vorhatte,
											und hörte aufmerksam zu.
											Zu meiner großen Erleichterung —
											ehrlich gesagt jagte er mir
eine Heidenangst ein —
											schlängelte sich ein Lächeln über
sein Gesicht und er lachte einfach los.
									",The boiling river of the Amazon,Andrés Ruzo,15:49,"adventure,beauty,bioethics,chemistry,environment,exploration,South America,geology,motivation,nature,science,ecology,rivers,indigenous peoples"
"
","
","
","
",The boiling river of the Amazon,Andrés Ruzo,15:49,"adventure,beauty,bioethics,chemistry,environment,exploration,South America,geology,motivation,nature,science,ecology,rivers,indigenous peoples"
"
											(Laughter)
									","
											(Risas)
									","
											(Risos)
									","
											(Lachen)
									",The boiling river of the Amazon,Andrés Ruzo,15:49,"adventure,beauty,bioethics,chemistry,environment,exploration,South America,geology,motivation,nature,science,ecology,rivers,indigenous peoples"
"
","
","
","
",The boiling river of the Amazon,Andrés Ruzo,15:49,"adventure,beauty,bioethics,chemistry,environment,exploration,South America,geology,motivation,nature,science,ecology,rivers,indigenous peoples"
"
											I had received the shaman's blessing
to study the river,
											on the condition that after I take
the water samples
											and analyze them in my lab,
											wherever I was in the world,
											that I pour the waters
back into the ground
											so that, as the shaman said,
											the waters could find their way back home.
									","
											Yo había recibido la bendición
del chamán para estudiar el río,
											con la condición de que, después
de tomarme las muestras de agua
											y analizarlas en laboratorio,
											allá donde estuviese en el mundo,
											debía volver a verter las aguas al suelo
											para que, cómo decía el chamán,
											las aguas puedan encontrar
su camino de vuelta a casa.
									","
											Eu tinha recebido a bênção do xamã
para estudar o rio,
											na condição de que,
depois de colher amostras da água,
											e de as analisar no meu laboratório,
											fosse onde fosse que ele se situasse,
											eu voltasse a despejar a água no solo
											para que, conforme disse o xamã,
											""a água encontrasse
o seu caminho para casa"".
									","
											Der Schamane gab mir seinen Segen,
den Fluss zu erforschen,
											unter der Bedingung,
											dass ich die Wasserproben
nach ihrer Untersuchung im Labor —
											egal, wo ich in dem Augenblick wäre —
zurück in den Boden gieße,
											damit das Wasser seinen Weg
zurück nach Hause fände,
											wie der Schamane sagte.
									",The boiling river of the Amazon,Andrés Ruzo,15:49,"adventure,beauty,bioethics,chemistry,environment,exploration,South America,geology,motivation,nature,science,ecology,rivers,indigenous peoples"
"
","
","
","
",The boiling river of the Amazon,Andrés Ruzo,15:49,"adventure,beauty,bioethics,chemistry,environment,exploration,South America,geology,motivation,nature,science,ecology,rivers,indigenous peoples"
"
											I've been back every year
since that first visit in 2011,
											and the fieldwork has been exhilarating,
											demanding and at times dangerous.
											One story was even featured
in National Geographic Magazine.
											I was trapped on a small rock
about the size of a sheet of paper
											in sandals and board shorts,
											in between an 80 degree C river
											and a hot spring that, well,
looked like this, close to boiling.
											And on top of that,
it was Amazon rain forest.
											Pshh, pouring rain, couldn't see a thing.
											The temperature differential
made it all white. It was a whiteout.
											Intense.
									","
											Regresé todos los años
desde la primera vez en 2011,
											y el trabajo de campo
ha sido espectacular,
											laborioso y a veces peligroso.
											Una historia incluso salió
en la revista National Geographic.
											Estaba atrapado en una piedra
del tamaño de una hoja de papel
											en chancletas y bermudas,
											entre un río de 80 º C
											y una fuente termal que estaba 
a punto de hervir.
											Y para más inri estaba 
en la selva húmeda amazónica.
											Pshh, lluvia torrencial, yo no veía nada.
											la diferencial de temperatura
lo puso todo blanco, una densa niebla.
											Intenso.
									","
											Desde aquela primeira visita em 2011,
tenho lá voltado todos os anos,
											e o trabalho de terreno 
tem sido arrebatador,
											exigente e, por vezes, perigoso.
											Até já foi apresentada uma reportagem
na National Geographic Magazine.
											Eu fiquei preso num rochedo
do tamanho duma folha de papel,
											de sandálias e bermudas.
											entre um rio a 80º C
											e uma fonte quente parecida com esta,
perto dos 100º C.
											Por cima, era a floresta
tropical da Amazónia.
											Uma chuva diluviana, 
não conseguia ver nada.
											O diferencial das temperaturas
tornava tudo branco.
											Era uma névoa cerrada.
											Intensa.
									","
											Seit meinem ersten Besuch 2011
bin ich jedes Jahr zurückgekehrt
											und die Arbeit vor Ort war fantastisch,
											herausfordernd und manchmal gefährlich.
											Eine Geschichte brachte
das National Geographic heraus.
											Ich steckte auf einem kleinen Felsen,
so groß wie ein Blatt Papier,
											in Sandalen und Boardshorts fest,
											mitten in einem 80 Grad heißen Fluss
und einer heißen Quelle,
											die so aussah und fast kochte.
											Außerdem war ich umgeben
vom Amazonas-Regenwald.
											Es schüttete. Ich konnte nichts sehen.
											Die Temperaturdifferenz machte alles weiß.
Es war ein ""Whiteout"".
											Heftig.
									",The boiling river of the Amazon,Andrés Ruzo,15:49,"adventure,beauty,bioethics,chemistry,environment,exploration,South America,geology,motivation,nature,science,ecology,rivers,indigenous peoples"
"
","
","
","
",The boiling river of the Amazon,Andrés Ruzo,15:49,"adventure,beauty,bioethics,chemistry,environment,exploration,South America,geology,motivation,nature,science,ecology,rivers,indigenous peoples"
"
											Now, after years of work,
											I'll soon be submitting my geophysical
and geochemical studies for publication.
											And I'd like to share, today,
with all of you here, on the TED stage,
											for the first time,
some of these discoveries.
									","
											Ahora, tras años de trabajo,
											en breve someteré mis estudios geofísicos
y geoquímicos para su publicación.
											Y me gustaría compartir con Uds. todos,
aquí en el escenario de TED,
											por primera vez, algunos
de mis descubrimientos.
									","
											Ao fim de anos de trabalho,
											vou apresentar os meus estudos geofísicos
e geoquímicos para publicação.
											Gostava, hoje, de partilhar convosco,
aqui no palco TED,
											pela primeira vez,
algumas das descobertas.
									","
											Nach mehreren Jahren Arbeit
											werde ich bald meine Studie zu Geophysik
und Geochemie veröffentlichen.
											Aber bereits heute will ich hier
auf der TED-Bühne mit Ihnen allen
											einige der Erkenntnisse
zum ersten Mal teilen.
									",The boiling river of the Amazon,Andrés Ruzo,15:49,"adventure,beauty,bioethics,chemistry,environment,exploration,South America,geology,motivation,nature,science,ecology,rivers,indigenous peoples"
