en,es,fr,pt,tr,title,speaker,duration,tags
"
","
","
","
","
",The breathtaking courage of Harriet Tubman,Janell Hobson,4:38,"TED-Ed,Slavery,women"
"
											In this mixed atmosphere of free 
and enslaved blacks working side by side,
											Minty met John Tubman, 
a free black man she married in 1844.
											After marriage, she renamed herself 
Harriet, after her mother.
									","
											En este entorno de negros libres
y esclavos que trabajaban codo a codo,
											Minty conoció a John Tubman, 
un negro libre con quien se casó en 1844.
											Luego del matrimonio, adoptó 
el nombre de su madre, Harriet.
									","
											Dans cette atmosphère où des noirs libres
et des esclaves travaillaient ensemble,
											Minty rencontra John Tubman, un homme
noir libre qu'elle épousa en 1844.
											Après le mariage, elle prit le prénom
de Harriet, comme sa mère.
									","
											Nesta atmosfera mista de negros
livres e escravos a trabalhar lado a lado,
											Minty conheceu John Tubman,
um negro livre com quem casou em 1844.
											Depois do casamento, passou
a usar o nome de Harriet, como a mãe.
									","
											Yan yana çalışan bu özgür
ve köleleştirilmiş siyahi atmosferinde
											Minty, 1844'te evlendiği özgür
siyah adam John Tubman ile tanıştı.
											Evlendikten sonra kendi ismini,
annesinin ismi olan Harriet'le değiştirdi.
									",The breathtaking courage of Harriet Tubman,Janell Hobson,4:38,"TED-Ed,Slavery,women"
"
","
","
","
","
",The breathtaking courage of Harriet Tubman,Janell Hobson,4:38,"TED-Ed,Slavery,women"
"
											Harriet Tubman’s owner died in 1849.
											When his widow planned to sell 
off her enslaved human beings,
											Harriet feared she would be sold away 
from everyone she loved.
											She had heard of 
an “underground railroad,""
											a secret network of safe houses,
											boat captains,
											and wagon drivers
											willing to harbor fugitive enslaved people
on their way north.
									","
											El amo de Harriet Tubman murió en 1849.
											Cuando la viuda decidió
vender sus esclavos,
											Harriet temió ser separada
de sus seres queridos.
											Había oído de la existencia
de un ""ferrocarril subterráneo"",
											una red secreta de casas seguras,
											capitanes de barcos
											y conductores de carretas
											que estaban dispuestos a amparar
a esclavos que huían hacia el norte.
									","
											Le maître de Harriet Tubman
mourut en 1849.
											Lorsque sa femme envisagea
de vendre ses esclaves,
											Harriet eut peur d'être vendue
et séparée de ceux qu'elle aimait.
											Elle avait entendu parler
d'un « chemin de fer clandestin »,
											un réseau secret de maisons sûres,
											de capitaines de bateau
											et de conducteurs de chariots
											prêts à abriter des esclaves fugitifs
en route vers le Nord.
									","
											O dono de Harriet Tubman morreu em 1849.
											Quando a viúva decidiu
vender os seus escravos,
											Harriet receou ser vendida e separada
de todos os seus entes queridos.
											Tinha ouvido falar
de um ""caminho-de-ferro subterrâneo"",
											uma rede secreta de casas seguras,
											capitães de barcos
e condutores de carroças
											dispostos a albergar escravos
fugitivos, a caminho do Norte.
									","
											Harriet Tubman'ın sahibi
1849 yılında vefat etti.
											Onun dul karısından
kendinin satılıcağını duyunca
											Harriet sevdiği herkesten
satılacağını düşündü.
											“Yeraltı Demiryolları”nı,
											güvenli evleri,
											gemi kaptanlarını
											ve kuzeyde kaçak köleleştirilmiş
											insanları barındıran vagon
sürücülerinin gizli bir ağını duymuştu.
									",The breathtaking courage of Harriet Tubman,Janell Hobson,4:38,"TED-Ed,Slavery,women"
"
","
","
","
","
",The breathtaking courage of Harriet Tubman,Janell Hobson,4:38,"TED-Ed,Slavery,women"
"
											So Tubman fled with two of her brothers, 
Ben and Harry.
											They eventually turned back, 
fearing they were lost.
											But in one of her sleeping spells,
											Harriet dreamed 
that she could fly like a bird.
											Looking down below, 
she saw the path to liberation.
											And in the autumn of 1849, 
she set out on her own,
											following the North Star to Pennsylvania, 
and to freedom.
									","
											Tubman decidió huir con dos
de sus hermanos, Ben y Harry.
											Al cabo de un tiempo, 
regresaron por temor a perderse.
											Pero en una de sus crisis de sueño,
Harriet soñó que volaba como un pájaro.
											Desde arriba, vio el camino
hacia la libertad.
											Y en otoño de 1849, decidió partir sola,
											siguiendo la estrella polar 
hacia Pensilvania, y hacia la libertad.
									","
											Alors, Harriet s'enfuit avec deux
de ses frères, Ben and Harry.
											Au final, ils firent demi-tour,
en croyant s'être perdus.
											Mais lors d'un de ses évanouissements,
											Harriet rêva de pouvoir voler
comme un oiseau.
											En regardant en bas,
elle vit le chemin vers la libération.
											Et dans l'automne de 1849,
elle se mit en route toute seule,
											suivant l'étoile polaire
vers la Pennsylvanie et vers la liberté.
									","
											Assim, Tubman fugiu com dois
dos seus irmãos, Ben e Harry.
											Acabaram por voltar para trás,
com receio de se perderem.
											Mas num dos seus ataques de sono,
											Harriet sonhou
que voava como um pássaro.
											Ao olhar cá para baixo,
viu o caminho para a liberdade.
											No outono de 1849,
decidiu partir sozinha,
											seguindo a Estrela Polar
até à Pensilvânia, para a liberdade.
									","
											Tubman iki erkek kardeşi,
Ben ve Harry ile birlikte kaçtılar.
											Sonunda kaybolduklarından
korkarak geri döndüler.
											Fakat uyku büyülerinden birinde
											Harriet bir kuş gibi
uçabildiğini hayal etti.
											Aşağıya bakınca
özgürlüğe giden yolu gördü.
											1849 yılının sonbaharında
kendi kendine bir yola çıktı,
											Pensilvanya'ya ve özgürlüğe
giderken Kutup Yıldızı'nı takip etti.
									",The breathtaking courage of Harriet Tubman,Janell Hobson,4:38,"TED-Ed,Slavery,women"
"
","
","
","
","
",The breathtaking courage of Harriet Tubman,Janell Hobson,4:38,"TED-Ed,Slavery,women"
"
											Tubman returned to the South 
13 times to free her niece,
											brothers,
											parents,
											and many others.
											She earned the nickname Black Moses
											and worked diligently 
with fellow abolitionists
											to help enslaved people escape,
											first to the North, and later to Canada.
									","
											Tubman regresó al sur 13 veces
para liberar a su sobrina,
											a sus hermanos,
											a sus padres
											y a muchas otras personas.
											Esto le valió el apodo 
de ""la Moisés negra""
											y trabajó arduamente
con otros abolicionistas
											para ayudar a los esclavos a escapar,
primero al norte y luego a Canadá.
									","
											Harriet retourna dans le Sud
13 fois pour libérer sa nièce,
											ses frères,
											ses parents
											et beaucoup d'autres.
											On la surnomma Moïse Noir
											et elle travailla sans relâche
avec ses collègues abolitionnistes
											pour aider les esclaves à fuir,
											d'abord vers le Nord puis vers le Canada.
									","
											Tubman regressou ao Sul
13 vezes para libertar a sobrinha,
											os irmãos, os pais
											e muitas outras pessoas.
											Ganhou a alcunha de Moisés Negro
											e trabalhou diligentemente
com colegas abolicionistas
											para ajudar escravos a fugir,
											primeiro para o Norte,
e depois para o Canadá.
									","
											Tubman, yeğenini, kardeşlerini,
											ebeveynlerini
											ve birçok insanı
											kurtarmak için 13 defa güneye döndü.
											Black Moses lakabını kazandı
											ve köleleştirilmiş insanlara,
önce kuzeye
											ve daha sonra da Kanada'ya
											kaçmasına yardım etmek için dost
kölelik görevlileriyle gayretle çalıştı.
									",The breathtaking courage of Harriet Tubman,Janell Hobson,4:38,"TED-Ed,Slavery,women"
"
","
","
","
","
",The breathtaking courage of Harriet Tubman,Janell Hobson,4:38,"TED-Ed,Slavery,women"
"
											Harriet Tubman worked 
as a Union army nurse,
											scout,
											and spy during the Civil War.
											In 1863, she became the first woman 
in United States history
											to plan and lead a military raid,
											liberating nearly 
700 enslaved persons in South Carolina.
									","
											Harriet trabajó en el Ejército
de la Unión como enfermera,
											centinela
											y espía durante la guerra civil.
											En 1863, se convirtió en la primera
mujer en la historia de EE. UU.
											en planear y dirigir un ataque militar
											para liberar a casi 700 esclavos
en Carolina del Sur.
									","
											Harriet Tubman travailla comme
infirmière de l'Armée de l'Union,
											scout,
											et espionne pendant la Guerre Civile.
											En 1863, elle devint la première femme
dans l'histoire des États-Unis
											à planifier et conduire un raid militaire,
											libérant environ 700 esclaves
en Caroline du Sud.
									","
											Harriet Tubman trabalhou na União
como enfermeira do exército,
											como batedora, e como espia,
durante a Guerra Civil.
											Em 1863, foi a primeira mulher
na história dos EUA
											a planear e dirigir um ataque militar,
											para libertar quase 700 escravos
na Carolina do Sul.
									","
											Harriet Tubman, Sivil Savaş sırasında
İttifak hemşiresi,
											keşifçi
											ve ajan olarak çalıştı.
											1863'te Amerika Birleşik Devletleri'nde
Güney Carolina'da yaklaşık
											700 köle kişiyi serbest bırakan
											askeri baskını planlayıp
yöneten ilk kadın oldu.
									",The breathtaking courage of Harriet Tubman,Janell Hobson,4:38,"TED-Ed,Slavery,women"
"
","
","
","
","
",The breathtaking courage of Harriet Tubman,Janell Hobson,4:38,"TED-Ed,Slavery,women"
"
											After the war, the 13th Amendment 
to the U.S. Constitution
											legally abolished slavery,
											while the 14th expanded citizenship
											and the 15th gave voting rights 
to formerly enslaved black men.
									","
											Luego de la guerra, la enmienda 13
de la Constitución de EE. UU.
											abolió oficialmente la esclavitud,
											en tanto que la enmienda 14 
extendió el derecho de ciudadanía
											y la 15 concedió el derecho a voto
a los exesclavos negros.
									","
											Après la guerre, le 13ème Amendement
de la Constitution Américaine
											abolit officiellement l'esclavage,
											tandis que le 14ème
étendait la citoyenneté
											et le 15ème donna le droit de vote
aux anciens esclaves noirs.
									","
											Depois da guerra, a 13.ª Emenda
da Constituição dos EUA
											aboliu oficialmente a escravatura,
											a 14.ª Emenda alargou a cidadania
											e a 15.ª Emenda deu direito de voto
aos antigos escravos negros.
									","
											Savaştan sonra, ABD Anayasası'nın
13. Maddesi yasal olarak
											köleliği kaldırırken
											14. genişlemiş vatandaşlık
											ve 15. eskiden köleleştirilen siyahi
erkeklere oy kullanma hakkı verdi.
									",The breathtaking courage of Harriet Tubman,Janell Hobson,4:38,"TED-Ed,Slavery,women"
"
","
","
","
","
",The breathtaking courage of Harriet Tubman,Janell Hobson,4:38,"TED-Ed,Slavery,women"
"
											But she was undaunted, and she persisted.
											She raised funds 
for formerly enslaved persons
											and helped build schools 
and a hospital on their behalf.
									","
											Pero no fue suficiente para Harriet,
quien siguió con su lucha.
											Recaudó fondos para asistir
a antiguos esclavos
											y ayudó a construir escuelas
y hospitales para ellos.
									","
											Mais elle était inébranlable
et elle persista.
											Elle collecta des fonds
pour les anciens esclaves
											et aida à construire des écoles
et un hôpital en leur nom.
									","
											Mas ela era destemida
e persistiu na luta.
											Angariou fundos
para ajudar antigos escravos
											e ajudou a construir escolas
e um hospital para eles.
									","
											Fakat cesaretli ve kararlıydı.
											Önceden köleleştirilmiş
kişiler için yardım fonları kurdu
											ve onların yararı için
okul ve hastane inşaatına yardım etti.
									",The breathtaking courage of Harriet Tubman,Janell Hobson,4:38,"TED-Ed,Slavery,women"
"
","
","
","
","
",The breathtaking courage of Harriet Tubman,Janell Hobson,4:38,"TED-Ed,Slavery,women"
"
											In 1888, Tubman became more active
in the fight for women’s right to vote.
											In 1896, she appeared 
at the founding convention
											of the National Association 
of Colored Women in Washington D.C.
											and later at a woman’s suffrage 
meeting in Rochester, New York.
											There she told the audience:
											“I was a conductor 
on the Underground Railroad,
											and I can say what many others cannot.
											I never ran my train off the track, 
and I never lost a passenger.”
									","
											En 1888, Tubman se involucró activamente

											en la lucha por el derecho
al voto femenino.
											En 1896, se presentó
en la convención fundadora
											de la Asociación Nacional de Mujeres
de Color en Washington D.C.
											y más tarde en la reunión del sufragio
femenino en Rochester, Nueva York.
											Allí, dijo a la audiencia:
											""Fui conductora 
del 'ferrocarril subterráneo'
											y puedo decir lo que otros no pueden:
											mi tren jamás se descarriló,
y nunca perdí un solo pasajero"".
									","
											En 1888, elle devint plus active
dans la lutte pour le vote des femmes.
											En 1896, elle apparut
à l'assemblée constituante
											de la National Association
of Colored Women à Washington,
											puis à une réunion pour le vote des femmes
à Rochester, dans l'État de New York.
											Là, elle dit au public :
											« J'étais une conductrice
dans le chemin de fer clandestin,
											et je peux dire ce que beaucoup d'autres
ne peuvent pas dire.
											Je n'ai jamais conduit
mon train hors piste
											et je n'ai jamais perdu un passager. »
									","
											Em 1888, Tubman
envolveu-se mais ativamente
											na luta pelo direito de voto das mulheres.
											Em 1896, apareceu na convenção da fundação
											da Associação Nacional
das Mulheres de Cor, em Washington D.C.
											e, posteriormente, numa reunião
de mulheres sufragistas
											em Rochester, em Nova Iorque.
											Aí disse à audiência:
											""Fui condutora
no Caminho-de-Ferro Subterrâneo
											""e posso dizer o que
muitos outros não podem.
											""O meu comboio nunca descarrilou
e nunca perdi um único passageiro"".
									","
											1888'de Tubbman, kadınların oy hakkı
savaşında daha aktif hâle geldi.
											1896'da, Washington D.C'deki
Renkli Kadınlar Ulusal Derneği'nin
											kurucu toplantısında
ve daha sonra Rochester New York'ta
											bir kadınlara oy hakkı
toplantısında ortaya çıktı.
											Dinleyicilere şunları söyledi:
											Metro demiryolunda
kondüktördüm
											ve size diğerlerinin söyleyemeyeceği
bir şey söyleyebilirim.
											Trenimi hiç raylardan çıkarmadım
ve hiçbir yolcumu kaybetmedim.''
									",The breathtaking courage of Harriet Tubman,Janell Hobson,4:38,"TED-Ed,Slavery,women"
"
","
","
","
","
",The breathtaking courage of Harriet Tubman,Janell Hobson,4:38,"TED-Ed,Slavery,women"
"
											As her fame grew,
											various friends and allies 
helped her in the fight
											to collect a veteran’s pension 
for her service in the Union Army.
											In 1899, she was finally 
granted $20 a month.
											In a fitting twist of fate,
											the United States 
Treasury announced in 2016
											that Tubman’s image will appear 
on a redesigned twenty dollar bill.
									","
											Siendo ya conocida,
											sus amigos y aliados
la ayudaron en su lucha
											para obtener una pensión del Ejército
de la Unión por los servicios prestados.
											En 1899, le concedieron finalmente
un ingreso de 20 dólares al mes.
											Por un oportuno capricho del destino,
el Tesoro de EE. UU. anunció en 2016
											que la imagen de Tubman aparecería
en el nuevo billete de 20 dólares.
									","
											Alors que sa célébrité augmentait,
											beaucoup d'amis et d'alliés
l'aidèrent dans la lutte
											pour toucher une pension
d'ancienne combattante
											pour son service dans l'Armée de l'Union.
											En 1899, on lui accorda
finalement 20 dollars par mois.
											Par un étrange coup du sort,
											le département du Trésor des États-Unis
a annoncé en 2016
											que son visage figurera
sur le nouveau billet de vingt dollars.
									","
											À medida que a sua fama aumentava,
											vários amigos e aliados
ajudaram-na na sua luta
											para obter uma pensão de veterana
pelos serviços prestados à União.
											Em 1899, concederam-lhe
finalmente 20 dólares por mês.
											Numa oportuna reviravolta do destino,
											o Tesouro dos EUA anunciou em 2016
											que a imagem de Tubman ia aparecer
numa nova nota de 20 dólares.
									","
											Ünü genişlerken
											çeşitli dostlar ve müttefikler,
Birlik Ordusu'ndaki hizmetinden dolayı
											emekli maaşı
almasında ona yardım ettiler.
											1899'da, sonunda ayda
20 dolar kazanıyordu.
											Kaderin cilvesine bakın ki
											Amerika Birleşik Devletleri Hazinesi,
2016 yılında Tubman’ın imajının
											yeniden tasarlanan yirmi dolarlık
banknotta görüneceğini duyurdu.
									",The breathtaking courage of Harriet Tubman,Janell Hobson,4:38,"TED-Ed,Slavery,women"
"
","
","
","
","
",The breathtaking courage of Harriet Tubman,Janell Hobson,4:38,"TED-Ed,Slavery,women"
"
											Harriet Tubman died on March 10, 1913.
											Even on her deathbed at age 91,
											she kept the freedom 
of her people in mind.
											Her final words were:
											""I go away to prepare a place for you.”
									","
											Harriet Tubman murió
el 10 de marzo de 1913.
											Aun en su lecho de muerte, 
a los 91 años de edad,
											seguía con la mente puesta
en la libertad de su gente.
											Sus últimas palabras fueron:
											""Me marcho para preparar 
un lugar para Uds."".
									","
											Harriet Tubman mourut le 10 mars 1913.
											Même sur son lit de mort,
à l'âge de 91 ans,
											elle pensait à la liberté de son peuple.
											Ses derniers mots furent :
											« Je m'en vais pour préparer
une place pour vous. »
									","
											Harriet Tubman morreu
a 10 de março de 1913.
											Mesmo no seu leito de morte, aos 91 anos,
											manteve presente
a liberdade do seu povo.
											As suas últimas palavras foram:
											""Vou à frente para preparar
um lugar para vocês"".
									","
											Harriet Tubman
10 Mart 1913'te öldü.
											Ölümünün 91. yılında bile,
											insanlarının aklında özgürlüğü tuttu.
											Son sözleri şunlardı:
											''Sizin için bir yer
hazırlamaya gidiyorum.''
									",The breathtaking courage of Harriet Tubman,Janell Hobson,4:38,"TED-Ed,Slavery,women"
"
","
","
","
","
",The breathtaking courage of Harriet Tubman,Janell Hobson,4:38,"TED-Ed,Slavery,women"
