en,pt,es,title,speaker,duration,tags
"
","
","
",How the West can adapt to a rising Asia,Kishore Mahbubani,17:53,"global development,global issues,Asia,Europe,world cultures,United States,collaboration,future,cooperation,culture,government,humanity"
"
											(Laughter)
									","
											(Risos)
									","
											(Risas)
									",How the West can adapt to a rising Asia,Kishore Mahbubani,17:53,"global development,global issues,Asia,Europe,world cultures,United States,collaboration,future,cooperation,culture,government,humanity"
"
","
","
",How the West can adapt to a rising Asia,Kishore Mahbubani,17:53,"global development,global issues,Asia,Europe,world cultures,United States,collaboration,future,cooperation,culture,government,humanity"
"
											But the greatest gift I got
was that of Western education.
											Now since I've personally
traveled this journey
											from third world poverty
to a comfortable middle-class existence,
											I can speak with great conviction
about the impact of Western wisdom
											and the sharing of Western
wisdom with the world.
											And one particular gift
that the West shared
											was the art of reasoning.
											Now reasoning was not
invented by the West.
											It's inherent in all cultures
and civilizations.
											Amartya Sen has described how deeply
embedded it is in Indian civilization.
											Yet there's also no doubt
											that it was the West
that carried the art of reasoning
											to a much higher level.
											And through the Scientific Revolution,
											the Enlightenment,
											the Industrial Revolution,
											the West really raised it forcefully,
											and equally importantly used this,
											applied it to solve
many major practical problems.
											And the West then shared
this art of applied reasoning
											with the rest of the world,
											and I can tell you that it led
											to what I call three silent revolutions.
											And as an Asian,
											I can describe how these silent
revolutions transformed Asia.
									","
											Mas a melhor coisa que me deram
foi o ensino ocidental.
											Como, pessoalmente, fiz este percurso
											da pobreza do terceiro mundo
											para uma existência confortável
da classe média,
											posso falar com grande convicção
sobre o impacto da sabedoria Ocidental
											e a partilha da sabedoria
do Ocidente com o mundo.
											Um dom em especial
que o Ocidente partilhou
											foi o ato de raciocinar.
											O raciocínio não foi
inventado pelo Ocidente.
											é inerente a todas as culturas
e a todas as civilizações.
											Amartya Sen descreveu
											como o raciocínio está profundamente
embebido na civilização indiana.
											Mas também não há dúvida
											de que foi o Ocidente
que desenvolveu a arte do raciocínio
											a um nível muito mais elevado.
											Através da Revolução Científica,
											do Iluminismo,
											da Revolução Industrial,
											o Ocidente elevou-o profundamente
											e, de modo igualmente importante, usou-o,
											aplicou-o para resolver
muitos importantes problemas práticos.
											Depois, o Ocidente partilhou
esta arte do raciocínio
											com o resto do mundo.
											Posso dizer-vos que isso levou
											àquilo a que chamamos
as revoluções silenciosas.
											Enquanto asiático,
											posso descrever como essas revoluções
silenciosas transformaram a Ásia.
									","
											Pero el mayor beneficio que recibí
fue la educación occidental.
											Dado que he recorrido este camino
											desde la pobreza del tercer mundo
a una vida cómoda de clase media,
											puedo hablar con gran convicción
del impacto de la sabiduría occidental
											y la difusión de la sabiduría occidental
en el resto del mundo.
											Un don particular que Occidente compartió
											fue el arte del razonamiento.
											El razonamiento no fue
inventado por Occidente.
											Es inherente a todas
las culturas y civilizaciones.
											Amartya Sen describió lo arraigado
que está en la civilización india.
											Pero, además, no cabe duda
											de que fue Occidente el que desarrolló
enormemente el arte del razonamiento.
											Durante la Revolución Científica,
											la Ilustración,
											la Revolución Industrial,
											Occidente lo desarrolló de manera poderosa
											y, lo que es igual 
de importante, lo utilizó,
											lo aplicó para resolver
grandes problemas prácticos.
											Después, Occidente compartió
el arte del razonamiento aplicado
											con el resto del mundo,
											y puedo decirles que dio paso
											a lo que llamo
""tres revoluciones silenciosas"".
											Como asiático,
											les diré cómo estas revoluciones
silenciosas transformaron Asia.
									",How the West can adapt to a rising Asia,Kishore Mahbubani,17:53,"global development,global issues,Asia,Europe,world cultures,United States,collaboration,future,cooperation,culture,government,humanity"
"
","
","
",How the West can adapt to a rising Asia,Kishore Mahbubani,17:53,"global development,global issues,Asia,Europe,world cultures,United States,collaboration,future,cooperation,culture,government,humanity"
"
											The first revolution was in economics.
											The main reason
why so many Asian economies,
											including the communist societies
of China and Vietnam,
											have performed so spectacularly well
in economic development,
											is because they finally understood,
absorbed and are implementing
											free market economics —
											a gift from the West.
											Adam Smith was right.
											If you let markets decide,
											productivity goes up.
									","
											A primeira revolução foi a económica.
											A principal razão por que
tantas economias asiáticas,
											incluindo as sociedades comunistas
da China e do Vietname,
											têm funcionado tão espetacularmente bem
no desenvolvimento económico,
											é porque finalmente perceberam,
absorveram e implementaram
											as economias de mercado livre
											— um presente do Ocidente.
											Adam Smith tinha razão.
											Se deixarmos os mercados decidirem,
											a produtividade aumenta.
									","
											La primera revolución
se produjo en la economía.
											La razón principal por la que
tantas economías asiáticas,
											incluso las sociedades comunistas
de China y de Vietnam,
											han logrado un desarrollo
económico tan espectacular,
											es que por fin entendieron, 
adoptaron y están implementando
											una economía de libre mercado,
											que es un legado de Occidente.
											Adam Smith tenía razón.
											Si dejamos que los mercados decidan,
											aumenta la productividad.
									",How the West can adapt to a rising Asia,Kishore Mahbubani,17:53,"global development,global issues,Asia,Europe,world cultures,United States,collaboration,future,cooperation,culture,government,humanity"
"
","
","
",How the West can adapt to a rising Asia,Kishore Mahbubani,17:53,"global development,global issues,Asia,Europe,world cultures,United States,collaboration,future,cooperation,culture,government,humanity"
"
											The second gift was psychological.
											Here too I can speak
from personal experience.
											When I was young,
											my mother and her generation believed
											that life was determined by fate.
											You couldn't do anything about it.
											My generation
											and the generation of Asians after me,
											believe that we can take charge
											and we can improve our lives.
											And this may explain, for example,
											the spike of entrepreneurship
you see all throughout Asia today.
									","
											O segundo presente foi psicológico.
											Também aqui posso falar
por experiência pessoal.
											Quando eu era jovem,
											a minha mãe e a geração dela
											acreditavam que a vida
era determinada pelo destino.
											Não podíamos fazer nada quanto a isso.
											A minha geração
											e a geração dos asiáticos
depois de mim,
											acreditam que podemos ser responsáveis
											e podemos melhorar a nossa vida.
											Isto pode explicar, por exemplo,
											o pico de empreendedorismo
que vemos atualmente por toda a Ásia.
									","
											El segundo legado fue psicológico.
											También en este caso hablaré
por experiencia propia.
											De niño,
											mi madre y su generación creían
											que la vida estaba determinada
por el destino.
											No se podía cambiar.
											Mi generación
											y la generación de asiáticos que me siguió,
											creen que no podemos hacernos cargo
y mejorar nuestra vida.
											Esto puede explicar, por ejemplo,
											el auge del espíritu emprendedor
que está presente hoy en toda Asia.
									",How the West can adapt to a rising Asia,Kishore Mahbubani,17:53,"global development,global issues,Asia,Europe,world cultures,United States,collaboration,future,cooperation,culture,government,humanity"
"
","
","
",How the West can adapt to a rising Asia,Kishore Mahbubani,17:53,"global development,global issues,Asia,Europe,world cultures,United States,collaboration,future,cooperation,culture,government,humanity"
"
											And if you travel through Asia today,
											you will also see the results
of the third revolution:
											the revolution of good governance.
											Now as a result of good governance —
											travel in Asia,
											you see better health care,
											better education,
											better infrastructure,
											better public policies.
											It's a different world.
									","
											Se viajarmos hoje pela Ásia,
											também veremos os resultados
da terceira revolução,
											a revolução da boa governação.
											Como resultado da boa governação,
											se viajarem pela Ásia,
											verão melhores cuidados de saúde,
											melhor ensino,
											melhores infraestruturas,
											melhores políticas públicas.
											É um mundo diferente.
									","
											Si viajan por Asia hoy en día,
											también notarán los efectos
de la tercera revolución:
											la revolución de la buena gobernanza.
											Como resultado de la buena gobernanza,
											verán que en Asia hay
una mejor atención médica,
											una mejor educación,
											una mejor infraestructura,
											mejores políticas públicas.
											Es un mundo diferente.
									",How the West can adapt to a rising Asia,Kishore Mahbubani,17:53,"global development,global issues,Asia,Europe,world cultures,United States,collaboration,future,cooperation,culture,government,humanity"
"
","
","
",How the West can adapt to a rising Asia,Kishore Mahbubani,17:53,"global development,global issues,Asia,Europe,world cultures,United States,collaboration,future,cooperation,culture,government,humanity"
"
											Now having transformed the world
											through the sharing of Western wisdom
with the rest of the world,
											the logical and rational response
of the West should have been
											to say, ""Hey, we have to adjust
and adapt to this new world.""
											Instead, the West chose to go to sleep.
											Why did it happen?
											I believe it happened
											because the West became distracted
with two major events.
											The first event
was the end of the Cold War.
											Yes, the end of the Cold War
was a great victory.
											The West defeated the mighty Soviet Union
without firing a shot.
											Amazing.
											But you know, when you have
a great victory like this,
											it also leads to arrogance and hubris.
											And this hubris was best captured
in a very famous essay
											by Francis Fukuyama
											called ""The End of History?""
											Now, Fukuyama was putting across
a very sophisticated message,
											but all that the West
heard from this essay
											was that we, the liberal democracies,
											we have succeeded,
											we don't have to change,
											we don't have to adapt,
											it's only the rest of the world
that has to change and adapt.
											Unfortunately, like a dangerous opiate,
											this essay did a lot
of brain damage to the West
											because it put them to sleep
											just at precisely the moment
when China and India were waking up
											and the West didn't adjust and adapt.
									","
											Ora bem, depois de transformar o mundo
											através da partilha da sabedoria ocidental
com o resto do mundo,
											a resposta lógica e racional
do Ocidente devia ter sido dizer:
											""Temos de nos ajustar
e adaptar a este novo mundo"".
											Em vez disso, o Ocidente optou por dormir.
											Porque é que isso aconteceu?
											Eu creio que aconteceu
											porque o Ocidente ficou distraído
com dois importantes acontecimentos.
											O primeiro acontecimento
foi o fim da Guerra Fria.
											Sim, o fim da Guerra Fria
foi uma grande vitória.
											O Ocidente derrotou a poderosa
União Soviética, sem disparar um tiro.
											Espantoso!
											Mas, quando temos
uma grande vitória como esta,
											também leva à arrogância e à sobranceria.
											Esta sobranceria foi bem captada
num conhecido ensaio
											de Francis Fukuyama,
											chamado ""O Fim da História"".
											Fukuyama tentava transmitir
uma mensagem muito sofisticada
											mas tudo o que o Ocidente
captou desse ensaio
											foi que nós, as democracias liberais
											tínhamos triunfado.
											Não tínhamos de mudar,
											não tínhamos de nos adaptar,
											o resto do mundo é que tinha
de mudar e de se adaptar.
											Infelizmente, tal como um ópio perigoso,
											este ensaio fez muitos estragos
no cérebro do Ocidente,
											porque pô-lo a dormir
											exatamente na altura em que
a China e a Índia estavam a acordar
											e o Ocidente não se ajustou
nem se adaptou.
									","
											Después de haber transformado el mundo
											con la difusión de la sabiduría 
occidental en todo el mundo,
											la respuesta lógica y racional 
de Occidente debería haber sido:
											""Tenemos que adaptarnos
a este nuevo mundo"".
											Sin embargo, Occidente eligió dormirse.
											¿Por qué ocurrió?
											Creo que sucedió
											porque Occidente se distrajo
con dos eventos importantes.
											El primer evento fue el final
de la Guerra Fría.
											Sí, el final de la Guerra Fría
fue una gran victoria.
											Occidente derrotó a la poderosa
Unión Soviética sin hacer un solo disparo.
											Qué increíble.
											Pero una victoria de tal magnitud
											también lleva a la arrogancia
y a la soberbia.
											Y esta soberbia quedó 
muy bien plasmada en un famoso ensayo
											de Francis Fukuyama
											que se llama ""El fin de la Historia"".
											Fukuyama transmitía
un mensaje muy sofisticado,
											pero lo único que Occidente
rescató de ese ensayo
											fue que nosotros,
las democracias liberales,
											hemos triunfado,
											no tenemos que cambiar,
											no tenemos que adaptarnos,
											y es el resto del mundo
quien debe cambiar y adaptarse.
											Desgraciadamente,
como un peligroso opiáceo,
											este ensayo le hizo mucho
daño al cerebro de Occidente
											porque lo hizo dormir
											en el preciso momento
en que China e India se despertaban,
											y Occidente no se adaptó a la situación.
									",How the West can adapt to a rising Asia,Kishore Mahbubani,17:53,"global development,global issues,Asia,Europe,world cultures,United States,collaboration,future,cooperation,culture,government,humanity"
"
","
","
",How the West can adapt to a rising Asia,Kishore Mahbubani,17:53,"global development,global issues,Asia,Europe,world cultures,United States,collaboration,future,cooperation,culture,government,humanity"
"
											The second major event was 9/11,
											which happened in 2001.
											And as we know, 9/11 caused
a lot of shock and grief.
											I personally experienced
the shock and grief
											because I was in Manhattan
when 9/11 happened.
											9/11 also generated a lot of anger,
											and in this anger, the United States
decided to invade Afghanistan
											and later, Iraq.
											And unfortunately,
											partly as a result of this anger,
											the West didn't notice
the significance of another event
											that happened also in 2001.
											China joined the World Trade Organization.
									","
											O segundo acontecimento importante
foi o 11 de Setembro
											que ocorreu em 2001.
											Como sabemos, o 11/set causou
um grande choque e dor.
											Pessoalmente, vivi esse choque e dor
											porque estava em Manhattan
quando o 11/set ocorreu.
											O 11/set também gerou muita raiva,
											e, nesta raiva, os EUA decidiram
invadir o Afeganistão
											e, posteriormente, o Iraque.
											Infelizmente,
											em parte, como resultado desta raiva,
											o Ocidente não reparou
noutro acontecimento significativo
											que ocorreu também em 2001.
											A China juntou-se a Organizações
Comerciais Mundiais.
									","
											El segundo evento importante fue el 11-S,
											que sucedió en 2001.
											Como ya sabemos, el 11-S causó
gran conmoción y dolor.
											Viví personalmente
esa conmoción y ese dolor
											porque estaba en Manhattan
cuando ocurrió el 11-S.
											El 11-S también enfureció a mucha gente,
											y esa furia llevó a EE. UU.
a invadir Afganistán
											y más tarde, Irak.
											Por desgracia,
											en parte como resultado de esta furia,
											Occidente no tomó en cuenta
la importancia de otro evento
											que también ocurrió en 2001.
											China se unió a la Organización 
Mundial del Comercio.
									",How the West can adapt to a rising Asia,Kishore Mahbubani,17:53,"global development,global issues,Asia,Europe,world cultures,United States,collaboration,future,cooperation,culture,government,humanity"
"
","
","
",How the West can adapt to a rising Asia,Kishore Mahbubani,17:53,"global development,global issues,Asia,Europe,world cultures,United States,collaboration,future,cooperation,culture,government,humanity"
"
											Now, when you suddenly inject
											900 million new workers
											into the global capitalist system,
											it would naturally lead
											to what the economist Joseph Schumpeter
called creative destruction.
											Western workers lost their jobs,
											they saw their incomes stagnate,
											clearly people had to think
about new competitive policies,
											workers needed retraining,
											workers needed new skills.
											None of this was done.
											So partly as a result of this,
											the United States of America became
											the only major developed society
											where the average income
of the bottom 50 percent —
											yes, 50 percent —
											average income went down
over a 30-year period,
											from 1980 to 2010.
											So partly, as a result of this,
											it led eventually to the election
of Donald Trump in 2016,
											who exploited the anger
of the working classes,
											who are predominantly white.
											It also contributed
to the rise of populism in Europe.
											And one wonders,
											could this populism have been avoided
											if the West had not been distracted
by the end of the Cold War and by 9/11?
									","
											Quando injetamos, subitamente,
											900 milhões de novos trabalhadores
											no sistema capitalista mundial,
											isso leva naturalmente
											ao que o economista Joseph Schumpeter
chamou ""destruição criativa"".
											Os trabalhadores ocidentais
perderam os seus postos de trabalho,
											viram as suas receitas a estagnar.
											Nitidamente as pessoas tinham de pensar
em novas políticas competitivas,
											os trabalhadores precisavam
de novas formações,
											precisavam de novas competências.
											Nada disso foi feito.
											Em parte, como resultado disso,
											os EUA tornaram-se
											na única grande sociedade desenvolvida
											em que o rendimento médio
dos 50% de baixo
											— sim, 50% —
											o rendimento médio baixou,
num período de 30 anos,
											entre 1980 e 2010,
											Em parte, como resultado disso,
											chegámos, em 2016,
à eleição de Donald Trump
											que explorou a raiva
das classes trabalhadoras,
											que são predominantemente brancas.
											Isso também contribuiu
para o aumento do populismo na Europa.
											Não podemos deixar de pensar
											como esse populismo podia ter sido evitado
											se o Ocidente não tivesse andado distraído
com o fim da Guerra Fria e do 11/set.
									","
											Ahora bien, cuando 
se incorporan de repente
											900 millones de nuevos trabajadores
											al sistema capitalista mundial,
											llevaría de manera natural
											a lo que el economista Joseph Schumpeter
llamó la ""destrucción creativa"".
											Los trabajadores occidentales
perdieron sus empleos,
											se estancaron sus ingresos,
											la gente tenía que pensar
en nuevas políticas competitivas,
											los trabajadores debían
volver a capacitarse,
											pues necesitaban nuevas habilidades.
											Nada de esto se hizo.
											En parte, como resultado de esto,
											los Estados Unidos se convirtieron
											en la única gran sociedad desarrollada
											donde el ingreso medio
del 50 % de la población más pobre,
											sí, el 50 %,
											disminuyó en un período de 30 años,
											desde 1980 hasta 2010.
											Entonces, en parte, el resultado de esto
											condujo finalmente al nombramiento
de Donald Trump en 2016,
											quien aprovechó la furia
de la clase trabajadora,
											compuesta, en su mayoría,
de gente blanca.
											También contribuyó al aumento
del populismo en Europa.
											Y uno se pregunta:
											¿podría haberse evitado este populismo
											si Occidente no se hubiera distraído
											por el final de la Guerra Fría
y por el 11-S?
									",How the West can adapt to a rising Asia,Kishore Mahbubani,17:53,"global development,global issues,Asia,Europe,world cultures,United States,collaboration,future,cooperation,culture,government,humanity"
"
","
","
",How the West can adapt to a rising Asia,Kishore Mahbubani,17:53,"global development,global issues,Asia,Europe,world cultures,United States,collaboration,future,cooperation,culture,government,humanity"
"
											But the big question
we face today is this:
											Is it too late?
											Has the West lost everything?
											And my answer is that it's not too late.
											It is possible for the West to recover
											and come back in strength.
											And using the Western art of reasoning,
											I would recommend that the West
adopt a new ""three-m"" strategy:
											minimalist, multilateral
and Machiavellian.
									","
											Mas a grande questão
que hoje enfrentamos é esta:
											Será tarde demais?
											O Ocidente perdeu tudo?
											A minha resposta é
que não é tarde demais.
											É possível que o Ocidente recupere
											e volte em força.
											Usando a arte de raciocínio do Ocidente
											eu recomendo que o Ocidente adote
uma nova estratégia de ""três M"":
											minimalista, multilateral
e maquiavélica.
									","
											Pero la pregunta principal
que enfrentamos hoy es la siguiente:
											¿es demasiado tarde?
											¿Occidente lo ha perdido todo?
											Mi respuesta es que no es demasiado tarde.
											Occidente tiene 
la posibilidad de recuperarse
											y fortalecerse.
											Utilizando el arte
del razonamiento occidental,
											recomendaría a Occidente adoptar
una nueva estrategia de ""las tres M"":
											minimalista, multilateral y maquiavélica.
									",How the West can adapt to a rising Asia,Kishore Mahbubani,17:53,"global development,global issues,Asia,Europe,world cultures,United States,collaboration,future,cooperation,culture,government,humanity"
"
","
","
",How the West can adapt to a rising Asia,Kishore Mahbubani,17:53,"global development,global issues,Asia,Europe,world cultures,United States,collaboration,future,cooperation,culture,government,humanity"
"
											(Laughter)
									","
											(Risos)
									","
											(Risas)
									",How the West can adapt to a rising Asia,Kishore Mahbubani,17:53,"global development,global issues,Asia,Europe,world cultures,United States,collaboration,future,cooperation,culture,government,humanity"
"
","
","
",How the West can adapt to a rising Asia,Kishore Mahbubani,17:53,"global development,global issues,Asia,Europe,world cultures,United States,collaboration,future,cooperation,culture,government,humanity"
