fr,en,tr,de,es,pt,title,speaker,duration,tags
"
","
","
","
","
","
",Toys and materials from the future,Zach Kaplan + Keith Schacht,15:46,"business,creativity,design,industrial design,invention,materials,science,smell,technology,toy"
"
											(Vidéo): Avez-vous besoin de vitesse?
											Inventables Water Adventures vous met au défi de vous lancer
											sur une planche à lévitation magnétique pour descendre un toboggan aquatique
											si rapide, si grand, que, lorsque vous arrivez en bas, elle utilise des freins pour s'arrêter.
											Aqua Rocket . Bientôt, cet été.
									","
											Narrator: Do you have a need for speed?
											Inventables Water Adventures dares you to launch yourself
											on a magnetically-levitating board down a waterslide
											so fast, so tall, that when you hit the bottom, it uses brakes to stop.
											Aqua Rocket: coming this summer.
									","
											(Video): Hıza ihtiyacınız mı var?
											Inventables Water Adventures, size meydan okuyor.
											Kendinizi manyetik olarak havalanan bır kayağın üzerinde kaydıraktan aşağı bırakabilir misiniz?
											o kadar uzun, o kadar hızlı ki sonuna geldiğinizde frenlere ihtiyacınız olacak.
											Aqua Rocket. Bu yaz geliyor.
									","
											Erzähler: Verspüren Sie das Bedürfnis nach Geschwindigkeit?
											Inventables Water Adventures fordert Sie heraus, selbst loszustarten
											auf einem magnetisch-freischwebenden Board eine Wasserrutsche hinunter,
											so schnell, so groß, dass Bremsen verwendet werden um anzuhalten, wenn Sie unten ankommen.
											Aqua-Rakete: diesen Sommer erhältlich.
									","
											(Video): ¿Necesita experimentar la velocidad?
											""Aventras Acuáticas Inventables"" le desafía a lanzarse
											sobre una embarcacíon de levitación magnética corriente abajo
											tan rápido, tan alto, que cuando llega al final tiene que parar con frenos.
											El Aqua Rocket. A le venta este verano.
									","
											Narrador: Tens necessidade de velocidade?
											Inventables Water Adventures
desafia-te a lançar-te
											numa prancha de levitação magnética
num escorrega de água tão rápido
											que, quando atinges o fundo,
											usa travões para parar.
											Aqua Rocket: chega este verão.
									",Toys and materials from the future,Zach Kaplan + Keith Schacht,15:46,"business,creativity,design,industrial design,invention,materials,science,smell,technology,toy"
"
","
","
","
","
","
",Toys and materials from the future,Zach Kaplan + Keith Schacht,15:46,"business,creativity,design,industrial design,invention,materials,science,smell,technology,toy"
"
											KS: Maintenant, nous avons montré le concept à quelques personnes avant cela,
											et ils nous ont demandé, ça sort quand?
											Donc, je voulais juste que vous le sachiez, ça ne sortira pas vraiment,
											c'est juste un concept.
									","
											KS: Now, we showed the concept to a few people before this,
											and they asked us, when's it coming out?
											So I just wanted to let you know, it's not actually coming out,
											just the concept is.
									","
											KS: tasarımı bundan önce birkaç kişiye gösterdik,
											ve onlarda ne zaman piyasaya çıkacağını sordular.
											Şunu bilmenizi isterim ki, piyasaya çıkmıyor,
											sadece tasarım.
									","
											KS: Also, wir haben das Konzept vor dem heutigen Tag einigen Leuten gezeigt
											und sie haben uns gefragt: Wann kommt es in den Handel?
											Deshalb wollte ich Ihnen nur sagen, dass es nicht wirklich in den Handel kommt,
											nur das Konzept an sich ist erhältlich.
									","
											KS: Bien, mostramos esta idea a algunas personas antes de venir aquí,
											y nos preguntaron cuándo salía a la venta.
											Así que sólo quiero informarles de que no está verdaderamente a la venta,
											sólo es una idea.
									","
											KS: Antes disto, mostrámos o conceito
a algumas pessoas
											e elas perguntaram-nos
quando é que saía.
											Só quero que saibam que não vai sair,

											é só o conceito.
									",Toys and materials from the future,Zach Kaplan + Keith Schacht,15:46,"business,creativity,design,industrial design,invention,materials,science,smell,technology,toy"
"
","
","
","
","
","
",Toys and materials from the future,Zach Kaplan + Keith Schacht,15:46,"business,creativity,design,industrial design,invention,materials,science,smell,technology,toy"
"
											ZK: Alors maintenant, quand nous rêvons ces concepts, il est important pour nous
											de nous assurer qu'ils fonctionnent d'un point de vue technique.
											Donc, je veux juste expliquer rapidement comment cela fonctionnerait.
											C'est la planche à létitation magnétique dont on parle dans la publicité.
											Le gel que vous avez dans les mains recouvrirait le fond de la planche.
											Et c'est important pour deux raisons.
											La première, les propriétés molles de l'aimant font que si elle devait
											heurter la tête du surfeur, elle ne pourrait pas le blesser.
											En outre, vous pouvez le voir sur le schéma sur la droite,
											la partie inférieure du toboggan serait un électro-aimant.
											Donc, ça repousserait en fait le surfeur un peu dans sa descente.
											La force de l'eau qui dévale, en plus de cette force de répulsion,
											rendrait ce toboggan plus rapide que n'importe quelle toboggan sur le marché.
											C'est pour cette raison que vous avez besoin du système de freinage magnétique.
											Lorsque vous arrivez au bas de la descente -
											(Rires)
											- le surfeur passe à travers un tube en aluminium.
											Et je vais passer la parole à Keith pour expliquer pourquoi c'est important
											d'un point de vue technique.
									","
											ZK: So now, when we dream up these concepts, it's important for us
											to make sure that they work from a technical standpoint.
											So I just want to quickly explain how this would work.
											This is the magnetically-levitating board that they mentioned in the commercial.
											The gel that you're holding would be lining the bottom of the board.
											Now this is important for two reasons.
											One: the soft properties of the magnet that make it so that, if it were
											to hit the rider in the head, it wouldn't injure him.
											In addition, you can see from the diagram on the right,
											the underpart of the slide would be an electromagnet.
											So this would actually repel the rider a little bit as you're going down.
											The force of the water rushing down, in addition to that repulsion force,
											would make this slide go faster than any slide on the market.
											It's because of this that you need the magnetic braking system.
											When you get to the very bottom of the slide —
											(Laughter)
											— the rider passes through an aluminum tube.
											And I'm going to kick it to Keith to explain why that's important
											from a technical standpoint.
									","
											ZK: bu tasarımları hayal ederken bizim için önemli olan
											teknik açıdan çalışıyor olmaları.
											şimdi size kısaca nasıl çalıştığını anlatacağım.
											Bu reklamda manyetik olarak havalanan kayaktan bahsediliyor.
											tuttuğunuz jel kayağın altını kaplıyor.
											Bu iki sebepden dolayı çok önemli.
											İlki, mıknatısı özel kılan yumuşak özelliği
											kayan kişiçarpsa dahi, zarar vermez.
											Ek olarak, sağdaki şekilde gördüğünüz üzere
											kaydırağın alt kısmı elektrikli mıknatıs olacak.
											Böylece bu aşağı doğru inilirken kayan kişiyi biraz daha itecek.
											Bu itme gücüne, suyun akım gücü eklendiğinde,
											bunun piyasadaki her hangi bir kayaktan daha hızlı gitmesini sağlayacak.
											İşte bu yüzden magnetik fren sistemine ihtiyaç duyuluyor.
											Kaydırağın sonuna geldiğinizde—
											(Kahkahalar)
											kayan kişi alüminyum tüpün içinden geçiyor.
											Şimdi teknik açıdan neden bu kadar önemli olduğunu göstermek için
											sözü Keith'e devrediyorum.
									","
											ZK: Wenn wir also jetzt diese Konzepte ersinnen, dann ist es wichtig für uns,
											sicherzustellen, dass sie vom technischen Standpunkt aus funktionieren.
											Also möchte ich Ihnen nur kurz erklären, wie das funktionieren würde.
											Das ist das magnetisch-freischwebende Board, das im Werbefilm erwähnt wurde.
											Das Gel, das Sie in Händen halten, würde die Unterseite des Boards abdichten.
											Das ist aus zwei Gründen wichtig.
											Erstens: Die weichen Eigenschaften des Magneten würden dafür sorgen, dass wenn es
											den Fahrer am Kopf trifft, es ihn nicht verletzen würde.
											Zusätzlich kann man auf dem Diagramm auf der rechten Seite erkennen,
											dass der Unterteil der Rutsche ein Elektromagnet sein würde.
											Dieser würde den Fahrer sozusagen ein wenig abstoßen, wenn er auf dem Weg nach unten ist.
											Die Kraft des Wassers, das nach unten rast, zusätzlich zu dieser Abstoßungskraft,
											würde dafür sorgen, dass die Rutsche schneller ist als jede andere Rutsche auf dem Markt.
											Aus diesem Grund benötigt man das magnetische Bremssystem.
											Wenn man am unteren Ende der Rutsche ankommt –
											(Gelächter)
											– durchfährt der Fahrer eine Aluminiumröhre.
											Und ich überlasse es Keith zu erklären, warum das wichtig ist
											aus technischer Sichtweise.
									","
											ZK: Ahora bien, cuando soñamos con alguno de estos diseños, es importante para nosotros
											estar seguros de que funcionan desde un punto de vista técnico.
											Así que voy a explicar rápidamente como funcionaría este.
											Ésta es la tabla de levitación magnética que mencionan en el anuncio.
											El gel que tienen ustedes podría cubrir la parte inferior de la tabla.
											Esto es importante por dos razones.
											Una, la blandura del imán que hace
											no lástime en la cabeza al que va sobre la tabla.
											Además, como pueden ver en el diagrama de la derecha,
											la parte inferior del tobogán podría ser un electroimán.
											Entonces, esto en realidad podría repeler al corredor un poco más, según vaya bajando.
											La fuerza del agua que cae más esa fuerza de repulsión,
											haría que este tobogán fuera más rápido que nigún otro del mercado.
											Por eso se necesita el sistema de frenado magnético.
											Cuando se llega al final del tobogán,
											(Risas)
											el corredor pasa a través de un tubo de aluminio.
											Y le doy la palabra a Keith, para que explique por qué es importante
											desde un punto de vista técnico.
									","
											KZ: Quando sonhamos com estes conceitos,
é importante ter a certeza
											que funcionam, dum ponto de vista técnico.
											Vou explicar rapidamente
como isto vai funcionar.
											Esta é a prancha de levitação magnética
que é referida no anúncio.
											O gel que têm nas mãos
forra o fundo da prancha,
											Isto é importante, por duas razões:
											Uma: as propriedades macias
do íman garantem
											que, se ela bater na cabeça
do surfista não o magoa.
											Além disso, como veem
no diagrama à direita,
											a parte de baixo do escorrega
será um eletroíman.
											Isso repele um pouco o surfista
quando ele está a descer.
											A força da água que corre,
juntamente com essa força de repulsão,
											torna a descida mais rápida
que em qualquer escorrega do mercado.
											Por isso precisa
do sistema de travagem magnético.
											Quando chegamos ao fim do escorrega...
											(Risos)
											o surfista passa por um tubo de alumínio.
											E Keith vai explicar a importância disso
do ponto de vista técnico.
									",Toys and materials from the future,Zach Kaplan + Keith Schacht,15:46,"business,creativity,design,industrial design,invention,materials,science,smell,technology,toy"
"
","
","
","
","
","
",Toys and materials from the future,Zach Kaplan + Keith Schacht,15:46,"business,creativity,design,industrial design,invention,materials,science,smell,technology,toy"
"
											KS: Je suis sûr que tous les ingénieurs parmi vous savez que même si l'aluminium est
											un métal, ce n'est pas un matériau magnétique. Mais quelque chose d'inattendu
											se passe lorsque vous déposez un aimant dans un tube en aluminium.
											Nous avons donc mis en place une expérience rapide ici pour vous le montrer
											(Rires)
											Maintenant, vous voyez l'aimant est tombé très lentement.
											Bon, je ne vais pas expliquer la physique de ce phénomène,
											mais tout ce que vous devez savoir est que plus vite l'aimant tombe,
											plus la force de freinage est grande.
									","
											KS: So I'm sure all you engineers know that even though aluminum is
											a metal, it's not a magnetic material. But something unexpected
											happens when you drop a magnet down an aluminum tube.
											So we set up a quick experiment here to show that to you.
											(Laughter)
											Now, you see the magnet fell really slowly.
											Now, I'm not going to get into the physics of it,
											but all you need to know is that the faster the magnet's falling,
											the greater the stopping force.
									","
											KS: eminim siz mühendisler alüminyumun metal olduğu halde
											manyetik olmadığını biliyorsunuzdur. Alüminyum tüpün üstüne
											mıknatıs damlattığınızda baklenmedik birşey gerçekleşiyor.
											Burada size gösterebilmek için ufak bir deney hazırladık.
											(Kahkahalar)
											Gördüğünüz gibi mıknatıs oldukça yavaş iniyor.
											Fizik kurallarından bahsetmeyeceğim ama sadece şunu bilmenizi istiyorum,
											mıknatıs ne kadar hızlı inerse durma gücü
											o kadar fazla olur.
									","
											KS: Ich bin sicher, dass Sie als Ingenieure alle wissen, dass obwohl Aluminium
											ein Metall ist, es kein magnetisches Material ist. Aber etwas Unerwartetes
											passiert, wenn Sie einen Magneten in einer Aluminiumröhre hinunterfallen lassen.
											Wir haben hier also ein schnelles Experiment vorbereitet, um IHnen das zu zeigen.
											(Gelächter)
											Also, Sie sehen, dass der Magnet wirklich langsam gefallen ist.
											Nun, ich werde den physikalischen Teil nicht genauer erklären,
											aber alles, was Sie wissen müssen, ist dass je schneller der Magnet fällt,
											desto größer ist die Bremskraft.
									","
											KS: Estoy seguro de que todos los ingenieros saben que, aunque el aluminio
											es un metal, no es un material magnético. Pero algo inesperado
											ocurre cuando dejamos caer un imán a través de un tubo de aluminio.
											Hemos preparado un experimento rápido para mostrárselos.
											(Risas)
											Bien, ven como el imán cae verdaderamente despacio.
											Bueno, no voy a entrar en las razones físicas de ello,
											todo lo que necesitan saber es que, cuanto más rápido cae el imán,
											mayor es la fuerza de frenado.
									","
											KS: Os engenheiros aqui sabem
que, embora o alumínio seja um metal,
											não é um material magnético.
											Mas acontece uma coisa inesperada
											quando um íman passa
por um tubo de alumínio.
											Montámos aqui uma experiência rápida
para vos mostrar isso.
											[Experiência nº. 1 — Cobre]
											[Experiência nº. 2 — Íman]
											Como veem, o íman caiu muito devagar.
											Não vou entrar na física disto
											mas quanto mais depressa
for a queda do íman,
											maior será a força de travagem.
									",Toys and materials from the future,Zach Kaplan + Keith Schacht,15:46,"business,creativity,design,industrial design,invention,materials,science,smell,technology,toy"
"
","
","
","
","
","
",Toys and materials from the future,Zach Kaplan + Keith Schacht,15:46,"business,creativity,design,industrial design,invention,materials,science,smell,technology,toy"
"
											ZK: Donc, notre technologie suivante est en fait une perche de 3 mètres de long.
											et je l'ai ici dans ma poche.
											(Rires)
											Il en existe quelques versions différentes.
											(Rires)
											KS: Certains se déroulent automatiquement comme celui-ci.
											Ils peuvent être ré-enroulés automatiquement, ou ils peuvent être
											stables, comme celui de Zach, pour tenir n'importe quelle position intermédiaire.
									","
											ZK: Now, our next technology is actually a 10-foot pole,
											and I have it right here in my pocket.
											(Laughter)
											There're a few different versions of it.
											(Laughter)
											KS: Some of them automatically unroll like this one.
											They can be made to automatically roll up, or they can be made
											stable, like Zach's, to hold any position in between.
									","
											ZK: Sıradaki teknolojimiz aslında üç metrelik bir direk
											ve şu an benim cebimde duruyor.
											(Kahkahalar)
											Birkaç farklı çeşidi var.
											(Kahkahalar)
											KS: Bazıları bunun gibi otomatik olarak açılıyor.
											Otomatik olarak sarılmaları ya da
											Zach'inki gibi herhangi bir konumda sabit kalması sağlanabilir.
									","
											ZK: Unsere nächste Technologie ist eigentlich eine zehn Fuß hohe Latte
											und ich habe sie gerade hier in meiner Tasche.
											(Gelächter)
											Es gibt einige verschiedene Versionen davon.
											(Gelächter)
											KS: Einige entrollen sich automatisch wie diese hier.
											Sie können so hergestellt werden, dass sie sich automatisch aufrollen, oder sie können so gemacht werden, dass sie
											stabil sind, so wie die von Zach, um jeden Zustand dazwischen einzuhalten.
									","
											ZK: Bien, nuestra próxima innovación tecnológica es un palo de 3 metros,
											y lo tengo justo aquí, en mi bolsillo.
											(Risas)
											Existen diferentes versiones.
											(Risas)
											KS: Algunos se desenrollan automáticamente, como éste.
											Pueden hacerse para que se enrollen automáticamente o pueden hacerse
											estables, como el de Zach, para tener cualquier longitud.
									","
											ZK: A nossa próxima tecnologia
é de um mastro de três metros
											que tenho aqui no bolso.
											(Risos)
											Há várias versões.
											(Risos)
											KS: Algumas dessas versões
desenrolam-se como esta.
											Pode desenrolar-se automaticamente
											ou pode ser estável, como a de Zach,
e ter qualquer posição intermédia.
									",Toys and materials from the future,Zach Kaplan + Keith Schacht,15:46,"business,creativity,design,industrial design,invention,materials,science,smell,technology,toy"
"
","
","
","
","
","
",Toys and materials from the future,Zach Kaplan + Keith Schacht,15:46,"business,creativity,design,industrial design,invention,materials,science,smell,technology,toy"
"
											ZK: Maintenant, alors que nous parlions au vendeur pour essayer de savoir
											comment on pourrait s'en servir ou comment on s'en sert actuellement,
											il nous disait que dans l'armée ils utilisent celui-ci
											afin que les soldats puissent le garder caché sur leur poitrine,
											et puis quand ils sont sur le terrain, l'ériger comme antenne
											pour envoyer clairement des signaux à la base.
											Dans notre remue-méninges, nous sommes arrivés avec l'idée qu'on pouvait l'utiliser comme une cage de but
											et à la fin du jeu, il vous suffit ré-enrouler la cage et la mettre dans votre sac de sport.
											(Rires)
									","
											ZK: As we were talking to the vendor — to try to learn about
											how you could apply these, or how they're being applied currently —
											he was telling us that, in the military they use this one
											so soldiers can keep it on their chests — very concealed —
											and then, when they're out on the field, erect it as an antenna
											to clearly send signals back to the base.
											In our brainstorms, we came up with the idea you could use it for a soccer goal:
											so at the end of the game, you just roll up the goal and put it in your gym bag.
											(Laughter)
									","
											ZK: bunları nasıl uygulayacağımızı ve şu anda nasıl uylandığı hakkında
											bilgi edinmek için sağlayıcıyla konuştuk.
											O da ordunun bunu kullandığını söyledi askerler göğüslerinde
											gizleyerek taşıyabiliyorlar, ve araziye çıktılarında
											dikerek gönderilen sinyalleri net bir şekilde almak için
											anten olarak kullanıyorlar.
											Bizim düşündüklerimiz arasında futbol kalesi olarak kullanmak var.
											Böylece oyun bittiğinde kale rulo halinde spor çantasına konabilir.
											(Kahkahalar)
									","
											ZK: Als wir mit dem Verkäufer sprachen – um zu versuchen, etwas darüber zu lernen,
											wie man diese anwenden könnte, oder wie sie momentan verwendet werden –
											da erzählte er uns, dass sie beim Militär diese hier verwenden,
											damit Soldaten sie an ihrer Brust tragen können – sehr verborgen –
											und sie dann, wenn sie draußen im Gelände sind, wie eine Antenne aufrichten können,
											um deutliche Signale zurück zur Basis zu senden.
											In unseren Überlegungen hatten wir die Idee, dass man sie für ein Fußball-Tor verwenden könnte:
											So dass man am Ende des Spiels das Tor einfach nur aufrollt und in seine Sporttasche einpackt.
											(Gelächter)
									","
											ZK: Bueno, cuando estábamos hablando con el vendedor tratando de saber
											para qué podría usarse esto o cómo lo estaban usando ahora,
											nos dijo que el ejército usa éste,
											así los soldados pueden llevarlo muy escondido en el pecho
											y, cuando están al aire libre, erigirlo como antena
											para enviar claramente señales a la base.
											En nuestras tormentas de ideas, se nos ocurrió la idea de que podría usarse como portería de fútbol,
											de modo que al final del juego, simplemente se enrolla y se pone en la bolsa de deportes.
											(Risas)
									","
											ZK: Quando falámos com o vendedor

											para sabermos como podíamos aplicar isto
ou como é que estava a ser aplicado,
											ele disse-nos que os militares usam este
											para os soldados usarem ao peito
— bem escondido —
											e, quando estão no terreno,
usarem-no como uma antena
											para enviarem sinais para a base.
											Nos nossos ""brainstorms"",
tivemos a ideia de usá-lo no futebol.
											No final do jogo, enrola-se a baliza
e guarda-se no saco do ginásio.
											(Risos)
									",Toys and materials from the future,Zach Kaplan + Keith Schacht,15:46,"business,creativity,design,industrial design,invention,materials,science,smell,technology,toy"
"
","
","
","
","
","
",Toys and materials from the future,Zach Kaplan + Keith Schacht,15:46,"business,creativity,design,industrial design,invention,materials,science,smell,technology,toy"
"
											KS: Maintenant, ce qui est intéressant avec ça,
											pas besoin d'être ingénieur pour comprendre pourquoi
											une perche de 3 mètres de long qui peut tenir dans votre poche est si intéressante.
											(Rires)
											Nous avons donc décidé de sortir dans les rues de Chicago
											et demander à quelques personnes dans la rue ce qu'ils pensaient qu'on pouvait faire avec ça.
									","
											KS: Now, the interesting thing about this is,
											you don't have to be an engineer to appreciate why
											a 10-foot pole that can fit in your pocket is so interesting.
											(Laughter)
											So we decided to go out onto the streets of Chicago
											and ask a few people on the streets what they thought you could do with this.
									","
											KS: Bu şeyin ilginç olan yanı,
											üç metrelik bir direğin cebinize sığabilmesinin ilginç olduğunu
											anlamak için bir mühendis olmanıza gerek yok.
											(Kahkahalar)
											Biz de Chicago sokaklarına çıkıp insanların
											bununla ne yapabileceklerini sorduk.
									","
											KS: Nun, die interessante Sache dabei ist,
											dass man kein Ingenieur sein muss, um zu schätzen, warum
											eine zehn Fuß-Latte, die in die eigene Tasche passt, so interessant ist.
											(Gelächter)
											Wir beschlossen also, auf die Straßen von Chicago zu gehen
											und ein paar Leute auf der Straße danach zu fragen, was sie dachten, dass man damit tun könnte.
									","
											KS: Bueno, lo interesante de esto es
											que no hace falta ser ingeniero para apreciar por qué
											un palo de 3 metros que cabe en un bolsillo es tan interesante.
											(Risas)
											Así que decidimos salir por las calles de Chicago
											y preguntar a algunas personas qué pensaban que se podría hacer con esto.
									","
											KS: O que isto tem de interessante?
											Não é preciso ser engenheiro
para ver que um mastro de três metros
											que cabe no bolso é interessante.
											(Risos)
											Fomos para as ruas de Chicago
											perguntar às pessoas o que é que achavam
que podíamos fazer com isto.
									",Toys and materials from the future,Zach Kaplan + Keith Schacht,15:46,"business,creativity,design,industrial design,invention,materials,science,smell,technology,toy"
"
","
","
","
","
","
",Toys and materials from the future,Zach Kaplan + Keith Schacht,15:46,"business,creativity,design,industrial design,invention,materials,science,smell,technology,toy"
"
											(Vidéo): je nettoie les ventilateurs de plafond avec ça et j'élimine les toiles d'araignée
											de ma maison, je le fais de cette façon.
											Je ferais mon propre bâton de marche.
											Je voudrais créer une échelle pour monter au sommet des arbres.
											Un pic à d'olive.
											Certains types de perche à extension, comme celles que les peintres utilisent.
											Je voudrais faire une lance pour quand on va en plongée profonde en mer,
											on puisse attraper le poisson très vite, puis le ramener en ré-enroulant la perche
											et on pourrait nager plus facilement, oui.
											(Rires)
									","
											Man: I clean my ceiling fans with that and I get the spider webs
											off my house — I do it that way.
											Woman: I'd make my very own walking stick.
											Woman: I would create a ladder to use to get up on top of the tree.
											Woman: An olive server.
											Man: Some type of extension pole — like what the painters use.
											Woman: I would make a spear that, when you went deep sea diving,
											you could catch the fish really fast, and then roll it back up,
											and you could swim easier ... Yeah.
											(Laughter)
									","
											(Video): Tavan vantilatörlerimdeki örümcek ağlarını temizlemek için
											kullanırım, ben böyle yapıyorum.
											Tamamen bana ait bir baston yapardım.
											Ağacın tepesine çıkmak için merdiven olarak kullanırdım.
											Zeytin tepsisi.
											Bir çeşit ilave direk, boyacıların kullandıkları gibi.
											Bir mızrak yapardım, böylece derin deniz dalışlarında
											balığı hızlıca yakalar, geri sarar
											ve daha rahat yüzebilirdiniz, evet.
											(Kahkahalar)
									","
											Mann: Ich mache meine Deckenventilatoren damit sauber und dann hole ich die Spinnennetze
											von meinem Haus herunter – so mache ich das.
											Frau: Ich würde mir meinen ganz eigenen Gehstock machen.
											Frau: Ich würde eine Leiter bauen und damit hoch zur Baumspitze gelangen.
											Frau: Einen Servierlöffel für Oliven.
											Mann: So eine Art von Auszieh-Latte – wie das, was die Maler verwenden.
											Frau: Ich würde einen Speer machen, mit dem man, wenn man Tiefseetauchen geht,
											die Fische wirklich schnell fangen könnte und sie dann wieder aufrollen könnte,
											um leichter schwimmen zu können... genau.
											(Gelächter)
									","
											(Vídeo): Limpio los ventiladores del techo y quito las telarañas
											de mi casa, lo haría con esto.
											Haría mi propio bastón.
											Crearía una escalera para subir a lo alto del árbol.
											Un palillo para las aceitunas.
											Una especie de palo telescópico, como el que usan los pintores.
											Haría una especie de arpón para cuando se bucea.
											Se podría cazar al pez rápidamente y entonces enrollarlo para traerlo
											y se podría nadar fácilmente, sí.
											(Risas)
									","
											Eu limpava as ventoinhas do teto
e tirava as teias de aranha da minha casa
											""era o que eu fazia.
											Eu usava-o como bengala.
											Eu faria uma escada
para subir às árvores.
											Para varejar as azeitonas.
											Um pau extensível, como usam os pintores.
											Eu faria um arpão que,
quando mergulhássemos no mar,
											apanhássemos o peixe muito depressa
e depois voltasse a enrolar-se
											e pudéssemos nadar mais facilmente.
											(Risos)
									",Toys and materials from the future,Zach Kaplan + Keith Schacht,15:46,"business,creativity,design,industrial design,invention,materials,science,smell,technology,toy"
"
","
","
","
","
","
",Toys and materials from the future,Zach Kaplan + Keith Schacht,15:46,"business,creativity,design,industrial design,invention,materials,science,smell,technology,toy"
"
											ZK: Maintenant, pour notre technologie suivante, nous allons faire une petite démonstration,
											et donc nous avons besoin de volontaires dans l'assistance.
											Vous monsieur, venez.
											(Rires)
											Venez. Dites nous votre nom.
									","
											ZK: Now, for our next technology we're going to do a little demonstration,
											and so we need a volunteer from the audience.
											You sir, come on up.
											(Laughter)
											Come on up. Tell everybody your name.
									","
											ZK: Şimdi, sıradaki teknolojimiz için küçük bir gösteri yapacağız,
											ve bu yüzden seyirciler arasından bir gönüllüye ihtiyacımız var.
											Siz bayım, yukarı gelin.
											(Kahkahalar)
											Yukarı gelin. Herkese isminizi söyleyin.
									","
											ZK: Also, für unsere nächste Technologie werden wir eine kleine Demonstration durchführen,
											deshalb brauchen wir einen Freiwilligen aus dem Publikum.
											Sie, mein Herr, kommen Sie her.
											(Gelächter)
											Kommen Sie her. Sagen Sie den Leuten Ihren Namen.
									","
											ZK: Bueno, para nuestra próxima innovación vamos a hacer una pequeña demostración,
											de modo que necesitamos un voluntario del público.
											Usted, señor. Suba.
											(Risas)
											Suba. Dígale a todo el mundo su nombre.
									","
											ZK: Para a nossa próxima tecnologia,
vamos fazer uma pequena demonstração
											e precisamos de um voluntário do público.
											O senhor, venha cá.
											(Risos)
											Venha cá. Diga-nos como se chama.
									",Toys and materials from the future,Zach Kaplan + Keith Schacht,15:46,"business,creativity,design,industrial design,invention,materials,science,smell,technology,toy"
"
","
","
","
","
","
",Toys and materials from the future,Zach Kaplan + Keith Schacht,15:46,"business,creativity,design,industrial design,invention,materials,science,smell,technology,toy"
"
											Steve Jurvetson: Steve.
									","
											Steve Jurvetson: Steve.
									","
											Steve Jurvetson: Steve.
									","
											Steve Jurvetson: Steve.
									","
											Steve Jurveston: Steve.
									","
											Steve Jurvetson: Steve.

									",Toys and materials from the future,Zach Kaplan + Keith Schacht,15:46,"business,creativity,design,industrial design,invention,materials,science,smell,technology,toy"
"
","
","
","
","
","
",Toys and materials from the future,Zach Kaplan + Keith Schacht,15:46,"business,creativity,design,industrial design,invention,materials,science,smell,technology,toy"
"
											ZK: C'est Steve. Très bien Steve, maintenant, suivez-moi.
											Nous avons besoin que vous vous placiez juste devant l'enseigne TED.
											Juste là. C'est très bien.
											Et tenez ceci. Bonne chance à vous.
											(Rires)
									","
											ZK: It's Steve. All right Steve, now, follow me.
											We need you to stand right in front of the TED sign.
											Right there. That's great.
											And hold onto this. Good luck to you.
											(Laughter)
									","
											ZK: Steve. Pekala Steve, şimdi beni takip et.
											TED ambleminin önünde durman gerek.
											Tam orada. Harika.
											Buna tutun. İyi şanslar.
											(Kahkahalar)
									","
											ZK: Steve also. In Ordnung, Steve, jetzt folgen Sie mir.
											Sie müssen sich genau vor das TED-Logo stellen.
											Genau dort. Das ist super.
											Und halten Sie sich daran fest. Viel Glück.
											(Gelächter)
									","
											ZK: Es Steve. De acuerdo, Steve, ahora sígame.
											Necesitamos que permanezca de pie, justo frente a las letras de TED.
											Justo ahí. Muy bien.
											Y sujete esto. Buena suerte.
											(Risas)
									","
											ZK: É Steve. Ok, Steve, venha comigo.
											Precisamos que fique aqui
em frente do logo TED.
											Aqui mesmo. Ótimo.
											Agarre nisto. Boa sorte.
											(Risos)
									",Toys and materials from the future,Zach Kaplan + Keith Schacht,15:46,"business,creativity,design,industrial design,invention,materials,science,smell,technology,toy"
"
","
","
","
","
","
",Toys and materials from the future,Zach Kaplan + Keith Schacht,15:46,"business,creativity,design,industrial design,invention,materials,science,smell,technology,toy"
"
											KS: Non, pas encore.
											(Rires)
									","
											KS: No, not yet.
											(Laughter)
									","
											KS: Hayır, daha değil.
											(Kahkahalar)
									","
											KS: Nein, noch nicht.
											(Gelächter)
									","
											KS: No, todavía no.
											(Risas)
									","
											KS: Não, ainda não.
											(Risos)
									",Toys and materials from the future,Zach Kaplan + Keith Schacht,15:46,"business,creativity,design,industrial design,invention,materials,science,smell,technology,toy"
"
","
","
","
","
","
",Toys and materials from the future,Zach Kaplan + Keith Schacht,15:46,"business,creativity,design,industrial design,invention,materials,science,smell,technology,toy"
"
											ZK: Je voudrais juste vous faire savoir que cette présentation
											vous est présentée par Target, La Cible.
									","
											ZK: I'd just like to let you all know that this presentation
											has been brought to you by Target.
									","
											ZK: Bu sunumun size Target tarafından
											getirildiğini belirtmek isterim.
									","
											ZK: Ich möchte nur, dass Sie alle wissen, dass diese Vorführung
											von Target unterstützt wird.
									","
											ZK: Me gustaría informales a todos de que esta presentación
											es posible gracias a Target.
									","
											ZK: Quero que todos saibam
que esta apresentação se deve a Target.
									",Toys and materials from the future,Zach Kaplan + Keith Schacht,15:46,"business,creativity,design,industrial design,invention,materials,science,smell,technology,toy"
"
","
","
","
","
","
",Toys and materials from the future,Zach Kaplan + Keith Schacht,15:46,"business,creativity,design,industrial design,invention,materials,science,smell,technology,toy"
