en,tr,fr,de,title,speaker,duration,tags
"
","
","
","
",How I made friends with reality,Emily Levine,15:27,"aging,cancer,comedy,death,creativity,funny,happiness,humanity,humor,life,illness"
"
											Oh, and the best thing of all —
											I have a major accomplishment
under my belt.
											Yes.
											I didn't even know it until someone
tweeted me a year ago.
											And here's what they said:
											""You are responsible
											for the pussification
of the American male.""
									","
											Ve hepsinden de iyisi...
											Hâlihazırda bir başarıya imza attım.
											Evet.
											Bir yıl önce biri bana 
tvitleyene kadar haberim bile yoktu.
											İşte söylenen şey:
											''Sen Amerikan erkeğinin
											kancıklaştırılmasından sorumlusun.''
									","
											Et le mieux dans tout cela —
											j'ai une réussite à mon actif.
											Oui.
											Je ne le savais même pas
jusqu'à ce quelqu'un tweete il y a un an.
											Voici ce qu'il a dit :
											« Vous êtes responsable
											de la mauviettisation du mâle américain. »
									","
											Und das Beste von allem:
											ich habe eine große Leistung vollbracht.
											Ja.
											Ich wusste es nicht einmal,
bis ich einen Tweet bekam,
											der besagte:
											""Sie sind verantwortlich
											für die Verweichlichung
der amerikanischen Männer.""
									",How I made friends with reality,Emily Levine,15:27,"aging,cancer,comedy,death,creativity,funny,happiness,humanity,humor,life,illness"
"
","
","
","
",How I made friends with reality,Emily Levine,15:27,"aging,cancer,comedy,death,creativity,funny,happiness,humanity,humor,life,illness"
"
											(Laughter)
									","
											(Kahkahalar)
									","
											(Rires)
									","
											(Lachen)
									",How I made friends with reality,Emily Levine,15:27,"aging,cancer,comedy,death,creativity,funny,happiness,humanity,humor,life,illness"
"
","
","
","
",How I made friends with reality,Emily Levine,15:27,"aging,cancer,comedy,death,creativity,funny,happiness,humanity,humor,life,illness"
"
											(Applause)
									","
											(Alkışlar)
									","
											(Applaudissements)
									","
											(Applaus)
									",How I made friends with reality,Emily Levine,15:27,"aging,cancer,comedy,death,creativity,funny,happiness,humanity,humor,life,illness"
"
","
","
","
",How I made friends with reality,Emily Levine,15:27,"aging,cancer,comedy,death,creativity,funny,happiness,humanity,humor,life,illness"
"
											Not that I can take
all the credit, but ...
									","
											Tabii tüm başarıyı
kendime atfedemem ama...
									","
											Pas que je puisse
m'attribuer tout le mérite, mais...
									","
											Ich bin zwar nicht allein 
dafür verantwortlich, aber ...
									",How I made friends with reality,Emily Levine,15:27,"aging,cancer,comedy,death,creativity,funny,happiness,humanity,humor,life,illness"
"
","
","
","
",How I made friends with reality,Emily Levine,15:27,"aging,cancer,comedy,death,creativity,funny,happiness,humanity,humor,life,illness"
"
											(Laughter)
									","
											(Kahkahalar)
									","
											(Rires)
									","
											(Lachen)
									",How I made friends with reality,Emily Levine,15:27,"aging,cancer,comedy,death,creativity,funny,happiness,humanity,humor,life,illness"
"
","
","
","
",How I made friends with reality,Emily Levine,15:27,"aging,cancer,comedy,death,creativity,funny,happiness,humanity,humor,life,illness"
"
											But what if you don't have my advantages?
											The only advice I can give you
is to do what I did:
											make friends with reality.
											You couldn't have a worse relationship
with reality than I did.
											From the get-go,
											I wasn't even attracted to reality.
											If they'd had Tinder when I met reality,
											I would have swiped left
											and the whole thing would have been over.
									","
											Peki ya siz benim avantajlarıma
sahip değilseniz?
											Size verebileceğim tek tavsiye
benim yaptığımı yapmanız:
											gerçeklikle arkadaş olun.
											Gerçeklikle benim kurduğumdan
daha kötü bir ilişki kuramazdınız.
											En başından beri,
											gerçekliğe hiç ilgi duymadım.
											Ben gerçeklikle tanıştığımda
Tinder var olsaydı
											hemen sola kaydırırdım
											ve her şey bitmiş olurdu.
									","
											Et si vous n'avez pas
les avantages que j'ai ?
											Le seul conseil que je peux vous donner
est de faire ce que j'ai fait :
											vous lier d'amitié avec la réalité.
											Vous ne pouvez pas avoir une pire relation
avec la réalité que je n'en avais.
											Dès le départ,
											je n'étais même pas
attirée par la réalité.
											S'ils avaient eu Tinder
à ma rencontre avec la réalité,
											j'aurais swipé à gauche
											et tout aurait été terminé.
									","
											Was, wenn man nicht meine Vorteile hat?
											Der einzige Rat, den ich Ihnen geben kann:
											Freunden Sie sich mit der Realität an.
											Meine Beziehung zur Realität 
hätte nicht schlechter sein können.
											Von Anfang an,
											mochte ich die Realtät nicht.
											Wäre sie auf Tinder,
											hätte ich links geswiped
											und es wäre vorbei gewesen.
									",How I made friends with reality,Emily Levine,15:27,"aging,cancer,comedy,death,creativity,funny,happiness,humanity,humor,life,illness"
"
","
","
","
",How I made friends with reality,Emily Levine,15:27,"aging,cancer,comedy,death,creativity,funny,happiness,humanity,humor,life,illness"
"
											(Laughter)
									","
											(Kahkahalar)
									","
											(Rires)
									","
											(Lachen)
									",How I made friends with reality,Emily Levine,15:27,"aging,cancer,comedy,death,creativity,funny,happiness,humanity,humor,life,illness"
"
","
","
","
",How I made friends with reality,Emily Levine,15:27,"aging,cancer,comedy,death,creativity,funny,happiness,humanity,humor,life,illness"
"
											And reality and I —
											we don't share the same values,
the same goals —
									","
											Gerçeklik ve ben...
											aynı değerlere, aynı amaçlara
sahip değiliz.
									","
											La réalité et moi —
											nous ne partageons pas
les mêmes valeurs, les mêmes buts —
									","
											Die Realität und ich —
											wir haben nicht die selben Werte,
oder die selben Ziele —
									",How I made friends with reality,Emily Levine,15:27,"aging,cancer,comedy,death,creativity,funny,happiness,humanity,humor,life,illness"
"
","
","
","
",How I made friends with reality,Emily Levine,15:27,"aging,cancer,comedy,death,creativity,funny,happiness,humanity,humor,life,illness"
"
											(Laughter)
									","
											(Kahkahalar)
									","
											(Rires)
									","
											(Lachen)
									",How I made friends with reality,Emily Levine,15:27,"aging,cancer,comedy,death,creativity,funny,happiness,humanity,humor,life,illness"
"
","
","
","
",How I made friends with reality,Emily Levine,15:27,"aging,cancer,comedy,death,creativity,funny,happiness,humanity,humor,life,illness"
"
											To be honest, I don't have goals;
											I have fantasies.
											They're exactly like goals
but without the hard work.
									","
											Dürüst olmak gerekirse
benim amaçlarım da yok;
											fantezilerim var.
											Tıpkı amaç gibiler
ama çok çalışma diye bir şey yok.
									","
											Pour être honnête, je n'ai pas de buts ;
											j'ai des rêves.
											Ce sont exactement comme des buts
mais sans travail acharné.
									","
											Ehrlich gesagt, habe ich keine Ziele;
											ich habe Fantasien.
											Sie sind wie Ziele, nur ohne den Aufwand.
									",How I made friends with reality,Emily Levine,15:27,"aging,cancer,comedy,death,creativity,funny,happiness,humanity,humor,life,illness"
"
","
","
","
",How I made friends with reality,Emily Levine,15:27,"aging,cancer,comedy,death,creativity,funny,happiness,humanity,humor,life,illness"
"
											(Laughter)
									","
											(Kahkahalar)
									","
											(Rires)
									","
											(Lachen)
									",How I made friends with reality,Emily Levine,15:27,"aging,cancer,comedy,death,creativity,funny,happiness,humanity,humor,life,illness"
"
","
","
","
",How I made friends with reality,Emily Levine,15:27,"aging,cancer,comedy,death,creativity,funny,happiness,humanity,humor,life,illness"
"
											(Applause)
									","
											(Alkışlar)
									","
											(Applaudissements)
									","
											(Applaus)
									",How I made friends with reality,Emily Levine,15:27,"aging,cancer,comedy,death,creativity,funny,happiness,humanity,humor,life,illness"
"
","
","
","
",How I made friends with reality,Emily Levine,15:27,"aging,cancer,comedy,death,creativity,funny,happiness,humanity,humor,life,illness"
"
											I'm not a big fan of hard work,
											but you know reality —
											it's either push, push, push, push, push
											through its agent,
the executive brain function —
											one of the ""yays"" of dying:
											my executive brain function
won't have me to kick around anymore.
									","
											Çok çalışma yanlısı değilim,
											ama gerçekliği biliyorsunuz...
											sürekli itekliyor sizi,
											bunu idari beyin fonksiyonuyla yapıyor,
											ölmenin ''oley!'' dediğiniz yanı:
											idari beyin fonksiyonum artık
bana bir şeyleri tekmeletmeyecek.
									","
											Je ne suis pas une grande fan
du travail acharné,
											mais vous connaissez la réalité —
											c'est soit pousser, pousser,
pousser, pousser, pousser
											via son agent, les fonctions
exécutives cérébrales —
											l'un des bons côtés de mourir :
											mes fonctions exécutives cérébrales
ne pourront plus me malmener.
									","
											Ich mag harte Arbeit nicht,
											aber die Realität schon —
											sie sagt: arbeite, arbeite, arbeite
											durch ihren Stellvertreter: 
der exekutiven Hirnfunktion —
											ein Vorteil des Sterbens:
											Mein Gehirn kann mich nicht 
mehr herumschubsen.
									",How I made friends with reality,Emily Levine,15:27,"aging,cancer,comedy,death,creativity,funny,happiness,humanity,humor,life,illness"
"
","
","
","
",How I made friends with reality,Emily Levine,15:27,"aging,cancer,comedy,death,creativity,funny,happiness,humanity,humor,life,illness"
"
											(Laughter)
									","
											(Kahkahalar)
									","
											(Rires)
									","
											(Lachen)
									",How I made friends with reality,Emily Levine,15:27,"aging,cancer,comedy,death,creativity,funny,happiness,humanity,humor,life,illness"
"
","
","
","
",How I made friends with reality,Emily Levine,15:27,"aging,cancer,comedy,death,creativity,funny,happiness,humanity,humor,life,illness"
"
											But something happened
											that made me realize
											that reality may not be reality.
											So what happened was,
											because I basically wanted reality
to leave me alone —
											but I wanted to be left alone
in a nice house
											with a Wolf range
and Sub-Zero refrigerator ...
											private yoga lessons —
											I ended up with
a development deal at Disney.
											And one day I found myself
in my new office
											on Two Dopey Drive —
									","
											Ancak bir şey oldu,
											aslında gerçekliğin
											gerçek olmayabileceğini fark ettim.
											Olan şey şuydu,
											gerçekliğin beni 
yalnız bırakmasını istediğim için...
											ama tabii son model bir fırın 
ve derin donduruculu,
											çok güzel bir evde
yoga dersleriyle
											yalnız kalmak istiyordum...
											İsteğim Disney'de 
geliştirme anlaşmasıyla neticelendi.
											Bir gün ofisimin
											Pamul Prenses'in Cüceleri Caddesi'nde
olduğunu fark ettim.
									","
											Mais il s'est produit quelque chose
											qui m'a fait réaliser
											que la réalité n'est
peut-être pas la réalité.
											Il s'est passé que,
											fondamentalement, je voulais
que la réalité me laisse tranquille —
											mais qu'elle me laisse tranquille
dans une belle maison
											avec une bonne cuisinière à gaz
et un bon réfrigérateur,
											des leçons de yoga privées —
											j'ai fini avec un contrat
de développement chez Disney.
											Un jour, je me suis retrouvée
dans mon nouveau bureau
											au 2, Dopey Drive,
[la rue de Simplet - NdT] —
									","
											Aber etwas ist passiert,
											dass mir klar machte,
											dass Realität nicht Realität ist.
											Was passierte ist,
											weil ich von der Realität in Ruhe 
gelassen werden wollte —
											aber in einem schönen Haus

											mit Wolf Herd und Sub-Zero Kühlschrank ...
											privaten Yoga Stunden —
											habe ich einen Vertrag
mit Disney abgeschlossen.
											Eines Tages fand ich mich
in meinem neuen Büro
											auf dem Two Dopey Drive wieder —
									",How I made friends with reality,Emily Levine,15:27,"aging,cancer,comedy,death,creativity,funny,happiness,humanity,humor,life,illness"
"
","
","
","
",How I made friends with reality,Emily Levine,15:27,"aging,cancer,comedy,death,creativity,funny,happiness,humanity,humor,life,illness"
"
											(Laughter)
									","
											(Kahkahalar)
									","
											(Rires)
									","
											(Lachen)
									",How I made friends with reality,Emily Levine,15:27,"aging,cancer,comedy,death,creativity,funny,happiness,humanity,humor,life,illness"
"
","
","
","
",How I made friends with reality,Emily Levine,15:27,"aging,cancer,comedy,death,creativity,funny,happiness,humanity,humor,life,illness"
"
											which reality thought
I should be proud of ...
									","
											Gerçeklik bundan 
gurur duymamı bekliyordu.
									","
											et la réalité pensait
que je pouvais en être fière...
									","
											worauf ich laut Realität 
stolz sein sollte —
									",How I made friends with reality,Emily Levine,15:27,"aging,cancer,comedy,death,creativity,funny,happiness,humanity,humor,life,illness"
"
","
","
","
",How I made friends with reality,Emily Levine,15:27,"aging,cancer,comedy,death,creativity,funny,happiness,humanity,humor,life,illness"
"
											(Laughter)
									","
											(Kahkahalar)
									","
											(Rires)
									","
											(Lachen)
									",How I made friends with reality,Emily Levine,15:27,"aging,cancer,comedy,death,creativity,funny,happiness,humanity,humor,life,illness"
"
","
","
","
",How I made friends with reality,Emily Levine,15:27,"aging,cancer,comedy,death,creativity,funny,happiness,humanity,humor,life,illness"
"
											And I'm staring at the present
they sent me to celebrate my arrival —
											not the Lalique vase or the grand piano
I've heard of other people getting,
											but a three-foot-tall,
stuffed Mickey Mouse
									","
											Bir de gelişimi kutlamak için
bana gönderdikleri hediyeye bakıyordum,
											diğer insanlara verildiğini duyduğum
Lalique vazo veya büyük piyano değil,
											90 cm uzunluğunda
Mickey Mouse peluşu,
									","
											Je regardais fixement le cadeau
envoyé pour fêter mon arrivée —
											pas le vase de Lalique ou le beau piano
que j'ai entendu que certains recevaient,
											mais la peluche de Mickey Mouse
de 90 cm de haut —
									","
											Ich starre auf das Willkommensgeschenk —
											nicht die Kristallvase
oder den Konzertflügel,
											den andere vermutlich bekommen hatten,
											sondern ein ein Meter 
großes Mickey Mouse Stofftier
									",How I made friends with reality,Emily Levine,15:27,"aging,cancer,comedy,death,creativity,funny,happiness,humanity,humor,life,illness"
"
","
","
","
",How I made friends with reality,Emily Levine,15:27,"aging,cancer,comedy,death,creativity,funny,happiness,humanity,humor,life,illness"
"
											(Laughter)
									","
											(Kahkahalar)
									","
											(Rires)
									","
											(Lachen)
									",How I made friends with reality,Emily Levine,15:27,"aging,cancer,comedy,death,creativity,funny,happiness,humanity,humor,life,illness"
"
","
","
","
",How I made friends with reality,Emily Levine,15:27,"aging,cancer,comedy,death,creativity,funny,happiness,humanity,humor,life,illness"
"
											with a catalog, in case I wanted
to order some more stuff
											that didn't jibe with my aesthetic.
									","
											içinde başka bir şey daha
sipariş ederim diye katalog vardı,
											göz zevkime hiç uymadı tabii.
									","
											avec un catalogue, au cas où je voulais
commander plus de choses
											ne collant pas à mon sens de l'esthétique.
									","
											mit einem Katalog, falls ich 
noch mehr von dem bestellen wollte,
											das ich nicht schön fand.
									",How I made friends with reality,Emily Levine,15:27,"aging,cancer,comedy,death,creativity,funny,happiness,humanity,humor,life,illness"
"
","
","
","
",How I made friends with reality,Emily Levine,15:27,"aging,cancer,comedy,death,creativity,funny,happiness,humanity,humor,life,illness"
"
											(Laughter)
									","
											(Kahkahalar)
									","
											(Rires)
									","
											(Lachen)
									",How I made friends with reality,Emily Levine,15:27,"aging,cancer,comedy,death,creativity,funny,happiness,humanity,humor,life,illness"
"
","
","
","
",How I made friends with reality,Emily Levine,15:27,"aging,cancer,comedy,death,creativity,funny,happiness,humanity,humor,life,illness"
"
											And when I looked up in the catalog
											to see how much
this three-foot-high mouse cost,
											here's how it was described ...
											""Life-sized.""
									","
											Kataloğa göz atıp
											90 cm'lik farenin fiyatına baktığımda
											şöyle tarif ediliyordu;
											''Gerçek boyutlarında''
									","
											Quand j'ai regardé dans le catalogue
											pour voir combien cette souris
de 90 cm de haut coûtait,
											voici comment elle était décrite :
											« Grandeur nature ».
									","
											Als ich im Katalog nachsah
											wieviel diese ein Meter Maus kostet,
											fand ich folgende Beschreibung:
											""Lebensgroß"".
									",How I made friends with reality,Emily Levine,15:27,"aging,cancer,comedy,death,creativity,funny,happiness,humanity,humor,life,illness"
"
","
","
","
",How I made friends with reality,Emily Levine,15:27,"aging,cancer,comedy,death,creativity,funny,happiness,humanity,humor,life,illness"
"
											(Laughter)
									","
											(Kahkahalar)
									","
											(Rires)
									","
											(Lachen)
									",How I made friends with reality,Emily Levine,15:27,"aging,cancer,comedy,death,creativity,funny,happiness,humanity,humor,life,illness"
"
","
","
","
",How I made friends with reality,Emily Levine,15:27,"aging,cancer,comedy,death,creativity,funny,happiness,humanity,humor,life,illness"
"
											And that's when I knew.
											Reality wasn't ""reality.""
											Reality was an imposter.
									","
											İşte o zaman anladım.
											Gerçeklik ''gerçek'' değildi.
											Gerçeklik bir sahtekârdı.
									","
											C'est là que j'ai su.
											La réalité n'était pas la « réalité ».
											La réalité était un imposteur.
									","
											Und da wusste ich,
											Realität ist nicht gleich Realität.
											Die Realität ist ein Hochstapler.
									",How I made friends with reality,Emily Levine,15:27,"aging,cancer,comedy,death,creativity,funny,happiness,humanity,humor,life,illness"
"
","
","
","
",How I made friends with reality,Emily Levine,15:27,"aging,cancer,comedy,death,creativity,funny,happiness,humanity,humor,life,illness"
"
											So I dived into quantum physics
and chaos theory
											to try to find actual reality,
											and I've just finished a movie —
											yes, finally finished —
											about all that,
											so I won't go into it here,
											and anyway, it wasn't until
after we shot the movie,
											when I broke my leg
and then it didn't heal,
											so then they had to do
another surgery a year later,
											and then that took a year —
											two years in a wheelchair,
											and that's when I came
into contact with actual reality:
											limits.
									","
											Asıl gerçekliği bulmak için
											kuantum fiziği ve kaos teorisine daldım
											ve daha yeni bir film çektim,
											evet, sonunda bunlarla ilgili
											bir filmi yeni bitirdim,
											ayrıntısına girmeyeceğim,
											filmi çektikten sonra
											bacağımı kırdım ve iyileşmedi,
											bir sene sonra tekrar
bir ameliyat gerekti,
											bu da bir sene sürünce
											iki yıl tekerlekli sandalye kullandım
											ve işte o zaman
asıl gerçeklikle irtibat kurdum:
											sınırlar.
									","
											Je me suis plongée
dans la physique quantique
											et la théorie du chaos
											pour essayer de trouver la vraie réalité
											et je viens de finir un film —
											oui, enfin fini —
											à ce sujet-là,
											alors je ne détaillerai pas
											et ce n'est qu'après avoir tourné le film,
											que ma jambe cassée n'a pas guéri
											alors j'ai dû me refaire opérer
un an plus tard
											et puis encore un an après —
											2 ans en fauteuil roulant,
											c'est là que je suis entrée en contact
avec la vraie réalité :
											les limites.
									","
											Also stürzte ich mich in Quantenphysik 
und die Chaos-Theorie,
											um die wahre Realität zu finden.
											Ich habe gerade einen Film beendet
											ja, endlich beendet —
											über dieses Thema —
											heute spreche ich nicht darüber.
											Es war nach den Dreharbeiten,
											als ich mein Bein brach
und es nicht heilte
											und ein Jahr später wieder
operiert werden musste
											und ich ein, nein,
zwei Jahre im Rohlstuhl saß,
											dass ich mit der wirklichen
Realität in Kontakt kam:
											Einschränkungen.
									",How I made friends with reality,Emily Levine,15:27,"aging,cancer,comedy,death,creativity,funny,happiness,humanity,humor,life,illness"
"
","
","
","
",How I made friends with reality,Emily Levine,15:27,"aging,cancer,comedy,death,creativity,funny,happiness,humanity,humor,life,illness"
"
											Those very limits I'd spent
my whole life denying
											and pushing past and ignoring
											were real,
											and I had to deal with them,
											and they took imagination,
creativity and my entire skill set.
											It turned out I was great
at actual reality.
											I didn't just come to terms with it,
											I fell in love.
											And I should've known,
											given my equally shaky
relationship with the zeitgeist ...
											I'll just say, if anyone
is in the market for a Betamax —
									","
											Hayatım boyunca inkâr ettiğim
											görmezden geldiğim bu sınırlar
											gerçekti...
											ve onlarla baş etmek zorunda kaldım,
											Bunun için hayalgücüm, yaratıcılığım
ve tüm yeteneklerimi kullanmam gerekti.
											Asıl gerçeklik konusunda
çok iyi olduğum ortaya çıktı.
											Onunla öylece anlaşmaya varmadım,
											ona aşık oldum.
											Şunu da bilmeliydim ki
											Zeitgeist felsefesiyle olan
çalkantılı ilişkimi düşününce...
											Şu kadarını söyleyeyim,
eski tip bir kaset çalar arıyorsanız...
									","
											Ces mêmes limites que j'avais passé
ma vie entière à refuser,
											à repousser et à ignorer,
											étaient réelles
											et j'ai dû leur faire face
											et elles m'ont ôté mon imagination,
ma créativité et toutes mes compétences.
											Il s'est avéré que j'excellais
dans la vraie réalité.
											Je ne l'ai pas seulement acceptée,
											j'en suis tombée amoureuse.
											J'aurais dû savoir,
											étant donnée ma relation
tout aussi fragile avec l'air du temps...
											Si quelqu'un est à la recherche
d'un lecteur de cassettes —
									","
											Die Einschränkungen,
die ich immer verleugnet,
											weggeschoben und ignoriert hatte,
											waren real
											und ich musste mit ihnen umgehen.
											Dafür brauchte ich meine Fantasie, 
Kreativität und all meine Fähigkeiten.
											Es stellte sich heraus, dass ich super 
in wirklicher Realität bin.
											Ich habe mich nicht nur arrangiert,
											ich habe mich in sie verliebt.
											Und ich hätte wissen sollen,
											aufgund meiner instabilen Beziehung 
mit dem Zeitgeist ...
											Ich es sage nur, falls jemand an 
Videokassetten interessiert ist —
									",How I made friends with reality,Emily Levine,15:27,"aging,cancer,comedy,death,creativity,funny,happiness,humanity,humor,life,illness"
"
","
","
","
",How I made friends with reality,Emily Levine,15:27,"aging,cancer,comedy,death,creativity,funny,happiness,humanity,humor,life,illness"
"
											(Laughter)
									","
											(Kahkahalar)
									","
											(Rires)
									","
											(Lachen)
									",How I made friends with reality,Emily Levine,15:27,"aging,cancer,comedy,death,creativity,funny,happiness,humanity,humor,life,illness"
"
","
","
","
",How I made friends with reality,Emily Levine,15:27,"aging,cancer,comedy,death,creativity,funny,happiness,humanity,humor,life,illness"
"
											I should have known that the moment
I fell in love with reality,
											the rest of the country would decide
to go in the opposite direction.
									","
											Gerçekliğe aşık olduğum o an
bilmeliydim ki
											dünyanın kalanı zıt yöne doğru
gitmeye karar verecekti.
									","
											J'aurais dû savoir qu'au moment
où je tomberais amoureuse de la réalité,
											le reste du pays déciderait
de partir dans la direction opposée.
									","
											dass, sobald ich mich
in die Realität verliebt hatte,
											der Rest des Landes
in die andere Richtung gehen würde.
									",How I made friends with reality,Emily Levine,15:27,"aging,cancer,comedy,death,creativity,funny,happiness,humanity,humor,life,illness"
"
","
","
","
",How I made friends with reality,Emily Levine,15:27,"aging,cancer,comedy,death,creativity,funny,happiness,humanity,humor,life,illness"
"
											(Laughter)
									","
											(Kahkahalar)
									","
											(Rires)
									","
											(Lachen)
									",How I made friends with reality,Emily Levine,15:27,"aging,cancer,comedy,death,creativity,funny,happiness,humanity,humor,life,illness"
"
","
","
","
",How I made friends with reality,Emily Levine,15:27,"aging,cancer,comedy,death,creativity,funny,happiness,humanity,humor,life,illness"
"
											But I'm not here to talk about Trump
or the alt-right or climate-change deniers
											or even the makers of this thing,
											which I would have called a box,
											except that right here, it says,
											""This is not a box.""
									","
											Burada amacım Trump, aşırı sağ
veya iklim değişikli şüphecileri hakkında
											ya da bu şeyi yapanlar 
hakkında konuşmak değil,
											bunun bir kutu olduğunu söylerdim,
											ama tam burada diyor ki
											''Bu bir kutu değildir.''
									","
											Je ne vais pas parler de Trump,
de l'extrême-droite,
											des négationnistes,
du changement climatique
											ou même des fabricants de ceci,
											que j'aurais appelé une boîte,
											mais juste là c'est écrit :
											« Ceci n'est pas une boîte ».
									","
											Ich werde nicht über Trump, die Alt-Right
oder die Klimawandelleugner sprechen
											oder über die Macher dieses Dings,
											das ich eine Box genannt hätte,
											doch hier steht:
											""Das ist keine Box.""
									",How I made friends with reality,Emily Levine,15:27,"aging,cancer,comedy,death,creativity,funny,happiness,humanity,humor,life,illness"
"
","
","
","
",How I made friends with reality,Emily Levine,15:27,"aging,cancer,comedy,death,creativity,funny,happiness,humanity,humor,life,illness"
"
											(Laughter)
									","
											(Kahkahalar)
									","
											(Rires)
									","
											(Lachen)
									",How I made friends with reality,Emily Levine,15:27,"aging,cancer,comedy,death,creativity,funny,happiness,humanity,humor,life,illness"
"
","
","
","
",How I made friends with reality,Emily Levine,15:27,"aging,cancer,comedy,death,creativity,funny,happiness,humanity,humor,life,illness"
"
											They're gaslighting me.
									","
											Beni aklımdan şüphe ettiriyorlar!
									","
											Ils me rendent folle.
									","
											Sie machen mich wahnsinnig.
									",How I made friends with reality,Emily Levine,15:27,"aging,cancer,comedy,death,creativity,funny,happiness,humanity,humor,life,illness"
"
","
","
","
",How I made friends with reality,Emily Levine,15:27,"aging,cancer,comedy,death,creativity,funny,happiness,humanity,humor,life,illness"
