es,fr,de,title,speaker,duration,tags
"
","
","
",Pop an ollie and innovate!,Rodney Mullen,18:19,"TEDx,collaboration,innovation,open-source,skateboarding"
"
											Lo más loco de todo fue que tuve
											una sensación de liberación,
porque ya no tenía que proteger
											mi récord de campeón. ""Campeón"", otra vez
											Campeón suena tan ridículo,
pero es lo que era ¿no?
											Y tengo que...
Lo que me llevó a patinar,
											la libertad, había vuelto, podía crear cosas.
											Porque es eso lo que
me da felicidad, siempre,
											crear cosas nuevas.
											Otra cosa que tenía
era muchos trucos
											a los que recurrir basados 
en estos trucos de piso.
											Lo que hacía la gente normal
era muy distinto.
									","
											Ce qui est fou, c'est que je me suis vraiment
											senti libéré, parce-que je n'avais plus à protéger
											mon titre de champion. ""Champion"" entre guillemets.
											Champion, ça sonne bizarre, mais c'est ce que c'était, non ?
											Et j'ai dû — Ce qui m'a attiré dans le skateboard, la liberté.
											La mienne était maintenant rétablie, je pouvais juste créer des choses,
											parce-que c'est toujours là que s'est trouvé le plaisir pour moi, toujours,
											dans le fait de créer de nouvelles choses.
											L'autre truc que j'avais, c'était des TONNES de techniques
											en réserve, basées sur ces figures sur terrain plat.
											Ce que les autres mecs faisaient était très différent.
									","
											Das Verrückte daran war, 
dass es ein wirklich
											befreiendes Gefühl mit sich brachte, 
da ich nun nicht länger meinen Titel
											als Meister verteidigen musste. 
Wieder dieses 'Meister'.
											Meister klingt so albern, 
doch das war es ja auch.
											Ich kam zurück zu 
meiner ursprünglichen Motivation:
											Die Freiheit war wieder hergestellt, 
wo ich einfach Dinge kreieren konnte,
											denn genau dort lag 
für mich immer die Freude,
											darin neue Dinge zu erschaffen.
											Auch hatte ich sehr viele Tricks,
aus denen ich schöpfen konnte,
											und die ihren Ursprung 
in der ebenen Fläche hatten.
											Was die anderen machten, 
war sehr verschieden.
									",Pop an ollie and innovate!,Rodney Mullen,18:19,"TEDx,collaboration,innovation,open-source,skateboarding"
"
","
","
",Pop an ollie and innovate!,Rodney Mullen,18:19,"TEDx,collaboration,innovation,open-source,skateboarding"
"
											Aunque fue humillante y cutre...
											Y créanme, fue cutre.
Iba donde patinaba la gente,
											y era ""el tipo famoso"" ¿de acuerdo?
											Y todos pensaban que era bueno.
Pero en este nuevo terreno
											era malísimo. Y la gente decía,
""Ah, es tan...
											vaya, ¿qué le pasa a Mullen?
(Risas) (Ríe)
									","
											Donc, aussi humiliant et pourri que ça l'était —
											et croyez-moi, c'était plus que pourri ! Je serais allé sur place,
											et j'étais déjà, comment dire, un ""mec connu"", non?
											Et tout le monde pensait que j'étais bon. Mais sur ce nouveau terrain,
											je ne valais rien! Les gens auraient dit: ""« Oh, il est tout...
											Oh, qu'est-ce qui est arrivé à Mullen ? » (Rires) (Rit)
									","
											Es war wirklich 
demütigend und scheußlich –
											Also, ich ging auf Skateboard-Anlagen
											wo ich bereits der
""berühmte Kerl"" war.
											Und jeder dachte, ich wäre gut. 
Aber auf dem neuen Terrain
											war ich schrecklich. 
Die Leute sagten: ""Oh, er ist –
											Oh, was ist mit Mullen passiert?"" 
(Gelächter) (Lacht)
									",Pop an ollie and innovate!,Rodney Mullen,18:19,"TEDx,collaboration,innovation,open-source,skateboarding"
"
","
","
",Pop an ollie and innovate!,Rodney Mullen,18:19,"TEDx,collaboration,innovation,open-source,skateboarding"
"
											Aunque fue humillante,
empecé de nuevo.
											Estos son algunos trucos
que empecé a llevarme
											a ese nuevo terreno.
(Sonidos de patinete)
											También se ve la
influencia del 'freestyle'
											que me hizo —Oh, ¿eso?—
											Es lo más difícil
que he hecho en mi vida.
											Bueno, miren eso.
Es un 'darkslide'.
											¿Ven cómo se desliza al revés?
											Éstos son superdivertidos. (Risas)
Y no tan difíciles, de hecho.
											En lo que se basa, los 'caspers',
											¿ven cómo se tira?
(Sonidos de patinete)
											Así de simple. No es gran cosa.
(Risas)
											Y el pie delantero, la forma
en que lo agarra, es...
											Cuando vi a alguien
deslizarse así con la tabla
											pensé, ""¿cómo puedo superarlo?""
											Porque no lo había hecho nadie.
Entonces vi la luz
											y esto es parte de lo que estoy diciendo.
											Tenía una infraestructura,
una base, y fue decir
											anda, si solo es mi pie.
											Es solo la forma de lanzar la tabla.
											si lo haces con la plataforma es fácil,
											y cuando menos lo imaginas hay 20 trucos más
											basados en las variaciones.
									","
											Donc, j'ai mis ma fierté dans ma poche et j'ai recommencé à zéro.
											Voici quelques figures que j'ai commencé à travailler
											sur ce nouveau terrain. (Bruits de skateboard)
											Encore une fois, on remarque l'influence déterminante du freestyle
											qui m'a fait — Oh, celui-là ?
											Je crois que c'est la chose la plus difficile que j'aie jamais faite.
											Bon, regardez ça. C'est un darkslide.
											Vous voyez comme on glisse sur le dos du skate ?
											C'est trop cool. (Rires) Et, en réalité, pas si difficile.
											Vous savez, les caspers sont à l'origine de cette figure,
											vous voyez comment il faut le jeter ? (Bruits de skateboard)
											Simple comme bonjour, non ? Rien de compliqué.
(Rires)
											Et votre pied avant, la façon dont il s'accroche à la planche, est —
											J'avais vu quelqu'un glisser sur le dos de sa planche comme ça,
											et j'étais là, « Comment je pourrais faire ça ? »
											Parce-que ça n'avait encore jamais été fait. Et tout d'un coup
											j'ai réalisé, et c'est en partie ce que je veux dire.
											J'avais une infrastructure. J'avais cette sorte de pressentiment,
											qui me faisait me dire, la vache, c'est juste ton pied !
											C'est juste la façon dont tu retournes ta planche.
											Appuie toi juste sur le rebord, c'est facile,
											Voilà. Et après il y a 20 figures
											qui découlent de ces variations.
									","
											So demütigend es auch war, 
ich begann von vorn.
											Hier sind einige Tricks, 
welche ich in das neue
											Terrain gebracht habe. 
(Skateboard-Geräusche)
											Da ist dieser unterstützende 
Einfluss aus dem Freestyle,
											der mich – Oh, dieser hier?
											Das war das Schwierigste, 
was ich je gemacht habe.
											Das ist ein Darkslide.
											Seht ihr, wie man 
auf der Rückseite rutscht?
											Die machen echt viel Spaß (Gelächter) 
und sind gar nicht so schwierig.
											Caspers sieht nur schwierig aus,
											seht ihr, wie man es umlegt?
(Skateboard-Geräusche)
											So einfach ist das, alles klar? 
Kein großes Ding. (Gelächter)
											Der vordere Fuß greift hier.
											Ich habe jemanden auf dem Ende 
des Brettes so rutschen sehen
											und sagte mir: 
„Wie kann ich noch drehen?“
											Denn bis dahin ist das 
noch keinem gelungen.
											Dann kam ich drauf und 
das will ich aussagen.
											Ich hatte eine Infrastruktur. 
Ich hatte diese elementare Ebene,
											aus welcher heraus, Mensch,
es ist doch nur dein Fuß.
											Dreh ihn doch einfach 
genauso wie das Board.
											Lass das einfach die Kante 
machen, und dann wirds ganz simpel,
											und bevor du dich versiehst, 
sind da 20 neue Tricks.
											Basierend auf Variationen.
									",Pop an ollie and innovate!,Rodney Mullen,18:19,"TEDx,collaboration,innovation,open-source,skateboarding"
"
","
","
",Pop an ollie and innovate!,Rodney Mullen,18:19,"TEDx,collaboration,innovation,open-source,skateboarding"
"
											Ese es el tipo de cosas que... miren esto,
											esta es otra forma,
y no lo haré más de la cuenta.
											Algo indulgente, creo.
											Hay un truco, el 'primo slide'.
											(Sonidos de patinete)
											Es el truco más divertido de hacer.
											(Sonidos de patinete)
											Es como el 'skimming'.
									","
											Donc c'est le genre de chose qui — hey, regardez ça,
											ça c'est une autre façon de le faire. Bon, je vais pas abuser.
											Un peu indulgent, je comprends.
											Il y a ce qu'on appelle un 'primo slide'.
											(Bruits de skateboard)
											C'est le truc plus drôle à faire.
											(Bruits de skateboard)
											C'est comme du skinboarding.
									","
											Das ist als ob, hier, 
schaut euch dies an,
											eine weitere Möglichkeit, 
und ich werds nicht übertreiben.
											Ein bisschen Nachsicht hab ich ja.
											Da gibt es den sogenannten Primo Slide.
											(Skateboard-Geräusche)
											Das ist der lustigste Trick, den 
man überhaupt machen kann.
											(Skateboard-Geräusche)
											Es ist wie Skinboarding.
									",Pop an ollie and innovate!,Rodney Mullen,18:19,"TEDx,collaboration,innovation,open-source,skateboarding"
"
","
","
",Pop an ollie and innovate!,Rodney Mullen,18:19,"TEDx,collaboration,innovation,open-source,skateboarding"
"
											Y este, que va de costado
por los dos lados.
											Bien, pues cuando
estás patinando y caes
											la tabla va hacia un lado
o el otro. Es predecible.
											En este va para cualquier lado.
Parecen caídas de dibujos animados
											y eso es lo que más me gusta.
											Es tan divertido. De hecho,
cuando empecé a hacerlo,
											me acuerdo porque me lesioné.
Me tuvieron que operar la rodilla.
											Y hubo un par de días
en los que, mejor dicho,
											un par de semanas,
en que no pude patinar nada.
											Y ya no podía más.
Y veía a esta gente,
											me iba a una nave donde había
											mucha gente patinando,
amigos míos, y pensaba,
											""Tengo que innovar. Quiero innovar.
											Quiero empezar de nuevo, de nuevo"".
											Así que la noche anterior a la operación
											pensaba, ""¿Cómo lo haré?
											Entonces corrí y me subí 
a mi tabla de un salto
											hice un 'caveman',
la puse boca abajo,
											y recuerdo aterrizar
muy suavemente y pensar,
											si la rodilla cede,
pues tendrán más trabajo mañana.
											(Ríe) (Risas)
									","
											Et celui là, regardez comment il glisse sur les côtés, dans tous les sens ?
											OK, donc quand vous faites du skateboard et que vous tombez,
											la planche glisse de ce côté ou de celui-là. C'est assez prévisible.
											Ça? Ça part dans tous les sens. C'est comme dans un dessin animé, les chutes,
											et c'est ce que j'aime le plus.
											C'est tellement amusant à faire. En fait, quand je m'y suis mis
											je m'en souviens parce que je me suis blessé, j'ai du être opéré du genou.
											Donc, pendant quelques jours, en fait
											quelques semaines, je dû complètement laisser mon skate de côté.
											Ça m'a tué. J'allais regarder les mecs,
											j'allais dans cet entrepôt où les mecs
											s'entraînaient, mes potes, et j'étais là,
											« Mec, faut que je trouve un nouveau truc. Il faut que je crée quelque chose.
											Je veux prendre un nouveau départ. Je veux innover. »
											Et donc, la nuit précédant mon opération, je les avais regardé,
											et j'ai là à me dire, « Comment je vais faire ça ? »
											Alors je me suis élancé, j'ai sauté sur ma planche,
											j'ai sauté en homme des cavernes, j'ai retourné ma planche,
											et je me souviens, j'ai atterri si légèrement, je me suis dit,
											si mon genou lâche, ils auront juste plus de réparations à faire demain matin.
											(Rit) (Rires)
									","
											Das hier sieht aus, als ob man
seitlich rutscht, aber in welche Richtung?
											Okay, also wenn du skatest und fällst,
											dann rutscht das Brett in eine oder andere Richtung.
Das ist recht vorhersehbar.
											Hier geht es in alle Richtungen. 
Der Sturz ist wie im Zeichentrickfilm,
											und das mag ich besonders daran.
											Es macht so viel Spaß. Ich erinnere mich noch
daran, als ich begann ihn auszuprobieren,
											weil ich mich dabei verletzte. 
Ich benötigte eine Knieoperation.
											Da waren also eine paar Tage,
											eigentlich ein paar Wochen, in 
denen ich überhaupt nicht skaten konnte.
											Es ging zu Ende mit mir. 
Und ich schaute diesen Typen zu
											und ging zu den Lagerhäusern, 
wo viele der Jungs
											Skateboard fuhren, meine Freunde, 
und mir kam der Gedanke:
											„Mensch, ich muss etwas Neues machen. 
Ich will etwas Neues machen.
											Ich möchte neu anfangen. Neu anfangen.""
											In der Nacht vor meiner Operation
schaute ich ihnen zu und fragte mich:
											""Wie werde ich das schaffen?""
											Also rannte ich los 
und sprang aufs Board,
											machte einen Caveman, 
drehte es herum,
											so leichtfüßig, dass ich dachte,
											wenn mein Knie jetzt nachgibt, haben 
die morgen einfach etwas mehr Arbeit.
											(Lacht) (Gelächter)
									",Pop an ollie and innovate!,Rodney Mullen,18:19,"TEDx,collaboration,innovation,open-source,skateboarding"
"
","
","
",Pop an ollie and innovate!,Rodney Mullen,18:19,"TEDx,collaboration,innovation,open-source,skateboarding"
"
											Era algo muy loco.
											No sé a cuántos de Uds. los han operado,
											pero —(risas)— estás indefenso, ¿no?
											estás en la camilla viendo el techo pasar,
											siempre es lo mismo,
y cuando te ponen
											la máscara antes de dormir,
											lo único que pensaba era,
""Cuando me levante y esté mejor,
											lo primero que haré será
grabar ese truco"". (Risas)
											Y vaya que sí lo hice.
Fue lo primero que filmé
											y fue genial.
									","
											Et donc, quand ce truc fou est arrivé.
											Je sais pas combien d'entre vous se sont déjà fait opérer,
											mais — (Rires) — on se sent totalement impuissant, non ?
											Vous êtes sur ce brancard et vous regardez le plafond défiler,
											c'est tout le temps comme ça, et juste au moment où ils vous mettent
											le masque pour vous endormir,
											tout ce que je me disais, c'était, « Dès que je me réveille et que ça va mieux,
											la première chose que je fais c'est filmer cette figure. » (Rires)
											Et c'est ce que j'ai fait. C'est la toute première chose que j'ai filmée,
											et c'était génial.
									","
											Das waren schon verrückte Sachen.
											Ich weiß nicht, wie viele von uns 
bereits operiert worden sind,
											aber – (Gelächter) – man ist so hilflos.
											Man liegt auf der Krankentrage und 
sieht die Decke vorüberziehen,
											jedes Mal das Gleiche.
Und kurz bevor sie mir
											die Maske aufsetzten, 
bevor ich einschlief,
											dachte ich nur: „Mensch, 
wenn ich aufwache und es mir besser geht,
											werd ich als Erstes diesen Trick filmen.“ 
(Gelächter)
											Und so war es.
Es war das Erste, was ich filmte,
											und es war fantastisch.
									",Pop an ollie and innovate!,Rodney Mullen,18:19,"TEDx,collaboration,innovation,open-source,skateboarding"
"
","
","
",Pop an ollie and innovate!,Rodney Mullen,18:19,"TEDx,collaboration,innovation,open-source,skateboarding"
"
											Y ahora, les he hablado de la evolución
											de los trucos. Tengan eso en cuenta.
											Lo que hacemos
los patinadores callejeros es,
											tener estos trucos. Si hago 'darkslides'
											o un 'primo', ahora conocen esta jerga. 
(Risas) (Ríe)
											Lo que pasa es que conduces
por las mismas calles
											que has visto cientos de veces,
pero de pronto,
											al tener algo ya en este dominio fijo,
											es como decir,
¿qué le pega a este truco?
											¿Cómo lo puedo ampliar,
cómo el contexto
											o el entorno pueden cambiar
la naturaleza de lo que hago?
											Así que sigues conduciendo y...
En realidad tengo que admitir,
											que tengo un conflicto por estar aquí,
											pero solo lo diré: es que no puedo expresar
											el privilegio que supone, 
además de estar aquí con Uds.,
											estar en el campus de USC de donde
me han echado tantísimas veces.
											(Risas) (Aplausos)
									","
											Maintenant, permettez-moi — Je vous ai un peu parlé de l'évolution
											des figures. Visualisez tout ça.
											Ce qu'on fait en tant que skater de rue,
											c'est de travailler plein de figures. Disons que je m'entraîne aux darkslides,
											ou au primo, vous connaissez tout ça maintenant. 
(Rires) (Rit)
											Ce que vous faites c'est évoluer dans des rues que
											vous connaissez par coeur, mais tout à coup, parce-que vous
											avez déjà en tête tout ce que vous pourriez faire sur ce terrain,
											vous vous dites, qu'est-ce qui pourrait aller avec cette figure?
											Comment je peux varier, comment le contexte, comment
											l'environnement change la nature même de ce que je fais?
											Donc vous conduisez pendant des heures, et — En fait je dois vous dire un truc,
											je lutte depuis tout à l'heure parce-que je suis là,
											je vais juste le dire — Vous ne savez pas à quel point, non-seulement d'être ici
											en face de vous, mais le privilège que c'est d'être sur le campus USC,
											parce-que j'ai été escorté hors de ce campus tellement de fois! (Rires)
											(Applaudissements)
									","
											Nun, lasst mich – Ich habe euch 
ein wenig über die Entstehung
											der Tricks erzählt. Denkt daran.
											Was wir als Skater auf der Straße machen,
sind diese Tricks.
											Sagen wir, ich arbeite gerade an 
einem Darkslide oder Primo,
											sowas kennt ihr jetzt natürlich schon.
(Lachen) (Gelächter)
											Man fährt an den üblichen Stellen herum,
											die man schon hundertmal 
gesehen hat, doch plötzlich,
											weil es schon Bekanntes 
in diesem Bereich gibt,
											fragt man sich, was an diesen 
Trick heranreicht?
											Wie kann ich ihn erweitern, 
wie kann die Situation und
											die Umgebung das Wesen von
dem verändern, was ich tue?
											Man fährt und fährt,
und ich muss gestehen, dass nur,
											weil ich mit mir gerungen 
habe hier zu sein,
											möchte ich nur sagen, was für eine
große Ehre es ist hier zu sein,
											aber auch welche Ehre es ist, 
auf dem USC Campus zu sein,
											weil ich schon so oft von diesem 
Campus herunter eskortiert wurde.
											(Applaus)
									",Pop an ollie and innovate!,Rodney Mullen,18:19,"TEDx,collaboration,innovation,open-source,skateboarding"
"
","
","
",Pop an ollie and innovate!,Rodney Mullen,18:19,"TEDx,collaboration,innovation,open-source,skateboarding"
"
											Les podré otro ejemplo de cómo
											el contexto da forma al contenido.
											Este sitio no está muy lejos de aquí.
											Es un barrio cutre.
Lo primero que piensas es,
											¿me pegarán una paliza?
Sales y... ¿Ven este muro?
											No es muy duro, y te está pidiendo
a gritos que hagas trucos de banco.
											Pero hay otra cosa de las ruedas,
											miren esto.
Con algunos trucos...
											El entorno cambia
la naturaleza de tus trucos.
											Orientado al 'freestyle',
abajo ruedas.
											Miren, ¿éste? Me encanta.
Es como hacer 'surf',
											la forma de tomarla.
											Este... Un poco flojo
yendo hacia atrás,
											y miren el pie trasero.
											Vaya. (Ríe) Tomen nota mental.
Otra vez, volveremos con esto.
											Ojo. El pie, el pie...
Bien, ¿pues eso?
											Eso se llama '360 flip'.
Fíjense cómo la tabla
											gira hacia este lado,
los dos ejes.
									","
											Donc, laissez-moi vous donner un autre exemple sur la manière
											dont le contexte forme le contenu.
											Il s'agit d'un endroit pas très loin d'ici.
											C'est un quartier pourri. Votre première pensée est,
											est-ce que je me faire tabasser ? 
Vous sortez et — Vous avez vu ce mur?
											Ça donne trop envie de se le remonter, non ?
											Mais il a une une différence au niveau des roues arrières,
											alors regardez ça. Quelques figures, à nouveau,
											comment l'environnement influe sur la nature de nos figures.
											Orienté Freestyle, mains en bas — roues arrières sur le sol.
											Vous avez vu celui là ? 
Oh, je l'adore. C'est comme si vous surfiez,
											la façon dont vous l'attrapez.
											Celui-là, un peu brouillon au retour
											et regardez le pied arrière, regardez le pied arrière.
											Oops (Rires) Je le note. Nous y reviendrons.
											Ici. Pied arrière, pied arrière. Okay. Ça ?
											Ça s'appelle un flip 360. Vous voyez comment la planche se retourne
											et pivote de cette façon, dans les deux axes.
									","
											Lasst mich ein weiteres Beispiel dafür geben,
											wie Umstände den Inhalt formen.
											Dies ist ein Platz nicht sehr weit von hier.
											Es ist eine schlechte Gegend. 
Und der erster Gedanke ist:
											Werde ich verprügelt? Da geht man hin und 
– seht ihr diese Wand?
											Sie ist schön weich und verführt dazu, 
Tricks darauf zu machen, nicht wahr?
											Aber da ist auch dieser andere 
Aspekt für die Wheelies,
											wie hier zu sehen. 
Wieder ein paar Tricks,
											wie die Umgebung 
die Natur der Tricks verändert.
											Am Freestyle orientiert und ohne Vorgaben – 
ein Wheelie nach unten.
											Schaut euch den an. Den liebe ich.
Das ist wie Surfen,
											wie man ihn nimmt.
											Dieser hier, ein wenig flüchtig, 
rückwärts fahrend,
											und achtet auf den hinteren Fuß.
											Ups. (Lacht) Merkt euch das.
Ich werd darauf zurückkommen.
											Hier. Hinterer Fuß. Okay, da oben?
											Das nennt sich 360 Flip. 
Achtet darauf, wie sich das Brett umdreht
											und in diese Richtung dreht, beide Achsen.
									",Pop an ollie and innovate!,Rodney Mullen,18:19,"TEDx,collaboration,innovation,open-source,skateboarding"
"
","
","
",Pop an ollie and innovate!,Rodney Mullen,18:19,"TEDx,collaboration,innovation,open-source,skateboarding"
