en,es,pt,de,title,speaker,duration,tags
"
","
","
","
",How to control someone else's arm with your brain,Greg Gage,5:52,"TED Fellows,brain,demo,neuroscience,science,biotech,physiology,technology,biology"
"
											So I need a volunteer.
											So right before — what is your name?
(Applause)
											Sam Kelly: Sam.
											Greg Gage: All right, Sam, I'm going
to record from your brain.
											Have you had this before?
											SK: No.
											GG: I need you to stick out
your arm for science,
											roll up your sleeve a bit,
											So what I'm going to do,
I'm putting electrodes on your arm,
											and you're probably wondering,
											I just said I'm going to record from your
brain, what am I doing with your arm?
									","
											Para esto necesito un voluntario.
											Así que justo antes... ¿cómo te llamas?
(Aplausos)
											Sam Kelly: Sam.
											Greg Gage: Está bien, Sam,
grabaré tu cerebro.
											¿Has hecho esto antes?
											SK: No.
											GG: Necesito que extiendas
el brazo para la ciencia,
											sube la manga un poco,
											y voy a colocarte estos 
electrodos en el brazo,
											mientras tú te preguntas
											si dije que grabaré tu cerebro
¿qué estoy haciendo con tu brazo?
									","
											Preciso de um voluntário.
											Como se chama?
											Sam Kelly: Sam.
											Greg Gage: Sam, vou
gravar o seu cérebro.
											Já fez isto antes?
											SK: Não.
											GG: Preciso que erga o seu
braço, pela ciência,
											e arregace um pouco a manga.
											O que vou fazer é colocar
elétrodos no seu braço.
											Deve estar a pensar: ""Disse que ia gravar
o cérebro, para que é o braço?""
									","
											Ich bräuchte dazu einen Freiwilligen ...
											Erstmal, wie heißen Sie?
											Sam Kelly: Sam.
											Also, Sam, ich werde Aufzeichnungen 
von Ihrem Hirn machen.
											Haben Sie sowas schon mal gemacht?
											SK: Nein.
											Strecken Sie bitte Ihren Arm aus; 
der Wissenschaft zu Liebe!
											Krempeln Sie den Ärmel 
bitte ein wenig hoch.
											Ich werde jetzt Elektroden 
an Ihrem Arm befestigen,
											und Sie fragen sich wohl ...
											Ich meinte doch, es geht ums Gehirn, 
was will ich also mit Ihrem Arm?
									",How to control someone else's arm with your brain,Greg Gage,5:52,"TED Fellows,brain,demo,neuroscience,science,biotech,physiology,technology,biology"
"
","
","
","
",How to control someone else's arm with your brain,Greg Gage,5:52,"TED Fellows,brain,demo,neuroscience,science,biotech,physiology,technology,biology"
"
											Well, you have about 80 billion neurons
inside your brain right now.
											They're sending electrical messages
back and forth, and chemical messages.
											But some of your neurons
right here in your motor cortex
											are going to send messages down
when you move your arm like this.
											They're going to go down
across your corpus callosum,
											down onto your spinal cord
to your lower motor neuron
											out to your muscles here,
											and that electrical discharge
is going to be picked up
											by these electrodes right here
											and we're going to be able to listen
											to exactly what your brain
is going to be doing.
											So I'm going to turn this on for a second.
									","
											Bueno, ahora mismo, tienes
unas 80 000 millones
											de neuronas en tu cerebro
											que están enviando mensajes eléctricos
y químicos de un lado a otro,
											pero algunas de las neuronas
de la corteza motora
											enviarán mensajes hacia 
el cuerpo al mover el brazo así.
											Ellos bajaran a través del cuerpo calloso,
											por la médula espinal hasta
la moto-neurona inferior
											que se encuentra en los músculos aquí,
											y cuya descarga eléctrica al llegar allí
se recogerá por estos electrodos de aquí
											y así podremos escuchar exactamente
lo que está haciendo tu cerebro.
											Así que pondré esto
en marcha durante un segundo.
									","
											Há cerca de 80 000 milhões de neurónios
no seu cérebro, neste momento.
											Eles enviam mensagens elétricas e químicas
de um lado para o outro.
											Alguns dos seus neurónios do córtex motor
											enviam mensagens para baixo quando
move o seu braço deste modo.
											Deslocam-se para baixo, ao longo
do corpo caloso, pela medula espinal,
											até ao seu neurónio motor
inferior e aos seus músculos.
											Essa descarga elétrica vai ser captada
											por estes elétrodos,
											e poderemos ouvir
											exatamente o que o seu
cérebro vai fazer.
											Vou ligar isto durante um segundo.
									","
											Gerade tummeln sich in Ihrem Hirn
rund 80 Milliarden Neuronen,
											die elektronische und chemische 
Nachrichten hin- und hersenden.
											Aber einige Neuronen aus
Ihrem motorischen Kortex
											werden Informationen senden.

											Über Ihren Gehirnbalken runter
											ins Rückenmark zu den unteren Motoneuronen
											und zu diesen Muskeln gesendet.
											Die elektrische Entladung
											wird von diesen Elektroden registriert
											und wir werden hören können,
											was genau Ihr Gehirn tut.
											Also ich stelle das mal an.
									",How to control someone else's arm with your brain,Greg Gage,5:52,"TED Fellows,brain,demo,neuroscience,science,biotech,physiology,technology,biology"
"
","
","
","
",How to control someone else's arm with your brain,Greg Gage,5:52,"TED Fellows,brain,demo,neuroscience,science,biotech,physiology,technology,biology"
"
											Have you ever heard
what your brain sounds like?
											SK: No.
											GG: Let's try it out.
So go ahead and squeeze your hand.
											(Rumbling)
											So what you're listening to,
											so this is your motor units
happening right here.
											Let's take a look at it as well.
											So I'm going to stand over here,
											and I'm going to open up our app here.
											So now I want you to squeeze.
											(Rumbling)
									","
											¿Has escuchado alguna vez
el sonido de tu cerebro?
											SK: No.
											GG: Muy bien, vamos a probarlo.
Así que adelante y aprieta la mano.
											(Ruido)
											Lo que estás escuchando,
											son tus unidades motoras en acción.
											Veamos esto también.
											Así que voy a quedarme aquí,
											y voy a abrir la aplicación.
											Ahora quiero que aprietes.
											(Ruidos)
									","
											Alguma vez ouviu o seu cérebro?
											SK: Não.
											GG: Vamos experimentar.
Aperte a sua mão.
											(Ruído)
											O que estamos a ouvir
											são as suas unidades motoras a trabalhar.
											Vamos dar também uma vista de olhos.
											Vou ficar aqui
											e vou abrir a sua aplicação.
											Agora quero que aperte.
											(Ruído)
									","
											Haben Sie jemals Ihr Gehirn gehört?
											SK: Nein.
											Dann lassen Sie uns das mal testen.
											(Rauschen)
											Das was Sie jetzt hören,
											sind Ihre motorischen Einheiten.
											Gucken wir uns das Ganze auch mal an.
											Ich werde genau hier stehen 
und die App öffnen.
											Bitte machen Sie eine Faust.
											(Rauschen)
									",How to control someone else's arm with your brain,Greg Gage,5:52,"TED Fellows,brain,demo,neuroscience,science,biotech,physiology,technology,biology"
"
","
","
","
",How to control someone else's arm with your brain,Greg Gage,5:52,"TED Fellows,brain,demo,neuroscience,science,biotech,physiology,technology,biology"
"
											So right here, these are the motor units
that are happening
											from her spinal cord
out to her muscle right here,
											and as she's doing it,
											you're seeing the electrical activity
that's happening here.
											You can even click here
and try to see one of them.
											So keep doing it really hard.
											So now we've paused
											on one motor action potential that's
happening right now inside of your brain.
									","
											Así que aquí tenemos las unidades
motoras puestas en marcha
											con el impulso que baja por 
la médula a sus músculos de aquí,
											y mientras ella hace esto
											Uds. ven la actividad eléctrica
que tiene lugar aquí.
											Pueden incluso con un clic
tratar de ver a alguno de ellos.
											Sigue apretando con fuerza.
											Ahora nos hemos detenido
en un potencial de acción motor
											que ocurre ahora mismo
en el interior de su cerebro.
									","
											Aqui mesmo estão a trabalhar
as unidades motoras,
											da sua espinal medula até ao músculo.
											à medida que o faz,
											vemos a atividade elétrica
que está a ocorrer.
											Podemos até clicar aqui e ver um deles.
											Continue com força.
											Agora fizemos uma pausa
											no potencial de uma ação motora
que está a ocorrer dentro do seu cérebro.
									","
											Das sind die motorischen Einheiten
bei der Arbeit, die von ihrem Rückenmark
											zu ihren Muskeln geleitet werden.
											Während sie das tut,
											sieht man die elektronische Aktivität.
											Man kann hier klicken und eine sehen.
											Mach das einfach mal weiter.
											Jetzt haben wir es gestoppt,
											und zwar bei genau einem
motorischen Aktionspotential.
									",How to control someone else's arm with your brain,Greg Gage,5:52,"TED Fellows,brain,demo,neuroscience,science,biotech,physiology,technology,biology"
"
","
","
","
",How to control someone else's arm with your brain,Greg Gage,5:52,"TED Fellows,brain,demo,neuroscience,science,biotech,physiology,technology,biology"
"
											Do you guys want to see some more?
											(Applause)
											That's interesting,
but let's get it better.
											I need one more volunteer.
											What is your name, sir?
											Miguel Goncalves: Miguel.
											GG: Miguel, all right.
											You're going to stand right here.
											So when you're moving your arm like this,
											your brain is sending a signal
down to your muscles right here.
											I want you to move your arm as well.
											So your brain is going to send
a signal down to your muscles.
											And so it turns out that there is
a nerve that's right here
											that runs up here that innervates
these three fingers,
											and it's close enough to the skin
that we might be able
											to stimulate that so that what we can do
											is copy your brain signals
going out to your hand
											and inject it into your hand,
											so that your hand will move
when your brain tells your hand to move.
											So in a sense, she will take away
your free will
											and you will no longer have
any control over this hand.
											You with me?
									","
											¿Quieren ver un poco más?
											(Aplausos)
											Eso es interesante,
pero vamos a mejorarlo.
											Necesito un voluntario más.
											¿Cómo te llamas?
											Miguel Gonçalves: Miguel.
											GG: Miguel, de acuerdo.
											Quédate aquí.
											Al mover el brazo así,
											tu cerebro está enviando
un impulso a tus músculos de aquí.
											Quiero que muevas el brazo también.
											Así que tu cerebro enviará
un impulso a los músculos.
											Y resulta que justo aquí hay un nervio
											que baja por aquí
hasta estos 3 dedos,
											y está lo suficientemente cerca 
de la piel para poder estimularlo
											y así poder copiar
											los impulsos cerebrales
que se dirigen a tu mano
											y pasarlos a tu mano,
											para que esta se mueva cuando
su cerebro le diga que se mueva.
											Así que, de algún modo,
ella te quitará tu libre albedrío
											y no tendrás ningún control
sobre tu propia mano.
											¿Estás conmigo?
									","
											Querem ver mais?
											(Aplausos)
											É interessante, mas vai melhorar.
											Preciso de mais um voluntário.
											Como se chama?
											Miguel Gonçalves: Miguel.
GG: Miguel, muito bem.
											Vai ficar aqui mesmo.
											Quando movemos o nosso braço assim, o 
cérebro envia um sinal, até aos músculos.
											Quero que mova os seus braços.
											O seu cérebro vai enviar um sinal
para os seus músculos.
											Existe um nervo, aqui mesmo,
											que enerva a base destes três dedos
											e está suficientemente perto da pele
											para o podermos estimular,
											de modo que podemos copiar os sinais
do cérebro para a mão
											e injetá-los na sua mão
											de modo que a sua mão irá mover-se
quando o seu cérebro o ordenar.
											Em certo sentido, ela irá retirar-lhe
a sua livre vontade
											e deixará de ter controlo sobre esta mão.
											Está comigo?
									","
											Wollen Sie noch ein bisschen mehr sehen?
											(Applaus)
											Das eben war interessant.
Aber das geht noch besser!
											Ich brauche dafür noch einen Freiwilligen.
											Wie heissen Sie?
											Miguel Goncalves: Miguel.
											GG: Alles klar, Miguel.
											Stellen Sie sich bitte da drüben hin.
											Wenn Sie jetzt Ihren Arm bewegen,
											dann sendet Ihr Gehirn ein Signal
an die Muskeln hier
											Bitte bewegen Sie nun Ihren Arm.
											Ihr Gehirn sendet ein Signal 
an Ihre Muskeln.
											Es stellt sich heraus, 
dass hier ein Nerv ist,
											der hierentlang nach oben verläuft
und diese drei Finger anregt und
											nahe genug an der Oberfläche ist,

											diese Anregung stimulieren zu können.
											Wir werden also die Hirnsignale,
die an Ihre Hand gesendet werden,
											reproduzieren und an Ihre Hand senden,
											dass sich Ihre Hand bewegen wird,
wenn Ihr Gehirn es Ihnen sagt.
											Sie wird Ihnen in gewisser Weise 
Ihren freien Willen nehmen.
											Diese Hand wird nicht mehr kontrollierbar.
											Alles klar?
									",How to control someone else's arm with your brain,Greg Gage,5:52,"TED Fellows,brain,demo,neuroscience,science,biotech,physiology,technology,biology"
"
","
","
","
",How to control someone else's arm with your brain,Greg Gage,5:52,"TED Fellows,brain,demo,neuroscience,science,biotech,physiology,technology,biology"
"
											So I just need to hook you up.
											(Laughter)
											So I'm going to find your ulnar nerve,
											which is probably right around here.
											You don't know what you're signing up for
											when you come up.
											So now I'm going to move away
and we're going to plug it in
											to our human-to-human interface over here.
									","
											Así que solo tengo que conectarte.
											(Risas)
											Buscaré tu nervio cubital,
											que se encuentra probablemente justo aquí.
											No sabías lo que te esperaba
cuando subiste al escenario.
											Así que ahora me alejaré
y vamos a conectarte
											a nuestra interfaz humana.
									","
											Só preciso de o ligar.
											(Risos)
											Vou encontrar o seu nervo ulnar
											que está provavelmente por aqui.
											Não sabem no que se estão a meter
quando aparecem.
											Vou afastar-me e vamos ligar isto
											à nossa interface humano-com-humano, aqui.
									","
											Ich muss Sie also nur verbinden,
											(Lachen)
											Ich suche jetzt Ihren Ellennerv,
											er ist wahrscheinlich irgendwo hier.
											Auf was Sie sich da nur eingelassen haben.
											Ich werde jetzt mal weggehen

									",How to control someone else's arm with your brain,Greg Gage,5:52,"TED Fellows,brain,demo,neuroscience,science,biotech,physiology,technology,biology"
"
","
","
","
",How to control someone else's arm with your brain,Greg Gage,5:52,"TED Fellows,brain,demo,neuroscience,science,biotech,physiology,technology,biology"
"
											Okay, so Sam, I want you
to squeeze your hand again.
											Do it again. Perfect.
											So now I'm going to hook you up
over here so that you get the —
											It's going to feel
a little bit weird at first,
											this is going to feel like a —
(Laughter)
											You know, when you lose your free will,
and someone else becomes your agent,
											it does feel a bit strange.
									","
											Bueno Sam, quiero que
aprietes la mano de nuevo.
											Hazlo de nuevo. Perfecto.
											Así que ahora voy a conectarte
aquí para que te llegue...
											Te sentirás un poco raro al principio,
											sentirás como... (Risas)
											ya sabes, como cuando
pierdes tu libre albedrío,
											y te conviertes en el agente
de otra persona
											sí que se siente un poco extraño.
									","
											Sam, quero que aperte a sua mão novamente.
											Outra vez. Perfeito.
											Agora vou ligá-lo aqui.
											Vai ter uma sensação estranha, de início.
											(Risos)
											Sabem, quando perdem a livre vontade
e alguém se torna o vosso agente,
									","
											und es in unsere Mensch-Mensch Verbindung
hier drüben einsteckern.
											Okay Sam, machen Sie
bitte wieder eine Faust.
											Und nochmal, perfekt.
											Ich stöpsel Sie jetzt hier rein,
											das wird sich erst mal komisch anfühlen,
											(Lachen)
											Wenn jemand Ihren freien Willen 
nimmt und über sie bestimmt,
									",How to control someone else's arm with your brain,Greg Gage,5:52,"TED Fellows,brain,demo,neuroscience,science,biotech,physiology,technology,biology"
"
","
","
","
",How to control someone else's arm with your brain,Greg Gage,5:52,"TED Fellows,brain,demo,neuroscience,science,biotech,physiology,technology,biology"
"
											Now I want you to relax your hand.
											Sam, you're with me?
											So you're going to squeeze.
											I'm not going to turn it on yet,
so go ahead and give it a squeeze.
									","
											Ahora quiero que relajes la mano.
											Sam, ¿estás conmigo?
											Así que prepárate para apretar.
											No voy a encenderlo aún,
así que adelante, un apretón.
									","
											parece um pouco estranho.
											Agora quero que descontraia a mão.
											Sam, está comigo?
Agora vai apertar.
									","
											fühlt sich das natürlich merkwürdig an.
											Entspannen Sie Ihre Hand ...
											Sind Sie bereit, Sam?
											Sie machen wieder eine Faust,
									",How to control someone else's arm with your brain,Greg Gage,5:52,"TED Fellows,brain,demo,neuroscience,science,biotech,physiology,technology,biology"
"
","
","
","
",How to control someone else's arm with your brain,Greg Gage,5:52,"TED Fellows,brain,demo,neuroscience,science,biotech,physiology,technology,biology"
"
											So now, are you ready, Miguel?
											MG: Ready as I'll ever be.
											GG: I've turned it on, so go ahead
and turn your hand.
											Do you feel that a little bit?
MG: Nope.
											GG: Okay, do it again?
MG: A little bit.
											GG: A little bit? (Laughter)
											So relax.
											So hit it again.
											(Laughter)
											Oh, perfect, perfect.
											So relax, do it again.
									","
											Ahora, ¿estás listo, Miguel?
											MG: Más listo que nunca.
											GG: Lo he puesto en marcha,
así que adelante, aprieta la mano.
											¿Lo sientes un poco?
MG: No.
											GG: Muy bien, hazlo otra vez.
MG: Un poco.
											GG: ¿Un poquito? (Risas)
											Así que relájate.
											Aprieta de nuevo.
											(Risas)
											Ah, perfecto, perfecto.
											Así que relájate, repite.
									","
											Ainda não vou ligar,
por isso dê um aperto.
											Está pronto, Miguel?
											MG: Mais pronto de que nunca.
											GG: Já liguei, por isso vire a sua mão.
											- Sente um pouco isto?
- Não
											- Faça outra vez.
- Um pouco.
											GG: Um pouco?
											Descontraia. Aperte de novo.
									","
											Ich schalte es noch nicht an,
also fangen Sie gleich an.
											Also, bereit Miguel?
											""So bereit wie man sein kann.""
											Ich habe es jetzt angestellt,
also bewegen Sie bitte Ihre Hand.
											Spüren Sie das?
Miguel: Nein.
											Okay, versuchen Sie es nochmal.
Miguel: Ganz schwach.
											Ganz schwach nur? (Lachen)
											Entspannen Sie sich einfach.
											Und noch mal.
											(Lachen)
											Perfekt, wirklich super.
											Entspannen Sie sich, und noch mal.
									",How to control someone else's arm with your brain,Greg Gage,5:52,"TED Fellows,brain,demo,neuroscience,science,biotech,physiology,technology,biology"
"
","
","
","
",How to control someone else's arm with your brain,Greg Gage,5:52,"TED Fellows,brain,demo,neuroscience,science,biotech,physiology,technology,biology"
"
											All right, so right now,
											your brain is controlling your arm
and it's also controlling his arm,
											so go ahead and just do it one more time.
											All right, so it's perfect. (Laughter)
									","
											Muy bien, así que ahora,
											tu cerebro está controlando tu brazo
y también controla el suyo,
											así que adelante,
hazlo una vez más.
											Muy bien, es perfecto.
(Risas)
									","
											(Risos)
											Perfeito, perfeito.
											Descontraia. Faça outra vez.
											(Risos)
											Neste momento, o seu cérebro está
a controlar o seu braço e também o dele.
									","
											Okay, also jetzt gerade
											kontrolliert Ihr Hirn 
Ihre beiden Arme,
											machen Sie das Ganze gleich noch mal.
											Super. (Lachen)
									",How to control someone else's arm with your brain,Greg Gage,5:52,"TED Fellows,brain,demo,neuroscience,science,biotech,physiology,technology,biology"
"
","
","
","
",How to control someone else's arm with your brain,Greg Gage,5:52,"TED Fellows,brain,demo,neuroscience,science,biotech,physiology,technology,biology"
"
											So now, what would happen
if I took over my control of your hand?
											And so, just relax your hand.
											What happens?
											Ah, nothing.
											Why not?
											Because the brain has to do it.
											So you do it again.
											All right, that's perfect.
									","
											Ahora, ¿qué pasaría si me hiciera 
cargo del control de tu mano?
											Relaja la mano.
											¿Qué sucede?
											Ah, nada.
											¿Por qué no?
											Porque tiene que hacerlo el cerebro.
											Así que otra vez.
											Muy bien, eso es perfecto.
									","
											Faça isso mais uma vez.
											Está perfeito.
											(Risos)
											Que aconteceria se eu
controlasse a sua mão?
											Descontraia a mão.
											O que acontece?
											Nada. Porque não?
									","
											Was würde jetzt passieren, wenn ich
Ihren Arm kontrollieren würde?
											Entspannen Sie Ihre Hand noch einmal.
											Was passiert?
											Gar nichts passiert.
											Und wieso nicht?
											Weil das Gehirn es kontrollieren muss.
											Machen Sie es nochmal, Sam.
											Genau. Funktioniert prima!
									",How to control someone else's arm with your brain,Greg Gage,5:52,"TED Fellows,brain,demo,neuroscience,science,biotech,physiology,technology,biology"
"
","
","
","
",How to control someone else's arm with your brain,Greg Gage,5:52,"TED Fellows,brain,demo,neuroscience,science,biotech,physiology,technology,biology"
"
											Thank you guys for being
such a good sport.
											This is what's happening
all across the world —
											electrophysiology!
											We're going to bring on
the neuro-revolution.
									","
											Gracias chicos por cooperar tanto.
											Esto está sucediendo en todo el mundo...
											¡electrofisiología!
											Haremos la neuro-revolución.
									","
											Porque tem de ser o seu cérebro a fazê-lo.
Faça outra vez.
											Está perfeito.
											Obrigado por terem colaborado tão bem.
									","
											Danke, dass Sie so gut mitgemacht haben.
											Das passiert überall auf der Welt —
											Elektrophysiologie!
											Wir werden eine Neuro-Revolution starten!
									",How to control someone else's arm with your brain,Greg Gage,5:52,"TED Fellows,brain,demo,neuroscience,science,biotech,physiology,technology,biology"
"
","
","
","
",How to control someone else's arm with your brain,Greg Gage,5:52,"TED Fellows,brain,demo,neuroscience,science,biotech,physiology,technology,biology"
"
											Thank you.
									","
											Gracias.
									","
											Isto é o que está a acontecer
em todo o mundo:
									","
											Vielen Dank allerseits!
									",How to control someone else's arm with your brain,Greg Gage,5:52,"TED Fellows,brain,demo,neuroscience,science,biotech,physiology,technology,biology"
"
","
","
","
",How to control someone else's arm with your brain,Greg Gage,5:52,"TED Fellows,brain,demo,neuroscience,science,biotech,physiology,technology,biology"
"
											(Applause)
									","
											(Aplausos)
									","
											eletrofisiologia.
											Vamos iniciar a revolução neuronal.
											Obrigado.
											(Aplausos)
									","
											(Applaus)
									",How to control someone else's arm with your brain,Greg Gage,5:52,"TED Fellows,brain,demo,neuroscience,science,biotech,physiology,technology,biology"
"
","
","
","
",How to control someone else's arm with your brain,Greg Gage,5:52,"TED Fellows,brain,demo,neuroscience,science,biotech,physiology,technology,biology"
