en,pt,tr,title,speaker,duration,tags
"
											And I resented this,
											because not only do I not remember
signing up to that,
											but I resent the fact
that they appear to think
											that I should be excited
about a shop opening.
									","
											Isto ofendeu-me,
											porque não só não me lembro
de subscrever esta publicidade,
											mas ofende-me o facto de parecerem
pensar que fico empolgado
											pela abertura de uma loja.
									","
											Buna alındım,
											çünkü hem böyle bir şeye
kaydolduğumu hatırlamıyorum,
											hem de asıl alındığım şey
											bir market açılışına
heyecanlanmam gerekiyor sanıyorlar.
									",The agony of trying to unsubscribe,James Veitch,7:40,"communication,comedy,technology,humor,business"
"
","
","
",The agony of trying to unsubscribe,James Veitch,7:40,"communication,comedy,technology,humor,business"
"
											So what I did was I scrolled down
to the bottom of the email,
											and I pressed, ""Unsubscribe.""
											And I thought that'd be the end of it.
											But a week later,
I got another one that said,
									","
											Então, o que fiz foi descer na página
até ao fundo do ""email"",
											e cliquei em ""Cancelar a subscrição"".
											E pensei que a coisa acabava ali.
											Mas, uma semana mais tarde,
recebi outro que dizia:
									","
											Sayfada iletinin sonuna gelip
											""Üyelikten çık""a tıkladım.
											Sandım ki meselenin sonu olur bu.
											Fakat bir hafta sonra,
başka bir ileti aldım:
									",The agony of trying to unsubscribe,James Veitch,7:40,"communication,comedy,technology,humor,business"
"
","
","
",The agony of trying to unsubscribe,James Veitch,7:40,"communication,comedy,technology,humor,business"
"
											""Just two weeks
											until SafeMart at King's Cross opens!!!""
									","
											""Só faltam duas semanas
											""para o SafeMart de King's Cross abrir!!!""
									","
											""Yalnızca iki hafta sonra
											SafeMart King's Cross'ta açılıyor!!!""
									",The agony of trying to unsubscribe,James Veitch,7:40,"communication,comedy,technology,humor,business"
"
","
","
",The agony of trying to unsubscribe,James Veitch,7:40,"communication,comedy,technology,humor,business"
"
											And I thought, obviously,
I haven't clicked hard enough.
											So I tried it again. Right?
											Lo and behold, a week passes,
you guessed it,
									","
											E eu pensei, obviamente,
que não tinha clicado bem.
											Por isso, tentei outra vez. Certo?
											Pasmem-se, passada uma semana,
já adivinharam:
									","
											Dedim ki besbelli,
tam sert tıklayamamışım.
											Tekrar denedim, tamam mı?
											Gel görelim, bir hafta geçti
ve doğru tahmin ettiniz:
									",The agony of trying to unsubscribe,James Veitch,7:40,"communication,comedy,technology,humor,business"
"
","
","
",The agony of trying to unsubscribe,James Veitch,7:40,"communication,comedy,technology,humor,business"
"
											""Just one week until SafeMart
at King's Cross opens!!!""
									","
											""Só falta uma semana para o SafeMart
de King's Cross abrir!!!""
									","
											""SafeMart'ın King's Cross'ta açılışına
yalnızca bir hafta kaldı!!!""
									",The agony of trying to unsubscribe,James Veitch,7:40,"communication,comedy,technology,humor,business"
"
","
","
",The agony of trying to unsubscribe,James Veitch,7:40,"communication,comedy,technology,humor,business"
"
											And here's the problem:
											The internet gave us access to everything;
											but it also gave everything access to us.
											It's hard enough to discriminate
											between the things that genuinely
matter in this world
											and the minutiae of life,
											without having emails
about supermarket chains
											and Candy Crush Saga.
											And I was really annoyed with them,
											and I thought, OK, I was about to write
a strongly worded email,
											which I can do quite well.
									","
											Eis o problema:
											A Internet deu-nos acesso a tudo
											mas também deu a toda a gente
o acesso à nossa pessoa.
											Já é bastante difícil discriminar entre
o que realmente interessa neste mundo
											e os detalhes insignificantes da vida,
											sem ter ""emails""
sobre cadeias de supermercado
											e sobre o jogo Saga Candy Crush.
											E fiquei mesmo aborrecido com eles,
											e pensei: ""Ok, estava para escrever
um 'email' de forte censura"",
											o que consigo fazer bastante bem.
									","
											Bu işteki sorun şu:
											İnternet her şeye erişimimizi sağladı,
											ama aynı zamanda her şeyin de bize.
											Bu dünyadaki gerçekten
											önemli olan şeylerle, ıvır zıvır arasında
											ayrım yapmak zaten zor,
											süpermarket zincirlerinin
iletileri olmasa bile zor,
											Candy Crush Saga da var tabii.
											Gerçekten tepem attı
											ve dedim ki yeter, sert dilli bir ileti
yazmak üzereydim,
											ki gayet de güzel yazarım.
									",The agony of trying to unsubscribe,James Veitch,7:40,"communication,comedy,technology,humor,business"
"
","
","
",The agony of trying to unsubscribe,James Veitch,7:40,"communication,comedy,technology,humor,business"
"
											(Laughter)
									","
											(Risos)
									","
											(Gülüşmeler)
									",The agony of trying to unsubscribe,James Veitch,7:40,"communication,comedy,technology,humor,business"
"
","
","
",The agony of trying to unsubscribe,James Veitch,7:40,"communication,comedy,technology,humor,business"
"
											And I thought, no —
											I'm going to find the game.
											So I replied to it, and I said,
									","
											E pensei:
											""Não... vou descobrir o jogo.""
											Então, respondi e disse:
									","
											Sonra hayır dedim —
											oyunda ben de varım.
											İletiyi yanıtladım ve dedim ki:
									",The agony of trying to unsubscribe,James Veitch,7:40,"communication,comedy,technology,humor,business"
"
","
","
",The agony of trying to unsubscribe,James Veitch,7:40,"communication,comedy,technology,humor,business"
"
											""I literally cannot wait!!!!""
									","
											""Estou literalmente em pulgas!!!""
									","
											""Yerimde duramıyorum!!!!""
									",The agony of trying to unsubscribe,James Veitch,7:40,"communication,comedy,technology,humor,business"
"
","
","
",The agony of trying to unsubscribe,James Veitch,7:40,"communication,comedy,technology,humor,business"
"
											(Laughter)
									","
											(Risos)
									","
											(Gülüşmeler)
									",The agony of trying to unsubscribe,James Veitch,7:40,"communication,comedy,technology,humor,business"
"
","
","
",The agony of trying to unsubscribe,James Veitch,7:40,"communication,comedy,technology,humor,business"
"
											""What do you need from me?""
									","
											""O que precisam que faça?""
											(Risos)
									","
											""Ben ne getireyim?""
									",The agony of trying to unsubscribe,James Veitch,7:40,"communication,comedy,technology,humor,business"
"
","
","
",The agony of trying to unsubscribe,James Veitch,7:40,"communication,comedy,technology,humor,business"
"
											They got back to me;
a guy called Dan said,
									","
											Eles responderam;
um tipo chamado Dan disse-me:
									","
											Dan adında birisinden yanıt geldi:
									",The agony of trying to unsubscribe,James Veitch,7:40,"communication,comedy,technology,humor,business"
"
","
","
",The agony of trying to unsubscribe,James Veitch,7:40,"communication,comedy,technology,humor,business"
"
											""Hi James. I've asked a colleague
to help me with your query.""
									","
											""Olá James. Pedi a um colega
para me ajudar na sua dúvida.""
									","
											""Selam James. Soruna yardım
için meslektaşıma danıştım.""
									",The agony of trying to unsubscribe,James Veitch,7:40,"communication,comedy,technology,humor,business"
"
","
","
",The agony of trying to unsubscribe,James Veitch,7:40,"communication,comedy,technology,humor,business"
"
											(Laughter)
									","
											(Risos)
									","
											(Gülüşmeler)
									",The agony of trying to unsubscribe,James Veitch,7:40,"communication,comedy,technology,humor,business"
"
","
","
",The agony of trying to unsubscribe,James Veitch,7:40,"communication,comedy,technology,humor,business"
"
											Like it needs help.
											And I said, ""What's the plan, Dan?
											I'm thinking fireworks, bouncy castle ...""
									","
											Como se fosse preciso ajuda.
											E eu disse:
""Qual é o plano, Dan?
											""Estou a pensar em fogo-de-artifício,
um castelo insuflável...""
									","
											Sanki yardım lazımmış gibi.
											Dedim ki: ""Plan nedir Dan?
											Bence havai fişekler, şişme şato olsun...""
									",The agony of trying to unsubscribe,James Veitch,7:40,"communication,comedy,technology,humor,business"
"
","
","
",The agony of trying to unsubscribe,James Veitch,7:40,"communication,comedy,technology,humor,business"
"
											(Laughter)
									","
											(Risos)
									","
											(Gülüşmeler)
									",The agony of trying to unsubscribe,James Veitch,7:40,"communication,comedy,technology,humor,business"
"
","
","
",The agony of trying to unsubscribe,James Veitch,7:40,"communication,comedy,technology,humor,business"
"
											""I'm not sure what you mean.""
									","
											""Não tenho a certeza de o perceber.""
									","
											""Demek istediğini anlayamadım.""
									",The agony of trying to unsubscribe,James Veitch,7:40,"communication,comedy,technology,humor,business"
"
","
","
",The agony of trying to unsubscribe,James Veitch,7:40,"communication,comedy,technology,humor,business"
"
											(Laughter)
									","
											(Risos)
									","
											(Gülüşmeler)
									",The agony of trying to unsubscribe,James Veitch,7:40,"communication,comedy,technology,humor,business"
"
","
","
",The agony of trying to unsubscribe,James Veitch,7:40,"communication,comedy,technology,humor,business"
"
											I said, ""I'm just tremendously
excited about the opening!""
									","
											Eu disse: ""É que me sinto tremendamente
empolgado com a inauguração!""
									","
											""Açılışla ilgili acayip
heyecanlıyım!"" dedim.
									",The agony of trying to unsubscribe,James Veitch,7:40,"communication,comedy,technology,humor,business"
"
","
","
",The agony of trying to unsubscribe,James Veitch,7:40,"communication,comedy,technology,humor,business"
"
											(Laughter)
									","
											(Risos)
									","
											(Gülüşmeler)
									",The agony of trying to unsubscribe,James Veitch,7:40,"communication,comedy,technology,humor,business"
"
","
","
",The agony of trying to unsubscribe,James Veitch,7:40,"communication,comedy,technology,humor,business"
"
											""Do you want to book
the bouncy castle or shall I?""
									","
											""Querem reservar o castelo insuflável
ou reservo eu?""
									","
											""Şişme şatoyu sen ayarlar mısın,
yoksa ben mi ayarlayayım?""
									",The agony of trying to unsubscribe,James Veitch,7:40,"communication,comedy,technology,humor,business"
"
","
","
",The agony of trying to unsubscribe,James Veitch,7:40,"communication,comedy,technology,humor,business"
"
											He said, ""I think you have misunderstood.""
									","
											Ele respondeu:
""Acho que você não compreendeu.""
									","
											""Galiba yanlış anladın."" dedi.
									",The agony of trying to unsubscribe,James Veitch,7:40,"communication,comedy,technology,humor,business"
"
","
","
",The agony of trying to unsubscribe,James Veitch,7:40,"communication,comedy,technology,humor,business"
"
											(Laughter)
									","
											(Risos)
									","
											(Gülüşmeler)
									",The agony of trying to unsubscribe,James Veitch,7:40,"communication,comedy,technology,humor,business"
"
","
","
",The agony of trying to unsubscribe,James Veitch,7:40,"communication,comedy,technology,humor,business"
"
											""A new store is opening,
but there is no celebration planned.""
									","
											""Vai abrir uma nova loja
mas não há planos para uma festa.""
									","
											""Yeni bir mağaza açılıyor, 
ama kutlama olmayacak.""
									",The agony of trying to unsubscribe,James Veitch,7:40,"communication,comedy,technology,humor,business"
"
","
","
",The agony of trying to unsubscribe,James Veitch,7:40,"communication,comedy,technology,humor,business"
"
											I said, ""But what was all the 'Three weeks
until,' 'Two weeks until' emails?
											I was getting excited.""
									","
											Eu disse: ""Então o que eram os 'emails'
'Só faltam três semanas...',
											"" 'Só faltam duas semanas...'?
									","
											""Peki 'Üç hafta kaldı', 'İki hafta kaldı'
iletileri neyin nesiydi?
											Tam da heveslenmiştim."" dedim.
									",The agony of trying to unsubscribe,James Veitch,7:40,"communication,comedy,technology,humor,business"
"
","
","
",The agony of trying to unsubscribe,James Veitch,7:40,"communication,comedy,technology,humor,business"
"
											(Laughter)
									","
											""Estava a ficar empolgado!""
									","
											(Gülüşmeler)
									",The agony of trying to unsubscribe,James Veitch,7:40,"communication,comedy,technology,humor,business"
"
","
","
",The agony of trying to unsubscribe,James Veitch,7:40,"communication,comedy,technology,humor,business"
"
											""I'm sorry you're disappointed.""
									","
											(Risos)
									","
											""Hayal kırıklığın için üzgünüm.""
									",The agony of trying to unsubscribe,James Veitch,7:40,"communication,comedy,technology,humor,business"
"
","
","
",The agony of trying to unsubscribe,James Veitch,7:40,"communication,comedy,technology,humor,business"
"
											(Laughter)
									","
											""Lamento se ficou desapontado.""
									","
											(Gülüşmeler)
									",The agony of trying to unsubscribe,James Veitch,7:40,"communication,comedy,technology,humor,business"
"
","
","
",The agony of trying to unsubscribe,James Veitch,7:40,"communication,comedy,technology,humor,business"
"
											I said, ""Not to worry.
											Let's do something anyway!
											Besides, the deposit on the bouncy
castle was non-refundable.""
									","
											(Risos)
											Eu disse: ""Não te preocupes.
											""Vamos nós fazer qualquer coisa!""
											(Risos)
									","
											Dedim ki: ""Takma kafana.
											Yine de bir şeyler yapalım yahu!
											Hem şişme şatoda geri ödeme yoktu.""
									",The agony of trying to unsubscribe,James Veitch,7:40,"communication,comedy,technology,humor,business"
"
","
","
",The agony of trying to unsubscribe,James Veitch,7:40,"communication,comedy,technology,humor,business"
"
											(Laughter)
									","
											""Mesmo porque o depósito da reserva
do castelo insuflável não é reembolsável.""
									","
											(Gülüşmeler)
									",The agony of trying to unsubscribe,James Veitch,7:40,"communication,comedy,technology,humor,business"
"
","
","
",The agony of trying to unsubscribe,James Veitch,7:40,"communication,comedy,technology,humor,business"
"
											""If we don't use it, we're out
a few hundred quid, Dan.""
									","
											(Risos)
									","
											""Kullanmazsak yüzlerce pound
içerideyiz demektir, Dan.""
									",The agony of trying to unsubscribe,James Veitch,7:40,"communication,comedy,technology,humor,business"
"
","
","
",The agony of trying to unsubscribe,James Veitch,7:40,"communication,comedy,technology,humor,business"
"
											(Laughter)
									","
											""Se não o usarmos, perdemos
algumas centenas de libras, Dan.""
									","
											(Gülüşmeler)
									",The agony of trying to unsubscribe,James Veitch,7:40,"communication,comedy,technology,humor,business"
"
","
","
",The agony of trying to unsubscribe,James Veitch,7:40,"communication,comedy,technology,humor,business"
"
											He said, ""Mr. Veitch, I'm not responsible
for anything you have ordered.""
									","
											(Risos)
									","
											Dedi ki: ""Sayın Veitch, sipariş verdiğiniz
hiçbir şeyden sorumlu değilim.""
									",The agony of trying to unsubscribe,James Veitch,7:40,"communication,comedy,technology,humor,business"
"
","
","
",The agony of trying to unsubscribe,James Veitch,7:40,"communication,comedy,technology,humor,business"
"
											I said, ""Let's not get into who did what.
											Bottom line: you and I
are in this together.""
									","
											Ele disse: ""Sr. Veitch,
Não sou responsável
											""por nada que tenha encomendado.""
											Eu disse: ""Quem fez o quê...
Não vamos por aí.
											(Risos)
									","
											""Kim ne yapmış meselelerine girmeyelim.
											Sözün özü: Senle ben bu işte beraberiz.""
									",The agony of trying to unsubscribe,James Veitch,7:40,"communication,comedy,technology,humor,business"
"
","
","
",The agony of trying to unsubscribe,James Veitch,7:40,"communication,comedy,technology,humor,business"
"
											(Laughter)
									","
											""O que interessa é que estamos
os dois juntos nisto.""
									","
											(Gülüşmeler)
									",The agony of trying to unsubscribe,James Veitch,7:40,"communication,comedy,technology,humor,business"
"
","
","
",The agony of trying to unsubscribe,James Veitch,7:40,"communication,comedy,technology,humor,business"
"
											(Applause)
									","
											(Risos)
									","
											(Alkış)
									",The agony of trying to unsubscribe,James Veitch,7:40,"communication,comedy,technology,humor,business"
"
","
","
",The agony of trying to unsubscribe,James Veitch,7:40,"communication,comedy,technology,humor,business"
"
											""Question: Will you be there
to make sure people take their shoes off?""
									","
											(Aplausos)
									","
											""Soru: İnsanların ayakkabılarını
çıkarması için orada bekler misin?""
									",The agony of trying to unsubscribe,James Veitch,7:40,"communication,comedy,technology,humor,business"
"
","
","
",The agony of trying to unsubscribe,James Veitch,7:40,"communication,comedy,technology,humor,business"
"
											(Laughter)
									","
											""Pergunta: Vai estar lá para se assegurar
de que as pessoas se descalçam?""
									","
											(Gülüşmeler)
									",The agony of trying to unsubscribe,James Veitch,7:40,"communication,comedy,technology,humor,business"
"
","
","
",The agony of trying to unsubscribe,James Veitch,7:40,"communication,comedy,technology,humor,business"
"
											I'll be honest, then my relationship
with Dan deteriorated somewhat,
											because the next email I got was this:
									","
											(Risos)
											Para ser franco, nessa altura, a minha
relação com o Dan deteriorou-se um pouco,
									","
											Dürüst olacağım, bu andan sonra
Dan'le ilişkim biraz bozuldu gibi,
											çünkü aldığım sonraki ileti şuydu:
									",The agony of trying to unsubscribe,James Veitch,7:40,"communication,comedy,technology,humor,business"
"
","
","
",The agony of trying to unsubscribe,James Veitch,7:40,"communication,comedy,technology,humor,business"
"
											""Thanks for your email -
your Case Number is ...""
									","
											porque o ""email"" que recebi
a seguir foi este:
									","
											""İletiniz için teşekkürler -
Dosya Numaranız ...""
									",The agony of trying to unsubscribe,James Veitch,7:40,"communication,comedy,technology,humor,business"
"
","
","
",The agony of trying to unsubscribe,James Veitch,7:40,"communication,comedy,technology,humor,business"
"
											(Laughter)
									","
											""Agradecemos os seu 'email'.
O número do seu caso é... ""
									","
											(Gülüşmeler)
									",The agony of trying to unsubscribe,James Veitch,7:40,"communication,comedy,technology,humor,business"
"
","
","
",The agony of trying to unsubscribe,James Veitch,7:40,"communication,comedy,technology,humor,business"
"
											That's outrageous.
											I said, ""Dan?""
									","
											(Risos)
											É um insulto.
									","
											Acımasızcaydı.
											""Dan?"" dedim.
									",The agony of trying to unsubscribe,James Veitch,7:40,"communication,comedy,technology,humor,business"
"
","
","
",The agony of trying to unsubscribe,James Veitch,7:40,"communication,comedy,technology,humor,business"
"
											(Laughter)
									","
											Eu disse: ""Dan?""
									","
											(Gülüşmeler)
									",The agony of trying to unsubscribe,James Veitch,7:40,"communication,comedy,technology,humor,business"
"
","
","
",The agony of trying to unsubscribe,James Veitch,7:40,"communication,comedy,technology,humor,business"
"
											And I got — and I was just like,
this is ... — and I, I ....
											And I said, ""Danny?""
											And I thought, this is terrible.
All I'm doing is collecting case numbers.
											I said, ""D-Dog?""
									","
											(Risos)
											E recebi — e fiquei assim... — E eu...
											E eu disse: ""Danny?""
											Pensei: ""Isto é terrível.
Só consigo colecionar números de caso.""
									","
											Şu geldi — ve sanki ben,
bu ... — ve ben, ben ....
											""Danny?"" dedim.
											Böyle sürdü, berbat bir şeydi.
Dosya numarası alıp duruyordum.
											""Lan, Dan?"" dedim.
									",The agony of trying to unsubscribe,James Veitch,7:40,"communication,comedy,technology,humor,business"
"
","
","
",The agony of trying to unsubscribe,James Veitch,7:40,"communication,comedy,technology,humor,business"
"
											(Laughter)
									","
											Eu disse: ""D-Dog""?
									","
											(Gülüşmeler)
									",The agony of trying to unsubscribe,James Veitch,7:40,"communication,comedy,technology,humor,business"
"
","
","
",The agony of trying to unsubscribe,James Veitch,7:40,"communication,comedy,technology,humor,business"
"
											""The store is now open.""
									","
											(Risos)
									","
											""Mağaza açıldı.""
									",The agony of trying to unsubscribe,James Veitch,7:40,"communication,comedy,technology,humor,business"
"
","
","
",The agony of trying to unsubscribe,James Veitch,7:40,"communication,comedy,technology,humor,business"
"
											(Laughter)
									","
											""A loja já abriu.""
									","
											(Gülüşmeler)
									",The agony of trying to unsubscribe,James Veitch,7:40,"communication,comedy,technology,humor,business"
"
","
","
",The agony of trying to unsubscribe,James Veitch,7:40,"communication,comedy,technology,humor,business"
"
											I said, ""But Dan, they must have wondered
why there was no bouncy castle.""
									","
											(Risos)
									","
											""Ama Dan, nerede bizim şişme şatomuz
diye merak etmişlerdir."" dedim.
									",The agony of trying to unsubscribe,James Veitch,7:40,"communication,comedy,technology,humor,business"
"
","
","
",The agony of trying to unsubscribe,James Veitch,7:40,"communication,comedy,technology,humor,business"
"
											And then we were back to this.
									","
											Eu disse: ""Dan, devem ter-se perguntado
porque não houve castelo insuflável.""
									","
											Sonra iş yine buna döndü.
									",The agony of trying to unsubscribe,James Veitch,7:40,"communication,comedy,technology,humor,business"
"
","
","
",The agony of trying to unsubscribe,James Veitch,7:40,"communication,comedy,technology,humor,business"
"
											And that might have been
the end of the story,
											but I remembered
that anything — everything —
											even something as mundane
as getting out of a car,
											can be fun if you find the right game.
									","
											E depois, voltámos a isto.
											(Risos)
											E podia ter sido o fim da história,
											mas lembrei-me de que tudo
— tudo —
											mesmo algo tão corriqueiro
como sair do carro,
									","
											Burası hikâyenin sonu olabilirdi,
											fakat sonra şunu hatırladım:
Herhangi bir şey — her şey —
											arabadan çıkmak kadar
sıradan bir şey bile,
											doğru oyunu bulursan eğlenceli olabilir.
									",The agony of trying to unsubscribe,James Veitch,7:40,"communication,comedy,technology,humor,business"
"
","
","
",The agony of trying to unsubscribe,James Veitch,7:40,"communication,comedy,technology,humor,business"
"
											So,
											this is what I replied:
									","
											pode ser divertido
se descobrirmos o jogo certo.
											Por isso,
									","
											İşte,
											verdiğim yanıt şuydu:
									",The agony of trying to unsubscribe,James Veitch,7:40,"communication,comedy,technology,humor,business"
"
","
","
",The agony of trying to unsubscribe,James Veitch,7:40,"communication,comedy,technology,humor,business"
"
											[Thanks for your email -
your Case Number is #0000001.]
									","
											respondi assim:
									","
											[İletiniz için teşekkürler -
Dosya Numaranız #0000001.]
									",The agony of trying to unsubscribe,James Veitch,7:40,"communication,comedy,technology,humor,business"
"
","
","
",The agony of trying to unsubscribe,James Veitch,7:40,"communication,comedy,technology,humor,business"
"
											(Laughter)
									","
											[Agradecemos o seu 'email'
— o seu número de caso é o #0000001.]
									","
											(Gülüşmeler)
									",The agony of trying to unsubscribe,James Veitch,7:40,"communication,comedy,technology,humor,business"
"
","
","
",The agony of trying to unsubscribe,James Veitch,7:40,"communication,comedy,technology,humor,business"
"
											(Applause)
									","
											(Risos)
									","
											(Alkış)
									",The agony of trying to unsubscribe,James Veitch,7:40,"communication,comedy,technology,humor,business"
"
","
","
",The agony of trying to unsubscribe,James Veitch,7:40,"communication,comedy,technology,humor,business"
"
											And we just, uh ...
									","
											(Aplausos)
									","
											Sonrasında biz, hımm ...
									",The agony of trying to unsubscribe,James Veitch,7:40,"communication,comedy,technology,humor,business"
"
","
","
",The agony of trying to unsubscribe,James Veitch,7:40,"communication,comedy,technology,humor,business"
"
											(Laughter)
									","
											E nós apenas...
									","
											(Gülüşmeler)
									",The agony of trying to unsubscribe,James Veitch,7:40,"communication,comedy,technology,humor,business"
"
","
","
",The agony of trying to unsubscribe,James Veitch,7:40,"communication,comedy,technology,humor,business"
"
											It was like we were dancing.
											It was just a beautiful relationship.
											We just kept going.
											It was lovely.
											But to be honest, guys,
it was quite labor-intensive,
											and I had other stuff to do,
											believe it or not.
											So what I did is I have a little email
auto-replier program.
											And I set it up so every time
it receives an email from SafeMart,
											it just pings one back.
											So I set it up, and it says,
									","
											(Risos)
											Era como se estivéssemos a dançar.
(Risos)
											Era uma bela relação.
											Simplesmente, continuámos...
											Era encantador.
											Mas, para vos ser franco,
requeria muito trabalho,
											e eu tinha outras coisas para fazer,
											acreditem ou não.
											(Risos)
											Por isso, o que fiz foi ter um programa
de resposta automática.
											E programei-o para responder
sempre aos ""emails"" do SafeMart.
											Responde sempre.
									","
											dans ediyor gibiydik.
											Güzel bir ilişkiydi.
											Böyle sürdürdük.
											Çok hoştu.
											Fakat dürüst olursak,
yoğun bir emek istiyordu
											ve yapacak başka işlerim vardı,
											inanır mısınız bilmem.
											Basit bir kendi yanıtlayan
ileti yazılımım var.
											SafeMart'tan ne zaman ileti gelse
yanıtlayacak biçimde ayarladım.
											Ayarladım yazılımı, içeriği:
									",The agony of trying to unsubscribe,James Veitch,7:40,"communication,comedy,technology,humor,business"
"
","
","
",The agony of trying to unsubscribe,James Veitch,7:40,"communication,comedy,technology,humor,business"
