en,es,tr,pt,title,speaker,duration,tags
"
","
","
","
",How we can stop Africa's scientific brain drain,Kevin Njabo,8:35,"Africa,education,science,conservation"
"
											So this has allowed students like Michel
											to receive high-quality
training in Africa.
											Michel is currently working in our labs
											to investigate the effects
of climate change on insects, for his PhD,
											and has already secured
his post-doctorate fellowship
											that will enable him
to stay on the continent.
											Also through our local help program,
											Dr. Gbenga Abiodun,
a young Nigerian scientist,
											can work as a post-doctoral fellow
											with the Foundation
for Professional Development
											in the University of Western Cape
in South Africa
											and the University of California
at the same time,
											investigating the effects
of climate variability and change
											on malaria transmission in Africa.
											Indeed, Gbenga is currently
developing models
											that will be used
as an early warning system
											to predict malaria transmission in Africa.
									","
											Esto ha permitido que 
estudiantes como Michel
											reciban entrenamiento 
de alta calidad en África.
											Michel trabaja actualmente 
en nuestros laboratorios investigando
											los efectos del cambio climático 
en los insectos para su doctorado,
											y ya se ha asegurado una beca posdoctoral
											que le permitirá permanecer 
en el continente.
											También a través de nuestro 
programa de ayuda local,
											el Dr. Gbenga Abiodun,
un joven científico nigeriano,
											puede trabajar como becario postdoctoral
											con la Fundación para 
el Desarrollo Profesional
											en la Universidad de Western Cape
en Sudáfrica
											y en la Universidad de California
al mismo tiempo,
											investigando los efectos de la 
variabilidad y el cambio del clima
											sobre la transmisión 
de la malaria en África.
											De hecho, Gbenga actualmente
desarrolla modelos
											que se usarán como sistema 
de alerta temprana
											para predecir la transmisión 
de la malaria en África.
									","
											İşte bu, Michel gibi öğrencilerin
											yüksek kalite eğitim alabilmesini sağladı.
											Michel şu an laboratuvarlarımızda, 
doktorası için
											iklim değişikliğinin böcekler
üzerindeki etkisini inceliyor
											ve şimdiden onu kıtada tutmayı sağlayacak
											doktora sonrası bursunu kazandı.
											Ayrıca yerel yardım programımız sayesinde
											Nijeryalı genç bir bilim adamı
Dr. Gbenga Abiodun
											Profesyonel Gelişim Vakfı ile
											Güney Afrika, Western Cape
Üniversitesi'nde ve
											Kaliforniya Üniversitesi'nde
eş zamanlı olarak
											post-doktora çalışmasını yapabiliyor,
											iklim değişkenliği ve değişiminin
Afrika'daki sıtma bulaşıcılığı
											üzerindeki etkisini inceliyor.
											Gerçekten de, Gbenga şu an zaten
											erken uyarı sistemi gibi kullanılacak olan
											Afrika'da sıtma yayılımını
öngören modeller geliştiriyor.
									","
											Isso permitiu que estudantes como Michel
											recebessem formação
de alta qualidade em África.
											Michel está hoje a trabalhar
nos nossos laboratórios
											para investigar os efeitos
da alteração climática em insetos,
											para o seu doutoramento
											e já garantiu uma bolsa
para o pós-doutoramento
											que lhe permitirá
manter-se no continente.
											Também através
do nosso projeto de ajuda local,
											o Dr. Gbenga Abiodun,
um jovem cientista nigeriano,
											pode trabalhar enquanto pós-doutoramento,
											com a Fundação para
Desenvolvimento Profissional
											na Universidade do Cabo Ocidental
na África do Sul
											e na Universidade da Califórnia,
simultaneamente,
											investigando os efeitos 
da variabilidade e alteração climática
											sobre a transmissão da malária em África.
											Gbenga está a desenvolver modelos
											que vão ser usados
como um sistema de alerta precoce
											para prever a transmissão
da malária em África,
									",How we can stop Africa's scientific brain drain,Kevin Njabo,8:35,"Africa,education,science,conservation"
"
","
","
","
",How we can stop Africa's scientific brain drain,Kevin Njabo,8:35,"Africa,education,science,conservation"
"
											So rather than exporting
our best and brightest out of Africa,
											we are nurturing and supporting
local talent in Africa.
											For example, like me,
											Dr. Eric Fokam was trained in the US.
											He returned home to Cameroon,
but couldn't secure the necessary grants,
											and he found it incredibly challenging
											to practice and learn
the science he knew he could.
											So when I met Eric,
											he was on the verge
of returning to the US.
											But we convinced him
to start collaborating
											with the Congo Basin Institute.
											Today, his lab in Buea
has over half a dozen collaborative grants
											with researchers from the US and Europe
											supporting 14 graduate students,
nine of them women,
											all carrying out groundbreaking research
											understanding biodiversity
under climate change,
											human health and nutrition.
									","
											Entonces, en lugar de exportar
lo mejor y más brillante de África,
											nutrimos y apoyamos 
el talento local en África.
											Por ejemplo, al igual que yo,
											el Dr. Eric Fokam se formó en EE.UU.
											Regresó a casa en Camerún, pero no pudo 
asegurar las subvenciones necesarias,
											y encontró increíblemente desafiante
											aplicar y enseñar la ciencia 
que él sabía que podía.
											Entonces cuando conocí a Eric,
											estaba a punto de regresar a EE.UU.
											Pero lo convencimos de empezar a colaborar
											con el Instituto de la Cuenca del Congo.
											Hoy, su laboratorio en Buea tiene más de 
media docena de fondos de colaboración
											con investigadores de EE.UU. y Europa
											que apoyan a 14 estudiantes graduados,
nueve de ellas mujeres,
											a llevar a cabo una investigación pionera
											para entender la biodiversidad
que hay bajo el cambio climático,
											la salud humana y la nutrición.
									","
											Bu yüzden, en iyi ve parlak
yeteneklerimizi kaçırmak yerine
											onları Afrika'da destekliyor 
ve sahipleniyoruz.
											Örneğin, benim gibi
											Dr.Eric Fokam eğitimini
Amerika'da tamamladı
											ve sonrasında eve, Kamerun'a döndü
ama gerekli bütçeyi bulamadı.
											Sahip olduğu bilgiyi uygulayıp
öğrenebileceği düşüncesini
											bu şartlarda uygulaması
inanılmaz derecede zordu.
											Eric, ben onunla tanıştığım zaman
											Amerika'ya dönmek üzereydi.
											Ama onu Kongo Basin Enstitüsüyle
											işbirliği yapmaya ikna ettim.
											Bugün, Buea'daki laboratuvarında
yarım düzine işbirliği bütçesiyle
											Amerikalı ve Avrupalı
araştırmacılarla birlikte
											dokuzu kadın, 14 öğrenciye destek veriyor
											ve hepsi iklim değişikliği, insan sağlığı
											ve besinler üzerinden
biyoçeşitliliği anlamak üzere
											çığır açan araştırmalar yapıyorlar.
									","
											Assim, em vez de exportarmos
os melhores e mais brilhantes de África,
											estamos a alimentar e a apoiar
os talentos locais em África.
											Por exemplo, tal como eu,
											o Dr. Eric Fokam formou-se nos EUA.
											Regressou aos Camarões
mas não conseguiu as bolsas necessárias,
											e encontrou dificuldades extremas
											para praticar e aprender
a ciência que sabia que podia aprender.
											Por isso, quando conheci Eric,
											ele estava em vias de regressar aos EUA.
											Mas eu convenci-o
a iniciar uma colaboração
											com o Instituto da Bacia do Congo.
											Hoje, o laboratório dele em Buea,
											tem mais de meia dúzia
de bolsas colaborativas
											com investigadores dos EUA e da Europa
											apoiando 14 estudantes doutorandos,
em que nove são mulheres,
											todos eles realizando
investigação de ponta,
											sobre a biodiversidade,
a alteração climática,
											a saúde humana e a nutrição.
									",How we can stop Africa's scientific brain drain,Kevin Njabo,8:35,"Africa,education,science,conservation"
"
","
","
","
",How we can stop Africa's scientific brain drain,Kevin Njabo,8:35,"Africa,education,science,conservation"
"
											(Applause)
									","
											(Aplausos)
									","
											(Alkışlar)
									","
											(Aplausos)
									",How we can stop Africa's scientific brain drain,Kevin Njabo,8:35,"Africa,education,science,conservation"
"
","
","
","
",How we can stop Africa's scientific brain drain,Kevin Njabo,8:35,"Africa,education,science,conservation"
"
											So rather than buy into the ideas
of Africa taking handouts,
											we are using our
interdisciplinary approach
											to empower Africans
to find their own solutions.
											Right now, we are working
with local communities and students,
											a US entrepreneur,
											scientists from the US and Africa
											to find a way to sustainably grow ebony,
the iconic African hardwood.
											Ebonies, like most African hardwood,
are exploited for timber,
											but we know very little
about their ecology,
											what disperses them,
											how they survive in our forest
80 to 200 years.
											This is Arvin,
											a young PhD student working in our labs,
											conducting what is turning out to be
some cutting-edge tissue culture work.
											Arvin is holding in her hands
											the first ebony tree that was produced
entirely from tissues.
											This is unique in Africa.
											We can now show that you can
produce African timber
											from different plant tissues —
											leaves, stems, roots —
											in addition from generating
them from seeds,
											which is a very difficult task.
									","
											Así que en lugar de comprar la idea
de una África que recibe limosnas,
											usamos nuestro enfoque interdisciplinario
											para empoderar a los africanos
a que encuentren sus propias soluciones.
											En este momento trabajamos
con comunidades locales y estudiantes,
											un emprendedor estadounidense,
											científicos de EE.UU. y África
para encontrar una manera
											de producir ébano de manera sostenible,
la icónica madera dura africana.
											El ébano, como la mayoría de la madera 
dura africana, es explotado,
											pero sabemos muy poco sobre su ecología,
											qué los dispersa,
											cómo sobreviven en nuestro bosque
de 80 a 200 años.
											Esta es Arvin,
											una joven estudiante de doctorado 
que trabaja en nuestros laboratorios,
											conduciendo lo que resulta ser un trabajo 
de cultivo de tejidos de vanguardia.
											Arvin está sosteniendo en sus manos
											el primer árbol de ébano 
producido en su totalidad por tejidos.
											Esto es único en África.
											Ahora podemos demostrar que 
se puede producir madera africana
											a partir de diferentes 
tejidos vegetales...
											hojas, tallos, raíces...
											además de generarlos de semillas,
											que es una tarea muy difícil.
									","
											Afrika'nın fikirlerine para yardımı
alarak hissedar bulmak yerine,
											disiplinler arası bir yaklaşımla,
Afrikalıları kendi
											çözümlerini bulmaya teşvik ediyoruz.
											Şu an yerel gruplar ve öğrencilerle,
Amerikalı bir girişimciyle,
											Amerikalı ve Afrikalı
bilim insanlarıyla
											Abanoz bitkisinin,
simgesel Afrika ahşabının,
											sürdürülebilir olarak yetiştirilmesini
sağlamak için bir yol arıyoruz.
											Abanozlar, birçok Afrika ahşabı gibi,
kereste için istismar edildi
											fakat onların ekolojisi
hakkında çok az bilgiye sahibiz.
											Onları yayan nedir?
											Ormanlarımızda 80-200 yıl nasıl yaşadılar?
											Bu Arvin.
											Laboratuvarlarımızda çalışan
genç bir doktora öğrencisi.
											Son teknoloji doku üretimi sağlayacak
bir çalışmayı yürütüyor.
											Arvin şu an ellerinde
											tamamen dokulardan üretilen
bir Abazon bitkisi tutuyor.
											Bu Afrika'da eşsiz bir şey.
											Artık size, farklı bitki dokularından
											yapraklardan, köklerden,
											kök hücreden kereste
üretebileceğinizi gösteriyoruz.
											Yani sadece tohumlarından değil,
											ki bu oldukça zor bir iş.
									","
											Em vez de aceitar as ideias
de África pedir ajuda do exterior
											estamos a usar uma abordagem
interdisciplinar
											para capacitar os africanos
a encontrar as suas soluções.
											Neste momento, estamos a trabalhar
com comunidades e estudantes locais,
											com um empresário dos EUA,
											com cientistas dos EUA e de África,
											para encontrar uma forma sustentada
de cultivar o ébano,
											a madeira africana icónica.
											O ébano e a maior parte
das rijas madeiras africanas
											são exploradas para madeira
											mas sabemos muito pouco
sobre a sua ecologia, o que as dispersa,
											como sobrevivem nas nossas florestas
entre 80 a 200 anos.
											Esta é Arvin,
											uma jovem doutoranda
que trabalha nos nossos laboratórios,
											e realiza um trabalho de ponta
de cultura de tecidos.
											Arvin segura nas mãos
a primeira árvore de ébano
											que foi produzida totalmente
a partir de tecidos.
											Isto é uma coisa única em África.
											Demonstramos que podemos
produzir madeira africana
											a partir de diversos tecidos de plantas
											— folhas, caules, raízes —
											para além de as gerar
a partir das sementes
											que é uma tarefa muito difícil.
									",How we can stop Africa's scientific brain drain,Kevin Njabo,8:35,"Africa,education,science,conservation"
"
","
","
","
",How we can stop Africa's scientific brain drain,Kevin Njabo,8:35,"Africa,education,science,conservation"
"
											(Applause)
									","
											(Aplausos)
									","
											(Alkışlar)
									","
											(Aplausos)
									",How we can stop Africa's scientific brain drain,Kevin Njabo,8:35,"Africa,education,science,conservation"
"
","
","
","
",How we can stop Africa's scientific brain drain,Kevin Njabo,8:35,"Africa,education,science,conservation"
"
											So other students will take
the varieties of ebony
											which Arvin identifies in our lab,
											graft them to produce saplings,
											and work with local communities
to co-produce ebony
											with local fruit tree species
in their various farms
											using our own tree farm approach,
											whereby we invite all the farmers
											to choose their own tree species
they want in their farms.
											So in addition to the ebony,
											the species which the farmers
choose themselves
											will be produced
using our modern techniques
											and incorporated into
their land-use systems,
											so that they start benefiting
from these products
											while waiting for the ebony to mature.
									","
											Otros estudiantes tomarán
las variedades de ébano
											que Arvin identifica 
en nuestro laboratorio,
											y las injertarán para 
producir árboles jóvenes,
											y trabajar con las comunidades locales
para coproducir ébano
											con especies locales de árboles frutales
en sus varias granjas
											usando nuestro propio enfoque 
de granja de árboles,
											por eso invitamos a todos 
los agricultores
											a elegir la propia especie de árbol
que quieren en sus granjas.
											Además del ébano,
											los agricultores producirán 
las especies que ellos elijan
											usando nuestras técnicas modernas
											e incorporándolas en sus sistemas 
de uso de la tierra,
											para empezar a beneficiarse
de estos productos
											mientras esperan que madure el ébano.
									","
											Şimdi diğer öğrenciler 
Arvin'in laboratuvarında tanımladığı
											Abanoz çeşitlerini alıp
											onları aşılayarak fidan üretecek
											ve yerel topluluklarla abanoz 
üretimine destek verecek.
											Kendi ağaç yetiştirme
yöntemimiz vasıtasıyla
											bütün çiftçileri, 

											kendi çiftliklerinde
istedikleri yerel meyve
											ağaçları yetiştirmeye
davet ediyoruz.
											Abanoza ek olarak,
											çiftçilerin seçtikleri bu türler
											bizim modern tekniklerimizle
üretilecek ve
											arazi kullanım sistemine 
uyumlu olacak.
											Böylece Abanozların 
olgunlaşmasını beklerken
											yetiştirdikleri diğer türlerden
kâr edecekler.
									","
											Outros estudantes agarram
nas variedades do ébano
											que Arvin identifica no laboratório,
											enxertam-nas para produzir amostras,
											e trabalham com as comunidades locais
para produzirem ébano
											juntamente com espécies locais
de árvores de fruto nas quintas
											usando a nossa abordagem
de cultivo de árvores,
											Convidamos os agricultores
											a escolher as espécies de árvores
que querem nas suas quintas.
											Para além do ébano,
											as espécies que os agricultores escolhem
											serão produzidas usando as nossas técnicas
											e incorporadas nos sistemas
de utilização do solo,
											para eles começarem a beneficiar
com esses produtos
											enquanto esperam que o ébano
se desenvolva.
									",How we can stop Africa's scientific brain drain,Kevin Njabo,8:35,"Africa,education,science,conservation"
"
","
","
","
",How we can stop Africa's scientific brain drain,Kevin Njabo,8:35,"Africa,education,science,conservation"
"
											Today we are planting
15,000 ebony trees in Cameroon,
											and for the first time,
											ebony won't be harvested
from the middle of a pristine forest.
											This is the model
for our African hardwoods,
											and we are extending this
to include sapele and bubinga,
											other highly prized hardwoods.
									","
											Hoy estamos plantando
15 000 árboles de ébano en Camerún
											y, por primera vez,
											el ébano no será cosechado desde 
el medio de un bosque prístino.
											Este es el modelo para nuestras 
maderas duras africanas,
											y estamos ampliándolo 
para incluir el sapele y la bubinga,
											otras maderas duras muy apreciadas.
									","
											Bugün Kamerun'da 15.000
abanoz ağacı yetiştiriyoruz
											ve ilk defa
											Abanoz el değmemiş bir ormanın
ortasından hasat edilmeyecek.
											Bu bizim Afrika ahşap modelimiz
											ve bunu sapele ve babinga gibi
											çok değerli ahşaplara
da uygulayacağız.
									","
											Hoje estamos a plantar
15 000 árvores de ébano nos Camarões.
											Pela primeira vez,
											o ébano não será abatido
no meio duma floresta virgem.
											Este é o modelo
para as nossas madeiras africanas
											e estamos a alargá-lo
para incluir o sapele e o bubinga,
											outras madeiras rijas muito apreciadas.
									",How we can stop Africa's scientific brain drain,Kevin Njabo,8:35,"Africa,education,science,conservation"
"
","
","
","
",How we can stop Africa's scientific brain drain,Kevin Njabo,8:35,"Africa,education,science,conservation"
"
											So if these examples existed
when I was 18,
											I would never have left,
											but because of initiatives
by the Congo Basin Institute,
											I am coming back,
											but I'm not coming back alone.
											I'm bringing with me Western scientists,
											entrepreneurs and students,
											the best science from the best
universities in the world,
											to work and to live in Africa.
									","
											Y, de existir estos ejemplos 
cuando yo tenía 18 años,
											nunca habría partido,
											pero gracias a iniciativas como
el Instituto de la Cuenca del Congo,
											estoy regresando,
											y no lo hago solo.
											Traigo conmigo científicos occidentales,
											emprendedores y estudiantes,
											la mejor ciencia de las mejores
universidades del mundo,
											para trabajar y vivir en África.
									","
											Eğer bu örnekler
ben 18 yaşındayken de olsaydı
											asla Kamerun'u terk etmezdim.
											Ancak Kongo Basin Enstitüsü sayesinde
											geri döndüm
											ve yalnız değilim.
											Batılı bilim insanlarını,
girişimcileri ve
											öğrencileri, dünyanın en iyi
üniversitelerindeki
											en iyi bilimi, beraberimde
											Afrika'da yaşamaya ve
çalışmaya getiriyorum.
									","
											Se estes modelos existissem
quando eu tinha 18 anos,
											nunca teria saído do meu país,
											mas, por causa de iniciativas
do Instituto da Bacia do Congo,
											regressei
											mas não regressei sozinho.
											Trouxe comigo cientistas ocidentais,
											empresários e estudantes,
											a melhor ciência das melhores
universidades do mundo
											para trabalhar e viver em África.
									",How we can stop Africa's scientific brain drain,Kevin Njabo,8:35,"Africa,education,science,conservation"
"
","
","
","
",How we can stop Africa's scientific brain drain,Kevin Njabo,8:35,"Africa,education,science,conservation"
