en,fr,de,title,speaker,duration,tags
"
","
","
",3 principles for creating safer AI,Stuart Russell,17:35,"AI,code,communication,algorithm,humanity,machine learning,innovation,intelligence,choice,data,future,computers,programming,robots,technology,morality,science"
"
											So here's another quotation:
											""We had better be quite sure
that the purpose put into the machine
											is the purpose which we really desire.""
											This was said by Norbert Wiener in 1960,
											shortly after he watched
one of the very early learning systems
											learn to play checkers
better than its creator.
											But this could equally have been said
											by King Midas.
											King Midas said, ""I want everything
I touch to turn to gold,""
											and he got exactly what he asked for.
											That was the purpose
that he put into the machine,
											so to speak,
											and then his food and his drink
and his relatives turned to gold
											and he died in misery and starvation.
											So we'll call this
""the King Midas problem""
											of stating an objective
which is not, in fact,
											truly aligned with what we want.
											In modern terms, we call this
""the value alignment problem.""
									","
											Voici une autre citation :
											« Nous devrions être certains
que l'objectif introduit dans la machine
											est bien l'objectif que nous souhaitons. »
											C'est une citation de 
Norbert Wienner en 1960,
											peu après qu'il a observé
l'un des premiers systèmes d'apprentissage
											apprendre à mieux jouer aux échecs
que son créateur.
											Mais ça aurait aussi pu être
											le roi Midas, qui a dit :
											« Je souhaite que tout
ce que je touche se transforme en or »
											et qui a obtenu exactement
ce qu'il avait demandé.
											C'était l'objectif
qu'il a introduit dans la machine,
											pour ainsi dire.
											Sa nourriture, sa boisson et
sa famille se sont alors changées en or.
											Il est mort de faim dans la misère.
											Nous appellerons ça
« le problème du roi Midas »,
											le fait de déclarer un objectif
qui n'est pas, en fait,
											en adéquation avec ce que nous voulons.
											Aujourd'hui, nous appelons cela 
« un problème d'alignement de valeur ».
									","
											Hier ist noch ein Zitat:
											""Wir sollten uns sicher sein,
dass die Absichten in der Maschine
											tatsächlich die gewünschten
Absichten sind.""
											Das sagte Norbert Wiener 1960,
											kurz nachdem er ein sehr
frühes lernendes System
											hatte lernen sehen, besser
als sein Urheber Dame zu spielen.
											Aber das hätte genauso gut
											König Midas sagen können.
											Er sagte: ""Alles, was ich berühre,
soll zu Gold werden.""
											Er bekam das, was er wollte.
											Das war der Zweck,
den er der Maschine gab,
											sozusagen,
											und sein Essen, Trinken und Verwandte
verwandelten sich in Gold.
											Er verhungerte elendig.
											Nennen wir das also
""das König-Midas-Problem"",
											ein Ziel zu verfolgen, das in Wirklichkeit
											nicht mit dem, was wir
wollen, übereinstimmt.
											Moderner gesagt nennen wir das
das ""Wertausrichtungsproblem"".
									",3 principles for creating safer AI,Stuart Russell,17:35,"AI,code,communication,algorithm,humanity,machine learning,innovation,intelligence,choice,data,future,computers,programming,robots,technology,morality,science"
"
","
","
",3 principles for creating safer AI,Stuart Russell,17:35,"AI,code,communication,algorithm,humanity,machine learning,innovation,intelligence,choice,data,future,computers,programming,robots,technology,morality,science"
"
											Putting in the wrong objective
is not the only part of the problem.
											There's another part.
											If you put an objective into a machine,
											even something as simple as,
""Fetch the coffee,""
											the machine says to itself,
											""Well, how might I fail
to fetch the coffee?
											Someone might switch me off.
											OK, I have to take steps to prevent that.
											I will disable my 'off' switch.
											I will do anything to defend myself
against interference
											with this objective
that I have been given.""
											So this single-minded pursuit
											in a very defensive mode
of an objective that is, in fact,
											not aligned with the true objectives
of the human race —
											that's the problem that we face.
											And in fact, that's the high-value
takeaway from this talk.
											If you want to remember one thing,
											it's that you can't fetch
the coffee if you're dead.
									","
											Établir le mauvais objectif
n'est qu'une partie du problème.
											Il en existe une autre.
											Si vous introduisez un objectif
dans une machine,
											même une chose
simple comme « acheter du café »,
											la machine se dit :
											« Comment pourrais-je échouer
à apporter du café ?
											Quelqu'un pourrait m'éteindre.
											Alors, je dois prendre
des mesures pour éviter cela.
											Je vais désactiver mon interrupteur.
											Je ferai tout pour me défendre
contre les interférences
											contre l'objectif
qu'on m'a donné. »
											Cette quête obsessionnelle,
											avec une attitude très défensive
envers un objectif qui n'est, en fait,
											pas aligné sur les vrais objectifs
de la race humaine...
											C'est le problème auquel
nous sommes confrontés.
											Et c'est aussi la notion importante
à retenir de cette présentation.
											Si vous ne devez retenir qu'une chose,
											c'est que vous ne pourrez pas aller
chercher le café si vous êtes mort.
									","
											Das falsche Ziel vorzugeben,
ist nicht der einzige Teil des Problems.
											Es gibt noch einen Teil.
											Wenn man Maschinen ein Ziel gibt,
											selbst etwas Einfaches wie:
""Hol den Kaffee"",
											sagt sich die Maschine:
											""Wie könnte ich dabei scheitern,
den Kaffee zu holen?
											Jemand könnte mich ausschalten.
											Okay, ich muss das verhindern.
											Ich werde meinen Ausschalter blockieren.
											Ich werde alles tun, um mich
gegen Störung des Ziels zu verteidigen,
											das mir gegeben wurde.""
											Dieses zielstrebige, defensive
Verfolgen eines Ziels,
											das tatsächlich nicht mit den Zielen
der Menschheit übereinstimmt,
											ist das Problem, vor dem wir stehen.
											Das ist die hochwertige
Information in diesem Vortrag.
											Wenn Sie sich nur eins merken,
											dann, dass Sie keinen Kaffee
holen können, wenn Sie tot sind.
									",3 principles for creating safer AI,Stuart Russell,17:35,"AI,code,communication,algorithm,humanity,machine learning,innovation,intelligence,choice,data,future,computers,programming,robots,technology,morality,science"
"
","
","
",3 principles for creating safer AI,Stuart Russell,17:35,"AI,code,communication,algorithm,humanity,machine learning,innovation,intelligence,choice,data,future,computers,programming,robots,technology,morality,science"
"
											(Laughter)
									","
											(Rires)
									","
											(Gelächter)
									",3 principles for creating safer AI,Stuart Russell,17:35,"AI,code,communication,algorithm,humanity,machine learning,innovation,intelligence,choice,data,future,computers,programming,robots,technology,morality,science"
"
","
","
",3 principles for creating safer AI,Stuart Russell,17:35,"AI,code,communication,algorithm,humanity,machine learning,innovation,intelligence,choice,data,future,computers,programming,robots,technology,morality,science"
"
											It's very simple. Just remember that.
Repeat it to yourself three times a day.
									","
											C'est très simple. Rappelez-vous de cela.
Répétez-le-vous trois fois par jour.
									","
											Es ist einfach. Merken Sie sich das.
Wiederholen Sie es dreimal am Tag.
									",3 principles for creating safer AI,Stuart Russell,17:35,"AI,code,communication,algorithm,humanity,machine learning,innovation,intelligence,choice,data,future,computers,programming,robots,technology,morality,science"
"
","
","
",3 principles for creating safer AI,Stuart Russell,17:35,"AI,code,communication,algorithm,humanity,machine learning,innovation,intelligence,choice,data,future,computers,programming,robots,technology,morality,science"
"
											(Laughter)
									","
											(Rires)
									","
											(Gelächter)
									",3 principles for creating safer AI,Stuart Russell,17:35,"AI,code,communication,algorithm,humanity,machine learning,innovation,intelligence,choice,data,future,computers,programming,robots,technology,morality,science"
"
","
","
",3 principles for creating safer AI,Stuart Russell,17:35,"AI,code,communication,algorithm,humanity,machine learning,innovation,intelligence,choice,data,future,computers,programming,robots,technology,morality,science"
"
											And in fact, this is exactly the plot
											of ""2001: [A Space Odyssey]""
											HAL has an objective, a mission,
											which is not aligned
with the objectives of the humans,
											and that leads to this conflict.
											Now fortunately, HAL
is not superintelligent.
											He's pretty smart,
but eventually Dave outwits him
											and manages to switch him off.
											But we might not be so lucky.
											So what are we going to do?
									","
											En fait, c'est exactement l'intrigue
											de « 2001, l'Odyssée de l'espace. »
											HAL a un objectif, une mission,
											qui n'est pas en adéquation
avec les objectifs des êtres humains
											et cela conduit à ce conflit.
											Heureusement, HAL
n'est pas super-intelligent.
											Il est assez malin,
mais finalement Dave le surpasse
											et parvient à l'éteindre.
											Nous pourrions avoir moins de chance.
											Alors qu'allons-nous faire ?
									","
											Das ist im Grunde die Handlung
											von ""2001: [Odyssee im Weltraum]"".
											HAL hat ein Ziel, eine Mission,
											die nicht mit den Zielen
der Menschen übereinstimmt,
											was zu Konflikt führt.
											Zum Glück ist HAL nicht superintelligent.
											Er ist ziemlich clever,
aber Dave überlistet ihn letztendlich
											und schaltet ihn aus.
											Wir werden vielleicht weniger Glück haben.
											Was werden wir also tun?
									",3 principles for creating safer AI,Stuart Russell,17:35,"AI,code,communication,algorithm,humanity,machine learning,innovation,intelligence,choice,data,future,computers,programming,robots,technology,morality,science"
"
","
","
",3 principles for creating safer AI,Stuart Russell,17:35,"AI,code,communication,algorithm,humanity,machine learning,innovation,intelligence,choice,data,future,computers,programming,robots,technology,morality,science"
"
											I'm trying to redefine AI
											to get away from this classical notion
											of machines that intelligently
pursue objectives.
											There are three principles involved.
											The first one is a principle
of altruism, if you like,
											that the robot's only objective
											is to maximize the realization
of human objectives,
											of human values.
											And by values here I don't mean
touchy-feely, goody-goody values.
											I just mean whatever it is
that the human would prefer
											their life to be like.
											And so this actually violates Asimov's law
											that the robot has to protect
its own existence.
											It has no interest in preserving
its existence whatsoever.
									","
											J'essaie de redéfinir l'IA,
											afin de nous éloigner
de cette notion classique
											de machines qui poursuivent
leurs objectifs de manière intelligente.
											Cela repose sur trois principes.
											Le premier est un principe d'altruisme,
si vous voulez.
											L'unique objectif du robot
											est de maximiser la réalisation
des objectifs des êtres humains,
											des valeurs humaines.
											Je ne parle pas de celles qui sont
sentimentales ou sainte-nitouche.
											Je parle de la vie que
les êtres humains voudraient
											par n'importe quels moyens.
											Cela viole la loi d'Asimov,
selon laquelle
											le robot doit protéger
sa propre existence.
											Il n'a aucun intérêt
à préserver son existence.
									","
											Ich versuche, KI neu zu definieren,
											um von dieser klassischen Vorstellung
wegzukommen, dass Maschinen
											Ziele auf intelligente Weise verfolgen.
											Es geht um drei Prinzipien.
											Das erste ist ein Prinzip des Altruismus,
											dass das einzige Ziel eines Roboters ist,
											die Verwirklichung menschlicher
Ziele und Werte zu maximieren.
											Mit Werten meine ich nicht
gefühlsduselige, tugendhafte Werte,
											sondern wie ein Mensch
sein Leben bevorzugen würde.
											Das widerspricht also Asimovs Gesetz,
											dass der Roboter
sich selbst schützen muss.
											Er hat kein Interesse an Selbsterhaltung.
									",3 principles for creating safer AI,Stuart Russell,17:35,"AI,code,communication,algorithm,humanity,machine learning,innovation,intelligence,choice,data,future,computers,programming,robots,technology,morality,science"
"
","
","
",3 principles for creating safer AI,Stuart Russell,17:35,"AI,code,communication,algorithm,humanity,machine learning,innovation,intelligence,choice,data,future,computers,programming,robots,technology,morality,science"
"
											The second law is a law
of humility, if you like.
											And this turns out to be really
important to make robots safe.
											It says that the robot does not know
											what those human values are,
											so it has to maximize them,
but it doesn't know what they are.
											And that avoids this problem
of single-minded pursuit
											of an objective.
											This uncertainty turns out to be crucial.
									","
											La deuxième loi est une loi d'humilité,
si vous préférez.
											Elle s'avère très importante
afin de rendre le robot inoffensif.
											L'idée, c'est que le robot ne sait pas
											ce que sont les valeurs humaines.
											Il doit les maximiser,
mais il ne sait pas ce qu'elles sont.
											Pour éviter une quête obsessionnelle
											d'un objectif,
											cette incertitude s'avère cruciale.
									","
											Das zweite Gesetz ist
das Gesetz der Ergebenheit.
											Das ist sehr wichtig,
um Roboter sicherzumachen.
											Es besagt, dass der Roboter
diese menschlichen Werte nicht kennt,
											sie maximieren soll, aber sie nicht kennt.
											Das verhindert das Problem
des zielstrebigen Verfolgens eines Ziels.
											Diese Ungewissheit ist ausschlaggebend.
									",3 principles for creating safer AI,Stuart Russell,17:35,"AI,code,communication,algorithm,humanity,machine learning,innovation,intelligence,choice,data,future,computers,programming,robots,technology,morality,science"
"
","
","
",3 principles for creating safer AI,Stuart Russell,17:35,"AI,code,communication,algorithm,humanity,machine learning,innovation,intelligence,choice,data,future,computers,programming,robots,technology,morality,science"
"
											Now, in order to be useful to us,
											it has to have some idea of what we want.
											It obtains that information primarily
by observation of human choices,
											so our own choices reveal information
											about what it is that we prefer
our lives to be like.
											So those are the three principles.
											Let's see how that applies
to this question of:
											""Can you switch the machine off?""
as Turing suggested.
									","
											Mais pour nous être utiles,
											il doit avoir une idée de nos désirs.
											Il obtient cette information surtout
par l'observation des choix humains.
											Ces choix révèlent donc des informations
											quant à ce que nous désirons
pour notre vie.
											Ce sont donc les trois principes.
											Voyons comment cela s'applique
à la question
											de Turing :
« Pouvez-vous éteindre la machine ? »
									","
											Damit er uns nützlich ist,
											muss er eine Ahnung haben, was wir wollen.
											Er erlangt diese Information durch das
Beobachten menschlicher Entscheidungen.
											Unsere Entscheidungen
beinhalten Information darüber,
											wie wir unser Leben gerne hätten.
											Das sind die drei Prinzipien.
Was bewirken sie bei der Frage
											""Kann man die Maschine ausschalten?"",
wie Turing vorschlug.
									",3 principles for creating safer AI,Stuart Russell,17:35,"AI,code,communication,algorithm,humanity,machine learning,innovation,intelligence,choice,data,future,computers,programming,robots,technology,morality,science"
"
","
","
",3 principles for creating safer AI,Stuart Russell,17:35,"AI,code,communication,algorithm,humanity,machine learning,innovation,intelligence,choice,data,future,computers,programming,robots,technology,morality,science"
"
											So here's a PR2 robot.
											This is one that we have in our lab,
											and it has a big red ""off"" switch
right on the back.
											The question is: Is it
going to let you switch it off?
											If we do it the classical way,
											we give it the objective of, ""Fetch
the coffee, I must fetch the coffee,
											I can't fetch the coffee if I'm dead,""
											so obviously the PR2
has been listening to my talk,
											and so it says, therefore,
""I must disable my 'off' switch,
											and probably taser all the other
people in Starbucks
											who might interfere with me.""
									","
											Voici un robot PR2.
											C'est celui que nous avons au laboratoire
											Il possède un gros interrupteur rouge
directement sur le dos.
											La question est :
« Va-t-il nous laisser l'éteindre ? »
											Selon la méthode classique,
											nous lui donnons pour objectif de
« chercher du café,
											je dois aller chercher du café,
je ne peux pas y aller si je suis mort. »
											Alors, évidemment, le PR2
a écouté ma présentation
											et il se dit :
« Je dois désactiver mon interrupteur
											et tirer sur toutes les autres
personnes dans le Starbucks
											qui pourraient interférer avec moi. »
									","
											Hier ist ein PR2-Roboter.
											Den haben wir bei uns im Labor
											und er hat einen großen,
roten Ausschalter am Rücken.
											Die Frage ist: Lässt es uns
ihn ausschalten?
											Wenn wir das klassisch machen,
											geben wir ihm das Ziel:
""Ich hole Kaffee, ich muss Kaffee holen,
											ich kann keinen Kaffee holen,
wenn ich tot bin.""
											PR2 hat sich natürlich
meinen Vortrag angehört
											und sagt also: ""Ich muss meinen
Ausschalter blockieren
											und alle anderen Leute
in Starbucks tasern,
											die mich stören könnten.""
									",3 principles for creating safer AI,Stuart Russell,17:35,"AI,code,communication,algorithm,humanity,machine learning,innovation,intelligence,choice,data,future,computers,programming,robots,technology,morality,science"
"
","
","
",3 principles for creating safer AI,Stuart Russell,17:35,"AI,code,communication,algorithm,humanity,machine learning,innovation,intelligence,choice,data,future,computers,programming,robots,technology,morality,science"
"
											(Laughter)
									","
											(Rires)
									","
											(Gelächter)
									",3 principles for creating safer AI,Stuart Russell,17:35,"AI,code,communication,algorithm,humanity,machine learning,innovation,intelligence,choice,data,future,computers,programming,robots,technology,morality,science"
"
","
","
",3 principles for creating safer AI,Stuart Russell,17:35,"AI,code,communication,algorithm,humanity,machine learning,innovation,intelligence,choice,data,future,computers,programming,robots,technology,morality,science"
"
											So this seems to be inevitable, right?
											This kind of failure mode
seems to be inevitable,
											and it follows from having
a concrete, definite objective.
									","
											Cela semble inévitable, n'est-ce pas ?
											Ce genre d'échec
semble être inévitable
											et résulte de
l'objectif concret et défini.
									","
											Das scheint unvermeidbar, nicht wahr?
											Dieser Fehlermodus scheint unvermeidbar
											und folgt aus der konkreten,
eindeutigen Zielverfolgung.
									",3 principles for creating safer AI,Stuart Russell,17:35,"AI,code,communication,algorithm,humanity,machine learning,innovation,intelligence,choice,data,future,computers,programming,robots,technology,morality,science"
"
","
","
",3 principles for creating safer AI,Stuart Russell,17:35,"AI,code,communication,algorithm,humanity,machine learning,innovation,intelligence,choice,data,future,computers,programming,robots,technology,morality,science"
