en,es,fr,de,tr,title,speaker,duration,tags
"
","
","
","
","
",Could the sun be good for your heart?,Richard Weller,12:59,"TEDx,biology,chemistry,disease,health,heart health,medicine,science,health care,medical research,environment,illness,physiology,Nobel Prize,molecular biology"
"
											So what accounts for this horrible space here
											between us up here in southern Scotland
											and the South?
											Now, we know about smoking,
											deep-fried Mars bars, chips — the Glasgow diet.
											All of these things.
											But this graph is after taking into account
											all of these known risk factors.
											This is after accounting for smoking, social class, diet,
											all those other known risk factors.
											We are left with this missing space
											of increased deaths the further north you go.
									","
											Entonces, ¿cómo se explica esta horrible brecha aquí
											entre nosotros aquí en el sur de Escocia
											y el sur?
											Ahora, tenemos información sobre el tabaquismo,
											las barras fritas Mars, las patatas fritas... la dieta de Glasgow.
											Todas estas cosas.
											Pero esta gráfica toma en cuenta
											todos estos factores de riesgo conocidos.
											Esto es después de tener en cuenta el tabaco, la clase social, la dieta,
											todos los otros factores de riesgo conocidos.
											Quedamos con esta brecha
											de más muertes cuanto más vas al norte.
									","
											Alors qu’est-ce qui est responsable de cet espace horrible ici,
											entre nous ici dans le sud de l’Écosse
											et le sud ?
											Maintenant, tout le monde a entendu parler du tabac,
											des barres chocolatées Mars, des frites – le régime de Glasgow.
											De toutes ces choses.
											Mais ce graphique prend en compte
											tous ces facteurs de risques identifiés.
											Celui-ci prend en compte le tabagisme, la classe sociale, le régime,
											tous les facteurs de risques.
											On se retrouve avec un espace manquant
											de décès augmenté au fur et à mesure que vous allez au nord.
									","
											Also was verursacht diese schreckliche Lücke hier,
											zwischen uns hier oben in Südschottland
											und dem Süden?
											Nun wissen wir übers Rauchen Bescheid,
											über frittierte Marsriegel, Pommes – 
die Glasgow-Diät.
											Das ganze Zeug.
											Aber diese Grafik berücksichtigt
											alle diese bereits bekannten Risikofaktoren.
											Hier sind bereits alle bekannten 
Risikofaktoren berücksichtigt:
											Rauchen, soziale Herkunft, Ernährung,
											Was bleibt, ist dieser Abstand,
											dieser Anstieg der Sterblichkeitsrate, 
je weiter man nach Norden kommt.
									","
											Peki buradaki bu korkunç aralığın
açıklaması ne,
											Güney İskoçya'da bulunan bizler
											ve Güney arasındaki?
											Şimdi, sigara hakkında
bir şeyler biliyoruz
											ve yağda kızartılmış Mars'lar, patates
kızartmaları—Glasgow diyeti.
											Bunların hepsi.
											Ancak bu grafiğin hazırlanması,
											bütün bu bilinen risk
faktörleri içine alıyor.
											Burada görünen, sigara, sosyal sınıf,
yeme alışkanlığı,
											bütün bu diğer risk faktörleri
göz önüne alındıktan sonra.
											Kuzeye doğru gittikçe artan ölümlerin
											bu bilinmeyen farkıyla karşı karşıyayız.
									",Could the sun be good for your heart?,Richard Weller,12:59,"TEDx,biology,chemistry,disease,health,heart health,medicine,science,health care,medical research,environment,illness,physiology,Nobel Prize,molecular biology"
"
","
","
","
","
",Could the sun be good for your heart?,Richard Weller,12:59,"TEDx,biology,chemistry,disease,health,heart health,medicine,science,health care,medical research,environment,illness,physiology,Nobel Prize,molecular biology"
"
											Now, sunlight, of course, comes into this.
											And vitamin D has had a great deal of press,
											and a lot of people get concerned about it.
											And we need vitamin D. It's now a requirement that children have a certain amount.
											My grandmother grew up in Glasgow,
											back in the 1920s and '30s when rickets was a real problem
											and cod liver oil was brought in.
											And that really prevented the rickets that used to be common in this city.
											And I as a child was fed cod liver oil by my grandmother.
											I distinctly — nobody forgets cod liver oil.
									","
											Ahora, la luz del sol, por supuesto, entra en esto.
											La vitamina D ha tenido una gran cantidad de prensa,
											y mucha gente se preocupa por esto.
											Necesitamos vitamina D. Ahora es un requisito que los niños tomen una cierta cantidad.
											Mi abuela se crió en Glasgow,
											en las décadas de 1920 y 1930, cuando el raquitismo era un verdadero problema
											y se introdujo el aceite de hígado de bacalao.
											Este realmente prevenía el raquitismo que solía ser común en esta ciudad.
											De niño, mi abuela me daba aceite de hígado de bacalao.
											Yo claramente... Nadie olvida el aceite de hígado de bacalao. (Risas)
									","
											Donc, le soleil compte, bien sûr.
											La Vitamine D a eu très bonne presse
											et de nombreuses personnes se sont senties concernées.
											Nous avons besoin de vitamine D. Les enfants doivent en avoir une certaine quantité.
											Ma grand-mère a grandi à Glasgow,
											dans les années 20 -30 quand le rachitisme était un vrai problème
											et que l’huile de foie de morue était introduite.
											C’était utilisé pour lutter efficacement contre le rachitisme qui était courant dans cette ville.
											Quand j’étais petit, j’étais nourri à l’huile de foie de morue par ma grand-mère.
											Sérieusement — personne ne peut oublier l'huile de foie de morue.
									","
											Natürlich spielt Sonnenlicht dabei eine Rolle.
											Und Vitamin D hat viel Presse bekommen,
											und eine Menge Leute machen 
sich langsam darüber Sorgen.
											Wir brauchen Vitamin D. Man fordert 
jetzt eine Mindestmenge für Kinder.
											Meine Großmutter wuchs in Glasgow auf,
											damals in den 20er und 30er Jahren,
als Rachitis ein echtes Problem war
											und Lebertran eingeführt wurde.
											Und das hat wirklich die Rachitis verhindert,
die früher sehr häufig in der Stadt vorkam.
											Und als Kind gab mir meine Großmutter Lebertran.
											Ich erinnere mich deutlich – 
niemand vergisst Lebertran.
									","
											Şimdi, güneş ışığı tabii,
burada devreye giriyor.
											D vitamini basında büyük
bir yankı uyandırıyor
											ve birçok insan bununla ilgili endişede.
											D vitaminine bizim de 
çocukların da ihtiyacı var.
											Büyükannem Glasgow'da büyüdü,
											1920'lerin sonlarında ve 30'larda,
raşitizmin ciddi bir problem olduğu
											ve balık yağının satıldığı zamanlarda.
											Bu şehirde eskiden yaygın olan
hastalık gerçekten önlendi.
											Bir çocuk olarak büyükannem
tarafından balık yağıyla beslendim.
											Ben başta olmak üzere—
kimse balık yağını unutamaz.
									",Could the sun be good for your heart?,Richard Weller,12:59,"TEDx,biology,chemistry,disease,health,heart health,medicine,science,health care,medical research,environment,illness,physiology,Nobel Prize,molecular biology"
"
","
","
","
","
",Could the sun be good for your heart?,Richard Weller,12:59,"TEDx,biology,chemistry,disease,health,heart health,medicine,science,health care,medical research,environment,illness,physiology,Nobel Prize,molecular biology"
"
											But an association: The higher people's blood levels of vitamin D are,
											the less heart disease they have, the less cancer.
											There seems to be a lot of data suggesting that vitamin D is very good for you.
											And it is, to prevent rickets and so on.
											But if you give people vitamin D supplements,
											you don't change that high rate of heart disease.
											And the evidence for it preventing cancers is not yet great.
											So what I'm going to suggest is that vitamin D is not the only story in town.
											It's not the only reason preventing heart disease.
											High vitamin D levels, I think, are a marker for sunlight exposure,
											and sunlight exposure, in methods I'm going to show,
											is good for heart disease.
									","
											Pero veamos una asociación: Cuanto más altos son los niveles de vitamina D en la sangre,
											menor es la presencia tanto de enfermedades cardíacas como de cáncer.
											Parece haber un montón de datos que sugieren que la vitamina D es muy buena para las personas.
											Y lo es, para prevenir el raquitismo y otras dolencias.
											Pero si se le da a la gente suplementos de vitamina D,
											no cambia la elevada tasa de enfermedades del corazón.
											Y tampoco hay evidencia de grandes cambios en la prevención del cancer.
											Por tanto, yo sugeriría que la vitamina D no es la única protagonista.
											No es la única razón para la prevención de las enfermedades del corazón.
											Los altos niveles de vitamina D, creo, son un indicador de la exposición a la luz solar,
											y la exposición a la luz del sol, mediante procedimientos que voy a mostrar,
											es buena contra las enfermedades del corazón.
									","
											Il y a un lien : Plus les gens ont un taux élevé de vitamine D dans le sang,
											moins ils ont de maladies cardiaques, de cancer.
											Il semble y avoir de nombreuses données suggérant que la vitamine D est très bonne.
											Et c'est vrai, pour prévenir du rachitisme
et d'autres choses.
											Mais si vous donnez aux gens des compléments en Vitamine D
											vous ne changez pas ce taux élevé de maladie cardiaque.
											Les éléments prouvant l'impact sur la prévention des cancers ne sont pas encore probants.
											Ce que je veux dire c'est que la vitamine D n'est pas la seule dans l'histoire.
											Ce n'est pas la seule raison pour prévenir les maladies cardiaques.
											Des taux élevés de vitamine D, peuvent être, à mon avis, utilisés comme indicateurs de l'exposition au soleil,
											et l'exposition au soleil, dans les méthodes que je vais vous montrer
											est bonne pour lutter contre les maladies du coeur.
									","
											Aber ein Zusammenhang: Je mehr 
Vitamin D im Blutspiegel der Leute ist,
											desto weniger Herzkrankheiten 
haben sie, weniger Krebs.
											Es gibt anscheinend viele Daten, die andeuten,
dass Vitamin D sehr gut für uns ist.
											Und um Rachitis zu verhindern und so weiter.
											Aber wenn man Menschen 
Vitamin-D-Ergänzungsmittel gibt,
											ändert man nicht die hohe Anzahl
der Herzerkrankungen.
											Und der Nachweis, dass es Krebs
verhindert, ist noch nicht groß.
											Ich werde also behaupten, dass Vitamin D
nicht der einzige Schlüssel hier ist.
											Es ist nicht die einzige Ursache für
die Verhinderung von Herzerkrankungen.
											Hohe Vitamin-D-Werte deuten
auf erhöhte Sonneneinstrahlung hin,
											und Sonneneinstrahlung ist, 
wie ich noch zeigen werde,
											gut gegen Herz-Kreislauf-Erkrankungen.
									","
											Ama bir kuruluş ;""İnsan kanındaki
D vitamini oranı ne kadar fazlaysa ;
											kalp hastalığına, kansere
o kadar az yakalanılır."" dedi.
											Birçok veri D vitamininin
sizin için çok iyi olduğunu söylüyor.
											Raşitizmi önlemek için ve benzeri.
											Fakat insanlara D vitamini
takviyesi yaptığınızda
											yüksek orandaki kalp hastalığını
değiştiremiyorsunuz.
											Kanseri önlemede iyi olmadığının kanıtı.
											D vitamininin sadece bir şehir
efsanesi olmadığını düşünüyorum.
											Tek sebebi kalp hastalığını önleme değil.
											Yüksek D vitamini oranı, bence, güneş 
ışığına maruz kalmanın göstergesidir,
											güneş ışığına maruz kalma durumunu,
size metodlarda göstereceğim,
											kalp hastalığına iyi geliyor.
									",Could the sun be good for your heart?,Richard Weller,12:59,"TEDx,biology,chemistry,disease,health,heart health,medicine,science,health care,medical research,environment,illness,physiology,Nobel Prize,molecular biology"
"
","
","
","
","
",Could the sun be good for your heart?,Richard Weller,12:59,"TEDx,biology,chemistry,disease,health,heart health,medicine,science,health care,medical research,environment,illness,physiology,Nobel Prize,molecular biology"
"
											Anyway, I came back from Australia,
											and despite the obvious risks to my health, I moved to Aberdeen.
											(Laughter)
											Now, in Aberdeen, I started my dermatology training.
											But I also became interested in research,
											and in particular I became interested in this substance, nitric oxide.
											Now these three guys up here,
											Furchgott, Ignarro and Murad,
											won the Nobel Prize for medicine back in 1998.
											And they were the first people to describe
											this new chemical transmitter, nitric oxide.
											What nitric oxide does is it dilates blood vessels,
											so it lowers your blood pressure.
											It also dilates the coronary arteries, so it stops angina.
									","
											De todos modos, regresé de Australia,
											y a pesar de los evidentes riesgos para mi salud, me mudé a Aberdeen.
											(Risas)
											Bueno, en Aberdeen, comencé mi formación en dermatología.
											Pero también me interesé en la investigación,
											y en particular me interesé por esta sustancia, el óxido nítrico.
											Ahora, estos tres chicos de aquí,
											Furchgott, Ignarro y Murad,
											ganaron el Premio Nobel de Medicina en 1998.
											Fueron los primeros en describir
											este nuevo transmisor químico, el óxido nítrico.
											Lo que hace el óxido nítrico es dilatar los vasos sanguíneos,
											por lo tanto disminuye la presión arterial.
											También dilata las arterias coronarias, por lo tanto detiene la angina.
									","
											Enfin, je suis revenu d'Australie,
											et malgré les risques évidents pour ma santé, j'ai emménagé à Aberdeen.
											(Rires)
											Ensuite, à Aberdeen, j'ai commencé mon stage en dermatologie.
											Je me suis intéressé à la recherche
											et je me suis intéressé en particulier à cette substance, l'oxyde nitrique.
											Bien, ces trois gars là-haut,
											Furchgott, Ignarro et Murad,
											ont gagné le Prix Nobel de médecine en 1998.
											Ils étaient les premiers à décrire
											ce nouveau neurotransmetteur chimique, l'oxyde nitrique.
											L'oxyde nitrique dilate les vaisseaux sanguins,
											ce qui diminue votre pression sanguine.
											ça dilate aussi les artères coronaires, ce qui arrête l'angine.
									","
											Auf jeden Fall kam ich zurück aus Australien
											und trotz des offensichtlichen
Gesundheitsrisikos zog ich nach Aberdeen.
											(Lachen)
											In Aberdeen begann ich meine
Ausbildung in der Dermatologie.
											Aber ich interessierte mich
auch für die Forschung,
											und besonders für die 
Substanz Stickstoffmonoxid.
											Diese drei Jungs hier oben,
											Furchgott, Murad und Ignarro,
											haben damals 1998 den Nobelpreis
für Medizin gewonnen.
											Und sie waren die ersten Menschen, die den
											neuen chemischen Überträger
Stickstoffmonoxid beschrieben.
											Stickstoffmonoxid erweitert Blutgefäße,
											also senkt es Ihren Blutdruck.
											Es erweitert auch die Kranzarterien, 
also verhindert es Angina Pectoris.
									","
											Neyse, Avustralya'ya geri döndüm,
											sağlığım için apaçık risklere 
rağmen, Aberdeen'e geldim.
											(Gülüşmeler)
											Aberdeen'de dermatoloji 
eğitimime başladım.
											Ama ayrıca araştırmaya da ilgi duydum.
											Özellikle şu madde ilgimi çekti,
nitrik oksit.
											Hemen şuradaki üç adam:
											Furchgott, Ignarro ve Murad,
											1998'in sonlarında
Nobel Ödülü'nü kazandılar.
											Onlar bu yeni kimyasal transmitteri
											nitrik oksidi, tanımlayan ilk insanlar.
											Nitrik oksit kan damarlarını genişletir,
											böylece kan basıncını düşürür.
											Aynı zamanda koroner atar damarları da 
genişletir, anjini önler.
									",Could the sun be good for your heart?,Richard Weller,12:59,"TEDx,biology,chemistry,disease,health,heart health,medicine,science,health care,medical research,environment,illness,physiology,Nobel Prize,molecular biology"
"
","
","
","
","
",Could the sun be good for your heart?,Richard Weller,12:59,"TEDx,biology,chemistry,disease,health,heart health,medicine,science,health care,medical research,environment,illness,physiology,Nobel Prize,molecular biology"
"
											And what was remarkable about it
											was in the past when we think of chemical messengers within the body,
											we thought of complicated things like estrogen and insulin,
											or nerve transmission.
											Very complex processes with very complex chemicals
											that fit into very complex receptors.
											And here's this incredibly simple molecule,
											a nitrogen and an oxygen that are stuck together,
											and yet these are hugely important for [unclear] our low blood pressure,
											for neurotransmission, for many, many things,
											but particularly cardiovascular health.
									","
											Lo notable de esto
											es que en el pasado, cuando pensábamos en los mensajeros químicos en el cuerpo,
											pensábamos en cosas complicadas como el estrógeno y la insulina,
											o la transmisión nerviosa.
											Procesos complicados con químicos muy complejos
											que encajan en receptores igualmente muy difíciles.
											Pero he aquí que esta molécula increíblemente simple,
											formada por nitrógeno y oxígeno unidos,
											es sin embargo, muy importante para [no es claro] mantener baja la presión arterial,
											para la neurotransmisión, por muchas, muchas cosas,
											y en particular por la salud cardiovascular.
									","
											Ce qui est remarquable à ce propos,
											c'est que lorsque l'on pense aux messagers chimiques
											on pense à des trucs compliqués, comme l'oestrogène et l'insuline,
											ou des neurotransmetteurs.
											Des processus très complexes avec des composés très complexes
											qui s'adaptent à des récepteurs très complexes.
											Et cette molécule incroyablement simple,
											un azote et un oxygène qui sont coincés ensemble,
											et qui est très importante pour notre pression sanguine basse,
											pour la neurotransmission, pour beaucoup, beaucoup de choses,
											mais surtout pour la santé cardio-vasculaire.
									","
											Es ist bemerkenswert, dass wir
											in der Vergangenheit bei chemischen
Botenstoffen im Körper
											an komplizierte Dinge wie 
Östrogen und Insulin dachten,
											oder Nervenübertragung.
											Sehr komplexe Prozesse mit 
sehr komplexen Chemikalien,
											die in sehr komplexe 
Rezeptoren passen.
											Und hier ist dieses 
unglaublich einfache Molekül,
											ein zusammengeklebtes 
Stickstoff- und Sauerstoffatom,
											und trotzdem sind sie enorm wichtig 
für einen niedrigen Blutdruck,
											für Neurotransmission, 
für viele, viele Dinge,
											aber vor allem für die 
Herz-Kreislauf-Gesundheit.
									","
											Ve ilginç olan şu,
											geçmişte kimyasal mesajcılar dediğimizde
											kapsamlı şeyler düşünürdük;
östrojen, insülin gibi
											ya da sinir sitemi.
											Çok karmaşık reseptörlere bağlanan
											çok karmaşık kimyasallarla
çok karmaşık süreçler.
											Ve bu inanılmaz basit molekül,
											bir azot ve bir oksijen,
birbirine yapışmış,
											ancak bunlar düşük kan basıncımız
için muazzam önemli,
											nörotransmisyon için ve
çok fazla şey için,
											ama özellikle kardiyovasküler sağlık için.
									",Could the sun be good for your heart?,Richard Weller,12:59,"TEDx,biology,chemistry,disease,health,heart health,medicine,science,health care,medical research,environment,illness,physiology,Nobel Prize,molecular biology"
"
","
","
","
","
",Could the sun be good for your heart?,Richard Weller,12:59,"TEDx,biology,chemistry,disease,health,heart health,medicine,science,health care,medical research,environment,illness,physiology,Nobel Prize,molecular biology"
