en,fr,es,tr,title,speaker,duration,tags
"
											(Recording) Girl: The hardest part
is like finding out where he's at,
											or like, when his court date is.
									","
											(Audio) Fille : Le plus dur, c'est de
savoir où il est,
											ou quand se déroule son audience.
									","
											(Grabación) Chica: Lo más duro es
saber dónde está,
											o la fecha de su juicio.
									","
											(Kayıt) Genç kız: Bulması en zor şeyler;
nerede olduğu
											veya duruşma tarihi.
									",The human stories behind mass incarceration,Eve Abrams,13:39,"activism,community,family,justice system,law,inequality,social change,prison,society"
"
","
","
","
",The human stories behind mass incarceration,Eve Abrams,13:39,"activism,community,family,justice system,law,inequality,social change,prison,society"
"
											Girl: Yeah, he went to jail
on my first birthday.
									","
											Fille : Il a été emprisonné
le jour de mes un an.
									","
											Chica: Sí, le metieron en la cárcel
en mi primer cumpleaños.
									","
											Genç kız: Evet, ilk doğum günümde
hapse girdi.
									",The human stories behind mass incarceration,Eve Abrams,13:39,"activism,community,family,justice system,law,inequality,social change,prison,society"
"
","
","
","
",The human stories behind mass incarceration,Eve Abrams,13:39,"activism,community,family,justice system,law,inequality,social change,prison,society"
"
											Girl: My dad works as a guard.
											He saw my uncle in jail.
											He's in there for life.
									","
											Fille : Mon père est gardien.
											Il a vu mon oncle en prison.
											Il va y rester à vie.
									","
											Chica: Mi padre es guardia.
											Vio a mi tio en la cárcel.
											Está ahí de por vida.
									","
											Genç kız: Babam gardiyan olarak çalışıyor.
											Amcamı hapiste görmüş.
											Amcam ömür boyu orada.
									",The human stories behind mass incarceration,Eve Abrams,13:39,"activism,community,family,justice system,law,inequality,social change,prison,society"
"
","
","
","
",The human stories behind mass incarceration,Eve Abrams,13:39,"activism,community,family,justice system,law,inequality,social change,prison,society"
"
											EA: According to the Annie E.
Casey Foundation,
											the number of young people with a father
incarcerated rose 500 percent
											between 1980 and 2000.
											Over five million of today's children
will see a parent incarcerated
											at some point in their childhoods.
											But this number disproportionately
affects African American children.
											By the time they reach the age of 14,
											one in four black children
will see their dad go off to prison.
											That's compared to a rate
of one in 30 for white children.
											One key factor determining the future
success of both inmates and their children
											is whether they can maintain ties
during the parent's incarceration,
											but prisoners' phone calls home
can cost 20 to 30 times more
											than regular phone calls,
											so many families
keep in touch through letters.
									","
											EA : Selon la Fondation
« Annie E. Casey »,
											le nombre de jeunes dont le père
est incarcéré a augmenté de 500 %
											entre 1980 et 2000.
											Parmi les enfants d'aujourd'hui, plus de
5 millions verront l'un de leurs parents
											finir en prison durant leur enfance.
											Et ce nombre touche tout particulièrement
les enfants afro-américains.
											D'ici ses 14 ans,
											un enfant noir sur quatre verra
son père se faire incarcérer.
											Contre un enfant blanc sur 30.
											L'un des facteurs clés déterminant de la
réussite des détenus et de leurs enfants
											réside dans le maintien de liens
pendant la détention du parent,
											mais un appel entre la prison et la maison
peut coûter 20 à 30 fois plus cher
											qu'un appel classique,
											donc de nombreuses familles
s'écrivent pour garder contact.
									","
											Según Annie E. Casey Foundation,
											el número de jóvenes con un padre 
encarcelado aumentó un 500 %
											entre 1980 y el 2000.
											Cerca de cinco millones de los niños
de hoy verán un padre encarcelado
											en algún momento de su infancia.
											Pero este número afecta de manera 
desproporcionada a niños afroamericanos.
											Para cuando lleguen a los 14 años
											1 de cada 4 niños negros
verá a su padre en la cárcel.
											Eso comparado con una cifra de
uno de cada 30 niños blancos.
											Un factor clave que determina el futuro
éxito de los presos y sus hijos
											es que puedan mantener la relación
durante el encarcelamiento
											pero las llamadas de los presos a casa
cuestan 20 o 30 veces más
											que las llamadas normales,
											así que muchas familias 
mantienen el contacto por carta
									","
											EA: Casey Vakfından Annie E.'ye göre
											babası hapiste olan gençlerin sayısı
1980 ve 2000 yılları arasında
											yüzde 500 arttı.
											Bugünkü çocukların 5 milyondan fazlası
çocukluklarının bir bölümünde
											ebeveynlerinin hapse girdiğini görecek.
											Bu sayı orantısız olarak Afro-Amerikalı
çocukları etkiliyor.
											14 yaşında olduklarında
											4 siyahi çocuktan biri babasının
hapse girdiğini görecek.
											Buna kıyasla beyaz çocuklarda
bu oran 30 çocukta bir.
											Mahkum ve çocuklarının gelecekteki 
başarısını belirleyen en önemli faktör
											ebeveynin mahkumiyeti boyunca
bağları koparmamaları,
											ama bir mahkumun telefon görüşmesi
sıradan telefon görüşmelerine kıyasla
											20 ila 30 kat daha pahalı,
											dolayısıyla pek çok aile
mektupla iletişim kuruyor.
									",The human stories behind mass incarceration,Eve Abrams,13:39,"activism,community,family,justice system,law,inequality,social change,prison,society"
"
","
","
","
",The human stories behind mass incarceration,Eve Abrams,13:39,"activism,community,family,justice system,law,inequality,social change,prison,society"
"
											(Recording: Letter being unfolded)
									","
											(Audio : Lettre dépliée)
									","
											(Grabación: se abre una carta)
									","
											(Kayıt: Mektup zarftan çıkarılıyor)
									",The human stories behind mass incarceration,Eve Abrams,13:39,"activism,community,family,justice system,law,inequality,social change,prison,society"
"
","
","
","
",The human stories behind mass incarceration,Eve Abrams,13:39,"activism,community,family,justice system,law,inequality,social change,prison,society"
"
											Anissa Christmas: Dear big brother,
											I'm making that big 16 this year, LOL.
											Guess I'm not a baby anymore.
											You still taking me to prom?
											I really miss you.
											You're the only guy
that kept it real with me.
											I wish you were here so I can vent to you.
											So much has happened since
the last time I seen you.
											(Voice breaking up) I have some good news.
											I won first place in the science fair.
											I'm a geek.
											We're going to regionals,
can't you believe it?
											High school is going by super fast.
											In less than two years,
											I hope you'll be able to see me
walk across the stage.
											I thought to write to you
because I know it's boring in there.
											I want to put a smile on your face.
									","
											Anissa Christmas : Cher grand frère,
											j'ai enfin 16 ans cette année, LOL.
											Je ne suis plus un bébé à présent.
											Tu m'emmènes toujours au bal ?
											Tu me manques beaucoup.
											Tu es le seul qui reste
toi-même avec moi.
											J'aimerais que tu sois là
pour que je me confie à toi.
											Il s'est passé tant de choses
depuis qu'on s'est vu.
											(Voix chancelante)
J'ai une bonne nouvelle.
											J'ai gagné le concours scientifique.
											Je suis une intello.
											On va à la compétition régionale,
tu y crois ?
											Ça passe super vite, le lycée.
											Dans moins de deux ans,
											j'espère que tu me verras
monter sur l'estrade.
											Je t'écris,
car je sais que tu t'ennuies là-bas.
											Je veux te faire sourire.
									","
											Anissa Christmas: Querido hermano mayor,
											este año cumplo los famosos 16, LOL.
											Supongo que ya no soy un bebé.
											¿Vas a llevarme al baile de graduación?
											Te echo mucho de menos.
											Eres el único chico que 
ha sido sincero conmigo.
											Ójala estuvieras aquí para desahogarme.
											Han pasado muchas cosas desde
la última vez que te vi.
											(Voz entrecortada) Tengo buenas noticias.
											He quedado primera 
en la feria de ciencias.
											Soy una empollona.
											Vamos a los regionales, 
¿te lo puedes creer?
											El instituto está pasando muy rápido.
											En menos de dos años
											espero que puedas verme 
caminar sobre el escenario.
											Pensé en escribirte porque sé
que ahí estás muy aburrido.
											Quiero hacerte sonreir.
									","
											Anissa Christmas: Sevgili ağabey,
											Bu sene büyük 16 yaş partimi veriyorum.
											Galiba artık bir bebek değilim.
											Baloda kavalyem olacak mısın?
											Seni çok özlüyorum.
											Bana samimi olan tek adam
sensin.
											Keşke burada olsaydın da
sana yüz yüze söyleyebilseydim.
											Seni son gördüğümden beri
pek çok şey oldu.
											(Ağlamaklı olur) Güzel haberlerim var.
											Bilim fuarında birinci oldum.
											Tam bir ineğim.
											Bölgesel yarışmaya gideceğiz
inanabiliyor musun?
											Lise çok hızlı geçiyor.
											2 yıldan az bir zamanda
											umarım beni sahnede izleyebileceksin.
											Sana yazmayı düşündüm,
çünkü oranın sıkıcı olduğunu biliyorum.
											Yüzünü güldürmek istiyorum.
									",The human stories behind mass incarceration,Eve Abrams,13:39,"activism,community,family,justice system,law,inequality,social change,prison,society"
