fr,en,de,es,title,speaker,duration,tags
"
","
","
","
",A one-man world summit,Rory  Bremner,14:41,"comedy,global issues,government,performance,politics,humor"
"
											Je suis inquiet. Au début, quand j'ai eu l'invitation,
											ils ont dit un truc du genre, ils ont dit, ""15 minutes pour changer le monde,
											votre moment sur scène."" 15 minutes pour changer le monde.
											Je ne sais pas vous, ça me prend 15 minutes pour changer une prise.
											(Rires)
											Donc, l'idée de changer le monde c'est vraiment une idée extraordinaire.
											Bien sûr maintenant nous savons que nous n'avons pas à changer une prise,
											maintenant que nous avons vu cette merveilleuse démonstration
											de l'électricité sans fil — fantastique. Vous savez, ça nous inspire.
											Il y a 300 ans on l'aurait brûlé sur un bûcher pour ça.
											(Rires)
											Et aujourd'hui c'est une idée.
											(Rires)
											C'est génial. C'est fantastique.
											Mais on rencontre vraiment des gens fantastiques,
											des gens qui voient le monde d'une façon totalement différente.
									","
											I'm worried. When I first got the invitation,
											they said somewhere in the thing, they said, ""15 minutes to change the world,
											your moment onstage."" 15 minutes to change the world.
											I don't know about you, it takes me 15 minutes to change a plug.
											(Laughter)
											So, the idea of changing the world is really quite an extraordinary one.
											Well, of course now we know we don't have to change a plug,
											now we've seen that wonderful demonstration
											of the wireless electric — fantastic. You know, it inspires us.
											300 years ago he'd have been burnt at the stake for that.
											(Laughter)
											And now it's an idea.
											(Laughter)
											It's great. It's fantastic.
											But you do meet some fantastic people,
											people who look at the world in a totally different way.
									","
											Ich bin besorgt. Als ich die Einladung bekam,
											sagten sie irgendwann zwischendurch
zu mir: ""15 Minuten, um die Welt zu verändern,
											wenn du auf der Bühne bist.""
15 Minuten, um die Welt zu verändern.
											Ich weiß nicht, wie Sie darüber denken, aber ich brauche
schon 15 Minuten, nur um einen Stecker auszuwechseln.
											(Gelächter)
											Also, die Idee, die Welt zu verändern,
ist wirklich etwas Außerordentliches.
											Natürlich wissen wir jetzt, dass wir
keinen Stecker mehr auswechseln müssen;
											wir haben ja die großartige Demonstration
											von der kabellosen Elektrik gesehen –
fantastisch. Das ist wirklich inspirierend.
											Vor 300 Jahren wäre er dafür
auf den Scheiterhaufen gekommen.
											(Gelächter)
											Und jetzt ist es eine Idee.
											(Gelächter)
											Es ist großartig. Es ist fantastisch.
											Man trifft einige großartige Menschen,
											Menschen, die die Welt
mit ganz anderen Augen sehen.
									","
											Estoy preocupado. Cuando recibí la invitación,
											decía por ahí: ""15 minutos para cambiar el mundo,
											tu momento en el escenario"". 15 minutos para cambiar el mundo.
											No sé ustedes, pero a mi me toma 15 minutos cambiar un enchufe.
											(Risas)
											La idea de cambiar el mundo es realmente extraordinaria.
											Bueno, al menos ahora sabemos que no tenemos que cambiar un enchufe,
											ahora que hemos visto esa sorprendente demostración
											sobre la electricidad inalámbrica – fantástica. Nos inspira.
											Hace 300 años lo hubieran quemado en la hoguera por eso.
											(Risas)
											Y ahora es una idea.
											(Risas)
											Es genial. Es fantástica.
											Pero verdaderamente se conocen a algunas personas fantásticas,
											gente que ve el mundo de una manera totalmente diferente.
									",A one-man world summit,Rory  Bremner,14:41,"comedy,global issues,government,performance,politics,humor"
"
","
","
","
",A one-man world summit,Rory  Bremner,14:41,"comedy,global issues,government,performance,politics,humor"
"
											Hier, David Deutsch, encore un qui
											qui a couvert la majeure partie de ce que j'allais dire.
											(Rires)
											Mais quand on voit le monde comme ça,
											aller chez Starbucks est vraiment une nouvelle expérience, vous ne trouvez pas ?
											Je veux dire, il doit entrer et on lui dira,
											""Voulez-vous un macchiato,
											ou un latte, ou un Americano,
											ou un cappuccino ?""
											Et il dira,
											""Vous me proposez des choses qui sont infiniment variables.""
											(Rires)
											""Comment votre café peut-il être réel ?""
											(Rires)
											Et ils diront,
											""Ça vous dérange si je sers le client suivant ?""
											(Rires)
									","
											Yesterday, David Deutsch, another one
											who covered most of what I was going to say.
											(Laughter)
											But when you think of the world in that way,
											it does make going to Starbucks a whole new experience, don't you think?
											I mean, he must walk in and they will say,
											""Would you like a macchiato,
											or a latte, or an Americano,
											or a cappuccino?""
											And he'll say,
											""You're offering me things that are infinitely variable.""
											(Laughter)
											""How can your coffee be true?""
											(Laughter)
											And they will say,
											""Would you mind if I serve the next customer?""
											(Laughter)
									","
											Gestern, zum Beispiel, David Deutsch,
											der auch schon viel davon gesagt hat,
was ich eigentlich sagen wollte.
											(Gelächter)
											Wenn man die Welt aus seiner Sicht sieht,
											dann macht man eine ganz neue
Starbucks-Erfahrung. Meinen Sie nicht auch?
											Er geht hinein und man fragt ihn:
											""Wollen Sie einen Macciato,
											oder einen Latte, oder einen Americano,
											oder einen Cappuccino?""
											Und er sagt:
											""Sie bieten mir Getränke an,
die unendlich variabel sind.""
											(Gelächter)
											""Wie kann ihr Kaffee dann existieren?""
											(Schallendes Gelächter)
											Und dann wird man ihn fragen:
											""Würde es Ihnen etwas ausmachen,
wenn ich den nächsten Kunden bediene?""
											(Gelächter)
									","
											Ayer, David Deutsch, otro
											que cubrió la mayoría de lo que yo iba a decir.
											(Risas)
											Pero cuando piensas sobre el mundo en esa manera,
											hace que ir a Starsucks sea una experiencia totalmente nueva, ¿no lo creen?
											O sea, él debe entrar y le deben decir:
											""¿Quisiera un macchiato,
											o un latte, o un Americano,
											o un cappuccino?""
											Y él diría:
											""Me está ofreciendo cosas que son infinitamente variables.""
											(Risas)
											""¿Cómo puede su café ser real?""
											(Risas)
											Y ellos le dirían,
											""¿Le molestaría si atiendo al próximo cliente?""
											(Risas)
									",A one-man world summit,Rory  Bremner,14:41,"comedy,global issues,government,performance,politics,humor"
"
","
","
","
",A one-man world summit,Rory  Bremner,14:41,"comedy,global issues,government,performance,politics,humor"
"
											Et Elaine Morgan hier, n'était-elle pas merveilleuse ?
											Fantastique. Vraiment bon.
											Sa conférence sur le singe aquatique, et le lien, bien sûr,
											le lien entre le Darwinisme
											et le fait que nous sommes tous nus,
											que nous ne sommes pas hirsutes et savons nager plutôt bien.
											Et elle a dit, vous voyez, elle a dit à 90 ans que ses jours sont comptés.
											Et elle veut absolument trouver plus de preuves de ce lien.
											Et je pense, ""Je suis assis à côté de Lewis Pugh.""
											(Rires)
											Cet homme a fait le tour du Pôle Nord à la nage, que vous faut-il de plus comme preuve ?
											(Rires)
											Et le voici.
											(Applaudissements)
											C'est de cette manière que TED rassemble ces connections.
									","
											And Elaine Morgan yesterday, wasn't she wonderful?
											Fantastic. Really good.
											Her talk about the aquatic ape, and the link, of course,
											the link between Darwinism
											and the fact that we are all naked beneath this —
											we're not hirsute and we can swim rather well.
											And she said, you know, she's 90. She's running out of time, she said.
											And she's desperate to find more evidence for the link.
											And I think, ""I'm sitting next to Lewis Pugh.""
											(Laughter)
											This man has swum around the North Pole, what more evidence do you want?
											(Laughter)
											And there he is.
											(Applause)
											That's how TED brings these connections together.
									","
											Und gestern, Elaine Morgan.
War sie nicht großartig?
											Fantastisch. Wirklich gut.
											Ihr Vortrag über den im Wasser
lebenden Affen, und der Zusammenhang,
											der Zusammenhang zwischen Darwinismus
											und der Tatsache, dass wir alle nackt sind,
											weniger behaart und dass wir gut schwimmen können.
											Und sie sagte, dass sie schon 90 sei und dass ihr die Zeit davon laufe.
											Und dass sie verzweifelt nach mehr Beweisen für diesen Zusammenhang suche.
											Und ich denke mir: Ich sitze neben Lewis Pugh.
											(Gelächter)
											Dieser Mann ist um den Nordpol herum geschwommen. Ist das nicht Beweis genug?
											(Gelächter)
											Da ist er - der Beweis.
											(Applaus)
											So verbindet Ted das eine mit dem anderen.
									","
											Y Elaine Morgan ayer, ¿no estuvo maravillosa?
											Fantástica. Realmente buena.
											Su charla sobre el simio acuático, y el enlace, por supuesto,
											el enlace entre el Darwinismo
											y el hecho de que todos estamos desnudos,
											que no estamos hirsutos y que podemos nadar bastante bien.
											Y dijo, que tiene 90 años. Que se le está acabando el tiempo, dijo.
											Y que está desesperada por encontrar más evidencias para el enlace.
											Y me hizo pensar: ""Estoy sentado junto a Lewis Pugh"".
											(Risas)
											Este hombre ha nadado alrededor del Polo Norte, ¿que más evidencia quieres?
											(Risas)
											Y ahí está.
											(Aplausos)
											Es así como TED hace estas conexiones.
									",A one-man world summit,Rory  Bremner,14:41,"comedy,global issues,government,performance,politics,humor"
"
","
","
","
",A one-man world summit,Rory  Bremner,14:41,"comedy,global issues,government,performance,politics,humor"
"
											Je n'étais pas là Mardi. De fait, je n'ai pas assisté à
											l’entretien d’embauche de Gordon Brown, désolé.
											(Rires)
											Je suis désolé. (Applaudissements)
											Je suis tellement désolé. Non, non. (Applaudissements)
											Non, non, ahh ... (Applaudissements)
											(Avec la voix de Brown) : ""Les problèmes mondiaux ont besoin de solutions écossaises.""
											(Rires)
											le problème qui se pose à moi, c'est que Gordon Brown vient sur scène
											et il cherche du regard tout le monde comme un homme
											qui vient juste de retirer la tête de son costume d'ours.
									","
											I wasn't here on Tuesday. I didn't actually see Gordon Brown's
											job application — um, sorry.
											(Laughter)
											I'm so sorry. (Applause)
											I'm so sorry. No, no. (Applause)
											No, no, ahh ... (Applause)
											(As Brown): ""Global problems require Scottish solutions.""
											(Laughter)
											The problem I have is because Gordon Brown, he comes onstage
											and he looks for all the world like a man
											who's just taken the head off a bear suit.
									","
											Am Dienstag war nicht da. Ich habe Gordon Browns
											Bewerbungsgespräch nicht gesehen - oh, Entschuldigung.
											(Schallendes Gelächter)
											Es tut mir wirklich leid. (Applaus)
											Es tut mir so leid. Nein, nein. (Applaus)
											Nein, nein, ahh ... (Applaus)
											(imitiert Brown): ""Globale Probleme erfordern schottische Lösungen.""
											(Gelächter)
											Das Problem, das ich habe, ist, dass Gordon Brown auf die Bühne kommt
											und für die Welt wie ein Mann aussieht,
											der gerade den Kopf seines Bärenkostüms abgenommen hat.
									","
											No estuve aquí el martes. No alcancé a ver la solicitud de trabajo
											de Gordon Brown – uy, lo siento.
											(Risas)
											Lo siento mucho. (Aplausos)
											Lo siento mucho. No, no. (Aplausos)
											No, no, ahh ... (Aplausos)
											""Los problemas globales requieren soluciones escocesas.""
											(Risas)
											El problema que tengo es porque Gordon Brown, sube al escenario
											Y mira a todos como un hombre
											que se acaba de quitar la cabeza de oso de un disfraz.
									",A one-man world summit,Rory  Bremner,14:41,"comedy,global issues,government,performance,politics,humor"
"
","
","
","
",A one-man world summit,Rory  Bremner,14:41,"comedy,global issues,government,performance,politics,humor"
"
											(Avec la voix de Brown): ""Bonjour, est-ce que je peux vous raconter ce qui s'est passé là-bas dans les bois ?
											heu, non."" (Rires)
											""Je suis désolé. Je n'ai que 18 minutes, 18 minutes pour vous parler de sauver le monde,
											sauver la planète, les institutions mondiales.
											Notre travail sur le changement climatique,
											je n'ai que 18 minutes, malheureusement je ne suis pas en mesure de vous parler
											de toutes ces choses merveilleuses que nous faisons pour la promotion
											de l'agenda sur le changement climatique en Grande- Bretagne,
											comme la troisième piste d'atterrissage prévue à l'aéroport d'Heathrow ...""
											(Rires)
											""La grande centrale électrique au charbon que nous sommes en train de construire
											à King's North.
											et bien sûr les nouvelles excitantes selon lesquelles seulement aujourd'hui,
											seulement cette semaine, le seul fabriquant
											d'éoliennes de Grande-Bretagne a dû fermer ses portes.
											Pas le temps, malheureusement,
											de mentionner tout cela.""
											(Applaudissements)
											""Des emplois britanniques pour des écossais ...
											Non."" (Rires)
											""Des principes chrétiens, des valeurs chrétiennes.
											Tu ne tueras point, tu ne voleras point,
											tu ne convoiteras pas la femme de ton voisin.""
											(Rires)
											""Bien que soyons honnêtes, quand j'étais au numéro 11, le problème ne s'est jamais posé.""
											(Rires)
									","
											(As Brown): ""Hello, can I tell you what happened in the woods back there?
											Uh, no."" (Laughter)
											""I'm sorry. I've only got 18 minutes, 18 minutes to talk about saving the world,
											saving the planet, global institutions.
											Our work on climate change,
											I've only got 18 minutes, unfortunately I'm not able to tell you about
											all the wonderful things we're doing to promote the climate change agenda
											in Great Britain,
											like the third runway we're planning at Heathrow Airport ...""
											(Laughter)
											""The large coal-fired power station we're building
											at King's North,
											and of course the exciting news that only today,
											only this week, Britain's only manufacturer
											of wind turbines has been forced to close.
											No time, unfortunately,
											to mention those.""
											(Applause)
											""British jobs for Scottish people ...
											No."" (Laughter)
											""Christian principles, Christian values.
											Thou shalt not kill, thou shalt not steal,
											thou shalt not covet thy neighbor's wife.""
											(Laughter)
											""Although to be honest, when I was at Number 11 that was never going to be a problem.""
											(Laughter)
									","
											(imitiert Brown): ""Hallo, könnte ich Ihnen erzählen, was dort hinten in den Wäldern passiert ist?
											Nein."" (Gelächter)
											""Es tut mir leid. Ich habe nur 18 Minuten, 18 Minuten, um über die Rettung der Welt,
											die Rettung des Planeten und globale Instituitionen zu sprechen.
											Unsere Arbeit den Klimawandel betreffend ...
											Ich habe nur 18 Minuten, leider kann ich nichts über
											all die wunderbaren Dinge erzählen, die wir in Großbritannien tun,
											um die Agenda zum Klimawandel voranzubringen,
											wie beispielsweise die Planung des Baus einer dritten Rollbahn am Flughafen Heathrow ..., -
											(Gelächter) -
											das große mit Kohle angetriebene Kingsnorth-Kraftwerk, das wir auf der
											Halbinsel Hoo in der Grafschaft Kent bauen
											und natürlich die allerneusten Nachrichten,
											dass diese Woche, am heutigen Tage, um genau zu sein, Großbritanniens einziger Windturbinenhersteller
											Konkurs anmelden musste.
											Aber leider keine Zeit dafür,
											über all dies zu sprechen.""
											(Applaus)
											""Britische Arbeitsplätze für Schotten ...
											Nein."" (Gelächter)
											""Christliche Prinzipien, christliche Werte.
											Du sollst nicht töten, du sollst nicht stehlen,
											du sollst nicht begehren deines Nächsten Weib.""
											(Schallendes Gelächter)
											""Obwohl, um ehrlich zu sein, als ich in Nummer 11 war, war das nie ein Problem gewesen.""
											(Gelächter)
									","
											""Hola, ¿les puedo contar lo que pasó allá atrás en el bosque?
											Eh, no."" (Risas)
											""Lo siento. Solo tengo 18 minutos, 18 minutos para hablar sobre la salvación del mundo,
											salvar el planeta, las instituciones globales.
											Nuestro trabajo sobre el cambio climático,
											Solo tengo 18 minutos, desafortunadamente no les podré contar acerca de
											todas las cosas maravillosas que estamos haciendo para promover la agenda sobre el cambio climático
											en Gran Bretaña,
											como la tercera pista de aterrizaje que estamos planeando en el Aeropuerto de Heathrow...""
											(Risas)
											""La gigantesca estación de energía basada en carbón que estamos construyendo
											en King's North,
											y obviamente las grandes noticias que justo hoy,
											justo esta semana, el único fabricante de
											turbinas de viento de Gran Bretaña ha sido forzado a cerrar.
											No hay tiempo, desafortunadamente,
											para mencionar eso.""
											(Aplausos)
											""Trabajos británicos para gente escocesa…
											No."" (Risas)
											""Principios cristianos, valores cristianos.
											No matarás, no robarás,
											No desearás la mujer de tu prójimo.""
											(Risas)
											""Aunque para ser honesto, cuando estaba en el Numero 11 eso nunca seria un problema.""
											(Risas)
									",A one-man world summit,Rory  Bremner,14:41,"comedy,global issues,government,performance,politics,humor"
"
","
","
","
",A one-man world summit,Rory  Bremner,14:41,"comedy,global issues,government,performance,politics,humor"
"
											(Avec la voix de Tony Blair): ""Oui, bon, ça va, hein.
											C'est bon Gordon, ça va, hein.
											Je, est-ce que je peux juste dire quelques mots
											d'abord au sujet de Sherie, parce que c'est une femme merveilleuse,
											ma femme, avec un merveilleux sourire.
											Ce qui me rappelle que je dois poster cette lettre.""
											(Rires)
											""Je pense, vous savez, à ce que les gens oublient,
											Gordon et moi, nous nous sommes toujours bien entendus.
											Bien, ça n'a jamais été tout à fait ""Brokeback Mountain.""
											(Rires)
											""Vous savez, je lui ai écrit, juste avant de quitter ma fonction, j'ai dit,
											'Puis-je compter sur ton soutien, pour le mois prochain ?'
											Et il a répondu. Il a dit, ""Non, pas question.""
											Ce qui m'a surpris, parce que je n'avais jamais vu 'pas question' orthographié de cette façon avant.""
											(Rires)
									","
											(As Tony Blair): ""Yeah, alright, come on, eh.
											Alright Gordon, come on, eh.
											I just, can I just say a few things about,
											first about Cherie, because she's a wonderful lady,
											my wife, with a wonderful smile.
											That reminds me, I must post that letter.""
											(Laughter)
											""I just think, you know, what people forget,
											Gordon and I, we always got on perfectly well.
											Alright, it was never exactly 'Brokeback Mountain.'""
											(Laughter)
											""You know, I wrote to him, just before I left office. I said,
											'Can I rely on your support for the next month?'
											And he wrote back. He said, 'No, you can't.'
											Which kind of surprised me, because I'd never seen 'can't' spelled that way before.""
											(Laughter)
									","
											(imitiert Tony Blair): ""Ja, ok, komm schon.""
											Ok, Gordon, komm schon.
											Kann ich, kann ich nur einige Dinge sagen über,
											erstens über Sherie, weil sie eine wunderbare Frau ist,
											meine Ehefrau, mit einem wunderschönen Lächeln.
											Da ich gerade daran denke, ich muss diesen Brief noch wegschicken.""
											(Gelächter)
											Ich denke nur gerade, was die Menschen vergessen, ist,
											dass Gordon und ich immer wunderbar miteinander auskamen.
											Na ja, es war nicht gerade wie ""Brokeback Mountain"".""
											(Gelächter)
											""Wissen Sie, ich schrieb ihm, kurz bevor ich mein Amt abgab:
											'Kann ich im nächsten Monat auf deine Unterstützung zählen?'
											Und er schrieb zurück: 'Nein, kannst du nicht.'
											Was mich etwas überraschte, da ich 'kannst nicht' noch nie so geschrieben gesehen hatte.""
											(Gelächter)
									","
											""Si, bueno, vamos, eh.
											Bueno, Gordon, vamos, eh.
											Solo... me gustaría decir algunas cosas sobre
											Sherie primero, porque ella es una dama maravillosa,
											mi esposa, con una linda sonrisa.
											Eso me recuerda que debo publicar esa carta.""
											(Risas)
											""Pienso en las cosas que la gente olvida,
											Gordon y yo, siempre nos llevamos perfectamente bien.
											OK, nunca fue como en 'Brokeback Mountain.'""
											(Risas)
											""Le escribí, justo antes de dejar mi puesto. Le dije,
											'¿Puedo contar con tu apoyo, el próximo mes?'
											Y él me escribió de vuelta. El dijo, 'No, no puedes.'
											Lo que me sorprendió, porque nunca antes había visto ""no puedes"" escrito de esa manera antes.""
											(Risas)
									",A one-man world summit,Rory  Bremner,14:41,"comedy,global issues,government,performance,politics,humor"
"
","
","
","
",A one-man world summit,Rory  Bremner,14:41,"comedy,global issues,government,performance,politics,humor"
