es,tr,en,de,title,speaker,duration,tags
"
","
","
","
",What will future jobs look like?,Andrew McAfee,14:15,"economics,robots,work"
"
											Cuando hablo de 
esto con mis amigos
											en Cambridge y en el Valle 
de Silicio, me dicen,
											""Fantástico. No más monotonía 
ni trabajos fatigantes.
											Esto nos da la oportunidad 
para imaginar
											un tipo de sociedad 
totalmente diferente,
											una sociedad donde las reuniones 
de creadores e iventores,
											de diseñadores y realizadores,
											con sus jefes y patrocinadores sean
											para conversar, recrearse, 
compartir ideas,
											y provocarse mutuamente"".
											Es, en verdad, una sociedad que se parece 
bastante a las conferencias TED.
											Y hay mucho de 
verdad en todo esto.
											Estamos presenciando 
un increíible florecimiento.
											En un mundo donde 
hacer un objeto
											es tan fácil como 
imprimir un documento,
											tenemos nuevas y 
fantásticas posibilidades.
											Quienes solían ser 
iniciados y artesanos
											ahora son creadores 
y son responsables
											de gran cantidad de innovación.
											Y los artistas, que estaban limitados,
											pueden ahora hacer cosas que
											antes no podían.
											Asi que este es un tiempo 
de gran florecimiento,
											y mientras más veo a 
mi alrededor, más me convenzo
											que la frase del 
físico Freeman Dyson
											no es para nada un hipérbole.
											Es simplemente una declaración de los hechos.
											Estamos a la mitad de 
un periodo sorprendente.
									","
											Şimdi, Cambridge ve Silicon'daki arkadaşlarımla
											bunu hakkında konuştuğum zaman
											'Harika' diyorlar. Ameleliğe, ırgatlığa son.
											Bu bize kurucular, kaşifler, mucitler ve icracıların
											sorunlar hakkında konuşmak,
											birbirlerini ağırlamak, bilgi vermek,teşvik etmek için
											patronlar ve finansçılar ile
											bir araya geldiği bir toplum
											yani tamam farklı bir çeşit toplum
											hayal etme şansı verir.
											O sahiden TED konferansına çok benzeyen bir toplumdur.
											Ve aslında burada çok miktarda gerçek vardır.
											İnanılmaz bir büyümenin meydana geldiğini görüyoruz.
											Aşağı yukarı bir amaç ortaya koymanın
											belge yayımlamak kadar kolay olduğu bir dünyada
											harika olasılıklara sahibiz.
											Eskiden beri esnaf ve teknik tamirci olan insanlar
											şimdi üreticiler ve çok büyük miktardaki
											yeniliklerden sorumlular.
											Ve önceden kısıtlanan sanatkarlar
											onlar için önceden asla mümkün olmayan şeyleri
											şimdi yapabilirler.
											Yani şimdi büyük bir gelişmenin zamanı
											ve ne kadar çok araştırırsam
											fizikçi Freeman Dyson' dan bu alıntının
											hiç de abartı olmadığına ikna oluyorum.
											Bu sadece gerçeklerin basit bir açıklaması.
											Dudak uçuklatıcı bir sürecin ortasında bulunmaktayız.
									","
											Now, when I talk about this with my friends
											in Cambridge and Silicon Valley, they say,
											""Fantastic. No more drudgery, no more toil.
											This gives us the chance to imagine
											an entirely different kind of society,
											a society where the creators and the discoverers
											and the performers and the innovators
											come together with their patrons and their financiers
											to talk about issues, entertain, enlighten,
											provoke each other.""
											It's a society really, that looks a lot like the TED Conference.
											And there's actually a huge amount of truth here.
											We are seeing an amazing flourishing taking place.
											In a world where it is just about as easy
											to generate an object as it is to print a document,
											we have amazing new possibilities.
											The people who used to be craftsmen and hobbyists
											are now makers, and they're responsible
											for massive amounts of innovation.
											And artists who were formerly constrained
											can now do things that were never, ever possible
											for them before.
											So this is a time of great flourishing,
											and the more I look around, the more convinced I become
											that this quote, from the physicist Freeman Dyson,
											is not hyperbole at all.
											This is just a plain statement of the facts.
											We are in the middle of an astonishing period.
									","
											Wenn ich mit meinen Freunden 
in Cambridge
											und im Sillicon Valley darüber spreche, 
sagen sie:
											""Fantastisch, keine Plackerei mehr, 
keine Schufterei.
											Das ermöglicht uns die Vorstellung
											einer völlig anderen 
Art der Gesellschaft,
											in der die Erschaffer und Entdecker,
											die Macher und Innovatoren
											mit ihren Förderern und 
Geldgebern gemeinsam
											über Themen sprechen, 
unterhalten, aufklären,
											und sich gegenseitig provozieren.""
											EIgentlich eine Gesellschaft, 
die der TED-Konferenz ähnelt.
											Und darin liegt tatsächlich viel Wahrheit.
											Wir beobachten gerade 
ein erstaunliches Aufblühen.
											Eine Welt, in der es gleich einfach ist,
											ein Objekt herzustellen 
und ein Dokument zu drucken,
											bietet uns erstaunliche neue Möglichkeiten.
											Die Handwerker und 
Bastler der Vergangenheit
											sind heute Macher, 
die verantwortlich sind
											für eine enorme 
Menge an Innovation.
											Künstler, die in der Form
eingeschränkt sind,
											können heute Dinge tun, 
die ihnen zuvor
											nie möglich waren.
											Eine große Blütezeit also, 
und ich glaube immer mehr
											dass dieses Zitat des Physikers 
Freeman Dyson
											keineswegs übertrieben ist.
Es nennt lediglich Fakten.
											[""Technologie ist ein Geschenk Gottes. 
Nach dem Geschenk des Lebens
											vielleicht die größte seiner Gaben. 
Sie ist die Mutter der Zivilisationen,
											der Künste und der Wissenschaften.""— Dyson]
									",What will future jobs look like?,Andrew McAfee,14:15,"economics,robots,work"
"
","
","
","
",What will future jobs look like?,Andrew McAfee,14:15,"economics,robots,work"
"
											["" La tecnología es un regalo de Dios, que después del regalo de la vida, es quizá su más grande regalo, madre de civilizaciones, del arte y la ciencia"".]
									","
											'Teknoloji Tanrı'ın bir hediyesi. Muhtemelen hayatı bahş etmesinden sonraki en büyük hediyesi. Teknoloji uygarlıkların, sanatın ve bilimin anasıdır.- Freeman Dyson
									","
											[""Technology is a gift of God. After the gift of life it is perhaps the greatest of God's gifts. It is the mother of civilizations, of arts and of sciences."" — Freeman Dyson]
									","
											Eine erstaunliche Phase.
									",What will future jobs look like?,Andrew McAfee,14:15,"economics,robots,work"
"
","
","
","
",What will future jobs look like?,Andrew McAfee,14:15,"economics,robots,work"
"
											Lo cual nos plantea 
otra gran pregunta:
											¿Qué podría salir mal en esta 
nueva era de la máquina?
											¿Nada? ¡Fantástico... no se diga más... 
prosperemos... vámonos a casa!
											Vamos a enfrentar dos conjuntos 
de desafíos realmente espinosos
											a medida que nos adentremos en 
el futuro que estamos creando.
									","
											Bu bizi bir diğer önemli soruya getirir:
											Bu yeni makine çağında muhtemelen doğru gitmeyecek olan şey ne olabilir?
											Doğru mu? Harika; beğen, ilerle ve eve git.
											Ortaya çıkarmakta olduğumuz geleceğe doğru daha ciddi bir şekilde hareket ettikçe
											gerçekte iki çetrefilli zorluk takımıyla karşı karşıya geleceğiz.
									","
											Which brings up another great question:
											What could possibly go wrong in this new machine age?
											Right? Great, hang up, flourish, go home.
											We're going to face two really thorny sets of challenges
											as we head deeper into the future that we're creating.
									","
											Das bringt mich zu einer 
weiteren großen Frage:
											Was könnte in diesem neuen 
Maschinenzeitalter schief gehen?
											Stimmt's? Großartig, 
aufhören, florieren, heimgehen.
											Auf uns kommen zwei wirklich 
heikle Herausforderungen zu,
											während wir tiefer in die von 
uns erschaffene Zukunft steuern.
									",What will future jobs look like?,Andrew McAfee,14:15,"economics,robots,work"
"
","
","
","
",What will future jobs look like?,Andrew McAfee,14:15,"economics,robots,work"
"
											El primero es económico y 
está realmente bien resumido
											en una historia apócrifa 
de un cruce de sátiras
											entre Henry Ford II 
y Walter Reuther,
											quien era el jefe del sindicato 
de trabajadores automotrices.
											Estaban recorriendo una de 
las nuevas fábricas modernas
											y Ford, bromeando,
mira a Reuther y le dice,
											""Oye Walter, ¿cómo harás 
para que esos robots
											paguen las cuotas sindicales?""
											Y Reuther replica,
											""¿cómo harás tú Henry, para 
que compren autos?"" —Risas—
									","
											Birincisi ekonomi. Ekonomi Henry Ford ve otomobil işçiler birliğinin başkanlığını yapmış olan
											Walter Reuther arasındaki ileri geri
											uydurma hikayede gerçekten
											iyi bir şekilde özetlenmiştir.
											Onlar yeni modern fabrikaların birini dolaşıyorlardı
											ve Ford şakacı bir şekilde Reuther'e döner ve şöyle der;
											'Hey Walter, sendika aidatlarını ödemek için bu robotları
											nasıl alacaksınız?
											Ve Reuther karşılık veriri: 'Hey Henry,
											peki arabalar almak için bunları nasıl alacaksın?'
									","
											The first are economic, and they're really nicely summarized
											in an apocryphal story about a back-and-forth
											between Henry Ford II and Walter Reuther,
											who was the head of the auto workers union.
											They were touring one of the new modern factories,
											and Ford playfully turns to Reuther and says,
											""Hey Walter, how are you going to get these robots
											to pay union dues?""
											And Reuther shoots back, ""Hey Henry,
											how are you going to get them to buy cars?""
									","
											Die ersten sind wirtschaftliche, 
wirklich schön zusammengefasst
											in einer zweifelhaften Geschichte 
über ein Hin und Her
											zwischen Henry Ford II 
und Walter Reuther,
											dem damaligen Vorsitzenden 
der Auto-Gewerkschaft.
											Sie gehen durch eine 
neue, moderne Fabrik
											und Ford sagt scherzhaft 
zu Reuther:
											""Hey Walter, wie bringst du 
diese Roboter dazu,
											Gewerkschaftsbeiträge zu zahlen?""
											Und Reuther schießt zurück: ""Hey Henry,
											wie bringst du sie dazu, Autos zu kaufen?""
									",What will future jobs look like?,Andrew McAfee,14:15,"economics,robots,work"
"
","
","
","
",What will future jobs look like?,Andrew McAfee,14:15,"economics,robots,work"
"
											El problema de Reuther 
en esa anécdota
											es que es dificil ofrecer la fuerza 
de trabajo en una economía
											que está llena de máquinas,
											y lo vemos claramente 
en las estadísticas.
											Si se mira los retornos sobre 
capital de las dos últimas décadas,
											—en otras palabras, 
las ganancias empresariales—
											vemos que suben,
											y que están hoy en el punto 
más alto de todos los tiempos.
											Si miramos los rendimientos 
en mano de obra, en otras palabras
											el total de los salarios 
pagados en la economía,
											los vemos en su punto más bajo
											y alejándose rápidamente 
en la dirección opuesta.
									","
											Bu kısa hikayede Reuther'in sorunu
											makinelerle dolu bir ekonomiye senin iş gücünü teklif etmenin
											çetrefilli olmasıdır.
											Ve istatistiklerde bunu çok net bir şekilde görüyoruz.
											Kapitale diğer bir deyişle şirket karlarına geçişteki
											geçtiğimizi 20 yılı aşkın süreyi incelerseniz
											yükselme olduğunu
											ve şimdi en yüksek seviyeye ulaştığını görürüz.
											İş gücüne geçişe diğer bir deyişle
											ekonomideki toplam ödenen işçiliğe bakarsak
											en düşük seviyede olduğunu
											ve çok hızlı bir şekilde ters yönde ilerlediğini görürüz.
									","
											Reuther's problem in that anecdote
											is that it is tough to offer your labor to an economy
											that's full of machines,
											and we see this very clearly in the statistics.
											If you look over the past couple decades
											at the returns to capital — in other words, corporate profits —
											we see them going up,
											and we see that they're now at an all-time high.
											If we look at the returns to labor, in other words
											total wages paid out in the economy,
											we see them at an all-time low
											and heading very quickly in the opposite direction.
									","
											Reuthers Problem in dieser Anekdote ist,
											dass es schwer ist, seine Arbeitskraft 
einer Wirtschaft
											voller Maschinen anzubieten,
											das beweisen uns die Statistiken.
											Schaut man sich die Kapitalerträge 
der letzten Jahrzehnte an –
											mit anderen Worten, 
Unternehmensgewinne –
											sieht man sie steigen
											und wir sehen sie momentan 
auf einem Allzeithoch.
											Betrachten wir die Arbeitserträge, 
mit anderen Worten
											Gesamtlöhne, die in der Wirtschaft 
ausgezahlt werden,
											sehen wir sie am 
absoluten Tiefstand
											und sehr schnell in die 
andere Richtung steuernd.
									",What will future jobs look like?,Andrew McAfee,14:15,"economics,robots,work"
"
","
","
","
",What will future jobs look like?,Andrew McAfee,14:15,"economics,robots,work"
"
											Así que estas eran claramente 
malas noticias para Reuther.
											Parece que estas fueran
excelentes noticias para Ford,
											pero realmente no lo son. 
Si quieres vender
											grandes cantidades de bienes 
más bien caros a las personas,
											querrías entonces contar con una clase 
media grande, estable y próspera.
											Hemos tenido una así 
en Estados Unidos
											durante casi todo 
el periodo de la posguerra.
											Pero la clase media está claramente 
bajo una gran amenaza hoy en día.
											Todos conocemos 
bien las estadísticas,
											pero permítanme 
recordar una de ellas,
											el ingreso promedio 
en EE UU ha bajado
											en estos últimos 15 años,
											y estamos en peligro 
de quedar atrapados
											en un círculo vicioso en el que 
la desigualdad y la polarización
											continúan creciendo con el tiempo.
									","
											Yani bu açıkça Reuther için kötü bir haber.
											Bu Ford için harika bir habermiş gibi gözükebilir.
											Ancak aslında öyle değil. İnsanlara bir miktar
											pahalı malın büyük kapasitesini satmak istiyorsanız
											siz gerçekten geniş, istikrarlı, şanslı bir orta sınıf talep ediyorsunuz.
											Yaklaşık tüm savaş sonrası süreçte
											Amerika'da bulunanlardan birine sahiptik.
											Fakat orta sınıf şimdi açıkça büyük tehdit altındadır.
											Hepimiz pek çok istatistik biliyoruz,
											ancak birini hatırlatmak için söylüyorum,
											Amerika'daki orta gelir geçtiğimiz 15 yıl içinde
											düşüş gösterdi.
											Adaletsizlik ve kutuplaşmanın zamanla artmaya başladığı
											bir takım kısır döngü içinde tuzağa düşürülme
											tehlikesi altındayız.
									","
											So this is clearly bad news for Reuther.
											It looks like it might be great news for Ford,
											but it's actually not. If you want to sell
											huge volumes of somewhat expensive goods to people,
											you really want a large, stable, prosperous middle class.
											We have had one of those in America
											for just about the entire postwar period.
											But the middle class is clearly under huge threat right now.
											We all know a lot of the statistics,
											but just to repeat one of them,
											median income in America has actually gone down
											over the past 15 years,
											and we're in danger of getting trapped
											in some vicious cycle where inequality and polarization
											continue to go up over time.
									","
											Das sind eindeutig 
schlechte Nachrichten für Reuther.
											Es sieht nach tollen Neuigkeiten 
für Ford aus,
											aber eigentlich sind es keine. 
Um den Menschen
											riesige Mengen an etwas 
teuren Gütern zu verkaufen,
											braucht man eine große, stabile
und wohlhabende Mittelschicht.
											Wir hatten so eine in Amerika
											für fast die ganze Nachkriegszeit.
											Aber die Mittelschicht ist jetzt 
eindeutig stark bedroht.
											Wir alle kennen viele Statistiken,
											ich möchte nur eine nennen,
											und zwar, dass das amerikanische 
Durchschnittseinkommen
											in den letzten 15 Jahren 
gesunken ist
											und wir Gefahr laufen,
											in einen Teufelskreis zu geraten, 
mit steigender
											Ungleichheit und Polarisierung.
									",What will future jobs look like?,Andrew McAfee,14:15,"economics,robots,work"
"
","
","
","
",What will future jobs look like?,Andrew McAfee,14:15,"economics,robots,work"
