en,es,pt,fr,tr,title,speaker,duration,tags
"
","
","
","
","
",A few ways to fix a government,Charity Wayua,11:51,"Africa,business,communication,collaboration,cancer,economics,global development,goal-setting,health,innovation,investment,potential,society,government"
"
											(Applause)
									","
											(Aplausos)
									","
											(Aplausos)
									","
											(Applaudissements)
									","
											(Alkışlar)
									",A few ways to fix a government,Charity Wayua,11:51,"Africa,business,communication,collaboration,cancer,economics,global development,goal-setting,health,innovation,investment,potential,society,government"
"
","
","
","
","
",A few ways to fix a government,Charity Wayua,11:51,"Africa,business,communication,collaboration,cancer,economics,global development,goal-setting,health,innovation,investment,potential,society,government"
"
											And Kenya was no exception.
											When I returned to Kenya in 2014,
											there was 17 percent youth unemployment.
											And Nairobi, the major business hub,
											was rated 177th on the quality
of living index.
											It was bad.
									","
											Y Kenia no era la excepción.
											Cuando volví a Kenia en 2014,
											había un 17 % de desempleo juvenil.
											Y Nairobi, el principal centro económico,
											ocupaba el puesto 177
en el índice de calidad de vida.
											Eso era malo.
									","
											E o Quénia não era exceção.
											Quando regressei ao Quénia em 2014,
											a percentagem de jovens desempregados
era de 17%.
											Em Nairobi, o maior centro de negócios
											estava em 177.º lugar no índice de 
qualidade de vida.
											Era muito mau.
									","
											Le Kenya n'était pas une exception.
											A mon retour au Kenya en 2014,
											il y avait 17% de chômage chez les jeunes.
											Nairobi, le principal centre d'affaires,
											était classé 177ème selon l'indice
de la qualité de vie.
											Cela allait mal.
									","
											Kenya bir istisna değil.
											2014'de Kenya'ya döndüğümde,
											yüzde 17 genç işssizlik vardı.
											Ve Nairobi, önde gelen iş merkezi,
											yaşam endeksi sıralamasında
177. sıradadır.
											Kötüydü.
									",A few ways to fix a government,Charity Wayua,11:51,"Africa,business,communication,collaboration,cancer,economics,global development,goal-setting,health,innovation,investment,potential,society,government"
"
","
","
","
","
",A few ways to fix a government,Charity Wayua,11:51,"Africa,business,communication,collaboration,cancer,economics,global development,goal-setting,health,innovation,investment,potential,society,government"
"
											Now, an economy is only as healthy
as the entities that make it up.
											So when government —
											one of its most vital entities —
											is weak or unhealthy,
											everyone and everything suffers.
											Sometimes you might
put a Band-Aid in place
											to try and temporarily stop the pain.
											Maybe some of you here have participated
											in a Band-Aid operation
to an African country —
											setting up alternative schools,
building hospitals, digging wells —
											because governments there
either weren't or couldn't provide
											the services to their citizens.
									","
											Una economía es tan saludable
como las entidades que la conforman.
											Y cuando el gobierno,
											una de sus entidades vitales,
											está débil y enfermo,
											todo y todos sufren.
											A veces, pones una venda
											para detener temporalmente el dolor.
											Tal vez, algunos de participaron
											de operativos precarios
en un país africano,
											instalando escuelas alternativas,
hospitales o pozos de agua,
											porque los gobiernos de allí
no querían o no podían brindar
											los servicios a sus ciudadanos.
									","
											Uma economia é tão saudável quanto as 
entidades que fazem parte da mesma.
											Por isso, quando num governo
											uma das entidades vitais
											está enfraquecida ou doente,
											tudo e todos sofrem.
											Às vezes, aplicam-se pensos rápidos
											para se tentar suportar a 
dor temporariamente.
											Talvez alguns de vocês 
já tenham participado
											numa operação ""penso rápido""
a um país africano
											— criando escolas alternativas,
construindo hospitais, escavando poços —
											porque os governos não estavam
ou não conseguiam providenciar
											os serviços para os seus cidadãos.
									","
											Une économie ne peut être aussi saine
que les entités qui la composent.
											Quand le gouvernement —
											une de ses entités vitales —
											est faible ou n'est pas sain,
											tout le monde et tout en souffre.
											Parfois, vous pouvez mettre un pansement
											pour essayer de temporairement
arrêter la douleur.
											Certains d'entre vous
peuvent avoir participé
											à une opération pansement
dans un pays africain —
											mettre en place des écoles alternatives,
bâtir des hôpitaux, creuser des puits —
											car les gouvernements ne voulaient
ou ne pouvaient pas fournir
											ces services à leurs citoyens.
									","
											Şimdi, bir ekonomi ancak kendisini
oluşturan kuruluşlar kadar sağlıklıdır.
											Bu yüzden devlet -
											en önemli kuruluşlardan birisi -
											zayıf ve sağlıksız olduğunda,
											herkes ve her şey acı çeker.
											Bazen acıyı hafifletmek ve geçici
olarak durdurmak için
											bir yara bandı kullanabilirsiniz.
											Belki burada bazılarınız
											bir Afrika ülkesine böyle bir
yardım hareketine katılmıştır -
											alternatif okullar kurarak, hastaneler
inşa edip, kuyular açarak -
											çünkü oradaki devletler
vatandaşlarına bu hizmetleri
											sağlamıyor ya da sağlayamıyorlar.
									",A few ways to fix a government,Charity Wayua,11:51,"Africa,business,communication,collaboration,cancer,economics,global development,goal-setting,health,innovation,investment,potential,society,government"
"
","
","
","
","
",A few ways to fix a government,Charity Wayua,11:51,"Africa,business,communication,collaboration,cancer,economics,global development,goal-setting,health,innovation,investment,potential,society,government"
"
											We all know this is a temporary solution.
											There are just some things
Band-Aids can't fix,
											like providing an environment
where businesses feel secure
											that they'll have an equal opportunity
											to be able to run and start
their businesses successfully.
											Or there are systems in place
											that would protect the private
property that they create.
											I would argue,
											only government is capable of creating
these necessary conditions
											for economies to thrive.
									","
											Sabemos que son soluciones temporales.
											Y hay cosas que las vendas
no pueden arreglar,
											como brindar un entorno
donde las empresas estén seguras
											de tener igualdad de oportunidades
											para dirigir o crear 
un negocio exitoso,
											o que exista un sistema
											que proteja la propiedad privada
que van a crear.
											Yo diría que
											solo el gobierno puede crear 
las condiciones necesarias
											para que prosperen las economías.
									","
											Todos nós sabemos que são só
soluções temporárias.
											Há certas coisas que os pensos rápidos 
não conseguem resolver,
											como criar um meio
onde os investidores se sintam seguros,
											onde tenham oportunidades iguais

											para que possam gerir os negócios
e ser bem-sucedidos.
											Ou onde existam sistemas montados
											que possam proteger a propriedade privada 
que eles criaram.
											Eu poderia contrapor
											que só o governo tem a capacidade de 
criar as condições necessárias
											para as economias prosperarem.
									","
											Nous savons tous
que c'est une solution temporaire.
											Ce sont des choses qu'un pansement
ne peut pas arranger,
											tout comme offrir un environnement
où les entreprises croient
											qu'elles auront des chances égales
											de gérer et de lancer
leurs entreprises de façon fructueuse.
											Ou qu'il y a des systèmes en place
											qui protégeraient
la propriété privée qu'elles créent.
											Je soutiendrais
											que seul le gouvernement peut créer
les conditions nécessaires
											à la prospérité des économies.
									","
											Hepimiz bunun geçici bir çözüm
olduğunu biliyoruz.
											Bazı şeyler böylesi yardım
çalışmaları ile düzeltilemez,
											firmaların güvende hissedecekleri
bir ortam sağlama gibi.
											Eşit olanaklara sahip olacakları,
											faaliyetlerini başarılı şekilde
başlatıp yürütebilecekleri bir ortam.
											Veya yerinde öyle sistemler olmalı ki
											oluşturulan özel mülkiyet koruma
altında olsun.
											Kanaatimce
											ekonomilerin büyümesi için
sadece devletin bu gerekli koşulları
											sağlamaya gücü yeter.
									",A few ways to fix a government,Charity Wayua,11:51,"Africa,business,communication,collaboration,cancer,economics,global development,goal-setting,health,innovation,investment,potential,society,government"
"
","
","
","
","
",A few ways to fix a government,Charity Wayua,11:51,"Africa,business,communication,collaboration,cancer,economics,global development,goal-setting,health,innovation,investment,potential,society,government"
"
											Economies thrive when business are able
to quickly and easily set up shop.
											Business owners create new sources
of income for themselves,
											new jobs get added into the economy
											and then more taxes are paid
to fund public projects.
											New business is good for everyone.
											And it's such an important measure
of economic growth,
											the World Bank has a ranking called
the ""Ease of Doing Business Ranking,""
											which measures how easy
or difficult it is to start a business
											in any given country.
											And as you can imagine,
											starting or running a business
in a country with an ailing government —
											almost impossible.
									","
											Y prosperan cuando las empresas
pueden instalarse sin inconvenientes.
											Los empresarios crean nuevas
fuentes de ingreso para sí mismos,
											se suman nuevos empleos
a la economía
											y se pagan más impuestos
que financian las obras públicas.
											Las nuevas empresas
son buenas para todos
											y son un indicador importante
de crecimiento económico.
											El Banco Mundial tiene un ranking
de ""Facilidad para hacer negocios""
											que mide qué tan fácil o difícil
es crear un negocio
											en un país determinado.
											Como se imaginan,
											iniciar o dirigir una empresa
en un país con un gobierno débil
											es casi imposible.
									","
											As economias prosperam quando
é permitido às empresas montar lojas
											de forma fácil e rápida.
											Os investidores criam novas fontes de 
rendimento para eles mesmos,
											mais postos de trabalho são 
criados na economia
											e mais impostos são pagos, para 
financiar projetos públicos.
											Todos beneficiam de novos investimentos.
											É uma medida tão importante 
para crescimento económico,
											que o banco mundial, tem uma tabela
chamada ""Facilidade em criar negócios""
											que mede a facilidade de criar um negócio
											num qualquer país.
											Como vocês podem imaginar,
											começar ou ter um negócio num país
com um governo doente
											é quase impossível.
									","
											Les économies prospèrent
											quand les entreprises peuvent
rapidement et facilement s'établir.
											Les entrepreneurs créent de nouvelles
sources de revenus pour eux,
											de nouveaux emplois
sont ajoutés à l'économie
											puis plus d'impôts sont payés
pour financer les projets publics.
											Les nouvelles entreprises
bénéficient à tous.
											C'est une mesure si importante
de la croissance économique,
											la Banque mondiale a un « indice
de la facilité de faire des affaires »
											qui mesure la facilité
ou la difficulté à créer une entreprise
											dans un pays donné.
											Vous pouvez l'imaginer,
											créer ou gérer une entreprise dans un pays
avec un gouvernement souffrant
											est presque impossible.
									","
											Firmalar kolayca ve hızlıca mağaza
açabildikleri zaman ekonomi gelişir.
											İş sahipleri kendileri için yeni gelir
kaynakları yaratırlar,
											ekonomiye yeni meslekler eklenir
											ve sonra kamu projelerini destekleyecek
daha fazla vergi toplanır.
											Yeni yatırımlar herkes için iyidir.
											Bu ekonomik büyümenin öylesine
önemli bir göstergesidir ki
											Dünya Bankası'nın ""İş Yapma
Kolaylığı Endeksi"" denen
											bir ülkede bir işe başlamanın
kolaylığını veya zorluğunu ölçen
											bir sıralaması var.
											Tahmin edeceğiniz üzere
											hükümetin zor durumda olduğu bir ülkede
bir iş kurmak ve yürütmek
											neredeyse imkansızdır.
									",A few ways to fix a government,Charity Wayua,11:51,"Africa,business,communication,collaboration,cancer,economics,global development,goal-setting,health,innovation,investment,potential,society,government"
"
","
","
","
","
",A few ways to fix a government,Charity Wayua,11:51,"Africa,business,communication,collaboration,cancer,economics,global development,goal-setting,health,innovation,investment,potential,society,government"
"
											The President of Kenya knew this,
which is why in 2014,
											he came to our lab and asked
us to partner with him
											to be able to help Kenya
to jump-start business growth.
											He set an ambitious goal:
											he wanted Kenya to be ranked top 50
in this World Bank ranking.
											In 2014 when he came,
											Kenya was ranked 136 out of 189 countries.
											We had our work cut out for us.
									","
											El presidente de Kenia lo sabía,
por eso en 2014,
											vino a nuestro laboratorio
y nos pidió colaboración
											para ayudar a Kenia
a impulsar el crecimiento empresarial.
											Planteó un objetivo ambicioso:
											Quería que Kenia llegara al puesto 50
en el ranking del Banco Mundial.
											Para 2014, cuando vino,
											Kenia estaba clasificada
en el puesto 136 de 189 países.
											Teníamos mucho trabajo por hacer.
									","
											O presidente do Quénia sabia disso,
razão pela qual em 2014,
											veio ao nosso laboratório e pediu-nos
que criássemos uma parceria
											para ajudar o país a dar o salto
no seu crescimento económico.
											Ele criou uma meta ambiciosa:
											queria estar no 50.º lugar na lista 
do Banco Mundial.
											Em 2014, quando ele veio,
											o Quénia estava em 136.º lugar 
em 189 países.
											Tínhamos uma tarefa difícil pela frente.
									","
											Le président du Kenya le savait,
c'est pourquoi en 2014,
											il est venu dans notre labo nous demander
de collaborer avec lui
											pour pouvoir aider le Kenya
à relancer la croissance des entreprises.
											Il a fixé un objectif ambitieux :
											il voulais que le Kenya
soit dans le top 50
											dans ce classement de la Banque Mondiale.
											Quand il est venu, en 2014,
											le Kenya était classé 136ème sur 189 pays.
											C'était du travail sur mesure pour nous.
									","
											Kenya'nın başkanı bunu biliyor,
çünkü 2014 yılında
											laboratuvarımıza geldi ve onunla
işbirliği yapmamızı istedi
											Kenya'ya yardım edebilmek
ve iş dünyasının kalkınması için.
											İddialı bir hedef belirledi:
											Dünya Bankası sıralamasında Kenya'nın
ilk 50'ye girmesini istedi.
											2014'de geldiğinde
											Kenya 189 ülke arasında 136. idi.
											İşlerimizde uzman kişilerdik.
									",A few ways to fix a government,Charity Wayua,11:51,"Africa,business,communication,collaboration,cancer,economics,global development,goal-setting,health,innovation,investment,potential,society,government"
"
","
","
","
","
",A few ways to fix a government,Charity Wayua,11:51,"Africa,business,communication,collaboration,cancer,economics,global development,goal-setting,health,innovation,investment,potential,society,government"
"
											Fortunately, he came to the right place.
											We're not just a Band-Aid kind of team.
											We're a group of computer scientists,
mathematicians, engineers
											and a cancer researcher,
											who understood that in order
to cure the sickness
											of a system as big as government,
											we needed to examine the whole body,
											and then we needed to drill down
all the way from the organs,
											into the tissues,
											all the way to single cells,
											so that we could properly
make a diagnosis.
									","
											Por suerte, acudió al lugar correcto.
											No somos un equipo que pone vendas.
											Somos informáticos, 
matemáticos, ingenieros
											y una investigadora de cáncer,
											que entendíamos que,
para curar la enfermedad
											de un sistema de la
magnitud del gobierno,
											debíamos examinar todo el organismo,
											y analizar a fondo cada órgano,
											los tejidos,
											hasta las células,
											para dar un diagnóstico adecuado.
									","
											Felizmente, ele veio ao sítio certo.
											Nós não éramos uma equipa de 
pensos rápidos.
											Nós éramos um grupo de cientistas de 
computação, matemáticos, engenheiros
											e uma investigadora em oncologia,
											que entendeu que,
para poder curar a doença
											de um sistema tão grande como o governo,
											nós teríamos que examinar todo o corpo,
											e nós tínhamos que perfurar
até chegar aos órgãos,
											entre os tecidos,
											até cada célula,
											só assim nós poderíamos 
fazer o diagnóstico.
									","
											Heureusement, il est venu au bon endroit.
											Nous ne sommes pas
une équipe à pansements.
											Nous sommes des informaticiens,
des mathématiciens, des ingénieurs
											et une chercheuse sur le cancer,
											qui comprenait que pour guérir la maladie
											d'un système aussi grand
que le gouvernement,
											nous devions examiner tout le corps
											puis nous devions creuser
jusqu'aux organes,
											dans les tissus,
											jusqu'aux cellules,
											afin de faire un diagnostic correct.
									","
											Allah'tan doğru yere gelmişti.
											Biz sadece bir ilk yardım takımı değildik.
											Bilgisayar uzmanları, matematikçiler,
mühendisler ve bir kanser araştırıcısından
											oluşan bir gruptuk.
											Devlet kadar büyük 
bir sistemin hastalığını
											iyileştirmek için tüm bedenin
											incelenmesi gerektiğini biliyorduk
											ve sonra organlardan başlayarak
dokulara doğru, oradan
											her bir hücreye kadar
											sondaj yapmamız gerekti.
											Böylece doğru bir teşhis yapabildik.
									",A few ways to fix a government,Charity Wayua,11:51,"Africa,business,communication,collaboration,cancer,economics,global development,goal-setting,health,innovation,investment,potential,society,government"
"
","
","
","
","
",A few ways to fix a government,Charity Wayua,11:51,"Africa,business,communication,collaboration,cancer,economics,global development,goal-setting,health,innovation,investment,potential,society,government"
"
											So with our marching orders
from the President himself,
											we embarked on the purest
of the scientific method:
											collecting data —
											all the data we could get our hands on —
											making hypotheses,
											creating solutions,
											one after the other.
									","
											Nos pusimos en marcha bajo
las órdenes del presidente,
											nos lanzamos al más puro
de los métodos científicos:
											recopilar datos,
											todos los datos posibles,
											formular hipótesis,
											idear soluciones,
											un paso a la vez.
									","
											Com as ordens do nosso próprio Presidente,
											embarcámos no mais puro dos 
métodos científicos:
											recolher dados
											— todos os dados que conseguimos —
											criando hipóteses,
											criando soluções,
											umas a seguir às outras.
									","
											Ayant reçu nos ordres
directement du Président,
											nous avons entrepris
la méthode scientifique la plus pure :
											la collection de données —
											toutes les données que nous trouvions —
											faisant des hypothèses,
											créant des solutions
											les unes après les autres.
									","
											Başkanın kendisinden
aldığımız emirler doğrultusunda
											bilimsel yöntemlerin
en sadesi ile başladık:
											veri toplama -
											toplayabildiğimiz tüm verileri -
											hipotezler yaparak,
											çözümler üreterek,
											birbiri peşisıra.
									",A few ways to fix a government,Charity Wayua,11:51,"Africa,business,communication,collaboration,cancer,economics,global development,goal-setting,health,innovation,investment,potential,society,government"
"
","
","
","
","
",A few ways to fix a government,Charity Wayua,11:51,"Africa,business,communication,collaboration,cancer,economics,global development,goal-setting,health,innovation,investment,potential,society,government"
"
											So we met with hundreds of individuals
who worked at government agencies,
											from the tax agency, the lands
office, utilities company,
											the agency that's responsible
for registering companies,
											and with each of them, we observed
them as they served customers,
											we documented their processes —
most of them were manual.
											We also just went back and looked at
a lot of their previous paperwork
											to try and really understand;
											to try and diagnose what bodily
malfunctions had occurred
											that lead to that 136th spot
on the World Bank list.
									","
											Entrevistamos a cientos de personas
que trabajaban en entes gubernamentales,
											desde la agencia tributaria,
el registro de tierras y los servicios,
											hasta la agencia responsable
de registrar empresas,
											y observamos cómo cada uno
atendía a los clientes,
											documentamos los procedimientos,
muchos de ellos manuales.
											También volvimos para analizar
los trámites anteriores,
											para entenderlos bien;
											para diagnosticar cuáles eran
las disfunciones corporales
											que nos llevaban a ocupar el puesto 136
de la lista del Banco Mundial.
									","
											Encontrámo-nos com centenas de pessoas 
que trabalhavam para agências do governo
											desde a área fiscal, registo predial, 
serviços públicos,
											a agência que é responsável sobre o 
registo de empresas,
											e com todos eles, observámos como eles 
serviam os clientes,
											documentámos os seus processos —
muitos deles manuais.
											Nós também analisámos
o trabalho burocrático feito no passado
											para podermos compreender melhor;
											para podermos diagnosticar
os problemas de funcionamento ocorridos
											que conduziram a economia
ao 136.º lugar na lista do Banco Mundial.
									","
											Nous avons rencontré des centaines de gens
dans les agences gouvernementales,
											de l'agence fiscale à foncière
en passant par les services publics,
											l'agence en charge
de répertorier les entreprises.
											Pour chacune, nous les avons observées
alors qu'elles servaient des clients,
											avons documenté leurs méthodes —
la plupart étaient manuelles.
											Nous avons aussi jeté un œil
à leurs anciens documents
											pour essayer de comprendre,
											de diagnostiquer ces dysfonctionnements
physiques qui s'étaient produits
											et avaient mené à la 136ème place
sur la liste de la Banque mondiale.
									","
											Böylece devlet kurumlarından 
yüzlerce kişi ile tanıştık,
											vergi dairesinden, tapu dairesinden,
kamu hizmeti veren kurumlardan,
											şirketlerin kayıtlarını tutmakla
yükümlü olan kurumdan
											ve bunların her birinde müşterilerine
nasıl davrandıklarını gözlemledik,
											onların işlemlerini kaydettik -
çoğu elle yapılan işlerdi.
											Ayrıca geriye giderek önceki yapılan
bir çok dokümantasyon işine baktık;
											gerçekten anlamak ve
											sistemde ne tür işlev bozuklukları
oluştuğunu teşhis etmek için,
											öyle ki Dünya Bankası listesinde
136. olmamıza sebep olmuştu.
									",A few ways to fix a government,Charity Wayua,11:51,"Africa,business,communication,collaboration,cancer,economics,global development,goal-setting,health,innovation,investment,potential,society,government"
"
","
","
","
","
",A few ways to fix a government,Charity Wayua,11:51,"Africa,business,communication,collaboration,cancer,economics,global development,goal-setting,health,innovation,investment,potential,society,government"
