pt,en,es,tr,fr,de,title,speaker,duration,tags
"
","
","
","
","
","
",The magic washing machine,Hans Rosling,9:15,"culture,data,economics,women,electricity"
"
											Mas quando dou aulas
a alunos preocupados com o ambiente,
											eles dizem-me: ""Não, nem todos podem ter
carros e máquinas de lavar.""
											Como podemos dizer a esta mulher
que ela não vai ter uma máquina de lavar?
											Então, pergunto aos meus alunos,
											tenho perguntado nestes dois últimos anos:
											""Quantos de vocês não usam carro?""
											Alguns levantam a mão com orgulho
e dizem:
											""Eu não uso carro.""
											Depois faço a pergunta mesmo difícil:
											""Quantos de vocês lavam à mão
as calças de ganga e os lençóis?""
											E ninguém levanta a mão.
											Até o núcleo duro dos ambientalistas
											usa máquina de lavar roupa.
									","
											But when I lecture to environmentally-concerned students,
											they tell me, ""No, everybody in the world cannot have cars and washing machines.""
											How can we tell this woman
											that she ain't going to have a washing machine?
											And then I ask my students,
											I've asked them — over the last two years I've asked,
											""How many of you doesn't use a car?""
											And some of them proudly raise their hand
											and say, ""I don't use a car.""
											And then I put the really tough question:
											""How many of you
											hand-wash your jeans and your bed sheets?""
											And no one raised their hand.
											Even the hardcore in the green movement
											use washing machines.
									","
											Pero cuando lo propongo a estudiantes ambientalistas,
											me dicen: ""No, todo el mundo no puede tener coches y lavadoras.""
											¿Cómo podemos decirles a estas mujeres
											que nunca van a tener una lavadora?
											Entonces pregunto a mis estudiantes...
											Les he preguntado, durante los últimos dos años:
											""¿Cuantos de ustedes no utilizan el coche?""
											Y algunos levantan sus manos orgullosos
											y dicen: ""Yo no uso el coche.""
											Y luego les hago la pregunta difícil:
											""¿Cuántos de ustedes
											lavan a mano sus pantalones y sus sábanas?""
											Nadie levanta la mano.
											Hasta los acérrimos en el movimiento verde
											usan lavadoras.
									","
											Ama ben, bunu çevreye duyarlı öğrencilerime anlattığımda,
											bana ""Hayır, dünyadaki herkesin araba veya çamaşır makinası sahibi olması imkansız."" diyorlar.
											Bu kadına, çamaşır makinesi sahibi olmasının
											imkansız olduğunu nasıl söyleyebiliriz?
											ben de öğrencilerime soruyorum,
											iki yıldır hep soruyorum bunu —
											""İçinizden kaç tanesinin arabası yok?""
											Bazıları gururlu bir şekilde el kaldırıyorlar
											ve diyorlar ki ""ben araba kullanmıyorum."".
											Ben de onlara daha zor bir soru soruyorum:
											"" İşinizden kaçınız kot pantolonlarınızı ya da
											çarşaflarınızı elde yıkıyorsunuz?""
											ve kimse el kaldırmıyor.
											En iddialı çevreciler bile
											çamaşır makinası kullanıyorlar.
									","
											Mais quand j'enseigne à des élèves sensibles à l'environnement,
											ils me disent ""Non, tout le monde sur terre ne peut avoir des voitures et des machines à laver""
											Comment peut-on dire à cette femme
											qu'elle ne va pas avoir de machine à laver ?
											Je demande alors à mes étudiants,
											je leur ai demandé, ces deux dernières années,
											""Combien parmi vous n'ont pas de voiture ?""
											Et certains lèvent fièrement la main
											et disent ""je n'ai pas de voiture""
											Puis je pose la question vraiment difficile :
											""Combien parmi vous
											lavent leurs jeans et leurs draps à la main ?""
											Personne ne lève la main.
											Même les irréductibles du mouvement écologique
											utilisent des machines à laver.
									","
											Aber wenn ich eine Vorlesung für umweltbewusste Studenten halte,
											sagen sie mir: ""Nein, es können nicht alle auf der Welt Autos und Waschmaschinen haben.""
											Wie können wir dieser Frau sagen,
											dass sie keine Waschmaschine bekommen wird?
											Dann frage ich meine Studenten,
											ich habe sie gefragt — in den letzten zwei Jahren habe ich gefragt:
											""Wie viele von Euch fahren kein Auto?""
											Und einige von ihnen hoben stolz ihre Hand
											und sagten: ""Ich fahre kein Auto.""
											Danach habe ich die wirklich schwierige Frage gestellt:
											""Wie viele von Euch waschen
											Eure Jeans und die Bettwäsche mit der Hand?""
											Niemand hob seine Hand.
											Selbst die harte Szene in der Umweltbewegung
											nutzt Waschmaschinen.
									",The magic washing machine,Hans Rosling,9:15,"culture,data,economics,women,electricity"
"
","
","
","
","
","
",The magic washing machine,Hans Rosling,9:15,"culture,data,economics,women,electricity"
"
											(Risos)
									","
											(Laughter)
									","
											(Risas)
									","
											(Gülüşmeler)
									","
											(Rires)
									","
											(Gelächter)
									",The magic washing machine,Hans Rosling,9:15,"culture,data,economics,women,electricity"
"
","
","
","
","
","
",The magic washing machine,Hans Rosling,9:15,"culture,data,economics,women,electricity"
"
											Como é que isto é uma coisa que todos usam
e eles pensam que outros não podem?
											O que é que isto tem de especial?
											Eu tinha de fazer uma análise
sobre a energia usada no mundo.
											Cá estamos.
											Vejam, sete mil milhões de pessoas ali:
											as pessoas do ar,
as pessoas da máquina de lavar,
											as pessoas lâmpada e as pessoas do fogo.
											Uma unidade destas
											é uma unidade de energia
de combustível fóssil
											— petróleo, carvão ou gás natural.
											É a maior parte da eletricidade
e energia no mundo.
											Usam-se 12 unidades no mundo inteiro,
											Os mil milhões mais ricos
usam seis unidades.
											Metade da energia é usada
por um sétimo da população mundial.
											Estes que têm máquinas de lavar roupa,
											mas não uma casa
cheia de eletrodomésticos,
											usam duas unidades.
											Este grupo usa três, uma para cada milhão.
											E também têm eletricidade.
											E ali nem chegam a usar uma unidade,
cada milhão.
											Perfaz as 12 unidades.
									","
											So how come [this is] something that everyone uses
											and they think others will not stop it? What is special with this?
											I had to do an analysis about the energy used in the world.
											Here we are.
											Look here, you see the seven billion people up there:
											the air people, the wash people,
											the bulb people and the fire people.
											One unit like this
											is an energy unit of fossil fuel —
											oil, coal or gas.
											That's what most of electricity and the energy in the world is.
											And it's 12 units used in the entire world,
											and the richest one billion, they use six of them.
											Half of the energy is used by one seventh of the world's population.
											And these ones who have washing machines,
											but not a house full of other machines,
											they use two.
											This group uses three, one each.
											And they also have electricity.
											And over there they don't even use one each.
											That makes 12 of them.
									","
											Así que, ¿cómo es que esto es algo que todo el mundo usa
											y que nadie dejará de hacerlo?, ¿qué tiene de especial?
											Debo hacer un análisis sobre la energía que se consume en el mundo.
											Allá vamos.
											Aquí ven los siete mil millones de personas:
											la gente del aire, la gente del lavado,
											la gente de las bombillas y la gente del fuego.
											Una unidad de estas
											es una parte de combustible fósil:
											pertróleo, carbón o gas.
											Esto es lo que son la electricidad y la energía en el mundo.
											En todo el mundo se usan 12 partes,
											y los mil millones más ricos usan seis de ellas.
											La mitad de la energía la usa la séptima parte de la población mundial.
											Y estos que tienen lavadoras,
											pero no una casa llena de otros aparatos,
											utilizan dos.
											Este grupo usa tres, una cada uno.
											Y ellos también tienen electricidad.
											Y por aquí ni siquiera usan una cada uno.
											Eso suma las 12 partes.
									","
											Öyleyse bu nasıl bir şey ki, herkes kullanıyor
											ve kimsenin de bunu kullanmaktan vazgeçmeyeceğini düşünüyor?
											Bunun için dünyada kullanılan enerji ile ilgili bir analiz yapmam gerekti.
											İşte burada.
											Bakın burada yedi milyar insan görüyorsunuz:
											hava insanları, çamaşır insanları,
											ampul insanları ve ateş insanları.
											Bu gördüğünüz karelerin her biri
											fosil yakıtlardan gelen bir enerji ünitesini temsil ediyor —
											petrol, kömür ya da doğal gazdan gelen.
											Dünyada kullanılan enerji ve elektriğin çoğu böyle elde ediliyor.
											Tüm dünyada 12 ünite kullanılıyor,
											en zengin bir milyar kişi, bunlardan altı tanesini kullanıyor.
											Dünyanın tükettiği enerjinin yarısı, dünya nüfusunun yedide biri tarafından harcanıyor.
											Buradakiler ise çamaşır makinası olan,
											ama evlerinde diğer makinalar olmayan kişiler,
											sadece iki ünite kullanıyorlar.
											Bu grup üç ünite kullanıyor, her birine bir ünite.
											Aynı zamanda elektrik de kullanıyorlar.
											Buradakiler ise bir tane bile kullanmıyorlar.
											Toplamda 12 ünite ediyor.
									","
											Comment cela peut-il être quelque chose que nous utilisons tous
											et que l'on pense que les autres ne voudrons pas ; qu'est ce que ça a de si spécial?
											J'ai fait une analyse de l'énergie utilisée dans le monde
											Nous sommes là.
											Regardes, vous voyez là 7 milliards de gens :
											les gens de l'air, de la machine à laver,
											les gens de l'électricité et ceux du feu.
											Une unité comme ça
											est une unité d'énergie de carburant fossile -
											pétrole, charbon ou gaz.
											C'est ce qui fait la majorité de l'électricité dans le monde.
											Ça fait 12 unités utilisées par le monde,
											et le milliard d'hommes les plus riches en utilisent six.
											La moitié de l'énergie est utilisée par un septième de la population.
											Et là ce sont ceux qui ont une machine à laver,
											mais pas de maison remplie de machines,
											en utilisent deux.
											Ce groupe en utilise trois,
											Ils ont aussi l'électricité
											Et ici ils n'en utilisent même pas une chacun
											Ça fait 12 au total
									","
											Wie kommt es also, dass dies etwas ist, das jeder benutzt
											und sie denken, dass andere nicht aufhören werden; was ist so besonderes daran?
											Ich musste eine Analyse über die in der Welt verwendete Energie machen.
											Hier ist sie.
											Seht her, man sieht die sieben Milliarden Menschen da oben:
											die Flugmenschen, Waschmenschen,
											die Lichtmenschen und die Feuermenschen.
											Eine dieser Einheiten
											entspricht einer Energieeinheit an fossilen Brennstoffen -
											Öl, Kohle oder Gas.
											Das ist es woraus die meiste Elektrizität und Energie auf der Welt ist.
											Es werden 12 Einheiten auf der ganzen Welt genutzt
											und die reichsten eine Milliarde verbrauchen sechs davon.
											Die Häfte der Energie wird von einem Siebtel der Weltbevölkerung verbraucht.
											Diese hier, die Waschmaschinen,
											aber nicht das ganze Haus voll anderer Maschinen haben,
											nutzen zwei.
											Diese Gruppe verbraucht drei, jeder eine.
											Sie haben ebenfalls Elektrizität.
											Und dort drüben, die nutzen jeder nicht mal eine.
											Das macht insgesamt 12.
									",The magic washing machine,Hans Rosling,9:15,"culture,data,economics,women,electricity"
"
","
","
","
","
","
",The magic washing machine,Hans Rosling,9:15,"culture,data,economics,women,electricity"
"
											Mas a preocupação principal
											dos estudantes preocupados
com o ambiente — e eles têm razão —
											é com o futuro.
											Quais são as tendências?
											Se as prolongarmos para 2050,
sem qualquer análise avançada,
											há duas coisas que podem aumentar
o uso de energia.
											Primeiro, o crescimento populacional.
											Segundo, o crescimento económico.
											O crescimento da população ocorrerá mais
entre as pessoas pobres aqui,
											pois têm mortalidade infantil elevada
											e muitos filhos por cada mulher.
											Teremos mais dois milhões extra,
											mas isso não alterará muito
o uso de energia.
									","
											But the main concern
											for the environmentally-interested students — and they are right —
											is about the future.
											What are the trends? If we just prolong the trends,
											without any real advanced analysis, to 2050,
											there are two things that can increase the energy use.
											First, population growth.
											Second, economic growth.
											Population growth will mainly occur among the poorest people here
											because they have high child mortality
											and they have many children per woman.
											And [with] that you will get two extra,
											but that won't change the energy use very much.
									","
											Pero la principal preocupación
											de los estudiantes ambientalistas, y tienen razón,
											es el futuro.
											¿Cuáles son las tendencias? Si prolongamos las tendencias,
											sin ningún análisis avanzado hasta 2050,
											hay dos cosas que pueden aumentar el uso de energía.
											Primero, el crecimiento de la población.
											Segundo, el crecimiento económico.
											El crecimiento demográfico se producirá entre la gente pobre de aquí,
											porque tienen altas tasas de mortalidad infantil
											y tienen muchos niños por mujer.
											Y así tendremos dos más,
											pero eso no cambiará mucho el uso de la energía.
									","
											Ama çevreye duyarlı öğrencilerin
											ana kaygıları gelecek ile ilgili —
											ki bunda haklılar da.
											Gidiş ne yöne doğru? Eğer fazla ileri bir analiz
											yapmaksızın eğilimi 2050 yılına taşıyacak olursak,
											enerji tüketimini artıran iki şey olduğunu görüyoruz.
											İlki nüfus artışı.
											İkincisi ise ekonomik gelişme.
											Nüfus artışı, özellikle buradaki daha fakir insanlar arasında olacak,
											çünkü burada çocuk ölüm oranları yüksek,
											ve kadın başına düşen çocuk sayısı fazla.
											Bu artış ile ilaveten iki ünite artış olacak,
											ama bu toplam enerji ihtiyacını çok artırmayacak.
									","
											Mais le problème principal
											pour les étudiants soucieux de l'environnement - et ils ont raison -
											est l'avenir.
											Quelles sont les tendances ? Si nous extrapolons,
											sans réelle analyse avancée, en 2050,
											il y a deux choses qui vont augmenter la consommation d'énergie.
											D'abord, l'accroissement de la population.
											Puis, la croissance économique.
											L'accroissement de la population va survenir chez les plus pauvres,
											car ils ont un fort taux de mortalité infantile
											et les femmes ont de nombreux enfants.
											Avec ça vous en aurez deux de plus,
											mais ça ne changera pas beaucoup la consommation d'énergie.
									","
											Aber die Hauptsorge
											der umweltinteressierten Studenten — und sie haben Recht —
											ist die Zukunft.
											Wie ist die Entwicklung? Wenn wir den Trend einfach fortführen,
											ohne eine wirkliche genaue Analyse, bis 2050,
											gibt es zwei Dinge, die den Energieverbrauch ansteigen lassen.
											Erstens, Bevölkerungswachstum.
											Zweitens, Wirtschaftswachstum.
											Bevölkerungswachstum wird hauptsächlich bei den ärmsten Menschen hier auftreten,
											da sie eine hohe Kindersterblichkeit haben
											und eine Frau viele Kinder bekommt.
											Und damit gibt es hier zwei weitere,
											aber das wird den Energieverbrauch nicht viel ändern.
									",The magic washing machine,Hans Rosling,9:15,"culture,data,economics,women,electricity"
"
","
","
","
","
","
",The magic washing machine,Hans Rosling,9:15,"culture,data,economics,women,electricity"
"
											O que acontecerá
é o crescimento económico.
											Os melhores daqui nas economias emergentes
											— chamo-lhes o Novo Este —
											vão saltar a linha aérea.
											""Upa!"" eles vão dizer.
											E vão começar a consumir tanto
como os do Velho Oeste consomem.
											Estas pessoas querem a máquina de lavar.
											Eu disse-vos. Elas vão chegar ali.
											Vão duplicar o seu uso de energia.
											Esperemos que as pessoas pobres
entrem na eletricidade.
											Terão famílias de dois filhos
sem parar o crescimento da população.
											O consumo total de energia
vai aumentar para 22 unidades.
											Destas 22 unidades
											ainda são os ricos que usam a maior parte.
											Então o que é preciso fazer?
											Porque o risco, a alta probabilidade
da alteração climáticas
											é real.
											É real.
											Claro que terão de ser
mais eficientes a nível energético.
											Têm de mudar alguns comportamentos.
											Têm de começar a produzir energia verde,
											muito mais energia verde.
											Mas até terem o mesmo consumo
de energia por pessoa,
											não deviam dizer aos outros
o que fazer e o que não fazer.
											(Aplausos)
											Aqui podemos obter mais energia limpa.
									","
											What will happen is economic growth.
											The best of here in the emerging economies —
											I call them the New East —
											they will jump the air line.
											""Wopp!"" they will say.
											And they will start to use as much as the Old West are doing already.
											And these people, they want the washing machine.
											I told you. They'll go there.
											And they will double their energy use.
											And we hope that the poor people will get into the electric light.
											And they'll get a two-child family without a stop in population growth.
											But the total energy consumption
											will increase to 22 units.
											And these 22 units —
											still the richest people use most of it.
											So what needs to be done?
											Because the risk,
											the high probability of climate change is real.
											It's real.
											Of course they must be more energy-efficient.
											They must change behavior in some way.
											They must also start to produce green energy,
											much more green energy.
											But until they have the same energy consumption per person,
											they shouldn't give advice to others —
											what to do and what not to do.
											(Applause)
											Here we can get more green energy all over.
									","
											Lo que pasará es el crecimiento económico.
											El mayor aquí en las economías emergentes.
											Yo los llamo el Nuevo Oriente.
											Saltarán el umbral del cielo.
											Dirán: ""¡Wop!"".
											Y comenzarán a usar tanto como el Viejo Occidente.
											Y esta gente quiere lavadoras.
											Se lo dije: Ellos irán allí.
											Y duplicará la cantidad de energía que utilizan.
											Esperamos que la gente pobre empiece a usar la luz eléctrica,
											y que tengan familias de dos hijos sin detener el crecimiento demográfico.
											Pero el consumo total de energía
											aumentará a 22 unidades.
											Y de esas 22 unidades
											los más ricos aún usarán la mayoría.
											Así que, ¿qué se debe hacer?
											Porque el riesgo,
											la gran probabilidad de cambio climático es real.
											Es real.
											Por supuesto deberán ser más eficientes energéticamente.
											Deben cambiar su comportamiento de alguna manera.
											También deberán comenzar a producir energía verde,
											mucha más energía verde.
											Pero hasta que tengan el mismo consumo de energía por persona,
											no deberían decir a los demás
											qué hacer y qué no.
											(Aplausos)
											Aquí podemos obtener energía verde por todas partes.
									","
											Esas konu ekonomik büyüme.
											Buradakilerin en iyileri gelişmekte olan ülkeler —
											ben onlara Yeni Doğu diyorum—
											bunlar hava çizgisinin diğer yanına atlayacaklar.
											""Hop!"" diyecekler, ve
											halen Eski Batı'nın kullanmakta olduğu kadar enerji tüketmeye başlayacaklar.
											Buradaki insanlar ise, çamaşır makinesi sahibi olmak istiyorlar.
											Size söyledim. Onlar da buraya gelecek.
											Böylece enerji kullanımları iki katına çıkacak.
											Elbette fakir insanların da en azından elektriğe kavuşacağını umud ediyoruz.
											Onlar da nüfus artışını yavaşlatmadan aile başına iki çocuk yapacaklar.
											Böylece toplam enerji harcaması
											22 üniteye çıkacak.
											Bu 22 ünitenin hala çoğunu
											zengin insanlar kullanıyor olacak.
											Peki, ne yapmamız lazım?
											Çünkü iklim değişikliği
											oluşma riski gerçekten yüksek.
											Bu gerçek.
											Elbetter, onlar enerji tüketimi konusunda daha tutumlu olmalılar.
											Bir şekilde davranış değişikliğine gitmeleri gerekli.
											Aynı zamanda sürdürülebilir enerji iretmeye başlamalılar,
											çok daha fazla yeşil enerji.
											Ancak, kişi başına olan enerji harcamaları diğerleri ile aynı olana dek,
											kimseye ne yapıp ne yapmamaları gerektiği
											konusunda önerilerde bulunmamalılar.
											(Alkışlar)
											Buralarda çok daha fazla yeşil enerji kullanabiliriz.
									","
											Ce qui va arriver c'est la croissance économique.
											Les meilleurs des économies émergentes —
											que j'appelle le nouvel Orient—
											vont sauter la ligne de l'air.
											""Hop la"", diront-ils
											Et ils commenceront à consommer autant que le vieil Occident le fait aujourd'hui.
											Et ces gens, ils veulent la machine à laver.
											Je vous l'ai dit. Ils l'auront.
											Et ils vont doubler leur consommation d'énergie.
											Et on espère que les plus pauvres s'éclaireront à l'électricité.
											Et ils auront des familles de deux enfants sans impacter la croissance de population.
											Mais la consommation totale d'énergie
											augmentera à 22 unités.
											Et ces 22 unités
											sont toujours utilisées en majorité par les plus riches.
											Alors que faut il faire ?
											Car le risque,
											la forte probabilité d'un changement climatique est réelle.
											C'est vrai.
											Alors bien sûr ils doivent avoir une consommation raisonnée.
											Ils doivent changer leur comportements dans un sens.
											Ils doivent aussi commencer à produire des énergies vertes,
											beaucoup plus d'énergies vertes
											Mais en attendant qu'ils aient la même consommation par personne,
											ils ne devraient pas donner de conseils aux autres —
											sur ce qu'il faut faire et ne pas faire
											(Applaudissements)
											Ici nous pouvons avoir davantage d'énergies vertes partout.
									","
											Was passieren wird, ist Wirtschaftswachstum.
											Das meiste davon hier in den Schwellenländern —
											ich nennen Sie den Neuen Osten —
											sie werden die Fluglinie überspringen.
											""Hopp!"" werden sie sagen.
											Sie werden anfangen genauso viel zu verbrauchen, wie der Alte Westen es jetzt tut.
											Und diese Menschen, sie wollen die Waschmaschine.
											Ich habe Ihnen gesagt. Sie werden da hin gehen.
											Sie werden ihren Energieverbrauch verdoppeln.
											Wir hoffen, dass die armen Menschen elektrisches Licht bekommen.
											Sie werden eine Familie mit zwei Kinder ohne den Bevölkerungswachstum zu stoppen.
											Aber der gesamte Energieverbrauch
											wird auf 22 Einheiten ansteigen.
											Von diesen 22 Einheiten,
											verbrauchen die reichsten Menschen immer noch das meiste.
											Was muss also getan werden?
											Denn das Risiko,
											die hohe Wahrscheinlichkeit eines Klimawandels, ist real.
											Es ist real.
											Natürlich müssen sie energieeffizienter sein.
											Sie müssen ihr Verhalten auf irgendeine Weise ändern.
											Sie müssen ebenso anfangen, grüne Energie zu produzieren,
											viel mehr grüne Energie.
											Aber so lange sie nicht den gleichen Energieverbrauch pro Person haben,
											sollten sie keine Ratschläge an andere erteilen —
											darüber, was zu tun oder nicht zu tun ist.
											(Applaus)
											Hier können wir überall mehr grüne Energie bekommen.
									",The magic washing machine,Hans Rosling,9:15,"culture,data,economics,women,electricity"
"
","
","
","
","
","
",The magic washing machine,Hans Rosling,9:15,"culture,data,economics,women,electricity"
"
											Esperamos que isto aconteça.
											É um verdadeiro desafio no futuro.
											Mas asseguro-vos que esta mulher
numa favela do Rio,
											quer uma máquina de lavar.
											Ela está muito feliz
com a sua Ministra da Energia
											que deu eletricidade a todos,
											tão feliz que até votou nela.
											E tornou-se Dilma Rousseff,
											a presidente eleita de uma
das maiores democracias do mundo
											passando de Ministra da Energia
a Presidente.
											Se houver democracia,
											as pessoas vão votar
por máquinas de lavar.
											Elas vão adorá-las.
									","
											This is what we hope may happen.
											It's a real challenge in the future.
											But I can assure you that this woman in the favela in Rio,
											she wants a washing machine.
											She's very happy about her minister of energy
											that provided electricity to everyone —
											so happy that she even voted for her.
											And she became Dilma Rousseff,
											the president-elect
											of one of the biggest democracies in the world —
											moving from minister of energy to president.
											If you have democracy,
											people will vote for washing machines.
											They love them.
									","
											Es lo que deseamos que pase.
											Es un verdadero reto en el futuro.
											Pero puedo asegurarles que esta mujer de una favela de Rio
											desea una lavadora.
											Ella está muy contenta con su ministra de energía
											que les dio electricidad a todos,
											está contenta por haberla votado.
											Ella se convirtió en Dilma Rousseff,
											la presidenta electa
											de una de las democracias más grandes del mundo.
											Pasó de ministra de energía a presidente.
											Si hay democracia,
											la gente votará por lavadoras.
											Las aman.
									","
											Olmasını umut ettiğimiz şey bu.
											Bu, gelecek için çözülmesi gereken önemli bir konu.
											Ama sizi temin ederim ki, Rio'daki gecekondu mahallesindeki bu kadın
											bir çamaşır makinesine sahip olmak istiyor.
											Her eve elektrik gelmesini sağlayan
											Enerjiden sorumlu bakanını çok seviyor—
											hatta oyunu da ona verdi.
											Bu bakanın adı Dilme Roussef,
											dünyanın en büyük demokrasilerinden birinin
											yeni devlet başkanı —
											enerji bakanı ilek devlet başkanlığına seçildi.
											Eğer demokrasi varsa,
											insanlar çamaşır makineleri için oy verirler.
											Onları herkes sever.
									","
											Voilà ce que nous espérons voir se passer.
											C'est un véritable défi pour l'avenir.
											Mais je vous assure que cette femme dans la favela de Rio,
											veut une machine à laver.
											Elle est très contente de son ministre de l'énergie
											qui a fourni l'électricité à tout le monde —
											si contente qu'elle a même voté pour elle.
											Et elle est devenu Dilma Rousseff,
											la présidente
											d'une des plus grandes démocraties au monde —
											passant du ministère de l'énergie à la présidence.
											Si vous êtes en démocratie,
											les gens voteront pour les machines à laver.
											Ils les adorent.
									","
											Wir hoffen, dass genau das vielleicht passieren wird.
											Es ist eine große Herausforderung für die Zukunft.
											Aber ich kann Ihnen versichern, dass diese Frau in der Favela in Rio
											eine Waschmaschine haben möchte.
											Sie ist sehr froh über ihre Energieministerin,
											die Elektrizität für jedermann ermöglicht hat —
											so froh, dass sie sie sogar gewählt hat.
											Und sie wurde Dilma Rousseff,
											die gewählte Präsidentin
											einer der größten Demokratien der Welt —
											aufgestiegen von der Energieministerin zur Präsidentin.
											Wenn man eine Demokratie hat,
											werden die Menschen für Waschmaschinen stimmen.
											Sie lieben sie.
									",The magic washing machine,Hans Rosling,9:15,"culture,data,economics,women,electricity"
"
","
","
","
","
","
",The magic washing machine,Hans Rosling,9:15,"culture,data,economics,women,electricity"
"
											Qual é a magia delas?
											A minha mãe explicou a magia desta máquina
											no primeiríssimo dia.
											Ela disse:
											""Hans, já pusemos a roupa a lavar;
											""a máquina vai fazer o resto.
											""Agora podemos ir para a biblioteca.""
											Porque esta é a magia:
											metemos a roupa suja
											e o que sai da máquina?
											Saem livros das máquinas,
											livros infantis.
											A minha mãe já tinha tempo
para ler para mim.
											Ela adorava este. Eu trouxe o ""ABC"".
											Foi aqui que comecei
a minha carreira como professor,
											quando a minha mãe passou
a ter tempo para me ler.
											E ela também arranjou livros para ela.
											Estudou inglês
											e aprendeu-o como língua estrangeira.
											E leu tantos romances,
											tantos romances diferentes aqui.
											E nós adorávamos mesmo esta máquina.
									","
											And what's the magic with them?
											My mother explained the magic with this machine
											the very, very first day.
											She said, ""Now Hans,
											we have loaded the laundry.
											The machine will make the work.
											And now we can go to the library.""
											Because this is the magic:
											you load the laundry,
											and what do you get out of the machine?
											You get books out of the machines,
											children's books.
											And mother got time to read for me.
											She loved this. I got the ""ABC's"" —
											this is where I started my career as a professor,
											when my mother had time to read for me.
											And she also got books for herself.
											She managed to study English
											and learn that as a foreign language.
											And she read so many novels,
											so many different novels here.
											And we really, we really loved this machine.
									","
											¿Y cuál es la magia de las lavadoras?
											Mi madre me explicó esa magia
											el primer día.
											Me dijo: ""Ahora, Hans,
											metemos la ropa,
											y la lavadora hará el trabajo.
											Y nosotros podemos ir a la biblioteca.""
											Porque esta es la magia:
											uno carga la ropa,
											y ¿qué sale de la lavadora?
											De la lavadora salen libros,
											libros para niños.
											Y mi madre tuvo tiempo de leer para mi.
											A ella le encantaba. Tuve el ""ABC""
											Allí comencé mi carrera de profesor,
											cuando mi madre tuvo tiempo de leer para mi.
											Y también consiguió libros para ella.
											Se las arregló para estudiar Inglés
											y aprender una lengua extranjera.
											Y leyó muchas novelas,
											muchas novelas diferentes.
											Nosotros realmente amábamos esta máquina.
									","
											Bu kadar büyülü olmalarının sırrı ne?
											Annem bu makinenin neden büyülü olduğunu
											daha ilk günden bana açıklamıştı.
											Dedi ki ""Hans,
											çamaşırı makineye koyduk;
											o çamaşırları yıkarken
											biz de kütüphaneye gidebiliriz.""
											İşte büyü burada:
											çamaşırları makineye doldurursunuz,
											ve makineden size ne çıkar?
											Kitaplar, çocuk kitapları
											çıkar makineden.
											Ve annem onları bana okumaya fırsat buldu.
											Buna bayılmıştı. Ben de bu ""ABC"" kitabını aldım.
											Bir profesor olarak kraiyerime bu şekilde,
											annem bana kitap okumaya vakit ayrılabildiği gün başladım.
											Makineden ona da kitaplar çıktı.
											Yabancı bir dil olarak
											İngilizce öğrendi.
											Ve bu şekilde pek çok sayıda,
											değişik romanlar okuduç
											Ve ikimiz de bu makineyi çok ama çok sevdik.
									","
											Et quelle est leur magie ?
											Ma mère m'a expliqué leur magie
											le tout premier jour.
											Elle m'a dit ""Maintenant Hans,
											on a chargé le linge;
											la machine va travailler.
											Et on peut aller à la bibliothèque"".
											Car voilà ce qu'il y a de magique :
											vous chargez la machine,
											et qu'est-ce que vous obtenez en retour ?
											Des livres,
											des livres pour enfant.
											Ma mère a eu le temps de me lire des livres.
											Elle adorait ça. J'ai eu ""l'ABC""
											C'est là que j'ai commencé ma carrière de professeur,
											quand ma mère a eu le temps de me lire des livres.
											Elle a aussi pris des livres pour elle.
											Elle a étudié l'anglais
											et l'a appris comme seconde langue.
											Elle a lu beaucoup de romans,
											beaucoup de romans ici.
											Et nous adorions vraiment cette machine.
									","
											Und was ist der Zauber an ihnen?
											Meine Mutter erklärte den Zauber der Waschmaschine
											am allerersten Tag.
											Sie sagte: ""Jetzt, Hans,
											haben wir die Wäsche hinein getan;
											die Maschine wird die Arbeit machen.
											Und wir können jetzt in die Bücherei gehen.""
											Denn das ist der Zauber:
											man füllt die Wäsche hinein,
											und was bekommt man aus der Maschine heraus?
											Du bekommst Bücher aus der Maschine heraus,
											Kinderbücher.
											Und meine Mutter bekam Zeit mir vorzulesen.
											Sie hat es geliebt. Ich bekam das ""ABC"".
											Das war der Punkt, an dem ich meine Karriere als Professor begann,
											als meine Mutter Zeit hatte mir vorzulesen.
											Sie holte auch Bücher für sich selbst.
											Sie hat es geschafft Englisch zu lernen
											und dies als Fremdsprache zu lernen.
											Sie hat so viele Romane gelesen,
											so viele verschiedene Romane hier.
											Wir haben diese Maschine wirklich, wirklich geliebt.
									",The magic washing machine,Hans Rosling,9:15,"culture,data,economics,women,electricity"
"
","
","
","
","
","
",The magic washing machine,Hans Rosling,9:15,"culture,data,economics,women,electricity"
