en,pt,tr,title,speaker,duration,tags
"
											But it's not just my kid
that's being deprived of sleep.
											Sleep deprivation among
American teenagers is an epidemic.
											Only about one in 10 gets
the eight to 10 hours of sleep per night
											recommended by sleep scientists
and pediatricians.
											Now, if you're thinking to yourself,
											""Phew, we're doing good,
my kid's getting eight hours,""
											remember,
											eight hours is
the minimum recommendation.
											You're barely passing.
											Eight hours is kind of like
getting a C on your report card.
									","
											Mas não é só o meu filho 
que está a ser privado do sono.
											A privação do sono nos adolescentes
norte-americanos é uma epidemia.
											Só aproximadamente 1 em 10 dorme 
entre as 8 a 10 horas por noite
											recomendadas
por cientistas do sono e pediatras.
											Se vocês estão a pensar:
											""Ufa, eu estou bem,
o meu filho dorme oito horas"",
											lembrem-se:
											oito horas é a recomendação mínima.
											Vocês estão no limite.
											Oito horas é como receber 
uma nota de suficiente.
									","
											Fakat uykudan mahrum edilen
sadece benim çocuğum değil.
											Amerikan gençleri arasında
uyku eksikliği adeta bir salgın.
											Doktorlar ve uyku uzmanlarının
tavsiye ettiği uyku olan
											her gece sekiz-on saat uykuyu
10 ergenden sadece 1'i uyuyor.
											Şimdi kendi kendinize düşünüyor
											ve ""Çok şükür, biz bu konuda iyiyiz, 
benim çocuğum sekiz saat uyuyor.""
											diyorsanız unutmayın,
											sekiz saat minimum tavsiye edilen uyku.
											Siz bu sınavdan kıl payı geçiyorsunuz.
											Sekiz saat, karnede C almak gibi bir şey.
									",Why school should start later for teens,Wendy Troxel,10:33,"sleep,parenting,children,education,TEDx,community,health,personal growth,policy,science,social change,society"
"
","
","
",Why school should start later for teens,Wendy Troxel,10:33,"sleep,parenting,children,education,TEDx,community,health,personal growth,policy,science,social change,society"
"
											There are many factors
contributing to this epidemic,
											but a major factor preventing teens
from getting the sleep they need
											is actually a matter of public policy.
											Not hormones, social lives or Snapchat.
											Across the country,
											many schools are starting
around 7:30am or earlier,
											despite the fact that major
medical organizations recommend
											that middle and high school
start no earlier than 8:30am.
											These early start policies
have a direct effect on how much —
											or really how little sleep
American teenagers are getting.
									","
											Muitos fatores contribuem 
para esta epidemia,
											mas um grande fator que impede
os adolescentes de dormir o que precisam
											é uma questão de política pública.
											Não são as hormonas,
nem a vida social ou o Snapchat.
											Por todo o país,
											muitas escolas começam as aulas
às sete e meia da manhã ou antes,
											apesar de grandes organizações 
médicas recomendarem
											que as aulas do 3.º ciclo e do secundário
não comecem antes das oito e meia.
											Esse início tão cedo das aulas
tem um efeito direto
											sobre o quão pouco estão a dormir
os adolescentes norte-americanos.
									","
											Bu salgına neden olan birçok neden var,
											fakat ergenlerin ihtiyaç duydukları 
uykuyu almalarına engel olan en önemli şey
											aslında kamu politikalarıyla
alakalı bir olay.
											Hormonlar, sosyal yaşam 
ya da Snapchat değil.
											Ülke genelinde
											birçok okul 7:30 civarı 
ya da daha erken başlıyor.
											Büyük tıbbi kuruluşlarca
ortaokul ve liselerin
											8:30'dan erken başlatılmaması
gerektiği tavsiyelerine rağmen.
											Bu erken başlama politikaları 
Amerikan gençlerinin
											ne kadar çok ya da ne kadar az
uyumalarında direkt etkiye sahip.
									",Why school should start later for teens,Wendy Troxel,10:33,"sleep,parenting,children,education,TEDx,community,health,personal growth,policy,science,social change,society"
"
","
","
",Why school should start later for teens,Wendy Troxel,10:33,"sleep,parenting,children,education,TEDx,community,health,personal growth,policy,science,social change,society"
"
											They're also pitting
teenagers and their parents
											in a fundamentally unwinnable fight
against their own bodies.
											Around the time of puberty,
											teenagers experience a delay
in their biological clock,
											which determines when we feel most awake
and when we feel most sleepy.
											This is driven in part by a shift
in the release of the hormone melatonin.
											Teenagers' bodies wait to start releasing
melatonin until around 11pm,
											which is two hours later than what
we see in adults or younger children.
											This means that waking a teenager up
at 6am is the biological equivalent
											of waking an adult up at 4am.
											On the unfortunate days
when I have to wake up at 4am,
											I'm a zombie.
											Functionally useless.
											I can't think straight,
											I'm irritable,
											and I probably shouldn't be driving a car.
											But this is how many American
teenagers feel every single school day.
											In fact, many of the, shall we say,
											unpleasant characteristics
that we chalk up to being a teenager —
											moodiness, irritability,
laziness, depression —
											could be a product
of chronic sleep deprivation.
											For many teens
battling chronic sleep loss,
											their go-to strategy to compensate
is consuming large quantities of caffeine
											in the form of venti frappuccinos,
											or energy drinks and shots.
											So essentially,
											we've got an entire population
of tired but wired youth.
									","
											Também fazem com que 
os adolescentes e os seus pais
											travem uma batalha perdida
contra o seu próprio corpo.
											Por volta da puberdade,
											os adolescentes sofrem um atraso
no seu relógio biológico,
											que determina quando nos sentimos 
mais acordados ou mais sonolentos.
											Isso acontece, em parte, por uma mudança
na libertação da hormona melatonina.
											O corpo dos adolescentes
começa a libertar melatonina
											por volta das 11 da noite,
											duas horas mais tarde do que vemos 
em adultos ou crianças mais novas.
											Isso significa que acordar um adolescente
às seis da manhã é o equivalente biológico
											de acordar um adulto às quatro da manhã.
											Nos dias lamentáveis em que tenho
que acordar às quatro da manhã,
											sou um zombie
											Funcionalmente inútil.
											Não consigo pensar bem,
											irrito-me facilmente,
											e provavelmente não devia conduzir.
											Mas é assim que muitos adolescentes
americanos se sentem todos os dias.
											Na verdade, muitas das características 

											""desagradáveis"" que associamos 
aos adolescentes,
											— mau-humor, irritabilidade, 
preguiça, depressão —
											podem resultar da privação 
crónica de sono.
											Muitos adolescentes que lutam
contra a perda crónica de sono
											tentam compensar consumindo 
grandes quantidades de cafeína,
											sob a forma de gelados de café,
											ou bebidas e ampolas energéticas.
											Essencialmente,
											temos uma população inteira 
de jovens cansados mas ""ligados"".
									","
											Bunlar ayrıca ergenleri ve
ebeveynleri kendi vücutlarına karşı
											aslında kazanılamayacak bir
savaşta karşı karşıya getiriyor.
											Ergenlik döneminde
											ergenler biyolojik saatlerinde 
bir gecikme yaşarlar ki bu
											ne zaman en uyanık ve ne zaman
en uykulu hissettiğimizi belirler.
											Bu biraz melatonin hormonunun 
salgılanmasındaki değişimden kaynaklanır.
											Ergenlerin vücutları melatonin
salgılamaya sabah saat 11'de başlar,
											ki bu küçük çocuklarda ve yetişkinlerde 
görülenden iki saat sonradır.
											Bu, bir ergeni sabah 6'da kaldırmanın
bir yetişkini sabah 4'te kaldırmaya
											karşılık geldiği anlamına geliyor.
											Sabah 4'te kalkmak zorunda
kaldığım talihsiz günlerde
											ben tam bir zombi oluyorum.
											Tamamen işlevsiz.
											Sağlıklı düşünemem,
											asabi olurum
											ve belki de araba kullanmıyor olmalıyım.
											Fakat bu tam da birçok Amerikan
gencinin her okul gününde hissettiğidir.
											Aslında, ergen olmanın hanesine
yazdığımız nahoş özellikler,
											aksi olma, asabiyet, tembellik, depresyon,
											kronik uyku yetersizliğinin 
bir sonucu olabilir
											diyebiliriz.
											Kronik uyku yetersizliğiyle
mücadele eden birçok ergen için
											venti frappuçino şeklinde büyük miktarda
kafein tüketmek onların bu eksikliği
											karşılama stratejisi olmaktadır
											ya da enerji içecekleri ve bir tek içki.
											Yani temelde
											biz tamamı yorgun ve gergin
bir genç nüfusa sahibiz.
									",Why school should start later for teens,Wendy Troxel,10:33,"sleep,parenting,children,education,TEDx,community,health,personal growth,policy,science,social change,society"
"
","
","
",Why school should start later for teens,Wendy Troxel,10:33,"sleep,parenting,children,education,TEDx,community,health,personal growth,policy,science,social change,society"
"
											Advocates of sleep-friendly
start times know
											that adolescence is a period
of dramatic brain development,
											particularly in the parts of the brain
											that are responsible for those
higher order thinking processes,
											including reasoning, problem-solving
and good judgment.
											In other words, the very type
of brain activity that's responsible
											for reining in those impulsive
and often risky behaviors
											that are so characteristic of adolescence
											and that are so terrifying
to us parents of teenagers.
											They know that like the rest of us,
											when teenagers don't
get the sleep they need,
											their brains, their bodies
and behaviors suffer
											with both immediate and lasting effects.
											They can't concentrate,
											their attention plummets
											and many will even show
behavioral signs that mimic ADHD.
									","
											Aqueles que defendem o início em horários
compatíveis com o sono, sabem
											que a adolescência é um período 
de grande desenvolvimento cerebral,
											especialmente nas regiões do cérebro
											responsáveis pelos processos 
de pensamento de ordem superior,
											que incluem o raciocínio, a resolução 
de problemas e o discernimento.
											Por outras palavras, as mesmas 
atividades cerebrais responsáveis
											por controlar aqueles comportamentos
impulsivos e às vezes, arriscados
											tão característicos de adolescência
											e que são tão assustadores
para nós, os pais de adolescentes.
											Eles sabem que, tal como nós,
											quando os adolescentes
não dormem o que precisam,
											o seu cérebro, o seu corpo
e o seu comportamento sofrem
											com efeitos imediatos e duradouros.
											Eles não conseguem concentrar-se,
											a sua atenção desvanece-se,
											e muitos apresentam comportamentos
semelhantes a défice de atenção.
									","
											Uyku dostu başlangıç saatlerini 
savunanlar bilir ki
											ergenlik beyin gelişiminin 
çoğunun olduğu dönemdir,
											özellikle yüksek derecedeki
											düşünme işlevlerinden sorumlu
olan beynin bölgelerinde
											mantık yürütme, problem çözme 
ve doğru karar vermeyi içeren,
											diğer bir ifadeyle, riskli
ve fevri hareketleri
											dizginlemekten sorumlu
olan beyin aktivitesi,
											ergenliğin özellikleri olan
											ve ergenlerin ebeveynlerini
çok korkutan şeyler.
											Onlar da bizler gibi biliyorlar ki
											ergenler ihtiyaç duydukları 
uykuyu almadıklarında
											beyinleri, vücutları ve
davranışları eziyet çeker,
											hem kısa hem de uzun
vadede süren etkileriyle.
											Konsantre olamazlar,
											dikkatleri dağılır ve hatta çoğu
											DEHB davranış belirtileri
bile gösterebilirler.
									",Why school should start later for teens,Wendy Troxel,10:33,"sleep,parenting,children,education,TEDx,community,health,personal growth,policy,science,social change,society"
"
","
","
",Why school should start later for teens,Wendy Troxel,10:33,"sleep,parenting,children,education,TEDx,community,health,personal growth,policy,science,social change,society"
"
											But the consequences of teen sleep loss
go well beyond the classroom,
											sadly contributing to many
of the mental health problems
											that skyrocket during adolescence,
											including substance use,
											depression and suicide.
											In our work with teens
from LA Unified School District,
											we found that teens with sleep problems
											were 55 percent more likely
to have used alcohol in the past month.
											In another study with over
30,000 high school students,
											they found that
for each hour of lost sleep,
											there was a 38 percent increase
in feeling sad or hopeless,
											and a 58 percent increase
in teen suicide attempts.
											And if that's not enough,
											teens who skip out on sleep
are at increased risk
											for a host of physical health problems
that plague our country,
											including obesity,
heart disease and diabetes.
											Then there's the risk
of putting a sleep-deprived teen,
											with a newly minted driver's license,
											behind the wheel.
											Studies have shown that getting five hours
or less of sleep per night
											is the equivalent of driving with a blood
alcohol content above the legal limit.
									","
											Mas as consequências dessa perda de sono
vão muito além da sala de aula,
											contribuindo infelizmente para muitos
dos problemas de saúde mentais
											que se multiplicam na adolescência,
											incluindo o uso de substâncias,
											a depressão e o suicídio.
											No nosso trabalho com adolescentes
do distrito escolar de Los Angeles,
											descobrimos que os adolescentes 
com problemas relacionados com o sono
											eram 55% mais passíveis de terem
consumido álcool no mês anterior.
											Noutro estudo com mais de 30 000 
estudantes do ensino secundário,
											percebeu-se que,
por cada hora de sono perdido,
											havia um aumento de 38%
na sensação de tristeza ou desespero,
											e um aumento de 58% em tentativas 
de suicídio entre adolescentes.
											E como se isso não bastasse,
											os adolescentes que dormem menos
correm maior risco
											de problemas de saúde
que afligem o nosso país,
											incluindo a obesidade,
as doenças cardíacas e a diabetes.
											Há também o risco de permitir 
que um adolescente privado de sono,
											com uma carta de condução novinha,
											conduza um carro.
											Os estudos mostram que dormir
cinco horas ou menos por noite
											é equivalente a dirigir com um nível 
de álcool no sangue acima do limite legal.
									","
											Ergen uyku yetersizliğinin sonuçları
ergenlik döneminde maalesef
											uçuşa geçen birçok akıl
hastalığına neden olarak
											sınıfın çok ötesine geçer.
											Madde kullanımı,
											depresyon ve intihar da buna dâhil.
											Los Angeles Birleşik Okul Bölgesi'nden 
ergenlerle yaptığımız çalışmada
											bulduk ki uyku problemi olan ergenlerin
											geçtiğimiz ayda alkol alması
yüzde 55 oranında daha olasıydı.
											30.000' den fazla lise öğrencisiyle
yapılan başka bir çalışmada
											buldular ki her bir kayıp saat uyku için
											kendini üzgün ya da ümitsiz
hissetmede yüzde 38 oranında
											ve ergen intihar teşebbüsünde
yüzde 58 oranında bir artış oldu.
											Ve eğer bu yeterli değilse
											uyku problemi olan ergenler,
											ülkemizi saran fiziksel sağlık 
problemlerinin davetçileri olan
											obezite, kalp rahatsızlıkları
ve diyabete karşı büyük riskteler.
											Ve uyku mahrumu, 
ehliyeti yeni almış ergenin
											direksiyonun başına geçmesinde
											risk var.
											Araştırmalar gösteriyor ki her gece
beş veya daha az saat uyuma,
											yasal alkol sınırının üzerinde
araç kullanmayla eş değer.
									",Why school should start later for teens,Wendy Troxel,10:33,"sleep,parenting,children,education,TEDx,community,health,personal growth,policy,science,social change,society"
"
","
","
",Why school should start later for teens,Wendy Troxel,10:33,"sleep,parenting,children,education,TEDx,community,health,personal growth,policy,science,social change,society"
"
											Advocates of sleep-friendly start times,
											and researchers in this area,
											have produced tremendous science
											showing the tremendous benefits
of later start times.
											The findings are unequivocal,
											and as a sleep scientist,
											I rarely get to speak
with that kind of certainty.
											Teens from districts
with later start times get more sleep.
											To the naysayers who may think
that if schools start later,
											teens will just stay up later,
											the truth is,
											their bedtimes stay the same,
											but their wake-up times get extended,
											resulting in more sleep.
											They're more likely to show up for school;
											school absences dropped
by 25 percent in one district.
											And they're less likely to drop out.
											Not surprisingly,
they do better academically.
									","
											Aqueles que defendem horários 
compatíveis com o sono
											e os investigadores nessa área,
											produziram uma ciência extraordinária
											mostrando os grandes benefícios 
de horários de início mais tardio.
											Os resultados são claros,
											e enquanto cientista do sono,
											eu raramente posso falar
com tanta certeza.
											Os adolescentes em distritos com horários 
de início mais tardio dormem mais.
											Para os pessimistas que pensam que,
se as aulas começarem mais tarde
											eles ficarão a pé até mais tarde,
											a verdade é
											que a hora de dormir é a mesma,
											mas a hora de acordar é estendida,
											o que resulta em mais tempo de sono.
											É mais provável irem às aulas,
											as faltas diminuíram em 25% num distrito.
											E é menos provável
que abandonem os estudos.
											Não é surpresa que tenham 
melhor aproveitamento académico.
									","
											Uyku dostu başlama vakitlerini savunanlar
											ve bu alandaki araştırmacılar
											geç vakitte başlamanın
											harika faydalarını gösteren 
muazzam bir bilim üretti.
											Bulgular çok sağlam
											ve bir uyku bilimcisi olarak ben,
											nadiren kesin konuşurum.
											Geç vakitte başlayan bölgelerden
olan çocuklar daha fazla uyuyorlar.
											Karşıt fikirlilere göre
okullar geç başlarsa
											ergenler daha geç yatacaklar.
											Gerçek ise
											yatakta kalma sürelerinin aynı kaldığı,
											fakat daha fazla uyku ile sonuçlanan
											uyanma saatlerinin genişlediğidir.
											Onların okula gelme olasılığı daha fazla;
											bir bölgede okula gelmeme
oranları yüzde 25 oranında düştü
											ve daha az okulu bırakıyorlar.
											Doğal olarak, akademik olarak daha iyiler.
									",Why school should start later for teens,Wendy Troxel,10:33,"sleep,parenting,children,education,TEDx,community,health,personal growth,policy,science,social change,society"
"
","
","
",Why school should start later for teens,Wendy Troxel,10:33,"sleep,parenting,children,education,TEDx,community,health,personal growth,policy,science,social change,society"
"
											So this has real implications
for reducing the achievement gap.
											Standardized test scores
in math and reading
											go up by two to three percentage points.
											That's as powerful as reducing class sizes
by one-third fewer students,
											or replacing a so-so teacher
in the classroom
											with a truly outstanding one.
											Their mental and physical health improves,
											and even their families are happier.
											I mean, who wouldn't enjoy a little
more pleasantness from our teens,
											and a little less crankiness?
											Even their communities are safer
											because car crash rates go down —
											a 70 percent reduction in one district.
									","
											Isso realmente diminui 
a diferença de resultados.
											Os resultados em testes padrão 
de matemática e leitura
											aumentam em dois ou 
três pontos percentuais.
											Isso é tão significante como reduzir
o tamanho das turmas num terço,
											ou substituir um professor mediano
											por um realmente sensacional.
											A saúde mental e física melhora,
											e até as famílias são mais felizes.
											Quem não gostaria que os adolescentes 
fossem um pouco mais agradáveis
											e um pouco menos mal-humorados?
											Até as comunidades são mais seguras
											porque diminuem os acidentes de carro,
											uma redução de 70% num distrito.
									","
											Sonuçta bunun, başarı boşluğunu 
azaltmada gerçek sonuçları var.
											Matematik ve okuma
standart test skorlarında
											yüzde iki veya üçlük bir artış olmuştur.
											Bu ise sınıf mevcudunun 1/3
oranında azalması kadar güçlüdür
											ya da vasat bir öğretmeni
											harika bir öğretmenle değiştirmek kadar.
											Onların fiziki ve ruhsal
sağlıkları düzelir,
											hatta aileleri bile daha mutlu olurlar.
											Yani kim, ergenlerden biraz
iyi şeyler ve daha az tuhaflık
											görmekten hoşlanmaz ki?
											Hatta toplum daha güvenli hâle gelir,
											çünkü trafik kazası oranları düşer—
											bir bölgede yüzde 70
oranında bir azalma olmuştur.
									",Why school should start later for teens,Wendy Troxel,10:33,"sleep,parenting,children,education,TEDx,community,health,personal growth,policy,science,social change,society"
"
","
","
",Why school should start later for teens,Wendy Troxel,10:33,"sleep,parenting,children,education,TEDx,community,health,personal growth,policy,science,social change,society"
"
											Given these tremendous benefits,
											you might think,
											well, this is a no-brainer, right?
											So why have we as a society
failed to heed this call?
											Often the argument against later
start times goes something like this:
											""Why should we delay
start times for teenagers?
											We need to toughen them up
so they're ready for the real world!""
											But that's like saying
to the parent of a two-year-old,
											""Don't let Johnny nap,
											or he won't be ready for kindergarten.""
									","
											Perante estes grandes benefícios,
											pode estar a pensar:
											""Isso é óbvio, não é?
											""Então porque é que a sociedade
não atende a essa chamada de atenção?""
											Normalmente os argumentos contra
horários de início mais tardios são:
											""Porquê adiar o início das aulas
para os adolescentes?
											""Precisamos que eles sejam fortes
para prepará-los para o mundo real!""
											Isto é como dizer ao pai 
de uma criança de dois anos:
											""Não deixe o Johnny fazer a sesta,
											""senão ele não estará preparado
para o pré-escolar"".
									","
											Sunulan bu harika faydalarla,
											düşünebilirsiniz,
											basit bir şey, öyle değil mi?
											Peki niçin biz bu çağrıya kulak asamadık?
											Geç saatte başlamaya karşı olan
iddia genellikle şu şekilde oluyor:
											""Neden ergenlerin başlama
vakitlerini erteleyelim ki?
											Biz onları şimdiden sıkalım ki ileride
gerçek yaşama hazır olsunlar.""
											Bu, iki yaşında oğlu olan bir
ebeveyne, şöyle demeye benziyor:
											""Johnny' i fazla uyutmayın,
											yoksa anaokulunda çok zorlanır.""
									",Why school should start later for teens,Wendy Troxel,10:33,"sleep,parenting,children,education,TEDx,community,health,personal growth,policy,science,social change,society"
"
","
","
",Why school should start later for teens,Wendy Troxel,10:33,"sleep,parenting,children,education,TEDx,community,health,personal growth,policy,science,social change,society"
"
											(Laughter)
									","
											(Risos)
									","
											(Kahkahalar)
									",Why school should start later for teens,Wendy Troxel,10:33,"sleep,parenting,children,education,TEDx,community,health,personal growth,policy,science,social change,society"
"
","
","
",Why school should start later for teens,Wendy Troxel,10:33,"sleep,parenting,children,education,TEDx,community,health,personal growth,policy,science,social change,society"
"
											Delaying start times also presents
many logistical challenges.
											Not just for students and their families,
											but for communities as a whole.
											Updating bus routes,
											increased transportation costs,
											impact on sports,
											care before or after school.
											These are the same concerns
that come up in district after district,
											time and again around the country
											as school start times are debated.
											And they're legitimate concerns,
											but these are problems
we have to work through.
											They are not valid excuses
											for failing to do the right thing
for our children,
											which is to start middle and high schools
no earlier than 8:30am.
											And in districts around the country,
											big and small,
who have made this change,
											they found that these fears
are often unfounded
											and far outweighed by the tremendous
benefits for student health
											and performance,
											and our collective public safety.
									","
											Adiar os horários de início também
apresenta problemas logísticos.
											Não só para os estudantes
e para as famílias,
											mas para toda a comunidade.
											Atualizar as carreiras de autocarros,
											gastos acrescidos com os transportes,
											impacto nos desportos,
											supervisão antes ou depois das aulas.
											Estas são as preocupações 
levantadas distrito após distrito,
											inúmeras vezes por todo o país,
											quando se discute o horário
do início das aulas.
											São preocupações razoáveis,
											mas esses são problemas
que temos que resolver.
											Não são desculpas válidas
											para não fazer a coisa certa 
pelos nossos filhos,
											que é começar as aulas
do 3.º ciclo e do secundário
											depois das oito e meia da manhã.
											Nos distritos de todo o país,
											grandes e pequenos, 
que fizeram essa mudança,
											descobriu-se que esses receios
são frequentemente infundados
											e superados pelos grandes benefícios
											na saúde e no aproveitamento estudantil,
											e na nossa segurança pública coletiva.
									","
											Başlangıç vakitlerini ertelemek
ayrıca birçok lojistik zorluklar çıkartır.
											Sadece öğrenciler ve
onların aileleri için değil,
											topluma bir bütün olarak.
											Otobüs rotalarını güncellemek,
											artan ulaşım harcamaları,
											sporlar üzerindeki etkisi,
											okuldan öncesi ve sonrası bakım.
											Bunlar, okula başlama
vakitleri tartışılırken
											tekrar tekrar ülke boyunca her bölgede
											ortaya çıkan benzer kaygılardır.
											Ve bunlar yasal kaygılar,
											bunlar üzerinde detaylıca
düşünmemiz gereken problemler.
											Onlar, çocuklarımız için 
doğru şeyi yapmak olan
											ortaokul ve liselerin 8:30'dan
erken başlatmamakta
											çuvallamamızda geçerli bahaneler değil.
											Ve ülke boyunca bölgelerde,
											küçük ve büyük, her kim 
bu değişikliği yaptıysa
											onlar, bu korkuların genellikle
yersiz olduğunu buldular
											ve öğrencilerin sağlığına ve performansına
ve bizim toplu halk güvenliğimize olan
											muazzam faydaları
											daha ağır basmaktadır.
									",Why school should start later for teens,Wendy Troxel,10:33,"sleep,parenting,children,education,TEDx,community,health,personal growth,policy,science,social change,society"
"
","
","
",Why school should start later for teens,Wendy Troxel,10:33,"sleep,parenting,children,education,TEDx,community,health,personal growth,policy,science,social change,society"
"
											So tomorrow morning,
											when coincidentally we get
to set our clocks back by an hour
											and you get that delicious
extra hour of sleep,
											and the day seems a little longer,
											and a little more full of hope,
											think about the tremendous power of sleep.
											And think about what a gift it would be
											for our children to be able
to wake up naturally,
											in harmony with their own biology.
									","
											Então, amanhã de manhã,
											quando, todos ao mesmo tempo,
adiantarmos os relógios uma hora,
											e gozarmos uma deliciosa 
hora extra de sono,
											e o dia parecer um pouco mais longo,
											e com um pouco mais de esperança,
											pensemos no grande poder do sono.
											E pensemos como seria bom
											que os nossos filhos pudessem 
acordar naturalmente,
											de harmonia com a sua própria biologia.
									","
											Yani yarın sabah
											biz tesadüfen saatlerimizi 
bir saat geri aldığımızda
											sen fazladan bir saat
tatlı bir uyku alırsın
											ve gün biraz daha uzun gözükür
											ve biraz daha umutla dolu,
											uykunun muhteşem gücü hakkında düşünün.
											Ve düşün bu, çocuklarımızın
doğal bir şekilde,
											kendi bedenleriyle uyum
içinde uyanabilmeleri için
											nasıl bir armağan olacak.
									",Why school should start later for teens,Wendy Troxel,10:33,"sleep,parenting,children,education,TEDx,community,health,personal growth,policy,science,social change,society"
"
","
","
",Why school should start later for teens,Wendy Troxel,10:33,"sleep,parenting,children,education,TEDx,community,health,personal growth,policy,science,social change,society"
