en,fr,de,title,speaker,duration,tags
"
											Among the Yoruba, we have a saying,
											""Èkó gb’olè, ó gb’ọ̀lẹ,""
											which can be translated to mean
that Lagos will welcome anyone.
											But that saying is becoming
less and less true.
											Many Lagosians, including
the descendants of those fisherpeople
											who arrived generations
before my grandfather,
											are now being pushed out
											to make room for an emergent city
											that has been described
as ""the new Dubai.""
											You see, Lagos inspires big dreams,
even in its leaders,
											and successive governments
have declared aspirations
											towards a megacity
where poverty does not exist.
											Unfortunately, instead of focusing
on the eradication of poverty
											as you would expect,
											the strategy of choice focuses
on eliminating the poor.
									","
											Chez les Yorubas, nous avons un dicton :
											« Èkó gb’olè, ó gb’ọ̀lẹ »,
											qui peut être traduit pour dire
que Lagos accueillera n'importe qui.
											Ce dicton devient de moins en moins vrai.
											Nombre de Lagotiens, y compris
les descendants de ces pêcheurs,
											arrivés des générations
avant mon grand-père,
											sont aujourd'hui poussés dehors
											pour faire place à une ville émergente
décrite comme « le nouveau Dubaï ».
											Lagos suscite de grands rêves,
même chez les dirigeants,
											et les gouvernements successifs
ont eu des aspirations
											d'une mégalopole
où la pauvreté n'existe pas.
											Malheureusement, au lieu de se concentrer
sur l'éradication de la pauvreté,
											comme on s'y attendrait,
											la stratégie choisie se concentre
sur l'élimination des pauvres.
									","
											Unter den Yoruba gibt es ein Sprichwort:
											""Èkó gb’olè, ó gb’ọ̀lẹ"",
											Was man mit ""Lagos heißt jeden
willkommen"" übersetzen kann.
											Doch dies entspricht
immer weniger der Wahrheit.
											Viele Lagoser, einschließlich
der Nachkommen dieser Fischer,
											die Generationen vor
meinem Großvater ankamen,
											werden nun verdrängt,
											um Platz für eine Stadt zu machen:
											das aufstrebende, sogenannte ""neue Dubai"".
											Wie man sieht, regt Lagos zu großen
Träumen an, sogar unter den Anführern.
											Viele Regierungen verkündeten
											das Streben nach einer Megastadt,
in der keine Armut existiert.
											Anstatt sich jedoch auf die Beseitigung
von Armut zu konzentrieren,
											wie man erwarten würde,
											konzentrieren sie sich leider
auf die Beseitigung der Armen.
									",Who belongs in a city?,OluTimehin Adegbeye,12:03,"activism,Africa,government,cities,poverty,social change"
"
","
","
",Who belongs in a city?,OluTimehin Adegbeye,12:03,"activism,Africa,government,cities,poverty,social change"
"
											Last October, the Governor announced plans
											to demolish every single
waterfront settlement in Lagos.
											There are more than 40
of these indigenous communities
											all over the city,
											with over 300,000 people living in them.
											Otodo Gbame,
											a hundred-year-old fishing village
											with a population about
three-quarters that of Monaco
											and similar potential
for beachfront luxury —
									","
											En octobre dernier,
le gouverneur a annoncé
											prévoir de démolir
tous les peuplements côtiers de Lagos.
											Il y a plus de 40 communautés indigènes
											à travers la ville
											et plus de 300 000 personnes y vivent.
											Otodo Gbame,
											un village pêcheur centenaire
											avec une population
d'environ trois quarts celle de Monaco
											et un potentiel de luxe
de front de mer similaire —
									","
											Letzten Oktober gab die Regierung
											Pläne zum Abriss jeder einzelnen
Ufersiedlung in Lagos bekannt.
											In der Stadt gibt es mehr als
40 dieser einheimischen Gemeinden,
											in denen mehr als 300.000 Menschen leben.
											Otodo Gbame,
											ein hundert Jahre altes Fischerdorf
											mit einem Drittel
der Bevölkerung von Monaco
											und einem ähnlichen Potential
für Strandluxus —
									",Who belongs in a city?,OluTimehin Adegbeye,12:03,"activism,Africa,government,cities,poverty,social change"
"
","
","
",Who belongs in a city?,OluTimehin Adegbeye,12:03,"activism,Africa,government,cities,poverty,social change"
"
											(Laughter)
									","
											(Rires)
									","
											(Gelächter)
									",Who belongs in a city?,OluTimehin Adegbeye,12:03,"activism,Africa,government,cities,poverty,social change"
"
","
","
",Who belongs in a city?,OluTimehin Adegbeye,12:03,"activism,Africa,government,cities,poverty,social change"
"
											was one of the first to be targeted.
									","
											a été l'une des premières cibles.
									","
											war eins der ersten Ziele.
									",Who belongs in a city?,OluTimehin Adegbeye,12:03,"activism,Africa,government,cities,poverty,social change"
"
","
","
",Who belongs in a city?,OluTimehin Adegbeye,12:03,"activism,Africa,government,cities,poverty,social change"
"
											I first heard of Otodo Gbame
after the demolition started.
											When I visited in November 2016,
I met Magdalene Aiyefoju.
											She is a now-homeless woman
											whose surname means, ""the world is blind.""
											Magdalene's son Basil
was one of over 20 people
											who were shot, drowned
											or presumed dead in that land grab.
											Standing outside her shelter,
I saw the two white-sand football fields
											where Basil used to play.
											Spread all around us were the ruins
of schools, churches,
											a primary health center, shops,
											thousands of homes.
											Young children enthusiastically helped
to put up shelters,
											and about 5,000 of the residents,
with nowhere else to go,
											simply stayed put.
											And then in April,
											state security personnel came back.
											This time, they cleared
the community out completely,
											with beatings, bullets and fire.
											As I speak, there are construction crews
preparing Otodo Gbame's beaches
											for anyone who can afford
a multi-million-dollar view.
											The new development
is called ""Periwinkle Estate.""
									","
											J'ai entendu parler d'Otodo Gbame
après le début de la démolition.
											Quand j'y suis allée en novembre 2016,
j'ai rencontré Magdalene Aiyefoju.
											Elle est maintenant sans-abri
											et son nom signifie
« le monde est aveugle ».
											Le fils de Magdalene, Basil,
fait partie de la vingtaine de personnes
											qui ont été abattues, noyées
											ou ont été présumées mortes
lors de l'expropriation des terres.
											Juste dehors son abri, j'ai vu
deux terrains de foot de sable blanc
											où Basil jouait.
											Tout autour, il y avait les ruines
d'écoles, d'églises,
											d'un centre de santé, de magasins,
											de milliers de maisons.
											De jeunes enfants aidaient
avec enthousiasme à construire des abris
											et environ 5 000 des résidents,
n'ayant nulle part où aller,
											sont restés sur place.
											Puis en avril,
											la sécurité d'État est revenue.
											Cette fois-ci, ils ont
complètement dégagé la communauté,
											à l'aide de tabassages,
de balles et de feu.
											A l'heure où je parle,
											des équipes de construction
préparent les plages d'Otodo Gbame
											pour ceux qui peuvent se payer
une vue à plusieurs millions de dollars.
											Le nouveau développement
s'appelle « Domaine Periwindle ».
									","
											Ich hörte von Otodo Gbame 
erst nach Beginn des Abrisses.
											Ich besuchte das Dorf im November 2016,
und traf dort Magdalene Aiyefoju.
											Sie ist eine aktuell obdachlose Frau.
											Ihr Nachname bedeutet:
""Die Welt ist blind.""
											Magdalenes Sohn Basil war einer
von mehr als 20 Menschen,
											die in diesem Landraub ertranken,
erschossen oder für tot gehalten wurden.
											Außerhalb ihres Unterschlupfs sah ich
zwei weiße Sand-Fußballfelder,
											auf denen Basil oft spielte.
											Um uns herum waren
die Ruinen von Schulen, Kirchen,
											Gesundheitszentren, Läden,
											Tausenden von Wohnhäusern.
											Kleine Kinder halfen enthusiastisch dabei,
Unterschlüpfe zu bauen,
											und etwa 5.000 Einwohner,
die nirgendwo anders hin konnten,
											blieben einfach da.
											Im April kam der staatliche 
Sicherheitsdienst zurück.
											Diesmal räumten sie die Gemeinde komplett,
											mit Schlägen, Kugeln und Feuer.
											Momentan werden die Strände
von Otodo Gbame für jeden vorbereitet,
											der sich einen millionenschweren 
Ausblick leisten kann.
											Die neue Siedlung wird
""Periwinkle Estate"" genannt.
									",Who belongs in a city?,OluTimehin Adegbeye,12:03,"activism,Africa,government,cities,poverty,social change"
"
","
","
",Who belongs in a city?,OluTimehin Adegbeye,12:03,"activism,Africa,government,cities,poverty,social change"
"
											Forced evictions are incredibly violent
and, of course, unconstitutional.
											And yet, they happen so often
in so many of our cities,
											because the first thing we are taught
to forget about poor people
											is that they are people.
											We believe that a home is a thing
a person absolutely has a right to,
											unless the person is poor
and the home is built a certain way
											in a certain neighborhood.
											But there is no single definition
of the word ""home.""
											After all, what is a slum
besides an organic response
											to acute housing deficits
and income inequality?
											And what is a shanty if not a person
making a home for themselves
											against all odds?
											Slums are an imperfect housing solution,
											but they are also prime examples
of the innovation, adaptability
											and resilience at the foundation —
											and the heart —
											of every functional city.
											You don't need to be the new Dubai
											when you're already Lagos.
									","
											Les évictions forcées sont
incroyablement violentes
											et, bien sûr, inconstitutionnelles.
											Pourtant, elles arrivent
si souvent dans tant de villes
											car la première chose que nous apprenons
à oublier à propos des pauvres,
											c'est que ce sont des êtres humains.
											Nous croyons qu'une personne
a absolument le droit à une maison,
											sauf si elle est pauvre, 
la maison faite d'une certaine façon
											dans un certain quartier.
											Il n'y a pas de définition unique
du mot « maison ».
											Après tout, qu'est-ce qu'un bidonville
à part une réponse organique
											à un grave déficit de logements
et une inégalité de revenus ?
											Qu'est-ce qu'une cabane à part
une personne se créant une maison
											envers et contre tout ?
											Les bidonvilles sont
des solutions de logement imparfaites
											mais aussi d'excellents exemples
de l'innovation, l'adaptabilité
											et la résilience à la base —
											et au cœur —
											de toute ville fonctionnelle.
											Pas besoin d'être le nouveau Dubaï
											quand on est déjà Lagos.
									","
											Zwangsräumungen sind extrem brutal
und, natürlich, verfassungswidrig.
											Und doch geschehen sie so oft
in vielen unserer Städte.
											Denn das Erste, was wir über
arme Menschen vergessen sollen,
											ist, dass sie Menschen sind.
											Wir glauben, absolut jeder
hat ein Recht auf ein Zuhause,
											außer man ist arm 
und das Haus auf eine bestimmte Art
											in einer bestimmten Nachbarschaft gebaut.
											Doch es gibt nicht nur
eine einzige Definition für ""Zuhause"".
											Was ist denn ein Slum,
wenn nicht eine natürliche Antwort
											auf akuten Wohnungsmangel
und Einkommensungleichheit?
											Was ist ein Slumbewohner,
wenn nicht jemand, der trotz allem
											ein Zuhause für sich selbst baut?
											Slums sind unvollkommene
Lösungen für Wohnungsmangel,
											doch sie sind auch exzellente Beispiele
											für Innovationskraft, Wandlungs- und
Widerstandsfähigkeit am Fundament —
											und im Herzen —
											jeder funktionierenden Stadt.
											Man muss nicht das neue Dubai sein,
											wenn man schon Lagos ist.
									",Who belongs in a city?,OluTimehin Adegbeye,12:03,"activism,Africa,government,cities,poverty,social change"
"
","
","
",Who belongs in a city?,OluTimehin Adegbeye,12:03,"activism,Africa,government,cities,poverty,social change"
"
											(Applause)
									","
											(Applaudissements)
									","
											(Applaus)
									",Who belongs in a city?,OluTimehin Adegbeye,12:03,"activism,Africa,government,cities,poverty,social change"
"
","
","
",Who belongs in a city?,OluTimehin Adegbeye,12:03,"activism,Africa,government,cities,poverty,social change"
"
											We have our own identity,
											our own rhythm,
											and as anyone who knows
Lagos can tell you,
											poor Lagosians are very often
the source of the city's character.
											Without its poor, Lagos would not
be known for its music
											or its endless energy
											or even the fact that you can buy
an ice cold drink or a puppy
											through your car window.
									","
											Nous avons notre propre identité,
											notre propre rythme,
											et comme quiconque
connaissant Lagos vous le dira,
											les Lagotiens pauvres sont très souvent
la source du caractère de la ville.
											Sans ses pauvres, Lagos ne serait pas
connue pour sa musique
											ou son énergie inépuisable
											ou même le fait que l'on peut acheter
une boisson froide ou un chiot
											à travers une fenêtre de voiture.
									","
											Wir haben unsere eigene Identität,
											unseren eigenen Rhythmus.
											Und wie Ihnen jeder,
der Lagos kennt, sagen kann,
											machen meist die armen Lagoser
den Charakter der Stadt aus.
											Ohne die Armen wäre Lagos
nicht für seine Musik bekannt
											oder seine endlose Energie
											oder die Tatsache, dass man
ein kaltes Getränk oder einen Welpen
											im Vorbeifahren kaufen kann.
									",Who belongs in a city?,OluTimehin Adegbeye,12:03,"activism,Africa,government,cities,poverty,social change"
"
","
","
",Who belongs in a city?,OluTimehin Adegbeye,12:03,"activism,Africa,government,cities,poverty,social change"
"
											(Laughter)
									","
											(Rires)
									","
											(Gelächter)
									",Who belongs in a city?,OluTimehin Adegbeye,12:03,"activism,Africa,government,cities,poverty,social change"
"
","
","
",Who belongs in a city?,OluTimehin Adegbeye,12:03,"activism,Africa,government,cities,poverty,social change"
"
											The conditions that cause us
to define certain neighborhoods as slums
											can be effectively improved,
											but not without recognizing
the humanity and the agency
											of the people living in them.
											In Lagos, where public goods
are rarely publicly available,
											slum dwellers are often at the forefront
of innovating solutions.
											After being disconnected
from the grid for months
											because the power company
couldn't figure out how to collect bills,
											one settlement designed a system
that collectivized remittances
											and got everyone cheaper rates
into the bargain.
											Another settlement created
a reform program
											that hires local bad boys as security.
											They know every trick and every hideout,
											so now troublemakers are more likely
to get caught and reported to police
											and fewer of the youth end up
engaging in criminal activity.
											Yet another settlement recently completed
											a flood-safe, eco-friendly
communal toilet system.
											Models like these are being
adopted across Lagos.
									","
											Les conditions nous faisant définir
certains quartiers comme bidonvilles
											peuvent être améliorées efficacement
											mais pas sans reconnaître
l'humanité et l'organisation
											des gens qui y vivent.
											A Lagos, où les biens publics
sont peu disponibles publiquement,
											les habitants des bidonvilles sont souvent
à l'avant-garde des solutions innovantes.
											Après ne pas avoir eu
d'électricité durant des mois
											car la compagnie d'électricité
ignorait comment récupérer les factures,
											un peuplement a conçu un système
collectivisant les paiements
											et a obtenu des tarifs
plus faibles pour tous au passage.
											Un autre peuplement a créé
un programme de réforme
											engageant pour la sécurité
des mauvais garçons locaux.
											Ils connaissent
tous les trucs et cachettes,
											alors plus de fauteurs de troubles seront
attrapés et signalés à la police
											et moins de jeunes prendront part
à des activités criminelles.
											Un autre peuplement a récemment fini
											un système de toilettes communautaires
anti-inondation et écologique.
											De tels modèles sont adoptés
à travers Lagos.
									","
											Die Zustände, die eine bestimmte
Nachbarschaft zum Slum machen,
											können wirksam verbessert werden,
											doch nicht ohne die Menschlichkeit
der Personen zu respektieren,
											die dort leben.
											In Lagos sind öffentliche Güter
nur selten öffentlich verfügbar.
											Slumbewohner sind dort oft die treibende
Kraft hinter innovativen Lösungen.
											Nachdem sie monatelang
vom Strom abgeschnitten waren,
											weil der Energiekonzern
keine Rechnungen schreiben konnte,
											entwarf eine Gemeinde ein System,
um Überweisungen zusammenzufassen,
											wobei sogar alle günstiger wegkamen.
											Eine andere Gemeinde
schuf ein Reformprogramm,
											das heimische böse Jungs
als Sicherheitsleute anheuerte.
											Sie kennen jeden Trick
und jedes Schlupfloch,
											daher werden Unruhestifter nun öfter
gefangen und der Polizei gemeldet
											und weniger Jugendliche
werden in Straftaten verwickelt.
											Eine weitere Gemeinde stellte vor Kurzem
											ein hochwassersicheres, ökologisches,
kommunales Toilettensystem fertig.
											Solche Modelle werden
in ganz Lagos übernommen.
									",Who belongs in a city?,OluTimehin Adegbeye,12:03,"activism,Africa,government,cities,poverty,social change"
"
","
","
",Who belongs in a city?,OluTimehin Adegbeye,12:03,"activism,Africa,government,cities,poverty,social change"
"
											Informal settlements are incorrectly
named as the problem.
											In fact, the real problems
are the factors that create them,
											like the entrenchment of poverty,
											social exclusion
											and state failures.
											When our governments
frame slums as threats
											in order to justify violent land grabs
or forced evictions,
											they're counting on those of us
who live in formal housing
											to tacitly and ignorantly agree with them.
											Rather, we must remind them
											that governments exist to serve
not only those who build
											and live in luxury homes,
											but also those who clean and guard them.
											Our —
									","
											Les peuplements informels sont
incorrectement désignés comme le problème.
											Les vrais problèmes sont
les facteurs qui les créent,
											tels que l'ancrage de la pauvreté,
											l'exclusion sociale
											et les échecs étatiques.
											Quand nos gouvernements
en parlent comme de menaces
											afin de justifier de violentes
expropriations ou évictions,
											ils comptent sur ceux d'entre nous
vivant dans un logement formel
											pour être d'accord avec eux,
de façon tacite et ignorante.
											Nous devons plutôt leur rappeler
											que les gouvernements doivent servir
ceux qui bâtissent
											et vivent dans des maisons de luxe
											mais aussi ceux qui les nettoient
et les surveillent.
											Nos —
									","
											Inoffizielle Siedlungen werden
fälschlicherweise als Probleme bezeichnet.
											Doch die wahren Probleme sind
die Ursachen dieser Siedlungen.
											Wie die Zementierung von Armut,
											soziale Ausgrenzung
											und das Versagen des Staates.
											Wenn unsere Regierungen
Slums als Bedrohung einstufen,
											um brutalen Landraub und
Zwangsräumungen zu rechtfertigen,
											zählen sie darauf, dass die von uns,
die in Wohlstand leben,
											still und unwissend zustimmen.
											Stattdessen müssen wir sie daran erinnern,
											dass der Staat nicht
nur denen dienen muss,
											die Luxushäuser bauen und bewohnen,
											sondern auch denen,
die sie putzen und bewachen.
											Unsere —
									",Who belongs in a city?,OluTimehin Adegbeye,12:03,"activism,Africa,government,cities,poverty,social change"
"
","
","
",Who belongs in a city?,OluTimehin Adegbeye,12:03,"activism,Africa,government,cities,poverty,social change"
"
											(Applause)
									","
											(Applaudissements)
									","
											(Applaus)
									",Who belongs in a city?,OluTimehin Adegbeye,12:03,"activism,Africa,government,cities,poverty,social change"
"
","
","
",Who belongs in a city?,OluTimehin Adegbeye,12:03,"activism,Africa,government,cities,poverty,social change"
"
											our realities may differ,
											but our rights don't.
									","
											Nos réalités sont peut-être différentes,
											mais nos droits sont les mêmes.
									","
											Unsere Lebensumstände
mögen sich unterscheiden,
											doch unsere Rechte tun das nicht.
									",Who belongs in a city?,OluTimehin Adegbeye,12:03,"activism,Africa,government,cities,poverty,social change"
"
","
","
",Who belongs in a city?,OluTimehin Adegbeye,12:03,"activism,Africa,government,cities,poverty,social change"
