en,tr,es,fr,title,speaker,duration,tags
"
","
","
","
",Fake videos of real people — and how to spot them,Supasorn Suwajanakorn,7:15,"AI,machine learning,technology,invention,future,media,politics,history,software,computers"
"
											(Video) Man: How did you
survive the Holocaust?
									","
											(Video) Soykırımdan nasıl sağ kaldınız?
									","
											(Vídeo) Hombre: ¿Cómo 
sobrevivió al Holocausto?
									","
											(Vidéo) Comment avez-vous
survécu à l’Holocauste?
									",Fake videos of real people — and how to spot them,Supasorn Suwajanakorn,7:15,"AI,machine learning,technology,invention,future,media,politics,history,software,computers"
"
","
","
","
",Fake videos of real people — and how to spot them,Supasorn Suwajanakorn,7:15,"AI,machine learning,technology,invention,future,media,politics,history,software,computers"
"
											(Video) Hologram: How did I survive?
											I survived,
											I believe,
											because providence watched over me.
									","
											(Video) Hologram: Nasıl sağ kaldım?
											Sağ kaldım,
											çünkü inanıyorum ki
											Tanrı beni korudu.
									","
											(Vídeo) Holograma: ¿Cómo sobreviví?
											Sobreviví
											posiblemente porque
la Providencia velaba por mí.
									","
											Hologramme : Comment ai-je survécu ?
											J'ai survécu,
											je crois,
											parce que la providence veillait sur moi.
									",Fake videos of real people — and how to spot them,Supasorn Suwajanakorn,7:15,"AI,machine learning,technology,invention,future,media,politics,history,software,computers"
"
","
","
","
",Fake videos of real people — and how to spot them,Supasorn Suwajanakorn,7:15,"AI,machine learning,technology,invention,future,media,politics,history,software,computers"
"
											SS: Turns out these answers
were prerecorded in a studio.
											Yet the effect is astounding.
											You feel so connected to his story
and to him as a person.
											I think there's something special
about human interaction
											that makes it much more profound
											and personal
											than what books or lectures
or movies could ever teach us.
									","
											SS: Görünüşe göre yanıtlar
bir stüdyoda önceden kaydedildi.
											Yine de etki inanılmaz.
											Hikâyesine ve ona adeta bağlanıyorsunuz.
											İnsan etkileşimiyle ilgili
öyle özel bir şey var ki
											bunu çok daha derin
											ve daha kişisel kılıyor,
											hatta kitap, ders ve filmlerin
bize öğretebileceğinden çok daha fazla.
									","
											SS: Estas respuestas fueron 
previamente grabadas en un estudio.
											Sin embargo, el efecto es impresionante.
											Sentimos una conexión estrecha 
con su historia y con él como persona.
											Pienso que la interacción
humana tiene algo especial.
											Es mucho más profunda y personal
											que lo transmitido a través
de libros, clases o películas.
									","
											Sup.S. : Il se trouve que ces réponses
ont été préenregistrées en studio,
											pourtant, leur effet est stupéfiant.
											Vous vous sentez directement connecté
à son histoire et à sa personne.
											Je pense qu'il y a quelque chose
de spécial dans les interactions humaines
											qui les rend plus profondes
et personnelles
											que ce que tout livre, film ou conférence
puisse jamais nous enseigner.
									",Fake videos of real people — and how to spot them,Supasorn Suwajanakorn,7:15,"AI,machine learning,technology,invention,future,media,politics,history,software,computers"
"
","
","
","
",Fake videos of real people — and how to spot them,Supasorn Suwajanakorn,7:15,"AI,machine learning,technology,invention,future,media,politics,history,software,computers"
"
											So I saw this and began to wonder,
											can we create a model
like this for anyone?
											A model that looks, talks
and acts just like them?
											So I set out to see if this could be done
											and eventually came up with a new solution
											that can build a model of a person
using nothing but these:
											existing photos and videos of a person.
											If you can leverage
this kind of passive information,
											just photos and video that are out there,
											that's the key to scaling to anyone.
									","
											Bunu görünce merak etmeye başladım,
											herkes için böyle bir model
yaratabilir miyiz?
											Tıpkı onlar gibi görünen, konuşan
ve davranan bir model?
											Bunun anlamak için işe koyuldum
											ve sonunda bir insanın
modelini yapabilmek için
											sadece şunlara ihtiyaç duyacağım
yeni bir çözüm buldum:
											kişinin mevcut fotoğrafları ve videoları.
											Bu tür pasif bir bilgiden,
											var olan fotoğraf ve videolardan
faydalanabiliyorsanız
											bunu herkese ölçeklendirmenin yolu bu.
									","
											Cuando vi esto empecé a preguntarme:
											¿es posible crear un modelo 
como este con cualquier persona,
											un modelo que se vea, hable
y actúe como la persona real?
											Así que decidí intentarlo,
											y finalmente se me ocurrió una solución
											para construir el modelo de una persona
utilizando solo esto que vemos aquí:
											fotos y vídeos de esa persona.
											El hecho de poder usar
información que ya existe,
											como fotos y vídeos
que encontramos por allí,
											es la clave para poder
modelar cualquier persona.
									","
											Cette constatation 
m'a amené à m'interroger :
											pouvons-nous créer un modèle
similaire pour tout le monde,
											un modèle qui nous ressemble,
parle et agit comme nous ?
											J'ai donc commencé
à regarder si c’était faisable
											et suis arrivé à une nouvelle solution
											qui permet de créer le modèle
d'une personne en utilisant uniquement
											des photos et des vidéos
pré-existantes de cette personne.
											Si vous pouvez exploiter
ce genre d'information passive,
											comme des photos ou des vidéos,
											vous avez la clé pour étendre
la technologie à n'importe qui.
									",Fake videos of real people — and how to spot them,Supasorn Suwajanakorn,7:15,"AI,machine learning,technology,invention,future,media,politics,history,software,computers"
"
","
","
","
",Fake videos of real people — and how to spot them,Supasorn Suwajanakorn,7:15,"AI,machine learning,technology,invention,future,media,politics,history,software,computers"
"
											By the way, here's Richard Feynman,
											who in addition to being
a Nobel Prize winner in physics
											was also known as a legendary teacher.
											Wouldn't it be great
if we could bring him back
											to give his lectures
and inspire millions of kids,
											perhaps not just in English
but in any language?
											Or if you could ask our grandparents
for advice and hear those comforting words
											even if they're no longer with us?
											Or maybe using this tool,
book authors, alive or not,
											could read aloud all of their books
for anyone interested.
									","
											Bu arada, bu Richard Feynman,
											fizik alanında Nobel Ödülü
almasının yanı sıra,
											efsane bir eğitmen olarak da tanınıyor.
											Onu geri getirmek,
											milyonlarac çocuğa ders
ve ilham vermesini sağlamak,
											bunu sadece İngilizce değil,
her dilde yapmak harika olmaz mıydı?
											Artık bizimle olmasalar da
büyük anne ve babanızdan tavsiye istemek
											ve onların rahatlatıcı sözlerini duymak?
											Belki de hayatta olsun veya olmasın,
bu aracı kullanarak
											yazarlar kitaplarını ilgilenen
herkes için sesli okuyabilirler.
									","
											Por cierto, este es Richard Feynman,
											quien, además de haber ganado
el Premio Nobel de física,
											también fue un legendario profesor.
											¿No sería maravilloso poder rescatarlo

											para que diera sus clases
e inspirara a millones de jóvenes,
											no solo en inglés, sino en otros idiomas?
											O poder pedir consejos a nuestros abuelos
y oír esas palabras reconfortantes
											aunque ya no estén con nosotros.
											O quizá con esta herramienta
los escritores, vivos o no,
											podrían leer sus libros en voz alta
a quienes estén interesados.
									","
											En passant, voici Richard Feynman,
											qui, en plus d'avoir remporté
le prix Nobel de Physique,
											était considéré comme
un professeur de légende.
											Ne serait-ce pas génial
si nous pouvions le ramener
											pour qu'il donne des conférences
et inspire des millions d'enfants,
											peut-être pas seulement en anglais,
mais dans n'importe quelle langue ?
											Ou si vous pouviez demander
conseil à vos grands-parents
											et entendre leur paroles de réconfort
même s'ils ne sont plus parmi nous ?
											Ou si, en utilisant cet outil,
les auteurs de livres, vivants ou non,
											pouvaient lire à haute voix
tous leurs livres à tous les intéressés ?
									",Fake videos of real people — and how to spot them,Supasorn Suwajanakorn,7:15,"AI,machine learning,technology,invention,future,media,politics,history,software,computers"
"
","
","
","
",Fake videos of real people — and how to spot them,Supasorn Suwajanakorn,7:15,"AI,machine learning,technology,invention,future,media,politics,history,software,computers"
"
											The creative possibilities
here are endless,
											and to me, that's very exciting.
											And here's how it's working so far.
									","
											Buradaki yaratıcı fırsatların sonu yok
											ve bence bu çok heyecan verici.
											Şimdiye dek nasıl çalıştığına bakalım.
									","
											Las posibilidades creativas son infinitas
											y, en mi opinión, esto es 
sumamente interesante.
											Les mostraré cómo funciona por ahora.
									","
											Les possibilités créatrives sont infinies
et, pour moi, c'est vraiment excitant.
											Voici comment ça fonctionne
pour le moment.
									",Fake videos of real people — and how to spot them,Supasorn Suwajanakorn,7:15,"AI,machine learning,technology,invention,future,media,politics,history,software,computers"
"
","
","
","
",Fake videos of real people — and how to spot them,Supasorn Suwajanakorn,7:15,"AI,machine learning,technology,invention,future,media,politics,history,software,computers"
"
											First, we introduce a new technique
											that can reconstruct a high-detailed
3D face model from any image
											without ever 3D-scanning the person.
											And here's the same output model
from different views.
											This also works on videos,
											by running the same algorithm
on each video frame
											and generating a moving 3D model.
											And here's the same
output model from different angles.
									","
											Önce yeni bir teknik tanıtıyoruz,
											bu teknik, kişinin 3B taraması olmadan
											herhangi bir görselden ileri detaylı
bir 3B yüz modeli oluşturabiliyor.
											Bu da farklı açılardan aynı model.
											Videolarda da işe yarıyor,
											aynı algoritmayı her bir video
karesi için uyguluyorsunuz
											ve hareketli bir 3B model yaratıyorsunuz.
											Farklı açılardan aynı yöntemli model.
									","
											Primero, usamos una nueva técnica
para reconstruir un rostro en 3D
											con un alto nivel de detalle 
a partir de cualquier imagen,
											sin haber hecho nunca 
un escaneo en 3D de la persona.
											Este es el mismo modelo obtenido,
visto desde distintos ángulos.
											Se puede hacer lo mismo con vídeos,
											ejecutando el mismo algoritmo 
en cada cuadro del vídeo
											y generando un modelo móvil en 3D.
											Aquí vemos el mismo modelo 
obtenido, desde distintos ángulos.
									","
											D'abord, nous inaugurons une technique
											qui peut reconstruire
un visage 3D en détail
											à partir de n'importe quelle image
											sans jamais avoir à scanner
cette personne en 3D.
											Voici le résultat du même modèle
sous différents points de vue.
											Cela fonctionne aussi avec les vidéos
											en utilisant le même algorithme
sur chaque image de la vidéo,
											et en créant un modèle 3D en mouvement.
											Et voici les résultats du même modèle
vu sous différents angles.
									",Fake videos of real people — and how to spot them,Supasorn Suwajanakorn,7:15,"AI,machine learning,technology,invention,future,media,politics,history,software,computers"
"
","
","
","
",Fake videos of real people — and how to spot them,Supasorn Suwajanakorn,7:15,"AI,machine learning,technology,invention,future,media,politics,history,software,computers"
"
											It turns out this problem
is very challenging,
											but the key trick
is that we are going to analyze
											a large photo collection
of the person beforehand.
											For George W. Bush,
we can just search on Google,
											and from that, we are able
to build an average model,
											an iterative, refined model
to recover the expression
											in fine details,
like creases and wrinkles.
											What's fascinating about this
											is that the photo collection
can come from your typical photos.
											It doesn't really matter
what expression you're making
											or where you took those photos.
											What matters is
that there are a lot of them.
											And we are still missing color here,
											so next, we develop
a new blending technique
											that improves upon
a single averaging method
											and produces sharp
facial textures and colors.
											And this can be done for any expression.
									","
											Bunun zorlu bir problem olduğunu gördük
											ama işin püf noktası,
											kişinin çok sayıdaki fotoğraflarını
önceden analiz etmek.
											George W. Bush için
Google'da arama yapmamız yeterli,
											oradaki görsellerle
kırışıklık ve buruşukluklar gibi
											aynı ifadeyi verecek detaylarla
tekrarlı ve kaliteli
											ortalama bir model geliştirebiliyoruz.
											Burada ilgi çekici olan şey,
											fotoğraflarınızın gündelik,
sıradan fotoğraflar olabilmesi.
											Yüz ifadenizin nasıl olduğu
veya fotoğrafın çekildiği yer
											pek de önemli değil.
											Önemli olan şey
çok sayıda fotoğraf olması.
											Ayrıca renk konusunda eksiğimiz var,
											o yüzden yeni bir renk karıştırma
tekniği geliştireceğiz,
											bu da bizim tek bir yöntemle
											keskin yüz hatları ve renklerini
göstermemizi sağlayacak.
											Bunu her yüz ifadesinde kullanabiliriz.
									","
											Esta técnica presenta
numerosos desafíos,
											pero el truco consiste
en analizar de antemano
											una gran colección de fotos de la persona.
											Si la persona es George W. Bush,
basta con buscar en Google.
											De allí se puede construir
un modelo de base,
											perfeccionado iterativamente
para recuperar la expresión
											en sus detalles finos,
											como las arrugas y líneas de expresión.
											Lo fascinante es que la colección de fotos
											puede hacerse a partir de fotos
comunes de la persona,
											cualquiera sea la expresión de su rostro
o el lugar donde se tomó la foto.
											Lo que importa es que haya gran cantidad.
											Pero todavía nos falta el color,
											así que a desarrollamos
una nueva técnica de mezcla
											que funciona mejor que un simple promedio
											y produce texturas
y colores faciales definidos.
											Y esto se puede aplicar 
a cualquier expresión.
									","
											Il s'avère que ce problème
est un vrai défi,
											mais l'astuce, c'est que nous analysons
											une grande collection de photos
de cette personne au préalable.
											Pour George W. Bush, nous pouvons
simplement chercher sur Google,
											et à partir de ça, nous sommes
capables de créer un modèle moyen,
											un modèle itératif et précis
qui reconstitue les expressions en détail,
											comme les pliures et les rides.
											Ce qui est fascinant,
											c'est que cette collection de photos peut
provenir de vos photos ordinaires.
											L'expression que vous avez
n'a pas vraiment d'importance,
											ni le lieu où vous avez pris ces photos.
											Ce qui compte,
c'est qu'il y en ait beaucoup.
											Mais il nous manque la couleur.
											Nous avons donc développé
une nouvelle technique de combinaison
											qui améliore la basique
méthode des moyennes
											et crée des textures faciales
et des couleurs nettes.
											Et cela peut être fait
pour n'importe quelle expression.
									",Fake videos of real people — and how to spot them,Supasorn Suwajanakorn,7:15,"AI,machine learning,technology,invention,future,media,politics,history,software,computers"
"
","
","
","
",Fake videos of real people — and how to spot them,Supasorn Suwajanakorn,7:15,"AI,machine learning,technology,invention,future,media,politics,history,software,computers"
"
											Now we have a control
of a model of a person,
											and the way it's controlled now
is by a sequence of static photos.
											Notice how the wrinkles come and go,
depending on the expression.
											We can also use a video
to drive the model.
									","
											Artık bir kişinin modelini
kontrol edebiliyoruz
											ve kontrol, statik fotoğrafların
sıralanmasıyla sağlanıyor.
											Kırışıklıkların yüz ifadesine göre
nasıl görünüp kaybolduğuna bir bakın.
											Bu modeli uygulamak için
video da kullanabiliriz.
									","
											Ahora podemos controlar
el modelo de una persona,
											a través de una secuencia
de fotos estáticas.
											Observen cómo aparecen y desaparecen
las líneas del rostro según la expresión.
											También se puede usar un vídeo
para manejar el modelo.
									","
											Maintenant, nous contrôlons
le modèle d'une personne
											grâce à une séquence de photos statiques.
											Remarquez comment les rides
vont et viennent selon l'expression,
											Nous pouvons aussi utiliser
une vidéo pour diriger le modèle.
									",Fake videos of real people — and how to spot them,Supasorn Suwajanakorn,7:15,"AI,machine learning,technology,invention,future,media,politics,history,software,computers"
"
","
","
","
",Fake videos of real people — and how to spot them,Supasorn Suwajanakorn,7:15,"AI,machine learning,technology,invention,future,media,politics,history,software,computers"
"
											(Video) Daniel Craig: Right, but somehow,
											we've managed to attract
some more amazing people.
									","
											(Video) Daniel Craig:
Evet, ancak bir şekilde,
											daha fazla harika insanın
ilgisini çekmeyi başardık.
									","
											(Vídeo) Daniel Craig: Sí,
pero de alguna manera,
											logramos atraer más gente increíble.
									","
											(Vidéo) Daniel Craig :
C'est vrai, mais d'une certaine façon,
											nous avons réussi à attirer d'autres
personnes encore plus incroyables.
									",Fake videos of real people — and how to spot them,Supasorn Suwajanakorn,7:15,"AI,machine learning,technology,invention,future,media,politics,history,software,computers"
"
","
","
","
",Fake videos of real people — and how to spot them,Supasorn Suwajanakorn,7:15,"AI,machine learning,technology,invention,future,media,politics,history,software,computers"
"
											SS: And here's another fun demo.
											So what you see here
are controllable models
											of people I built
from their internet photos.
											Now, if you transfer
the motion from the input video,
											we can actually drive the entire party.
									","
											SS: Bu da başka bir zevkli demo.
											Bu gördükleriniz
kontrol edilebilir modeller,
											insanların internetteki
görsellerinden geliştirdim.
											Ana videodaki hareketi transfer ederseniz
											tüm diğer modellere uygulayabilirsiniz.
									","
											SS: Y aquí tenemos otra demo entretenida.
											Estos son modelos controlables de personas
											que construí a partir de fotos 
disponibles en la web.
											Trasladando el movimiento
del vídeo original,
											podemos manejar todos los modelos juntos.
									","
											Sup.S. : Une autre démo amusante :
											Vous voyez ici des modèles
contrôlables de gens,
											que j'ai créés
à partir de photos Internet.
											En transférant le mouvement
à partir de l'entrée vidéo,
											vous pouvez, en fait,
diriger tout le groupe.
									",Fake videos of real people — and how to spot them,Supasorn Suwajanakorn,7:15,"AI,machine learning,technology,invention,future,media,politics,history,software,computers"
"
","
","
","
",Fake videos of real people — and how to spot them,Supasorn Suwajanakorn,7:15,"AI,machine learning,technology,invention,future,media,politics,history,software,computers"
"
											George W. Bush:
It's a difficult bill to pass,
											because there's a lot of moving parts,
											and the legislative processes can be ugly.
									","
											George W. Bush:
Geçirilmesi zor bir tasarı,
											çünkü çok fazla değişken var
											ve prosedür zorlu bir hâl alabilir.
									","
											George W. Bush: No es
una ley fácil de aprobar
											porque es un tema muy complejo
											y los procesos legislativos
a veces son difíciles.
									","
											(Vidéo) G.W.B. : C'est
une loi difficile à adopter
											vu qu'il y a beaucoup de parties mobiles
											et le processus législatif
peut être répugnant...
									",Fake videos of real people — and how to spot them,Supasorn Suwajanakorn,7:15,"AI,machine learning,technology,invention,future,media,politics,history,software,computers"
"
","
","
","
",Fake videos of real people — and how to spot them,Supasorn Suwajanakorn,7:15,"AI,machine learning,technology,invention,future,media,politics,history,software,computers"
"
											(Applause)
									","
											(Alkışlar)
									","
											(Aplausos)
									","
											(Applaudissements)
									",Fake videos of real people — and how to spot them,Supasorn Suwajanakorn,7:15,"AI,machine learning,technology,invention,future,media,politics,history,software,computers"
"
","
","
","
",Fake videos of real people — and how to spot them,Supasorn Suwajanakorn,7:15,"AI,machine learning,technology,invention,future,media,politics,history,software,computers"
"
											SS: So coming back a little bit,
											our ultimate goal, rather,
is to capture their mannerisms
											or the unique way each
of these people talks and smiles.
											So to do that, can we
actually teach the computer
											to imitate the way someone talks
											by only showing it
video footage of the person?
											And what I did exactly was,
I let a computer watch
											14 hours of pure Barack Obama
giving addresses.
											And here's what we can produce
given only his audio.
									","
											SS: Biraz geriye gidersek
											nihai amacımız kişinin
kendine özgü hâlini yakalamak
											veya bu insanların kendine özgü
konuşma ve gülme şekillerini.
											Bunu yapabilmek için
											bilgisayara sadece o kişinin
video kaydını göstererek
											kişinin konuşma şeklini
taklit etmesini öğretiyoruz.
											Benim tam olarak yaptığım şey,
											Obama'nın hitap videolarını
14 saat boyunca bilgisayara izletmek.
											İşte sadece sesini kullanarak
ortaya çıkarabileceğimiz.
									","
											SS: Retomando lo anterior,
											nuestro objetivo principal
es captar los gestos típicos
											o el modo particular de hablar
y sonreír de cada persona.
											Para lograrlo, ¿es posible 
enseñarle a la computadora
											a imitar cómo habla una persona
											con solo mostrarle vídeos de ella?
											Lo que yo hice exactamente
fue mostrarle a la computadora
											14 horas de vídeos
con discursos de Barack Obama.
											Y esto es lo se puede obtener
tan solo con el audio.
									","
											Sup. S. : Mais revenons un peu en arrière.
											Notre but ultime est plutôt
de saisir leurs manières
											ou la façon unique dont chacune
de ces personnes parle et sourit.
											Pour y parvenir, pouvons-nous
apprendre à l'ordinateur
											à imiter la façon dont quelqu'un parle
											en lui montrant uniquement
une séquence vidéo de cette personne ?
											Ce que j'ai fait,
c'est laisser un ordinateur
											regarder 14 heures
de pur discours de Barack Obama.
											Et voici ce que nous pouvons produire
en utilisant uniquement le son.
									",Fake videos of real people — and how to spot them,Supasorn Suwajanakorn,7:15,"AI,machine learning,technology,invention,future,media,politics,history,software,computers"
"
","
","
","
",Fake videos of real people — and how to spot them,Supasorn Suwajanakorn,7:15,"AI,machine learning,technology,invention,future,media,politics,history,software,computers"
"
											(Video) BO: The results are clear.
											America's businesses have created
14.5 million new jobs
											over 75 straight months.
									","
											(Video) BO: Sonuçlar açık.
											Amerikan işletmeleri tam 75 ay boyunca
											14,5 milyon yeni iş kapısı açtı.
									","
											(Vídeo) BO: Los resultados son claros.
											Las empresas en EE. UU. han creado
14,5 millones de puestos de trabajo
											en un período de 75 meses.
									","
											(Vidéo) B. O. : Les résultats sont clairs.
											Les entreprises américaines ont créé
14,5 millions d'emplois sur 75 mois...
									",Fake videos of real people — and how to spot them,Supasorn Suwajanakorn,7:15,"AI,machine learning,technology,invention,future,media,politics,history,software,computers"
"
","
","
","
",Fake videos of real people — and how to spot them,Supasorn Suwajanakorn,7:15,"AI,machine learning,technology,invention,future,media,politics,history,software,computers"
"
											SS: So what's being synthesized here
is only the mouth region,
											and here's how we do it.
											Our pipeline uses a neural network
											to convert and input audio
into these mouth points.
									","
											SS: Burada sentezlenen sadece ağız bölgesi
											ve işte nasıl yaptığımız.
											Düzeneğimiz sinirsel bir ağ kullanıyor,
											bu ağız bölgelerine ses bilgisini
dönüştürerek yerleştiriyor.
									","
											SS: En este caso sintetizamos
solo la parte de la boca.
											Les mostraré cómo lo hacemos.
											Nuestro sistema de datos 
usa una red neuronal
											para convertir audio e ingresarlo
en estos puntos de la boca.
									","
											Sup. S. : Seule la région de la bouche
a été synthétisée ici,
											et voici comment nous avons procédé.
											Notre chaîne de traitement
utilise un réseau neural
											pour convertir et intégrer l'audio
sur ces points de la bouche.
									",Fake videos of real people — and how to spot them,Supasorn Suwajanakorn,7:15,"AI,machine learning,technology,invention,future,media,politics,history,software,computers"
"
","
","
","
",Fake videos of real people — and how to spot them,Supasorn Suwajanakorn,7:15,"AI,machine learning,technology,invention,future,media,politics,history,software,computers"
"
											(Video) BO: We get it through our job
or through Medicare or Medicaid.
									","
											(Video) BO: Bunu işimizle
veya Medicare sayesinde yapıyoruz.
									","
											(Vídeo) BO: Lo conseguimos mediante
nuestro trabajo, Medicare o Medicaid.
									","
											(Vidéo) B.O.: Nous l'avons à travers notre
travail ou à travers Medicare ou Medicaid.
									",Fake videos of real people — and how to spot them,Supasorn Suwajanakorn,7:15,"AI,machine learning,technology,invention,future,media,politics,history,software,computers"
"
","
","
","
",Fake videos of real people — and how to spot them,Supasorn Suwajanakorn,7:15,"AI,machine learning,technology,invention,future,media,politics,history,software,computers"
"
											SS: Then we synthesize the texture,
enhance details and teeth,
											and blend it into the head
and background from a source video.
									","
											SS: Sonra bu bileşeni sentezleyerek
detaylar ve dişler üzerinde çalışıyoruz
											ve kaynak videodaki baş
ve arka plan üzerine yerleştiriyoruz.
									","
											SS: Luego sintetizamos la textura,
mejoramos los detalles y los dientes,
											y lo incorporamos a la cabeza
y al fondo del vídeo original.
									","
											Sup. S. : Puis nous
synthétisons la texture,
											améliorons les détails, les dents,

											et la combinons avec la tête
et l'arrière-plan d'une vidéo.
									",Fake videos of real people — and how to spot them,Supasorn Suwajanakorn,7:15,"AI,machine learning,technology,invention,future,media,politics,history,software,computers"
"
","
","
","
",Fake videos of real people — and how to spot them,Supasorn Suwajanakorn,7:15,"AI,machine learning,technology,invention,future,media,politics,history,software,computers"
"
											(Video) BO: Women can get free checkups,
											and you can't get charged more
just for being a woman.
											Young people can stay
on a parent's plan until they turn 26.
									","
											(Video) BO: Kadınlar ücretsiz
checkup yaptırabilir
											ve sadece kadın olduğunuz için
daha fazla ücret alınamaz.
											Gençler 26 yaşına kadar
ebeveynin sigortasından faydalanabilir.
									","
											(Vídeo) BO: La mujer tiene
derecho al chequeo gratuito.
											No se le puede cobrar más 
solo por ser mujer.
											Los jóvenes tienen la cobertura
del plan de sus padres hasta los 26.
									","
											(Vidéo) B.O.: Des examens
gratuits pour les femmes
											sans payer plus juste
parce que vous êtes une femme.
											Les jeunes peuvent garder l'assurance
de leurs parents jusqu'à 26 ans.
									",Fake videos of real people — and how to spot them,Supasorn Suwajanakorn,7:15,"AI,machine learning,technology,invention,future,media,politics,history,software,computers"
"
","
","
","
",Fake videos of real people — and how to spot them,Supasorn Suwajanakorn,7:15,"AI,machine learning,technology,invention,future,media,politics,history,software,computers"
