pt,en,es,tr,fr,de,title,speaker,duration,tags
"
","
","
","
","
","
",Drawing on humor for change,Liza Donnelly,6:42,"art,comedy,culture,feminism,humor,media,peace,women"
"
											As regras de que falo
											são constantemente vigiadas pela cultura.
											Fomos sendo corrigidas.
											Os primeiros polícias foram as mulheres,
											somos nós quem transporta a tradição.
											Passámos isso de geração em geração.
											E não só, temos sempre esta sensação
											de que espera de nós qualquer coisa.
											No topo de todas essas regras,
elas estão sempre a mudar.
											[Estou preocupada
por não estar preocupada]
											(Risos)
											Não sabemos o que se passa,
metade do tempo,
											e isso coloca-nos
numa posição muito delicada.
											[Regras
									","
											(Laughter)
									","
											(Risas)
									","
											(Gülüşmeler)
									","
											(Rires)
									","
											(Lachen)
									",Drawing on humor for change,Liza Donnelly,6:42,"art,comedy,culture,feminism,humor,media,peace,women"
"
","
","
","
","
","
",Drawing on humor for change,Liza Donnelly,6:42,"art,comedy,culture,feminism,humor,media,peace,women"
"
											Se não gostamos dessas regras
											— e muitas de nós não gostamos —
											eu sei que não gostava
e ainda continuo a não gostar.
											Apesar disso eu sigo-as muitas vezes,
											não tendo muito consciência
de que as sigo.
											Então, qual a melhor maneira
de as mudar senão com o humor?
											O humor baseia-se
nas tradições de uma sociedade.
											Agarra no que sabemos e mistura isso tudo.
											Agarra nos códigos de comportamento
e nos códigos de vestir,
											e torna-os inesperados.
											É isso que provoca a gargalhada.
											E se juntarmos as mulheres e o humor?
											Eu penso que conseguimos mudanças,
											pois as mulheres estão no rés-do-chão,
											e conhecemos as tradições muito bem.
											Podemos trazer uma voz diferente
para a mesa.
									","
											Now if you don't like these rules,
											and many of us don't —
											I know I didn't, and I still don't,
											even though I follow them half the time,
											not quite aware that I'm following them —
											what better way than to change them [than] with humor?
											Humor relies on the traditions of a society.
											It takes what we know, and it twists it.
											It takes the codes of behavior and the codes of dress,
											and it makes it unexpected,
											and that's what elicits a laugh.
											Now what if you put together women and humor?
											I think you can get change.
											Because women are on the ground floor,
											and we know the traditions so well,
											we can bring a different voice to the table.
									","
											Ahora, si no te gustan esas reglas,
											y a muchas de nosotras no nos gustan...
											Yo sé que no me gustaban y todavía no me gustan,
											a pesar de que las sigo la mitad del tiempo,
											sin ser consciente de que las estoy siguiendo,
											¿qué mejor manera de cambiarlas que con humor?
											El humor se basa en las tradiciones de una sociedad.
											Toma lo que sabemos y lo tuerce.
											Toma los códigos de conducta y los códigos de vestir
											y los convierte en lo inesperado,
											y eso es lo que provoca la risa.
											Ahora, ¿qué pasa si juntas mujeres y humor?
											Pienso que obtienes cambio.
											Porque las mujeres están al principio
											y conocemos las tradiciones tan bien,
											que podemos traer una voz diferente a la mesa.
									","
											Eğer bu kuralları sevmiyorsanız,
											ki çoğumuz sevmeyiz —
											ben sevmezdim ve hala sevmiyorum,
											yarı yarıya uygulasam da
											uyguladığımın pek farkında değilim —
											Onları değiştirmenin mizahtan daha iyi bir yolu olabilir mi?
											Mizah, bir toplumun gelenekleriyle ilgilidir.
											Bildiklerimizi alır ve yoğurur.
											Davranış ve kıyafet tarzlarımızı alır,
											ve ortaya beklenmedik bir şey çıkartır,
											işte bizi gülmeye iten şey de budur.
											Peki kadınla mizahı bir araya koyarsanız ne olur?
											Bence değişim ortaya çıkar.
											Kadınlar en temel konumda olduklarına göre
											ve bizler gelenekleri çok iyi bildiğimize göre
											ortaya farklı bir ses çıkarabiliriz.
									","
											Mais si vous n'aimez pas ces règles,
											et c'est le cas de beaucoup de femmes —
											moi je ne les aimais pas, et c'est toujours le cas,
											même si je suis ces règles la plupart du temps,
											sans en être consciente —
											quoi de mieux que de les changer avec humour ?
											L'humour repose sur les traditions sociales.
											Il s'empare de nos acquis, et il les déforme.
											Il s'empare des codes de conduite et de l'étiquette,
											et il les rend imprévisibles,
											et c'est ce qui provoque le rire.
											Maintenant que se passe-t-il si vous associez les femmes avec l'humour ?
											Je pense que vous pouvez obtenir le changement.
											Parce que les femmes, ce sont les fondations,
											et nous connaissons si bien les traditions,
											que nous pouvons apporter une voix différente aux débats.
									","
											Wenn man also diese Regeln nicht mag —
											und das geht vielen so,
											mir jedenfalls ging es
und geht es heute noch so,
											auch wenn ich mich
meistens nach ihnen richte,
											ohne richtig zu merken,
dass ich mich nach ihnen richte —
											was kann man da Besseres tun,
als sie mit Humor verändern.
											Humor ist auf unsere gesellschaftlichen
Traditionen angewiesen.
											Er nimmt sich das,
was wir wissen, und verdreht es.
											Er nimmt sich unsere Verhaltens-
und Kleidungs-Kodizes
											und verfremdet sie,
											und das bringt uns dann zum Lachen.
											Was aber passiert,
wenn man Frauen und Humor addiert?
											Das kann zu einem Wandel führen.
											Frauen befinden sich
gleichsam an der Basis,
											und wir kennen die Traditionen bestens
											können daher etwas Neues dazu beitragen.
									",Drawing on humor for change,Liza Donnelly,6:42,"art,comedy,culture,feminism,humor,media,peace,women"
"
","
","
","
","
","
",Drawing on humor for change,Liza Donnelly,6:42,"art,comedy,culture,feminism,humor,media,peace,women"
"
											Eu comecei a desenhar
no meio de um grande caos.
											Cresci não muito longe daqui,
em Washington D.C.
											durante o movimento
pelos Direitos Civis, os homicídios,
											as escutas do ""Watergate""
e depois o movimento feminista.
											Eu pensava que estava a desenhar,
											a tentar aperceber-me
do que se estava a passar.
											A minha família também estava num caos.
											E desenhava na tentativa
de juntar a minha família.
											[Fico aqui contigo
por amor aos meus pais.]
											(Risos)
											Tentava juntar a minha família
com gargalhadas.
											Não deu resultado.
											Os meus pais divorciaram-se
e a minha irmã foi presa.
											Mas encontrei o meu lugar.
											Descobri que não tinha de usar
sapatos de salto alto,
											que não tinha de usar cor-de-rosa,
											e podia sentir que me ajustava.
									","
											Now I started drawing
											in the middle of a lot of chaos.
											I grew up not far from here in Washington D.C.
											during the Civil Rights movement, the assassinations,
											the Watergate hearings and then the feminist movement,
											and I think I was drawing,
											trying to figure out what was going on.
											And then also my family was in chaos,
											and I drew to try to bring my family together —
											(Laughter)
											— try to bring my family together with laughter.
											It didn't work.
											My parents got divorced, and my sister was arrested.
											But I found my place.
											I found that I didn't have to wear high heels,
											I didn't have to wear pink,
											and I could feel like I fit in.
									","
											Ahora, comencé a dibujar
											envuelta en mucho caos.
											Crecí no lejos de aquí, en Washington D. C.,
											durante el movimiento de Derechos Civiles, los asesinatos,
											el juicio de Watergate y entonces el movimiento feminista.
											Y creo que dibujaba
											tratando de entender qué pasaba.
											Mi familia también estaba en caos en ese entonces.
											Y dibujé para tratar de mantener unida a mi familia...
											(Risas)
											Ttrataba de unir a mi familia con risa.
											No funcionó.
											Mis padres se divorciaron y a mi hermana la arrestaron.
											Pero encontré mi lugar.
											Descubrí que no tenía que usar tacones,
											que no tenía que vestirme de rosa,
											y podía sentir que encajaba.
									","
											Ben çizimlerime
											oldukça karmaşık bir ortamda başladım.
											Buradan, yani Washington D.C.'den çok uzakta olmayan bir yerde,
											Sivil Hak hareketleri esnasında, suikastlar ortamında,
											Watergate haberleri ve feminist hareketler zamanında büyüdüm.
											Ve neler olup bittiğini
											kavramaya çalışarak çiziyordum.
											O zaman benim ailem de karışıklıklar içindeydi.
											Ailemi bir araya getirmek, toparlamak için çiziyordum —
											(Gülüşmeler)
											— komediyi kullanarak ailemi birleştirmeye çalışıyordum.
											İşe yaramadı tabi.
											Ebeveynlerim ayrıldı ve kardeşim tutuklandı.
											Fakat ben kendime bir yer edindim.
											Yüksek topuklu ayakkabılar giymek zorunda olmadığımı,
											pembe renkli kıyafetler giymek zorunda olmadığımı anladım,
											ve ortama uyum sağladım.
									","
											J'ai commencé à dessiner
											au milieu d'un grand chaos.
											J'ai grandi pas loin d'ici, à Washington D.C.,
											pendant le mouvement des droits civiques, les assassinats,
											les audiences du Watergate et le mouvement féministe.
											Et je pense que je dessinais
											pour essayer de comprendre ce qui se passait.
											Et ensuite ma famille aussi a connu le chaos.
											Et j'ai dessiné pour essayer de rassembler ma famille —
											(Rires)
											— pour essayer de rassembler ma famille avec le rire.
											Ça n'a pas marché.
											Mes parents ont divorcé, et ma sœur a été arrêtée.
											Mais j'ai trouvé ma place.
											J'ai découvert que je n'avais pas à porter des talons hauts,
											je n'avais pas à m'habiller en rose,
											et je pouvais me sentir à ma place.
									","
											Als ich anfing zu zeichnen,
											herrschte um mich herum reichlich Chaos.
											Ich wuchs nicht weit von hier,
in Washington D.C. auf,
											während der Bürgerrechtsbewegung,
der Attentate,
											dem Watergate-Prozess
und der Frauenbewegung.
											Ich glaube, ich zeichnete,
um herauszufinden,
											was da eigentlich geschah.
											Auch meine Familie befand sich
damals in einem chaotischen Zustand.
											Ich zeichnete, um meine Familie
wieder zusammenzuführen,
											(Lachen)
											um sie durch Lachen
wieder zusammenzuführen.
											Das klappte allerding nicht.
											Meine Eltern ließen sich scheiden
und meine Schwester wurde verhaftet.
											Aber ich fand meinen Platz.
											Ich fand, dass ich keine
Stöckelschuhe tragen musste,
											dass ich nicht Rosa tragen musste
											und mich trotzdem
dazugehörig fühlen konnte.
									",Drawing on humor for change,Liza Donnelly,6:42,"art,comedy,culture,feminism,humor,media,peace,women"
"
","
","
","
","
","
",Drawing on humor for change,Liza Donnelly,6:42,"art,comedy,culture,feminism,humor,media,peace,women"
"
											Já mais velha, pelos meus 20 anos,
											apercebi-me que não há
muitas mulheres cartunistas
											e pensei: ""Bem, talvez possa quebrar
											""o pequeno teto de vidro das cartunistas"".
											E assim foi, tornei-me uma cartunista.
											Depois, pelos meus 40 anos
comecei a pensar:
											""Bem, porque não hei de fazer algo?
											Sempre gostei muito de cartunes políticos,
											então porque não desenhar algo
de conteúdo político
											para fazer as pessoas pensar
nas estúpidas regras que seguimos
											enquanto rimos?
									","
											Now when I was a little older, in my 20s,
											I realized there are not many women in cartooning.
											And I thought, ""Well, maybe I can break
											the little glass ceiling of cartooning,""
											and so I did. I became a cartoonist.
											And then I thought — in my 40s I started thinking,
											""Well, why don't I do something?
											I always loved political cartoons,
											so why don't I do something with the content of my cartoons
											to make people think about the stupid rules that we're following
											as well as laugh?""
									","
											Cuando fui un poco mayor, en mis 20,
											me di cuenta de que había muchas mujeres dibujantes.
											Y pensé: ""Quizá pueda romper
											el pequeño techo de cristal"".
											Y así lo hice; me convertí en dibujante.
											Y entonces pensé, a los 40 comencé a pensar:
											""Bueno, ¿por qué no hago yo algo?
											Siempré amé la caricatura política,
											así que ¿por qué no hacer algo con el contenido de mis caricaturas
											para hacer pensar a la gente sobre las estúpidas reglas que seguimos
											y también para hacerlas reír?"".
									","
											Yaşım 20'den biraz fazla olduğu zamanlarda
											karikatür camiasında fazla kadın olmadığını farkettim.
											Ve ""Belki de karikatür dünyasının
											küçük cam tavanını kırabilirim"" diye düşündüm.
											Ve yaptım; karikatürist oldum.
											Ve 40'lı yaşlarıma geldiğimde,
											""Acaba neden farklı birşeyler yapmıyorum?
											Her zaman siyasi karikatürü sevdim,
											karikatürlerimin içeriği ile
											uyguladigimiz sacma kurallar konusunda insanlari dusundurup
											aynı zamanda güldürecek birşeyler neden yapmıyorum?""
									","
											Quand j'étais un peu plus âgée, quand j'avais la vingtaine,
											j'ai réalisé qu'il n'y avait pas beaucoup de femmes dans la bande dessinée.
											Et je me suis dit : « Eh bien, peut-être que je peux briser
											le petit mur de glace de la bande dessinée. »
											Et c'est ce que j'ai fait ; je suis devenue dessinatrice.
											Ensuite, arrivée à la quarantaine, j'ai pensé :
											« Eh bien, pourquoi ne pas faire quelque chose ?
											J'ai toujours aimé les dessins politiques,
											donc pourquoi ne ferais-je pas quelque chose avec mes dessins
											pour faire réfléchir les gens sur les règles stupides que nous suivons,
											tout en les faisant rire ? »
									","
											Als ich dann über zwanzig war,
fiel mir auf,
											dass es nicht allzu viele
Karikaturistinnen gab.
											Und ich dachte: ""Vielleicht kann ich ja
											das kleine Glasdach
der Karikaturisten durchstoßen.""
											Und genau das habe ich getan:
Ich wurde Karikaturistin.
											Dann dachte ich — mit über 40
fing ich an zu denken:
											""Warum mache ich nicht irgendetwas?
											Ich war immer ein Freund
von politischen Cartoons,
											warum mache ich also
meine Karikaturen nicht so,
											dass sie die Leute über die blöden Regeln,
die wir befolgen, nachdenken
											und gleichzeitig lachen lassen?""
									",Drawing on humor for change,Liza Donnelly,6:42,"art,comedy,culture,feminism,humor,media,peace,women"
"
","
","
","
","
","
",Drawing on humor for change,Liza Donnelly,6:42,"art,comedy,culture,feminism,humor,media,peace,women"
"
											[De facto, o preto realça os teus olhos.]
											A minha perspetiva é particularmente...
											(Risos)
											... a minha perspetiva
é particularmente americana.
											Não posso evitar. Eu vivo aqui.
											Apesar de ter viajado imenso,
											continuo a pensar
como uma mulher americana.
											Mas acredito que as regras de que falo
são universais, evidentemente,
											que cada cultura tem
os seus códigos de comportamento,
											de vestir, tem tradições,
											e cada mulher tem de lidar
com essas mesmas coisas
											tal como nós aqui nos EUA.
											Por conseguinte, nós as mulheres
											que estamos no rés-do-chão,
logo conhecemos a tradição,
											temos umas antenas fantásticas.
									","
											Now my perspective
											is a particularly —
											(Laughter)
											— my perspective is a particularly American perspective.
											I can't help it. I live here.
											Even though I've traveled a lot,
											I still think like an American woman.
											But I believe that the rules that I'm talking about
											are universal, of course —
											that each culture has its different codes of behavior
											and dress and traditions,
											and each woman has to deal with these same things
											that we do here in the U.S.
											Consequently, we have.
											Women, because we're on the ground, we know the tradition.
											We have amazing antennae.
									","
											Bien, mi perspectiva
											es particularmente...
											(Risas)
											Mi perspectiva es particularmente estadounidense.
											No puedo evitarlo, vivo aquí.
											Aun cuando he viajado mucho,
											todavía pienso como una mujer estadounidense.
											Pero creo que las reglas de las que hablo
											son universales, desde luego
											que cada cultura tiene diferentes códigos de conducta
											y vestido y tradiciones,
											y cada mujer tiene que lidiar con esas mismas cosas
											que hacemos aquí en EE. UU.
											Por consiguiente, tenemos que...
											Las mujeres, porque están al inicio, conocemos la tradición,
											tenemos asombrosas antenas.
									","
											Benim bakışım
											özellikle —
											(Gülüşmeler)
											— benim bakış açım Amerikan tarzıdır.
											Başka türlü yapamam. Ben burada yaşıyorum.
											Çok fazla seyahat etmiş olmama rağmen,
											hala Amerikalı bir kadın gibi düşünüyorum.
											Fakat, bahsettiğim kuralların
											evrensel olduğuna inanıyorum —
											tabi ki her kültürün kendi davranış biçimi,
											kıyafet tarzı ve gelenekleri vardır,
											ve her kadın, bizim burada A.B.D.'de olduğu gibi
											benzer şeylerle uğraşmak zorundadır.
											Sonuçta,
											kadınlar olarak bizler temel konumdayız, gelenekleri biliyoruz —
											ve mükemmel alıcılarımız var.
									","
											Mais mon point de vue
											est particulièrement —
											(Rires)
											— mon point de vue est particulièrement américain.
											Je n'y peux rien. Je vis ici.
											Même si j'ai beaucoup voyagé,
											je pense toujours comme une américaine.
											Mais je crois que les règles dont je parle
											sont universelles, bien sûr —
											que chaque culture a ses propres codes de conduite,
											des tenues et des traditions différentes,
											et chaque femme doit faire face aux mêmes choses
											que nous ici aux États-Unis.
											Par conséquent, nous avons —
											les femmes, parce que nous sommes le socle, nous connaissons la tradition —
											nous avons une influence immense.
									","
											Nun ist mein Blickwinkel
											ein spezifisch ...
											(Lachen)
											ein spezifisch amerikanischer Blickwinkel.
											Es ist nun mal so. Ich lebe eben hier.
											Auch wenn ich viel herumgereist bin,
											denke ich doch noch immer
wie eine Amerikanerin.
											Die Regeln, die ich meine,
sind universeller Art.
											Zwar hat jede Kultur
ihren eigenen Verhaltens-,
											und Kleider- und Traditionskodex,
											aber jede Frau hat doch
mit genau denselben Dingen zu tun,
											wie wir hier in den USA.
											Deswegen haben wir Frauen,
											weil wir die Basis sind
und die Traditionen kennen,
											erstaunliche Antennen.
									",Drawing on humor for change,Liza Donnelly,6:42,"art,comedy,culture,feminism,humor,media,peace,women"
"
","
","
","
","
","
",Drawing on humor for change,Liza Donnelly,6:42,"art,comedy,culture,feminism,humor,media,peace,women"
"
											Ultimamente o meu trabalho
											tem sido em colaboração
com cartunistas internacionais,
											coisa de que gosto muito.
											Isso dá-me uma grande apreciação
											pelo poder que os cartunes têm
em chegar á verdade,
											em chegar ao essencial
de forma rápida e breve.
											E não só isso, pode chegar a quem vê
											através, não só do intelecto,
mas do coração.
											O meu trabalho também
me tem permitido colaborar
											com mulheres cartunistas de todo o mundo
											— países como a Arábia Saudita,
o Irão, a Turquia,
											Argentina, França.
											Encontramo-nos juntas e rimos,
											falamos e partilhamos
as nossas dificuldades.
											Estas mulheres trabalham
intensamente para se fazerem ouvir
											em circunstâncias muitos difíceis.
											Mas sinto-me abençoada
por poder trabalhar com elas.
									","
											Now my work lately
											has been to collaborate with international cartoonists,
											which I so enjoy,
											and it's given me a greater appreciation
											for the power of cartoons
											to get at the truth,
											to get at the issues quickly and succinctly.
											And not only that, it can get to the viewer
											through not only the intellect, but through the heart.
											My work also has allowed me to collaborate
											with women cartoonists from across the world —
											countries such as Saudi Arabia,
											Iran, Turkey,
											Argentina, France —
											and we have sat together and laughed
											and talked and shared our difficulties.
											And these women are working so hard to get their voices heard
											in some very difficult circumstances.
											But I feel blessed to be able to work with them.
									","
											Bien, mi último trabajo
											ha sido colaborar con caricaturistas internacionales,
											de lo cual disfruto mucho.
											Y me ha aportado una mayor comprensión
											del poder de la caricatura
											para llegar a la verdad,
											para exponer esas cuestiones rápida y sucintamente.
											Y no sólo eso: pueden llegar al lector
											no sólo a través del intelecto, también a través del corazón.
											Mi trabajo también me ha permitido colaborar
											con mujeres caricaturistas de todo el mundo:
											países como Arabia Saudita,
											Irán, Turquía,
											Argentina, Francia...
											y nos hemos sentado juntas y reído
											y hablado y compartido nuestras dificultades.
											Y esas mujeres están trabajando duro para hacer escuchar sus voces
											en circunstancias muy difíciles.
											Pero me siento bendecida por poder trabajar con ellas.
									","
											Son zamanlarda, uluslararası karikatüristlerle
											ortak birşeyler yapmaya başladım
											ve bundan çok zevk alıyorum.
											Bu durum, gerçekleri doğru tespit etmek
											ve sorunları daha çabuk ve
											kestirme yoldan anlamak için
											karikatürlerin gücünü görmemi sağladı.
											Ve aynı zamanda bunların sadece bilgi yoluyla değil
											kalbin yönlendirmesiyle de olabileceğini gösterdi.
											Calışmalarım, aynı zamanda dünyanın çeşitli ülkelerindeki
											kadın karikatüristlerle işbirliği yapmama olanak sağladı —
											Sudi Arabistan,
											İran, Türkiye,
											Arjantin, Fransa gibi ülkelerdi —
											ve birlikte oturduk, gülüştük,
											konuştuk ve zorluklarımızı paylaştık.
											Bu kadınlar, seslerini duyurabilmek için
											çok zor şartlarda yoğun bir şekilde çalışıyorlar.
											Onlarla çalışabilmiş olmaktan dolayı kendimi çok şanslı görüyorum.
									","
											Récemment, mon travail
											a consisté à m'associer avec des dessinateurs internationaux,
											ce que j'apprécie beaucoup.
											Et cela m'a donné une meilleure appréciation
											du pouvoir des dessins
											pour aborder la vérité,
											pour aborder les problèmes rapidement et succinctement.
											Et cela peut non seulement atteindre le lecteur
											par l'esprit, mais également par le cœur.
											Mon travail m'a aussi permis de m'associer
											à des femmes dessinatrices à travers le monde —
											venant de pays tels que l'Arabie Saoudite,
											l'Iran, la Turquie,
											l'Argentine, la France —
											et nous nous sommes assises ensemble et nous avons ri
											et nous avons parlé et partagé nos difficultés.
											Ces femmes travaillent si durement pour se faire entendre
											dans des circonstances très difficiles.
											Mais je me sens privilégiée de pouvoir travailler avec elles.
									","
											In letzter Zeit bestand
meine Arbeit darin,
											mit internationalen
Karikaturisten zu kooperieren,
											und das bereitet mir großes Vergnügen.
											Das hat mir ein besseres Verständnis
											für die Stärken der Karikatur vermittelt:
											sich der Wahrheit zu nähern
											und die Probleme schnell
und prägnant anzugehen.
											Darüber hinaus kann sie den Betrachter
nicht nur über den Verstand,
											sondern auch über sein Herz erreichen.
											Außerdem hat mir meine Arbeit
die Möglichkeit gegeben,
											mit Karikaturistinnen zusammenzuarbeiten,
die von überall herkommen,
											aus Ländern wie
Saudi Arabien, Iran, Türkei,
											Argentinien und Frankreich.
											Wir saßen zusammen und lachten
											und redeten und sprachen
über unsere Schwierigkeiten.
											Diese Frauen arbeiten hart, um sich
unter sehr schwierigen Verhältnissen
											Gehör zu verschaffen.
											Ich empfinde es als großes Glück,
mit ihnen arbeiten zu können.
									",Drawing on humor for change,Liza Donnelly,6:42,"art,comedy,culture,feminism,humor,media,peace,women"
"
","
","
","
","
","
",Drawing on humor for change,Liza Donnelly,6:42,"art,comedy,culture,feminism,humor,media,peace,women"
"
											Falamos sobre como as mulheres
têm perceções muito fortes,
											devido à sua posição frágil
											e aos papéis de continuadoras da tradição.
											Podemos ter um grande potencial
											de sermos agentes da mudança.
											E penso, verdadeiramente acredito,
											que mudamos isto
em cada gargalhada.
									","
											And we talk about
											how women have such strong perceptions,
											because of our tenuous position
											and our role as tradition-keepers,
											that we can have the great potential
											to be change-agents.
											And I think, I truly believe,
											that we can change this thing
											one laugh at a time.
									","
											Y hablamos de
											cómo las mujeres tienen tan fuertes percepciones
											debido a nuestra débil posición
											y a nuestro rol como guardianas de la tradición,
											pero también tenemos el gran potencial
											para ser los agentes del cambio.
											Y pienso, realmente creo,
											que podemos cambiar esto,
											risa a risa.
									","
											Onlarla, kadınların ne kadar
											güçlü algıları olduğunu konuşuyoruz.
											Bizim hassas konumumuzdan
											ve gelenek-taşıyıcı rolümüzden dolayı
											değişim ajanları olabilmek için
											çok güçlü bir potansiyele sahip olduğumuzdan bahsediyoruz.
											Ve gerçekten inanıyorum ki,
											biz bunu değiştiririz.
											Her seferinde bir gülüşle.
									","
											Et nous parlons
											de la façon dont les femmes ont de si fortes perceptions,
											à cause de notre position fragile
											et de notre rôle de gardiennes de la tradition,
											et c'est ainsi que nous pouvons avoir le fort potentiel
											d'être des agents du changement.
											Et je pense, je crois vraiment,
											que nous changeons cette affaire
											un rire à la fois.
									","
											Wir sprechen darüber,
											welch starkes Wahrnehmungs-
vermögen wir Frauen
											wegen unserer heiklen Position haben
											und über unsere Rolle
als Traditionsbewahrer
											und darüber, dass wir
das große Potential haben können,
											zu Initiatoren der Veränderung zu werden.
											Ich glaube wirklich,
											dass wir mit jedem neuen Lachen
											den Wandel herbeiführen können.
									",Drawing on humor for change,Liza Donnelly,6:42,"art,comedy,culture,feminism,humor,media,peace,women"
"
","
","
","
","
","
",Drawing on humor for change,Liza Donnelly,6:42,"art,comedy,culture,feminism,humor,media,peace,women"
"
											Muito obrigada.
									","
											Thank you.
									","
											Gracias.
									","
											Teşekkürler.
									","
											Merci.
									","
											Vielen Dank.
									",Drawing on humor for change,Liza Donnelly,6:42,"art,comedy,culture,feminism,humor,media,peace,women"
"
","
","
","
","
","
",Drawing on humor for change,Liza Donnelly,6:42,"art,comedy,culture,feminism,humor,media,peace,women"
"
											Aplausos
									","
											(Applause)
									","
											(Aplausos)
									","
											(Alkışlar)
									","
											(Applaudissements)
									","
											(Applaus)
									",Drawing on humor for change,Liza Donnelly,6:42,"art,comedy,culture,feminism,humor,media,peace,women"
"
","
","
","
","
","
",Drawing on humor for change,Liza Donnelly,6:42,"art,comedy,culture,feminism,humor,media,peace,women"
