en,es,title,speaker,duration,tags
"
											(Laughter)
									","
											(Risas)
									",Why are drug prices so high? Investigating the outdated US patent system,Priti Krishtel,12:34,"medicine,business,health care,big problems,economics,United States,public health"
"
","
",Why are drug prices so high? Investigating the outdated US patent system,Priti Krishtel,12:34,"medicine,business,health care,big problems,economics,United States,public health"
"
											Even though it was too late
for my dad to save his,
											he felt that destiny had delivered us
this full-circle moment.
											In my family, we have a special love
for my father's inventions.
											And in particular, we have
a reverence for his patents.
											We have framed patents
on the wall in our house.
											And there's a recognition in our family
that everything I've been able to do —
											college, law school,
health justice work —
											all of it is because America
enabled my father
											to fulfill his potential as an inventor.
									","
											Aunque ya era muy tarde
para que mi padre salvara al suyo,
											él sintió que el destino nos había dado
											ese momento de encuentro.
											En mi familia, tenemos un amor especial
por los inventos de mi padre.
											Y en particular,
reverenciamos sus patentes.
											Tenemos patentes enmarcadas
en la pared de nuestra casa.
											Y en mi familia reconocemos
que todo lo que yo he podido hacer,
											ir a la universidad, estudiar leyes,
mi trabajo con la justicia médica,
											todo ha sido porque EE. UU. 
le permitió a mi padre
											alcanzar su potencial como inventor.
									",Why are drug prices so high? Investigating the outdated US patent system,Priti Krishtel,12:34,"medicine,business,health care,big problems,economics,United States,public health"
"
","
",Why are drug prices so high? Investigating the outdated US patent system,Priti Krishtel,12:34,"medicine,business,health care,big problems,economics,United States,public health"
"
											(Applause)
									","
											(Aplausos)
									",Why are drug prices so high? Investigating the outdated US patent system,Priti Krishtel,12:34,"medicine,business,health care,big problems,economics,United States,public health"
"
","
",Why are drug prices so high? Investigating the outdated US patent system,Priti Krishtel,12:34,"medicine,business,health care,big problems,economics,United States,public health"
"
											Last year, I met the director
of the US Patent Office
											for the first time,
											and I sent my family a selfie
from that office in Virginia.
									","
											El año pasado, conocí al director
de la Oficina de Patentes de EE. UU.
											por primera vez,
											y le envié a mi familia una ""selfie""
desde esa oficina en Virginia.
									",Why are drug prices so high? Investigating the outdated US patent system,Priti Krishtel,12:34,"medicine,business,health care,big problems,economics,United States,public health"
"
","
",Why are drug prices so high? Investigating the outdated US patent system,Priti Krishtel,12:34,"medicine,business,health care,big problems,economics,United States,public health"
"
											(Laughter)
									","
											(Risas)
									",Why are drug prices so high? Investigating the outdated US patent system,Priti Krishtel,12:34,"medicine,business,health care,big problems,economics,United States,public health"
"
","
",Why are drug prices so high? Investigating the outdated US patent system,Priti Krishtel,12:34,"medicine,business,health care,big problems,economics,United States,public health"
"
											I got so many emojis back,
											you would have thought I had met Beyoncé.
									","
											Me respondieron tantos emoticonos
											que pensarían que conocí a Beyoncé.
									",Why are drug prices so high? Investigating the outdated US patent system,Priti Krishtel,12:34,"medicine,business,health care,big problems,economics,United States,public health"
"
","
",Why are drug prices so high? Investigating the outdated US patent system,Priti Krishtel,12:34,"medicine,business,health care,big problems,economics,United States,public health"
"
											(Laughter)
									","
											(Risas)
									",Why are drug prices so high? Investigating the outdated US patent system,Priti Krishtel,12:34,"medicine,business,health care,big problems,economics,United States,public health"
"
","
",Why are drug prices so high? Investigating the outdated US patent system,Priti Krishtel,12:34,"medicine,business,health care,big problems,economics,United States,public health"
"
											But truth be told,
											I was actually there
to talk about a problem —
											how our outdated patent system
is fueling the high cost of medicines
											and costing lives.
											Today, over two billion people
live without access to medicines.
											And against this global crisis,
											drug prices are skyrocketing,
											including in wealthier countries.
											Thirty-four million Americans
have lost a family member or a friend
											in the last five years,
											not because the treatment didn't exist,
											but because they couldn't afford it.
											Rising drug costs are pushing
families into homelessness,
											seniors into bankruptcy
											and parents to crowdfunding treatment
for their critically ill children.
											There are many reasons for this crisis,
											but one is the outdated patent system
											that America tries to export
to the rest of the world.
									","
											Pero a decir verdad,
											estuve allí para hablar sobre un problema:
											cómo nuestro sistema de patentes anticuado
											está encareciendo los medicamentos
											y cobrando vidas.
											Hoy, más de 2000 millones de personas
viven sin acceso a medicinas.
											Y frente a esta crisis global,
											el costo de las medicinas se ha disparado
											incluso en países más ricos.
											34 millones de estadounidenses
han perdido a un familiar o a un amigo
											en los últimos cinco años,
											no porque no hubiese tratamiento,
											sino porque no podían pagarlo.
											El costo creciente de las medicinas
está empobreciendo a familias,
											llevando a ancianos a la bancarrota
											y obligando a padres a microfinanciar
el tratamiento de sus hijos enfermos.
											Hay muchas explicaciones para esta crisis,
											pero una de ellas
es el sistema de patentes anticuado
											que EE. UU. intenta exportar
al resto del mundo.
									",Why are drug prices so high? Investigating the outdated US patent system,Priti Krishtel,12:34,"medicine,business,health care,big problems,economics,United States,public health"
"
","
",Why are drug prices so high? Investigating the outdated US patent system,Priti Krishtel,12:34,"medicine,business,health care,big problems,economics,United States,public health"
"
											The original intention
behind the patent system
											was to motivate people to invent
											by rewarding them
with a time-limited monopoly.
											But today, that intention
has been distorted beyond recognition.
											Corporations have teams
of lawyers and lobbyists
											whose sole job is to extend
patent protection as long as possible.
											And they've kept the patent office busy.
											It took 155 years for the US Patent Office
											to issue its first five million patents.
											It took just 27 years
for it to issue the next five million.
									","
											La intención original
detrás del sistema de patentes
											era motivar a la gente a inventar
											recompensándolos con
un monopolio por tiempo limitado.
											Pero hoy esa intención
resulta imposible de reconocer.
											Las empresas tienen
equipos de abogados y grupos de presión
											cuyo único trabajo
											es extender la protección por patente
el mayor tiempo que sea posible.
											Y han hecho bien su trabajo.
											La Oficina de Patentes de EE. UU. 
tardó 155 años
											en otorgar las primeras
5 millones de patentes.
											Tardó solo 27 años
en otorgar las siguientes 5 millones.
									",Why are drug prices so high? Investigating the outdated US patent system,Priti Krishtel,12:34,"medicine,business,health care,big problems,economics,United States,public health"
"
","
",Why are drug prices so high? Investigating the outdated US patent system,Priti Krishtel,12:34,"medicine,business,health care,big problems,economics,United States,public health"
"
											We haven't gotten
drastically more inventive.
											Corporations have gotten
drastically better at gaming the system.
											Drug patents have exploded —
											between 2006 and 2016, they doubled.
											But consider this:
											The vast majority of medicines
associated with new drug patents
											are not new.
											Nearly eight out of 10
are for existing ones,
											like insulin or aspirin.
									","
											No es que de pronto
seamos más creativos.
											Las empresas se han vuelto
más creativas con sus estrategias.
											Las patentes de medicamentos
han estallado.
											Entre el 2006 y el 2016 se duplicaron.
											Pero consideren esto:
											La mayoría de las medicinas
asociadas con nuevas patentes
											no son nuevas.
											Casi 8 de cada 10
											son para medicamentos que ya existen,
											como la insulina o la aspirina.
									",Why are drug prices so high? Investigating the outdated US patent system,Priti Krishtel,12:34,"medicine,business,health care,big problems,economics,United States,public health"
"
","
",Why are drug prices so high? Investigating the outdated US patent system,Priti Krishtel,12:34,"medicine,business,health care,big problems,economics,United States,public health"
"
											My organization,
a team of lawyers and scientists,
											recently conducted an investigation
into the 12 best-selling drugs in America.
											We found that, on average,
											there are 125 patents
filed on each medicine.
											Often for things we've known
how to do for decades,
											like putting two pills into one.
											The higher a patent wall a company builds,
											the longer they hold on to their monopoly.
											And with no one to compete with,
											they can set prices at whim.
											And because these are medicines
											and not designer watches,
											we have no choice but to pay.
									","
											Mi organización, un equipo de abogados
y científicos, recientemente investigó
											los 12 medicamentos
más vendidos en EE. UU.
											Encontramos que, en promedio,
											hay 125 patentes registradas
para cada medicamento,
											a menudo para cosas
que hemos sabido hacer por décadas,
											como comprimir dos medicamentos en uno.
											Mientras más patentes
acumule una compañía,
											más tiempo durará su monopolio.
											Y si no tienen competencia,
											pueden establecer precios a su antojo.
											Y porque se trata de medicinas
											y no de relojes de diseñador,
											no tenemos opción sino pagar.
									",Why are drug prices so high? Investigating the outdated US patent system,Priti Krishtel,12:34,"medicine,business,health care,big problems,economics,United States,public health"
"
","
",Why are drug prices so high? Investigating the outdated US patent system,Priti Krishtel,12:34,"medicine,business,health care,big problems,economics,United States,public health"
"
											The patent wall is a strategy
to block competition.
											Not for the 14 years maximum
											that America's founders
originally envisioned,
											or the 20 years allowed by law today,
											but for 40 years or more.
											Meanwhile, prices on these drugs
have continued to increase —
											68 percent since 2012.
											That's seven times the rate of inflation.
											And people are struggling or even dying,
											because they can't afford the meds.
									","
											Acumular patentes es una estrategia
para bloquear a la competencia.
											No por el máximo de 14 años
											que los fundadores de EE. UU.
habían previsto originalmente,
											ni por los 20 años que la ley permite hoy,
											sino por 40 años o más.
											Mientras, el costo de estas medicinas
ha seguido aumentando,
											un 68 % desde el 2012.
											Eso es siete veces la tasa de inflación.
											Y la gente está sufriendo
e incluso muriendo
											porque no puede pagar sus medicinas.
									",Why are drug prices so high? Investigating the outdated US patent system,Priti Krishtel,12:34,"medicine,business,health care,big problems,economics,United States,public health"
"
","
",Why are drug prices so high? Investigating the outdated US patent system,Priti Krishtel,12:34,"medicine,business,health care,big problems,economics,United States,public health"
"
											Now I want to be really clear
about something.
											This isn't about making
the pharmaceutical industry the bad guy.
											What I'm talking about today
											is whether the system we created
to promote progress
											is actually working as intended.
											Sure, the pharmaceutical companies
are gaming the system,
											but they're gaming it because they can.
											Because we have failed
to adapt this system
											to meet today's realities.
											The government is handing out
											one of the most prized
rewards in business —
											the opportunity to create a product
that is protected from competition —
											and asking for less and less
in return on our behalf.
											Imagine awarding 100 Pulitzer Prizes
to one author for the same book.
									","
											Quiero dejar una cosa muy clara:
											Esto no se trata de antagonizar
a la industria farmacéutica.
											Hoy estoy hablando
											sobre si el sistema que creamos
para promover el progreso
											está funcionando para ello realmente.
											Sí, las compañías farmacéuticas
están jugando con el sistema,
											pero lo hacen porque pueden.
											Porque no hemos logrado
adaptar este sistema
											a las realidades de hoy.
											El gobierno está entregando
											una de las recompensas
más preciadas que hay en negocios
											— la oportunidad de crear un producto
protegido de la competencia —
											y cada vez pide menos en nuesto favor.
											Imaginen otorgar 100 Premios Pulitzer
a un escritor por el mismo libro.
									",Why are drug prices so high? Investigating the outdated US patent system,Priti Krishtel,12:34,"medicine,business,health care,big problems,economics,United States,public health"
"
","
",Why are drug prices so high? Investigating the outdated US patent system,Priti Krishtel,12:34,"medicine,business,health care,big problems,economics,United States,public health"
"
											(Murmurs)
									","
											(Murmullos)
									",Why are drug prices so high? Investigating the outdated US patent system,Priti Krishtel,12:34,"medicine,business,health care,big problems,economics,United States,public health"
"
","
",Why are drug prices so high? Investigating the outdated US patent system,Priti Krishtel,12:34,"medicine,business,health care,big problems,economics,United States,public health"
"
											It doesn't have to be this way.
											We can create a modern patent system
											to meet the needs
of a 21st-century society.
											And to do that,
											we need to reimagine the patent system
to serve the public,
											not just corporations.
									","
											No tiene que ser así.
											Podemos crear
un sistema de patentes moderno
											que se adapte a las necesidades
de la sociedad del siglo XXI.
											Y para lograrlo
											necesitamos reinventar
el sistema de patentes
											para servir al público,
no solo a las empresas.
									",Why are drug prices so high? Investigating the outdated US patent system,Priti Krishtel,12:34,"medicine,business,health care,big problems,economics,United States,public health"
"
","
",Why are drug prices so high? Investigating the outdated US patent system,Priti Krishtel,12:34,"medicine,business,health care,big problems,economics,United States,public health"
"
											So how do we do it?
											Five reforms.
											First, we need to stop
handing out so many patents.
											Back under the Kennedy administration,
											in an effort to curb rising drug costs,
											a congressman from Tennessee
proposed an idea.
											He said,
											""If you want to tweak a drug,
											and you want to get another patent on it,
											the modified version has to be
significantly better, therapeutically,
											for patients.""
											Because of intense lobbying,
											this idea never saw the light of day.
											But a reimagined patent system
											would resurrect and evolve
this simple, yet elegant proposition.
											That to get a patent,
											you have to invent something
substantially better
											than what's already out there.
											This shouldn't be controversial.
											As a society,
											we reserve the big rewards
for the big ideas.
											We don't give Michelin stars
to chefs who just tweak a recipe —
											we give them to chefs who change
how we think about food.
											And yet, we hand out patents
worth billions of dollars
											for minor changes.
											It's time to raise the bar.
									","
											¿Y cómo lo logramos?
											Con cinco reformas.
											Primero, no podemos otorgar
tantas patentes.
											Durante el gobierno de Kennedy,
											en un intento de frenar
el costo creciente de las medicinas,
											un diputado de Tennessee
propuso una idea.
											Dijo,
											""Si quieren corregir un medicamento,
											y quieren patentar esa nueva medicina,
											la versión modificada
debe ser notablemente mejor
											de forma terapéutica para los pacientes"".
											A causa de una enorme presión,
											la idea nunca vio la luz.
											Pero un sistema de patentes reinventado
											resucitaría y haría crecer
esa propuesta simple pero elegante:
											para conseguir una patente,
											se debe crear algo sustancialmente mejor
											que lo que ya existe.
											Esto no debería ser controversial.
											Como sociedad,
											reservamos los premios grandes
para las ideas grandes.
											No le damos estrellas Michelin
a chefs que corrigen una receta.
											Se las damos a los que cambian
nuestras ideas sobre la comida.
											Y aún así, otorgamos patentes
que valen miles de millones
											a pequeñas correcciones.
											Es hora de ser más exigentes.
									",Why are drug prices so high? Investigating the outdated US patent system,Priti Krishtel,12:34,"medicine,business,health care,big problems,economics,United States,public health"
"
","
",Why are drug prices so high? Investigating the outdated US patent system,Priti Krishtel,12:34,"medicine,business,health care,big problems,economics,United States,public health"
"
											Second,
											we need to change the financial incentives
of the Patent Office.
											Right now, the revenue
of the Patent Office
											is directly linked to the number
of patents that it grants.
											That's like private prisons
getting paid more to hold more people —
											it naturally leads to more incarceration,
											not less.
											The same is true for patents.
									","
											Segundo,
											hay que cambiar los incentivos económicos
de la Oficina de Patentes.
											En este momento,
el ingreso de la Oficina de Patentes
											está vinculado directamente
al número de patentes que otorga.
											Es como si a las prisiones privadas
les pagaran más por tener más presos.
											Naturalmente lleva a más encarcelamiento,
											no a menos.
											Es igual con las patentes.
									",Why are drug prices so high? Investigating the outdated US patent system,Priti Krishtel,12:34,"medicine,business,health care,big problems,economics,United States,public health"
"
","
",Why are drug prices so high? Investigating the outdated US patent system,Priti Krishtel,12:34,"medicine,business,health care,big problems,economics,United States,public health"
"
											Third, we need more public participation.
											Right now, the patent system
is like a black box.
											It's a two-way conversation
between the patent office and industry.
											You and I aren't invited to that party.
											But imagine if instead,
											the Patent Office became a dynamic center
for citizen learning and ingenuity,
											staffed not just by technical
experts and bureaucrats,
											but also by great
public-health storytellers
											with a passion for science.
											Regular citizens could get
accessible information
											about complex technologies
											like artificial intelligence
or gene editing,
											enabling us to participate
in the policy conversations
											that directly impact our health and lives.
									","
											Tercero, necesitamos
más participación pública.
											Ahora mismo, el sistema de patentes
es como una caja negra.
											Es una conversación bilateral
											entre la Oficina de Patentes
y la industria.
											Uds. y yo no estamos invitados.
											Pero imaginen si, en su lugar,
											la Oficina de Patentes
fuese un centro dinámico
											de aprendizaje e ingenio ciudadano,
											atendido no solo
por expertos y burócratas,
											sino también por narradores
de la salud pública
											apasionados por la ciencia.
											Ciudadanos comunes
tendrían acceso a información
											sobre tecnologías complejas
											como la inteligencia artificial
o la edición genética,
											permitiéndonos participar
en las conversaciones sobre políticas
											que impactan directamente
nuestra salud y nuestras vidas.
									",Why are drug prices so high? Investigating the outdated US patent system,Priti Krishtel,12:34,"medicine,business,health care,big problems,economics,United States,public health"
"
","
",Why are drug prices so high? Investigating the outdated US patent system,Priti Krishtel,12:34,"medicine,business,health care,big problems,economics,United States,public health"
"
											Fourth,
											we need to get the right to go to court.
											Right now in America,
after a patent is granted,
											the public has no legal standing.
											Only those with a commercial interest,
usually other drug companies,
											have that right.
											But I've witnessed firsthand
how lives can be saved
											when everyday citizens
have the right to go to court.
											Back in 2006 in India,
											my organization worked
with patient advocates
											to challenge, legally,
unjust HIV drug patents,
											at a time when so many people were dying,
											because medicines
were priced out of reach.
											We were able to bring down
the prices of medicines
											by up to 87 percent.
									","
											Cuarto,
											necesitamos conseguir
el derecho a ir a tribunales.
											Ahora mismo en EE. UU., después 
de ser otorgada una patente,
											el público está desprovisto
de autoridad jurídica.
											Solo quienes tengan interés comercial,
usualmente otras compañías farmacéuticas,
											tienen ese derecho.
											Pero he sido testigo de 
cómo se pueden salvar vidas
											cuando ciudadanos comunes
tienen el derecho a ir a tribunales.
											En el 2006 en la India,
											mi organización trabajó
con defensores de pacientes
											para desafiar, en el ámbito legal,
											las injustas patentes
de medicamentos contra el VIH,
											en un momento en que
mucha gente estaba muriendo
											porque era imposible
costearse las medicinas.
											Logramos que bajaran
el precio de las medicinas
											casi un 87 %.
									",Why are drug prices so high? Investigating the outdated US patent system,Priti Krishtel,12:34,"medicine,business,health care,big problems,economics,United States,public health"
"
","
",Why are drug prices so high? Investigating the outdated US patent system,Priti Krishtel,12:34,"medicine,business,health care,big problems,economics,United States,public health"
"
											(Applause)
									","
											(Aplausos)
									",Why are drug prices so high? Investigating the outdated US patent system,Priti Krishtel,12:34,"medicine,business,health care,big problems,economics,United States,public health"
"
","
",Why are drug prices so high? Investigating the outdated US patent system,Priti Krishtel,12:34,"medicine,business,health care,big problems,economics,United States,public health"
"
											On just three drugs,
											we were able to save health systems
half a billion dollars.
											Now, cases like these
can save millions of lives
											and billions of dollars.
											Imagine if Americans
had the right to go to court, too.
									","
											En solo tres medicamentos,
											pudimos ahorrarle
a los sistemas de salud
											500 millones de dólares.
											Casos como estos
pueden salvar millones de vidas
											y miles de millones de dólares.
											Imaginen si los estadounidenses
también pudiesen ir a tribunales.
									",Why are drug prices so high? Investigating the outdated US patent system,Priti Krishtel,12:34,"medicine,business,health care,big problems,economics,United States,public health"
"
","
",Why are drug prices so high? Investigating the outdated US patent system,Priti Krishtel,12:34,"medicine,business,health care,big problems,economics,United States,public health"
"
											And lastly, we need stronger oversight.
											We need an independent unit
that can serve as a public advocate,
											regularly monitoring the activities
of the Patent Office
											and reporting to Congress.
											If a unit like this had existed,
											it would have caught, for example,
the Silicon Valley company Theranos
											before it got so many patents
for blood testing
											and landed an evaluation
of nine billion dollars,
											when in reality,
											there was no invention there at all.
									","
											Y por último,
necesitamos mayor supervisión.
											Necesitamos una unidad independiente
que pueda servir como defensor público,
											que monitoree con regularidad
las actividades de la Oficina de Patentes
											y le reporte al Congreso.
											Si existiese una unidad como esta,
											habría pillado, por ejemplo,
a la compañía Theranos de Silicon Valley
											antes de que obtuviese
											cientos de patentes
para análisis de sangre
											y llegara a estar valuada
en 9000 millones de dólares
											cuando, en realidad,
											no existió ningún invento.
									",Why are drug prices so high? Investigating the outdated US patent system,Priti Krishtel,12:34,"medicine,business,health care,big problems,economics,United States,public health"
"
","
",Why are drug prices so high? Investigating the outdated US patent system,Priti Krishtel,12:34,"medicine,business,health care,big problems,economics,United States,public health"
"
											This kind of accountability
is going to become increasingly urgent.
											In the age of 23andMe,
											important questions are being asked
											about whether companies
can patent and sell
											our genetic information
and our patient data.
											We need to be part of those conversations
											before it's too late.
											Our information is being used
to create the new therapies.
											And when that moment of diagnosis
comes for me and my family,
											or for you and yours,
											are we going to have to crowdfund
to save the lives of those we love?
											That's not the world I want to live in.
											It's not the world I want
for my two-year-old son.
									","
											Este tipo de responsabilidad
se volverá cada vez más urgente.
											En la era de 23andMe,
											se están haciendo preguntas importantes
											sobre si las compañías
pueden patentar y vender
											nuestra información genética
y nuestra información médica.
											Tenemos que participar
en esas conversaciones
											antes de que sea muy tarde.
											Nuestra información se está usando
para crear nuevas terapias.
											Y cuando nos toque un diagnóstico
a mí y a mi familia,
											o a Uds. y la suya,
											¿nos tocará microfinanciar
para salvar a quienes amamos?
											Ese no es el mundo en que quiero vivir.
											Ese no es el mundo que quiero
para mi hijo de dos años.
									",Why are drug prices so high? Investigating the outdated US patent system,Priti Krishtel,12:34,"medicine,business,health care,big problems,economics,United States,public health"
"
","
",Why are drug prices so high? Investigating the outdated US patent system,Priti Krishtel,12:34,"medicine,business,health care,big problems,economics,United States,public health"
"
											My dad is growing older now,
											and he is still as quietly brilliant
and morally directed as ever.
											Sometimes people ask us
whether things get heated between us:
											the patent-holding scientist
											and his patent-reforming lawyer daughter.
											It's such a profound misunderstanding
of what's at stake,
											because this is not
about scientists versus activists,
											or invention versus protection.
											This is about people,
											our quest to invent and our right to live.
											My dad and I understand
that our ingenuity and our dignity
											go hand in hand.
											We are on the same side.
											It is time to reimagine a patent system
											that reflects that knowing.
									","
											Mi padre está envejeciendo
											y sigue siendo el genio discreto
moralmente dirigido de siempre.
											A veces nos preguntan
si entramos en conflicto.
											El científico con muchas patentes
											y su hija, la abogada reformista.
											Es una profunda incomprensión
de lo que está en riesgo,
											porque no se trata
de científicos versus activistas,
											o de invención versus protección.
											Se trata de personas,
											nuestra búsqueda de inventar
y nuestro derecho a vivir.
											Mi padre y yo entendemos
que nuestro ingenio y nuestra dignidad
											van de la mano.
											Estamos del mismo lado.
											Es hora de reinventar
el sistema de patentes
											para reflejar esa conciencia.
									",Why are drug prices so high? Investigating the outdated US patent system,Priti Krishtel,12:34,"medicine,business,health care,big problems,economics,United States,public health"
"
","
",Why are drug prices so high? Investigating the outdated US patent system,Priti Krishtel,12:34,"medicine,business,health care,big problems,economics,United States,public health"
"
											Thank you.
									","
											Gracias.
									",Why are drug prices so high? Investigating the outdated US patent system,Priti Krishtel,12:34,"medicine,business,health care,big problems,economics,United States,public health"
"
","
",Why are drug prices so high? Investigating the outdated US patent system,Priti Krishtel,12:34,"medicine,business,health care,big problems,economics,United States,public health"
"
											(Applause)
									","
											(Aplausos)
									",Why are drug prices so high? Investigating the outdated US patent system,Priti Krishtel,12:34,"medicine,business,health care,big problems,economics,United States,public health"
"
","
",Why are drug prices so high? Investigating the outdated US patent system,Priti Krishtel,12:34,"medicine,business,health care,big problems,economics,United States,public health"
