es,pt,tr,en,fr,title,speaker,duration,tags
"
","
","
","
","
",4 pillars of college success in science,Freeman Hrabowski,15:10,"education,inequality,math,science,technology,psychology,history,race,engineering,curiosity,community,medical research,social change"
"
											Yo quería una mejor educación.
											No quería tener libros de segunda mano.
											Quería que la escuela 
a la que asistía
											no solo tuviera buenos maestros, sino 
también los recursos que necesitábamos.
											Como resultado de esa experiencia,
											a mitad de la semana, 
mientras yo estaba en la cárcel,
											llegó el Dr. King y 
dijo con nuestros padres:
											""Chicos, lo que Uds. hagan hoy
											tendrá impacto en los niños 
que todavía no han nacido"".
									","
											Eu queria uma educação melhor.
											Não queria ter livros usados.
											Queria saber que a escola que frequentava
											não tinha apenas bons professores,
mas os recursos de que precisávamos.
											Como resultado daquela experiência,
											a meio da semana,
quando estava na cadeia,
											o Dr. King veio e disse
com os nossos pais:
											""O que vocês, crianças, fazem hoje
											""terá um impacto nas crianças 
ainda por nascer.""
									","
											Ben daha iyi bir eğitim istedim.
											Elden düşme kitaplar kullanmak istemedim.
											Okuduğum okulun sadece iyi hocalara sahip olmasını değil,
											ihtiyacımız olan kaynaklara sahip olmasını istedim.
											Ve bu deneyimin sonucu olarak da
											haftanın ortasında, ben hapisteyken
											Dr. King geldi ve ebeveynlerimize dedi ki:
											""Çocuklarınızın bugün yaptıkları
											henüz doğmamış olan çocukları etkileyecek.""
									","
											I wanted a better education.
											I did not want to have to have hand-me-down books.
											I wanted to know that the school I attended
											not only had good teachers, but the resources we needed.
											And as a result of that experience,
											in the middle of the week, while I was there in jail,
											Dr. King came and said with our parents,
											""What you children do this day
											will have an impact on children who have not been born.""
									","
											Je voulais une meilleure éducation.
											Je ne voulais pas être obligé d'avoir des livres usagés.
											Je voulais savoir que l'école où j'étudiais
											avait non seulement de bons enseignants, 
mais les ressources dont nous avions besoin.
											A la suite de cette expérience,
											au milieu de la semaine, 
alors que j'étais là en prison,
											Dr King vint et dit à nos parents,
											« Ce que vous, enfants, faites aujourd'hui
											aura un impact sur des enfants 
qui ne sont pas encore nés. »
									",4 pillars of college success in science,Freeman Hrabowski,15:10,"education,inequality,math,science,technology,psychology,history,race,engineering,curiosity,community,medical research,social change"
"
","
","
","
","
",4 pillars of college success in science,Freeman Hrabowski,15:10,"education,inequality,math,science,technology,psychology,history,race,engineering,curiosity,community,medical research,social change"
"
											Hace poco caí en cuenta de que 2/3 
de los estadounidenses de hoy
											aún no habían nacido en 1963.
											Cuando ellos oyen hablar de la 
Cruzada de los Niños de Birmingham,
											en varios sentidos, si lo ven por TV,
											es como nuestra mirada al 
1863 de la película ""Lincoln"":
											Es historia.
											Y la pregunta real es: 
¿Qué lecciones aprendimos?
											Sorprendentemente, la más 
importante para mí fue la siguiente:
											Los niños pueden empoderarse para 
hacerse cargo de su educación.
											Se les puede enseñar a apasionarse
											por aprender y hacer preguntas.
									","
											Percebi recentemente que 
dois terços dos norte-americanos atuais
											não tinham nascido em 1963.
											Para eles, quando ouvem falar 
da Cruzada Infantil em Birmingham,
											de muitas formas, se o vêem na TV,
											é como nós olharmos 
para o filme ""Lincoln"", de 1863:
											É história.
											A verdadeira questão é: 
""Que lição aprendemos?""
											Surpreendentemente, para mim 
o mais importante foi isto:
											as crianças podem ser empossadas 
da propriedade da sua educação.
											Podem ser ensinadas a ser apaixonadas.
											a querer aprender e adorar
a ideia de questionar.
									","
											Geçenlerde, bugünkü Amerikalıların üçte ikisinin
											o zamanlar, 1963'de doğmamış olduğunu fark ettim.
											Ve onlar için, farklı yerlerde Birmingham'daki
											'Çocuk Haçlı Seferi'ni duymak
											Televizyon'da görürlerse, 1863 ""Lincoln"" filmini izlemek gibi.
											O Tarih.
											Ve gerçek soru şu ki, hangi dersleri aldık ?
											Şaşırtıcı bir şekilde, benim için en önemli olan
											çocuklar, eğitimlerinin sahipliğini ellerine almaya teşvik edilebilir.
											Tutkulu olmayı öğrenebilirler,
											özellikle öğrenme isteği ve soru sorma fikrini sevme konusunda.
									","
											I recently realized that two-thirds of Americans today
											had not been born at the time of 1963.
											And so for them, when they hear about the Children's Crusade in Birmingham,
											in many ways, if they see it on TV,
											it's like our looking at the 1863 ""Lincoln"" movie:
											It's history.
											And the real question is, what lessons did we learn?
											Well amazingly, the most important for me was this:
											That children can be empowered to take ownership of their education.
											They can be taught to be passionate
											about wanting to learn and to love the idea of asking questions.
									","
											J'ai réalisé récemment que 
deux tiers des américains aujourd'hui
											n'étaient pas nés en 1963.
											Donc, pour eux, quand ils entendent parler 
de la croisade des enfants à Birmingham,
											à bien des égards, s'ils le voient à la télé,
											c'est comme si nous regardions 
un film de 1863 « Lincoln » :
											C'est l'histoire.
											La vraie question est, quelles leçons avons-nous apprises ?
											Bien étonnamment, 
le plus important pour moi était ça :
											Que les enfants puissent prendre en main leur éducation.
											Qu'on leur apprenne à être passionnés
											d'apprendre et aimer l'idée de poser des questions.
									",4 pillars of college success in science,Freeman Hrabowski,15:10,"education,inequality,math,science,technology,psychology,history,race,engineering,curiosity,community,medical research,social change"
"
","
","
","
","
",4 pillars of college success in science,Freeman Hrabowski,15:10,"education,inequality,math,science,technology,psychology,history,race,engineering,curiosity,community,medical research,social change"
"
											Considero especialmente importante
											que la universidad que 
actualmente dirijo,
											la Universidad de Maryland, 
condado de Baltimore, UMBC,
											fue fundada el mismo año en que 
fui a la cárcel con el Dr. King, en 1963.
											Y lo que hace esa fundación 
institucional especialmente importante
											es que Maryland es el Sur, como saben,
											y, francamente, fue la primera 
universidad en nuestro estado
											que se fundó en el momento en el que 
estudiantes de todas las razas pudieron asistir.
											Estudiantes blancos, negros 
y todos empezaron a asistir.
											Estos 50 años han sido un experimento.
											El experimento es el siguiente:
											¿Es posible tener instituciones en 
nuestro país, universidades
											donde gente de cualquier 
origen pueda venir y aprender,
											aprender a trabajar juntos, 
aprender a ser líderes
											y apoyarse unos a 
otros en esa experiencia?
									","
											É então especialmente significativo
											que a universidade que agora lidero,
											a Universidade de Maryland, 
condado de Baltimore, UMBC,
											tenha sido fundada no mesmo ano
											em que fui para a cadeia 
com o Dr. King, em 1963.
											O que tornou aquela instituição
especialmente importante
											é que Maryland é no Sul, como sabem,
											e, francamente, foi a primeira 
universidade do nosso Estado
											fundada num tempo em que estudantes
de todas as raças a podiam frequentar.
											Tínhamos então negros e brancos 
e outros que começaram a frequentá-la.
											Foi uma experiência ao longo de 50 anos.
											A experiência é esta:
											Será possível ter instituições
no nosso país,
											universidades, em que pessoas 
de todos os meios podem entrar e aprender,
											aprender a trabalhar juntas e
aprender a tornar-se líderes
											e a apoiar-se mutuamente
nessa experiência?
									","
											Ve özellikle manidar olan ise
											şimdi yönetiyor olduğum üniversite
											Maryland Üniversitesi, Baltimore Country, UMBC
											1963'te Dr. King ile hapse girdiğim sene kurulmuştu.
											Ve bu kuruluşu özellikle önemli kılan ise,
											bildiğiniz üzere, Maryland'in güneyde olması
											ve açıkçası, eyaletimizdeki ilk üniversite olmasıydı.
											Her ırka mensup öğrencilerin gidebileceği bir zamanda kuruldu.
											Ve okuyan siyah, beyaz ve başka öğrencilerimiz de vardı.
											50 yıl boyunca bir deney oldu.
											Deney şuydu:
											Ülkemizde, her türlü kökenden insanların gelip,
											birlikte çalışmayı öğrenebileceği,
											lider olmayı öğrenebileceği ve bu deneyimde birbirini destekleyecekleri
											kuruluşlar ve üniversiteler kurmamız mümkün mü?
									","
											And so it is especially significant
											that the university I now lead,
											the University of Maryland, Baltimore County, UMBC,
											was founded the very year I went to jail with Dr. King, in 1963.
											And what made that institutional founding especially important
											is that Maryland is the South, as you know,
											and, quite frankly, it was the first university in our state
											founded at a time when students of all races could go there.
											And so we had black and white students and others who began to attend.
											And it has been for 50 years an experiment.
											The experiment is this:
											Is it possible to have institutions in our country, universities,
											where people from all backgrounds can come and learn
											and learn to work together and learn to become leaders
											and to support each other in that experience?
									","
											Il est donc particulièrement significatif
											que l'université que je dirige maintenant,
											l'Université du Maryland,
Comté de Baltimore, UMBC,
											a été fondée la même année 
que je suis allé en prison avec le Dr King, en 1963.
											Ce qui rend cette fondation 
particulièrement importante
											c'est que le Maryland est au sud, 
comme vous le savez,
											et, très franchement, c'était 
la première université dans notre état
											fondée à une époque où les étudiants 
de toutes races pouvaient y aller.
											Nous avons eu des Noirs, des Blancs et d'autres 
qui ont commencé à assister à nos cours.
											Et pendant 50 ans c'est resté une expérience.
											L'expérience est la suivante :
											Est-il possible d'avoir des institutions 
dans notre pays, des universités,
											où les gens de tous horizons 
peuvent venir apprendre,
											apprendre à travailler ensemble et 
apprendre à devenir des leaders
											et se soutenir mutuellement dans cette expérience ?
									",4 pillars of college success in science,Freeman Hrabowski,15:10,"education,inequality,math,science,technology,psychology,history,race,engineering,curiosity,community,medical research,social change"
"
","
","
","
","
",4 pillars of college success in science,Freeman Hrabowski,15:10,"education,inequality,math,science,technology,psychology,history,race,engineering,curiosity,community,medical research,social change"
"
											Ahora, lo que es especialmente importante 
de esa experiencia para mí, es esto:
											descubrimos que podíamos realizar bastante 
en artes, humanidades y ciencias sociales.
											Entonces comenzamos a trabajar en 
esas áreas, desde los años 60.
											Formamos a mucha gente en materias 
que van desde leyes hasta humanidades.
											Hemos producido grandes artistas. 
Beckett es nuestra musa.
											Muchos de nuestros estudiantes 
se dedicaron al teatro.
											Es un gran trabajo.
											El problema que enfrentamos fue el 
mismo que EE. UU. sigue enfrentando:
											que en ciencias e ingeniería,
											los estudiantes negros no tenían éxito.
											Pero cuando observé los datos,
											encontré que, en realidad, 
los estudiantes en general,
											en gran número tampoco lo tenían.
											Y como resultado de eso,
											decidimos hacer algo para 
ayudar, en primer lugar,
											a los grupos de la parte inferior, 
los estudiantes afroamericanos y los hispanos.
									","
											Para mim, o que é especialmente
importante nesta experiência é isto:
											Descobrimos que podíamos fazer muito
											pelas Artes e Humanidades
e Ciências Sociais.
											Começámos a trabalhar nisso 
durante anos, na década de 60
											e formámos várias personalidades 
desde o Direito às Ciências Humanas.
											Formámos grandes artistas. 
Beckett é a nossa musa.
											Muitos dos nossos alunos
vão para Teatro.
											É um bom trabalho.
											O problema que enfrentámos foi o mesmo 
que a América continua a enfrentar:
											os estudantes nas Ciências e Engenharias,
											estudantes negros não estavam a vingar.
											Mas quando olhei para a informação,
											o que descobri foi que 
os estudantes em geral,
											em grande número 
não estavam a conseguir vingar.
											Em resposta a isto,
											decidimos fazer algo 
que ajudaria, primeiramente,
											o grupo de baixo, 
os estudantes afro-americanos,
											e depois os estudantes hispânicos.
									","
											Şimdi bu deneyimin benim açımdan en önemli noktası şu:
											Sanat, beşeri bilimler ve sosyal bilimler alanlarında yapacağımız çok iş olduğunu fark ettik.
											Ve böylece 60'lı yıllar boyunca bunun üzerinde çalıştık.
											Ve hukuktan beşeri bilimlere kadar birçok insan yetiştirdik.
											Müthiş sanatçılar ortaya çıkardık. Beckett ilham kaynağımızdır.
											Birçok öğrencimiz tiyatroya girdi.
											Harika bir iş ortaya çıktı.
											Karşılaştığımız sorun, Amerika'nın hala kurtulamadığı sorunun aynısıydı —
											bilim ve mühendislik öğrencileri içerisinde
											siyahi öğrenciler başarılı olamıyordu.
											Fakat verileri incelediğimde,
											bulduğum şey, açıkça söylemek gerekirse, genelde öğrencilerin
											birçoğunun bunu yapamadığıydı.
											Ve bunun sonucunda,
											faydalı olacak bir şeyler yapmaya karar verdik, ilk olarak
											dipteki grup, yani Afro-Amerikan öğrencilere ve daha sonra İspanyol öğrencilere.
									","
											Now what is especially important about that experience for me is this:
											We found that we could do a lot in the arts and humanities and social sciences.
											And so we began to work on that, for years in the '60s.
											And we produced a number of people in law, all the way to the humanities.
											We produced great artists. Beckett is our muse.
											A lot of our students get into theater.
											It's great work.
											The problem that we faced was the same problem America continues to face —
											that students in the sciences and engineering,
											black students were not succeeding.
											But when I looked at the data,
											what I found was that, quite frankly, students in general,
											large numbers were not making it.
											And as a result of that,
											we decided to do something that would help, first of all,
											the group at the bottom, African-American students, and then Hispanic students.
									","
											Ce qui est particulièrement important pour moi
dans cette expérience est ceci :
											Nous avons constaté que nous pourrions 
faire beaucoup dans les arts et les lettres,
et les sciences sociales.
											Alors nous avons commencé à travailler sur ce point, pendant des années, dans les années 60.
											Nous avons produit un certain nombre de gens
depuis le droit jusqu'aux sciences humaines.
											Nous avons produit de grands artistes. Beckett est notre muse.
											Beaucoup de nos étudiants entrent en théâtre.
											C'est du beau travail.
											Le problème auquel nous avons fait face 
était le même que celui auquel le reste 
des États-Unis fait encore face :
											En science et en ingénierie,
											les étudiants noirs ne réussissent pas.
											Mais quand j'ai regardé les données,
											ce que j'ai trouvé était que, franchement, 
les étudiants en général,
											une bonne partie ne réussissait pas.
											A la suite de cela,
											nous avons décidé de faire quelque chose
qui serait utile, d'abord,
											pour le groupe en bas : les étudiants afro-américains et les étudiants hispaniques.
									",4 pillars of college success in science,Freeman Hrabowski,15:10,"education,inequality,math,science,technology,psychology,history,race,engineering,curiosity,community,medical research,social change"
"
","
","
","
","
",4 pillars of college success in science,Freeman Hrabowski,15:10,"education,inequality,math,science,technology,psychology,history,race,engineering,curiosity,community,medical research,social change"
"
											Los filántropos Robert y Jane Meyerhoff 
dijeron: ""Nos gustaría ayudar"".
											Robert Meyerhoff dijo: ""¿Por qué todo lo 
que se ve en televisión sobre chicos negros,
											a menos que se trate de 
baloncesto, no es positivo?
											Quisiera avanzar en esto para 
lograr un cambio positivo"".
											Adoptamos esas ideas y creamos 
el programa Meyerhoff Scholars.
											Lo que es importante de este programa
											es que hemos aprendido varias cosas.
											Y la pregunta es esta:
											¿Cómo es que ahora somos líderes en 
el país en la promoción de afroamericanos
											que llegan a completar doctorados 
en ciencias, ingeniería y medicina?
											Eso es muy importante. Aplaudamos eso. 
Es una gran cosa.
											Es una gran cosa. Realmente lo es.
									","
											Robert e Jane Meyerhoff, filantropos, 
disseram: ""Queremos ajudar.""
											Robert Meyerhoff perguntou:
											""Porque é que tudo o que vejo na TV 
sobre rapazes negros
											""se não é sobre basquetebol, 
não é positivo?
											""Eu queria fazer a diferença, 
fazer algo de positivo"".
											Conjugámos essas ideias e criámos 
o programa de Bolsas Meyerhoff.
											O significativo deste programa
											é que aprendemos uma série de coisas.
											E a questão é esta:
											Como lideramos agora o país 
na formação de afro-americanos
											que completam doutoramentos em Ciências,
em Engenharia e em Medicina?
											É importante.
Uma salva de palmas para isto.
											É importante. É mesmo importante.
									","
											Ve birer toplumsever olan Robert ve Jane Meyerhoff ""Yardımımız dokunabilir"" dedi.
											Robert Meyerhoff, ""Neden TV'de siyahilerle ilgili olup basketbolla ilgili olmayan
											hiçbir şey pozitif değil?
											Bir fark yaratmak, pozitif bir şeyler yapmak istiyorum.""
											Bu fikirlere sıkıca tutunduk ve işte bu Meyerhoff Burs programını hayata geçirdik.
											Ve programın en vurucu noktası
											birçok şey öğrenmiş olmamızdı.
											Sorulması gereken soru şu:
											Bugün nasıl oluyor da ülkeyi siyahi öğrencilerin bilim ve mühendislik alanlarında doktora yapmaya
											aday olması için seferber ediyoruz?
											Bu büyük başarı. Hakkını vermek lazım. Büyük başarı.
											Büyük bir olay. Gerçekten.
									","
											And Robert and Jane Meyerhoff, philanthropists, said, ""We'd like to help.""
											Robert Meyerhoff said, ""Why is it that everything I see on TV about black boys,
											if it's not about basketball, is not positive?
											I'd like to make a difference, to do something that's positive.""
											We married those ideas, and we created this Meyerhoff Scholars program.
											And what is significant about the program
											is that we learned a number of things.
											And the question is this:
											How is it that now we lead the country in producing African-Americans
											who go on to complete Ph.D.'s in science and engineering and M.D./Ph.D.'s?
											That's a big deal. Give me a hand for that. That's a big deal.
											That's a big deal. It really is.
									","
											Robert et Jane Meyerhoff, philanthropes, ont dit: 
« Nous aimerions aider. »
											Robert Meyerhoff a dit, « Pourquoi est-ce que 
chaque fois que je vois un jeune noir à la télévision
											Si ce n'est pas au sujet du basket-ball, 
ce n'est pas positif ?
											Je tiens à faire une différence,
faire quelque chose de positif. »
											Nous aimions ces idées et avons créé 
le programme de bourses Meyerhoff.
											Et ce qui est important au sujet du programme
											c'est que nous avons appris 
un certain nombre de choses.
											La question est la suivante :
											Comment se fait-il que nous menions désormais 
le pays en produisant des Afro-Américains
											qui complètent leurs doctorats 
en sciences, ingéniérie et médecine ?
											C'est une grosse affaire. Vous pouvez m'applaudir pour ça. C'est une grosse affaire.
											C'est une grosse affaire. Vraiment.
									",4 pillars of college success in science,Freeman Hrabowski,15:10,"education,inequality,math,science,technology,psychology,history,race,engineering,curiosity,community,medical research,social change"
"
","
","
","
","
",4 pillars of college success in science,Freeman Hrabowski,15:10,"education,inequality,math,science,technology,psychology,history,race,engineering,curiosity,community,medical research,social change"
"
											(Aplausos)
									","
											(Aplausos)
									","
											(Alkışlar)
									","
											(Applause)
									","
											(Applaudissements)
									",4 pillars of college success in science,Freeman Hrabowski,15:10,"education,inequality,math,science,technology,psychology,history,race,engineering,curiosity,community,medical research,social change"
"
","
","
","
","
",4 pillars of college success in science,Freeman Hrabowski,15:10,"education,inequality,math,science,technology,psychology,history,race,engineering,curiosity,community,medical research,social change"
"
											La mayoría de las personas 
no se da cuenta
											de que no son solo las minorías las 
que no tienen éxito en ciencias e ingeniería.
											En realidad nos referimos 
a todos los estadounidenses.
											Si no lo saben, mientras que 
el 20 % de los negros y los hispanos
											que comienzan con una especialización 
en ciencias e ingeniería
											que se graduarán en ciencias e ingeniería,
											solo el 32 % de los blancos que comienzan 
con una especialización en esas áreas
											logra graduarse en esas áreas,
											y solo el 42 % de los asiático-americanos.
									","
											O que a maioria das pessoas desconhece
											é que não são apenas as minorias 
que não vingam em Ciências e Engenharias.
											Francamente,
falamos dos norte-americanos.
											Se não sabem, enquanto 
só 20% dos negros e hispânicos,
											que iniciam um curso 
em Ciências e Engenharia,
											se licenciam em Ciências e Engenharias,
											apenas 32% dos brancos, 
que iniciam cursos nestas áreas,
											vingam e se licenciam nestas áreas,
											e apenas 42% de asiático-americanos.
									","
											Gördüğünüz gibi, çoğu insan
											sadece azınlığın bilim ve mühendislik alanlarında başarısız olmadığını göremiyor.
											Açık konuşacaksak, Amerikalılardan bahsediyoruz.
											Bilmiyorsanız, bilim ve mühendislik alanlarında uzmanlık eğitimine
											başlayan siyahi ve İspanyol öğrencilerin sadece yüzde yirmisi
											bilim ve mühendislik alanından mezun olurken,
											bu alanlarda uzmanlık eğitimine başlayan beyaz öğrencilerin
											sadece yüzde 32'si ve Asyalı Amerikalıların sadece yüzde 42'si
											bu alanlarda gerçekten başarılı ve mezun olmaktadır.
									","
											You see, most people don't realize
											that it's not just minorities who don't do well in science and engineering.
											Quite frankly, you're talking about Americans.
											If you don't know it, while 20 percent of blacks and Hispanics
											who begin with a major in science and engineering
											will actually graduate in science and engineering,
											only 32 percent of whites who begin with majors in those areas
											actually succeed and graduate in those areas,
											and only 42 percent of Asian-Americans.
									","
											Vous voyez, la plupart des gens ne réalisent pas
											que ce ne sont pas seulement les minorités
qui ne réussissent pas en science et en génie.
											Franchement, vous parlez d'Américains.
											Si vous ne le savez pas, 
alors que 20 % des noirs et des hispaniques
											qui débutent en science et en génie comme matières principales
											seront effectivement diplômés en science et en génie,
											seuls 32% des Blancs qui commencent 
dans ces domaines
											réussiront et seront diplômés dans ces domaines,
											et seulement 42 % des américains 
d'origine asiatique.
									",4 pillars of college success in science,Freeman Hrabowski,15:10,"education,inequality,math,science,technology,psychology,history,race,engineering,curiosity,community,medical research,social change"
"
","
","
","
","
",4 pillars of college success in science,Freeman Hrabowski,15:10,"education,inequality,math,science,technology,psychology,history,race,engineering,curiosity,community,medical research,social change"
"
											Y así, la verdadera pregunta es, 
¿cuál es el desafío?
											Bien, en parte por supuesto es el 
K-12 [educación básica].
											Tenemos que fortalecer el K-12.
											Pero por otra parte tiene 
que ver con la cultura
											en ciencias e ingeniería 
en nuestros campus.
											Por si no lo saben, un elevado número 
de alumnos con altos SATs
											y un gran número con créditos A.P.
											que concurren a las universidades 
más prestigiosas de nuestro país
											empiezan en pre-medicina, pre-ingeniería o 
ingeniería, y luego cambian sus especialidades.
											Y la principal razón que hallamos
											es que no tuvieron éxito en el primer 
año de los cursos de ciencias.
											De hecho, a los cursos de ciencias e ingeniería 
de primer año, en EE. UU., los llamamos
											cursos eliminadores o cursos barrera.
									","
											Então, a questão central é: 
""Qual é o desafio?""
											Uma parte dele, claro, é o ensino básico.
											Temos de melhorar o ensino básico.
											Mas a outra parte tem a ver
											com a cultura de ciências e engenharias 
nos nossos espaços universitários.
											Saibam ou não, grande parte dos estudantes
com altas médias de exame
											e bons currículos pré-universitários,
											que vão para as mais prestigiadas 
universidades nacionais,
											começam em pré-medicina ou pré-engenharia 
e engenharia, e acabam por mudar de curso.
											Achamos que a principal razão
											é que não vingaram no primeiro ano 
dos seus cursos científicos.
											Chamamos ao primeiro ano em
Ciência e Engenharia, em toda a América,
											provas de eliminação 
ou provas de obstáculos.
									","
											Peki sorulması gereken soru, zor olan kısım ne?
											Bunun bir parçası, tabi ki, K-12.
											K-12'yi güçlendirmeliyiz.
											Fakat diğer kısım da kampüslerimizdeki bilim
											ve mühendislik kültürüyle yakından ilgili.
											Bilmem biliyor musunuz, yüksek SAT puanı ve
											yüksek A.P. puanı alan ve ülkemizin en prestijli
											üniversitelerine kayıt hakkı kazanan birçok öğrenci
											tıp hazırlık, mühendislik hazırlık veya mühendislik bölümlerine başlayıp, sonradan alan değiştiriyor.
											Ve bulduğumuz sebeplerden en büyük olanı, açıkçası,
											ilk yıllarında aldıkları bilim derslerinde başarısız olmalarıdır.
											Aslında Amerika'da genel olarak ilk yılda alınan bilim ve mühendislik derslerini
											eleme veya bariyer dersleri olarak nitelendiririz.
									","
											And so, the real question is, what is the challenge?
											Well a part of it, of course, is K-12.
											We need to strengthen K-12.
											But the other part has to do with the culture
											of science and engineering on our campuses.
											Whether you know it or not, large numbers of students with high SAT's
											and large numbers of A.P. credits
											who go to the most prestigious universities in our country
											begin in pre-med or pre-engineering and engineering, and they end up changing their majors.
											And the number one reason, we find, quite frankly,
											is they did not do well in first year science courses.
											In fact, we call first year science and engineering, typically around America,
											weed-out courses or barrier courses.
									","
											Donc, la vraie question est : quel est le défi ?
											Et bien, une partie de ça, est bien sûr, 
la maternelle jusqu'au secondaire.
											Nous devons renforcer le pré-universitaire.
											Mais l'autre partie a à voir avec la culture
											des sciences et du génie sur nos campus.
											Que vous le sachiez ou non, 
un grand nombre d'étudiants avec de hauts résultats au Bac
											et un grand nombre de crédits de placement anticipé
											qui vont aux universités 
les plus prestigieuses de notre pays
											commencent leur première année de médecine ou d'ingéniérie et finissent par changer de programme.
											La raison numéro un, que nous avons trouvé, 
nous le pensons franchement,
											est qu'ils n'ont pas bien réussi en cours 
de science de première année.
											En fait, la première année en sciences et ingénierie, généralement en Amérique, est appelée
											cours de désherbage ou cours barrières.
									",4 pillars of college success in science,Freeman Hrabowski,15:10,"education,inequality,math,science,technology,psychology,history,race,engineering,curiosity,community,medical research,social change"
"
","
","
","
","
",4 pillars of college success in science,Freeman Hrabowski,15:10,"education,inequality,math,science,technology,psychology,history,race,engineering,curiosity,community,medical research,social change"
"
											¿Cuántos de Uds. conocen a alguien
											que habiendo comenzado 
en pre-medicina o ingeniería
											haya cambiado la especialidad 
en el término de 1 o 2 años?
											Es un desafío americano. 
La mitad de Uds. en esta sala.
											Lo sé. Lo sé. Lo sé.
											Y lo que es interesante de esto
											es que hay muchos estudiantes 
que son inteligentes y pueden hacerlo.
											Tenemos que encontrar 
la manera de hacer que suceda.
									","
											Quem, nesta plateia, conhece alguém
											que começou em Medicina ou Engenharia
											e mudou de curso nos primeiros anos?
											É um problema americano. Metade de vocês.
											Eu sei. Eu sei. Eu sei.
											O que é interessante nisto
											é que muitos estudantes 
são inteligentes e conseguem-no.
											Temos de encontrar formas 
de fazer isto acontecer.
									","
											İçinizden kaç kişi tıp veya mühendislik hazırlıkla başlayıp
											bir veya iki yıl içerisinde
											uzmanlık alanını değiştiren birini tanıyor?
											Bu Amerika'nın bir gerçeği. Salonun yarısı tanıyor.
											Biliyorum. Biliyorum. Biliyorum.
											Ve ilginç olan şu ki
											birçok öğrenci zeki ve bunu başarabilir.
											Gerçekleştirmenin yollarını bulmalıyız.
									","
											How many of you in this audience know somebody
											who started off in pre-med or engineering
											and changed their major within a year or two?
											It's an American challenge. Half of you in the room.
											I know. I know. I know.
											And what is interesting about that
											is that so many students are smart and can do it.
											We need to find ways of making it happen.
									","
											Combien d'entre vous dans cet auditoire connait quelqu'un
											qui a débuté ses cours préparatifs
											et a changé de domaine en un an ou 2 ?
											C'est un défi américain. La moitié d'entre vous dans la salle.
											Je sais. Je sais. Je sais.
											Et ce qui est intéressant à ce sujet
											c'est que tant d'élèves sont intelligents 
et ils peuvent le faire.
											Nous devons trouver des moyens pour que ça se produise.
									",4 pillars of college success in science,Freeman Hrabowski,15:10,"education,inequality,math,science,technology,psychology,history,race,engineering,curiosity,community,medical research,social change"
"
","
","
","
","
",4 pillars of college success in science,Freeman Hrabowski,15:10,"education,inequality,math,science,technology,psychology,history,race,engineering,curiosity,community,medical research,social change"
