en,fr,es,tr,title,speaker,duration,tags
"
											Now, in my line of work,
											I encounter many very charming
people on the internet
											who like to tell me
that climate models are all wrong.
											And I would just like to say:
											no kidding!
											Seriously? I get paid to complain
about climate models.
											But we don't want models to be perfect.
											We want them to be useful.
											I mean, think about it:
											a computer simulation
											that's able to exactly
reproduce all of reality.
											That's not a climate model;
											That's ""The Matrix.""
											So, models are not crystal balls.
											They're research tools,
											and the ways in which they're wrong
can actually teach us a lot.
									","
											Dans le cadre de mon métier,
											j'ai rencontré beaucoup de
personnes charmantes sur internet
											me disant que les modèles climatiques
sont tous faux.
											Et je voudrais juste dire :
											sans déconner !
											Sérieusement ? Je suis payée
pour me plaindre des modèles climatiques.
											Mais nous ne voulons pas
que les modèles soient parfaits.
											Nous voulons qu'ils soient utiles.
											Je veux dire, pensez-y :
											une simulation informatique
											capable de reproduire
exactement la réalité.
											Ce ne serait pas un modèle climatique ;
											ce serait « Matrix ».
											Donc, les modèles ne sont pas
des boules de cristal.
											Ce sont des outils de recherche,
											et la façon dont ils se trompent
peut en réalité nous apprendre beaucoup.
									","
											En mi línea de trabajo,
											me encuentro con mucha gente
encantadora en internet
											a la que le encanta decirme
que todos los modelos están mal.
											A mi me encantaría decirles:
											¡no bromees!
											¿De veras? A mi me pagan para quejarme
sobre los modelos climáticos.
											Pero no queremos
que los modelos sean perfectos.
											Queremos que sean útiles.
											Pensemos en lo siguiente:
											una simulación por computadora
											capaz de reproducir
de forma exacta toda la realidad.
											Eso no es un modelo climático;
											eso es la ¨Matrix.¨
											Los modelos no son bolas de cristal.
											Son herramientas de investigación,
											y cuando están equivocados
pueden enseñarnos mucho.
									","
											Benim çalışma alanımda
											internette bu iklim modellerinin 
tamamen yanlış olduğunu
											söylemeyi seven bir sürü 
harika insan ile karşılaşıyorum.
											Sadece şunu söylemek isterim:
											Şaka yapmıyorum!
											İklim modelleriyle ilgili
şikayet belirtmek için para alıyorum.
											Ancak modellerin 
mükemmel olmasını istemiyoruz.
											Kullanışlı olmasını istiyoruz.
											Şunu bir düşünün:
											Tüm gerçekliği
											tamamen çoğaltabilen 
bir bilgisayar simülasyonu.
											Bu bir iklim modeli değil;
											Bu ""Matrix""
											Yani modeller kristal küreler değil.
											Araştırma araçları
											ve yanılma biçimleri 
bize çok şey öğretebilir.
									",Can clouds buy us more time to solve climate change?,Kate Marvel,13:07,"Anthropocene,biosphere,climate change,future,environment,nature,science,water"
"
","
","
","
",Can clouds buy us more time to solve climate change?,Kate Marvel,13:07,"Anthropocene,biosphere,climate change,future,environment,nature,science,water"
"
											For example:
											different climate models
are largely able to capture
											the warming that we've seen so far.
											But fast-forward to the end of the century
											under a business-as-usual scenario,
											and climate models
don't really agree anymore.
											Yeah, they're all warming;
that's just basic physics.
											But some of them project catastrophe —
											more than five times the warming
we've seen already.
											And others are literally more chill.
									","
											Par exemple :
											différents modèles climatiques
sont capables de simuler
											le réchauffement observé
jusqu'à présent.
											Mais avancez jusqu'à la fin du siècle
											en suivant un scénario standard,
											et les modèles climatiques
ne sont plus vraiment d'accord.
											Oui, tous se réchauffent ;
c'est de la physique de base.
											Mais certains prédisent la catastrophe —
											plus de cinq fois le réchauffement
déjà observé.
											Et d'autres sont littéralement plus frais.
									","
											Por ejemplo:
											diferentes modelos climáticos 
pueden en gran parte captar
											el calentamiento que venimos viendo.
											Pero al adelantarnos al final del siglo
											en un escenario común,
											y los modelos climáticos ya no concuerdan.
											Todos hablan de calentamiento,
eso es física básica.
											Pero algunos advierten catástrofe,
											cinco veces más
de lo que hemos visto hasta ahora.
											Y otros literalmente son más fríos.
									","
											Örneğin;
											farklı iklim modelleri 
şimdiye kadar gördüğümüz ısınmayı
											büyük oranda yakalayabiliyor.
											Fakat yüzyılın sonuna doğru
											hiçbir şey değiştirmeden hızla gidelim
											ve iklim modelleri 
artık aynı fikirde değiller.
											Evet, bizi uyarıyorlar;
konu aslında temel fizik.
											Ancak bazıları felakete işaret ediyor...
											hissettiğimiz ısınmadan 
beş kat daha sıcak.
											Bazı modeller de daha soğuk.
									",Can clouds buy us more time to solve climate change?,Kate Marvel,13:07,"Anthropocene,biosphere,climate change,future,environment,nature,science,water"
"
","
","
","
",Can clouds buy us more time to solve climate change?,Kate Marvel,13:07,"Anthropocene,biosphere,climate change,future,environment,nature,science,water"
"
											So why don't climate models agree
on how warm it's going to get?
											Well, to a large extent,
											it's because they don't agree
on what clouds will do in the future.
											And that is because, just like me,
											computers hate clouds.
											Computers hate clouds because
they're simultaneously very large
											and very small.
											Clouds are formed
											when microscopic water droplets
or ice crystals coalesce
											around tiny particles.
											But at the same time, they cover
two-thirds of the earth's surface.
											In order to really
accurately model clouds,
											we'd need to track the behavior
of every water droplet and dust grain
											in the entire atmosphere,
											and there's no computer
powerful enough to do that.
											So instead, we have to make a trade-off:
											we can zoom in and get the details right,
											but have no idea
what's going on worldwide;
											or, we could sacrifice
realism at small scales
											in order to see the bigger picture.
											Now, there's no one right answer,
											no perfect way to do this,
											and different climate models
make different choices.
									","
											Pourquoi les modèles sont-ils en désaccord
sur la quantité de réchauffement ?
											Dans une large mesure,
											c'est parce qu'ils ne sont pas d'accord
sur ce que les nuages feront.
											Et c'est parce que, comme moi,
											les ordinateurs détestent les nuages.
											Les ordinateurs détestent les nuages
parce qu'ils sont à la fois très grands
											et très petits.
											Les nuages se forment
											quand des gouttes d'eau microscopiques
ou des cristaux de glace se fondent
											autour de petites particules.
											Mais en même temps, ils couvrent
les deux tiers de la surface de la Terre.
											Pour modéliser les nuages
avec précision,
											nous devrions suivre le comportement
de chaque goutte ou grain de poussière
											dans toute l'atmosphère,
											et il n'y a pas d'ordinateur
assez puissant pour faire ça.
											A la place, nous devons faire
un compromis :
											nous pouvons zoomer
et être corrects sur les détails,
											mais nous n'aurons aucune idée
de ce qui se passe mondialement ;
											ou, nous pouvons sacrifier le réalisme
aux petites échelles
											pour avoir une vision d'ensemble.
											Il n'y a pas de bonne réponse,
											pas de façon parfaite de le faire,
											et des modèles climatiques différents
font des choix différents.
									","
											¿Por qué los modelos no concuerdan
en qué tanto se va a calentar?
											En gran medida,
											es porque no concuerdan
en qué van a hacer las nubes en el futuro.
											Y eso es porque, al igual que yo,
											las computadoras odian las nubes.
											Las odian porque las nubes
son al mismo tiempo muy grandes
											y muy pequeñas.
											Las nubes se forman
											cuando gotas de agua micróscopicas 
o cristales de hielo de fusionan
											alrededor de diminutas partículas.
											Pero al mismo tiempo, cubren dos tercios
de la superficie de la Tierra.
											Para obtener modelos de nubes
realmente certeros,
											necesitamos rastrear el comportamiento
de cada gota y grano de polvo
											en la atmosfera entera,
											y no hay computadora
con la capacidad de hacerlo.
											Entonces, tenemos que hacer concesiones:
											podemos hacer zoom
y obtener los detalles;
											pero sin tener idea que sucede
en todo el mundo;
											o, podemos sacrificar realismo
a pequeñas escalas
											para poder ver la escena completa.
											No hay una respuesta correcta,
											ni manera perfecta de hacerlo,
											y diferentes modelos 
responden a diferentes elecciones.
									","
											Peki iklim modelleri ne kadar sıcak
olacağı hakkında neden aynı fikirde değil?
											Pekâlâ, büyük ölçüde,
											gelecekte bulutların rolü konusunda
fikir ayrılığı yaşadıkları için.
											Bu nedenle, tıpkı benim gibi,
											bilgisayarlar da bulutlardan nefret eder.
											Bilgisayarlar bulutlardan nefret eder
çünkü bulutlar eş zamanlı olarak
											çok büyük ve çok küçükler.
											Bulutlar,
											mikroskopik su damlacıkları
veya buz kristalleri küçük parçacıkların
											etrafında kaynaştığında oluşur.
											Aynı zamanda, dünya yüzeyinin
üçte ikisini kaplarlar.
											Bulutları gerçekten doğru
bir şekilde modellemek için
											tüm atmosferdeki her su damlacığı
ve toz tanesinin karakterini 

											takip etmemiz gerekir,
											bunu yapacak yeterli güce sahip
bir bilgisayar yok.
											Bunun yerine bir değiş tokuş yapmalıyız:
											yakınlaştırabilir ve ayrıntıları
doğru bir şekilde alabiliriz
											fakat dünya çapında 
neler olduğunu hiç bilmiyorum
											veya büyük resmi görmek için gerçekliği
											küçük ölçeklerde feda edebiliriz.
											Şimdi, tek bir doğru cevap yok,
											bunun için kusursuz bir yol yok
											ve farklı iklim modelleri
farklı tercihler yapıyor.
									",Can clouds buy us more time to solve climate change?,Kate Marvel,13:07,"Anthropocene,biosphere,climate change,future,environment,nature,science,water"
"
","
","
","
",Can clouds buy us more time to solve climate change?,Kate Marvel,13:07,"Anthropocene,biosphere,climate change,future,environment,nature,science,water"
"
											Now, it is unfortunate
											that computers struggle with clouds,
											because clouds are crucially important
											in regulating the temperature
of the planet.
											In fact, if all the clouds went away,
											we would experience
profound climate changes.
											But without clouds,
											would it be warmer or colder?
											The answer is both.
									","
											C'est dommage
											que les ordinateurs
aient du mal avec les nuages,
											parce que les nuages ont
une importance cruciale
											dans la régulation de la température
de la planète.
											En fait, si tous les nuages
disparaissaient,
											nous aurions des changements
climatiques sévères.
											Mais sans nuages,
											ferait-il plus chaud ou plus froid ?
											La réponse est les deux.
									","
											Es desafortunado
											que las computadores lidien con las nubes,
											porque las nubes son cruciales
											en la regulación de la temperatura
del planeta.
											De hecho, si todas las nubes se fueran,
											experimentaríamos 
cambios climáticos profundos.
											Pero, sin nubes,
											¿sería más cálido o más frío?
											La respuesta es ambos.
									","
											Bilgisayarların bulutlarla
											mücadele etmesi talihsiz bir durum,
											çünkü bulutlar gezegenin sıcaklığını
											düzenlemede çok önemli.
											Gerçek şu ki eğer bulutlar yok olsa,
											şiddetli iklim değişiklikleri yaşardık.
											Peki bulutlar olmasaydı,
											daha mı sıcak yoksa daha mı soğuk olurdu?
											Cevap ise her ikisi de.
									",Can clouds buy us more time to solve climate change?,Kate Marvel,13:07,"Anthropocene,biosphere,climate change,future,environment,nature,science,water"
"
","
","
","
",Can clouds buy us more time to solve climate change?,Kate Marvel,13:07,"Anthropocene,biosphere,climate change,future,environment,nature,science,water"
"
											So I'm going to be honest with you,
I am not a cloud spotter.
											My favorite type of cloud is none.
											But even I know that clouds
come in all shapes and sizes.
											Low, thick clouds like these
are really good at blocking out the sun
											and ruining your barbecue,
											and high, wispy clouds like these cirrus
											largely let that sunlight stream through.
											Every sunny day is the same,
											but every cloudy day
is cloudy in its own way.
											And it's this diversity
											that can make the global impact of clouds
very hard to understand.
											So to see this global effect of clouds,
											it really helps to take a selfie.
									","
											Je vais être honnête avec vous,
je ne guette pas les nuages.
											Mon genre de nuage préféré est aucun.
											Mais même moi je sais que les nuages
sont de différentes formes et tailles.
											Les nuages bas et épais comme ceux-ci
sont très bons pour bloquer le soleil
											et gâcher votre barbecue,
											et les nuages d'altitude clairsemés
comme ces cirrus
											laissent largement passer
les rayons du soleil.
											Chaque journée ensoleillée est la même,
											mais chaque journée nuageuse
est nuageuse à sa façon.
											Et c'est cette diversité
											qui peut rendre l'impact global des nuages
très difficile à comprendre.
											Donc pour voir l'effet global des nuages,
											il est très utile de prendre un selfie.
									","
											Así que les seré honesta,
no soy una fanática de las nubes.
											No tengo un tipo favorito de nube.
											Pero incluso yo sé que las nubes vienen
en todos los tamaños y formas.
											Nubes densas y bajas como estas
son muy buenas bloqueando el sol
											y arruinando tu parrillada,
											y en lo alto, tenues nubes
como estos cirros
											atravesadas en gran parte
por rayos solares.
											Cada día soleado es lo mismo,
											pero cada día nublado
es nublado a su manera.
											Y es esta diversidad
											lo que hace el impacto global de las nubes
muy difícil de entender.
											Para ver el efecto global de las nubes,
											realmente ayuda tomarse un selfie.
									","
											Dürüst olacağım,
ben bir bulut gözlemcisi değilim.
											En sevdiğim bulut türü, 
olmayan bulut.
											Ancak ben bile bulutların
her şekil ve boyutta olduğunu biliyorum.
											Bunlar gibi alçak, kalın bulutlar güneşi
engellemede ve barbekünüzü mahvetme
											konusunda gerçekten iyidir
											ve yüksek, dev gibi cılız bulutlar ise
											güneş ışığının geniş çapta
yayılmasını sağlar.
											Her güneşli gün aynıdır,
											ancak her bulutlu gün
kendine özgü bulutludur.
											Bu çeşitlilik,
											bulutların küresel etkisini
anlamayı çok zorlaştırabilir.
											Bulutların bu küresel etkisini görmede,
											selfi çekmenin gerçekten yardımı olabilir.
									",Can clouds buy us more time to solve climate change?,Kate Marvel,13:07,"Anthropocene,biosphere,climate change,future,environment,nature,science,water"
"
","
","
","
",Can clouds buy us more time to solve climate change?,Kate Marvel,13:07,"Anthropocene,biosphere,climate change,future,environment,nature,science,water"
"
											It will never cease to blow my mind
											that we can see our planet
from outer space,
											but we can't see all of it.
											Clouds are blocking the view.
											That's what they do.
											These low, thick clouds
are extremely effective sunshades.
											They turn back about 20 percent
of everything the sun sends us.
											That is a lot of wasted solar power.
											So, low clouds are powerful sunshades,
											making the planet cooler.
											But that's not the only effect of clouds.
											Our planet has a temperature,
											and like anything with a temperature,
											it's giving off heat.
											We are radiating thermal energy
away into space,
											and we can see this in the infrared.
											Once again, clouds are blocking the view.
											That's because high clouds live
in the upper reaches of the atmosphere,
											where it's very cold.
											And this means that they lose
very little heat to space themselves.
											But at the same time, they block
the heat coming up from the planet below.
											The earth is trying to cool itself off,
											and high clouds are getting in the way.
											The result is a very
powerful greenhouse effect.
											So, clouds play this very
large and dual role
											in the climate system.
											We've got low clouds that act
like a sunshade,
											cooling the planet,
											and high clouds which act
like a greenhouse,
											warming the planet.
									","
											Cela n'arrêtera jamais de m'épater,
											qu'on puisse voir notre planète
depuis l'espace
											mais on ne peut pas la voir en entier.
											Les nuages bloquent la vue.
											C'est ce qu'ils font.
											Ces nuages bas et épais
sont des parasols très efficaces.
											Ils renvoient environ 20%
de tout ce que le soleil nous envoie.
											Ça fait beaucoup
d'énergie solaire gaspillée.
											Donc, les nuages bas
sont des parasols puissants,
											rendant la planète plus fraîche.
											Mais ce n'est pas
le seul effet des nuages.
											Notre planète a une température,
											et comme toute chose avec une température,
											elle émet de la chaleur.
											On répand de l'énergie thermique
dans l'espace,
											et on peut le voir en infrarouge.
											Une fois encore, les nuages
bloquent la vue.
											Car les nuages d'altitude vivent dans
les strates supérieures de l'atmosphère,
											où il fait très froid.
											Cela signifie qu'eux-mêmes perdent
très peu de chaleur dans l'espace.
											Mais en même temps, ils bloquent
la chaleur venant de la planète.
											La Terre essaie de
se rafraîchir elle-même,
											et les nuages d'altitude l'en empêchent.
											Le résultat est un très puissant
effet de serre.
											Les nuages jouent donc ce rôle
double et très large
											dans le système climatique.
											Nous avons des nuages bas
qui font office de parasols,
											rafraîchissent la planète,
											et des nuages d'altitude
qui font effet de serre,
											réchauffant la planète.
									","
											Nunca dejará de asombrarme
											que podamos ver al planeta
desde el espacio exterior,
											pero no lo podamos ver todo.
											Las nubes bloquean la vista.
											Eso es lo que hacen.
											Estas nubes densas y bajas son realmente
efectivas como sombrillas.
											Ellas devuelven cerca del veinte porciento
de todo lo que el Sol nos envía.
											Es mucho poder solar desperdiciado.
											Las nubes bajas son buenas sombrillas,
											haciendo al planeta sea más fresco.
											Pero ese no es el único efecto
de las nubes.
											El planeta tiene una temperatura,
											y como todo lo que tiene temperatura,
											genera calor.
											Estamos emitiendo energía térmica
hacia el espacio,
											y podemos ver esto en el infrarrojo.
											Una vez más las nubes bloquean la vista.
											Eso sucede ya que las nubes altas viven
en las partes más altas de la atmósfera,
											donde es muy frío.
											Y esto significa que ellas pierden
muy poco calor.
											Pero al mismo tiempo bloquean
el calor proveniente de abajo.
											La Tierra está tratando
de enfriarse a sí misma,
											y las nubes altas se están interponiendo.
											El resultado es un muy poderoso
efecto invernadero.
											Las nubes juegan este gran y doble papel
											en el sistema climático.
											Tenemos nubes bajas
que actúan de sombrillas,
											enfriando el planeta,
											y nubes altas que actúan de invernadero,
											calentando el planeta.
									","
											Gezegenimizi uzaydan görebiliyor olmamız
											beni şaşkına çevirmekten hiç vazgeçmiyor
											ama tamamını göremiyoruz.
											Bulutlar manzarayı engelliyorlar.
											Her zaman yaptıkları gibi.
											Bu alçak ve kalın bulutlar
çok etkili güneş engelleyici.
											Güneşin gönderdiği enerjinin
%20'sini geri gönderiyorlar.
											Büyük miktarda boşa giden güneş enerjisi.
											Alçak bulutlar çok güçlü güneş kesiciler,
											gezegeni soğutuyorlar.
											Ancak bu bulutların tek etkisi değil.
											Gezegenimizin bir derecesi var
											ve derecesi olan her şey gibi
											o da ısı veriyor.
											Uzaya termal enerji saçıyoruz
											kızılötesi ile bunu görebiliriz.
											Bir kez daha 
bulutlar manzarayı engelliyor.
											Bunun sebebi yüksek bulutların
atmosferin üst katlarında yaşamaları,
											orada hava çok soğuk.
											Bu da uzaya çok az ısı verdikleri
anlamına geliyor.
											Aynı zamanda aşağıdan
gezegenden gelen ısıyı da engelliyorlar.
											Dünya kendi kendini soğutmaya çalışıyor
											ve yüksek bulutlar bunun önüne geçiyor.
											Sonuç çok etkili bir sera etkisi.
											Yani bulutlar iklim sisteminde
çok büyük
											ve ikili role sahipler.
											Güneş kesici görevi gören
alçak bulutlar var,
											gezegeni soğutuyor
											ve sera etkisi yapan yüksek bulutlat var,
											gezegeni ısıtıyor.
									",Can clouds buy us more time to solve climate change?,Kate Marvel,13:07,"Anthropocene,biosphere,climate change,future,environment,nature,science,water"
"
","
","
","
",Can clouds buy us more time to solve climate change?,Kate Marvel,13:07,"Anthropocene,biosphere,climate change,future,environment,nature,science,water"
"
											Right now, these two effects —
they don't cancel out.
											That sunshade — it's a little
bit more powerful.
											So if we got rid
of all the clouds tomorrow,
											which, for the record,
I am not advocating,
											our planet would get warmer.
											So clearly, all of the clouds
are not going away.
											But climate change is change.
											So we can ask:
											How will global warming change clouds?
											But remember, clouds are so important
											in regulating the earth's temperature,
											and they both warm and cool the planet.
											So even small changes to cloud cover
											could have profound consequences.
											So we might also ask:
											How will clouds change global warming?
									","
											Actuellement, ces deux effets —
ils ne s'annulent pas.
											Ce parasol — il est un peu
plus puissant.
											Donc si demain nous faisions disparaître
tous les nuages,
											ce que, pour info, je ne recommande pas,
											notre planète se réchaufferait.
											Clairement, tous les nuages
ne vont pas s'en aller.
											Mais le changement climatique
est un changement.
											Donc nous pouvons demander :
											comment le réchauffement climatique
va-t-il changer les nuages ?
											Souvenez-vous, les nuages
sont si importants
											pour réguler la température de la Terre,
											et ils la réchauffent
et la refroidissent à la fois.
											Donc même de petits changements
à la couverture nuageuse
											pourraient avoir de graves conséquences.
											Nous pourrions aussi demander :
											comment les nuages vont-ils changer
le réchauffement climatique ?
									","
											En este momento estos dos efectos
no se cancelan.
											El efecto sombrilla
es un poco más poderoso.
											Así que si nos deshacemos
de todas las nubes mañana,
											con lo que, cabe aclarar,
no estoy de acuerdo,
											nuestro planeta se calentará.
											Claramente, las nubes no se irán.
											Pero el cambio climático es un cambio.
											Podemos preguntarnos:
											¿Cómo el calentamiento global
cambiará las nubes?
											Pero recordemos que las nubes
son muy importantes
											en la regulación de la temperatura,
											y calientan y enfrían el planeta a la vez.
											Incluso pequeños cambios en las nubes
											podrían tener consecuencias profundas.
											Podríamos también preguntarnos:
											¿Cómo las nubes cambiarán
el calentamiento global?
									","
											Şu anda biri diğerini
ortadan kaldıramıyor.
											Güneş kesici...
biraz daha baskın çıkıyor.
											Yarın tüm bulutlardan kurtulsak,
											bunu savunmadığımı da belirteyim,
											gezegenimiz ısınır.
											Yani belli ki tüm bulutlar gitmiyor.
											İklim değişikliği yine de yaşanıyor.
											Şunu sorabiliriz:
											Küresel ısınma 
bulutları nasıl etkileyecek?
											Unutmayalım,
Dünya'nın derecesini düzenlemede
											bulutların çok önemli bir yeri var,
											gezegeni hem soğutuyorlar 
hem de ısıtıyorlar.
											Yani buluttaki küçük değişiklikler bile
											çok ciddi sonuçlar doğurabilir.
											O yüzden şunu sorabiliriz:
											Bulutlar küresel ısınmayı 
nasıl değiştirecek?
									",Can clouds buy us more time to solve climate change?,Kate Marvel,13:07,"Anthropocene,biosphere,climate change,future,environment,nature,science,water"
"
","
","
","
",Can clouds buy us more time to solve climate change?,Kate Marvel,13:07,"Anthropocene,biosphere,climate change,future,environment,nature,science,water"
