en,tr,es,title,speaker,duration,tags
"
											Now, it's not that they hate
the fruits of progress, mind you.
											Most academics and pundits
											would rather have their surgery
with anesthesia than without it.
											It's the idea of progress
that rankles the chattering class.
											If you believe that humans
can improve their lot, I have been told,
											that means that you have a blind faith
											and a quasi-religious belief
in the outmoded superstition
											and the false promise
of the myth of the onward march
											of inexorable progress.
											You are a cheerleader
for vulgar American can-doism,
											with the rah-rah spirit
of boardroom ideology,
											Silicon Valley
and the Chamber of Commerce.
											You are a practitioner of Whig history,
											a naive optimist, a Pollyanna
and, of course, a Pangloss,
											alluding to the Voltaire
character who declared,
											""All is for the best
in the best of all possible worlds.""
									","
											İlerlemenin sonuçlarından
nefret etmiyorlar ama.
											Akademisyen ve bilirkişilerin çoğu
											ameliyatlarını anestezi ile birlikte
geçirmeyi tercih eder.
											Sürekli tartışma yaratan bu grubun
asıl derdi ilerleme fikrinin kendisi.
											İnsanların kendi türlerini
geliştirebildiklerine inanıyorsanız
											bana söylenen şu ki
kör bir inancınız var,
											sözde dindar modası geçmiş bir batıl inanç
											ve kaçınılmaz ilerlemeye doğru 
yürüyüş efsanesine dair
											sahte vaatler içindesiniz.
											''Her şeyi yaparım'' Amerikan
ideolojisinin tezahüratını yapıyorsunuz,
											Silikon Vadisi ve Ticaret Odası
toplantı salonları havasında
											sesi çok çıkan aşırı hevesler içindesiniz.
											Whig tarihini devam ettiriyorsunuz,
											saf bir iyimser, bir Pollyanna,
hatta bir Pangloss'sunuz,
											Voltaire'in karakteri gibi
ağzınızdan tek çıkan şey
											''her şey mümkün tüm dünyaların 
en iyisinde en iyisi için.''
									","
											Ahora bien, la verdad, no es que ellos 
odien el fruto del progreso.
											La mayoría de los académicos 
y de los expertos
											preferirían someterse a cirugía
con anestesia que sin ella.
											Es la idea del progreso lo que 
irrita a los intelectualoides.
											Me han dicho que creer que los humanos 
pueden mejorar su situación,
											significa que uno tiene una fe ciega
											y una creencia casi religiosa
en la superstición pasada de moda
											y en la falsa promesa del mito 
de la marcha hacia adelante
											del progreso inexorable.
											Uno es un animador del vulgar 
""todo se puede"" de EE.UU.,
											con el espíritu entusiasmado
de la ideología de las salas de juntas,
											Silicon Valley y la Cámara de Comercio.
											Uno es un practicante 
de la ""historia whig"",
											un optimista naif, un Pollyana,
y, por supuesto, un Pangloss,
											aludiendo al personaje 
de Voltaire que declaró:
											""Todo sucede para bien en este,
el mejor de los mundos posibles"".
									",Is the world getting better or worse? A look at the numbers,Steven Pinker,18:32,"humanity,pollution,climate change,violence,war,data,democracy,history,peace,happiness,politics,society,statistics"
"
","
","
",Is the world getting better or worse? A look at the numbers,Steven Pinker,18:32,"humanity,pollution,climate change,violence,war,data,democracy,history,peace,happiness,politics,society,statistics"
"
											Well, Professor Pangloss,
as it happens, was a pessimist.
											A true optimist believes
there can be much better worlds
											than the one we have today.
											But all of this is irrelevant,
											because the question
of whether progress has taken place
											is not a matter of faith
											or having an optimistic temperament
or seeing the glass as half full.
											It's a testable hypothesis.
											For all their differences,
											people largely agree
on what goes into human well-being:
											life, health, sustenance, prosperity,
peace, freedom, safety, knowledge,
											leisure, happiness.
											All of these things can be measured.
											If they have improved over time,
that, I submit, is progress.
									","
											Aslına bakarsanız
Profesör Pangloss kötümserdi.
											Gerçek bir optimist
bugün sahip olduğumuz dünyadan
											çok daha iyisi olabileceğine inanır.
											Tabii bunlar konuyla ilgili değil,
											çünkü ilerlemenin gerçekleşip
gerçekleşmediği sorusu
											inançla alakalı değil,
											iyimser bir tutum takınıp
bardağın dolu yarısını görmek de değil.
											Bu, denenebilir bir hipotez.
											Tüm farklılıklarına rağmen,
											insanlar genellikle refahın
ne içerdiği konusunda anlaşıyorlar:
											yaşam, sağlık, yiyecek, bolluk,
barış, özgürlük, güvenlik, bilgi,
											boş zaman ve mutluluk.
											Bunların hepsi ölçülebilir.
											Zaman içinde daha iyi oldularsa
bunun ilerleme olduğunu kabul ediyorum.
									","
											Bien, el profesor Pangloss era,
en realidad, un pesimista.
											Un verdadero optimista cree
que puede haber mundos mejores
											que este que tenemos ahora.
											Pero todo esto es irrelevante,
											porque la pregunta de si 
ha habido progreso
											no es cuestión de fe
											o de tener un temperamento optimista
o de ver el vaso medio lleno.
											Es una hipótesis comprobable.
											Por todas sus diferencias,
											la gente generalmente está de acuerdo
en lo que constituye el bienestar humano:
											vida, salud, sustento, prosperidad,
paz, libertad, seguridad, conocimiento,
											ocio, felicidad.
											Todas estas cosas se pueden medir.
											Si mejoraron con el paso del tiempo,
yo sostengo que eso es progreso.
									",Is the world getting better or worse? A look at the numbers,Steven Pinker,18:32,"humanity,pollution,climate change,violence,war,data,democracy,history,peace,happiness,politics,society,statistics"
"
","
","
",Is the world getting better or worse? A look at the numbers,Steven Pinker,18:32,"humanity,pollution,climate change,violence,war,data,democracy,history,peace,happiness,politics,society,statistics"
"
											Let's go to the data,
											beginning with the most
precious thing of all, life.
											For most of human history,
life expectancy at birth was around 30.
											Today, worldwide, it is more than 70,
											and in the developed parts of the world,
											more than 80.
											250 years ago, in the richest
countries of the world,
											a third of the children
did not live to see their fifth birthday,
											before the risk was brought
down a hundredfold.
											Today, that fate befalls
less than six percent of children
											in the poorest countries of the world.
											Famine is one of the Four Horsemen
of the Apocalypse.
											It could bring devastation
to any part of the world.
											Today, famine has been banished
											to the most remote
and war-ravaged regions.
											200 years ago, 90 percent
of the world's population
											subsisted in extreme poverty.
											Today, fewer than 10 percent of people do.
											For most of human history,
											the powerful states and empires
											were pretty much always
at war with each other,
											and peace was a mere
interlude between wars.
											Today, they are never
at war with each other.
											The last great power war
											pitted the United States
against China 65 years ago.
											More recently, wars of all kinds
have become fewer and less deadly.
											The annual rate of war has fallen from
about 22 per hundred thousand per year
											in the early '50s to 1.2 today.
											Democracy has suffered obvious setbacks
											in Venezuela, in Russia, in Turkey
											and is threatened by the rise
of authoritarian populism
											in Eastern Europe and the United States.
											Yet the world has never been
more democratic
											than it has been in the past decade,
											with two-thirds of the world's people
living in democracies.
											Homicide rates plunge whenever anarchy
and the code of vendetta
											are replaced by the rule of law.
											It happened when feudal Europe was brought
under the control of centralized kingdoms,
											so that today a Western European
											has 1/35th the chance of being murdered
											compared to his medieval ancestors.
											It happened again in colonial New England,
											in the American Wild West
when the sheriffs moved to town,
											and in Mexico.
									","
											Verilere bakalım,
											hepsinin en önemlisi olan
yaşam ile başlıyoruz.
											İnsanlık tarihinin çoğu boyunca,
yaşam süresi 30 civarında oldu.
											İnsan ömrü bugün 
tüm dünyada 70'in üzerinde
											ve dünyanın gelişmiş yerlerinde
											80'in üzerinde.
											250 yıl önce dünyanın
en zengin ülkelerinde
											risk, yüz kat azaltılmadan önce
											çocukların üçte biri
50. doğum günlerini göremiyordu.
											Bugünün oranıysa
dünyanın en yoksul ülkelerinde
											çocukların %6'sından daha azı.
											Kıtlık, Mahşerin Dört Atlısı'ndan biri.
											Dünyanın herhangi bir yerini
altüst edebilir.
											Bugün kıtlık, dünyanın en uzak
											ve savaş yoksunu ülkelerine sürüklenmiş.
											200 yıl önce,
dünya nüfusunun %90'ı
											aşırı yoksullukla geçiniyordu.
											Bugün ise %10'dan daha azı bu durumda.
											İnsanlık tarihi boyunca,
											güçlü devlet ve imparatoruklar
											her zaman birbirleriyle
savaş hâlindeydiler
											ve barış, savaşlar arasında
bir teneffüsten ibaretti.
											Bugün birbirleriyle 
savaş hâlinde değiller.
											Son büyük güç savaşı
											65 yıl önce ABD ve Çin'i
karşı karşıya getirdi.
											Her tür savaşın sayısı azalmakla birlikte,
daha az ölümcül hâle geldiler.
											Yıllık savaş oranı
yılda yüz binde 22 iken
											50'li yılların başından günümüze
bu oran 1,2.
											Demokrasi, Venezüela, Rusya ve Türkiye'de
											bariz yaralar aldı
											ve Doğu Avrupa ile ABD'de
otoriterlik tehdidiyle
											karşı karşı kalındı.
											Ancak dünya son 10 yılda olduğu kadar
											daha önce hiç demokratik olmamıştı,
											şu an dünya insanlarının üçte ikisi
demokrasi çatısı altında yaşıyor.
											Anarşi ve kan davaları
hukukun yerini her aldığında
											cinayet oranları sıçrama yapıyor.
											Feodal Avrupa merkezi krallıkların
kontrolü altına girdiğinde de bu yaşandı,
											bu yüzden bugün Batı Avrupa'da
											cinayete kurban gitme riski
											orta çağ atalarına göre 35'te 1.
											Yeni İngiltere kolonisinde de bu yaşandı,
											Amerikan Vahşi Batı ve Meksika'da
											şerifler kasabaya yerleştiği zaman.
									","
											Pasemos a los datos,
											comenzando por el más valioso
de todos: la vida.
											Durante casi toda la historia humana, la 
esperanza de vida al nacer eran 30 años.
											Hoy en día, mundialmente, 
es de más de 70 años,
											y en el mundo desarrollado
											es de más de 80 años.
											Hace 250 años, en los países
más ricos del mundo,
											un tercio de los niños no vivían 
para ver su quinto cumpleaños,
											antes de que el riesgo 
descendiera 100 veces.
											Hoy en día, menos de un 6 % de los niños 
corren esa misma suerte
											en los países más pobres del mundo.
											La hambruna es uno de los 
cuatro jinetes del Apocalipsis.
											Puede llevar la devastación
a cualquier parte del mundo.
											Hoy, la hambruna ha sido desterrada
											a las regiones más remotas
y devastadas por la guerra.
											Hace 200 años, un 90 %
de la población mundial
											subsistía en extrema pobreza.
											Hoy en día, menos del 10 % 
de la gente lo hace.
											En casi toda la historia humana,
											los estados poderosos y los imperios
											estuvieron casi siempre 
en guerra entre sí,
											y la paz fue simplemente 
un interludio entre las guerras.
											Hoy en día, nunca están 
en guerra entre sí.
											La última gran guerra de poder
											enfrentó a EE.UU. 
contra China hace 65 años.
											Más recientemente, guerras de toda clase
han disminuido y son menos mortales.
											La tasa anual de guerras disminuyó 
de un 22 por cada 100 000 al año,
											al principio de la década del 50,
a 1,2 por cada 100 000, hoy en día.
											La democracia ha sufrido, 
sin duda, retrocesos
											en Venezuela, Rusia, Turquía
											y está amenazada por el aumento
del populismo autoritario
											en el este de Europa y en EE.UU.
											Sin embargo, el mundo nunca 
ha sido más democrático
											que en la década pasada,
											con dos tercios de la población mundial
viviendo en democracias.
											Las tasas de homicidio caen siempre que
la anarquía y el código de venganza
											son reemplazados por 
el estado de derecho.
											Ocurrió cuando la Europa feudal fue puesta
bajo el control de reinos centralizados,
											por lo que, hoy en día, un europeo
											tiene una posibilidad de ser 
asesinado de 1 en 35
											comparado con sus ancestros medievales.
											Ocurrió nuevamente en la
Nueva Inglaterra colonial,
											en el Salvaje Oeste de EE.UU., cuando 
los sheriffs se mudaron a la ciudad
											y en México.
									",Is the world getting better or worse? A look at the numbers,Steven Pinker,18:32,"humanity,pollution,climate change,violence,war,data,democracy,history,peace,happiness,politics,society,statistics"
"
","
","
",Is the world getting better or worse? A look at the numbers,Steven Pinker,18:32,"humanity,pollution,climate change,violence,war,data,democracy,history,peace,happiness,politics,society,statistics"
"
											Indeed, we've become safer
in just about every way.
											Over the last century,
we've become 96 percent less likely
											to be killed in a car crash,
											88 percent less likely
to be mowed down on the sidewalk,
											99 percent less likely
to die in a plane crash,
											95 percent less likely
to be killed on the job,
											89 percent less likely
to be killed by an act of God,
											such as a drought, flood,
wildfire, storm, volcano,
											landslide, earthquake or meteor strike,
											presumably not because God
has become less angry with us
											but because of improvements
in the resilience of our infrastructure.
											And what about
the quintessential act of God,
											the projectile hurled by Zeus himself?
											Yes, we are 97 percent less likely
to be killed by a bolt of lightning.
									","
											Gerçekten de her yönden
daha güvenli bir hâle geldik.
											Son yüzyılda
araba kazasında can kaybı riski
											%96 daha azken,
											kaldırımda araba çarpması riski
%88 daha az,
											uçak kazası can kaybı riski
%99 daha az,
											iş kazası can kaybı riski
%95 daha az,
											kuraklık, sel, yangın, fırtına, volkan,
											heyelan, deprem ve meteor çarpması gibi
doğal felaket sebebiyle
											can kaybı riski de %89 daha az,
											bunun sebebi Tanrı'nın bize
daha az kızgın olması değil,
											altyapımızdaki dirençten doğan düzelmeler.
											Peki ya Tanrı örneğinin
ta kendisinden bahsedersek?
											Zeus'un bizzat fırlattığı silahtan mesela?
											Evet, bir yıldırım çarpması sonucu
can kaybı riski de %97 daha az.
									","
											Verdaderamente, nos volvimos más seguros 
en todos los modos posibles.
											Durante el último siglo, alcanzamos 
un 96 % menos de probabilidad
											de morir en un accidente de auto,
											un 88 % menos de posibilidad
de ser abatidos en la acera,
											un 99 % menos posibilidad de morir 
en un accidente de avión,
											un 95 % menos de posibilidad
de morir en el trabajo,
											un 89 % menos de posibilidad
de morir por un desastre natural,
											como una sequía, inundación, 
incendio forestal, tormenta, volcán,
											deslizamiento de tierra, 
terremoto o meteorito,
											presumiblemente no porque Dios
esté menos enojado con nosotros
											sino por las mejoras en la resistencia
de nuestra infraestructura.
											¿Y qué sobre el desastre natural supremo
											el proyectil lanzado por el mismo Zeus?
											Sí, tenemos un 97 % menos de posibilidad
de que nos mate un rayo.
									",Is the world getting better or worse? A look at the numbers,Steven Pinker,18:32,"humanity,pollution,climate change,violence,war,data,democracy,history,peace,happiness,politics,society,statistics"
"
","
","
",Is the world getting better or worse? A look at the numbers,Steven Pinker,18:32,"humanity,pollution,climate change,violence,war,data,democracy,history,peace,happiness,politics,society,statistics"
"
											Before the 17th century,
											no more than 15 percent of Europeans
could read or write.
											Europe and the United States
achieved universal literacy
											by the middle of the 20th century,
											and the rest of the world is catching up.
											Today, more than 90 percent
of the world's population
											under the age of 25 can read and write.
											In the 19th century, Westerners
worked more than 60 hours per week.
											Today, they work fewer than 40.
											Thanks to the universal penetration
of running water and electricity
											in the developed world
											and the widespread adoption
of washing machines, vacuum cleaners,
											refrigerators, dishwashers,
stoves and microwaves,
											the amount of our lives
that we forfeit to housework
											has fallen from 60 hours a week
											to fewer than 15 hours a week.
									","
											17. yüzyıldan önce
											Avrupalıların yalnızca %15'i
okuma yazma biliyordu.
											Avrupa ve ABD
evrensel okuma yazmaya
											20. yüzyılın ortasında ulaşabildi,
											dünyanın geri kalanıysa yetişmek üzere.
											Bugün 25 yaş altı dünya nüfusunun
%90'ından daha fazlası
											okuma yazma biliyor.
											19. yüzyılda Batılılar
haftada 60 saatten fazla çalışıyordu.
											Bugün 40 saatten daha az çalışıyorlar.
											Musluk suyu ve elektriğin
gelişmiş dünyada
											evrensel bir hâl almasıyla
											ve ayrıca bulaşık ve çamaşır makinesi,
elektrikli süpürge, buzdolapları,
											fırınlar ve mikrodalgaların
geniş çapta yayılmasıyla
											hayatımızın ev işine adadığımız kısmı
											haftada 60 saatten
											haftada 15 saate düştü.
									","
											Antes de siglo XVII,
											solo un 15 % de los europeos
sabían leer o escribir.
											Europa y EE.UU. alcanzaron
la alfabetización universal
											a mediados del siglo XX,
											y el resto del mundo la está alcanzando.
											Hoy en día, más del 90 % 
de la población mundial
											de menos de 25 años sabe leer y escribir.
											En el siglo XIX, los occidentales
trabajaban más de 60 horas por semana.
											Hoy en día, trabajan menos de 40 horas.
											Gracias al suministro universal
de agua corriente y electricidad
											en el mundo desarrollado
											y la adopción general
de lavarropas, aspiradoras,
											refrigeradores, lavavajillas,
hornos y microondas,
											la cantidad de tiempo que 
pasamos en tareas domésticas
											se redujo de 60 horas por semana
											a menos de 15 horas por semana.
									",Is the world getting better or worse? A look at the numbers,Steven Pinker,18:32,"humanity,pollution,climate change,violence,war,data,democracy,history,peace,happiness,politics,society,statistics"
"
","
","
",Is the world getting better or worse? A look at the numbers,Steven Pinker,18:32,"humanity,pollution,climate change,violence,war,data,democracy,history,peace,happiness,politics,society,statistics"
"
											Do all of these gains in health,
wealth, safety, knowledge and leisure
											make us any happier?
											The answer is yes.
											In 86 percent of the world's countries,
											happiness has increased in recent decades.
									","
											Sağlık, zenginlik, güvenlik, bilgi
ve boş zaman üzerindeki tüm bu kazanımlar
											bizi daha mı çok mutlu ediyor?
											Bunun cevabı evet.
											Dünya ülkelerinin %86'sında
											mutluluk oranı son yıllarda arttı.
									","
											Todos estos avances en salud,
riqueza, seguridad, conocimiento y ocio,
											¿nos hacen más felices?
											La respuesta es sí.
											En un 86 % de los países del mundo,
											la felicidad ha aumentado 
en las décadas recientes.
									",Is the world getting better or worse? A look at the numbers,Steven Pinker,18:32,"humanity,pollution,climate change,violence,war,data,democracy,history,peace,happiness,politics,society,statistics"
"
","
","
",Is the world getting better or worse? A look at the numbers,Steven Pinker,18:32,"humanity,pollution,climate change,violence,war,data,democracy,history,peace,happiness,politics,society,statistics"
