en,pt,title,speaker,duration,tags
"
","
",Plant fuels that could power a jet,Bilal Bomani,14:29,"TEDx,science,sustainability,technology,green,engineering,alternative energy,energy,biotech,environment,innovation,future,climate change,oceans,ecology,nature,solar energy,plants,synthetic biology,natural resources"
"
											Now, here's one of the problems.
											If you are a farmer, you need five things
to be successful: You need seeds,
											you need soil, you need
water and you need sun,
											and the last thing that you
need is fertilizer.
											Most people use chemical fertilizers.
But guess what?
											We do not use chemical fertilizer.
											Wait a second! I just saw lots of greenery
in your GreenLab. You have to use fertilizer.
											Believe it or not, in our analysis
of our saltwater ecosystems
											80 percent of what we need
are in these tanks themselves.
											The 20 percent that's missing
is nitrogen and phosphorous.
											We have a natural solution: fish.
											No we don't cut up the fish
and put them in there.
											Fish waste is what we use.
As a matter of fact
											we use freshwater mollies, that we've
used our climatic adaptation technique
											from freshwater all the way to seawater.
											Freshwater mollies: cheap,
they love to make babies,
											and they love to go to the bathroom.
											And the more they go to the
bathroom, the more fertilizer we get,
											the better off we are, believe it or not.
											It should be noted that we use
sand as our soil,
											regular beach sand. Fossilized coral.
									","
											Um agricultor precisa 
de cinco coisas para ter êxito:
											precisa de sementes, de solo, 
precisa de água e de sol
											e, por último, precisa de fertilizante.
											A maioria usa fertilizantes químicos.
Mas adivinhem...
											Nós não usamos fertilizantes químicos.
											Esperem! Vi montes de vegetação
no GreenLab.
											Têm de usar fertilizantes.
											Acreditem ou não, na nossa análise
dos ecossistemas salgados
											80% do que precisamos está
nestes mesmos tanques.
											Os 20% que faltam são
nitrogénio e fósforo.
											Temos uma solução natural: peixe.
											Não apanhamos peixes
para pô-los lá dentro.
											Usamos dejetos de peixe.
											Usamos Guppies de água doce
											utilizando a técnica de adaptação climática
											da água doce para a água salgada.
											Os Guppies são baratos, adoram fazer bebés
											e adoram ir à casa de banho.
											Quanto mais vezes vão à casa de banho
e mais fertilizante conseguimos,
											melhor para nós, acreditem ou não.
											Devemos enfatizar que
usamos areia como solo,
											areia de praia normal.
											Coral fossilizado.
											Muitas pessoas perguntam:
""Como começaram?""
									",Plant fuels that could power a jet,Bilal Bomani,14:29,"TEDx,science,sustainability,technology,green,engineering,alternative energy,energy,biotech,environment,innovation,future,climate change,oceans,ecology,nature,solar energy,plants,synthetic biology,natural resources"
"
","
",Plant fuels that could power a jet,Bilal Bomani,14:29,"TEDx,science,sustainability,technology,green,engineering,alternative energy,energy,biotech,environment,innovation,future,climate change,oceans,ecology,nature,solar energy,plants,synthetic biology,natural resources"
"
											So a lot of people ask me,
""How did you get started?""
											Well, we got started in what we
call the indoor biofuels lab.
											It's a seedling lab. We have 26
different species of halophytes,
											and five are winners. What we do here is —
											actually it should be called
a death lab, 'cause we try to
											kill the seedlings, make them rough —
											and then we come to the GreenLab.
											What you see in the lower corner
											is a wastewater treatment plant experiment
											that we are growing, a macro-algae
that I'll talk about in a minute.
											And lastly, it's me actually working
in the lab to prove to you I do work,
											I don't just talk about what I do.
											Here's the plant species.
Salicornia virginica.
											It's a wonderful plant. I love that plant.
											Everywhere we go we see it. It's
all over the place, from Maine
											all the way to California.
We love that plant.
											Second is Salicornia bigelovii. Very
difficult to get around the world.
											It is the highest lipid
content that we have,
											but it has a shortcoming: It's short.
											Now you take europaea, which is the
largest or the tallest plant that we have.
											And what we are trying to do
											with natural selection or adaptive
biology — combine all three
											to make a high-growth, high-lipid plant.
											Next, when a hurricane decimated the
Delaware Bay — soybean fields gone —
											we came up with an idea:
Can you have a plant
											that has a land reclamation positive
in Delaware? And the answer is yes.
											It's called seashore mallow.
Kosteletzkya virginica —
											say that five times fast if you can.
											This is a 100 percent usable plant. The
seeds: biofuels. The rest: cattle feed.
											It's there for 10 years;
it's working very well.
											Now we get to Chaetomorpha.
											This is a macro-algae that loves
											excess nutrients. If you
are in the aquarium industry
											you know we use it
to clean up dirty tanks.
											This species is so significant to us.
											The properties are very close to plastic.
											We are trying right now to convert
this macro-algae into a bioplastic.
											If we are successful, we will
revolutionize the plastics industry.
									","
											Começámos no nosso laboratório interior
de biocombustíveis.
											É um laboratório embrionário.
											Temos 26 espécies diferentes de halófitos,
e há cinco vencedores.
											Devia ser chamado laboratório da morte,
											porque tentamos matar 
os rebentos, torná-los resistentes.
											Depois vimos para o GreenLab.
											O que veem no canto inferior
											é um protótipo de tratamento 
de águas residuais
											onde criamos uma macroalga 
de que falaremos daqui a instantes.
											E por último, este sou eu 
a trabalhar no laboratório,
											provando-vos que trabalho mesmo,
											não falo apenas do que faço.
											Aqui está a espécie vegetal,
a Salicornia virginica.
											É uma planta maravilhosa.
Adoro esta planta.
											Onde quer que vamos, encontramo-la.
											Está em todo o lado, do Maine
até à Califórnia.
											Adoramos esta planta.
											A segunda é a Salicornia bigelovii.
Muito difícil de encontrar no mundo.
											É a que tem o maior conteúdo lipídico,
											mas tem um revés: é baixa.
											Mas pegamos na europaea, que é a
maior ou mais alta planta que temos.
											O que tentamos fazer
											é a seleção natural ou biologia adaptativa,
											combinando as três para criar uma planta
											de crescimento rápido
e alto teor lipídico.
											Quando um furacão dizimou
a baía de Delaware
											— campos de soja perdidos —
											surgiu-nos uma ideia:
											Haverá uma planta
											que se adapte bem no solo de Delaware?
											A resposta é sim.
											Chama-se malva costeira,
a Kosteletzkya virginica
											— digam isso cinco vezes mais depressa,
se conseguirem.
											É uma planta 100% utilizável.
											Sementes: combustível.
											O resto: comida para o gado.
											Está lá há 10 anos;
está a resultar muito bem.
											Agora vamos à Chaetomorpha.
											Esta é uma macroalga
											que adora nutrientes em excesso.
											Se estão na indústria dos aquários
											sabem que se usa para
limpar tanques sujos.
											Esta espécie é 
muito significativa para nós.
											As suas propriedades são parecidas
com as do plástico.
											Estamos a tentar converter
esta macroalga num bioplástico.
											Se formos bem-sucedidos, vamos
revolucionar a indústria do plástico.
											Temos então um programa
da ""semente para o combustível"".
									",Plant fuels that could power a jet,Bilal Bomani,14:29,"TEDx,science,sustainability,technology,green,engineering,alternative energy,energy,biotech,environment,innovation,future,climate change,oceans,ecology,nature,solar energy,plants,synthetic biology,natural resources"
"
","
",Plant fuels that could power a jet,Bilal Bomani,14:29,"TEDx,science,sustainability,technology,green,engineering,alternative energy,energy,biotech,environment,innovation,future,climate change,oceans,ecology,nature,solar energy,plants,synthetic biology,natural resources"
"
											So, we have a seed to fuel program.
											We have to do something with
this biomass that we have.
											And so we do G.C. extraction, lipid
optimization, so on and so forth,
											because our goal really is to come up with
											the next generation of aviation fuels,
aviation specifics, so on and so forth.
											So far we talked about water and fuel,
											but along the way we found out
something interesting about Salicornia:
											It's a food product.
											So we talk about ideas
worth spreading, right?
											How about this: In sub-Saharan
Africa, next to the sea, saltwater,
											barren desert,
how about we take that plant,
											plant it, half use for food,
half use for fuel.
											We can make that happen, inexpensively.
											You can see
there's a greenhouse in Germany
											that sells it as a health food product.
											This is harvested, and in the middle here
is a shrimp dish, and it's being pickled.
											So I have to tell you a joke.
Salicornia is known as sea beans,
											saltwater asparagus and pickle weed.
											So we are pickling pickle
weed in the middle.
											Oh, I thought it was funny. (Laughter)
											And at the bottom is seaman's mustard.
It does make sense,
											this is a logical snack. You have mustard,
											you are a seaman, you see the
halophyte, you mix it together,
											it's a great snack with some crackers.
											And last, garlic with Salicornia,
which is what I like.
											So, water, fuel and food.
									","
											Temos de fazer algo com
esta biomassa que temos.
											Então fazemos a extração por CGL,
otimização lipídica, etc.
											porque o nosso objetivo
											é criar a próxima geração 
de combustíveis de avião.
											Falámos até agora da 
água e do combustível
											mas, pelo caminho, descobrimos algo
interessante sobre a Salicornia:
											é um produto alimentar.
											Falamos de ideias que
vale a pena espalhar, certo?
											Que tal esta?
											No deserto da África subsariana, 
perto do mar, da água salgada,
											que tal se pegarmos nesta planta 
e a plantarmos?
											Metade é usada como alimento,
metade é usada como combustível.
											Podemos fazer isso, sem custos.
											Há uma estufa na Alemanha
											que a vende como produto
alimentar saudável.
											Em cima está a ser colhida,
											no meio é um prato de camarão
											e aqui em picles.
											Tenho de contar uma piada:
											a Salicornia é conhecida 
como 'feijões do mar',
											'espargo marinho' e erva picles.
											Então, estamos a fazer 
picles da erva picles.
											Achei que era engraçado.
											(Risos)
											Em baixo, está a mostarda de marinheiro.
											Faz sentido, é um petisco lógico.
											Temos mostarda, temos um marinheiro,
											vemos a halófita, 
misturamo-la com a mostarda,
											é um bom petisco com umas bolachas.
											Por último, salicornia com alho,
que é o que eu gosto.
											Água, combustível e alimento.
											Nada disto é possível sem
a equipa do GreenLab.
									",Plant fuels that could power a jet,Bilal Bomani,14:29,"TEDx,science,sustainability,technology,green,engineering,alternative energy,energy,biotech,environment,innovation,future,climate change,oceans,ecology,nature,solar energy,plants,synthetic biology,natural resources"
"
","
",Plant fuels that could power a jet,Bilal Bomani,14:29,"TEDx,science,sustainability,technology,green,engineering,alternative energy,energy,biotech,environment,innovation,future,climate change,oceans,ecology,nature,solar energy,plants,synthetic biology,natural resources"
"
											None of this is possible
without the GreenLab team.
											Just like the Miami Heat has the big
three, we have the big three at NASA GRC.
											That's myself, professor Bob Hendricks,
our fearless leader, and Dr. Arnon Chait.
											The backbone of the GreenLab is students.
											Over the last two years
we've had 35 different students
											from around the world working at GreenLab.
											As a matter fact my division chief says
a lot, ""You have a green university.""
											I say, ""I'm okay with that,
'cause we are nurturing
											the next generation of extreme
green thinkers, which is significant.""
									","
											Tal como os Miami Heat 
têm os Três Grandes,
											nós temos os Três Grandes 
no GreenLab da NASA.
											Sou eu, o prof. Bob Hendricks 
— o líder destemido — e o Dr. Arnon Chait.
											A espinha dorsal do GreenLab são os alunos.
											Ao longo dos últimos dois anos,
tivemos 35 estudantes diferentes
											de todo o mundo, no GreenLab.
											O chefe da minha divisão diz que
""Temos uma Universidade Verde.""
											Eu digo: ""Por mim, tudo bem,
porque estamos a preparar
											""a próxima geração 
de pensadores de verde extremo,
											""o que é significativo.""
											Resumindo, apresentei aquilo que pensamos
									",Plant fuels that could power a jet,Bilal Bomani,14:29,"TEDx,science,sustainability,technology,green,engineering,alternative energy,energy,biotech,environment,innovation,future,climate change,oceans,ecology,nature,solar energy,plants,synthetic biology,natural resources"
"
","
",Plant fuels that could power a jet,Bilal Bomani,14:29,"TEDx,science,sustainability,technology,green,engineering,alternative energy,energy,biotech,environment,innovation,future,climate change,oceans,ecology,nature,solar energy,plants,synthetic biology,natural resources"
"
											So, in first summary I presented
to you what we think
											is a global solution
for food, fuel and water.
											There's something missing to be complete.
											Clearly we use electricity.
We have a solution for you —
											We're using clean energy sources here.
											So, we have two wind turbines
connected to the GreenLab,
											we have four or five more
hopefully coming soon.
											We are also using something
that is quite interesting —
											there is a solar array field at
NASA's Glenn Research Center,
											hasn't been used for 15 years.
											Along with some of my electrical
engineering colleagues,
											we realized that they are still viable,
											so we are refurbishing them right now.
											In about 30 days or so they'll be
connected to the GreenLab.
									","
											ser a solução global para
alimentação, combustível e água.
											Falta algo para estar completo.
											Claro que usamos eletricidade.
											Temos uma solução.
											Estamos a usar aqui
fontes de energia limpas.
											Temos duas turbinas de vento
ligadas ao GreenLab,
											temos mais quatro ou cinco 
a chegar em breve.
											Estamos também a usar algo que é
bastante interessante.
											Há um campo de painéis solares
no Centro de Pesquisa Glenn, da NASA,
											que não são usados há 15 anos.
											Juntamente com alguns colegas
de engenharia elétrica,
											percebemos que eles ainda são viáveis,
											pelo que estamos a recuperá-los.
											Dentro de 30 dias estarão
ligados ao GreenLab.
											A razão por que veem vermelho,
vermelho e amarelo,
									",Plant fuels that could power a jet,Bilal Bomani,14:29,"TEDx,science,sustainability,technology,green,engineering,alternative energy,energy,biotech,environment,innovation,future,climate change,oceans,ecology,nature,solar energy,plants,synthetic biology,natural resources"
"
","
",Plant fuels that could power a jet,Bilal Bomani,14:29,"TEDx,science,sustainability,technology,green,engineering,alternative energy,energy,biotech,environment,innovation,future,climate change,oceans,ecology,nature,solar energy,plants,synthetic biology,natural resources"
"
											And the reason why you see
red, red and yellow, is
											a lot of people think NASA employees
don't work on Saturday —
											This is a picture taken on Saturday.
											There are no cars around, but you see my truck
in yellow. I work on Saturday. (Laughter)
											This is a proof to you that I'm working.
											'Cause we do what it takes to get the
job done, most people know that.
											Here's a concept with this:
											We are using the GreenLab
for a micro-grid test bed
											for the smart grid concept in Ohio.
											We have the ability to do that,
and I think it's going to work.
											So, GreenLab Research Facility.
											A self-sustainable renewable energy
ecosystem was presented today.
											We really, really hope this
concept catches on worldwide.
											We think we have a solution for food,
water, fuel and now energy. Complete.
											It's extreme green, it's sustainable,
alternative and renewable
											and it meets the big three at GRC:
											Don't use arable land, don't
compete with food crops,
											and most of all, don't use fresh water.
									","
											é porque muita gente pensa
											que os funcionários da NASA
não trabalham ao sábado
											— isto é uma foto tirada no sábado.
											Não há carros por perto, 
mas veem o meu carro amarelo.
											Eu trabalho ao sábado.
											(Risos)
											Isto prova que estou a trabalhar.
											Porque fazemos o que for preciso para
conseguir fazer o serviço,
											a maioria sabe-o.
											Aqui temos um protótipo:
											Estamos a usar o GreenLab
como teste base de uma microrrede
											para o protótipo de
rede inteligente no Ohio.
											Temos a capacidade de fazê-lo,
e penso que vai resultar.
											As instalações do GreenLab
são autossustentáveis.
											Hoje apresentei um ecossistema 
de energias renováveis.
											Esperamos realmente que este conceito
seja adotado globalmente.
											Pensamos ter a solução
											para alimentação, água,
combustível e agora energia.
											Completo.
											É verde extremo, é sustentável,
alternativo e renovável
											e respeita os três grandes critérios 
do GreenLab:
											Não usar solo arável,
											não competir com
as culturas alimentares,
											e acima de tudo, não usar água doce.
											Recebo muitas perguntas sobre:
											""O que estão a fazer neste laboratório?""
									",Plant fuels that could power a jet,Bilal Bomani,14:29,"TEDx,science,sustainability,technology,green,engineering,alternative energy,energy,biotech,environment,innovation,future,climate change,oceans,ecology,nature,solar energy,plants,synthetic biology,natural resources"
"
","
",Plant fuels that could power a jet,Bilal Bomani,14:29,"TEDx,science,sustainability,technology,green,engineering,alternative energy,energy,biotech,environment,innovation,future,climate change,oceans,ecology,nature,solar energy,plants,synthetic biology,natural resources"
"
											So I get a lot of questions about,
""What are you doing in that lab?""
											And I usually say, ""None of your business,
that's what I'm doing in the lab."" (Laughter)
											And believe it or not, my number one goal
											for working on this project is
											I want to help save the world.
									","
											Geralmente respondo:
											'O que faço neste laboratório
não vos diz respeito.
											(Risos)
											Acreditem ou não,
o meu principal objetivo
											ao trabalhar neste projeto é:
											Eu quero ajudar a salvar o mundo.
									",Plant fuels that could power a jet,Bilal Bomani,14:29,"TEDx,science,sustainability,technology,green,engineering,alternative energy,energy,biotech,environment,innovation,future,climate change,oceans,ecology,nature,solar energy,plants,synthetic biology,natural resources"
"
","
",Plant fuels that could power a jet,Bilal Bomani,14:29,"TEDx,science,sustainability,technology,green,engineering,alternative energy,energy,biotech,environment,innovation,future,climate change,oceans,ecology,nature,solar energy,plants,synthetic biology,natural resources"
