en,fr,pt,title,speaker,duration,tags
"
","
","
",Will automation take away all our jobs?,David Autor,18:37,"agriculture,behavioral economics,collaboration,economics,farming,business,history,humanity,innovation,manufacturing,productivity,population,social change,society,TEDx,technology,work"
"
											Why are there so many jobs?
											There are actually two fundamental
economic principles at stake.
											One has to do with human genius
											and creativity.
											The other has to do
with human insatiability,
											or greed, if you like.
											I'm going to call the first of these
the O-ring principle,
											and it determines
the type of work that we do.
											The second principle
is the never-get-enough principle,
											and it determines how many jobs
there actually are.
									","
											Pourquoi y a-t-il tant d'emplois ?
											Deux principes économiques 
fondamentaux sont en jeu.
											L'un d'entre eux a à voir 
avec le génie humain
											et la créativité.
											L'autre a à voir avec 
l'insatiabilité humaine,
											ou la cupidité, si vous voulez.
											Je vais appeler le premier
le principe O-Ring,
											il touche au type de travail
que nous faisons.
											Le second est le principe du jamais-assez,
											il affecte le nombre existant d'emplois.
									","
											Porque é que há tantos empregos?
											Estão em jogo dois princípios
económicos fundamentais.
											Um tem a ver com o génio humano
e a sua criatividade.
											O outro tem a ver
com a sofreguidão do ser humano,
											ou a voracidade, se preferirem.
											Vou chamar ao primeiro dos dois
o ""princípio O-ring"",

											que determina o tipo
de trabalho que fazemos.
											O segundo princípio
é o princípio ""nunca-é-suficiente"",
											e determina quantos empregos
há realmente.
									",Will automation take away all our jobs?,David Autor,18:37,"agriculture,behavioral economics,collaboration,economics,farming,business,history,humanity,innovation,manufacturing,productivity,population,social change,society,TEDx,technology,work"
"
","
","
",Will automation take away all our jobs?,David Autor,18:37,"agriculture,behavioral economics,collaboration,economics,farming,business,history,humanity,innovation,manufacturing,productivity,population,social change,society,TEDx,technology,work"
"
											Let's start with the O-ring.
											ATMs, automated teller machines,
											had two countervailing effects
on bank teller employment.
											As you would expect,
they replaced a lot of teller tasks.
											The number of tellers per branch
fell by about a third.
											But banks quickly discovered that it
also was cheaper to open new branches,
											and the number of bank branches
increased by about 40 percent
											in the same time period.
											The net result was more branches
and more tellers.
											But those tellers were doing
somewhat different work.
											As their routine,
cash-handling tasks receded,
											they became less like checkout clerks
											and more like salespeople,
											forging relationships with customers,
											solving problems
											and introducing them to new products
like credit cards, loans and investments:
											more tellers doing
a more cognitively demanding job.
											There's a general principle here.
											Most of the work that we do
											requires a multiplicity of skills,
											and brains and brawn,
											technical expertise and intuitive mastery,
											perspiration and inspiration
in the words of Thomas Edison.
											In general, automating
some subset of those tasks
											doesn't make the other ones unnecessary.
											In fact, it makes them more important.
											It increases their economic value.
									","
											Commençons par le principe O-Ring.
											Les distributeurs de billets
											ont deux effets compensateurs
sur l'emploi des guichetiers.
											Comme attendu, ils ont remplacé 
des tâches de guichetier.
											Le nombre de guichetiers 
par agence a baissé d'un tiers.
											Mais les banques ont rapidement vu
											qu'il coûtait moins cher
d'ouvrir des agences
											et le nombre d'agences bancaires
a augmenté de presque 40%
											dans le même temps.
											Le résultat net : plus d'agences
et plus de guichetiers.
											Mais ces guichetiers faisaient
un travail un peu différent.
											Dans leurs fonctions,
la gestion des espèces a décru,
											ils sont devenus moins comme des caissiers
											et plus comme des commerciaux,
											établissant des relations
avec les clients,
											résolvant des problèmes,
											présentant de nouveaux produits
											comme les cartes de crédit,
prêts, investissements :
											plus de guichetiers faisant
un boulot plus exigeant cognitivement.
											Il y a un principe général ici.
											Le travail que nous faisons
											exige de multiples compétences,
											du cerveau et des muscles,
											une expertise technique
et de l'intelligence intuitive,
											de la sueur et de l'inspiration,
pour citer Thomas Edison.
											En général, automatiser
quelques éléments de ces tâches
											ne rend pas les autres inutiles.
											En fait, ça les rend plus importantes.
											Ça augmente leur valeur économique.
									","
											Vamos começar pelo O-ring.
											Os terminais de pagamento automático,
as máquinas-caixas,
											tiveram dois efeitos opostos
no emprego dos caixas bancários.
											Como seria de esperar,
substituíram as funções de muitos caixas.
											O número de caixas, por filial,
diminuiu em cerca de um terço.
											Mas os bancos cedo descobriram
que era mais barato abrir novas filiais
											e o número de filiais bancárias
aumentou em cerca de 40%,
											no mesmo período de tempo.
											O resultado foi mais filiais
e mais caixas.
											Mas esses caixas faziam 
um trabalho um pouco diferente.
											Como a rotina
de tarefas de caixa diminuiu,
											passaram a ser mais como
funcionários administrativos
											e mais como agentes comerciais,
											estabelecendo relações com os clientes,
resolvendo problemas,
											e apresentando-lhes novos produtos,
											como cartões de crédito,
empréstimos e investimentos.
											Mais caixas a fazer um trabalho
mais exigente, cognitivamente.
											Aqui há um princípio geral.
											A maior parte do trabalho
que fazemos
											exige uma multiplicidade de competências,
											cérebro e força bruta,
											conhecimentos técnicos
e perícia intuitiva,
											transpiração e inspiração,
nas palavras de Thomas Edison.
											Em geral, automatizar
qualquer subconjunto destas tarefas
											não torna as outras desnecessárias.
											Com efeito, torna-as mais importantes.
											Aumenta o seu valor económico.
									",Will automation take away all our jobs?,David Autor,18:37,"agriculture,behavioral economics,collaboration,economics,farming,business,history,humanity,innovation,manufacturing,productivity,population,social change,society,TEDx,technology,work"
"
","
","
",Will automation take away all our jobs?,David Autor,18:37,"agriculture,behavioral economics,collaboration,economics,farming,business,history,humanity,innovation,manufacturing,productivity,population,social change,society,TEDx,technology,work"
"
											Let me give you a stark example.
											In 1986, the space shuttle Challenger
											exploded and crashed back down to Earth
											less than two minutes after takeoff.
											The cause of that crash, it turned out,
											was an inexpensive rubber O-ring
in the booster rocket
											that had frozen on the launchpad
the night before
											and failed catastrophically
moments after takeoff.
											In this multibillion dollar enterprise
											that simple rubber O-ring
											made the difference
between mission success
											and the calamitous death
of seven astronauts.
											An ingenious metaphor
for this tragic setting
											is the O-ring production function,
											named by Harvard economist Michael Kremer
											after the Challenger disaster.
											The O-ring production function
conceives of the work
											as a series of interlocking steps,
											links in a chain.
											Every one of those links must hold
for the mission to succeed.
											If any of them fails,
											the mission, or the product
or the service,
											comes crashing down.
											This precarious situation
has a surprisingly positive implication,
											which is that improvements
											in the reliability
of any one link in the chain
											increases the value
of improving any of the other links.
											Concretely, if most of the links
are brittle and prone to breakage,
											the fact that your link
is not that reliable
											is not that important.
											Probably something else will break anyway.
											But as all the other links
become robust and reliable,
											the importance of your link
becomes more essential.
											In the limit, everything depends upon it.
											The reason the O-ring was critical
to space shuttle Challenger
											is because everything else
worked perfectly.
											If the Challenger were
kind of the space era equivalent
											of Microsoft Windows 2000 —
									","
											Je vous donne un exemple affligeant.
											En 1986, la navette spatiale Challenger
											a explosé et s'est écrasée
											moins de 2 minutes après le décollage.
											Il s'avère que la cause du crash
											était un anneau de caoutchouc 
peu coûteux sur la fusée porteuse
											qui avait gelé sur la rampe 
de lancement la nuit précédente
											et a lâché dramatiquement
quelques instants après le décollage.
											Dans cette organisation multimilliardaire,
											ce simple anneau de caoutchouc
											a fait la différence entre
le succès de la mission
											et la mort dévastatrice
de sept astronautes.
											Une métaphore ingénieuse
de cet événement tragique
											est la fonction de production
de type O-Ring,
											définie par l'économiste
Michael Kremer, de Harvard,
											après la catastrophe Challenger.
											La fonction de production
de type O-ring conçoit le travail
											comme une série d'étapes entrelacées,
											de maillons d'une chaîne.
											Chacun de ces maillons doit tenir
pour que la mission réussisse.
											Si l'un d'entre eux échoue,
											la mission, le produit ou le service
											s'effondre.
											Cette situation précaire
a une implication étonnamment positive,
											qui est que les améliorations
											dans la fiabilité de chaque 
maillon dans la chaîne
											augmente la valeur de l'amélioration
de tous les autres maillons.
											Concrètement, si la plupart des maillons
sont fragiles et peuvent casser,
											le fait que votre maillon
n'est pas si fiable
											n'est pas si important.
											Quelque chose cassera probablement.
											Mais si tous les autres maillons
deviennent robustes et fiables,
											l'importance de votre maillon
devient essentielle.
											À la limite, tout en dépend.
											La raison pour laquelle l'anneau O-Ring
était critique pour Challenger
											est parce que tout le reste 
fonctionnait parfaitement.
											Si la navette avait été 
une sorte d'équivalent
											de Microsoft Windows 2000 —
									","
											Vou dar-vos um exemplo flagrante.
											Em 1986, o vaivém Challenger
											explodiu e despenhou-se na Terra,
											menos de dois minutos
depois do lançamento.
											Descobriu-se que a causa
desse despenhamento
											foi um O-ring de borracha, barato,
no foguetão propulsor
											que, na noite anterior, 
tinha congelado na rampa de lançamento
											e falhou catastroficamente
momentos depois do lançamento.
											Neste empreendimento
de muitos milhares de milhões de dólares
											aquele simples O-ring de borracha
											fez a diferença 
entre o êxito da missão
											e a morte calamitosa
de sete astronautas.
											Uma metáfora brilhante
para este cenário trágico
											é a ""função de produção O-ring""
											nome dado por Michael Kremer,
economista de Harvard,
											depois do desastre do Challenger.
											A função de produção O-ring
concebe o trabalho
											como uma série de passos interligados
— elos numa corrente.
											Cada um desses elos tem que contribuir
para que a missão tenha êxito.
											Se um deles falhar,
											a missão, o produto ou o serviço
acaba por falhar também.
											Esta situação precária tem uma implicação
surpreendentemente positiva
											que é a seguinte:

											as melhorias na fiabilidade
de qualquer elo da corrente
											aumenta o valor da melhoria
de qualquer dos outros elos.
											Concretamente, se a maior parte
desses elos forem frágeis e quebradiços,
											o facto de o nosso elo não ser fiável
não é lá muito importante.
											Provavelmente, qualquer outro
acabará por quebrar.
											Mas, se todos os outros elos
forem robustos e fiáveis,
											a importância do nosso elo
torna-se essencial.
											No limite, tudo passa a depender dele.
											A razão por que o O-ring era crítico
para o vaivém Challenger
											é que tudo o mais funcionou na perfeição.
											Se o Challenger fosse equivalente,
na área espacial,
											ao Microsoft Windows 2000...
									",Will automation take away all our jobs?,David Autor,18:37,"agriculture,behavioral economics,collaboration,economics,farming,business,history,humanity,innovation,manufacturing,productivity,population,social change,society,TEDx,technology,work"
"
","
","
",Will automation take away all our jobs?,David Autor,18:37,"agriculture,behavioral economics,collaboration,economics,farming,business,history,humanity,innovation,manufacturing,productivity,population,social change,society,TEDx,technology,work"
"
											(Laughter)
									","
											(Rires)
									","
											(Risos)
									",Will automation take away all our jobs?,David Autor,18:37,"agriculture,behavioral economics,collaboration,economics,farming,business,history,humanity,innovation,manufacturing,productivity,population,social change,society,TEDx,technology,work"
"
","
","
",Will automation take away all our jobs?,David Autor,18:37,"agriculture,behavioral economics,collaboration,economics,farming,business,history,humanity,innovation,manufacturing,productivity,population,social change,society,TEDx,technology,work"
"
											the reliability of the O-ring
wouldn't have mattered
											because the machine would have crashed.
									","
											un anneau défectueux
n'aurait pas eu d'importance
											parce que la machine aurait planté.
									","
											... a fiabilidade do O-ring
não teria tido importância
											porque a máquina ter-se-ia despenhado.
									",Will automation take away all our jobs?,David Autor,18:37,"agriculture,behavioral economics,collaboration,economics,farming,business,history,humanity,innovation,manufacturing,productivity,population,social change,society,TEDx,technology,work"
"
","
","
",Will automation take away all our jobs?,David Autor,18:37,"agriculture,behavioral economics,collaboration,economics,farming,business,history,humanity,innovation,manufacturing,productivity,population,social change,society,TEDx,technology,work"
"
											(Laughter)
									","
											(Rires)
									","
											(Risos)
									",Will automation take away all our jobs?,David Autor,18:37,"agriculture,behavioral economics,collaboration,economics,farming,business,history,humanity,innovation,manufacturing,productivity,population,social change,society,TEDx,technology,work"
"
","
","
",Will automation take away all our jobs?,David Autor,18:37,"agriculture,behavioral economics,collaboration,economics,farming,business,history,humanity,innovation,manufacturing,productivity,population,social change,society,TEDx,technology,work"
"
											Here's the broader point.
											In much of the work that we do,
we are the O-rings.
											Yes, ATMs could do
certain cash-handling tasks
											faster and better than tellers,
											but that didn't make tellers superfluous.
											It increased the importance
of their problem-solving skills
											and their relationships with customers.
											The same principle applies
if we're building a building,
											if we're diagnosing
and caring for a patient,
											or if we are teaching a class
											to a roomful of high schoolers.
											As our tools improve,
											technology magnifies our leverage
											and increases the importance
of our expertise
											and our judgment and our creativity.
									","
											Voici une vision plus large.
											Dans une bonne part du travail 
que nous faisons, nous sommes les anneaux.
											Oui, les distributeurs de billets
peuvent remplir certaines tâches
											plus vite et mieux que les guichetiers,
											mais cela ne les a pas rendus superflus.
											Ça a accru l'importance
de leur capacité à résoudre des problèmes
											et à entrer en relation avec les clients.
											Le même principe s'applique
si nous construisons un immeuble,
											si nous faisons un diagnostic,
soignons un patient
											ou donnons un cours
											à une classe remplie de lycéens.
											Si nos outils s'améliorent,
											la technologie amplifie notre force
											et accroît l'importance
de notre expertise,
											de notre jugement, de notre créativité.
									","
											Este é o principal argumento.
											Em grande parte do que fazemos
somos os O-rings.
											Os TPA podem fazer
certas tarefas de caixa
											mais depressa e melhor 
do que os caixas,
											mas não tornam os caixas supérfluos.
											Aumentaram a importância
das suas competências
											na resolução de problemas
e as suas relações com os clientes.
											O mesmo princípio aplica-se
se construímos um edifício,
											se fazemos um diagnóstico 
ou tratamos um doente,
											ou damos uma aula a uma turma
de estudantes de liceu.
											À medida que as ferramentas melhoram,
											a tecnologia reforça a nossa influência
											e aumenta a importância
dos nossos conhecimentos,
											do nosso raciocínio
e da nossa criatividade.
									",Will automation take away all our jobs?,David Autor,18:37,"agriculture,behavioral economics,collaboration,economics,farming,business,history,humanity,innovation,manufacturing,productivity,population,social change,society,TEDx,technology,work"
"
","
","
",Will automation take away all our jobs?,David Autor,18:37,"agriculture,behavioral economics,collaboration,economics,farming,business,history,humanity,innovation,manufacturing,productivity,population,social change,society,TEDx,technology,work"
"
											And that brings me
to the second principle:
											never get enough.
											You may be thinking, OK, O-ring, got it,
											that says the jobs that people do
will be important.
											They can't be done by machines,
but they still need to be done.
											But that doesn't tell me
how many jobs there will need to be.
											If you think about it,
isn't it kind of self-evident
											that once we get sufficiently
productive at something,
											we've basically
worked our way out of a job?
											In 1900, 40 percent of all US employment
											was on farms.
											Today, it's less than two percent.
											Why are there so few farmers today?
											It's not because we're eating less.
									","
											Et cela me mène au second principe :
											en vouloir toujours plus.
											Vous pensez peut-être :
« OK, O-Ring, j'ai pigé,
											ça veut dire que les boulots que font 
les gens seront importants.
											Des machines ne les font pas,
mais il faut toujours les faire.
											Mais ça ne me dit pas combien
d'emplois seront nécessaires. »
											N'est-ce pas une sorte d'évidence
											qu'une fois devenus assez
productifs à une tâche,
											notre travail supprime notre emploi ?
											En 1900, 40% des emplois américains
											étaient agricoles.
											Aujourd'hui, c'est moins de 2%.
											Pourquoi y a-t-il si peu de fermiers ?
											Ce n'est pas que nous mangeons moins.
									","
											Isso leva-me ao segundo princípio.
											""Nunca-é-suficiente"".
											Podem pensar:
""Ok, O-ring? Percebi.
											""Diz que os empregos que as pessoas têm
serão importantes.
											""Não podem ser feitos por máquinas,
mas têm que ser feitos na mesma.
											""Mas isso não me diz
quantos empregos serão necessários"".
											Se pensarmos bem,
não é evidente que,
											quando somos suficientemente
produtivos numa coisa,
											estamos a trabalhar
para ficar sem emprego?
											Em 1900, 40% de todos
os postos de trabalho nos EUA
											situavam-se nas quintas.
											Hoje, é menos de 2%.
											Porque é que hoje
há tão poucos agricultores?
											Não é porque estejamos a comer menos.
									",Will automation take away all our jobs?,David Autor,18:37,"agriculture,behavioral economics,collaboration,economics,farming,business,history,humanity,innovation,manufacturing,productivity,population,social change,society,TEDx,technology,work"
"
","
","
",Will automation take away all our jobs?,David Autor,18:37,"agriculture,behavioral economics,collaboration,economics,farming,business,history,humanity,innovation,manufacturing,productivity,population,social change,society,TEDx,technology,work"
"
											(Laughter)
									","
											(Rires)
									","
											(Risos)
									",Will automation take away all our jobs?,David Autor,18:37,"agriculture,behavioral economics,collaboration,economics,farming,business,history,humanity,innovation,manufacturing,productivity,population,social change,society,TEDx,technology,work"
"
","
","
",Will automation take away all our jobs?,David Autor,18:37,"agriculture,behavioral economics,collaboration,economics,farming,business,history,humanity,innovation,manufacturing,productivity,population,social change,society,TEDx,technology,work"
"
											A century of productivity
growth in farming
											means that now,
a couple of million farmers
											can feed a nation of 320 million.
											That's amazing progress,
											but it also means there are
only so many O-ring jobs left in farming.
											So clearly, technology can eliminate jobs.
											Farming is only one example.
											There are many others like it.
											But what's true about a single product
or service or industry
											has never been true
about the economy as a whole.
											Many of the industries
in which we now work —
											health and medicine,
											finance and insurance,
											electronics and computing —
											were tiny or barely existent
a century ago.
											Many of the products
that we spend a lot of our money on —
											air conditioners, sport utility vehicles,
											computers and mobile devices —
											were unattainably expensive,
											or just hadn't been invented
a century ago.
											As automation frees our time,
increases the scope of what is possible,
											we invent new products,
new ideas, new services
											that command our attention,
											occupy our time
											and spur consumption.
											You may think some
of these things are frivolous —
											extreme yoga, adventure tourism,
											Pokémon GO —
											and I might agree with you.
											But people desire these things,
and they're willing to work hard for them.
											The average worker in 2015
											wanting to attain
the average living standard in 1915
											could do so by working
just 17 weeks a year,
											one third of the time.
											But most people don't choose to do that.
											They are willing to work hard
											to harvest the technological bounty
that is available to them.
											Material abundance has never
eliminated perceived scarcity.
											In the words of economist
Thorstein Veblen,
											invention is the mother of necessity.
									","
											Un siècle de gains
de productivité dans l'agriculture
											veut dire que deux millions de fermiers
											peuvent nourrir une nation
de 320 millions.
											C'est un progrès extraordinaire,
											mais ça veut aussi dire
											qu'il reste peu d'emplois
de type O-Ring dans l'agriculture.
											Donc, clairement, la technologie
peut éliminer des emplois.
											L'agriculture n'est qu'un exemple.
											Il y en a beaucoup d'autres.
											Mais ce qui est vrai pour un produit,
un service ou une industrie
											n'a jamais été vrai
pour l'économie tout entière.
											Nombre d'industries
où nous travaillons maintenant —
											la santé et la médecine,
											les finances et les assurances,
											l'électronique et l'informatique —
											étaient modestes
ou n'existaient pas il y a un siècle.
											De nombreux produits auxquels 
nous consacrons notre argent —
											l'air conditionné, les 4x4,
											les ordinateurs, téléphones mobiles —
											coûtaient extrêmement cher
											ou n'avaient pas encore 
été inventés il y a cent ans.
											Alors que l'automatisation libère 
notre temps, étend nos possibilités,
											nous inventons de nouveaux
produits, idées, services
											qui focalisent notre attention,
											occupent notre temps
											et poussent à la consommation.
											Vous pourriez penser que quelques-unes
de ces choses sont frivoles —
											le yoga extrême, le tourisme d'aventure,
											Pokémon GO —
											et je pourrais en convenir.
											Mais les gens veulent ces choses
et travaillent dur pour les acheter.
											En 2015, le travailleur moyen
											qui voudrait atteindre le niveau
de vie moyen de 1915
											pourrait le faire en ne travaillant
que 17 semaines par an,
											un tiers du temps.
											Mais les gens
ne choisissent pas cette vie.
											Ils veulent travailler dur
											pour obtenir la prime 
technologique à leur disposition.
											L'abondance matérielle
n'a jamais éliminé le manque perçu.
											Dans les mots de l'économiste
Thorstein Veblen,
											l'invention est mère de la nécessité.
									","
											Um século de crescimento
da produtividade na agricultura
											significa que, hoje,
uns poucos milhões de agricultores
											podem alimentar uma nação
com 320 milhões.
											É um progresso fenomenal.
											Mas também significa que restam
poucos O-rings na agricultura.
											É óbvio que a tecnologia
pode eliminar postos de trabalho.
											A agricultura não é o único exemplo.
											Há muitos outros semelhantes.
											Mas o que é verdade para um único
produto, serviço ou indústria,
											nunca foi verdade
para a economia no seu todo.
											Muitas das indústrias
em que trabalhamos agora
											— a saúde e a medicina,
											as finanças e os seguros,
											a eletrónica e a informática —
											eram reduzidas ou inexistentes
há um século.
											Muitos dos produtos em que gastamos
muito do nosso dinheiro
											— condicionadores de ar,
veículos desportivos,
											computadores e telemóveis —
											eram despesas inatingíveis,
											ou nem sequer tinham sido
inventados há um século.
											À medida que a automação
liberta o nosso tempo
											e aumenta o âmbito do que é possível,
											inventamos novos produtos,
novas ideias, novos serviços
											que atraem a nossa atenção,
											ocupam o nosso tempo
											e estimulam o consumo.
											Podemos pensar que algumas
dessas coisas são frívolas
											— ioga radical, turismo de aventura,
Pokémon GO —
											e eu até concordo convosco.
											Mas as pessoas gostam dessas coisas,
e estão dispostas a trabalhar por elas.
											O trabalhador médio, em 2015,
											que quisesse atingir o nível de vida
médio de 1915
											podia fazê-lo, trabalhando apenas
17 semanas por ano,
											um terço do tempo.
											Mas a maior parte das pessoas
não pretende isso.
											Estão dispostas a trabalhar arduamente
											para colher os frutos tecnológicos
que estão disponíveis.
											A abundância material nunca eliminou
a escassez reconhecida.
											Nas palavras do economista
Thorstein Veblen,
											a invenção é a mãe da necessidade.
									",Will automation take away all our jobs?,David Autor,18:37,"agriculture,behavioral economics,collaboration,economics,farming,business,history,humanity,innovation,manufacturing,productivity,population,social change,society,TEDx,technology,work"
"
","
","
",Will automation take away all our jobs?,David Autor,18:37,"agriculture,behavioral economics,collaboration,economics,farming,business,history,humanity,innovation,manufacturing,productivity,population,social change,society,TEDx,technology,work"
