es,fr,de,title,speaker,duration,tags
"
","
","
",Military robots and the future of war,P.W. Singer,16:05,"design,drones,future,global issues,robots,technology,violence,war"
"
											Lo que vamos a hacer es simplemente
											mostrarles una serie de fotos que muestran
											la realidad de los robots utilizados en la guerra
											en este momento o ya en fase de prototipo.
											Es solo para darles una idea.
											En otras palabras, no van a ver nada
											que funcione con la tecnología Vulcano
											o con las hormonas de algún geniecillo
											adolescente o cosas por el estilo.
											Todo esto es real. Así que sigamos adelante
											y comencemos a ver las imágenes.
									","
											Ce que nous allons faire est en fait juste
											afficher rapidement une série de photos derrière moi,
											qui vous montrent la réalité des robots utilisés dans la guerre
											en ce moment ou qui sont déjà au stade du prototype.
											C'est juste pour vous en donner une idée.
											Autrement dit, vous ne verrez rien
											de propulsé par une technologie vulcaine
											ou des hormones de sorciers adolescents
											ou des choses de ce genre.
											Tout cela est vrai. Alors, pourquoi ne pas
											commencer et lancer ces images?
									","
											Es werden jetzt hinter mir
											eine Serie von Photos projiziert,
											die Ihnen zeigen, wie Roboter derzeit im Krieg
											eingesetzt werden, oder bereits als Prototyp existieren.
											Nur um Ihnen eine Vorstellung zu geben.
											Anders gesagt, Sie werden nichts sehen, das
											durch Vulkanier Technologie betrieben wird,
											oder durch Teenage-Zauberer Hormone
											oder ähnlichem,
											das ist alles echt. Also, warum beginnen wir
											nicht mit diesen Bildern?
									",Military robots and the future of war,P.W. Singer,16:05,"design,drones,future,global issues,robots,technology,violence,war"
"
","
","
",Military robots and the future of war,P.W. Singer,16:05,"design,drones,future,global issues,robots,technology,violence,war"
"
											Algo importante está sucediendo en la guerra,
											y quizás también en la historia de la humanidad.
											El ejército de Estados Unidos fue a Irak
											con unos cuantos aviones no tripulados.
											Ahora tenemos 5300.
											Fuimos sin sistemas terrestres no tripulados.
											Ahora tenemos 12000.
											Y el término técnico ""aplicación asesina""
											adquiere un nuevo significado en este contexto.
											Y no olvidemos que estamos
											hablando de los Ford Modelo T,
											los aviones de los hermanos Wright,
											en comparación con lo que vendrá pronto.
											Aquí es donde estamos ahora.
									","
											Quelque chose de grand se passe à la guerre aujourd'hui,
											et peut-être même dans l'histoire de l'humanité
											elle-même. L'armée américaine est allée en Irak avec
											une poignée de drones dans le ciel.
											Nous en avons maintenant 5300.
											Nous sommes allés avec zéro système terrestre sans pilote.
											Nous en avons maintenant 12000.
											Et le terme technique ""application qui tue""
											prend une nouvelle signification dans cet espace.
											Nous devons nous rappeler que nous parlons
											de la Ford Modèle T,
											des avions des frères Wright, comparé
											à ce qui se profile.
											C'est là que nous en sommes à l'heure actuelle.
									","
											Etwas Großes geht heutzutage im Krieg vor sich,
											vielleicht sogar in der Geschichte der Menschheit
											selbst. Das U.S. Militär ging in den Irak
											mit einer Handvoll fliegender Drohnen,
											jetzt haben wir 5,300.
											Wir begannen mit Null unbemannten Bodensystemen,
											jetzt haben wir 12,000.
											Und der Fachbegriff ""Killer Applikation""
											bekommt hierbei eine neue Bedeutung.
											Wir müssen uns klarmachen, dass wir
											vom Modell T Fords sprechen,
											dem Flugzeug der Gebrüder Wright, im Vergleich zu dem,
											was bald kommen wird.
											An diesem Punkt stehen wir gerade.
									",Military robots and the future of war,P.W. Singer,16:05,"design,drones,future,global issues,robots,technology,violence,war"
"
","
","
",Military robots and the future of war,P.W. Singer,16:05,"design,drones,future,global issues,robots,technology,violence,war"
"
											Una de las personas que conocí hace poco
											fue un general de tres estrellas de la Fuerza Aérea,
											y dijo, básicamente, que muy pronto
											tendremos decenas de miles de robots
											operando en nuestros conflictos, y estas
											son cifras importantes ya que no se habla solo
											de decenas de miles de robots modernos,
											sino de decenas de miles de estos
											prototipos y robots del futuro, porque,
											por supuesto, uno de los factores que funciona
											en la tecnología es la Ley de Moore,
											la cual puede incorporar más y más
											potencia de cálculo a estos robots, así que
											si la Ley de Moore sigue vigente
											dentro de 25 años,
											esos robots serán unos mil millones de veces
											más potentes que ahora.
											Esto significa que ese tipo de cosas
											de las cuales se hablaba solo en las
											convenciones de ciencia ficción como la Comic-Con
											tendrán que ser discutidas en los centros
											de poder y en lugares como el Pentágono.
											Se acerca una revolución de los robots.
									","
											Une des personnes que j'ai rencontrée récemment avec
											était un général trois étoiles de l'Armée de l'air, et il
											a dit en gros que nous allions très bientôt
											avoir des dizaines de milliers de robots
											opérant dans nos conflits, et
											ces chiffres avaient de l'importance parce que
											nous parlons non seulement de dizaines de milliers
											de robots aujourd'hui, mais de dizaines de milliers
											de ces prototypes et ces robots de demain, parce que
											bien entendu, l'une des choses qui est à l’œuvre
											en technologie est la loi de Moore :
											vous pouvez incorporer de plus en plus
											de puissance de calcul dans ces robots, et ainsi
											si on regarde environ 25 ans dans le futur,
											si la loi de Moore s'avère exacte,
											ces robots feront des calculs près d'un milliard de fois
											plus puissants qu'aujourd'hui.
											Ça signifie que le genre de
											choses que nous ne faisions que parler
											dans les conventions de science-fiction comme la Comic-Con
											doivent être discutées dans les allées
											du pouvoir et des endroits comme le Pentagone.
											Une révolution des robots est à nos portes.
									","
											Einer der Leute, den ich vor kurzem traf,
											war ein Air-Force 3-Sterne General,, und er
											sagte, ""Im Wesentlichen sind wir darauf ausgerichtet
											sehr bald zehntausende Roboter
											in unseren Konflikten einzusetzen, und diese
											Zahlen sind von Bedeutung, weil wir nicht nur von
											Zehntausenden der heutigen Robotern reden,
											sondern von Zehntausenden dieser Prototypen,
											und den Robotern von Morgen.
											Etwas, das in der Technik natürlich gilt,
											ist Moores Gesetz,
											nach dem man immer mehr Rechenleistung
											in diese Roboter stecken kann. Also springen
											Sie kurz 25 Jahre in die Zukunft.
											Wenn Moore's Gesetz immer noch gilt,
											werden diese Roboter eine etwa 1 Milliarde mal
											stärkere Rechenleistung haben als heute.
											Und das bedeutet, dass Dinge,
											von denen wir nur auf Science Fiction Treffen,
											wie z.B. der Comicon, geredet haben,
											nun in den Schaltstellen der Macht
											und an Orten wie dem Pentagon diskutiert werden müssen,
											Eine Revolution der Roboter steht uns bevor.
									",Military robots and the future of war,P.W. Singer,16:05,"design,drones,future,global issues,robots,technology,violence,war"
"
","
","
",Military robots and the future of war,P.W. Singer,16:05,"design,drones,future,global issues,robots,technology,violence,war"
"
											Ahora, y en esto debo ser claro,
											no estoy hablando de una revolución en la que hay
											que preocuparse porque el gobernador de
											California se aparezca en su puerta
											a la Terminator. (Risas)
											Cuando los historiadores miren este periodo,
											van a concluir que estamos viviendo un tipo
											de revolución diferente: una revolución en la guerra,
											como la invención de la bomba atómica.
											Pero podría ser aún más importante
											porque nuestros sistemas no tripulados no solo
											afectan el ""cómo"" de la guerra,
											sino también el ""quién"" de la guerra
											en su nivel más fundamental.
											Es decir, cada revolución anterior en la guerra,
											ya sea la ametralladora o la bomba atómica,
											se basaba en un sistema que disparaba más rápido,
											o más lejos, o más fuerte.
											Ese es ciertamente el caso de la robótica,
											pero también cambia la experiencia del guerrero
											e incluso su propia identidad.
									","
											Maintenant, je dois être clair.
											Je ne parle pas d'une révolution où vous
											devez craindre que le gouverneur de
											Californie se pointe à votre porte,
											à la Terminator. (Rires)
											Lorsque les historiens se pencheront sur cette époque, ils
											concluront que nous sommes dans un autre
											type de révolution : une révolution de la guerre,
											comme l'invention de la bombe atomique.
											Mais c'est peut être encore plus que cela,
											parce que nos systèmes sans pilote ne se contentent pas
											d'affecter le «comment» du combat de guerre.
											ils affectent le «qui» du combat
											à son niveau le plus fondamental.
											C'est-à-dire, chaque révolution précédente à la guerre,
											qu'il s'agisse de la mitrailleuse, qu'il s'agisse de la bombe atomique,
											reposait sur un système qui soit tirait plus vite,
											soit allait plus loin, soit produisait une plus grande explosion.
											C'est certainement le cas avec la robotique, mais
											ça change également ce qui vit le combattant
											et même son identité.
									","
											Hier muss ich genau sein.
											Ich rede nicht von einer Revolution, wo Sie
											sich sorgen müssen, dass der Governeur
											von Kalifornien als Terminator
											vor Ihrer Tür steht. (Lachen)
											Wenn Historiker diese Zeit untersuchen,
											werden sie finden, dass wir vor einer anderen Art
											von Revolution stehen, einer Revolution des Kriegs,
											ähnlich der Erfindung der Atom-Bombe.
											Es ist vielleicht noch revolutionärer als das,
											weil unsere unbemannten Systeme nicht nur
											das ""Wie"" der kriegerischen Auseinandersetzung beeinflussen,
											sondern das ""wer"" Krieg führt,
											und zwar auf der grundlegensten Ebene.
											Das heißt, in jeder früheren Revolution den Krieg betreffend,
											sei es durch das Maschinengewehr oder die Atom-Bombe,
											ging es um ein System, das entweder schneller feuerte,
											weiter reichte, stärker Bumm machte.
											Das gilt sicherlich auch für die Robotik.
											Aber sie verändert auch die Erfahrung des Kriegers,
											und sogar die bloße Identität des Kriegers.
									",Military robots and the future of war,P.W. Singer,16:05,"design,drones,future,global issues,robots,technology,violence,war"
"
","
","
",Military robots and the future of war,P.W. Singer,16:05,"design,drones,future,global issues,robots,technology,violence,war"
"
											En otras palabras, el monopolio que la humanidad
											ha tenido en los últimos cinco mil años
											para combatir la guerra se está desmoronando
											en nuestra vida. He pasado
											los últimos años por ahí reuniéndome
											con todos los actores en este campo,
											desde creadores de robots a los autores
											de ciencia ficción que los inspiró, a los
											pilotos de 19 años de aviones no tripulados que combaten
											desde Nevada, a los generales de cuatro estrellas
											que los manejan, hasta los insurgentes
											iraquíes que son atacados para saber
											qué opinan de nuestros sistemas,
											y me parecieron interesantes no solo
											sus historias, sino cómo sus experiencias
											indican que estos efectos dominó se reflejan
											en nuestra sociedad, en nuestras leyes,
											en nuestra ética, etc. Por eso quisiera
											utilizar el tiempo que queda para analizar
											un par de estos efectos.
									","
											Autrement dit,
											le monopole que l'humanité a depuis 5000 ans
											dans les combats de guerre se brise
											de notre vivant même. J'ai passé
											ces dernières années à aller
											à la rencontre de tous les acteurs de ce domaine,
											des scientifiques qui conçoivent les robots
											aux auteurs de science fiction qui les ont inspirés,
											en passant par les pilotes de drones de 19 ans du Nevada
											qui se battent, aux généraux quatre étoiles
											qui les commandent, aux insurgés irakiens
											même qu'ils visent et ce
											qu'ils pensent de nos systèmes, et
											ce que j'ai trouvé intéressant, c'est non seulement
											leurs histoires, mais la façon dont leurs expériences
											pointent vers ces effets secondaires qui
											se propagent dans notre société, dans nos lois
											et notre éthique, etc Je voudrais
											utiliser le temps qu'il me reste à essentiellement
											étoffer un ou deux de ces points.
									","
											Anders gesagt,
											das 5000 Jahre alte Monopol der Menschheit,
											Kriege zu führen bricht gerade zu unseren
											Lebzeiten zusammen. Ich habe
											in den letzten Jahren alle Akteure
											in diesem Bereich getroffen,
											von den Robotik Wissenschaftlern zu den
											Science Fiction Autoren, die sie inspiriert haben,
											zu den 19-jährigen Drohnenpiloten, die von Nevada
											aus kämpfen, zu den 4-Stern Generälen,
											die sie befehligen, sogar zu den irakischen Aufständischen,
											Aufständischen, die die Ziele sind, und
											was sie von unseren Systemen halten.
											Ich habe nicht nur ihre Geschichten
											interessant gefunden, sondern, wie ihre Erfahrungen
											die Auswirkungen wiederspiegeln, die sich langsam
											in unserer Gesellschaft, in unseren Gesetzen,
											unserer Ethik ausbreiten. Und in der
											verbleibenden Zeit möchte ich nun
											ein paar dieser Auswirkungen verdeutlichen.
									",Military robots and the future of war,P.W. Singer,16:05,"design,drones,future,global issues,robots,technology,violence,war"
"
","
","
",Military robots and the future of war,P.W. Singer,16:05,"design,drones,future,global issues,robots,technology,violence,war"
"
											El primero es que el futuro de la guerra,
											incluyendo la robótica, no va a ser
											exclusivamente americano.
											Actualmente los Estados Unidos llevan la delantera
											en cuanto a robótica militar, pero sabemos
											que en la tecnología no hay
											avance o ventaja permanente.
											Una encuesta rápida: ¿Cuántas
											personas aquí siguen utilizando
											computadoras Wang? (Risas)
											Lo mismo ocurre en la guerra. Los británicos
											y los franceses inventaron el tanque.
											Los alemanes descubrieron cómo
											usarlo mejor, así que lo que hay que pensar
											para los Estados Unidos, es que estamos
											por delante en este momento, pero hay
											otros 43 países por ahí
											trabajando en robótica militar,
											incluyendo países interesantes como
											Rusia, China, Pakistán, Irán.
									","
											Le premier est que l'avenir de la guerre,
											même s'il est robotique, ne sera pas
											purement américain.
											Les États-Unis sont actuellement en avance dans le domaine militaire
											robotique en ce moment, mais nous savons qu'avec
											la technologie, il n'y a pas d'avance ou d'avantage
											permanent.
											Levez la main pour répondre, combien de
											gens dans cette salle utilisent encore
											des ordinateurs Wang? (Rires)
											C'est la même chose pour la guerre. Les Britanniques et les
											les Français ont inventé le blindé.
											Les Allemands ont compris comment
											bien s'en servir, et donc ce à quoi nous devons
											penser aux États-Unis est que nous sommes
											en avance en ce moment, mais vous avez
											43 autres pays ici-bas
											qui travaillent sur la robotique militaire, et,
											parmi eux tous les pays intéressants, comme
											la Russie, la Chine, le Pakistan, l'Iran.
									","
											Die Erste ist, dass die Zukunft des Krieges,
											selbst eine mit Robotern, keine
											rein amerikanische sein wird.
											Die USA ist zur Zeit an der Spitze
											der militärischen Robotik, aber wir wissen,
											dass im technischen Bereich
											der First Mover keinen dauerhaften Vorteil hat.
											Eine kurze Umfrage: Wieviele
											Leute hier verwenden noch immer
											Wang Computer? (Lachen)
											Im Krieg ist es genauso. Die Briten und
											Franzosen haben den Panzer erfunden,
											die Deutschen kamen darauf,
											wie man ihn am besten einsetzt.
											Was die USA angeht, sind wir im Moment
											ganz vorne, aber es gibt
											noch 43 andere Länder,
											die an militärischen Robotern arbeiten,
											und darunter befinden sich all die interessanten Länder wie
											Russland, China, Pakistan, Iran.
									",Military robots and the future of war,P.W. Singer,16:05,"design,drones,future,global issues,robots,technology,violence,war"
"
","
","
",Military robots and the future of war,P.W. Singer,16:05,"design,drones,future,global issues,robots,technology,violence,war"
"
											Esto me plantea una gran preocupación:
											¿Cómo podemos avanzar en esta revolución,
											dado nuestro nivel de producción,
											el estado de nuestra ciencia y
											la formación matemática en las escuelas?
											También se puede pensar de este modo:
											¿Qué significa enviar cada vez más soldados a la guerra
											con equipos cuyo hardware es hecho
											en China y el software programado en India?
											Pero así como el software se ha vuelto de código abierto,
											también lo ha hecho la guerra.
											A diferencia de un portaaviones o una bomba atómica,
											no es necesario un sistema de fabricación masiva
											para construir robots. Muchos ya están a la venta.
											Incluso muchos son ""hágalo usted mismo"".
											Una de las cosas que acaban de ver pasar en frente
											es un Raven no tripulado, que se lanza
											con la mano. Con unos mil dólares
											se pueden construir uno equivalente
											a los que usan los soldados en Irak.
									","
											Cela me pose un gros souci.
											Comment pouvons-nous aller de l'avant dans cette révolution
											étant donné l'état de nos usines
											et l'état de nos sciences et des
											de l'enseignement des mathématiques dans nos écoles?
											Ou une autre façon de voir ça,
											qu'est-ce que cela signifie d'aller de plus en plus à la guerre
											avec des soldats dont le matériel est fabriqué
											en Chine et le logiciel écrit en Inde?
											Mais, tout comme les logiciels sont devenus open-source,
											il en va de même pour la guerre.
											Contrairement à un porte-avions ou une bombe atomique,
											vous n'avez pas besoin d'un système de fabrication massive
											pour construire de la robotique. Une bonne partie
											est en vente libre. Une bonne partie est même en kit à monter soi-même.
											Une des choses qui vient de vous être projetée
											était un drone corbeau, celui qu'on
											lançait à la main. Pour environ un millier de dollars,
											vous pouvez en construire un vous-même, ce qui équivaut à
											ce que les soldats utilisent en Irak.
									","
											Und das bereitet mir viel größere Sorgen.
											Wie schreiten wir in dieser Entwicklung voran,
											gemessen an dem Stand unserer Fertigung,
											und dem Stand unserer wissenschaftlichen und
											mathematischen Schulbildung?
											Eine andere Art darüber nachzudenken ist,
											zu fragen, was es heißt, zunehmend Soldaten
											in den Krieg zu schicken, wo die Hardware
											aus China stammt, und die Software aus Indien?
											Aber genauso wie sich Software in den Open Source Bereich verlagert hat,
											ist es der Fall mit der Kriegsführung.
											Anders als bei Flugzeugträgern oder Atombomben,
											braucht es kein riesiges Fertigungssystem
											um Roboter zu bauen, vieles davon kommt
											fertig aus dem Regal, und manches ist sogar Do-it-yourself.
											Eines der Bilder, das Sie gerade gesehen haben,
											zeigte die Raven Drohne. Sie wird von Hand .
											gestartet. Für circa 1.000 Dollar
											können Sie sich selbst eine bauen, gleichwertig zu dem,
											was die Soldaten im Irak verwenden.
									",Military robots and the future of war,P.W. Singer,16:05,"design,drones,future,global issues,robots,technology,violence,war"
"
","
","
",Military robots and the future of war,P.W. Singer,16:05,"design,drones,future,global issues,robots,technology,violence,war"
"
											Esto plantea otro problema cuando se trata
											de guerras y conflictos. Los buenos podrían jugar
											y trabajar en ellos como kits de pasatiempo,
											pero también podrían hacerlo los malos.
											Este cruce entre robótica y cosas como
											el terrorismo resultará fascinante
											y hasta perturbador,
											y ya lo hemos visto comenzar.
											Durante la guerra entre Israel, un estado
											y Hezbolá, un actor no estatal,
											el actor no estatal lanzó
											cuatro aviones no tripulados contra Israel.
											Ya existe un sitio web yihadista
											en el que se puede entrar y detonar
											a distancia un IED en Irak sentado
											desde su computadora.
									","
											Cela soulève une autre petite question quand il s'agit
											de guerre et de conflit. Les gentils s'amusent à
											travailler sur ces trucs comme des kits de bricolage,
											mais les méchants aussi.
											Ce croisement entre la robotique et des choses comme
											le terrorisme va être fascinant
											et même inquiétant,
											nous en avons déjà vu le début.
											Pendant la guerre entre Israël, un état,
											et le Hezbollah, un acteur non-étatique,
											l'acteur non-étatique a fait voler
											quatre drones différents contre Israël.
											Il y a déjà un site web djihadiste
											sur lequel vous pouvez aller et à distance
											détoner un engin explosif improvisé en Irak tout en étant
											sur votre ordinateur domestique.
									","
											Das macht schon Kopfschmerzen, wenn man an Krieg
											und Konflikte denkt. Die Guten können herumspielen
											und so etwas als Hobby herstellen,
											aber das können die Bösen auch.
											Diese Kreuzung von Robotik und Dingen wie
											Terrorismus wird eine beunruhigende
											Faszination haben.
											Wir haben bereits gesehen, wie es beginnt.
											Während des Krieges zwischen Israel, einem Staat,
											und der Hisbolla, einem nicht-staatlichen Akteur,
											flog der nicht-staatliche Akteur
											vier verschiedene Drohnen gegen Israel.
											Es gibt bereits eine Dschihad Website,
											über die man aus der Entfernung eine Sprengfalle
											im Irak explodieren lassen kann, während
											man zu Hause am Computer sitzt.
									",Military robots and the future of war,P.W. Singer,16:05,"design,drones,future,global issues,robots,technology,violence,war"
"
","
","
",Military robots and the future of war,P.W. Singer,16:05,"design,drones,future,global issues,robots,technology,violence,war"
