en,fr,es,tr,title,speaker,duration,tags
"
											C'est la vie, say the old folks,
									","
											C'est la vie, disent les parents,
									","
											""C'est la vie"", dicen los viejos,
									","
											Hayat böyledir der yaşlılar
									","""You Never Can Tell"" / ""Over the Mountain, Across the Sea""",Elise LeGrow,10:57,"live music,music,performance,performance art,singer,vocals,entertainment,guitar"
"
","
","
","
","""You Never Can Tell"" / ""Over the Mountain, Across the Sea""",Elise LeGrow,10:57,"live music,music,performance,performance art,singer,vocals,entertainment,guitar"
"
											it goes to show you never can tell.
									","
											cela montre qu'on ne sait jamais.
									","
											""eso demuestra que nunca se sabe"".
									","
											ne getirir, hiç bilemezsin.
									","""You Never Can Tell"" / ""Over the Mountain, Across the Sea""",Elise LeGrow,10:57,"live music,music,performance,performance art,singer,vocals,entertainment,guitar"
"
","
","
","
","""You Never Can Tell"" / ""Over the Mountain, Across the Sea""",Elise LeGrow,10:57,"live music,music,performance,performance art,singer,vocals,entertainment,guitar"
"
											No, no,
											you never can tell.
									","
											Non, non,
											on ne sait jamais.
									","
											No, no,
											nunca se sabe.
									","
											Bilemezsin.
											Hiç bilemezsin.
									","""You Never Can Tell"" / ""Over the Mountain, Across the Sea""",Elise LeGrow,10:57,"live music,music,performance,performance art,singer,vocals,entertainment,guitar"
"
","
","
","
","""You Never Can Tell"" / ""Over the Mountain, Across the Sea""",Elise LeGrow,10:57,"live music,music,performance,performance art,singer,vocals,entertainment,guitar"
"
											No, no,
											you never can tell.
									","
											Non, non,
											on ne sait jamais.
									","
											No, no,
											nunca se sabe.
									","
											Bilemezsin.
											Hiç bilemezsin.
									","""You Never Can Tell"" / ""Over the Mountain, Across the Sea""",Elise LeGrow,10:57,"live music,music,performance,performance art,singer,vocals,entertainment,guitar"
"
","
","
","
","""You Never Can Tell"" / ""Over the Mountain, Across the Sea""",Elise LeGrow,10:57,"live music,music,performance,performance art,singer,vocals,entertainment,guitar"
"
											You never can tell.
									","
											On ne sait jamais.
									","
											Nunca se sabe.
									","
											Hiç bilemezsin.
									","""You Never Can Tell"" / ""Over the Mountain, Across the Sea""",Elise LeGrow,10:57,"live music,music,performance,performance art,singer,vocals,entertainment,guitar"
"
","
","
","
","""You Never Can Tell"" / ""Over the Mountain, Across the Sea""",Elise LeGrow,10:57,"live music,music,performance,performance art,singer,vocals,entertainment,guitar"
"
											You never can tell.
									","
											On ne sait jamais.
									","
											Nunca se sabe.
									","
											Hiç bilemezsin.
									","""You Never Can Tell"" / ""Over the Mountain, Across the Sea""",Elise LeGrow,10:57,"live music,music,performance,performance art,singer,vocals,entertainment,guitar"
"
","
","
","
","""You Never Can Tell"" / ""Over the Mountain, Across the Sea""",Elise LeGrow,10:57,"live music,music,performance,performance art,singer,vocals,entertainment,guitar"
"
											No, no,
											you never can tell.
									","
											Non, non,
											on ne sait jamais.
									","
											No, no,
											nunca se sabe.
									","
											Bilemezsin.
											Hiç bilemezsin.
									","""You Never Can Tell"" / ""Over the Mountain, Across the Sea""",Elise LeGrow,10:57,"live music,music,performance,performance art,singer,vocals,entertainment,guitar"
"
","
","
","
","""You Never Can Tell"" / ""Over the Mountain, Across the Sea""",Elise LeGrow,10:57,"live music,music,performance,performance art,singer,vocals,entertainment,guitar"
"
											(Applause and cheers)
									","
											(Applaudissements et cris)
									","
											(Aplausos y ovaciones)
									","
											(Alkış ve tezahürat)
									","""You Never Can Tell"" / ""Over the Mountain, Across the Sea""",Elise LeGrow,10:57,"live music,music,performance,performance art,singer,vocals,entertainment,guitar"
"
","
","
","
","""You Never Can Tell"" / ""Over the Mountain, Across the Sea""",Elise LeGrow,10:57,"live music,music,performance,performance art,singer,vocals,entertainment,guitar"
"
											Thank you.
									","
											Merci.
									","
											Gracias.
									","
											Teşekkürler.
									","""You Never Can Tell"" / ""Over the Mountain, Across the Sea""",Elise LeGrow,10:57,"live music,music,performance,performance art,singer,vocals,entertainment,guitar"
"
","
","
","
","""You Never Can Tell"" / ""Over the Mountain, Across the Sea""",Elise LeGrow,10:57,"live music,music,performance,performance art,singer,vocals,entertainment,guitar"
"
											I recently had the tremendous opportunity
of searching for gold
											in the vast mine of songs
released by Chess Records,
											a Chicago-based label that was really
very active in the '50s and '60s in the US
											and that music spread all over the world.
											And the songs that I'm singing tonight
											are from an album that I just put out
called, ""Playing Chess,""
											that pays homage to those songs.
											And these guys were really the innovators
of rock 'n' roll and soul and R&amp;B
											as we now know it.
									","
											J'ai récemment eu la chance unique
de chercher de l'or
											dans l'immense mine de chansons
produites par Chess Records,
											un label basé à Chicago très actif
dans les années 50 et 60 aux États-Unis
											et cette musique a été diffusée
à travers le monde.
											Les chansons que je chante ce soir
											sont tirées d'un album que je viens
de sortir qui s'appelle « Playing Chess »
											et qui rend hommage à ces chansons.
											Ces gens étaient les innovateurs
du rock 'n' roll, de la soul et du R&amp;B
											tels que nous les connaissons.
									","
											Hace poco tuve la gran oportunidad
de hurgar en la inmensa mina de oro
											que es la colección de canciones
publicadas por Chess Records,
											una compañía discográfica de Chicago,
muy activa en los 50 y los 60 en EE. UU.
											Esa música circuló por todo el mundo.
											Los temas que voy a cantar esta noche
											pertenecen a ""Playing Chess"",
el álbum que acabo de lanzar
											y que le rinde homenaje a esas canciones.
											Estos músicos realmente inventaron
el rocanrol, el soul y el R&amp;B
											tal como los conocemos hoy.
									","
											Geçenlerde altın madeni
gibi büyük bir fırsat yakaladım,
											Chess Records tarafından 
çıkarılmış şarkıları araştırdım,
											Şikago'da bulunan bir firma
ve ABD'de 50'ler ve 60'larda çok faaldi
											ve o müzik tüm dünyaya yayıldı.
											Bu gece söylediğim şarkılar
											""Playing Chess"" adını verdiğim albümden
											o şarkılara bir saygı olarak.
											Bu adamlar rock'n roll ve soul 
ve R&amp;B'nin yaratıcıları,
											bildiğiniz gibi.
									","""You Never Can Tell"" / ""Over the Mountain, Across the Sea""",Elise LeGrow,10:57,"live music,music,performance,performance art,singer,vocals,entertainment,guitar"
"
","
","
","
","""You Never Can Tell"" / ""Over the Mountain, Across the Sea""",Elise LeGrow,10:57,"live music,music,performance,performance art,singer,vocals,entertainment,guitar"
"
											(Applause)
									","
											(Applaudissements)
									","
											(Aplausos)
									","
											(Alkışlar)
									","""You Never Can Tell"" / ""Over the Mountain, Across the Sea""",Elise LeGrow,10:57,"live music,music,performance,performance art,singer,vocals,entertainment,guitar"
"
","
","
","
","""You Never Can Tell"" / ""Over the Mountain, Across the Sea""",Elise LeGrow,10:57,"live music,music,performance,performance art,singer,vocals,entertainment,guitar"
"
											(Music)
									","
											(Musique)
									","
											(Música)
									","
											(Müzik)
									","""You Never Can Tell"" / ""Over the Mountain, Across the Sea""",Elise LeGrow,10:57,"live music,music,performance,performance art,singer,vocals,entertainment,guitar"
"
","
","
","
","""You Never Can Tell"" / ""Over the Mountain, Across the Sea""",Elise LeGrow,10:57,"live music,music,performance,performance art,singer,vocals,entertainment,guitar"
"
											(Singing) Over the mountain,
											across the sea,
									","
											(Chantant) Au-delà de la montagne,
											au-delà de la mer,
									","
											(Cantando) Más allá de la montaña,
											del otro lado del mar,
									","
											(Şarkı) O dağın ardında,
											o denizin ötesinde,
									","""You Never Can Tell"" / ""Over the Mountain, Across the Sea""",Elise LeGrow,10:57,"live music,music,performance,performance art,singer,vocals,entertainment,guitar"
"
","
","
","
","""You Never Can Tell"" / ""Over the Mountain, Across the Sea""",Elise LeGrow,10:57,"live music,music,performance,performance art,singer,vocals,entertainment,guitar"
"
											there's a girl waiting,
									","
											il y a une fille qui attend,
									","
											hay una chica que espera,
									","
											bir kız var bekler,
									","""You Never Can Tell"" / ""Over the Mountain, Across the Sea""",Elise LeGrow,10:57,"live music,music,performance,performance art,singer,vocals,entertainment,guitar"
"
","
","
","
","""You Never Can Tell"" / ""Over the Mountain, Across the Sea""",Elise LeGrow,10:57,"live music,music,performance,performance art,singer,vocals,entertainment,guitar"
"
											she's waiting for ...
											me.
									","
											elle attend,
											elle m'attend.
									","
											espera...
											por mí.
									","
											bekler...
											beni.
									","""You Never Can Tell"" / ""Over the Mountain, Across the Sea""",Elise LeGrow,10:57,"live music,music,performance,performance art,singer,vocals,entertainment,guitar"
"
","
","
","
","""You Never Can Tell"" / ""Over the Mountain, Across the Sea""",Elise LeGrow,10:57,"live music,music,performance,performance art,singer,vocals,entertainment,guitar"
"
											(Music)
									","
											(Musique)
									","
											(Música)
									","
											(Müzik)
									","""You Never Can Tell"" / ""Over the Mountain, Across the Sea""",Elise LeGrow,10:57,"live music,music,performance,performance art,singer,vocals,entertainment,guitar"
"
","
","
","
","""You Never Can Tell"" / ""Over the Mountain, Across the Sea""",Elise LeGrow,10:57,"live music,music,performance,performance art,singer,vocals,entertainment,guitar"
"
											Over the river,
											beyond every cloud,
									","
											Au-delà de la rivière,
											au-delà de tous les nuages,
									","
											Cruzando el río,
											más allá de todas las nubes,
									","
											O nehrin ötesinde,
											bulutların ardında,
									","""You Never Can Tell"" / ""Over the Mountain, Across the Sea""",Elise LeGrow,10:57,"live music,music,performance,performance art,singer,vocals,entertainment,guitar"
"
","
","
","
","""You Never Can Tell"" / ""Over the Mountain, Across the Sea""",Elise LeGrow,10:57,"live music,music,performance,performance art,singer,vocals,entertainment,guitar"
"
											she's passed the wind blowin' loud.
									","
											elle est au-delà du vent qui souffle fort.
									","
											más allá de los vientos.
									","
											rüzgarın sert estiği yerde.
									","""You Never Can Tell"" / ""Over the Mountain, Across the Sea""",Elise LeGrow,10:57,"live music,music,performance,performance art,singer,vocals,entertainment,guitar"
"
","
","
","
","""You Never Can Tell"" / ""Over the Mountain, Across the Sea""",Elise LeGrow,10:57,"live music,music,performance,performance art,singer,vocals,entertainment,guitar"
"
											Over the mountain,
											a girl waits for me.
									","
											Au-delà de la montagne,
											une fille m'attend.
									","
											Más allá de la montaña,
											una chica me espera.
									","
											O dağın ardında,
											bir kız var, bekler beni.
									","""You Never Can Tell"" / ""Over the Mountain, Across the Sea""",Elise LeGrow,10:57,"live music,music,performance,performance art,singer,vocals,entertainment,guitar"
"
","
","
","
","""You Never Can Tell"" / ""Over the Mountain, Across the Sea""",Elise LeGrow,10:57,"live music,music,performance,performance art,singer,vocals,entertainment,guitar"
"
											(Music)
									","
											(Musique)
									","
											(Música)
									","
											(Müzik)
									","""You Never Can Tell"" / ""Over the Mountain, Across the Sea""",Elise LeGrow,10:57,"live music,music,performance,performance art,singer,vocals,entertainment,guitar"
"
","
","
","
","""You Never Can Tell"" / ""Over the Mountain, Across the Sea""",Elise LeGrow,10:57,"live music,music,performance,performance art,singer,vocals,entertainment,guitar"
"
											Tell the sands,
											every blade of grass,
									","
											Dites au sable,
											à chaque brin d'herbe,
									","
											Dile a las arenas,
											a cada brizna de hierba,
									","
											Kumlara söyle,
											yapraklara söyle,
									","""You Never Can Tell"" / ""Over the Mountain, Across the Sea""",Elise LeGrow,10:57,"live music,music,performance,performance art,singer,vocals,entertainment,guitar"
"
","
","
","
","""You Never Can Tell"" / ""Over the Mountain, Across the Sea""",Elise LeGrow,10:57,"live music,music,performance,performance art,singer,vocals,entertainment,guitar"
"
											please tell the wind to let my love pass.
									","
											s'il vous plaît, dites au vent
de laisser passer mon amour.
									","
											por favor dile al viento
que le abra paso a mi amor.
									","
											rüzgâra söyle, geçsin sevdiğim.
									","""You Never Can Tell"" / ""Over the Mountain, Across the Sea""",Elise LeGrow,10:57,"live music,music,performance,performance art,singer,vocals,entertainment,guitar"
"
","
","
","
","""You Never Can Tell"" / ""Over the Mountain, Across the Sea""",Elise LeGrow,10:57,"live music,music,performance,performance art,singer,vocals,entertainment,guitar"
"
											Over the mountain,
											a girl waits for me.
									","
											Au-delà de la montagne,
											une fille m'attend.
									","
											Más allá de la montaña,
											una chica me espera.
									","
											O dağın ardında,
											bir kız var, bekler beni.
									","""You Never Can Tell"" / ""Over the Mountain, Across the Sea""",Elise LeGrow,10:57,"live music,music,performance,performance art,singer,vocals,entertainment,guitar"
"
","
","
","
","""You Never Can Tell"" / ""Over the Mountain, Across the Sea""",Elise LeGrow,10:57,"live music,music,performance,performance art,singer,vocals,entertainment,guitar"
"
											Tell the moon up —
											up in the sky.
									","
											Dites à la lune là-haut —
											là-haut dans le ciel.
									","
											Dile a la luna,
											la luna allá en el cielo.
									","
											Yukarıya, aya söyle—
											gökteki aya.
									","""You Never Can Tell"" / ""Over the Mountain, Across the Sea""",Elise LeGrow,10:57,"live music,music,performance,performance art,singer,vocals,entertainment,guitar"
"
","
","
","
","""You Never Can Tell"" / ""Over the Mountain, Across the Sea""",Elise LeGrow,10:57,"live music,music,performance,performance art,singer,vocals,entertainment,guitar"
"
											Tell all the birds that fly on by
									","
											Dites à tous les oiseaux
qui passent en volant
									","
											Dile a los pájaros que pasan volando
									","
											Uçup giden kuşlara söyle,
									","""You Never Can Tell"" / ""Over the Mountain, Across the Sea""",Elise LeGrow,10:57,"live music,music,performance,performance art,singer,vocals,entertainment,guitar"
"
","
","
","
","""You Never Can Tell"" / ""Over the Mountain, Across the Sea""",Elise LeGrow,10:57,"live music,music,performance,performance art,singer,vocals,entertainment,guitar"
"
											that over and over the mountain ...
											my love waits for me.
									","
											qu'au-delà et au-delà de la montagne...
											mon amour m'attend.
									","
											que mucho más allá de la montaña...
											me espera mi amor.
									","
											giden o dağın ardına..
											beklesin beni sevdiğim.
									","""You Never Can Tell"" / ""Over the Mountain, Across the Sea""",Elise LeGrow,10:57,"live music,music,performance,performance art,singer,vocals,entertainment,guitar"
"
","
","
","
","""You Never Can Tell"" / ""Over the Mountain, Across the Sea""",Elise LeGrow,10:57,"live music,music,performance,performance art,singer,vocals,entertainment,guitar"
"
											Oh,
											into each dark, starry night,
									","
											Oh,
											au fond de chaque nuit noire et étoilée,
									","
											Oh,
											en cada noche oscura y estrellada,
									","
											Ah,
											karanlık, yıldızlı geceye,
									","""You Never Can Tell"" / ""Over the Mountain, Across the Sea""",Elise LeGrow,10:57,"live music,music,performance,performance art,singer,vocals,entertainment,guitar"
"
","
","
","
","""You Never Can Tell"" / ""Over the Mountain, Across the Sea""",Elise LeGrow,10:57,"live music,music,performance,performance art,singer,vocals,entertainment,guitar"
"
											oh, what a mystery
											that's sealed so tight.
									","
											oh, quel mystère
											si bien scellé.
									","
											oh, qué misterio
											tan bien guardado.
									","
											sırlar saklayan
											derin geceye söyle.
									","""You Never Can Tell"" / ""Over the Mountain, Across the Sea""",Elise LeGrow,10:57,"live music,music,performance,performance art,singer,vocals,entertainment,guitar"
"
","
","
","
","""You Never Can Tell"" / ""Over the Mountain, Across the Sea""",Elise LeGrow,10:57,"live music,music,performance,performance art,singer,vocals,entertainment,guitar"
"
											Over the mountain,
											a girl waits for me.
									","
											Au-delà de la montagne,
											une fille m'attend.
									","
											Más allá de la montaña,
											una chica me espera.
									","
											O dağın ardında,
											bir kız var, bekler beni.
									","""You Never Can Tell"" / ""Over the Mountain, Across the Sea""",Elise LeGrow,10:57,"live music,music,performance,performance art,singer,vocals,entertainment,guitar"
"
","
","
","
","""You Never Can Tell"" / ""Over the Mountain, Across the Sea""",Elise LeGrow,10:57,"live music,music,performance,performance art,singer,vocals,entertainment,guitar"
"
											Tell the moon up —
											up in the sky.
									","
											Dites à la lune là-haut —
											là-haut dans le ciel.
									","
											Dile a la luna...
											la luna allá en el cielo.
									","
											Yukarıya, aya söyle
											gökteki aya.
									","""You Never Can Tell"" / ""Over the Mountain, Across the Sea""",Elise LeGrow,10:57,"live music,music,performance,performance art,singer,vocals,entertainment,guitar"
"
","
","
","
","""You Never Can Tell"" / ""Over the Mountain, Across the Sea""",Elise LeGrow,10:57,"live music,music,performance,performance art,singer,vocals,entertainment,guitar"
"
											Tell the birds that fly by
									","
											Dites aux oiseaux qui passent en volant
									","
											Dile a los pájaros que pasan volando
									","
											Uçup giden kuşlara söyle
									","""You Never Can Tell"" / ""Over the Mountain, Across the Sea""",Elise LeGrow,10:57,"live music,music,performance,performance art,singer,vocals,entertainment,guitar"
"
","
","
","
","""You Never Can Tell"" / ""Over the Mountain, Across the Sea""",Elise LeGrow,10:57,"live music,music,performance,performance art,singer,vocals,entertainment,guitar"
"
											that over and over the mountain
											my love waits for me.
									","
											qu'au-delà et au-delà de la montagne
											mon amour m'attend.
									","
											que mucho más allá de la montaña
											me espera mi amor.
									","
											giden o dağın ardına,
											beklesin beni sevdiğim.
									","""You Never Can Tell"" / ""Over the Mountain, Across the Sea""",Elise LeGrow,10:57,"live music,music,performance,performance art,singer,vocals,entertainment,guitar"
"
","
","
","
","""You Never Can Tell"" / ""Over the Mountain, Across the Sea""",Elise LeGrow,10:57,"live music,music,performance,performance art,singer,vocals,entertainment,guitar"
"
											Into each dark and starry night,
									","
											Au fond de chaque nuit noire et étoilée,
									","
											En cada noche oscura y estrellada,
									","
											Karanlık, yıldızlı geceye
									","""You Never Can Tell"" / ""Over the Mountain, Across the Sea""",Elise LeGrow,10:57,"live music,music,performance,performance art,singer,vocals,entertainment,guitar"
"
","
","
","
","""You Never Can Tell"" / ""Over the Mountain, Across the Sea""",Elise LeGrow,10:57,"live music,music,performance,performance art,singer,vocals,entertainment,guitar"
"
											oh, what a mystery
											that's sealed so tight.
									","
											oh, quel mystère
											si bien scellé.
									","
											oh, qué misterio
											tan bien guardado.
									","
											sırlar saklayan
											derin geceye söyle.
									","""You Never Can Tell"" / ""Over the Mountain, Across the Sea""",Elise LeGrow,10:57,"live music,music,performance,performance art,singer,vocals,entertainment,guitar"
"
","
","
","
","""You Never Can Tell"" / ""Over the Mountain, Across the Sea""",Elise LeGrow,10:57,"live music,music,performance,performance art,singer,vocals,entertainment,guitar"
"
											Over the mountains,
											a girl waits for me.
									","
											Au-delà des montagnes,
											une fille m'attend.
									","
											Más allá de las montañas,
											me espera una chica.
									","
											O dağın ardında,
											bir kız var, bekler beni,
									","""You Never Can Tell"" / ""Over the Mountain, Across the Sea""",Elise LeGrow,10:57,"live music,music,performance,performance art,singer,vocals,entertainment,guitar"
"
","
","
","
","""You Never Can Tell"" / ""Over the Mountain, Across the Sea""",Elise LeGrow,10:57,"live music,music,performance,performance art,singer,vocals,entertainment,guitar"
"
											She waits for me.
									","
											Elle m'attend.
									","
											Ella me espera.
									","
											bekler beni.
									","""You Never Can Tell"" / ""Over the Mountain, Across the Sea""",Elise LeGrow,10:57,"live music,music,performance,performance art,singer,vocals,entertainment,guitar"
"
","
","
","
","""You Never Can Tell"" / ""Over the Mountain, Across the Sea""",Elise LeGrow,10:57,"live music,music,performance,performance art,singer,vocals,entertainment,guitar"
"
											Oh, she waits for me.
									","
											Oh, elle m'attend.
									","
											Oh, ella me espera.
									","
											Ah, bekler beni.
									","""You Never Can Tell"" / ""Over the Mountain, Across the Sea""",Elise LeGrow,10:57,"live music,music,performance,performance art,singer,vocals,entertainment,guitar"
"
","
","
","
","""You Never Can Tell"" / ""Over the Mountain, Across the Sea""",Elise LeGrow,10:57,"live music,music,performance,performance art,singer,vocals,entertainment,guitar"
"
											I know, I know, I know, I know, I know.
									","
											Je sais, je sais,
je sais, je sais, je sais.
									","
											Lo sé, lo sé, lo sé, lo sé, lo sé.
									","
											Biliyorum, biliyorum, biliyorum,
biliyorum, biliyorum
									","""You Never Can Tell"" / ""Over the Mountain, Across the Sea""",Elise LeGrow,10:57,"live music,music,performance,performance art,singer,vocals,entertainment,guitar"
"
","
","
","
","""You Never Can Tell"" / ""Over the Mountain, Across the Sea""",Elise LeGrow,10:57,"live music,music,performance,performance art,singer,vocals,entertainment,guitar"
"
											Oh,
											I know, I know, I know, I know, I know.
									","
											Oh,
											je sais, je sais,
je sais, je sais, je sais.
									","
											Oh,
											lo sé, lo sé, lo sé, lo sé, lo sé.
									","
											Ah,
											Biliyorum, biliyorum, biliyorum,
biliyorum, biliyorum.
									","""You Never Can Tell"" / ""Over the Mountain, Across the Sea""",Elise LeGrow,10:57,"live music,music,performance,performance art,singer,vocals,entertainment,guitar"
"
","
","
","
","""You Never Can Tell"" / ""Over the Mountain, Across the Sea""",Elise LeGrow,10:57,"live music,music,performance,performance art,singer,vocals,entertainment,guitar"
