en,es,pt,tr,title,speaker,duration,tags
"
											You may have worried
that you ate carbs after 7pm last night,
											and that you really should renew
your gym membership.
									","
											Puede haberles preocupado que comieron 
carbohidratos después de las 19 hs,
											y que deberían renovar
la membresía en el gimnasio.
									","
											Poderão ter ficado preocupados por terem
comido hidratos ontem depois das 19,
											e pensado que deviam mesmo
voltar a inscrever-se no ginásio.
									","
											Dün gece akşam 7'den sonra karbonhidrat
yediğinizden endişelenmiş olabilirsiniz,
											ve spor salonundaki üyeliğinizi uzatmanız
gerektiğini düşünmüş olabilirsiniz.
									",Enough with the fear of fat,Kelli Jean Drinkwater,12:20,"activism,art,beauty,creativity,culture,fear,humanity,obesity,identity,performance art,photography,social change,self,society,TEDx"
"
","
","
","
",Enough with the fear of fat,Kelli Jean Drinkwater,12:20,"activism,art,beauty,creativity,culture,fear,humanity,obesity,identity,performance art,photography,social change,self,society,TEDx"
"
											These judgments are insidious.
											They can be directed
at individuals and groups,
											and they can also
be directed at ourselves.
											And this way of thinking
is known as fatphobia.
									","
											Estos juicios son insidiosos.
											Pueden ser dirigidos
a individuos y grupos,
											y también pueden dirigirse 
a nosotros mismos.
											Y esta forma de pensar
se conoce como gordofobia.
									","
											Tais julgamentos são traiçoeiros.
											Eles podem ser direcionados
para indivíduos ou grupos,
											e também podem ser direcionados
para nós próprios.
											Este modo de pensar é conhecido
como fobia ao excesso de peso.
									","
											Bu yargılamalar sinsice.
											Bunlar bireylere ve
gruplara karşı,
											ve hatta kendimize karşı 
yöneltilebilirler.
											Bu düşünce şekli kilofobi
olarak biliniyor.
									",Enough with the fear of fat,Kelli Jean Drinkwater,12:20,"activism,art,beauty,creativity,culture,fear,humanity,obesity,identity,performance art,photography,social change,self,society,TEDx"
"
","
","
","
",Enough with the fear of fat,Kelli Jean Drinkwater,12:20,"activism,art,beauty,creativity,culture,fear,humanity,obesity,identity,performance art,photography,social change,self,society,TEDx"
"
											Like any form of systematic oppression,
											fatphobia is deeply rooted
in complex structures
											like capitalism, patriarchy and racism,
											and that can make it
really difficult to see,
											let alone challenge.
											We live in a culture
											where being fat
is seen as being a bad person —
											lazy, greedy, unhealthy, irresponsible
											and morally suspect.
											And we tend to see thinness
											as being universally good —
											responsible, successful,
											and in control of our appetites,
bodies and lives.
											We see these ideas again and again
											in the media, in public health policy,
											doctors' offices,
											in everyday conversations
											and in our own attitudes.
											We may even blame fat people themselves
											for the discrimination they face
											because, after all, if we don't like it,
we should just lose weight.
											Easy.
											This antifat bias has become
so integral, so ingrained
											to how we value ourselves and each other
											that we rarely question why
we have such contempt for people of size
											and where that disdain comes from.
									","
											Como cualquier forma 
de opresión sistemática,
											la gordofobia está profundamente 
arraigada en estructuras complejas
											como el capitalismo, 
el patriarcado y el racismo,
											y eso puede hacerlo
realmente difícil de identificar,
											por no decir un desafío.
											Vivimos en una cultura
											en la que ser gordo es visto
como ser una mala persona...
											perezosa, codiciosa, 
insalubre, irresponsable
											y moralmente sospechosa.
											Y tendemos a ver la delgadez
											como algo universalmente bueno,
											responsable, exitoso,
											y en control de nuestros apetitos,
cuerpos y vidas.
											Vemos estas ideas una y otra vez
											en los medios, en la política 
de salud pública,
											en consultorios médicos,
											en conversaciones cotidianas
											y en nuestras propias actitudes.
											Incluso podemos culpar a los gordos
											por la discriminación 
a la que se enfrentan
											porque, después de todo, si no nos gusta,
deberíamos bajar de peso.
											Fácil.
											Este sesgo antigordo se ha vuelto
tan integral, tan arraigado
											de cómo nos autovaloramos 
y nos valoramos unos a otros
											que rara vez nos preguntamos por qué
tenemos tanto desprecio por los gordos
											y de dónde viene ese desdén.
									","
											Tal como outras formas
de opressão sistemática,
											esta fobia está profundamente enraizada
em estruturas complexas
											como o capitalismo,
o patriarcado e o racismo,
											e isso pode torná-la
muito difícil de ver,
											quanto mais desafiar.
											Nós vivemos numa cultura
											em que as pessoas gordas
são vistas como más pessoas:
											preguiçosas, insaciáveis,
doentes, irresponsáveis
											e moralmente duvidosas.
											Temos tendência a ver as pessoas magras
											como pessoas boas,
											responsáveis, bem-sucedidas,
											e com controlo sobre o seu apetite,
o seu corpo e a sua vida.
											Essas ideias aparecem a toda a hora
											nos meios de comunicação,
nas políticas de saúde pública,
											nos consultórios médicos,
											em conversas quotidianas
											e nas nossas próprias atitudes.
											Se calhar, até culpamos as pessoas gordas
											pela discriminação a que são sujeitas,
											porque, afinal, se não se gosta,
devia-se simplesmente perder o peso.
											É simples.
											Esta tendência antigordura tornou-se
de tal modo parte integrante e enraizada
											da forma como nos valorizamos
a nós próprios e aos outros,
											que raramente nos perguntamos o porquê
deste desprezo por pessoas mais volumosas,
											e de onde apareceu esse desdém.
									","
											Tıpkı diğer sistematik baskılar gibi,
											kilofobinin kökleri kapitalizm,
ataerkillik ve ırkçılık gibi
											karmaşık yapılara doğru inmekte
											ve meydan okumak bir kenara,
bunu
											görmeyi oldukça zorlaştırıyor.
											Şişman olmayı, kötü birisi
											olmakla, tembel, açgözlü, sağlıksız,

											sorumsuz ve şüpheli olmakla özdeşleştiren
											bir kültürde yaşıyoruz.
											İnce olmayı evrensel olarak iyi,
											sorumluluk sahibi, başarılı,
											nefsini, vücudunu ve 
hayatını dizginlemiş
											olarak görmeye de çok meyilliyiz.
											Bu fikirleri defalarca
											medyada, kamu sağlığı politikalarında,
											doktorların ofislerinde,
											günlük konuşmalarda
											ve kendi tutumlarımızda görüyoruz.
											Karşılaştıkları ayrımcılık için,
şişmanların kendilerini
											ayıplıyoruz, çünkü ne de olsa
											beğenmezsek, sadece zayıflamamız
lazım o kadar.
											Bu kadar basit.
											Bu anti-şişman önyargıları tek parça, 
kökleşmiş bir hal alıyor, birbirimize
											ve kendimize 
ne kadar değer verdiğimizi, insanların
											ebatları için neden bu tarz 
aşağılamalara sahip olduğumuzu, 

											bu küçümsemenin nereden
geldiğini nadiren sorguluyoruz.
									",Enough with the fear of fat,Kelli Jean Drinkwater,12:20,"activism,art,beauty,creativity,culture,fear,humanity,obesity,identity,performance art,photography,social change,self,society,TEDx"
"
","
","
","
",Enough with the fear of fat,Kelli Jean Drinkwater,12:20,"activism,art,beauty,creativity,culture,fear,humanity,obesity,identity,performance art,photography,social change,self,society,TEDx"
"
											But we must question it,
											because the enormous value
we place on how we look
											affects every one of us.
											And do we really want to live in a society
											where people are denied
their basic humanity
											if they don't subscribe
to some arbitrary form of acceptable?
									","
											Pero debemos cuestionarlo,
											porque el valor enorme 
que le damos al aspecto
											nos afecta a todos.
											¿Realmente queremos vivir en una sociedad
											en la que se le niegue a la gente 
su humanidad básica
											si no suscribe a alguna forma 
arbitraria de lo aceptable?
									","
											Mas é necessário questioná-lo,
											porque o valor excessivo
que damos à nossa aparência
											afeta cada um de nós.
											Será que queremos mesmo
viver numa sociedade
											em que é negada às pessoas
a sua humanidade,
											quando elas não cumprem
uma regra de aceitação arbitrária?
									","
											Ama, bunu sorgulamamız gerekiyor,
											çünkü dışarıdan nasıl göründüğümüze
verdiğimiz değer
											her birimizi etkilemekte.
											Biz gerçekten kişilerin, eğer 
nedensiz makbul biçime katılmazlarsa,
											temel insanlıklarının reddedildiği
bir toplumda
											yaşamak istiyor muyuz?
									",Enough with the fear of fat,Kelli Jean Drinkwater,12:20,"activism,art,beauty,creativity,culture,fear,humanity,obesity,identity,performance art,photography,social change,self,society,TEDx"
"
","
","
","
",Enough with the fear of fat,Kelli Jean Drinkwater,12:20,"activism,art,beauty,creativity,culture,fear,humanity,obesity,identity,performance art,photography,social change,self,society,TEDx"
"
											So when I was six years old,
											my sister used to teach ballet
to a bunch of little girls in our garage.
											I was about a foot taller and a foot wider
than most of the group.
											When it came to doing
our first performance,
											I was so excited
about wearing a pretty pink tutu.
											I was going to sparkle.
											As the other girls slipped easily
into their Lycra and tulle creations,
											not one of the tutus
was big enough to fit me.
											I was determined not to be
excluded from the performance,
											so I turned to my mother
											and loud enough for everyone to hear
											said, ""Mom, I don't need a tutu.
											I need a fourfour.""
									","
											Así que cuando tenía seis años,
											mi hermana solía enseñar ballet
a un grupo de niñas en nuestro garaje.
											Yo era 30 cm más alta y más ancha
que la mayoría del grupo.
											Cuando estábamos por hacer
nuestra primera actuación,
											estaba muy entusiasmada con 
ponerme un hermoso tutú rosa.
											Iba a brillar.
											Mientras las otras chicas se deslizaban 
con facilidad entre la lycra y los tules,
											ningún tutú me quedaba bien.
											Estaba decidida
a no perderme la actuación,
											así que miré a mi madre
											y en voz alta para que oyeran todos
											dije, ""Mamá, no necesito un tutú -2,2-
											necesito un fourfour"" -4,4-
									","
											Quando eu tinha seis anos,
											a minha irmã dava aulas de ballet
a algumas raparigas na nossa garagem.
											Eu tinha mais uns trinta centímetros
do que as outras, em altura e largura.
											Quando tive de fazer
a minha primeira atuação
											estava toda entusiasmada
por ir usar um belo tutu cor-de-rosa.
											Eu ia brilhar.
											As outras meninas deslizavam para dentro
dos seus fatos de tule e licra,
											enquanto que eu não encontrava um tutu
suficientemente grande que me servisse.
											Como estava determinada
a não ser excluída do espetáculo,
											voltei-me para a minha mãe
											e, bem alto para que todos ouvissem,
											disse: ""Mamã, eu não preciso de um tutu.""
											""Eu preciso de um tutuzão.""
									","
											6 yaşımdayken, kız kardeşim
											garajımızda bir grup 
küçük kıza bale öğretirdi.
											Ben grubun çoğundan neredeyse 
yarım metre daha uzun ve geniştim.
											İlk performansımıza
sıra geldiğinde,
											pembe tütüyü giyeceğim
için çok heyecanlıydım.
											Göz kamaştıracaktım.
											Diğer kızlar kendi likra ve 
tül kıyafetlerine kolayca girerken,
											tütülerden hiç biri bana
uyacak genişlikte değildi.
											Performanstan çıkarılmamaya kararlıydım,
											ben de anneme döndüm
											herkesin duyabileceği kadar
yüksek bir sesle:
											""Anne, bir tütüye ihtiyacım yok,
											bir fırfır istiyorum.""
									",Enough with the fear of fat,Kelli Jean Drinkwater,12:20,"activism,art,beauty,creativity,culture,fear,humanity,obesity,identity,performance art,photography,social change,self,society,TEDx"
"
","
","
","
",Enough with the fear of fat,Kelli Jean Drinkwater,12:20,"activism,art,beauty,creativity,culture,fear,humanity,obesity,identity,performance art,photography,social change,self,society,TEDx"
"
											(Laughter)
									","
											(Risas)
									","
											(Risos)
									","
											(Kahkahalar)
									",Enough with the fear of fat,Kelli Jean Drinkwater,12:20,"activism,art,beauty,creativity,culture,fear,humanity,obesity,identity,performance art,photography,social change,self,society,TEDx"
"
","
","
","
",Enough with the fear of fat,Kelli Jean Drinkwater,12:20,"activism,art,beauty,creativity,culture,fear,humanity,obesity,identity,performance art,photography,social change,self,society,TEDx"
"
											Thanks, Mom.
									","
											Gracias, mamá.
									","
											Obrigada, mamã.
									","
											Teşekkürler, Anne.
									",Enough with the fear of fat,Kelli Jean Drinkwater,12:20,"activism,art,beauty,creativity,culture,fear,humanity,obesity,identity,performance art,photography,social change,self,society,TEDx"
"
","
","
","
",Enough with the fear of fat,Kelli Jean Drinkwater,12:20,"activism,art,beauty,creativity,culture,fear,humanity,obesity,identity,performance art,photography,social change,self,society,TEDx"
"
											(Applause)
									","
											(Aplausos)
									","
											(Aplausos)
									","
											(Alkış)
									",Enough with the fear of fat,Kelli Jean Drinkwater,12:20,"activism,art,beauty,creativity,culture,fear,humanity,obesity,identity,performance art,photography,social change,self,society,TEDx"
"
","
","
","
",Enough with the fear of fat,Kelli Jean Drinkwater,12:20,"activism,art,beauty,creativity,culture,fear,humanity,obesity,identity,performance art,photography,social change,self,society,TEDx"
"
											And although I didn't
recognize it at the time,
											claiming space for myself
in that glorious fourfour
											was the first step towards becoming
a radical fat activist.
									","
											Y si bien no lo reconocía en ese momento,
											hacerme espacio en ese glorioso fourfour
											fue el primer paso hacia la
activista radical de la gordura.
									","
											Embora naquela altura
não me desse conta disso,
											ter afirmado o meu lugar
ao usar um tutuzão
											foi o primeiro passo para me tornar
numa ativista radical da gordura.
									","
											O zaman fark etmememe rağmen,
											o muhteşem fırfırın içinde
kendime bir yer talep etmem,
											benim radikal bir şişman aktivist
olmama doğru atılmış ilk adımımdı.
									",Enough with the fear of fat,Kelli Jean Drinkwater,12:20,"activism,art,beauty,creativity,culture,fear,humanity,obesity,identity,performance art,photography,social change,self,society,TEDx"
"
","
","
","
",Enough with the fear of fat,Kelli Jean Drinkwater,12:20,"activism,art,beauty,creativity,culture,fear,humanity,obesity,identity,performance art,photography,social change,self,society,TEDx"
"
											Now, I'm not saying
that this whole body-love thing
											has been an easy skip along
a glittering path of self-acceptance
											since that day in class.
											Far from it.
											I soon learned that living outside
what the mainstream considers normal
											can be a frustrating and isolating place.
											I've spent the last 20 years unpacking
and deprogramming these messages,
											and it's been quite the roller coaster.
											I've been openly laughed at,
abused from passing cars
											and been told that I'm delusional.
											I also receive smiles from strangers
											who recognize what it takes
to walk down the street
											with a spring in your step
and your head held high.
									","
											Ahora bien, no digo 
que todo este amor al cuerpo
											ha sido fácil a lo largo de un 
brillante camino de autoaceptación
											desde ese día en clase.
											Lejos de eso.
											Pronto aprendí que vivir fuera de 
lo que el común considera normal
											puede ser algo frustrante y aislante.
											He pasado los últimos 20 años desarmando
y desprogramando estos mensajes,
											y ha sido una montaña rusa.
											Se han reído de mí, recibí 
insultos de autos que pasaban,
											y me han dicho que soy desilusionante.
											También he recibido sonrisas de extraños
											que reconocen lo que se requiere 
para caminar por la calle
											con paso firme y cabeza en alto.
									","
											Não quero com isto dizer que
esta coisa de amar o próprio corpo
											tenha sido algo fácil de fazer,
num caminho glorioso de autoaceitação,
											desde esse dia.
											Bem pelo contrário.
											Aprendi rapidamente que ser diferente
do que é considerado normal
											pode ser algo frustrante e solitário.
											Passei os últimos 20 anos
a desmistificar preconceitos,
											e tem sido uma grande montanha-russa.
											Fui gozada publicamente e
espezinhada por condutores,
											e disseram-me que era alucinada.
											Mas também recebi sorrisos de estranhos
											que sabem o que é preciso
para andar na rua
											com leveza nos pés
e cabeça bem erguida.
									","
											Şu an, bu tüm vücudu-sev şeyinin,
											sınıftaki o günden beri,
kendini kabulün parlayan yolunda
											kolay bir sıçrayış
olduğunu söylemiyorum
											Bilakis.
											Çabucak öğrendim ki, genel görüşün normal
olarak kabul ettiği şeyin dışında yaşamak,
											moral bozucu ve izole 
edilmiş bir yer olabiliyor.
											Son 20 yılımı bu mesajların ayrıntılarına
inmek ve yeniden programlamakla geçirdim,
											ve epey inişli çıkışlı oldu.
											Alenen gülünüyordum, 
geçen arabalardan taciz ediliyordum,
											hayal dünyasında 
yaşadığım söyleniyordu.
											Başım dik ve neşeyle yolda yürümenin
											ne kadar zor olduğunu fark eden 
yabancılardan
											gülümsemeler de aldım.
									",Enough with the fear of fat,Kelli Jean Drinkwater,12:20,"activism,art,beauty,creativity,culture,fear,humanity,obesity,identity,performance art,photography,social change,self,society,TEDx"
"
","
","
","
",Enough with the fear of fat,Kelli Jean Drinkwater,12:20,"activism,art,beauty,creativity,culture,fear,humanity,obesity,identity,performance art,photography,social change,self,society,TEDx"
"
											(Cheer)
									","
											(Ovación)
									","
											(Aplausos)
									","
											(Tezahüratlar)
									",Enough with the fear of fat,Kelli Jean Drinkwater,12:20,"activism,art,beauty,creativity,culture,fear,humanity,obesity,identity,performance art,photography,social change,self,society,TEDx"
"
","
","
","
",Enough with the fear of fat,Kelli Jean Drinkwater,12:20,"activism,art,beauty,creativity,culture,fear,humanity,obesity,identity,performance art,photography,social change,self,society,TEDx"
"
											Thanks.
											And through it all, that fierce
little six-year-old has stayed with me,
											and she has helped me
stand before you today
											as an unapologetic fat person,
											a person that simply refuses to subscribe
											to the dominant narrative
											about how I should move
through the world in this body of mine.
									","
											Gracias.
											Y a través de todo, esa feroz pequeña 
de seis años se ha quedado conmigo,
											y me ha ayudado a pararme 
frente a Uds. hoy
											como gorda sin culpa,
											una persona que simplemente 
se niega a suscribirse
											a la narrativa dominante
											sobre cómo debería moverme
por el mundo con este cuerpo mío.
									","
											Obrigada.
											Aquela destemida menina de 6 anos
esteve sempre ao meu lado,
											ajudou-me a chegar até aqui
e estar hoje perante esta plateia
											como uma pessoa gorda
e sem vergonha de o ser,
											uma pessoa que simplesmente
se recusa a conformar-se
											à narrativa dominante,
											que dita como eu deveria mover-me
pelo mundo com este meu corpo.
									","
											Teşekkürler.
											Ve tüm bunlar sayesinde, o küçük 
altı yaşındaki öfkeli çocuk benimle kaldı,
											ve bugün pişmanlık duymayan
bir şişman birey olarak
											sizin karşınızda durmama
											ve bu vücudumla dünyada nasıl hareket 
etmem gerektiği hakkındaki
											baskın görüşü onaylamayı
											basitçe reddeden bir kişi 
olmama yardım etti.
									",Enough with the fear of fat,Kelli Jean Drinkwater,12:20,"activism,art,beauty,creativity,culture,fear,humanity,obesity,identity,performance art,photography,social change,self,society,TEDx"
"
","
","
","
",Enough with the fear of fat,Kelli Jean Drinkwater,12:20,"activism,art,beauty,creativity,culture,fear,humanity,obesity,identity,performance art,photography,social change,self,society,TEDx"
"
											(Applause)
									","
											(Aplausos)
									","
											(Aplausos)
									","
											(Alkışlar)
									",Enough with the fear of fat,Kelli Jean Drinkwater,12:20,"activism,art,beauty,creativity,culture,fear,humanity,obesity,identity,performance art,photography,social change,self,society,TEDx"
"
","
","
","
",Enough with the fear of fat,Kelli Jean Drinkwater,12:20,"activism,art,beauty,creativity,culture,fear,humanity,obesity,identity,performance art,photography,social change,self,society,TEDx"
