en,tr,es,title,speaker,duration,tags
"
","
","
","How AI can enhance our memory, work and social lives",Tom Gruber,9:46,"AI,collaboration,computers,intelligence,machine learning,technology,product design"
"
											Now let's look at another example
											with turbocharging performance.
											This is design.
											Now, let's say you're an engineer.
											You want to design
a new frame for a drone.
											You get out your favorite
software tools, CAD tools,
											and you enter the form and the materials,
and then you analyze performance.
											That gives you one design.
											If you give those same tools to an AI,
											it can generate thousands of designs.
									","
											Şimdi turbo şarj ile ilgili
											başka bir örneğe bakalım.
											Tasarımla ilgili.
											Diyelim ki mühendissiniz.
											Bir drone için yeni bir şasi 
tasarlamak istiyorsunuz.
											Sık kullandığınız yazılım araçlarınız ve 
CAD araçlarınızı aldınız,
											formu ve malzemeleri girdiniz,
sonra performans analizi yaptınız.
											Bu size ""bir"" dizayn verir.
											Aynı araçları bir yapay zekâya verirseniz
											yapay zekâ binlerce dizayn üretebilir.
									","
											Ahora veamos otro ejemplo
											con rendimiento de turboalimentación.
											Esto es diseño.
											Ahora, digamos que una es ingeniera.
											Ella desea diseñar 
un nuevo marco para un dron
											Ella usa sus herramientas de 
software favoritas, herramientas de CAD,
											introduce el formulario y los materiales, 
y luego analiza el rendimiento.
											Eso muestra un diseño.
											Si ella aplica IA a esas mismas 
herramientas,
											se pueden generar miles de diseños.
									","How AI can enhance our memory, work and social lives",Tom Gruber,9:46,"AI,collaboration,computers,intelligence,machine learning,technology,product design"
"
","
","
","How AI can enhance our memory, work and social lives",Tom Gruber,9:46,"AI,collaboration,computers,intelligence,machine learning,technology,product design"
"
											This video by Autodesk is amazing.
											This is real stuff.
											So this transforms how we do design.
											The human engineer now
											says what the design should achieve,
											and the machine says,
											""Here's the possibilities.""
											Now in her job, the engineer's job
											is to pick the one that best meets
the goals of the design,
											which she knows as a human
better than anyone else,
											using human judgment and expertise.
											In this case, the winning form
											looks kind of like something
nature would have designed,
											minus a few million years of evolution
											and all that unnecessary fur.
									","
											Autodesk'te yapılan bu video inanılmaz.
											Ama gerçek.
											Yani bu, tasarım yapışımızı değiştiriyor.
											İnsan mühendis artık
											tasarımın neyi yapması
gerektiğini söylerken,
											makine ise
											""Tüm olasılıklar şunlar:"" der.
											Artık burada mühendisin işi
											tasarımın amacına en güzel 
hizmet edeni seçmektir,
											ki bir insan olarak insan muhakeme
ve uzmanlığını kullanmasını
											herkesten daha iyi bilir.
											Bu durumda kazanan şekil
											doğanın dizayn etmiş olabileceği
türden bir şey gibi görünür,
											tabii birkaç milyon yıllık evrim ve
											tüm kullanılmayan kürkten hariç şekliyle.
									","
											Este video de Autodesk es increíble.
											Esto es algo real.
											Así que esto transforma cómo diseñamos.
											La ingeniera humana ahora
											dice qué debe hacer el diseño
											y la máquina dice:
											""Aquí están las posibilidades"".
											Ahora en su trabajo, 
el trabajo de la ingeniera
											es escoger el que mejor cumpla 
los objetivos del diseño,
											que ella conoce como 
humana mejor que nadie,
											utilizando juicio humano y experiencia.
											En este caso, el formulario ganador
											parece algo así como algo 
que la naturaleza habría diseñado,
											menos unos pocos millones 
de años de evolución
											y todo ese pelaje innecesario.
									","How AI can enhance our memory, work and social lives",Tom Gruber,9:46,"AI,collaboration,computers,intelligence,machine learning,technology,product design"
"
","
","
","How AI can enhance our memory, work and social lives",Tom Gruber,9:46,"AI,collaboration,computers,intelligence,machine learning,technology,product design"
"
											Now let's see where this idea
of humanistic AI might lead us
											if we follow it into
the speculative beyond.
											What's a kind of augmentation
that we would all like to have?
											Well, how about cognitive enhancement?
											Instead of asking,
											""How smart can we make our machines?""
											let's ask
											""How smart can our machines make us?""
											I mean, take memory for example.
											Memory is the foundation
of human intelligence.
											But human memory is famously flawed.
											We're great at telling stories,
											but not getting the details right.
											And our memories — they decay over time.
											I mean, like, where did the '60s go,
and can I go there, too?
									","
											Şimdi, hümanistik yapay zekâ fikrini
kurgusal boyutta incelediğimizde
											bizi nereye götüreceğine bakalım.
											Hepimizin sahip olmak istediği
gelişim nasıl bir şey?
											Bilişsel gelişime ne dersiniz?
											""Makinelerimizi ne kadar becerikli
											yapabiliriz?"" yerine
											""Makinelerimiz bizi
											ne kadar geliştirebilir?""
sorusunu soralım.
											Mesela, hafızayı örnek alın.
											Hafıza, insan zekâsının temelidir.
											Ancak insan hafızasının 
eksik yönleri de vardır.
											Hikâye anlatmada iyiyizdir,
											ancak detayları iyi hatırlamada değiliz.
											Ayrıca hafızamız zamanla zayıflar.
											Hani ""Nerede o güzelim 60'lı yıllar, 
gidebilir miyim o yıllara?"" deriz ya.
									","
											Veamos adonde podría llevarnos 
esta idea de IA humanista
											si seguimos por la vía especulativa 
de ver más allá.
											¿Que mejora nos gustaría tener?
											Bueno, ¿qué tal la mejora cognitiva?
											En vez de preguntar,
											""¿Cómo de inteligentes podemos 
hacer nuestras máquinas?""
											preguntemos
											""¿Cómo de inteligentes 
pueden ser nuestras máquinas?""
											Quiero decir, 
tomemos la memoria por ejemplo.
											La memoria es el fundamento 
de la inteligencia humana.
											Pero la memoria humana 
es famosa por su imperfección
											Somos grandes contando historias,
											pero no adquiriendo 
todos los detalles correctos.
											Y nuestros recuerdos 
se deterioran con el tiempo.
											Quiero decir, ¿a dónde fueron 
los años 60, y puedo ir allí también?
									","How AI can enhance our memory, work and social lives",Tom Gruber,9:46,"AI,collaboration,computers,intelligence,machine learning,technology,product design"
"
","
","
","How AI can enhance our memory, work and social lives",Tom Gruber,9:46,"AI,collaboration,computers,intelligence,machine learning,technology,product design"
"
											(Laughter)
									","
											(Gülüşmeler)
									","
											(Risas)
									","How AI can enhance our memory, work and social lives",Tom Gruber,9:46,"AI,collaboration,computers,intelligence,machine learning,technology,product design"
"
","
","
","How AI can enhance our memory, work and social lives",Tom Gruber,9:46,"AI,collaboration,computers,intelligence,machine learning,technology,product design"
"
											But what if you could have a memory
that was as good as computer memory,
											and was about your life?
											What if you could remember
every person you ever met,
											how to pronounce their name,
											their family details,
their favorite sports,
											the last conversation you had with them?
											If you had this memory all your life,
											you could have the AI look
at all the interactions
											you had with people over time
											and help you reflect on the long arc
of your relationships.
											What if you could have the AI read
everything you've ever read
											and listen to every song
you've ever heard?
											From the tiniest clue,
it could help you retrieve
											anything you've ever seen or heard before.
											Imagine what that would do
for the ability to make new connections
											and form new ideas.
									","
											Peki ya bilgisayar hafızası kadar iyi
ve sizin hayatınızla ilgili
											hafızanız olsaydı nasıl olurdu?
											Tanıştığınız herkesi hatırlasaydınız,
											isimlerini,
											aile bilgilerini, en sevdikleri sporları,
											onlarla yaptığınız son konuşmayı 
hatırlasaydınız?
											Tüm hayatınızı hafızanıza alsaydınız,
											yapay zekâ bu zaman içerisinde
											insanlarla olan tüm etkileşiminize bakar
											ve ilişkilerinizin grafiğine dair 
düşünmenizi sağlayabilirdi.
											Peki yapay zekâ okuduğunuz
her şeyi okumuş ve
											dinlediğiniz her şarkıyı
dinlemiş olsaydı?
											En küçük bir ipucundan,
daha önce görmüş ya da
											duymuş olduğunuz şeylere
erişiminizi sağlayabilirdi.
											Bunun yeni bağlantılar kurmak ve
yeni fikirler oluşturma yetisine
											neler katabileceğini düşünün.
									","
											Pero, y ¿qué pasa si pudiéramos 
tener una memoria tan buena
											como la memoria de la computadora? 
y ¿cómo repercutiría en nuestra vida?
											¿Y si pudieramos recordar 
a cada persona que conociste,
											cómo pronunciar su nombre,
											sus detalles familiares, 
sus deportes favoritos,
											la última conversación 
que tuviste con ellos?
											Si tuviéramos este recuerdo toda la vida,
											podríamos tener la IA 
buscando todas las interacciones
											que tuvimos con la gente con el tiempo
											y nos ayudará a reflexionar 
sobre el largo arco de sus relaciones.
											¿Qué pasa si uno tuviera una IA 
que hubiera leído todo lo que uno ha leído
											y hubiera escuchado todas las canciones 
que uno ha escuchado?
											Desde la más mínima pista, 
podría ayudarle a recuperar
											cualquier cosa que 
uno haya visto u oído antes.
											Imaginen lo que podría hacer por 
la capacidad
											de hacer nuevas conexiones 
y formar nuevas ideas.
									","How AI can enhance our memory, work and social lives",Tom Gruber,9:46,"AI,collaboration,computers,intelligence,machine learning,technology,product design"
"
","
","
","How AI can enhance our memory, work and social lives",Tom Gruber,9:46,"AI,collaboration,computers,intelligence,machine learning,technology,product design"
"
											And what about our bodies?
											What if we could remember the consequences
of every food we eat,
											every pill we take,
											every all-nighter we pull?
											We could do our own science
on our own data
											about what makes us feel
good and stay healthy.
											And imagine how this could revolutionize
											the way we manage
allergies and chronic disease.
									","
											Peki ya bedenimize ne olurdu?
											Yediğimiz her yemeğin
etkilerini hatırlasak nasıl olurdu,
											aldığımız her hapın,
											çalıştığımız her gecenin?
											Bizi iyi hissettiren ya da
sağlıklı tutan şeylerle ilgili
											kendi verilerimize göre 
kendi bilimimizi yapabilirdik.
											Bunun alerji ve kronik hastalıkları
											kontrol etme şeklimizi kökünden 
nasıl değiştireceğini düşünün.
									","
											¿Y qué pasa con nuestros cuerpos?
											¿Qué pasaría si pudiéramos 
recordar las consecuencias
											de cada alimento que comemos,
											de cada píldora que tomamos,
											de cada noche que salimos?
											Podríamos hacer nuestra propia ciencia 
con nuestros propios datos
											sobre lo que nos hace sentir bien 
y mantenernos saludables.
											E imaginen cómo esto podría revolucionar
											la forma en que manejamos las alergias 
y las enfermedades crónicas.
									","How AI can enhance our memory, work and social lives",Tom Gruber,9:46,"AI,collaboration,computers,intelligence,machine learning,technology,product design"
"
","
","
","How AI can enhance our memory, work and social lives",Tom Gruber,9:46,"AI,collaboration,computers,intelligence,machine learning,technology,product design"
"
											I believe that AI will make
personal memory enhancement a reality.
											I can't say when or what
form factors are involved,
											but I think it's inevitable,
											because the very things
that make AI successful today —
											the availability of comprehensive data
											and the ability for machines
to make sense of that data —
											can be applied to the data of our lives.
											And those data are here today,
available for all of us,
											because we lead digitally mediated lives,
											in mobile and online.
									","
											Yapay zekânın kişisel hafıza gelişimini
gerçeğe dönüştüreceğine inanıyorum.
											Zamanını veya hangi form faktörlerin 
işin içinde olacağını söyleyemem,
											ama bence bu kaçınılmaz bir şey,
											çünkü bugün yapay zekâyı 
başarılı kılan şeyler
											-kapsamlı veri kullanılabilirliği
											ve makinelerin bu veriyi anlama yetisi-
											bizim yaşamımıza uyarlanabilirler.
											Tüm bilgiler burada, 
hepimizin erişimine açık,
											çünkü dijital olarak
tasarlanmış hayatlar sürüyoruz,
											mobil yada çevrimiçi.
									","
											Creo que la IA hará que la mejora de 
la memoria personal sea una realidad.
											No puedo decir cuándo o qué tipo 
de factores estarán involucrados,
											pero creo que es inevitable,
											porque las mismas cosas que hacen 
que la IA sea exitosa hoy, como
											la disponibilidad de datos completos
											y la capacidad de las máquinas 
para dar sentido a esos datos,
											puede aplicarse 
a los datos de nuestras vidas.
											Y esos datos están aquí hoy, 
disponibles para todos nosotros,
											porque tenemos vidas 
mediadas digitalmente,
											por móviles y en línea.
									","How AI can enhance our memory, work and social lives",Tom Gruber,9:46,"AI,collaboration,computers,intelligence,machine learning,technology,product design"
"
","
","
","How AI can enhance our memory, work and social lives",Tom Gruber,9:46,"AI,collaboration,computers,intelligence,machine learning,technology,product design"
"
											In my view, a personal memory
is a private memory.
											We get to choose what is and is not
recalled and retained.
											It's absolutely essential
that this be kept very secure.
									","
											Bana göre kişisel hafıza
özel bir hafızadır.
											Hatırlanıp saklanacak şeyleri biz seçeriz.
											Bunu güvende tutmak 
kesinlikle çok önemlidir.
									","
											En mi opinión, una memoria personal 
es una memoria privada.
											Podemos elegir lo que 
se recuerda y se retiene.
											Es absolutamente esencial 
que esto se mantenga muy seguro.
									","How AI can enhance our memory, work and social lives",Tom Gruber,9:46,"AI,collaboration,computers,intelligence,machine learning,technology,product design"
"
","
","
","How AI can enhance our memory, work and social lives",Tom Gruber,9:46,"AI,collaboration,computers,intelligence,machine learning,technology,product design"
"
											Now for most of us,
											the impact of augmented personal memory
											will be a more improved mental gain,
											maybe, hopefully, a bit more social grace.
											But for the millions who suffer
from Alzheimer's and dementia,
											the difference that augmented
memory could make
											is a difference
between a life of isolation
											and a life of dignity and connection.
									","
											Pek çoğumuz için
											güçlendirilmiş kişisel hafıza
											daha gelişmiş zihinsel kazanım olacaktır,
											umarım biraz da
sosyal beceri getirebilir.
											Fakat alzheimer ve bunama 
rahatsızlığı olan milyonlarca insan için
											güçlendirilmiş hafızanın farkı,
											yalnız bir yaşam ile
											saygın ve ilişki kuran bir yaşam
arasındaki farktır.
									","
											Ahora para la mayoría de nosotros,
											el impacto de la memoria 
personal aumentada
											supondrá un aumento cognitivo mejorado,
											tal vez, esperemos, 
un poco más de gracia social.
											Pero para los millones que 
sufren de Alzheimer y demencia,
											la diferencia que podría marcar 
la memoria aumentada
											es una diferencia entre 
una vida de aislamiento
											y una vida de dignidad y conexión.
									","How AI can enhance our memory, work and social lives",Tom Gruber,9:46,"AI,collaboration,computers,intelligence,machine learning,technology,product design"
"
","
","
","How AI can enhance our memory, work and social lives",Tom Gruber,9:46,"AI,collaboration,computers,intelligence,machine learning,technology,product design"
"
											We are in the middle of a renaissance
in artificial intelligence right now.
											I mean, in just the past few years,
											we're beginning to see
solutions to AI problems
											that we have struggled
with literally for decades:
											speech understanding, text understanding,
											image understanding.
											We have a choice in how we use
this powerful technology.
											We can choose to use AI
to automate and compete with us,
											or we can use AI to augment
and collaborate with us,
											to overcome our cognitive limitations
											and to help us do what we want to do,
											only better.
											And as we discover new ways
to give machines intelligence,
											we can distribute that intelligence
											to all of the AI assistants in the world,
											and therefore to every person,
regardless of circumstance.
											And that is why,
											every time a machine gets smarter,
											we get smarter.
									","
											Şu anda yapay zekâ konusunda 
bir rönesansın ortasındayız.
											Yani birkaç yıl içerisinde
											tam anlamıyla on yıllardır 
uğraşmakta olduğumuz
											yapay zekâ sorunlarına 
çözümler getirildiğini göreceğiz:
											Konuşmayı, metni,
											görseli anlama yetisi gibi.
											Bu güçlü teknolojiyi nasıl kullanmamız
konusunda seçim yapabiliriz.
											Yapay zekâyı bizi otomatikleştirmesi
ve bizimle yarışması için,
											ya da bizi güçlendirip 
bizimle işbirliği yapması,
											bilişsel sınırlarımızı aşıp
											istediğimiz şeyi daha iyi yapmaya
yardım etmesi için
											kullanmayı seçebiliriz.
											Makinelere zekâ kazandırmanın
yeni yollarını buldukça
											bu bilgileri tüm dünyadaki
											tüm yapay zekâ asistanlarına
											ve sonuç olarak bunu,
koşulsuz olarak herkese dağıtabiliriz.
											Ve işte bu yüzden de,
											makine zekâsı geliştikçe
											bizim de gelişiriz.
									","
											Ahora estamos en medio de un renacimiento 
de la inteligencia artificial.
											Quiero decir, en los últimos años,
											estamos empezando a ver 
soluciones a los problemas de IA
											con los que hemos bregado 
literalmente durante décadas:
											comprensión del habla, 
comprensión del texto,
											comprensión de la imagen.
											Tenemos la opción de usar 
esta poderosa tecnología.
											Podemos elegir utilizar IA para 
automatizar y competir con nosotros,
											o podemos usar IA para aumentar 
y colaborar con nosotros,
											para superar 
nuestras limitaciones cognitivas
											y para ayudarnos a hacer 
lo que queremos hacer,
											pero aún mejor.
											Y al descubrir nuevas formas 
de dar inteligencia a las máquinas,
											podemos distribuir esa inteligencia
											a todos los asistentes de AI en el mundo,
											y así a cada persona, 
sin importar las circunstancias.
											Y es por eso,
											cada vez que una máquina 
es más inteligente,
											nos hacemos más inteligentes.
									","How AI can enhance our memory, work and social lives",Tom Gruber,9:46,"AI,collaboration,computers,intelligence,machine learning,technology,product design"
"
","
","
","How AI can enhance our memory, work and social lives",Tom Gruber,9:46,"AI,collaboration,computers,intelligence,machine learning,technology,product design"
"
											That is an AI worth spreading.
									","
											Bu yaymaya değer bir yapay zekâdır.
									","
											Es una IA que vale la pena difundir.
									","How AI can enhance our memory, work and social lives",Tom Gruber,9:46,"AI,collaboration,computers,intelligence,machine learning,technology,product design"
"
","
","
","How AI can enhance our memory, work and social lives",Tom Gruber,9:46,"AI,collaboration,computers,intelligence,machine learning,technology,product design"
"
											Thank you.
									","
											Teşekkürler.
									","
											Gracias.
									","How AI can enhance our memory, work and social lives",Tom Gruber,9:46,"AI,collaboration,computers,intelligence,machine learning,technology,product design"
"
","
","
","How AI can enhance our memory, work and social lives",Tom Gruber,9:46,"AI,collaboration,computers,intelligence,machine learning,technology,product design"
"
											(Applause)
									","
											(Alkışlar)
									","
											(Aplausos)
									","How AI can enhance our memory, work and social lives",Tom Gruber,9:46,"AI,collaboration,computers,intelligence,machine learning,technology,product design"
"
","
","
","How AI can enhance our memory, work and social lives",Tom Gruber,9:46,"AI,collaboration,computers,intelligence,machine learning,technology,product design"
