en,de,title,speaker,duration,tags
"
											(Laughter)
									","
											Gehen wir am Torso herab.
											(Gelächter)
									","How Amazon, Apple, Facebook and Google manipulate our emotions",Scott Galloway,19:05,"Brand,advertising,culture,business,economics,data,innovation,humanity,product design,marketing,social media,social change,society,technology"
"
","
","How Amazon, Apple, Facebook and Google manipulate our emotions",Scott Galloway,19:05,"Brand,advertising,culture,business,economics,data,innovation,humanity,product design,marketing,social media,social change,society,technology"
"
											One of the other wonderful things
about our species
											is we not only need to be loved,
but we need to love others.
											Children with poor nutrition
but a lot of affection
											have better outcomes than children
with good nutrition and poor affection.
											However, the best signal
that you might make it
											to be part of the number-one fastest
growing demographic in the world —
											centenarians, people
who live to triple digits —
											there are three signals.
											In reverse order: your genetics —
not as important as you'd like to think,
											so you can continue to treat
your body like shit
											and think, ""Oh, Uncle Joe lived to 95,
											the die have been cast.""
											It's less important than you think.
											Number two is lifestyle.
											Don't smoke, don't be obese,
and prescreen —
											get rid of about two-thirds
of early cancers
											and cardiovascular disease.
											The number one indicator or signal
that you'll make it to triple digits:
											How many people do you love?
											Caretaking is the security camera —
											we call the low-resolution
security camera in our brain —
											deciding whether or not
you are adding value.
											Facebook taps into our instinctive need
not only to be loved,
											but to love others,
											mostly through pictures
that create empathy,
											catalyze and reinforce our relationships.
									","
											Wir haben eine andere tolle Eigenschaft:
											Wir wollen nicht nur geliebt werden,
											sondern auch andere lieben.
											Kinder mit schlechter Ernährung,
aber reichlich Zuneigung,
											haben bessere Chancen als Kinder
											mit guter Ernährung und 
mangelnder Zuneigung.
											Aber der beste Hinweis, 
dass du es schaffst,
											zur am schnellsten wachsenden Gruppe
der Welt zu gehören
											— Hundertjährige, Menschen
im dreistelligen Alter —
											sind drei Signale; 
das unwichtigste zuerst:
									","How Amazon, Apple, Facebook and Google manipulate our emotions",Scott Galloway,19:05,"Brand,advertising,culture,business,economics,data,innovation,humanity,product design,marketing,social media,social change,society,technology"
"
","
","How Amazon, Apple, Facebook and Google manipulate our emotions",Scott Galloway,19:05,"Brand,advertising,culture,business,economics,data,innovation,humanity,product design,marketing,social media,social change,society,technology"
"
											Let's continue our journey down the torso.
											Amazon is our consumptive gut.
											The instinct of more is hardwired into us.
											The penalty for too little
is starvation and malnutrition.
											Open your cupboards, open your closets,
											you have 10 to 100x times what you need.
											Why?
											Because the penalty
for too little is much greater
											than the penalty for too much.
											So ""more for less"" is a business strategy
that never goes out of style.
											It's the strategy of China,
											it's a the strategy of Walmart,
											and now it's the strategy of the most
successful company in the world,
											Amazon.
											You get more for less into your gut;
											digest, send it to your muscular
and skeletal system of consumption.
									","
											Deine Gene — nicht so wichtig,
wie man annimmt,
											sodass man seinen Körper
weiter misshandeln könnte
											und denkt: „Onkel Otto wurde 95,
ich bin auf der sicheren Seite.“
											Weniger wichtig als du denkst.
											Nummer zwei ist der Lebensstil.
											Rauche nicht, werde nicht fett,
und gehe zur Vorsorge —
											vermeide etwa zwei Drittel der frühen
											Krebs- und Herz-Kreislauf-Erkrankungen.
											Der wichtigste Indikator,
dass Du es über 100 schaffst:
											Wie viele Menschen liebst du?
											Fürsorge ist die Überwachungskamera,
											die Sicherheitskamera in 
unserem Gehirn, die entscheidet,
											ob du einen Mehrwert schaffst oder nicht.
											Facebook bedient nicht nur das Bedürfnis,
											geliebt zu werden,
											sondern auch andere zu lieben,
											meist mit Bildern, die Empathie erzeugen,
									","How Amazon, Apple, Facebook and Google manipulate our emotions",Scott Galloway,19:05,"Brand,advertising,culture,business,economics,data,innovation,humanity,product design,marketing,social media,social change,society,technology"
"
","
","How Amazon, Apple, Facebook and Google manipulate our emotions",Scott Galloway,19:05,"Brand,advertising,culture,business,economics,data,innovation,humanity,product design,marketing,social media,social change,society,technology"
"
											Moving further,
											once we know we will survive,
the basic instinct,
											we move to the second
most powerful instinct,
											and that is to spread and select
the strongest, smartest and fastest seed
											to the four corners of the earth,
											or pick the best seed.
											This is not a timepiece.
											I haven't wound it in five years.
											It's my vain attempt to say to people,
											""If you mate with me,
your children are more likely to survive
											than if you mate with someone
wearing a Swatch watch.""
									","
											Beziehungen anregen und bestärken.
											Setzen wir unsere Reise 
den Torso hinab fort.
											Amazon ist unser konsumierender Darm.
											Der Instinkt nach mehr 
ist fest in uns verankert.
											Die Strafe für zu wenig ist 
Hunger und Unterernährung.
											Öffne deine Schränke, öffne deine Regale,
											du hast das 10- bis 100-fache 
von dem, was du benötigst.
											Warum?
											Weil die Strafe für zuwenig viel größer
											als die Strafe für zu viel ist.
											„Mehr für weniger“ ist
eine Geschäftsstrategie,
											die nie aus der Mode kommt.
											Es ist Chinas Strategie,
											es ist die Strategie von Walmart,
											und jetzt ist es die Strategie
											der erfolgreichsten Firma der Welt,
Amazon.
											Du kannst in deinen Bauch billiger füllen;
									","How Amazon, Apple, Facebook and Google manipulate our emotions",Scott Galloway,19:05,"Brand,advertising,culture,business,economics,data,innovation,humanity,product design,marketing,social media,social change,society,technology"
"
","
","How Amazon, Apple, Facebook and Google manipulate our emotions",Scott Galloway,19:05,"Brand,advertising,culture,business,economics,data,innovation,humanity,product design,marketing,social media,social change,society,technology"
"
											(Laughter)
									","
											verdau, und schick es zu deinem Muskel-
											und Skelettsystem des Konsums.
											Noch tiefer.
											Wenn wir wissen, dass wir überleben,
											dem Urinstinkt,
											kommen wir zum zweitstärksten Instinkt:
											der Ausbreitung und Selektion
											der stärksten, intelligentesten
und schnellsten Saat
											in alle Winkel der Erde,
											oder den besten Samen zu wählen.
											Dies ist keine Uhr.
											Ich habe sie seit fünf Jahren 
nicht aufgezogen.
											Es ist mein eitler Versuch zu sagen:
											„Wenn du dich mit mir paarst,
überleben Deine Kinder eher
									","How Amazon, Apple, Facebook and Google manipulate our emotions",Scott Galloway,19:05,"Brand,advertising,culture,business,economics,data,innovation,humanity,product design,marketing,social media,social change,society,technology"
"
","
","How Amazon, Apple, Facebook and Google manipulate our emotions",Scott Galloway,19:05,"Brand,advertising,culture,business,economics,data,innovation,humanity,product design,marketing,social media,social change,society,technology"
"
											The key to business is tapping into
the irrational organs.
											""Irrational"" is Harvard Business School's
and New York Business School's term
											for fat profit margins
and shareholder value.
											""High-caloric paste for your children.""
											No?
											You love your choosy mom.
											Why choosy moms choose Jif:
you love your kids more.
											The greatest algorithm for shareholder
creation from World War II
											to the advent of Google
											was taking an average product
and appealing to people's hearts.
											You're a better a mom,
a better person, a better patriot
											if you buy this average soap
versus this average soap.
											Now, the number one algorithm
for shareholder value isn't technology.
											Look at the Forbes 400.
											Take out inherited wealth,
take out finance.
											The number one source of wealth creation:
											appealing to your reproductive organs.
											The Lauders; the number
one wealthiest man in Europe, LVMH.
											Numbers two and three: H&amp;M and Inditex.
											You want to target the most
irrational organs for shareholder value.
									","
											als wenn du mit einem Kinder hast,
der eine Swatch-Uhr trägt.“
											(Gelächter)
											Der Schlüssel zum Geschäft ist es,
											irrationale Organe anzuzapfen.
											„Irrational“ ist ein Begriff
											der Harvard und New York Business School
											für fette Gewinnspannen
und Unternehmenswerte.
											„Kalorienreicher Brei für deine Kinder.“
											Nein?
											Du liebst deine wählerische Mutter.
											Warum wählen wählerische
Mütter Erdnussbutter:
											Sie liebt Ihre Kinder.
											Der Unternehmenswert
steigerte sich am besten,
											vom Zweiten Weltkrieg bis zu Google,
											wenn man mit einem normalen Produkt
die Herzen der Menschen anzusprach.
											Du bist eine bessere Mutter,
besserer Mensch, besserer Patriot,
											wenn du diese normale Seife
											statt dieser normalen Seife kaufst.
											Heute ist der beste Weg, um Gewinne 
zu machen, keineswegs Technologie.
											Sieh dir die Forbes 400 an,
											ohne Erben und Finanzwesen:
											Die größte Quelle für Vermögensaufbau:
											Deine Fortpflanzungsorgane ansprechen.
											Die Preisträger:
											Der reichste Mann Europas: LVMH.
[Moët Hennessy Louis Vuitton]
									","How Amazon, Apple, Facebook and Google manipulate our emotions",Scott Galloway,19:05,"Brand,advertising,culture,business,economics,data,innovation,humanity,product design,marketing,social media,social change,society,technology"
"
","
","How Amazon, Apple, Facebook and Google manipulate our emotions",Scott Galloway,19:05,"Brand,advertising,culture,business,economics,data,innovation,humanity,product design,marketing,social media,social change,society,technology"
"
											As a result, these four companies —
Apple, Amazon, Facebook and Google —
											have disarticulated who we are.
											God, love, consumption, sex.
											The proportion in your approach
to those things is who you are,
											and they have reassembled who we are
in the form of for-profit companies.
											At the end of the Great Recession,
											the market capitalization
of these companies was equivalent
											to the GDP of Niger.
											Now it is equivalent to the GDP of India,
											having blown past
Russia and Canada in '13 and '14.
											There are only five nations
											that have a GDP greater
than the combined market capitalization
											of these four firms.
									","
											Nummer zwei und drei: H&amp;M und Inditex.
											Du mußt die irrationalsten Organe 
ansprechen, um Gewinne zu machen.
											So haben diese vier Firmen
											— Apple, Amazon, Facebook, Google —
											zerstört, wer wir sind.
											Gott, Liebe, Konsum, Sex.
											Die Gewichtung dieser Dinge
bestimmt, wer man ist,
											und sie haben neu definiert, wer wir sind,
											als gewinnorientierte Unternehmen.
											Nach der Großen Rezession
											entsprach der Marktwert
dieser Firmen dem BIP des Nigers.
											Jetzt entspricht es dem BIP Indiens,
											mehr als Russland und Kanada
											seit 2013 und 2014.
											Es gibt nur fünf Nationen,
									","How Amazon, Apple, Facebook and Google manipulate our emotions",Scott Galloway,19:05,"Brand,advertising,culture,business,economics,data,innovation,humanity,product design,marketing,social media,social change,society,technology"
"
","
","How Amazon, Apple, Facebook and Google manipulate our emotions",Scott Galloway,19:05,"Brand,advertising,culture,business,economics,data,innovation,humanity,product design,marketing,social media,social change,society,technology"
"
											Something is happening, though.
											The conversation just a year ago
was, which CEO was more Jesus-like?
											Who was running for president?
											Now the worm has turned.
											Everything they're doing is bothering us.
											We're worried they're tax avoiders.
											Walmart, since the Great Recession,
has paid 64 billion dollars
											in corporate income tax;
											Amazon has paid 1.4.
											How do we pay our firefighters,
our soldiers and our social workers
											if the most successful companies
in the world don't pay their fair share?
											Pretty easy.
											That means the less successful
companies have to pay
											more than their fair share.
											Alexa, is this a good thing?
											This is despite that fact —
									","
											die ein höheres BIP haben
als die vereinte Marktkapitalisierung
											dieser vier Firmen.
											Aber irgendwas passiert gerade.
											Das Frage vor einem Jahr war:
											Welcher CEO ist Jesus am ähnlichsten?
											Wer kandidierte für das Präsidentenamt?
											Jetzt hat sich das Blatt gewendet.
											Alles, was sie tun, stört uns.
											Wir sorgen uns wegen Steuerhinterziehung.
											Seit der Großen Rezession hat Walmart
64 Milliarden Dollar gezahlt,
											als Körperschaftsteuern;
											Amazon hat 1,4 bezahlt.
											Wie bezahlen wir unsere Feuerwehrleute,
											Soldaten und Sozialarbeiter,
											wenn die erfolgreichsten Unternehmen
der Welt nicht ihren Anteil zahlen?
											Ganz einfach.
											Weniger erfolgreiche Unternehmen
											zahlen mehr als ihren Anteil.
									","How Amazon, Apple, Facebook and Google manipulate our emotions",Scott Galloway,19:05,"Brand,advertising,culture,business,economics,data,innovation,humanity,product design,marketing,social media,social change,society,technology"
"
","
","How Amazon, Apple, Facebook and Google manipulate our emotions",Scott Galloway,19:05,"Brand,advertising,culture,business,economics,data,innovation,humanity,product design,marketing,social media,social change,society,technology"
"
											(Laughter)
									","
											Alexa, ist das eine gute Sache?
											(Gelächter)
									","How Amazon, Apple, Facebook and Google manipulate our emotions",Scott Galloway,19:05,"Brand,advertising,culture,business,economics,data,innovation,humanity,product design,marketing,social media,social change,society,technology"
"
","
","How Amazon, Apple, Facebook and Google manipulate our emotions",Scott Galloway,19:05,"Brand,advertising,culture,business,economics,data,innovation,humanity,product design,marketing,social media,social change,society,technology"
"
											This is despite the fact
											that Amazon has added the entire
market capitalization of Walmart
											to its market cap in the last 19 months.
									","
											Und das trotz der Tatsache,
									","How Amazon, Apple, Facebook and Google manipulate our emotions",Scott Galloway,19:05,"Brand,advertising,culture,business,economics,data,innovation,humanity,product design,marketing,social media,social change,society,technology"
"
","
","How Amazon, Apple, Facebook and Google manipulate our emotions",Scott Galloway,19:05,"Brand,advertising,culture,business,economics,data,innovation,humanity,product design,marketing,social media,social change,society,technology"
"
											Whose fault is it? It's our fault.
											We're electing regulators
who don't have the backbone
											to actually go after these companies.
											Facebook lies to EU regulators
											and says, ""It would be impossible
for us to share the data
											between our core platform
and our proposed acquisition of WhatsApp.
											Approve the merger.""
											They approve the merger and then —
spoiler alert! — they figure it out.
											And the EU says, ""I feel lied to.
											We're fining you 120 [million] dollars,""
											about .6 percent of the acquisition price
of 19 billion dollars.
											If Mark Zuckerberg could take out
an insurance policy
											that the acquisition would
go through for .6 percent,
											wouldn't he do it?
									","
											dass Amazon seinen eigenen Marktwert
											in den letzten 19 Monaten um 
den Marktwert von Walmart erhöht hat.
											Wessen Schuld ist es? 
Es ist unsere Schuld.
											Wir wählen Gesetzgeber,
											die nicht das Rückgrat haben,
											um diese Firmen effektiv zu kontrollieren.
											Facebook belügt EU-Behörden und sagt:
											„Es wäre uns unmöglich,
Daten zwischen unserer Kernplattform
											und der geplanten Übernahme
von WhatsApp auszutauschen.
											Genehmigen Sie die Fusion.“
											Sie genehmigen die Fusion und —
											Spoiler-Alarm! Sie finden es heraus.
											Die EU sagt: „Ich fühle mich belogen.
											Wir bestrafen Sie mit 
120 Millionen Dollar.“
											Rund 0,6 % des Kaufpreises
von 19 Milliarden Dollar.
											Könnte Mark Zuckerberg
eine Versicherung abschließen,
									","How Amazon, Apple, Facebook and Google manipulate our emotions",Scott Galloway,19:05,"Brand,advertising,culture,business,economics,data,innovation,humanity,product design,marketing,social media,social change,society,technology"
"
","
","How Amazon, Apple, Facebook and Google manipulate our emotions",Scott Galloway,19:05,"Brand,advertising,culture,business,economics,data,innovation,humanity,product design,marketing,social media,social change,society,technology"
"
											Anticompetitive behavior.
											A two-and-a-half-billion-dollar fine,
											three billion of the cash flow,
											three percent of the cash
on Google's balance sheet.
											We are telling these companies,
""The smart thing to do,
											the shareholder-driven thing to do,
											is to lie and to cheat.""
											We are issuing 25-cent parking tickets
											on a meter that costs 100 dollars an hour.
											The smart thing to do is lie.
											Job destruction!
											Amazon only needs one person
for two at Macy's.
											If they grow their business 20 billion
dollars this year, which they will,
											we will lose 53,000 cashiers and clerks.
											This is nothing unusual;
											this has happened all through our economy,
											we've just never seen
companies this good at it.
											That's one Yankee Stadium of workers.
											It's even worse in media.
											If Facebook and Google
grow their businesses
											22 billion dollars this year,
which they will,
											we're going to lose approximately
150,000 creative directors,
											planners and copywriters.
											Or we can fill up two-and-a-half
Yankee Stadiums
											and say, ""You are out of work,
courtesy of Amazon.""
									","
											dass die Übernahme
für 0,6 Prozent genehmigt wird,
											würde er das nicht tun?
											Wettbewerbswidriges Verhalten.
									","How Amazon, Apple, Facebook and Google manipulate our emotions",Scott Galloway,19:05,"Brand,advertising,culture,business,economics,data,innovation,humanity,product design,marketing,social media,social change,society,technology"
"
","
","How Amazon, Apple, Facebook and Google manipulate our emotions",Scott Galloway,19:05,"Brand,advertising,culture,business,economics,data,innovation,humanity,product design,marketing,social media,social change,society,technology"
"
											We now get the majority of our news
from our social media feeds,
											and the majority of our news
coming off of social media feeds is ...
											fake news.
									","
											2,5 Milliarden Dollar Geldbuße,
											drei Milliarden Barmittel,
											drei Prozent des Kassenbestandes
laut Googles Bilanz.
											Wir sagen diesen Unternehmen:
„Das Klügste, was man tun kann,
											der aktionärsfreundlichste Weg ist,
											ist zu lügen und zu betrügen.“
											Wir stellen 25-Cent-Parktickets
											an einer Parkuhr aus,
die 100 Dollar die Stunde kostet.
											Das Klügste ist, zu lügen.
											Jobvernichtung! Amazon braucht 
nur eine Person für zwei bei Macy's.
											Wenn ihr Umsatz um 20 Milliarden Dollar
											in diesem Jahr wie erwartet wächst,
											verlieren wir 53.000 
Kassierer und Angestellte.
											Das ist nichts Ungewöhnliches;
											es passiert überall in unserer Wirtschaft.
											Es gab nur noch nie Firmen,
die so gut sind.
											Das ist ein Yankee-Stadion 
voller Arbeiter.
											In den Medien ist es schlimmer.
											Wenn Facebook und Google
ihren Umsatz dieses Jahr
											um 22 Milliarden steigern, 
verlieren wir ungefähr
											150.000 Kreativdirektoren, 
Planer und Texter.
									","How Amazon, Apple, Facebook and Google manipulate our emotions",Scott Galloway,19:05,"Brand,advertising,culture,business,economics,data,innovation,humanity,product design,marketing,social media,social change,society,technology"
"
","
","How Amazon, Apple, Facebook and Google manipulate our emotions",Scott Galloway,19:05,"Brand,advertising,culture,business,economics,data,innovation,humanity,product design,marketing,social media,social change,society,technology"
"
											(Laughter)
									","
											Oder wir füllen zweieinhalb
Yankee-Stadien und sagen:
											„Du bist arbeitslos, MfG Amazon.“
											De meisten Nachrichten
kommen aus den Sozialen Medien,
									","How Amazon, Apple, Facebook and Google manipulate our emotions",Scott Galloway,19:05,"Brand,advertising,culture,business,economics,data,innovation,humanity,product design,marketing,social media,social change,society,technology"
"
","
","How Amazon, Apple, Facebook and Google manipulate our emotions",Scott Galloway,19:05,"Brand,advertising,culture,business,economics,data,innovation,humanity,product design,marketing,social media,social change,society,technology"
"
											I am not allowed to be political
or use curse words,
											or talk about religion in class,
											so I can definitely not say,
											""Zuckerberg has become Putin's bitch.""
											I definitely cannot say that.
									","
											und der größte Teil dieser Nachrichten
											in den Social-Media-Feeds sind Fake News.
									","How Amazon, Apple, Facebook and Google manipulate our emotions",Scott Galloway,19:05,"Brand,advertising,culture,business,economics,data,innovation,humanity,product design,marketing,social media,social change,society,technology"
"
","
","How Amazon, Apple, Facebook and Google manipulate our emotions",Scott Galloway,19:05,"Brand,advertising,culture,business,economics,data,innovation,humanity,product design,marketing,social media,social change,society,technology"
"
											(Laughter)
									","
											(Gelächter)
											Ich darf nicht politisch sein,
oder Schimpfwörter verwenden,
											oder über Religion im Unterricht sprechen,
											also kann ich definitiv nicht sagen,
									","How Amazon, Apple, Facebook and Google manipulate our emotions",Scott Galloway,19:05,"Brand,advertising,culture,business,economics,data,innovation,humanity,product design,marketing,social media,social change,society,technology"
"
","
","How Amazon, Apple, Facebook and Google manipulate our emotions",Scott Galloway,19:05,"Brand,advertising,culture,business,economics,data,innovation,humanity,product design,marketing,social media,social change,society,technology"
"
											Their defense:
											""Facebook is not a media company;
it's a technology company.""
											You create original content,
											you pay sports leagues
to give you original content,
											you run advertising against it —
boom! — you're a media company.
											Just in the last few days,
											Sheryl Sandberg has repeated this lie,
that ""We are not a media company.""
											Facebook has openly embraced
the margins of celebrity
											and the influence of a media company
											yet seems to be allergic
to the responsibilities
											of a media company.
											Imagine McDonald's.
											We find 80 percent of their beef is fake,
											and it's giving us encephalitis,
											and we're making terrible decisions.
											And we say, ""McDonald's,
we're pissed off!""
											And they say, ""Wait, wait —
											we're not a fast-food restaurant,
											we're a fast-food platform.""
									","
											„Zuckerberg ist zu Putins Hure geworden.“
									","How Amazon, Apple, Facebook and Google manipulate our emotions",Scott Galloway,19:05,"Brand,advertising,culture,business,economics,data,innovation,humanity,product design,marketing,social media,social change,society,technology"
"
","
","How Amazon, Apple, Facebook and Google manipulate our emotions",Scott Galloway,19:05,"Brand,advertising,culture,business,economics,data,innovation,humanity,product design,marketing,social media,social change,society,technology"
"
											(Laughter)
									","
											Das darf ich definitiv nicht sagen.
											(Gelächter)
											Ihre Verteidigung:
											„Facebook ist keine Medienfirma
es ist eine Technologiefirma.“
											Du erstellst Originalinhalte,
											Du bezahlst die Sportligen
um eigene Inhalte zu liefern,
											Du machst Werbung damit —
Zack! — bist Du ein Medienunternehmen.
											Erst in den letzten Tagen hat 
Sheryl Sandberg diese Lüge wiederholt:
											„Wir sind kein Medienunternehmen.“
											Facebook hat gerne die Gewinne genommen,
die mit Berühmtheit kommen,
											hat den Einfluss eines Medienunternehmens,
											dennoch scheint es allergisch 
gegen die Verantwortung
											eines Medienunternehmens zu sein.
											Stell Dir McDonald’s vor.
											Wir finden heraus, dass 80 %
vom Rindfleisch künstlich sind
											und Enzephalitis verursacht,
											und wir machen schreckliche Fehler.
											Und wir sagen: „McDonald’s,
wir sind stinksauer!“
									","How Amazon, Apple, Facebook and Google manipulate our emotions",Scott Galloway,19:05,"Brand,advertising,culture,business,economics,data,innovation,humanity,product design,marketing,social media,social change,society,technology"
"
","
","How Amazon, Apple, Facebook and Google manipulate our emotions",Scott Galloway,19:05,"Brand,advertising,culture,business,economics,data,innovation,humanity,product design,marketing,social media,social change,society,technology"
"
											These companies and CEOs wrap themselves
											in a neon-blue pink rainbow
and blue blanket
											to create an illusionist trick
from their behavior each day,
											which is more indicative
of the spawn of Darth Vader and Ayn Rand.
											Why? Because we as progressives
are seen as nice but weak.
											If Sheryl Sandberg had written
a book on gun rights
											or on the pro-life movement,
											would they be flying Sheryl to Cannes?
											No.
											And I'm not doubting
their progressive values,
											but it foots to shareholder value,
											because we as progressives
are seen as weak.
											They're so nice — remember Microsoft?
											They didn't seem as nice,
											and regulators stepped in much earlier
than the regulators now,
											who would never step in
on those nice, nice people.
									","
											Und sie sagen: „Warte, warte —
									","How Amazon, Apple, Facebook and Google manipulate our emotions",Scott Galloway,19:05,"Brand,advertising,culture,business,economics,data,innovation,humanity,product design,marketing,social media,social change,society,technology"
"
","
","How Amazon, Apple, Facebook and Google manipulate our emotions",Scott Galloway,19:05,"Brand,advertising,culture,business,economics,data,innovation,humanity,product design,marketing,social media,social change,society,technology"
