en,es,de,title,speaker,duration,tags
"
											I want to tell you a story.
											I work with a remarkable entrepreneur.
											Her name is Jini Kim.
											She runs a company called Nuna.
											Nuna is a health care data company.
											And when Nuna was founded,
											they used data to serve the health needs
of lots of workers at large companies.
											And then two years
into the company's life,
											the federal government issued a proposal
											to build the first ever
cloud database for Medicaid.
											Now, you'll remember
that Medicaid is that program
											that serves 70 million Americans,
											our poor, our children
											and people with disabilities.
											Nuna at the time was just 15 people
											and this database
had to be built in one year,
											and they had a whole set of commitments
that they had to honor,
											and frankly, they weren't going to make
very much money on the project.
											This was a bet-your-company moment,
											and Jini seized it.
											She jumped at the opportunity.
She did not flinch.
											Why?
											Well, it's a personal why.
											Jini's younger brother Kimong has autism.
											And when he was seven,
											he had his first grand mal seizure
											at Disneyland.
											He fell to the ground.
He stopped breathing.
											Jini's parents are Korean immigrants.
											They came to the country
with limited resources
											speaking little English,
											so it was up to Jini
to enroll her family in Medicaid.
											She was nine years old.
											That moment defined her mission,
											and that mission became her company,
											and that company bid on, won
and delivered on that contract.
											Here's Jini to tell you why.
									","
											Les contaré una historia.
											Trabajo con una emprendedora increíble.
											Se llama Jini Kim.
											Maneja una empresa llamada Nuna.
											Nuna es una compañía de datos 
sobre la salud de los individuos.
											Cuando la empresa se fundó,
											usaron datos para atender las necesidades
de muchos empleados de grandes empresas.
											Luego de dos años de experiencia
en la vida de la empresa,
											el gobierno federal lanzó la propuesta
											para desarrollar la primera base 
de datos de Medicaid en la nube.
											Recordemos que Medicaid es un programa
											que asiste a 70 millones
de estadounidenses,
											a los pobres, a los niños
											y a personas con discapacidad.
											En aquella época, Nuna contaba
tan solo con 15 empleados
											y esta base de datos
debía ser desarrollada en un año,
											y tenían además una serie 
de compromisos que cumplir
											y, en verdad, no iban a hacer
mucho dinero con el proyecto.
											Este era el momento de asumir el riesgo,
											y Jini lo hizo.
											Aprovechó la oportunidad.
No la dejó pasar.
											¿Por qué?
											Pues bien, el motivo es personal.
											Kimong, el hermano menor
de Jini, tiene autismo.
											A los siete años, tuvo su primera
crisis de epilepsia, en Disneylandia.
											Cayó al suelo. 
Su respiración se detuvo.
											Los padres de Jini
son inmigrantes coreanos.
											Llegaron al país con muy pocos recursos,
											con escaso dominio del inglés,
											de manera que fue responsabilidad
de Jini afiliar a su familia a Medicaid.
											Tenía nueve años.
											Ese momento definió su misión,
											y esa misión se transformó en su empresa,
											y esa empresa se presentó, ganó 
la licitación y cumplió con ese contrato.
											En este video, Jini explica por qué.
									","
											Ich möchte Ihnen eine Geschichte erzählen.
											Ich arbeite mit einer bemerkenswerten 
Unternehmerin zusammen: Jini Kim.
											Sie leitet das Unternehmen ""Nuna"".
											Nuna ist ein Daten-Unternehmen
im Gesundheitswesen.
											Als Nuna gegründet wurde,
											nutzten sie Daten,
um die Gesundheitsbedürfnisse
											von Arbeitern in
Großunternehmen zu versorgen.
											Und dann, nach zwei Jahren,
											schlug die Bundesregierung vor,
											die erste Cloud-basierte Datenbank
für Medicaid zu gründen.
											Sie erinnern sich,
Medicaid ist das Programm,
											das 70 Millionen Amerikaner versorgt,
											unsere Armen, unsere Kinder
											und Menschen mit Behinderung.
											Nuna bestand zu diesem Zeitpunkt 
aus nur 15 Leuten
											und die Datenbank
sollte in einem Jahr fertig sein.
											Sie hatten eine ganze Reihe
von Verpflichtungen einzuhalten.
											Und, ehrlich gesagt, würden sie
an dem Projekt nicht viel verdienen.
											Das war ein Alles-oder-Nichts Moment.
											Aber Jini sagte zu.
											Sie ergriff die Gelegenheit.
Sie schreckte nicht zurück.
											Warum?
											Es ist ein persönliches ""Warum"".
											Jinis jüngerer Bruder Kimong ist Autist.
											Als er sieben war,
											hatte er seinen ersten Epilepsie-Anfall
											in Disneyland.
											Er fiel zu Boden. Er hörte auf zu atmen.
											Jinis Eltern sind Immigranten aus Korea.
											Sie kamen mit beschränkten
Mitteln ins Land,
											sprachen kaum Englisch.
											Also war es Jinis Aufgabe ihre 
Familie bei Medicaid anzumelden.
											Sie war neun Jahre alt.
											Dieser Moment bestimmte ihre Mission
											und diese Mission wurde ihr Unternehmen.
											Dieses Unternehmen bot,
gewann und führte den Auftrag aus.
											Hier sehen wir Jini, die uns sagt warum:
									",Why the secret to success is setting the right goals,John Doerr,11:51,"success,business,leadership,goal-setting,motivation,work,future,potential,collaboration,personal growth"
"
","
","
",Why the secret to success is setting the right goals,John Doerr,11:51,"success,business,leadership,goal-setting,motivation,work,future,potential,collaboration,personal growth"
"
											(Video) Jini Kim: Medicaid
saved my family from bankruptcy,
											and today it provides for Kimong's health
and for millions of others.
											Nuna is my love letter to Medicaid.
											Every row of data is a life
											whose story deserves
to be told with dignity.
									","
											(Video) Jini Kim: Medicaid salvó
a mi familia de la quiebra,
											y actualmente se ocupa de la salud
de Kimong y de millones de personas.
											Nuna es mi carta de amor a Medicaid.
											Cada hilera de datos es una vida
											cuya historia merece
ser contada con dignidad.
									","
											(Video) Jini Kim: Medicaid hat
meine Familie vor dem Bankrott gerettet
											und heute sorgt es für Kimongs
Gesundheit und die von Millionen anderen.
											Nuna ist mein Liebesbrief an Medicaid.
											Jeder Datensatz ist ein Leben,
											dessen Geschichte es verdient,
mit Würde erzählt zu werden.
									",Why the secret to success is setting the right goals,John Doerr,11:51,"success,business,leadership,goal-setting,motivation,work,future,potential,collaboration,personal growth"
"
","
","
",Why the secret to success is setting the right goals,John Doerr,11:51,"success,business,leadership,goal-setting,motivation,work,future,potential,collaboration,personal growth"
"
											JD: And Jini's story tells us
											that a compelling sense of why
can be the launchpad for our objectives.
											Remember, that's what
we want to have accomplished.
											And objectives are significant,
											they're action-oriented,
											they are inspiring,
											and they're a kind of vaccine
against fuzzy thinking.
											You think a rockstar
											would be an unlikely user
of Objectives and Key Results,
											but for years, Bono has used OKRs
											to wage a global war
against poverty and disease,
											and his ONE organization
has focused on two really gorgeous,
											audacious objectives.
											The first is debt relief
											for the poorest countries in the world.
											The next is universal access
to anti-HIV drugs.
											Now, why are these good objectives?
											Let's go back to our checklist.
											Significant? Check. Concrete? Yes.
											Action-oriented? Yes.
											Inspirational?
											Well, let's just listen to Bono.
									","
											JD: Y la historia de Jini nos enseña
											que un motivo valedero puede ser
el punto de partida de nuestras metas.
											Recordemos que eso es
lo que queremos lograr.
											Y los objetivos tienen sentido,
											están orientados hacia la acción,
											son inspiradores,
											y son como una vacuna contra
los pensamientos confusos.
											Podría decirse que una estrella de rock
											no sería precisamente un usuario
de los objetivos y resultados clave
											pero, desde hace años, Bono 
aplica este sistema de ORC
											para combatir la pobreza
y la enfermedad en todo el mundo.
											Su organización ""ONE"" gira
en torno a dos objetivos
											realmente maravillosos, audaces.
											El primero es la condonación de la deuda
											de los países más pobres del mundo.
											El otro es el acceso universal
a los remedios para curar el VIH.
											Ahora bien, ¿por qué 
son buenos estos objetivos?
											Repasemos la lista anterior.
											¿Tienen sentido? Sí. ¿Son concretos? Sí.
											¿Están orientados a la acción? Sí.
											¿Son inspiradores?
											Escuchemos ahora a Bono.
									","
											JD: Jinis Geschichte zeigt uns,
											dass ein überzeugendes Sinngefühl
die Startrampe für unsere Ziele sein kann.
											Denken Sie daran, das ist das,
was wir erreichen wollen.
											Und Ziele sind bedeutsam,
											sie sind handlungsorientiert,
											sie sind inspirierend,
											und sie sind so was wie die Impfung
gegen verschwommenes Denken.
											Man meint, ein Rockstar
											wäre ein ungewöhnlicher Nutzer
von Zielen und Schlüsselergebnissen.
											Aber Bono hat jahrelang OKRs benutzt,
											um einen globalen Krieg
gegen Armut und Krankheit zu führen.
											Seine Organisation ""One""
hat sich auf zwei wirklich großartige
											und gewagte Ziele konzentriert.
											Das erste ist Schuldenerlass
											für die ärmsten Länder der Welt.
											Das zweite ist allgemeiner Zugang
zu Anti-HIV-Medikamenten.
											Warum sind das jetzt gute Ziele?
											Gehen wir zurück zu unserer Checkliste.
											Bedeutsam? Ja. Konkret? Ja.
											Handlungsorientiert? Ja.
											Inspirierend?
											Hören wir Bono doch zu.
									",Why the secret to success is setting the right goals,John Doerr,11:51,"success,business,leadership,goal-setting,motivation,work,future,potential,collaboration,personal growth"
"
","
","
",Why the secret to success is setting the right goals,John Doerr,11:51,"success,business,leadership,goal-setting,motivation,work,future,potential,collaboration,personal growth"
"
											(Video) Bono: So you're passionate?
											How passionate?
											What actions does your passion
lead you to do?
											If the heart doesn't find
a perfect rhyme with the head,
											then your passion means nothing.
											The OKR framework cultivates the madness,
											the chemistry contained inside it.
											It gives us an environment for risk,
											for trust,
											where failing is not a fireable offense.
											And when you have that sort
of structure and environment
											and the right people,
											magic is around the corner.
									","
											(Video) Bono: ¿Eres apasionado?
											¿Cuán apasionado?
											¿Qué acciones son manejadas por tu pasión?
											Si tu corazón no está 
en perfecta sintonía con tu cabeza,
											entonces tu pasión no significa nada.
											El sistema de ORC cultiva la locura,
											la química que tiene adentro.
											Nos da el marco para el riesgo,
											la confianza,
											donde el fracaso no es motivo de despido.
											Y cuando tenemos ese tipo
de estructura y de contexto,
											y la gente adecuada,
											la magia está a la vuelta de la esquina.
									","
											(Video) Bono: Du bist leidenschaftlich?
Wie leidenschaftlich?
											Zu welchen Handlungen
treibt dich deine Leidenschaft?
											Wenn Herz und Kopf nicht zusammenfinden,
											dann bedeutet deine Leidenschaft nichts.
											Der OKR-Rahmen veredelt die Verrücktheit,
											die Chemie in ihr.
											Er gibt uns einen Spielraum für Risiko,
											für Vertrauen,
											in der Versagen
kein Kündigungsgrund ist.
											Wenn man so eine Struktur
und so einen Spielraum hat,
											und die richtigen Leute,
											dann wird der Zauber entfacht.
									",Why the secret to success is setting the right goals,John Doerr,11:51,"success,business,leadership,goal-setting,motivation,work,future,potential,collaboration,personal growth"
"
","
","
",Why the secret to success is setting the right goals,John Doerr,11:51,"success,business,leadership,goal-setting,motivation,work,future,potential,collaboration,personal growth"
"
											JD: I love that.
											OKRs cultivate the madness,
											and magic is right around the corner.
											This is perfect.
									","
											JD: Me encanta esa parte:
											OCR cultiva la locura
											y la magia está a la vuelta de la esquina.
											Es perfecto.
									","
											JD: Ich liebe das.
											OKRs veredeln die Verrücktheit
											und dann wird der Zauber entfacht.
											Das ist perfekt.
									",Why the secret to success is setting the right goals,John Doerr,11:51,"success,business,leadership,goal-setting,motivation,work,future,potential,collaboration,personal growth"
"
","
","
",Why the secret to success is setting the right goals,John Doerr,11:51,"success,business,leadership,goal-setting,motivation,work,future,potential,collaboration,personal growth"
"
											So with Jini we've covered the whys,
											with Bono the whats of goal-setting.
											Let's turn our attention to the hows.
											Remember, the hows are the key results.
											That's how we meet our objectives.
											And good results
are specific and time-bound.
											They're aggressive but realistic.
											They're measurable,
and they're verifiable.
											Those are good key results.
									","
											Entonces, con Jini hemos visto el porqué,
											con Bono el qué
de la fijación de objetivos.
											Veamos ahora el cómo.
											Recordemos que el cómo 
son los resultados clave,
											es decir, cómo logramos
nuestros objetivos.
											Y los buenos resultados son 
específicos y de tiempo limitado.
											Son agresivos pero realistas.
											Son mensurables y verificables.
											Estos son buenos resultados clave.
									","
											Mit Jini haben wir das ""Warum"" abgedeckt,
											mit Bono das ""Was"" für Zielsetzung.
											Wenden wir unsere Aufmerksamkeit
nun dem ""Wie"" zu.
											Denken Sie daran, das ""Wie""
sind die Schlüsselergebnisse,
											also wie wir unsere Ziele erreichen.
											Gute Ergebnisse sind
spezifisch und zeitgebunden.
											Sie sind aggressiv, aber realistisch.
											Sie sind messbar
und sie sind überprüfbar.
											Das sind gute Schlüsselergebnisse.
									",Why the secret to success is setting the right goals,John Doerr,11:51,"success,business,leadership,goal-setting,motivation,work,future,potential,collaboration,personal growth"
"
","
","
",Why the secret to success is setting the right goals,John Doerr,11:51,"success,business,leadership,goal-setting,motivation,work,future,potential,collaboration,personal growth"
"
											In 1999, I introduced OKRs
to Google's cofounders,
											Larry and Sergey.
											Here they are,
24 years old in their garage.
											And Sergey enthusiastically
said he'd adopt them.
											Well, not quite.
											What he really said was,
											""We don't have any other way
to manage this company,
											so we'll give it a go.""
									","
											En 1999, introduje la técnica de ORC
a los cofundadores de Google,
											Larry y Sergey.
											Allí están, 24 años, en su garaje.
											Sergey dijo con entusiasmo
que adoptaría este sistema.
											Pero, en verdad, no fue tan así.
											Lo que dijo en realidad fue:
											""No tenemos otra manera 
de manejar la empresa,
											así que haremos la prueba"".
									","
											1999 habe ich die OKRs den
Mitbegründern von Google gezeigt,
											Larry und Sergey.
											Hier sehen wir sie,
mit 24 in ihrer Garage.
											Sergey sagte ganz begeistert,
er würde sie anwenden.
											Na ja, nicht ganz.
											In Wirklichkeit sagte er:
											""Wir haben keinen anderen Weg,
um diese Firma zu leiten,
											also probieren wir das.""
									",Why the secret to success is setting the right goals,John Doerr,11:51,"success,business,leadership,goal-setting,motivation,work,future,potential,collaboration,personal growth"
"
","
","
",Why the secret to success is setting the right goals,John Doerr,11:51,"success,business,leadership,goal-setting,motivation,work,future,potential,collaboration,personal growth"
"
											(Laughter)
									","
											(Risas)
									","
											(Gelächter)
									",Why the secret to success is setting the right goals,John Doerr,11:51,"success,business,leadership,goal-setting,motivation,work,future,potential,collaboration,personal growth"
"
","
","
",Why the secret to success is setting the right goals,John Doerr,11:51,"success,business,leadership,goal-setting,motivation,work,future,potential,collaboration,personal growth"
"
											And I took that as a kind of endorsement.
											But every quarter since then,
											every Googler has written down
her objectives and her key results.
											They've graded them,
											and they've published them
for everyone to see.
											And these are not used
for bonuses or for promotions.
											They're set aside.
											They're used for a higher purpose,
											and that's to get collective commitment
											to truly stretch goals.
									","
											Y lo tomé como una especie de respaldo.
											Desde entonces, cada trimestre,
											cada empleado de Google registra
sus objetivos y sus resultados.
											Los clasifican y los publican
para que todos los vean.
											Y estos datos no se usan 
para bonificaciones ni ascensos.
											Se los reserva. Se los usa
para propósitos más elevados,
											es decir, para hacer
que el compromiso colectivo
											realmente expanda los objetivos.
									","
											Ich nahm das als eine Art Bestätigung auf.
											Aber seitdem schreibt jedes Vierteljahr
											jeder Google-Mitarbeiter seine
Ziele und Schlüsselergebnisse auf.
											Sie haben diese bewertet,
											und sie haben sie veröffentlicht,
damit jeder sie sehen kann.
											Die werden nicht für Boni
oder Beförderungen benutzt.
											Sie werden zur Seite gelegt.
											Sie dienen einem höheren Ziel,
											und zwar um kollektive
Hingabe herzustellen,
											Ziele wirklich auszuweiten.
									",Why the secret to success is setting the right goals,John Doerr,11:51,"success,business,leadership,goal-setting,motivation,work,future,potential,collaboration,personal growth"
"
","
","
",Why the secret to success is setting the right goals,John Doerr,11:51,"success,business,leadership,goal-setting,motivation,work,future,potential,collaboration,personal growth"
"
											In 2008, a Googler, Sundar Pichai,
took on an objective
											which was to build
the next generation client platform
											for the future of web applications —
											in other words, build the best browser.
											He was very thoughtful
about how he chose his key results.
											How do you measure the best browser?
											It could be ad clicks or engagement.
											No. He said: numbers of users,
											because users are going to decide
											if Chrome is a great browser or not.
											So he had this one
three-year-long objective:
											build the best browser.
											And then every year
he stuck to the same key results,
											numbers of users, but he upped the ante.
											In the first year,
his goal was 20 million users
											and he missed it.
											He got less than 10.
											Second year, he raised
the bar to 50 million.
											He got to 37 million users.
											Somewhat better.
											In the third year,
											he upped the ante once more
to a hundred million.
											He launched an aggressive
marketing campaign,
											broader distribution,
improved the technology, and kaboom!
											He got 111 million users.
									","
											En 2008, un empleado de Google,
Sundar Pichai, asumió un objetivo:
											construir una plataforma
de próxima generación para el cliente
											para el futuro de las aplicaciones web.
											En otras palabras, desarrollar
el mejor navegador.
											Pensó muy bien cómo
elegir sus resultados clave.
											¿Cómo se mide el mejor navegador?
											Quizá por los clics en los anuncios
o el nivel de fidelidad.
											No. Él decía: ""Cantidad de usuarios"",
											porque son ellos los que van a decidir
											si Chrome es un buen navegador o no.
											De modo que Pichai tenía que cumplir
este objetivo en tres años:
											desarrollar el mejor navegador.
											Y cada año se aferraba a los mismos 
resultados clave: la cantidad de usuarios.
											Pero subió la apuesta.
											El primer año, su meta fue llegar
a 20 millones de usuarios, y no pudo.
											Logró menos de 10.
											El segundo año, elevó
la expectativa a 50 millones,
											y llegó a los 37 millones de usuarios.
											Un poco mejor.
											El tercer año,
											volvió a subir la apuesta 
y alcanzó los 100 millones.
											Lanzó una agresiva campaña de 'marketing',
											amplió la distribución, mejoró
la tecnología... y ¡bum!
											Llegó a los 111 millones de usuarios.
									","
											2008 setzte sich Google-Mitarbeiter
Sundar Pichai das Ziel,
											die nächste Generation
von Kundenplattformen
											für die Zukunft der Web-
Anwendungen zu entwickeln,
											in anderen Worten, den besten Browser
aller Zeiten zu entwickeln.
											Er dachte viel darüber nach, welche
Schlüsselergebnisse er wählen sollte.
											Wie misst man den besten Browser?
											Es könnten Ad Clicks
oder Verbindungen sein.
											Nein. Er sagte: Die Zahl der Nutzer,
											weil die Nutzer entscheiden werden,
											ob Chrome ein toller
Browser ist oder nicht.
											Also hatte er ein dreijähriges Ziel:
Den besten Browser entwickeln.
											Er blieb jedes Jahr bei
denselben Schlüsselergebnissen,
											Anzahl der Nutzer,
aber er erhöhte den Einsatz.
											Im ersten Jahr war sein Ziel
20 Millionen Nutzer
											und er erreichte es nicht,
es waren nicht mal 10.
											Im zweiten Jahr setzte er die Latte
auf 50 Millionen.
											Er bekam 37 Millionen Nutzer.
											Ein bisschen besser.
											Im dritten Jahr
											legte er noch mal einen drauf,
100 Millionen Nutzer.
											Er startete eine aggressive
Marketing-Kampagne,
											weitere Verbreitung, er verbesserte
die Technik und Kaboom!
											Er bekam 111 Millionen Nutzer.
									",Why the secret to success is setting the right goals,John Doerr,11:51,"success,business,leadership,goal-setting,motivation,work,future,potential,collaboration,personal growth"
"
","
","
",Why the secret to success is setting the right goals,John Doerr,11:51,"success,business,leadership,goal-setting,motivation,work,future,potential,collaboration,personal growth"
"
											Here's why I like this story,
											not so much for the happy ending,
											but it shows someone
carefully choosing the right objective
											and then sticking to it
year after year after year.
											It's a perfect story for a nerd like me.
									","
											Por eso me gusta esta historia.
											No tanto por el final feliz,
											sino porque muestra a alguien que eligió
el objetivo correcto con mucho cuidado
											y se aferró a él año tras año, tras año.
											Es una historia perfecta 
para un empollón como yo.
									","
											Ich mag diese Geschichte,
											nicht so sehr wegen des Happy Ends,
											aber sie zeigt jemanden,
der sorgfältig das richtige Ziel wählt
											und dann daran festhält, Jahr für Jahr.
											Es ist eine perfekte Geschichte
für einen Nerd wie mich.
									",Why the secret to success is setting the right goals,John Doerr,11:51,"success,business,leadership,goal-setting,motivation,work,future,potential,collaboration,personal growth"
"
","
","
",Why the secret to success is setting the right goals,John Doerr,11:51,"success,business,leadership,goal-setting,motivation,work,future,potential,collaboration,personal growth"
