en,tr,es,title,speaker,duration,tags
"
","
","
",Why governments should prioritize well-being,Nicola Sturgeon,10:00,"politics,social change,economics,leadership,society,future,policy,inequality"
"
											And I'll touch on the policy
implications of that in a moment.
											But I think, particularly
in the world we live in today,
											it has a deeper resonance.
											You know, when we focus on well-being,
											we start a conversation
											that provokes profound
and fundamental questions.
											What really matters to us in our lives?
											What do we value
in the communities we live in?
											What kind of country,
what kind of society,
											do we really want to be?
											And when we engage people
in those questions,
											in finding the answers to those questions,
											then I believe that we have
a much better chance
											of addressing the alienation
and disaffection from politics
											that is so prevalent in so many countries
											across the developed world today.
									","
											Birazdan bu politikanın
etkilerine değineceğim.
											Ama öyle sanıyorum ki
bugün yaşadığımız dünyada,
											çok daha derin bir etkisi var.
											Refah konusuna yöneldiğimizde
											bir sohbet başlatıyoruz,
											bu sohbette çok derin
ve çok temel sorular ortaya çıkıyor.
											Hayatta bizim için önemli olan ne?
											Yaşadığımız topluluklarda
neye önem veriyoruz?
											Asıl olmak istediğimiz...
											...ne tür bir ülke? Ne tür bir toplum?
											İnsanları bu sorulara yönelterek
											onlardan cevap bulmalarını istediğimizde
											şuna inanıyorum ki
bugün gelişen dünyada
											pek çok ülkede hâkim olan
											siyasetin yabancılaştıran
ve tatminsiz etkisini düzeltmede
											çok daha fazla şansımız var.
									","
											En un momento hablaré
de sus implicaciones políticas.
											Creo que, especialmente
en el mundo en que vivimos ahora,
											esto tiene mayor relevancia.
											Si nos enfocamos en el bienestar,
											empezamos una conversación
											que genera preguntas
importantes y fundamentales.
											¿Qué es lo que en realidad
nos importa en nuestra vida?
											¿Qué es lo que valoramos
de las comunidades en donde vivimos?
											¿Qué tipo de país o qué tipo de sociedad
											queremos ser en realidad?
											Y si tomamos en cuenta a la gente
con relación a esas preguntas,
											para poder responderlas,
											creo que entonces
tenemos mayor oportunidad
											de encarar el aislamiento
y el distanciamiento político
											que prevalece en muchos países
											alrededor de nuestro desarrollado mundo.
									",Why governments should prioritize well-being,Nicola Sturgeon,10:00,"politics,social change,economics,leadership,society,future,policy,inequality"
"
","
","
",Why governments should prioritize well-being,Nicola Sturgeon,10:00,"politics,social change,economics,leadership,society,future,policy,inequality"
"
											In policy terms, this journey
for Scotland started back in 2007,
											when we published what we call
our National Performance Framework,
											looking at the range of indicators
that we measure ourselves against.
											And those indicators
are as varied as income inequality,
											the happiness of children,
											access to green spaces, access to housing.
											None of these are captured
in GDP statistics,
											but they are all fundamental
to a healthy and a happy society.
									","
											İskoçya'nın bu yola baş koyması
2007 yılına dayanıyor,
											o zaman kendi ulusal performans
altyapımızı yayımlamıştık,
											bugün kendimizi ölçtüğümüz
göstergelere bakıyorduk.
											O çeşitli göstergeler arasında
gelir eşitsizliği vardı,
											çocukların mutluluğu,
											yeşil alanlara erişim, konutlar.
											Bunların hiçbiri
GSYİH istatistiklerinde yok
											ama sağlıklı ve mutlu bir toplum için
her biri temel.
									","
											En términos de política,
Escocia inició este viaje en el 2007,
											cuando presentamos lo que llamamos
nuestro ""Marco Nacional de Rendimiento""
											que examina la gama de indicadores
con los que nos valoramos nosotros mismos.
											Esos indicadores varían
desde la desigualdad de ingresos,
											la felicidad de los niños,
											el acceso a espacios verdes
y a una vivienda.
											Las estadísticas del PIB
no registran nada de esto,
											pero son fundamentales
para una sociedad sana y feliz.
									",Why governments should prioritize well-being,Nicola Sturgeon,10:00,"politics,social change,economics,leadership,society,future,policy,inequality"
"
","
","
",Why governments should prioritize well-being,Nicola Sturgeon,10:00,"politics,social change,economics,leadership,society,future,policy,inequality"
"
											(Applause)
									","
											(Alkışlar)
									","
											(Aplausos)
									",Why governments should prioritize well-being,Nicola Sturgeon,10:00,"politics,social change,economics,leadership,society,future,policy,inequality"
"
","
","
",Why governments should prioritize well-being,Nicola Sturgeon,10:00,"politics,social change,economics,leadership,society,future,policy,inequality"
"
											And that broader approach is at the heart
of our economic strategy,
											where we give equal importance
to tackling inequality
											as we do to economic competitiveness.
											It drives our commitment to fair work,
											making sure that work
is fulfilling and well-paid.
											It's behind our decision to establish
a Just Transition Commission
											to guide our path
to a carbon zero economy.
											We know from economic
transformations of the past
											that if we're not careful,
there are more losers than winners.
											And as we face up to the challenges
of climate change and automation,
											we must not make those mistakes again.
									","
											İşte bu geniş çerçeveli yaklaşım
ekonomik stratejimizin merkezinde,
											ekonomik rekabette yaptığımız gibi
											eşitsizlik konusuna da
eşit önemi veriyoruz.
											Adil çalışmaya bir bağlılığımız var,
											çalışmanın tatmin edici
ve iyi maaşlı olduğundan emin olmaya.
											Bir Adil Geçiş Komisyonu oluşturma
kararını zaten verdik,
											sıfır karbon ekonomisine giden
yolumuzda bize rehberlik edecek.
											Geçmişteki ekonomik
dönüşümlerden biliyoruz ki
											eğer dikkatli olmazsak
kazanandan çok kaybeden olacak.
											İklim değişikliği ve otomasyon
zorluklarıyla yüzleşirken de
											bu hataları tekrar yapmamalıyız.
									","
											Ese acercamiento es la base
de nuestra estrategia económica
											en la que le damos la misma importancia
tanto a acabar con la desigualdad
											como a la competitividad económica.
											Es nuestro compromiso con el trabajo justo
											asegurándonos de que sea
satisfactorio y bien remunerado.
											Respalda nuestra decisión de establecer
una ""Comisión de Transición Justa""
											para guiar nuestro camino
a una economía libre de carbono.
											Antiguas transformaciones
económicas nos han enseñado
											que si no tenemos cuidado
llevamos más las de perder.
											Al enfrentarnos a los desafíos
del cambio climático y la automatización
											no debemos volver a cometer esos errores.
									",Why governments should prioritize well-being,Nicola Sturgeon,10:00,"politics,social change,economics,leadership,society,future,policy,inequality"
"
","
","
",Why governments should prioritize well-being,Nicola Sturgeon,10:00,"politics,social change,economics,leadership,society,future,policy,inequality"
"
											The work we're doing here in Scotland
is, I think, significant,
											but we have much, much to learn
from other countries.
											I mentioned, a moment ago,
our partner nations
											in the Wellbeing network:
											Iceland and New Zealand.
											It's worth noting, and I'll leave it to you
to decide whether this is relevant or not,
											that all three of these countries
are currently led by women.
									","
											Bence burada,
İskoçya'da yaptığımız iş çok önemli
											ama diğer ülkelerden öğrenecek
çok ama çok şeyimiz var.
											Biraz önce Wellbeing ağındaki
											partner uluslardan bahsettim:
											İzlanda ve Yeni Zelanda.
											Bunun konuyla ilgili olup olmadığı
kararını size bırakacağım;
											bu ülkelerin üçü de şu anda
bir kadın tarafından yönetiliyor.
									","
											Creo que lo que hacemos
en Escocia es significativo,
											pero tenemos mucho
que aprender de otros países.
											Hace un momento mencioné
a las naciones que nos acompañan
											en la red del bienestar.
											Islandia y Nueva Zelanda.
											Cabe mencionar, y Uds. decidirán
si es relevante o no,
											que estos tres países
son dirigidos por mujeres.
									",Why governments should prioritize well-being,Nicola Sturgeon,10:00,"politics,social change,economics,leadership,society,future,policy,inequality"
"
","
","
",Why governments should prioritize well-being,Nicola Sturgeon,10:00,"politics,social change,economics,leadership,society,future,policy,inequality"
"
											(Applause)
									","
											(Alkışlar)
									","
											(Aplausos)
									",Why governments should prioritize well-being,Nicola Sturgeon,10:00,"politics,social change,economics,leadership,society,future,policy,inequality"
"
","
","
",Why governments should prioritize well-being,Nicola Sturgeon,10:00,"politics,social change,economics,leadership,society,future,policy,inequality"
"
											They, too, are doing great work.
											New Zealand, in 2019,
publishing its first Wellbeing Budget,
											with mental health at its heart;
											Iceland leading the way on equal pay,
childcare and paternity rights —
											not policies that we immediately think of
											when we talk about
creating a wealthy economy,
											but policies that are fundamental
to a healthy economy
											and a happy society.
									","
											Onlar da harika iş çıkarıyorlar.
											2019 yılında Yeni Zelanda
ilk Wellbeing Bütçesini yayımladı,
											merkezinde akıl sağlığı vardı;
											İzlanda eşit ödeme, çocuk yardımı
ve ebeveyn haklarına önderlik ediyor,
											refah bir ekonomi
yaratma konusunu açılınca
											hemen aklımıza gelmeyen konular
											ama sağlıklı bir ekonomi
ve mutlu bir toplum için
											çok temel konular.
									","
											También están haciendo un gran trabajo.
											Nueva Zelanda presentó en 2019
su primer ""Presupuesto de Bienestar"",
											enfocándose en la salud mental.
											Islandia es líder en paga igualitaria,
cuidado infantil y derechos de paternidad.
											Políticas en las que
no pensamos inmediatamente
											cuando hablamos de formar
una economía rica,
											pero que son políticas fundamentales
para una economía saludable
											y una sociedad feliz.
									",Why governments should prioritize well-being,Nicola Sturgeon,10:00,"politics,social change,economics,leadership,society,future,policy,inequality"
"
","
","
",Why governments should prioritize well-being,Nicola Sturgeon,10:00,"politics,social change,economics,leadership,society,future,policy,inequality"
"
											I started with Adam Smith
and ""The Wealth of Nations.""
											In Adam Smith's earlier work,
""The Theory of Moral Sentiments,""
											which I think is just as important,
											he made the observation
that the value of any government
											is judged in proportion
											to the extent that it makes
its people happy.
											I think that is a good founding principle
											for any group of countries
focused on promoting well-being.
											None of us have all of the answers,
											not even Scotland,
the birthplace of Adam Smith.
											But in the world we live in today,
with growing divides and inequalities,
											with disaffection and alienation,
											it is more important than ever
											that we ask and find the answers
to those questions
											and promote a vision of society
											that has well-being,
not just wealth, at its very heart.
									","
											Konuşmama Adam Smith
ve ''Ulusların Zenginliği''yle başladım.
											Adam Smith'in daha önceki çalışması
''Ahlaki Duygular Kuramı''nda,
											ki aynı derecede önemli diye düşünüyorum,
											şu gözlemi yaptı,
her hükûmetin değeri
											parçalı bir şekilde ölçülür,
											öyle ki bu insanları mutlu eder.
											Bence bu çok güzel temel bir prensip,
											refah konusunu tutundurmaya
çalışan tüm ülke grupları için.
											Hiçbirimiz yanıtları bilmiyoruz,
											hatta Adam Smith'in doğduğu yer,
İskoçya bile.
											Ancak bugün yaşadığımız dünyada,
büyüyen ayrım ve eşitsizliklerle,
											tatminsizlik ve yabancılaşmayla
											bu soruları sorup onlara yanıt aramak
											ve yalnızca zenginlik değil
											merkezinde refah olan
bir toplum vizyonu yaratmak
											daha önce hiç olmadığı kadar önemli.
									","
											Al principio hablé de Adam Smith
y ""La riqueza de las naciones"".
											En el trabajo previo de Adam Smith,
la ""Teoría de los sentimientos morales"",
											el cual creo que es igual de importante,
											señaló que el valor de cualquier gobierno
											se juzga en proporción
											a qué tan feliz hace a su gente.
											Creo que ese es un buen principio
											para cualquier grupo de países
que busque promover el bienestar.
											Ninguno de nosotros
tiene todas las respuestas,
											ni siquiera Escocia,
donde nació Adam Smith.
											Pero en el mundo en que vivimos hoy,
con crecientes divisiones e injusticias,
											con distanciamiento y aislamiento,
											es más importante que nunca
											que hagamos esas preguntas
y les encontremos una respuesta
											y promovamos una visión de la sociedad
											que fomente el bienestar
y no solo la riqueza.
									",Why governments should prioritize well-being,Nicola Sturgeon,10:00,"politics,social change,economics,leadership,society,future,policy,inequality"
"
","
","
",Why governments should prioritize well-being,Nicola Sturgeon,10:00,"politics,social change,economics,leadership,society,future,policy,inequality"
"
											(Applause)
									","
											(Alkışlar)
									","
											(Aplausos)
									",Why governments should prioritize well-being,Nicola Sturgeon,10:00,"politics,social change,economics,leadership,society,future,policy,inequality"
"
","
","
",Why governments should prioritize well-being,Nicola Sturgeon,10:00,"politics,social change,economics,leadership,society,future,policy,inequality"
"
											You are right now in the beautiful,
sunny capital city ...
									","
											Şu anda İskoçya'nın güzel
ve güneşli başkentinde —
									","
											Ahora mismo se encuentran
en la bella y soleada capital
									",Why governments should prioritize well-being,Nicola Sturgeon,10:00,"politics,social change,economics,leadership,society,future,policy,inequality"
"
","
","
",Why governments should prioritize well-being,Nicola Sturgeon,10:00,"politics,social change,economics,leadership,society,future,policy,inequality"
"
											(Laughter)
									","
											(Kahkahalar)
									","
											(Risas)
									",Why governments should prioritize well-being,Nicola Sturgeon,10:00,"politics,social change,economics,leadership,society,future,policy,inequality"
"
","
","
",Why governments should prioritize well-being,Nicola Sturgeon,10:00,"politics,social change,economics,leadership,society,future,policy,inequality"
"
											of the country that led the world
in the Enlightenment,
											the country that helped lead the world
into the industrial age,
											the country that right now
is helping to lead the world
											into the low carbon age.
											I want, and I'm determined,
that Scotland will also be the country
											that helps change the focus of countries
and governments across the world
											to put well-being at the heart
of everything that we do.
											I think we owe that to this generation.
											I certainly believe we owe that
to the next generation
											and all those that come after us.
											And if we do that, led here
from the country of the Enlightenment,
											then I think we create
a better, healthier, fairer
											and happier society here at home.
											And we play our part in Scotland
											in building a fairer,
happier world as well.
									","
											Aydınlanma döneminde
dünyaya liderlik eden ülkedesiniz,
											sanayi çağında dünyaya önderlik
edilmesine yardım eden ülkede,
											şu anda düşük karbon çağına doğru
											dünyaya önderlik etmeye hazırlanan ülkede.
											Şuna kararlıyım ki İskoçya aynı zamanda
											yaptığımız her şeyde insan refahını
merkezine koyacak şekilde
											dünya çapında ülke ve hükûmetlerin odağını
değiştirmeye yardım eden ülke olacak.
											Bence bunu bu nesle borçluyuz.
											Kesinlikle bunu bir sonraki nesle de
											ve sonrasındaki nesillere de borçlu
olduğumuzu düşünüyorum.
											Bunu yaptığımız takdirde,
Aydınlanma ülkesinden önderlik yaparak
											evimizde daha iyi,
daha sağlıklı, daha adil
											ve daha mutlu bir toplum yaratabiliriz.
											Biz de İskoçya'da üzerimize düşeni yaparak
											daha adil ve daha mutlu
bir dünya yaratıyoruz.
									","
											del país que guio al mundo
a la Ilustración,
											el país que ayudó a llevar al mundo
a la era industrial,
											el país que hoy en día
ayuda a llevar al mundo
											a la era reducida en carbono.
											Quiero, y estoy determinada,
a que Escocia también sea el país
											que ayude a cambiar el enfoque
de países y gobiernos del mundo
											para que busquen el bienestar
con cada acción.
											Creo que se lo debemos a esta generación.
											Estoy convencida de que se lo debemos
a la siguiente generación
											y a todos los que estarán
después de nosotros.
											Si lo hacemos desde
el país de la Ilustración como guía,
											creo que entonces crearemos
una sociedad mejor, más sana,
											justa y feliz en nuestro hogar.
											En Escocia hacemos nuestra parte
											para también construir
un mundo más justo y feliz.
									",Why governments should prioritize well-being,Nicola Sturgeon,10:00,"politics,social change,economics,leadership,society,future,policy,inequality"
"
","
","
",Why governments should prioritize well-being,Nicola Sturgeon,10:00,"politics,social change,economics,leadership,society,future,policy,inequality"
"
											Thank you very much.
									","
											Çok teşekkür ederim.
									","
											Muchas gracias.
									",Why governments should prioritize well-being,Nicola Sturgeon,10:00,"politics,social change,economics,leadership,society,future,policy,inequality"
"
","
","
",Why governments should prioritize well-being,Nicola Sturgeon,10:00,"politics,social change,economics,leadership,society,future,policy,inequality"
"
											(Applause)
									","
											(Alkışlar)
									","
											(Aplausos)
									",Why governments should prioritize well-being,Nicola Sturgeon,10:00,"politics,social change,economics,leadership,society,future,policy,inequality"
"
","
","
",Why governments should prioritize well-being,Nicola Sturgeon,10:00,"politics,social change,economics,leadership,society,future,policy,inequality"
