en,es,tr,de,title,speaker,duration,tags
"
											No, I was not going to magically change.
											And over time, I grew less and less sure
that I actually wanted to.
											Therefore, the day those black corduroy
bell-bottom pants came into my life,
											something happened.
											I didn't see pants;
											I saw opportunity.
											The very next day,
I had to wear them to school,
											come what may.
											And once I pulled on those god-awful pants
and belted them tight,
											almost instantly, I developed
what can only be called a swagger.
									","
											No, no iba a cambiar por arte de magia.
											Con el tiempo, me convencía cada vez menos
de querer cambiar realmente.
											Así, cuando esos pantalones de pana
llegaron a mi vida ese día,
											algo sucedió.
											No vi pantalones;
											vi una oportunidad.
											Al día siguiente, decidí usarlos
e irme así a la escuela,

											pasara lo que pasara.
											Y en cuanto me calcé
esos horribles pantalones
											y me ajusté el cinturón,
											casi inmediatamente adopté
lo que podría tildarse de aire fanfarrón.
									","
											Hayır,
sihirli bir değişim geçirmeyecektim.
											Zaman içinde, gerçekten istediğimden 
gitgide daha az emin oldum.
											Bu sebeple o siyah düşük bel pantolonun 
hayatıma girdiği gün
											bir şeyler oldu.
											Pantolonu değil,
											fırsatı gördüm.
											Hemen ertesi gün
											ne olursa olsun
okula gitmek için onu giymeliydim.
											Bir keresinde o çirkin pantolonu
giydim ve kemeri sıkıca bağladım,
											hemen o anda havalı olabilecek
bir şey geliştirdim.
									","
											Nein, ich würde mich nicht
auf magische Weise ändern.
											Irgendwann wusste ich auch gar nicht mehr,
ob ich das überhaupt noch wollte.
											Denn als ich an jenem Tag
die schwarze Cord-Schlaghose fand,
											da passierte etwas.
											Ich sah keine Hose,
											ich sah eine Chance.
											Am nächsten Tag musste ich
sie unbedingt zur Schule tragen.
											Als ich diese schreckliche Hose
anhatte und fest zumachte,
											wurde ich automatisch zum Angeber.
									",How fashion helps us express who we are — and what we stand for,Kaustav Dey,12:33,"fashion,creativity,activism,communication,identity,society,social change"
"
","
","
","
",How fashion helps us express who we are — and what we stand for,Kaustav Dey,12:33,"fashion,creativity,activism,communication,identity,society,social change"
"
											(Laughter)
									","
											(Risas)
									","
											(Gülüşmeler)
									","
											(Lachen)
									",How fashion helps us express who we are — and what we stand for,Kaustav Dey,12:33,"fashion,creativity,activism,communication,identity,society,social change"
"
","
","
","
",How fashion helps us express who we are — and what we stand for,Kaustav Dey,12:33,"fashion,creativity,activism,communication,identity,society,social change"
"
											All the way to school,
											and then all the way back
because I was sent home at once —
									","
											Camino a la escuela,
											y de regreso a casa, pues me 
enviaron de vuelta al instante,
									","
											Okul yolu boyunca
											ve sonra dönüş yolunda 
çünkü aniden evden gönderildim.
									","
											Auf dem Weg zur Schule und zurück,
											denn ich wurde sofort wieder
zurückgeschickt,
									",How fashion helps us express who we are — and what we stand for,Kaustav Dey,12:33,"fashion,creativity,activism,communication,identity,society,social change"
"
","
","
","
",How fashion helps us express who we are — and what we stand for,Kaustav Dey,12:33,"fashion,creativity,activism,communication,identity,society,social change"
"
											(Laughter)
									","
											(Risas)
									","
											(Gülüşmeler)
									","
											(Lachen)
									",How fashion helps us express who we are — and what we stand for,Kaustav Dey,12:33,"fashion,creativity,activism,communication,identity,society,social change"
"
","
","
","
",How fashion helps us express who we are — and what we stand for,Kaustav Dey,12:33,"fashion,creativity,activism,communication,identity,society,social change"
"
											I transformed into
a little brown rock star.
									","
											me sentí una pequeña estrella
del rock moreno.
									","
											Küçük kahverengi
bir rock yıldızına dönüştüm.
									","
											verwandelte ich mich
in einen kleinen, braunen Rockstar.
									",How fashion helps us express who we are — and what we stand for,Kaustav Dey,12:33,"fashion,creativity,activism,communication,identity,society,social change"
"
","
","
","
",How fashion helps us express who we are — and what we stand for,Kaustav Dey,12:33,"fashion,creativity,activism,communication,identity,society,social change"
"
											(Laughter)
									","
											(Risas)
									","
											(Gülüşmeler)
									","
											(Lachen)
									",How fashion helps us express who we are — and what we stand for,Kaustav Dey,12:33,"fashion,creativity,activism,communication,identity,society,social change"
"
","
","
","
",How fashion helps us express who we are — and what we stand for,Kaustav Dey,12:33,"fashion,creativity,activism,communication,identity,society,social change"
"
											I finally didn't care anymore
that I could not conform.
											That day, I was suddenly celebrating it.
											That day, instead of being invisible,
											I chose to be looked at,
											just by wearing something different.
											That day, I discovered
the power of what we wear.
											That day, I discovered
the power of fashion,
											and I've been in love with it ever since.
									","
											Ya no me importaba 
estar fuera de la normas impuestas.
											Ese día, de pronto, lo celebraba.
											Ese día, en lugar de hacerme invisible,
											elegí mostrarme,
											simplemente vistiendo algo distinto.
											Ese día, descubrí el poder
de lo que llevamos puesto.
											Ese día, descubrí el poder de la moda,
											y desde entonces me enamoré de ella.
									","
											Uyumlu olamamak
artık umrumda değildi.
											O gün pat diye bunu kutladım.
											O gün görünmez olmak yerine
											farklı bir şeyler giyerek
											görünmeye karar verdim.
											O gün giyimimizin gücünü keşfettim.
											O gün modanın gücünü keşfettim,
											o zamandan beri ona aşığım.
									","
											Es war mir endlich egal, anders zu sein.
											An jenem Tag feierte ich es.
											An jenem Tag wollte ich
nicht unsichtbar sein,
											ich entschied mich für die Blicke,
											weil ich einfach etwas Anderes trug.
											An jenem Tag entdeckte ich
die Macht der Kleidung.
											An jenem Tag entdeckte ich
die Macht der Mode.
											Seitdem liebe ich sie.
									",How fashion helps us express who we are — and what we stand for,Kaustav Dey,12:33,"fashion,creativity,activism,communication,identity,society,social change"
"
","
","
","
",How fashion helps us express who we are — and what we stand for,Kaustav Dey,12:33,"fashion,creativity,activism,communication,identity,society,social change"
"
											Fashion can communicate our differences
to the world for us.
											And with this simple act of truth,
											I realized that these differences —
											they stopped being our shame.
											They became our expressions,
											expressions of our very unique identities.
											And we should express ourselves,
											wear what we want.
											What's the worst that could happen?
											The fashion police are going to get you
for being so last season?
									","
											La moda nos permite comunicarle 
nuestras diferencias al mundo.
											Y con este simple acto de sinceridad,
											me di cuenta de que esas diferencias
											dejaron de ser motivo para avergonzarnos.
											Se transformaron en nuestra expresión,
											expresión de nuestra identidad particular.
											Y debemos expresarnos,
											usar lo que queremos.
											¿Qué podría pasar de malo?
											¿Acaso la policía de la moda te arrestará
por vestir de la temporada anterior?
									","
											Moda, farklılıklarımızı
bizler için dünyaya anlatabilir.
											Bu temel hakikatle fark ettim ki
											bu farklılıklar
											utancımızın yolunu kesti.
											Bu farklılıklar,
											eşsiz kimliklerimizin ifadeleri oldu.
											Kendimizi ifade etmeliyiz,

											istediğimizi giymeliyiz.
											Olabilecek en kötü şey ne?
											Geçen sezondan giyindiğiniz için
moda polisi sizi alıp götürecek mi?
									","
											Mode kann über unsere Unterschiede
für uns zur Welt sprechen.
											Diese einfache Wahrheit zeigte mir,
											dass wir uns für diese Unterschiede
nicht mehr schämen sollten.
											Sie wurden zum Ausdruck
unerer einzigartigen Identitäten.
											Wir sollten uns ausdrücken
und alles tragen dürfen.
											Was kann im schlimmsten Fall passieren?
											Erwischt dich die Mode-Polizei,
weil du was von letztem Jahr trägst?
									",How fashion helps us express who we are — and what we stand for,Kaustav Dey,12:33,"fashion,creativity,activism,communication,identity,society,social change"
"
","
","
","
",How fashion helps us express who we are — and what we stand for,Kaustav Dey,12:33,"fashion,creativity,activism,communication,identity,society,social change"
"
											(Laughter)
									","
											(Risas)
									","
											(Gülüşmeler)
									","
											(Lachen)
									",How fashion helps us express who we are — and what we stand for,Kaustav Dey,12:33,"fashion,creativity,activism,communication,identity,society,social change"
"
","
","
","
",How fashion helps us express who we are — and what we stand for,Kaustav Dey,12:33,"fashion,creativity,activism,communication,identity,society,social change"
"
											Yeah.
											Well, unless the fashion police
meant something entirely different.
											Nobel Prize laureate Malala
survived Taliban extremists
											in October 2012.
											However, in October 2017,
she faced a different enemy,
											when online trolls viciously
attacked the photograph
											that showed the 20-year-old
wearing jeans that day.
											The comments,
											the hatred she received,
											ranged from ""How long
before the scarf comes off?""
											to, and I quote,
											""That's the reason the bullet
directly targeted her head
											a long time ago.""
											Now, when most of us decide
to wear a pair of jeans
											someplace like New York,
London, Milan, Paris,
											we possibly don't stop
to think that it's a privilege;
											something that somewhere else
can have consequences,
											something that can one day
be taken away from us.
									","
											Sí.
											Bueno, a menos que la policía de la moda
significara una cosa totalmente distinta.
											Malala, ganadora del premio Nobel,
sobrevivió a extremistas talibanes
											en octubre de 2012.
											Pero en octubre de 2017
debió enfrentar otro enemigo,
											cuando fue duramente criticada
en las redes sociales por una fotografía
											que mostraba a la joven de 20 años 
vistiendo un pantalón vaquero.
											Los comentarios,
											el odio que transmitían,
											iban desde ""¿Cuánto falta
para que dejes de usar el velo?""
											hasta —palabras textuales—
											""Ese es el motivo por el que
la bala fue directa a su cabeza
											hace un tiempo"".
											Ahora bien, cuando decidimos
usar un pantalón vaquero
											en sitios como Nueva York,
Londres, Milán, París,
											posiblemente no lo veamos
como un privilegio,
											algo que, de estar en otro lugar,
podria tener consecuencias,
											algo que algún día podría
estar prohibido.
									","
											Evet.
											Moda polisi tamamen
farklı bir şey ifade etmedikçe...
											Nobel ödüllü Malala,

											Ekim 2012'de
Taliban saldırısından sağ kurtuldu.
											Ancak Kasım 2017'de
farklı bir düşmanla karşılaştı;
											çevrimiçi troller, kot pantolon giyen
											20 yaşındaki Malala'nın
fotoğrafına alçakça saldırdı.
											""Başörtüsü ne zamandır taşınır oldu?""
											gibi nefret yorumları aldı.
											Ben de şunu belirttim:

											""Çok zaman önce merminin
doğrudan onun kafasını
											hedef almasının nedeni bu.""
											Çoğumuz New York, Londra,
Milano ve Paris gibi yerlerde
											kot pantolon giymeye karar verdiğimizde,
											muhtemelen bunun bir ayrıcalık
olduğunu düşünmüyoruz;
											başka bir yerde başka sonuçları olabilir,
											bir gün bizden
alınabilecek bir şey olabilir.
									","
											Sicher.
											Außer die Mode-Polizei
meint etwas ganz anderes.
											Nobelpreisträgerin Malala überlebte
das Attentat extremistischer Taliban.
											Das war im Oktober 2012.
											Im Oktober 2017 hatte sie allerdings
einen ganz anderen Feind.
											Internet-Trolle griffen ein Foto an,
auf dem die 20-Jährige eine Jeans trägt.
											Die Kommentare,
											der Hass ihr gegenüber, reichten von:
											""Wann legt sie wohl das Kopftuch ab?"",
											bishin zu, ich zitiere:
											""Deswegen hat sie damals die Kugel
direkt in den Kopf bekommen.""
											Wenn die meisten von uns
eine Jeans anziehen,
											in Städten wie New York,
London, Mailand oder Paris,
											denken wir wahrscheinlich nicht daran,
dass es ein Privileg ist,
											etwas, das irgendwo anders
Konsequenzen haben könnte,
											etwas, das uns irgendwann
genommen werden könnte.
									",How fashion helps us express who we are — and what we stand for,Kaustav Dey,12:33,"fashion,creativity,activism,communication,identity,society,social change"
"
","
","
","
",How fashion helps us express who we are — and what we stand for,Kaustav Dey,12:33,"fashion,creativity,activism,communication,identity,society,social change"
"
											My grandmother was a woman
who took extraordinary pleasure
											in dressing up.
											Her fashion was colorful.
											And the color she loved to wear so much
was possibly the only thing
											that was truly about her,
											the one thing she had agency over,
											because like most other women
of her generation in India,
											she'd never been allowed to exist
											beyond what was dictated
by custom and tradition.
											She'd been married at 17,
											and after 65 years of marriage,
when my grandfather died suddenly one day,
											her loss was unbearable.
											But that day, she was going to lose
something else as well,
											the one joy she had:
											to wear color.
											In India, according to custom,
											when a Hindu woman becomes a widow,
											all she's allowed to wear is white
											from the day of the death of her husband.
											No one made my grandmother wear white.
											However, every woman she'd known
who had outlived her husband,
											including her mother,
											had done it.
											This oppression was so internalized,
											so deep-rooted,
											that she herself refused a choice.
											She passed away this year,
											and until the day she died,
											she continued to wear only white.
									","
											Mi abuela era una mujer que tenía
gran fascinación por la ropa.
											Vestía de manera muy colorida.
											Y el color que tanto le gustaba usar
era quizá lo único
											que la identificaba de verdad,
											lo único que podía decidir,
											porque al igual que la mayoría
de las mujeres de su generación en India
											nunca había tenido
la oportunidad de existir
											fuera de los cánones impuestos
por la costumbre y la tradición.
											Se había casado a los 17,
											y luego de 65 años de matrimonio, cuando
un día mi abuelo murió inesperadamente,
											esa pérdida le resultó insoportable.
											Pero ese día perdería algo más;
											su única alegría:
											usar ropa de colores.
											Según la tradición india,
											cuando una mujer queda viuda,
											el único color que puede usar es el blanco
											desde el momento en que fallece su esposo.
											Nadie la obligó a vestir de blanco.
											Sin embargo, todas las mujeres que conocía
y que habían sobrevivido a sus maridos,
											incluyendo a su propia madre,
											lo habían hecho.
											Esta opresión estaba tan internalizada,
											tan arraigada,
											que hasta ella misma se negó a elegir.
											Falleció este año,
											y hasta el día de su muerte
											siguió usando exclusivamente
el color blanco.
									","
											Büyükannem giyinmekten
											fevkalade keyif alan bir kadındı.
											Onun modası renkliydi.
											Giymeyi sevdiği renk
											aslında onunla ilgili olan tek şeydi,
											çünkü Hindistan'da kendi neslinin
											çoğu kadınları gibi
yaptığı tek faaliyetti,
											örf ve geleneklerinin dikte ettiğinin
											ötesinde olmasına hiç izin verilmedi.
											17 yaşında evlenmişti,
											evliliğinden 65 yıl sonra
büyükbabam bir gün aniden vefat etti,
											gidişi dayanılmazdı.
											Fakat o gün büyükannem
başka bir şeyi de kaybetti;
											sahip olduğu tek mutluluğu;
											renkli giyinmek.
											Hindistan örfüne göre
											Hintli bir kadın dul kaldığında
											kocasının ölüm gününden itibaren
											beyaz giyinmesine izin veriliyor.
											Kimse büyükannemi beyaz giyindirmedi.
											Ancak, büyükannemin annesi de
dahil olmak üzere
											kocasını ardında bırakan
											her kadın bunu yapmıştı.
											Büyükannemin elinin
tersiyle ittiği bu tercih
											çok içselleştirildi
											ve çok kök saldı.
											O, bu yıl aramızdan ayrıldı.
											Öldüğü güne kadar
											sadece beyaz giymeye devam etti.
									","
											Meine Großmutter war eine Frau,
die großen Spaß hatte, sich herzurichten.
											Ihre Kleidung war bunt.
											Diese Farben waren wahrscheinlich
das Einzige, bei dem es nur um sie ging,
											auf das sie Einfluss hatte.
											Denn so wie die meisten
indischen Frauen ihrer Generation
											hatte sie nicht fliehen können
											vor den Bräuchen und Traditionen.
											Sie wurde mit 17 verheiratet.
											Als eines Tages mein Großvater
nach 65 Ehejahren plötzlich starb,
											war ihr Verlust unerträglich.
											Doch an jenem Tag
verlor sie auch noch etwas Anderes,
											ihre einzige Freude:
											ihre bunte Kleidung.
											In Indien ist es üblich,
dass verwitwete Hindu-Frauen
											nur noch Weiß tragen dürfen,
											wenn der Ehemann stirbt.
											Niemand zwang meine Großmutter dazu.
											Doch alle verwitweten Frauen
in ihrem Umfeld,
											selbst ihre eigene Mutter,
hatten es so gemacht.
											Diese Unterdrückung war so verinnerlicht,
											sie saß so tief, dass sie selbst
											eine eigene Entscheidung ablehnte.
											Sie ist dieses Jahr gestorben
und trug bis zu diesem Tag nur Weiß.
									",How fashion helps us express who we are — and what we stand for,Kaustav Dey,12:33,"fashion,creativity,activism,communication,identity,society,social change"
"
","
","
","
",How fashion helps us express who we are — and what we stand for,Kaustav Dey,12:33,"fashion,creativity,activism,communication,identity,society,social change"
"
											I have a photograph with her
from earlier, happier times.
											In it, you can't really see
what she's wearing —
											the photo is in black and white.
											However, from the way she's smiling in it,
											you just know she's wearing color.
											This is also what fashion can do.
											It has the power to fill us with joy,
											the joy of freedom to choose for ourselves
how we want to look,
											how we want to live —
											a freedom worth fighting for.
											And fighting for freedom, protest,
comes in many forms.
									","
											Conservo una foto suya
de años anteriores, más felices.
											Allí no se ven los colores que usa.
											Es una foto en blanco y negro.
											Pero, a juzgar por su sonrisa,
											se deduce que su ropa es de colores.
											Esta es otra cosa que la moda puede hacer.
											Tiene el poder de llenarnos de alegría.
											la alegría de poder elegir libremente
y por nosotros mismos cómo vestirnos,
											cómo queremos vivir.
											Es una libertad
por la que vale la pena luchar.
											Y en esa lucha por la libertad,
la protesta adopta diversas formas.
									","
											Onunla daha eskiye ait,
daha mutlu zamanlardan bir fotoğrafım var.
											Fotoğraf siyah beyaz olduğu için
											ne giydiğini görmek imkansız.
											Ancak, gülümsemesinden yola çıkarak
											renkli giydiğini fark edebilirsiniz.
											Bu da modanın ne yapabileceği.
											Moda bizi sevinçle, 
nasıl görünmek istediğimiz
											ve yaşamak istediğimizi seçme konusunda
											uğrunda mücadeleye değer
											özgürlük sevinciyle doldurma gücüne sahip.
											Özgürlük ve protesto için
mücadele birçok şekilde oluyor.
									","
											Ich habe ein Bild mit ihr von früher,
aus einer glücklicheren Zeit.
											Man kann nicht wirklich sehen,
welche Farbe sie trägt,
											weil es ein Schwarz-Weiß-Bild ist.
											Aber ihr Lächeln zeigt,
											dass es bunt gewesen sein muss.
											Das macht also Mode auch.
											Sie kann uns mit Freude erfüllen,
											die Freude über die Freiheit,
unsere Kleidung selbst zu bestimmen,
											unser Aussehen und unseren Lebensstil.
											Eine Freiheit,
											für die es sich zu kämpfen lohnt.
											Kampf um Freiheit und Protest
kann viele Formen annehemen.
									",How fashion helps us express who we are — and what we stand for,Kaustav Dey,12:33,"fashion,creativity,activism,communication,identity,society,social change"
"
","
","
","
",How fashion helps us express who we are — and what we stand for,Kaustav Dey,12:33,"fashion,creativity,activism,communication,identity,society,social change"
"
											Widows in India like my grandmother,
thousands of them,
											live in a city called Vrindavan.
											And so, it's been a sea
of white for centuries.
											However, only as recently as 2013,
											the widows of Vrindavan
have started to celebrate Holi,
											the Indian festival of color,
											which they are prohibited
from participating in.
											On this one day in March,
											these women take the traditional
colored powder of the festival
											and color each other.
											With every handful of the powder
they throw into the air,
											their white saris slowly start
to suffuse with color.
											And they don't stop until
they're completely covered
											in every hue of the rainbow
that's forbidden to them.
											The color washes off the next day,
											however, for that moment in time,
											it's their beautiful disruption.
											This disruption,
											any kind of dissonance,
											can be the first gauntlet we throw down
in a battle against oppression.
											And fashion —
											it can create visual disruption for us —
											on us, literally.
									","
											Las viudas como mi abuela de la India
viven, junto a otras miles,
											en una ciudad llamada Vrindavan.
											Desde hace siglos, las viudas 
conforman allí un verdadero mar blanco.
											Sin embargo, recién en el año 2013,
											las viudas de Vrindavan
han empezado a celebrar el ""Holi"",
											el festival de color de la India,
											donde les estaba prohibido participar.
											En este único día de marzo,
											las mujeres se arrojan polvos de colores,
											que es la tradición del festival.
											Con cada puñado de polvo
que arrojan al aire,
											sus saris blancos empiezan lentamente
a cubrirse de colores.
											Y no se detienen hasta estar 
completamente cubiertas
											con las tonalidades de un arco iris
que les está prohibido.
											El color desaparece al día siguiente,
											pero, al menos por una vez,
											son parte de una bella disrupción.
											Esta disrupción,
											y cualquier otra disonancia,
											puede ser la primera chispa
en la batalla contra la opresión.
											Y la moda
											puede representar un quiebre
en la estética visual
											en nosotros, literalmente.
									","
											Hindistan'da büyükannem gibi
											binlerce dul
Vrindavan şehrinde yaşıyor.
											Böylece, şehir yüzyıllar boyunca
beyaz bir deniz oldu.
											Ancak, daha 2013 yılında
											Hindistan'a özgü renk festivali olan,
											katılmaları yasaklanan

											Holi'yi kutlamaya başladılar.
											Mart ayında bir gün
											bu kadınlar geleneksel
renkli tozları alarak
											birbirlerini boyuyorlar.
											Avuç dolusu tozu havaya atıyorlar,
											beyaz Hintli elbiselerini yavaşça renge bürüyorlar.
											Onlara yasaklanan etkinlikte kadınlar,
											gökkuşağı tonunda kaplanana kadar durmuyorlar.
											Renk ertesi gün yıkayarak çıkarılıyor
											ancak, o anda
											bu onların güzel bozulmaları.
											Bu bozulma,
her türlü uyumsuzluk,
											baskıya karşı savaşta yere attığımız
											ilk zırh eldiveni olabilir.

											Moda

											tam anlamıyla üzerimizde
görsel bozulma yaratabilir.
									","
											Tausende von Witwen wie meine Großmutter
											leben in einer Stadt namens Vrindavan.
											Seit Jahrhunderten
sieht man dort nur weiß.
											Doch im Jahr 2013
											haben die Witwen in Vrindavan
angefangen, Holi zu feiern,
											das indische Fest der Farben,
											von dem sie zuvor ausgeschlossen waren.
											An diesem einen Tag im März
											nehmen die Frauen
den traditionellen bunten Puder
											und färben sich gegenseitig.
											Sie werfen den Puder
mit den Händen in die Luft
											und ihre weißen Saris werden
langsam mit Farbe bedeckt.
											Sie hören erst damit auf,
wenn sie komplett bedeckt sind,
											in allen Farben des Regenbogens,
die ihnen sonst verwehrt sind.
											Die Farbe geht am nächsten Tag raus,
											aber für genau diesen einen Moment
											brechen sie mit der Tradition.
											Dieser Bruch, jede Art von Kontroverse,
											kann die erste Kampfansage
gegen die Unterdrückung sein.
											Und Mode,
											Mode kann visuell etwas für uns brechen
											und buchstäblich auch
etwas auf uns selbst.
									",How fashion helps us express who we are — and what we stand for,Kaustav Dey,12:33,"fashion,creativity,activism,communication,identity,society,social change"
"
","
","
","
",How fashion helps us express who we are — and what we stand for,Kaustav Dey,12:33,"fashion,creativity,activism,communication,identity,society,social change"
