pt,tr,fr,de,title,speaker,duration,tags
"
","
","
","
",An ultra-low-cost college degree,Shai Reshef,10:48,"business,computers,education,open-source,technology,code"
"
											Estas são as razões
											pelas quais eu fundei 
a Universidade do Povo,
											uma universidade sem fins lucrativos, 
sem propinas,
											que dá equivalência ao nível de ensino
											para dar uma alternativa,
											para criar uma alternativa 
para aqueles que não têm outra,
											uma alternativa 
que terá um preço acessível
											e que terá uma escala,
											uma alternativa que irá romper
											com o sistema de educação atual,
											abrir as portas para o ensino superior
											para todos os estudantes qualificados
											independentemente 
do que eles ganhem, onde vivam,
											ou o que é que a sociedade diz sobre eles.
											O Patrick, a Debbie e o Wael
											são apenas três exemplos
											de 1700 estudantes aceites
											de 143 países.
									","
											Bunlar benim University of the People'ı
											kurmamın nedenleri,
											kar amacı gütmeyen, okul parası almayan,
											diploma veren bir üniversite
											bir alternatif sunmak için,
											başka alternatifi olmayanlar için bir seçenek,
											para yetirilebilir
											ve tırmanılabilir bir alternatif yaratmak için,
											şimdiki eğitim sistemini yerinden oynatacak
											bir alternatif,
											her bir nitelikli öğrenciye
											yüksek eğitimin kapılarını açacak
											ne kazandıklarına, nerede yaşadıklarına
											ya da toplumun onlar hakkında
ne söylediklerine bakmaksızın.
											Patrick, Debbir ve Wael
											143 ülkeden
											1700 kabul edilmiş öğrenci içinden
											sadece üç örnek.
									","
											Voici les raisons pour lesquelles
											j'ai mis sur pied
l'University of the People,
											une université à but non lucratif,
sans frais de scolarité
											qui délivre un diplôme,
											afin d'offrir une option,
											de créer un choix 
pour ceux qui n'en ont pas,
											une option abordable
											et modulable,
											une option qui va révolutionner
											le système d'éducation actuel,
											ouvrant la porte à l'enseignement supérieur
pour tous les étudiants qualifiés,
											sans distinction de revenu, 
de leur origine,
											ou de ce que la société pense d'eux.
											Patrick, Debbie et Wael
											ne sont que trois exemples
											parmis les 1 700 étudiants admis
											provenant de 143 pays.
									","
											Genau deshalb habe ich
die University of the People,
											eine nicht gewinnorientierte, 
studiengebührenfreie Universität
											für Diplomstudien gegründet,
um all jenen eine Alternative zu bieten,
											die keine andere haben; eine
leistbare und erweiterbare Alternative,
											die das gegenwärtige Bildungsssystem
auf den Kopf stellen
											und den Zugang zu Hochschulbildung 

											für jeden qualifizierten 
Schulabgänger öffnen wird,
											egal was man verdient, wo man lebt,
oder was die Gesellschaft sagt.
											Patrick, Debbie und Wael
											sind nur drei Beispiele von unseren 
1 700 Studierenden aus 143 Ländern.
											Wir... (Applaus)
Danke
											Wir mussten das Rad nicht neu erfinden.
									",An ultra-low-cost college degree,Shai Reshef,10:48,"business,computers,education,open-source,technology,code"
"
","
","
","
",An ultra-low-cost college degree,Shai Reshef,10:48,"business,computers,education,open-source,technology,code"
"
											Nós...
											(Aplausos)
											Obrigado.
									","
											Biz- (Alkış)- Teşekkürler.
									","
											Nous - (applaudissements) - Merci.
									","
											Wir haben nur gefragt, was schiefläuft,
									",An ultra-low-cost college degree,Shai Reshef,10:48,"business,computers,education,open-source,technology,code"
"
","
","
","
",An ultra-low-cost college degree,Shai Reshef,10:48,"business,computers,education,open-source,technology,code"
"
											Nós não precisámos de reinventar a roda.
											Nós só olhámos para aquilo 
que não estava a funcionar
											e usámos o fantástico poder da Internet
											para contornar o problema.
											Nós propusemo-nos construir um modelo
											que irá cortar quase inteiramente
											o custo do ensino superior,
											e foi assim que o fizemos.
											Primeiro, tijolos e argamassa 
custam dinheiro.
											As universidades têm gastos
											que as universidades virtuais não têm.
											Nós não precisamos de passar esses gastos
											para os nossos estudantes.
											Não existem.
											Também não nos preocupamos 
com os números de alunos.
											Não há limites de vagas
											numa universidade virtual.
											Aliás, ninguém precisa de ficar de pé
											na parte de trás do anfiteatro.
											Os manuais são também algo
											que os nossos estudantes 
não precisam de comprar.
											Usando recursos educacionais ""online""
de acesso livre
											e a generosidade dos professores,
											estamos a colocar os seus materiais
											grátis e acessíveis,
											não precisamos de mandar 
os nossos estudantes comprar manuais.
											Todos os nossos materiais são grátis.
											Mesmo os professores,
											a linha mais cara da folha de orçamento 
de qualquer universidade,
											são grátis para os nossos estudantes,
											mais de 3000,
											incluindo presidentes, vice-reitores,
											professores e orientadores académicos
											de universidades de topo 
como as universidades de Nova Iorque,
											de Yale, de Berkeley e de Oxford,
											juntaram-se a nós para ajudar 
os nossos alunos.
											Finalmente, a nossa crença
na aprendizagem interpares.
											Usamos este modelo pedagógico
											para encorajar os nossos estudantes 
de todo o mundo
											a interagir e a estudar juntos
											e também para reduzir o tempo
											de que os nossos professores precisam 
para avaliarem os trabalhos dos alunos.
									","
											Tekerleği tekrar icat etmemize gerek yok.
											Biz sadece neyin çalışmadığına baktık
											ve çözmek için
											internetin inanılmaz gücünü kullandık.
											Yüksek eğitim masraflarını
											neredeyse tamamen kesecek
											bir model kurmak için yola çıktık
											ve böyle yaptık.
											İlk olarak, tuğla ve harç için para lazım.
											Üniversitelerin
											sanal üniversitelerde olmayan harcamalar var.
											Bu harcamaları
											öğrencilerimize geçirmemiz gerekmiyor.
											Yoklar.
											Bizim ayrıca kapasite için endişelenmemiz de gerekmiyor.
											Sanal üniversitede
											sıra sınırı yoktur.
											Yani, kimsenin
											sınıfın arkasında ayakta durmasına gerek yok.
											Ders kitapları da
											öğrencilerimizin alması gerekmeyen bir şey.
											Açık üniversite kaynaklarını
											ve cömert profesörlerin
											materyellerini bedava
											ve ulaşılabilir kılması sayesinde
											öğrencilerimizi ders kitabı almaya göndermeye gerek yok.
											Bütün materyallerimiz ücretsiz.
											Profesörler bile,
											herhangi bir üniversitenin
bilançosundaki en pahalı şey iken,
											öğrencilerimize parasızdır.
											3000'in üzerindeler,
											başkanlar, rektör yardımcıları,
											profesörler ve akademik danışmanlar dahil
											NYU, Yale, Berkeley ve Oxford gibi
											en iyi üniversitelerden,
											öğrencilerimize yardım etmek için bize katıldılar.
											Son olarak, eşdüzey öğrenimine olan inancımızdır.
											Biz bu sağlam pedagojik modeli
											dünyanın her yerinden gelen öğrencileri
											birbirleriyle etkileşim olsun ve beraber çalışsınlar diye
											ve ayrıca profesörlerimizin derslerde geçirdikleri zamanı
											azaltsın diye yarattık.
									","
											Nous n'avons pas réinventé la roue.
											Nous avons seulement constaté
ce qui ne fonctionnait pas
											et avons utilisé le pouvoir
incroyable d'internet
											pour contourner le problème.
											Nous avons cherché
à construire un modèle
											qui annulerait presque totalement
											le coût de l'éducation supérieure.
											Voici comment
nous y sommes arrivés :
											d'abord, les matériaux
de construction coûtent de l'argent;
											les universités physiques ont des dépenses
											que celles en ligne n'ont pas.
											Nous n'avons pas besoin
d'envoyer la facture à nos étudiants.
											Ces dépenses n'existent pas.
											Nous n'avons pas à nous préoccuper
des places disponibles.
											Il n'y a pas de limite de places
											dans une université en ligne.
											Personne n'a besoin
de se tenir debout derrière l'auditorium.
											Les manuels scolaires sont aussi
											une chose que nos étudiants
n'ont pas à se procurer.
											En utilisant des ressources
en accès libre,
											et avec la générosité de nos professeurs
											qui mettent leur matériel
à disposition gratuitement,
											nous n'avons pas besoin de demander
aux étudiants d'acheter des manuels.
											Toutes les ressources sont gratuites.
											Même le salaire des professeurs,
											la plus importante charge 
du budget d'une université,
											est offert aux étudiants;
											plus de 3 000 d'entre eux,
											dont des recteurs, vice-chanceliers,
											professeurs et conseillers pédagogiques
											des plus grandes universités
telles que NYU,
											Yale, Berkeley et Oxford
											nous ont rejoints afin
d'aider nos étudiants.
											Pour terminer, nous croyons
en l'enseignement par les pairs.
											Nous utilisons ce modèle pédagogique sain
											pour encourager 
nos étudiants du monde entier
											à interagir et à étudier ensemble
											réduisant ainsi le temps
											que nos professeurs
nécessitent pour la correction.
									","
											und die erstaunliche Macht
des Internets genutzt,
											um diese Probleme zu meistern.
											Wir haben ein Konzept entwickelt,
											das die Kosten für Hochschulbildung
beinahe auf Null reduzieren wird.
											Und so haben wir's gemacht.
											Zuerst: Ziegel und Beton kosten Geld.
											Universitäten haben Ausgaben,
											die virtuelle Universitäten nicht haben.
											Wir müssen diese Ausgaben nicht
an unsere Studenten weitergeben.
											Wir haben sie einfach nicht.
											Auch Kapazitäten sind kein Problem.
											Es gibt unendlich viele Plätze
											in einer virtuellen Universität.
											Und kein Mensch muss tatsächlich
die Vorlesung abhalten.
											Bücher müssen 
unsere Studenten auch nicht kaufen.
											Dank offener Bildungsressourcen
											und großzügiger Professoren,
											die ihre Skripten gratis 
zur Verfügung stellen,
											müssen unsere Studierenden
keine Bücher kaufen.
											Die Unterlagen sind allesamt gratis.
											Selbst die Professoren, der teuerste 
Budgetposten für Universitäten,
											lehren bei uns entgeltfrei —
											insgesamt sind es über 3 000 —
											darunter Rektoren, Vizerektoren,
Professoren und wissenschaftliche Betreuer
											von Spitzenuniversitäten
wie der New York University,
											aus Yale, Berkeley und Oxford,
											die unseren Studierenden helfen wollen.
											Außerdem glauben wir
an Peer-to-Peer-Lernen.
											Mit diesem fundierten
pädagogischen Konzept
											motivieren wir unsere Studenten
aus aller Welt,
											miteinander zu kommunizieren und zu lernen
											und reduzieren so den
Korrekturaufwand unserer Professoren.
											Wenn das Internet uns zu einem
globalen Dorf gemacht hat,
											dann kann dieses Modell 
ihre zukünftige Führungsspitze ausbilden.
											Und so machen wir es.
											Wir bieten nur zwei Studiengänge an:
									",An ultra-low-cost college degree,Shai Reshef,10:48,"business,computers,education,open-source,technology,code"
"
","
","
","
",An ultra-low-cost college degree,Shai Reshef,10:48,"business,computers,education,open-source,technology,code"
"
											Se a Internet nos tem tornado 
numa aldeia global,
											este modelo pode desenvolver 
a sua futura liderança.
											Olhem como nós o fazemos.
											Apenas oferecemos dois programas:
											Gestão de Empresas 
e Engenharia Informática,
											os dois programas
											mais pedidos no mundo inteiro,
											os dois programas 
que têm maior probabilidade
											de ajudar os nossos estudantes 
a encontrar um emprego.
											Quando os nossos estudantes são aceites,
											são postos numa pequena sala de aula
											de 20 a 30 alunos para certificar
											que os que precisam 
de atenção personalizada a vão ter.
											Além disso, a cada nove semanas de curso,
											eles conhecem um novo par,
											um novo conjunto de estudantes
											de todo o mundo.
											Todas as semanas, 
quando eles vão para a sala de aula,
											encontram as notas das aulas 
dessa semana,
											o que têm de ler, 
os trabalhos de casa,
											e a questão de debate,
											que é o centro dos nossos estudos.
											Todas as semanas, todos os estudantes
											têm de contribuir para o debate da aula
											e também têm de comentar
											a contribuição dos outros.
											Desta forma, abrimos as mentes 
dos nossos estudantes
											desenvolvemos uma mudança positiva 
na sua atitude
											para com diferentes culturas.
											No fim de cada semana,
											os alunos fazem um teste,
											entregam o trabalho de casa,
											que é avalidado pelos seus pares
											com a supervisão de instrutores,
											recebem uma nota 
e seguem para a semana seguinte.
											No fim da cadeira, 
fazem um exame final,
											recebem uma nota 
e seguem para a cadeira seguinte.
									","
											Eğer internet bizi bir küresel kasaba yaptıysa,
											bu model gelecekteki liderliğini geliştirebilir.
											Bakın nasıl yapabiliriz.
											Sadece iki program sunuyoruz:
											işletme yönetimi ve bilgisayar bilimi,
											dünyadaki en çok rağbet gören
											iki program,
											öğrencilerimize iş bulmaya en yardımcı
											iki program.
											Öğrencilerimiz okula kabul edildiklerinde,
											20 - 30 kişilik
											küçük bir sınıfa yerleştiriliyorlar ki
											özel ilgiye ihtiyacı olanlar alabilsin diye.
											Dahası, her dokuz haftalık kursta bir,
											yeni bir sınıf arkadaşıyla tanışıyorlar,
											dünyanın her yerinden gelen
											yepyeni bir dizi öğrenci.
											Her hafta, sınıfa girdiklerinde,
											o haftanın ders notlarını buluyorlar,
											okuma çalışmasını, ödevi
											ve tartışma sorularını buluyorlar ki,
											bunlar bizim derslerimizin temelidir.
											Her hafta, her öğrencinin
											sınıf tartışmasına katkıda bulunması gerekiyor
											ve ayrıca başkalarının katılımlarına
											yorum yapması gerekiyor.
											Böylece, öğrencilerimizin akıllarını açıyoruz,
											başka kültürlere karşı
											tutumumuzda pozitiflik geliştiriyoruz.
											Her haftanın sonunda,
											öğrenciler bir teste giriyorlar,
											ödevlerini teslim ediyorlar.
											Öğretmenlerin gözetiminde
											sınıf arkadaşları tarafından toplanarak
											notlandırılıyorlar, sonraki haftaya geçiyorlar.
											Kursun sonunda, son sınava giriyorlar,
											notlandırılıyorlar ve bir sonraki kursa geçiyorlar.
									","
											Si internet a fait de la planète
un grand village,
											ce modèle peut former
ses futurs dirigeants.
											Voyons comment nous y arrivons.
											Nous n'offrons que deux programmes :
											Gestion des affaires et informatique.
											Ces deux programmes
											sont ceux qui sont les plus
demandés dans le monde,
											les deux parcours qui aideront
											probablement le plus
nos étudiants à trouver du boulot.
											À l'admission de nos étudiants,
											ils sont placés en petits groupes
											de 20 à 30 étudiants pour permettre
											à ceux qui en ont besoin de recevoir
l'attention personnalisée requise.
											De plus, à chaque tranche
de neuf semaines,
											ils font la connaissance
de nouveaux pairs,
											un tout nouveau groupe d'étudiants
de partout dans le monde.
											Chaque semaine, lorsqu'ils
consultent leur leçon,
											ils y trouvent les notes
de cours pour la semaine,
											les lectures à faire, les devoirs
											et la question de discussion,
qui est le centre de nos programmes.
											Chaque semaine, tous les étudiants
											doivent contribuer
à la discussion du groupe
											et doivent aussi commenter
											la contribution des autres.
											De cette façon, nous
ouvrons leurs horizons,
											nous opérons 
un changement d'attitude positive
											face aux différentes cultures.
											À la fin de chaque semaine,
											les étudiants passent un test,
											remettent leurs devoirs,
											ceux-ci étant évalués par leurs pairs
sous la supervision de l'enseignant,
											reçoivent leur note, puis passent
à la semaine suivante.
											A la fin du cours, 
ils passent l'examen final,
											obtiennent leur note
et passent au cours suivant.
									","
											Betriebswirtschaft und Informatik —
											die zwei Abschlüsse
mit der weltweit größten Nachfrage,
											die zwei Abschlüsse,
											die unseren Studierenden 
am ehesten zu einem Job verhelfen.
											Wird ein Studierender zugelassen,
											landet er in einer überschaubaren Gruppe
mit 20 bis 30 Studierenden,
											sodass jeder, der eine persönliche 
Betreuung braucht, sie auch bekommt.
											Zusätzlich wird er in jedem 
9-wöchigen Kurs einen neuen Fachkollegen
											und einer neuen Gruppe Studierender 
aus aller Welt zugeteilt.
											Jede Woche finden die Studierenden
											beim Einloggen 
die aktuellen Informationen,
											Leselisten, Hausübungen
und Diskussionsaufgaben,
											die das Kernstück 
unserer Programme sind.
											Jeder Studierende muss wöchentlich
im Klassenforum Beiträge posten
											sowie Kommentare zu anderen
Beiträgen abfassen.
											So öffnen wir die Haltung der Studierenden
											und sorgen für eine positive Einstellung
zu fremden Kulturen.
											Am Ende jeder Woche
absolvieren die Studierenden eine Quiz,
											geben die Hausarbeit ab,
die von Kollegen verbessert wird —
											unter Aufsicht der Professoren —,
											bekommen eine Note
und kommen zur nächsten Woche.
											Bei Kursende machen 
sie eine Abschlussprüfung,
											erhalten eine Note und 
machen den nächsten Kurs.
											Den Zugang zu Hochschulbildung
											haben wir so für jeden 
Qualifizierten geöffnet.
											Jeder Studierende mit Schulabschluss,
											ausreichendem Englisch und Internetzugang
kann bei uns studieren.
									",An ultra-low-cost college degree,Shai Reshef,10:48,"business,computers,education,open-source,technology,code"
"
","
","
","
",An ultra-low-cost college degree,Shai Reshef,10:48,"business,computers,education,open-source,technology,code"
"
											Abrimos as portas do ensino superior
											para todos os estudantes qualificados.
											Todos os estudantes 
com um diploma do ensino secundário,
											inglês suficiente e ligação à Internet
											podem estudar connosco.
											Não usamos áudio. 
Não usamos vídeo.
											Banda larga não é necessária.
											Qualquer estudante 
de qualquer parte do mundo
											com qualquer ligação à Internet
											pode estudar connosco.
											Não temos propinas.
											Tudo o que pedimos
aos nossos estudantes para pagar
											é o custo dos seus exames,
											100 dólares por exame.
											Um estudante a tempo inteiro 
de um bachelarato
											com 40 cadeiras,
											paga 1000 dólares por ano,
											4000 dólares pelo curso inteiro,
											e para aqueles que nem isto
conseguem pagar,
											oferecemos uma variedade 
de bolsas de estudo.
											É a nossa missão 
que ninguém fique para trás
											por razões financeiras.
											Com 5000 estudantes em 2016,
											este modelo é financeiramente sustentável.
									","
											Her nitelikli öğrenci için
											yüksek eğitimin kapılarını açtık.
											Lise diploması olan,
											yeterli İngilizcesi ve interneti olan her öğrenci
											bizimle ders çalışabilir.
											Ses kaydı kullanmıyoruz. Görüntü kullanmıyoruz.
											Genişbant gerekli değil.
											Dünyanın her hangi bir yerinden
											her hangi bir internet bağlantısı olan öğrenci
											bizimle ders çalışabilir.
											Biz okul parası almıyoruz.
											Öğrencilerimizden tek istediğimiz
											sınavlarının tutarını karşılamak.
											Sınav başı 100 dolar.
											40 kurs alan,
											tam zamanlı bir ilk derece üniversite öğrencisi
											yılda 1000 dolar ödeyecek,
											bütün eğitim için 4000 dolar
											ve bunu bile karşılayamayanlar için,
											değişik burs imkanları sunuyoruz.
											Bizim amacımız, kimsenin ekonomik nedenlerden dolayı
											geri kalmamasını sağlamak.
											2016'da 5000 öğrenci ile,
											bu model ekonomik olarak sürdürülebilir.
									","
											Nous ouvrons les portes
à l'enseignement supérieur
											à chaque étudiant qualifié.
											Tous ceux qui ont obtenu
un diplôme d'études secondaires,
											qui maîtrisent l'anglais
et possèdent une connexion internet
											peuvent étudier avec nous.
											Nous n'utilisons pas d'audio, 
pas de vidéo.
											L'internet à haut débit
n'est pas nécessaire.
											N'importe quel étudiant
de n'importe quelle partie du monde
											avec n'importe quelle connexion internet
peut étudier avec nous.
											Nous sommes exempts de frais de scolarité.
											Tout ce que nous leur demandons de couvrir
											c'est le coût de leurs examens,
											soit 100 dollars par examen.
											Un étudiant à temps plein au baccalauréat
											qui suit 40 cours,
											payera 1 000 dollars par an,
											4 000 dollars au total pour leur diplôme,
											et pour ceux qui ne peuvent toujours
pas se le permettre,
											nous offrons un large éventail 
de bourses d'études.
											Nous avons pour mission 
de ne laisser personne pour compte
											pour des raisons financières.
											Avec 5 000 étudiants en 2016,
											ce modèle est économiquement viable.
									","
											Wir setzen keine Audio- 
oder Videodateien ein.
											Man braucht kein Breitband.
											Jeder Studierende, egal
aus welchem Erdteil,
											kann mittels Internet bei uns studieren.
											Wir heben keine Studiengebühren ein.
											Alles, was unsere Studierenden abdecken,
											sind die Kosten für ihre Prüfungen —
											ca. 80 € pro Prüfung.
											Ein Vollzeit-Bachelor-Studierender
											zahlt bei 40 Kursen ca. 800 € im Jahr
											und 3 200 € für den ganzen Abschluss.
											Für alle, für die das
immer noch zu viel ist,
											gibt es dutzende Stipendien.
											Es ist unser Grundanliegen,
											dass niemand wegen Geld
auf der Strecke bleibt.
											Bei 5 000 Studierenden 2016
											ist dieses Modell 
finanziell schon tragfähig.
									",An ultra-low-cost college degree,Shai Reshef,10:48,"business,computers,education,open-source,technology,code"
"
","
","
","
",An ultra-low-cost college degree,Shai Reshef,10:48,"business,computers,education,open-source,technology,code"
"
											Há 5 anos, era uma visão.
											Hoje, é uma realidade.
											No mês passado, obtivemos o último
											aval académico do nosso modelo.
											A Universidade do Povo 
está agora completamente acreditada.
											(Aplausos)
									","
											Beş yıl önce, bu bir hayaldi.
											Bugün, bu bir gerçektir.
											Geçen ay, modelimize
											en yüksek akademik desteği aldık.
											University of the People şimdi resmen tanındı.
											(Alkış)
									","
											Il y a cinq ans, ce n'était qu'une vision.
											Aujourd'hui, c'est devenu réalité.
											Le mois dernier,
nous avons obtenu
											l'approbation officielle manquante 
pour notre modèle.
											Les diplômes de l'<i>University of the People</i>
sont maintenant pleinement reconnus.
											(Applaudissements)
									","
											Vor fünf Jahren war das ein Traum.
											Heute ist er Realität.
											Letzten Monat haben wir
die letzte Akkreditierung
											für unser Modell erhalten.
											Die University of the People
ist jetzt vollständig anerkannt.
											(Applaus)
									",An ultra-low-cost college degree,Shai Reshef,10:48,"business,computers,education,open-source,technology,code"
"
","
","
","
",An ultra-low-cost college degree,Shai Reshef,10:48,"business,computers,education,open-source,technology,code"
"
											Obrigado.
											(Aplausos)
									","
											Teşekkür ederim.
									","
											Merci.
									","
											Danke.
									",An ultra-low-cost college degree,Shai Reshef,10:48,"business,computers,education,open-source,technology,code"
"
","
","
","
",An ultra-low-cost college degree,Shai Reshef,10:48,"business,computers,education,open-source,technology,code"
"
											Com esta acreditação,
											é a nossa hora de nos expandirmos.
											Já demonstrámos 
que o nosso modelo funciona.
											Eu convidei universidades e, 
ainda mais importante,
											governos de países em desenvolvimento,
											para replicar este modelo
											de modo a garantir que as portas 
do ensino superior
											se abrirão de par em par.
											Uma nova era está a chegar,
											uma era que irá testemunhar
											a rutura do modelo de ensino superior
											que conhecemos hoje,
											do que tem sido um privilégio 
de uma minoria
											para se tornar um direito básico,
											não muito caro e acessível a todos.
									","
											Bu akreditasyon ile
											artık yukarı tırmanma zamanımız geldi.
											Modelimizin çalıştığını gösterdik.
											Ben üniversiteleri ve daha önemlisi,
											gelişmekte olan ülkelerin hükümetlerini,
											bu modeli kopyalamalarına davet ediyorum.
											Böylece yüksek eğitimin kapıları
											sonuna kadar açılsın.
											Yeni bir dönem geliyor,
											bugün bildiğimiz
											yüksek eğitim modelinin bozulmasına
											şahitlik edecek bir dönem.
											Azınlığa bir ayrıcalık olmaktan,
											herkes için temel hak,
											ekonomik ve ulaşılabilir olacak.
									","
											Fort de cette reconnaissance,
											c'est maintenant le temps de s’agrandir.
											Nous avons prouvé
que notre modèle fonctionne.
											J'invite les universités et,
plus important encore,
											les gouvernements des pays 
en développement,
											à adopter ce modèle
											afin de s'assurer que les portes
de l'enseignement supérieur
											soient grandes ouvertes.
											Une nouvelle ère débute,
											une ère qui verra
											se bouleverser le modèle
classique de l'éducation
											que nous connaissons aujourd'hui,
											pour passer d'un privilège
											à un droit fondamental,
											abordable et accessible pour tous.
									","
											Jetzt ist es Zeit,
die Kapazitäten zu erweitern.
											Wir haben bewiesen, 
dass unser Modell funktioniert.
											Ich lade Universitäten und ganz besonders
Regierungen in Entwicklungsländern ein
											dieses Modell zu übernehmen,
											um so den Zugang zu Hochschulbildung
ganz weit zu öffnen.
											Ein neues Zeitalter ist auf dem Weg,
											in dem wir erleben werden, 
wie unser bekanntes Hochschulsystem
											umgekrempelt wird und 
von einem Privileg für wenige
											ein für alle zugängliches und 
finanzierbares Grundrecht wird.
									",An ultra-low-cost college degree,Shai Reshef,10:48,"business,computers,education,open-source,technology,code"
"
","
","
","
",An ultra-low-cost college degree,Shai Reshef,10:48,"business,computers,education,open-source,technology,code"
"
											Obrigado.
									","
											Teşekkür ederim.
									","
											Merci.
									","
											Danke.
									",An ultra-low-cost college degree,Shai Reshef,10:48,"business,computers,education,open-source,technology,code"
"
","
","
","
",An ultra-low-cost college degree,Shai Reshef,10:48,"business,computers,education,open-source,technology,code"
"
											(Aplausos)
									","
											(Alkış)
									","
											(Applaudissements)
									","
											(Applaus)
									",An ultra-low-cost college degree,Shai Reshef,10:48,"business,computers,education,open-source,technology,code"
"
","
","
","
",An ultra-low-cost college degree,Shai Reshef,10:48,"business,computers,education,open-source,technology,code"
