es,tr,en,fr,de,title,speaker,duration,tags
"
","
","
","
","
",Beware neuro-bunk,Molly Crockett,11:18,"advertising,brain,marketing,media,neuroscience,science,decision-making,behavioral economics,cognitive science,bioethics,consumerism,health,journalism,mind,medical research,shopping,mental health"
"
											Ese era el estudio que realizamos, 
y acá están algunos de los titulares
											que salieron después.
									","
											Yaptığımız araştırma buydu ve işte araştırmanın ardından çıkan
											çıkan birkaç manşet:
									","
											That's the study we did, and here are some of the headlines
											that came out afterwards.
									","
											Voilà l'étude que nous avons faite, et voici quelques titres de journaux
											qui sont sortis plus tard.
									","
											Diese Studien haben wir durchgeführt 
und hier sind ein paar der Schlagzeilen,
											die nachher herauskamen.
									",Beware neuro-bunk,Molly Crockett,11:18,"advertising,brain,marketing,media,neuroscience,science,decision-making,behavioral economics,cognitive science,bioethics,consumerism,health,journalism,mind,medical research,shopping,mental health"
"
","
","
","
","
",Beware neuro-bunk,Molly Crockett,11:18,"advertising,brain,marketing,media,neuroscience,science,decision-making,behavioral economics,cognitive science,bioethics,consumerism,health,journalism,mind,medical research,shopping,mental health"
"
											""Un sándwich de queso es todo lo necesario 
para la toma de decisiones""
									","
											(""Güçlü kararlar vermek için tek ihtiyacınız olan peynirli bir sandviç"")
									","
											(""A cheese sandwich is all you need for strong decision-making"")
									","
											(""On n'a besoin que d'un sandwich au fromage pour une prise de décision solide"")
									","
											(""Ein Käsesandwich ist alles, was man 
für solide Entscheidungen braucht."")
									",Beware neuro-bunk,Molly Crockett,11:18,"advertising,brain,marketing,media,neuroscience,science,decision-making,behavioral economics,cognitive science,bioethics,consumerism,health,journalism,mind,medical research,shopping,mental health"
"
","
","
","
","
",Beware neuro-bunk,Molly Crockett,11:18,"advertising,brain,marketing,media,neuroscience,science,decision-making,behavioral economics,cognitive science,bioethics,consumerism,health,journalism,mind,medical research,shopping,mental health"
"
											""Qué gran aliado tenemos en el queso""
									","
											(""Peynirin içinde ne arkadaşımız var ama"")
									","
											(""What a friend we have in cheeses"")
									","
											(""Notre ami le fromage"")
									","
											(""Wie uns Käse zur Seite steht."")
									",Beware neuro-bunk,Molly Crockett,11:18,"advertising,brain,marketing,media,neuroscience,science,decision-making,behavioral economics,cognitive science,bioethics,consumerism,health,journalism,mind,medical research,shopping,mental health"
"
","
","
","
","
",Beware neuro-bunk,Molly Crockett,11:18,"advertising,brain,marketing,media,neuroscience,science,decision-making,behavioral economics,cognitive science,bioethics,consumerism,health,journalism,mind,medical research,shopping,mental health"
"
											""Comer queso y carne podría estimular el autocontrol."" Ahora se preguntarán, ¿me perdí algo?
									","
											(""Peynir ve et yemek iradenizi yükseltebilir"")
Bu noktada, birşeyleri mi atladım diye merak ediyor olabilirsiniz.
									","
											(""Eating Cheese and Meat May Boost Self-Control"") At this point, you might be wondering, did I miss something?
									","
											(""Consommer du fromage et de la viande pour une meilleure maîtrise de soi"")
A ce stade, vous vous demandez peut-être, ai-je raté quelque chose?
									","
											(""Verbessern Käse- und Fleischkonsum Selbstkontrolle?"") – Vielleicht fragen Sie sich jetzt, ob Sie etwas verpasst haben.
									",Beware neuro-bunk,Molly Crockett,11:18,"advertising,brain,marketing,media,neuroscience,science,decision-making,behavioral economics,cognitive science,bioethics,consumerism,health,journalism,mind,medical research,shopping,mental health"
"
","
","
","
","
",Beware neuro-bunk,Molly Crockett,11:18,"advertising,brain,marketing,media,neuroscience,science,decision-making,behavioral economics,cognitive science,bioethics,consumerism,health,journalism,mind,medical research,shopping,mental health"
"
											""¡Oficial! El chocolate evita el mal humor""
¿Queso? ¿Chocolate? ¿De dónde salió eso?
											Y yo pensé lo mismo cuando 
salieron todas estas cosas,
											porque nuestro estudio no tenía nada 
que ver con queso o chocolate.
											Le dimos a la gente esta bebida 
con sabor horrible
											y afectaba sus niveles
de triptófano.
											Pero resulta ser que el triptófano 
también se encuentra
											en el queso y el chocolate.
											Y por supuesto que cuando la ciencia
dice que el queso y el chocolate
											ayudan a mejorar las decisiones, eso seguro 
atrae la atención de la gente.
											Entonces ahí lo tienen:
											la evolución de un titular.
									","
											(""Resmileşti! Çikolata huysuzluşmanızı önlüyor"")
Peynir? Çikolata? Bu nereden geldi?
											Ve bunlar ortaya çıktığında ben de kendi kendime aynı şeyi düşündüm,
											çünkü bizim araştırmamızın peynir ya da çikolatayla hiçbir alakası yoktu.
											Biz insanlara, onların triptofan seviyelerini etkileyen
											bu iğrenç taddaki içeceği verdik.
											Ama ortaya çıkan şu ki, triptofan aynı zamanda
											peynirde ve çikolatada da bulunmakta.
											Ve tabi ki bilim peynir ve çikolata daha iyi kararlar vermenize yardımcı olur dediğinde,
											tabi ki bunu insanların dikkatini çekmek için yapmaktadır.
											İşte burada:
											bir manşetin evrimi.
									","
											(""Official! Chocolate stops you being grumpy"") Cheese? Chocolate? Where did that come from?
											And I thought the same thing myself when these came out,
											because our study had nothing to do with cheese or chocolate.
											We gave people this horrible-tasting drink
											that affected their tryptophan levels.
											But it turns out that tryptophan also happens to be found
											in cheese and chocolate.
											And of course when science says cheese and chocolate
											help you make better decisions, well, that's sure to grab people's attention.
											So there you have it:
											the evolution of a headline.
									","
											(""C'est officiel! Le chocolat prévient la mauvaise humeur"")
Le fromage? Le chocolat? D'où vient tout ça?
											Et je me suis posé la même question quand j'ai vu ces titres,
											car notre étude n'avait rien à faire avec le fromage ou le chocolat.
											Nous avons donné cette boisson affreuse aux sujets
											qui a affecté leurs niveaux de tryptophane.
											Or il se trouve que le tryptophane est également présent
											dans le fromage et le chocolat.
											Et bien sûr, quand la science dit que le fromage et le chocolat
											aident à prendre de meilleures décisions, on peut être sûr que ça capture l'attention publique.
											Et voici donc
											l'évolution d'un titre.
									","
											(""Nun ist es offiziell! Schokolade stoppt schlechte Laune"") – Käse? Schokolade? Wo kommt das her?
											Und das habe ich selbst auch gedacht, 
als das herauskam,
											weil unsere Studie mit Käse oder 
Schokolade nichts zu tun hatte.
											Wir gaben Personen dieses 
grauenhaft schmeckende Getränk,
											das ihren Tryptophanspiegel beeinflusst hat.
											Aber es stellt sich heraus, 
dass sich Tryptophan ebenfalls
											in Käse und Schokolade findet.
											Und wenn die Wissenschaft meint, 
Käse und Schokolade helfen
											bessere Entscheidungen zu fällen, lenkt das sicherlich 
die Aufmerksamkeit der Menschen auf sich.
											Hier sieht man also,
											wie sich eine Schlagzeile entwickelt.
									",Beware neuro-bunk,Molly Crockett,11:18,"advertising,brain,marketing,media,neuroscience,science,decision-making,behavioral economics,cognitive science,bioethics,consumerism,health,journalism,mind,medical research,shopping,mental health"
"
","
","
","
","
",Beware neuro-bunk,Molly Crockett,11:18,"advertising,brain,marketing,media,neuroscience,science,decision-making,behavioral economics,cognitive science,bioethics,consumerism,health,journalism,mind,medical research,shopping,mental health"
"
											Cuando esto sucedió, una parte de mí 
pensó, bueno,
											¿cuál es el problema?
											Los medios simplificaron demasiado
algunas cosas, pero al fin y al cabo,
											son sólo noticias.
											Y creo que muchos científicos
tienen esta actitud.
											Pero resulta que estas cosas 
suceden todo el tiempo,
											y afectan no sólo las historias
que uno lee en las noticias
											sino también los productos
que uno ve en las estanterías.
											Cuando los titulares empezaron 
a circular,
											los comerciantes empezaron a llamar.
											¿Estaría dispuesta a dotar de 
aval científico
											a agua embotellada que aumenta 
el estado de ánimo?
											¿O iría a la televisión
a demostrar
											en frente de una audiencia
en directo
											que la comida casera de verdad 
te hace sentir mejor?
											Creo que esta gente no tenía malas intenciones,
pero si hubiera aceptado sus ofertas
											habría ido más allá 
de la ciencia,
											y los buenos científicos se cuidan de 
no hacer esto.
									","
											Bu olduğunda, içimden bir ses dedi ki,
											Bunda bu kadar büyütecek ne var?
											Yani basın birkaç şeyi fazlasıyla basitleştirdi, fakat sonuçta
											bu sadece bir gazete haberi.
											Ve bence pek çok bilim insanında bu tavır var.
											Fakat sorun şu ki, bu tür şeyler sürekli olmakta
											ve bu sadece gazetelerde okuduğunuz haberleri etkilemiyor
											ayrıca raflarda gördüğünüz ürünleri de etkiliyor.
											Manşetler yayınlandığında, olan şey şuydu
											pazarlamacılar aramaya başladı.
											Moralinizi yükselten şişe suyunun
											bilimsel açıklamasını yapmaya istekli miydim?
											Ya da canlı yayında seyircilerin karşısında
											canınızın çektiğini yemenizin kendinizi daha iyi
											hissetmenizi sağladığını mı kanıtlasaydım?
											Bence bu insanlar iyi niyetliydiler, fakat tekliflerini kabul etmiş olsaydım,
											bilimin ötesine geçmiş olurdum
											ve iyi bilim insanları bunu yapmamak konusunda dikkatlidirler.
									","
											When this happened, a part of me thought, well,
											what's the big deal?
											So the media oversimplified a few things, but in the end,
											it's just a news story.
											And I think a lot of scientists have this attitude.
											But the problem is that this kind of thing happens all the time,
											and it affects not just the stories you read in the news
											but also the products you see on the shelves.
											When the headlines rolled, what happened was,
											the marketers came calling.
											Would I be willing to provide a scientific endorsement
											of a mood-boosting bottled water?
											Or would I go on television to demonstrate,
											in front of a live audience,
											that comfort foods really do make you feel better?
											I think these folks meant well, but had I taken them up on their offers,
											I would have been going beyond the science,
											and good scientists are careful not to do this.
									","
											Quand cela s'est produit, une partie de moi a pensé,
											« Et alors ? »
											Les médias ont super simplifié quelques choses, mais au final,
											ce n'est qu'un article.
											Et je pense que beaucoup de scientifiques ont la même attitude.
											Mais le problème est que ce genre de chose arrive tout le temps,
											et cela n'affecte pas que les histoires que nous lisons dans la presse
											mais aussi les produits que nous voyons dans les supermarchés.
											Quand ces titres sont sortis,
											les responsables marketing ont commencé à appeler.
											Serais-je disposée à certifier scientifiquement
											une eau en bouteille censée booster la bonne humeur ?
											Ou voudrais-je paraître à la télévision pour démontrer
											devant un public
											que les aliments-réconfort nous réconfortent vraiment ?
											Je pense que ces gens pensaient bien faire, mais si j'avais accepté leurs offres,
											je serais allée au-delà de la science,
											et les bons scientifiques évitent ce genre de démarche.
									","
											Als dies geschah, dachte ein Teil von mir: Gut,
											was soll die Aufregung?
											Die Medien haben ein paar Sachen 
zu sehr vereinfacht, aber letztlich
											ist es nur eine Zeitungsnachricht.
											Und ich glaube, dass viele 
WissenschaftlerInnen diese Sicht teilen.
											Aber das Problem ist, dass diese 
Dinge die ganze Zeit über geschehen,
											und das nicht nur einen Einfluss auf die 
Geschichten in den Nachrichten hat,
											sondern auch auf die Produkte 
in den Regalen.
											Was geschah, als die Schlagzeilen 
die Runde machten, war,
											dass Marketingfachleute anzurufen begannen.
											Ob ich bereit wäre, eine 
wissenschaftliche Empfehlung
											für ein stimmungsaufhellendes 
Tafelwasser auszusprechen?
											Oder ob ich im Fernsehen vor anwesendem
											Publikum demonstrieren würde,
											dass dich ""Essen wie bei Muttern"" 
wirklich besser fühlen lässt?
											Ich denke, dass diese Leute es wirklich gutmeinten, 
aber hätte ich ihre Angebote angenommen,
											hätte ich die Wissenschaft hinter mir gelassen,
											und gute WissenschaftlerInnen 
achten darauf, das nicht zu tun.
									",Beware neuro-bunk,Molly Crockett,11:18,"advertising,brain,marketing,media,neuroscience,science,decision-making,behavioral economics,cognitive science,bioethics,consumerism,health,journalism,mind,medical research,shopping,mental health"
"
","
","
","
","
",Beware neuro-bunk,Molly Crockett,11:18,"advertising,brain,marketing,media,neuroscience,science,decision-making,behavioral economics,cognitive science,bioethics,consumerism,health,journalism,mind,medical research,shopping,mental health"
"
											Sin embargo, la neurociencia aparece 
cada vez más en el marketing.
											Un ejemplo: las neurobebidas,
											una línea de productos, incluida la 
Neurodicha,
											—según su etiqueta ayuda a reducir el estrés—,
											mejora el estado anímico, 
proporciona mayor concentración,
											y promueve la actitud positiva.
											Debo decir que esto suena genial.
(Risas)
											Podría haber usado esto
hace 10 minutos.
											Cuando esto apareció en mi 
tienda local, desde luego
											sentí curiosidad acerca de los estudios
que respaldaban estas afirmaciones.
											Entonces fui al sitio web de la compañía
para descubrir
											ensayos controlados
de sus productos.
											Pero no encontré ninguno.
									","
											Ama herşeye rağmen;nörobilim, pazarlamada her geçen gün daha çok yer alıyor.
											İşte bir örnek: Nöro içecekler,
											Nöro Mutluluğun da dahil olduğu bir üretim hattı
											ki etiketine göre stresin azalmasına yardımcı olmakta,
											moralinizi yükseltmekte, konsantrasyonunuzu arttırmakta
											ve daha iyi bir bakış açısını desteklemektedir.
											Söylemek zorundayım, bu kulağa muhteşem geliyor. (Kahkahalar)
											Bunu kesinlikle 10 dakika önce kullanmış olabilirdim.
											Bu, yerel dükkanımda yerini aldığı zaman, doğal olarak
											bu iddiaları destekleyen araştırmalar konusunda meraklandım.
											Bu yüzden, ürünlerinin bazı kontrollü deneylerini bulmak amacıyla
											firmanın web sayfasına girdim.
											Fakat hiçbir şey bulmadım.
									","
											But nevertheless, neuroscience is turning up more and more in marketing.
											Here's one example: Neuro drinks,
											a line of products, including Nuero Bliss here,
											which according to its label helps reduce stress,
											enhances mood, provides focused concentration,
											and promotes a positive outlook.
											I have to say, this sounds awesome. (Laughter)
											I could totally have used this 10 minutes ago.
											So when this came up in my local shop, naturally I was
											curious about some of the research backing these claims.
											So I went to the company's website looking to find
											some controlled trials of their products.
											But I didn't find any.
									","
											Néanmoins, les neurosciences apparaissent de plus en plus en marketing.
											Voici un exemple : les boissons Neuro,
											une ligne de produits, dont le Neuro Bliss ici,
											qui d'après son étiquette aiderait à réduire le stress,
											améliorer la bonne humeur, contribuer à la concentration,
											et promouvoir une attitude positive.
											Je dois admettre, ça a l'air trop bien. 
(Rires)
											J'en aurais certainement bu il y a 10 minutes.
											Donc quand j'en ai vu au supermarché du quartier, j'étais naturellement
											curieuse de savoir sur quelles études étaient fondées ces déclarations.
											Je suis allée sur le site web de l'entreprise pour chercher
											quelques-uns des tests contrôlés de leurs produits.
											Je n'en ai trouvé aucun.
									","
											Trotzdem taucht die Neurowissenschaft 
zunehmend im Marketing auf.
											Hier ein Beispiel: Neuro-Getränke,
											Eine Produktlinie, die wie hier 
Neuro-Glück beinhaltet,
											das laut Etikett bei der Stressreduktion hilft,
											die Stimmung hebt, geschärfte 
Konzentration verschafft
											und eine positive Einstellung fördert.
											Ich muss schon sagen, 
das klingt traumhaft. (Lachen)
											Ich hätte das vor 10 Minuten brauchen können.
											Als das in meinem Einkaufsladen 
auftauchte, war ich natürlich
											neugierig auf die Forschung, 
die diese Behauptungen stützt.
											Daher ging ich auf die 
Website der Firma, um ein paar
											kontrollierte Experimente zu 
ihren Produkten zu finden.
											Aber ich fand keine.
									",Beware neuro-bunk,Molly Crockett,11:18,"advertising,brain,marketing,media,neuroscience,science,decision-making,behavioral economics,cognitive science,bioethics,consumerism,health,journalism,mind,medical research,shopping,mental health"
"
","
","
","
","
",Beware neuro-bunk,Molly Crockett,11:18,"advertising,brain,marketing,media,neuroscience,science,decision-making,behavioral economics,cognitive science,bioethics,consumerism,health,journalism,mind,medical research,shopping,mental health"
"
											Con o sin ensayo, estas declaraciones 
están delante
											y centrada en la etiqueta, al lado 
de la foto de un cerebro.
											Y resulta ser que las fotos de cerebros
tienen propiedades especiales.
											Un par de investigadores pidieron a unos 
cientos de personas
											que leyeran un artículo científico.
											La mitad de las personas, tenía el artículo 
con la imagen de un cerebro,
											y la otra mitad, el mismo artículo
											pero sin la imagen de un cerebro.
											Al final, ya ven a dónde va esto,
											se les preguntaba a las personas
si estaban de acuerdo
											con las conclusiones del artículo.
											Esta es la cantidad de personas
de acuerdo
											con las conclusiones sin imagen.
											Y esto, la cantidad que estaban de acuerdo 
con el mismo artículo
											con la imagen de un cerebro.
											La moraleja aquí es,
											¿quieren venderlo? Pónganle un cerebro.
									","
											Deneyli ya da deneysiz, bu iddialar etikette beyin resminin hemen yanında
											çok önemli bir konuma sahip
											ve ortaya çıkan şu ki beyin resimlerinin olağanüstü özellikleri var.
											Birkaç araştırmacı yüzlerce insana bilimsel bir makaleyi
											okumalarını rica etti.
											Bu insanların yarısına göre, makalede bir beyin resmi vardı,
											fakat bu insanların diğer yarısı için, ki bu aynı makaleydi,
											bir beyin resmi yoktu.
											Sonuç olarak- konunun nereye gittiğini anlıyorsunuz-
											insanlara bu makalenin sonucuna katılıp
											katılmadıkları soruldu.
											Bu resim olmadığı sonucuna inanan ne kadar insan
											olduğudur.
											Ve bu, aynı makalede, resim olduğuna
											inanan ne kadar insan olduğudur.
											Burdan eve götüreceğiniz mesaj şudur:
											Satmak mı istiyorsunuz? Üzerine bir beyin koyun.
									","
											Trial or no trial, these claims are front and center
											on their label right next to a picture of a brain.
											And it turns out that pictures of brains have special properties.
											A couple of researchers asked a few hundred people
											to read a scientific article.
											For half the people, the article included a brain image,
											and for the other half, it was the same article
											but it didn't have a brain image.
											At the end — you see where this is going —
											people were asked whether they agreed
											with the conclusions of the article.
											So this is how much people agree with the conclusions
											with no image.
											And this is how much they agree with the same article
											that did include a brain image.
											So the take-home message here is,
											do you want to sell it? Put a brain on it.
									","
											Qu'il y ait eu test ou pas, ces déclarations sont sur le devant et le centre
											de leur étiquette juste à côté d'une image du cerveau.
											Et il se trouve que les images du cerveau ont des propriétés spéciales.
											Des chercheurs ont demandé à une centaine de personnes
											de lire un article scientifique.
											Pour la moitié des personnes interrogées, l'article incluait une image du cerveau,
											et pour l'autre moitié, c'était le même article
											mais sans image du cerveau.
											A la fin - vous devinez bien -
											on leur a demandé s'ils étaient d'accord
											avec les conclusions de l'article.
											Voici à quel point les sujets étaient d'accord avec les conclusions
											sans image.
											Et voici combien ils étaient d'accord avec le même article
											avec image.
											La leçon à retenir ici :
											Vous avez quelque chose à vendre? Mettez un cerveau dessus.
									","
											Experimente oder nicht, diese 
Behauptungen stehen vorne in der Mitte
											auf ihrem Etikett genau neben 
der Abbildung eines Gehirns.
											Und es zeigt sich, dass Bilder von Gehirnen 
besondere Eigenschaften haben.
											Eine Gruppe Forscher bat einige hundert Personen,
											einen wissenschaftlichen Artikel zu lesen.
											Bei der Hälfte der Personen beinhaltete 
der Artikel ein Bild eines Gehirns,
											und die andere Hälfte erhielt den gleichen Artikel
											ohne das Bild eines Gehirns.
											Am Ende – Sie wissen, was jetzt kommt –
											wurden die Personen gefragt, 
ob sie mit den Schlussfolgerungen
											des Artikels übereinstimmten.
											Das hier zeigt, wie viele
Personen übereinstimmten,
											ohne Bild.
											Und hier sieht man, wie viele
dem gleichen Artikel zustimmten,
											der ein Bild eines Gehirns beinhaltete.
											Die Schlussfolgerung ist hier also,
											willst du es verkaufen? 
Dann druck ein Gehirn drauf.
									",Beware neuro-bunk,Molly Crockett,11:18,"advertising,brain,marketing,media,neuroscience,science,decision-making,behavioral economics,cognitive science,bioethics,consumerism,health,journalism,mind,medical research,shopping,mental health"
"
","
","
","
","
",Beware neuro-bunk,Molly Crockett,11:18,"advertising,brain,marketing,media,neuroscience,science,decision-making,behavioral economics,cognitive science,bioethics,consumerism,health,journalism,mind,medical research,shopping,mental health"
