en,tr,de,title,speaker,duration,tags
"
","
","
",The career advice you probably didn’t get,Susan Colantuono,13:57,"TEDx,business,gender,leadership,men,women,women in business"
"
											Here's what I mean by that.
											Five years ago, I was asked to moderate
											a panel of executives,
											and the topic for the evening was
											""What do you look for in 
high-potential employees?""
											So think about the three elements of leadership
											as I summarize for you what they told me.
									","
											Ne demek istediğimi açıklayayım.
											Beş yıl önce yöneticilerin yer aldığı
											bir paneli yönetmem istendi
											ve o akşamın konusu da
											""Yüksek potansiyelli bir
çalışandan neler beklersiniz?"" idi.
											Şimdi ben size, 
bana söylenenleri özetlerken
											siz de, liderliğin üç faktörünü düşünün.
									","
											Ich meine damit Folgendes:
											Vor 5 Jahren sollte ich die Moderation
											einer Podiumsdiskussion übernehmen.
											Thema des Abends war:
											""Was suchen Sie bei 
High-Potential-Mitarbeitern?""
											Denken Sie an die 3 Elemente 
des Führungsverhaltens,
											wenn ich jetzt zusammenfasse,
was sie zu mir sagten.
									",The career advice you probably didn’t get,Susan Colantuono,13:57,"TEDx,business,gender,leadership,men,women,women in business"
"
","
","
",The career advice you probably didn’t get,Susan Colantuono,13:57,"TEDx,business,gender,leadership,men,women,women in business"
"
											They said, ""We look for people
											who are smart and hard working and committed
											and trustworthy and resilient.""
											So which element of leadership does that relate to?
											Personal greatness.
									","
											Dediler ki; ""Biz zeki, çalışkan,
											sadık ve esnek olabilecek
											insanlar arıyoruz.""
											Peki, bunlar 
liderliğin hangi faktörü ile ilgili ?
											Kişisel yücelik.
									","
											Sie sagten: ""Wir suchen nach Menschen,
											die hart arbeiten,
intelligent, engagiert,
											vertrauenswürdig und resilient sind.
											Zu welchem Element 
des Führungsverhaltens gehört dies?
											Menschliche Größe.
									",The career advice you probably didn’t get,Susan Colantuono,13:57,"TEDx,business,gender,leadership,men,women,women in business"
"
","
","
",The career advice you probably didn’t get,Susan Colantuono,13:57,"TEDx,business,gender,leadership,men,women,women in business"
"
											They said, ""We look for employees
											who are great with our customers,
											who empower their teams,
											who negotiate effectively,
											who are able to manage conflict well,
											and are overall great communicators.""
											Which element of leadership does that equate to?
											Engaging the greatness in others.
									","
											Daha sonra eklediler; 
""Müşterilerle
											ilişkileri iyi olan,
											ekiplerine yetki veren,
											etkili müzakere edebilen,
											çatışmayı iyi yönetecek,
											ve iletişim 
yeteneği güçlü kişiler arıyoruz.""
											Bu, hangi 
liderlik faktörüne denk geliyor ?
											Başkalarındaki yüceliği ortaya çıkarmak.
									","
											Sie sagten: ""Wir suchen Arbeitnehmer,
											die gut mit Kunden umgehen,
											die die Mitarbeiterproduktivität steigern,
											die effektiv verhandeln,
											die in Konfliktsituationen ruhig bleiben
											und die sich vor allem durch sehr gute
Kommunikationsfähigkeit auszeichnen.""
											Zu welchem Führungsverhalten passt das?
											Das Beste in anderen herausholen.
									",The career advice you probably didn’t get,Susan Colantuono,13:57,"TEDx,business,gender,leadership,men,women,women in business"
"
","
","
",The career advice you probably didn’t get,Susan Colantuono,13:57,"TEDx,business,gender,leadership,men,women,women in business"
"
											And then they pretty much stopped.
											So I asked,
											""Well, what about people
											who understand your business,
											where it's going,
											and their role in taking it there?
											And what about people who are able
											to scan the external environment,
											identify risks and opportunities,
											make strategy or make strategic recommendations?
											And what about people who are able
											to look at the financials of your business,
											understand the story that the financials tell,
											and either take appropriate action
											or make appropriate recommendations?""
									","
											Ve sonra biraz durakladılar.
											Ben de hemen sordum,
											""Peki işinizi iyi bilen,
											nereye gittiğini anlayan,
											ve rollerinin bilincinde olan
											insanlar konusunda ne düşünüyorsunuz?
											Çevreyi gözlemleyebilen
											risk ve fırsatları ayırt edebilen,
											bir strateji oluşturan 
ya da stratejik öneriler veren
											insanlar hakkında peki?
											Ayrıca, işinizin mali yönüyle ilgilenecek,
											rakamların arkasındaki hikayeyi anlayacak
											ve gerektiğinde aksiyon alıp
											gerektiğinde duruma uygun
önerilerde bulunacak insanlar?
									","
											Das war dann alles.
											Deshalb fragte ich:
											""Was ist mit den Menschen,
											die das Geschäft verstehen,
											wissen, wohin es gehen soll
											und es dahin führen wollen?
											Was ist mit den Menschen,
											die das äußere Umfeld durchschauen können,
											Risiken und Möglichkeiten erkennen,
											und Strategien vorschlagen 
oder auch durchführen?
											Und was ist mit den Menschen,
											die sich um die Finanzen 
der Firma kümmern,
											die die Zahlen zu interpretieren wissen
											und entweder die richtigen 
Maßnahmen ergreifen
											oder die richtigen 
Empfehlungen aussprechen?""
									",The career advice you probably didn’t get,Susan Colantuono,13:57,"TEDx,business,gender,leadership,men,women,women in business"
"
","
","
",The career advice you probably didn’t get,Susan Colantuono,13:57,"TEDx,business,gender,leadership,men,women,women in business"
"
											And to a man, they said,
											""That's a given.""
									","
											Cevap olarak, istisnasız herkes
											""Bu zaten elde bir"" dedi.
									","
											Bei einem Mann sagen sie:
											""Das ist selbstverständlich.""
									",The career advice you probably didn’t get,Susan Colantuono,13:57,"TEDx,business,gender,leadership,men,women,women in business"
"
","
","
",The career advice you probably didn’t get,Susan Colantuono,13:57,"TEDx,business,gender,leadership,men,women,women in business"
"
											So I turned to the audience
											of 150 women and I asked,
											""How many of you have ever been told
											that the door-opener for career advancement
											is your business, strategic and financial acumen,
											and that all the other important stuff
											is what differentiates you in the talent pool?""
											Three women raised their hand,
											and I've asked this question of women
											all around the globe in the five years since,
											and the percentage is never much different.
									","
											Ben de 150 kadından oluşan
											dinleyici 
topluluğuna döndüm ve sordum,
											""Kaçınız, kariyer gelişim yolunuzda
											tüm kapıları açacak olanın
											mesleki, stratejik ve finansal 
alanlardaki zekanız olduğunu ve
											diğer tüm önemli özellikerin sizi sadece
											yetenek havuzunda 
farklılaştıracağını biliyordunuz?
											Üç tane kadın el kaldırdı!
											Ben bu soruyu beş yıldır
											dünyanın her yerinde soruyorum ve
											el kaldıranların 
yüzdesi fazla farklı olmuyor.
									","
											Ich wendete mich also
											an 150 Frauen und fragte:
											""Wie vielen von Ihnen hat man gesagt,
											dass das Sprungbrett
für einen Berufsaufstieg
											Ihr finanz-strategischer
Geschäftssinn ist,
											und dass all das andere
wichtige Zeug das ist,
											was Sie aus dem 'Talent Pool' 
herausstechen lässt?""
											Drei Frauen hoben ihre Hand,
											und ich stelle diese Frage seit 5 Jahren
											Frauen auf der ganzen Welt

											und der Prozentsatz der Meldungen
ist fast immer der gleiche.
									",The career advice you probably didn’t get,Susan Colantuono,13:57,"TEDx,business,gender,leadership,men,women,women in business"
"
","
","
",The career advice you probably didn’t get,Susan Colantuono,13:57,"TEDx,business,gender,leadership,men,women,women in business"
"
											So this is obvious, right?
											But how can it be?
											Well, there are primarily three reasons
											that there's this missing 33 percent
											in the career success advice given to women?
											When organizations direct women
											toward resources
											that focus on the conventional advice
											that we've been hearing for over 40 years,
											there's a notable absence of advice that relates
											to business, strategic and financial acumen.
											Much of the advice is emphasizing
											personal actions that we need to take,
											like become more assertive, become more confident,
											develop your personal brand,
											things that Tonya's been working on,
											and advice about working with other people,
											things like learn to self-promote,
											get a mentor, enhance your network,
											and virtually nothing said
											about the importance of business, strategic
											and financial acumen.
											This doesn't mean that this advice is unimportant.
											What it means is that this is advice
											that's absolutely essential for breaking through
											from career start to middle management,
											but it's not the advice
											that gets women to break through
											from the middle, where we're 50 percent,
											to senior and executive positions.
											And this is why conventional advice to women
											in 40 years hasn't closed the gender gap at the top
											and won't close it.
									","
											Herşey ortada, öyle değil mi?
											Ama nasıl olur?
											Aslında, kadınlara verilen
											kariyer başarısı tavisyelerindeki
											%33'lük kayıp kısmın üç temel nedeni var.
											Şirketler, kadın yöneticilerini kaynaklara
											yönlendirirken, daha çok 40 yıldır
											duymakta olduğumuz görüşlere odaklı
											olduğu için, mesleki stratejik
											ve finansal zekanın 
önemini ön plana getiren
											görüş ile aralarında 
ciddi bir boşluk oluşuyor.
											Bu görüş genellikle, daha
											girişken ve kendine güvenli
											olmamız için gereken
kişisel aksiyonları alabilmemiz,
											kendi markamızı yaratmamız,
											Tanya'nın da üzerinde çalıştığı
şeylerdi bunlar hatta
											ve diğer insanlarla birlikte çalışmamız,
											nasıl terfi edeceğimizi 
öğrenebilmemiz, bir mentorla
											çalışıp çevremizi geliştirebilmemizden
											bahsederken, mesleki, stratejik
											ve finansal zekanın öneminden
											neredeyse hiç bahsedilmemiştir.
											Bu bahsedilen görüş
önemsizdir demek istemiyorum.
											Kariyerin ilk basamaklarından
											orta kademe yöneticiliğe geçişte çok
											işe yarayan bu görüş,
											kadınların %50'sini oluşturduğu,
											orta kademeden üst düzey
											yöneticiliğe geçişte
											işe yarayacak 
bir görüş değildir ne yazık ki.
											İşte bu, kadınlara
											40 yıldır verilen geleneksel tavsiyelerin
											üst düzeydeki cinsiyet farkını
kapatmamasının nedenidir.
									","
											Das ist eindeutig, oder?
											Aber wie kann das sein?
											Es gibt hauptsächlich drei Gründe
											für diese fehlenden 33 %,
											die den Karriereerfolg
einer Frau verhindern.
											Wenn Unternehmen Frauen 

											auf die Ressourcen aufmerksam machen,
											die auf konventionellen Ratschlägen
basieren,
											die wir schon seit 40 Jahren hören,
											ist da eine beachtliche Lücke
in Bezug auf Ratschläge,
											die mit finanz-strategischem 
Geschäftssinn zu tun hat.
											Bei vielen Ratschlägen wird
											das persönliche Handeln betont,
											wie Bestimmtheit und Selbsbewusstsein,
											persönliches Markenzeichen,
											Dinge, an denen
Tonya gearbeitet hat,
											und Ratschläge über Teamwork,
											Selbstmarketing,
											der Mentor, die Netzwerkexpansion,
											und praktisch niemand sagt etwas
über die Wichtigkeit
											des finanz-strategischen Geschäftssinns.
											Dieser Ratschlag ist deshalb 
aber nicht unwichtig.
											Dies bedeutet nur,
dass er am Anfang der Karriere
											bis zur mittleren Managementposition
											absolut entscheidend ist,
											aber dass er nichts taugt,
											wenn Frauen von der Mitte,
											wo wir 50 % sind, nach oben
											in die Senior- und Führungspositionen
kommen wollen.
											Dies ist der Grund, 
warum konventionelle Ratschläge
											in 40 Jahren den
Gender Gap auf Spitzenpositionen
											nicht geschlossen haben 
und ihn nicht schließen werden.
									",The career advice you probably didn’t get,Susan Colantuono,13:57,"TEDx,business,gender,leadership,men,women,women in business"
"
","
","
",The career advice you probably didn’t get,Susan Colantuono,13:57,"TEDx,business,gender,leadership,men,women,women in business"
"
											Now, the second reason
											relates to Tonya's comments
											about having had excellent performance evals,
											great feedback from her teams,
											and having taken every management training program
											she can lay her hands on.
											So you would think that she's getting
											messages from her organization
											through the talent development systems
											and performance management systems
											that let her know how important it is
											to develop business, strategic and financial acumen,
											but here again, that green square is quite small.
											On average,
											talent and performance management systems
											in the organizations that I've worked with
											focus three to one
											on the other two elements of leadership
											compared to the importance of business,
											strategic and financial acumen,
											which is why typical talent and performance systems
											haven't closed and won't close
											the gender gap at the top.
									","
											İkinci neden ise,
											Tanya'nın da bahsettiği
											başarılı performans değerlendirmeleri,
											ekibin olumlu geri dönüşleri
											ve yöneticilikle ilgili
											alınabilecek
tüm eğitimleri almakla ilgili.
											Siz şimdi, bu yetenek geliştirme ve
											performans yönetim sistemleri dahilinde
											Tanya'nın mesleki, stratejik ve finansal
											zekanın geliştirilmesinin
											önemi ile ilgili bilgilendirildiğini
düşünebilirsiniz
											fakat burda da gene
yeşil kare oldukça küçük.
											Genellikle,
											birlikte çalıştığım şirketlerdeki
											yetenek ve performans yönetim sistemleri
											liderliğin diğer iki faktöründe
											mesleki, stratejik ve
											finansal zekanın 
önemiyle karşılaştırıldığında
											üçten bire doğru odaklıdırlar,
											bu da üst düzeydeki
											cinsiyet farkının neden kapanmadığının
											ve kapanamayacağının sebebidir.
									","
											Der zweite Grund
											hat mit Tonyas Kommentaren zu tun,
											exzellente Beurteilungen
und wunderbares Feedback
											ihrer Teams erhalten
											und jede Fortbildung gemacht zu haben,
											die sie ergattern konnte.
											Sie denken wahrscheinlich, sie erhält
											von ihrer Firma Tipps,
											durch Talentförderungssysteme
											und Fortbildungen für Führungskräfte,
											wo man ihr mitteilt, wie wichtig
											der finanz-strategische Geschäftssinn ist.
											Dem ist aber nicht so.
Das grüne Quadrat bleibt klein.
											Im Durchschnitt
											konzentrieren sich die 
Talent-Management-Systeme
											in den Unternehmen,
in denen ich gearbeitet habe,
											verglichen mit dem
											finanz-strategischen Geschäftssinn,
											im Verhältnis 3 : 1
											auf die anderen beiden Elemente.
											Deshalb haben Talent-Management-Systeme
											den Gender-Gap an der Führungsspitze
											nicht geschlossen und werden
ihn auch nicht schließen.
									",The career advice you probably didn’t get,Susan Colantuono,13:57,"TEDx,business,gender,leadership,men,women,women in business"
"
","
","
",The career advice you probably didn’t get,Susan Colantuono,13:57,"TEDx,business,gender,leadership,men,women,women in business"
"
											Now, Tonya also talked about working with a mentor,
											and this is really important to talk about,
											because if organizations,
											talent and performance systems
											aren't giving people in general
											information about the importance of
											business, strategic and financial acumen,
											how are men getting to the top?
											Well, there are primarily two ways.
											One is because of the positions
											they're guided into,
											and the other is because of informal mentoring
											and sponsorship.
									","
											Tonya ayrıca bir mentorla çalıştığından
											söz etti, ki bu çok önemli bir konu
											çünkü eğer şirketler, yetenek ve
											performans sistemleri, çalışanlarına
											mesleki, stratejik ve finansal zekanın
											önemi ile ilgili bilgilendirme yapmıyorsa
											o zaman erkekler nasıl
											oluyor da yükseliyorlar ?
											Bunun başlıca iki yolu vardır.
											Biri yönlendirildikleri
											pozisyonların gereği olarak
											diğeri de resmi olmayan
											mentorluk ve sponsorluk yolu ile.
									","
											Tonya erzählte mir auch über
die Arbeit mit ihrem Mentor
											— es ist wichtig, darüber zu reden.
											Wenn die Unternehmen und
											die Talent-Management-Systeme nämlich
											den Menschen im Allgemeinen
											nicht die Wichtigkeit
											des finanz-strategischen 
Geschäftssinns vermitteln,
											wieso kommen Männer dann nach oben?
											Im Grunde gibt es zwei Wege:
											Zum einen sind da die Positionen,
											zu denen sie geführt werden;
											zum anderen gibt es das informelle
Mentoring- und Förderungssystem.
									",The career advice you probably didn’t get,Susan Colantuono,13:57,"TEDx,business,gender,leadership,men,women,women in business"
"
","
","
",The career advice you probably didn’t get,Susan Colantuono,13:57,"TEDx,business,gender,leadership,men,women,women in business"
"
											So what's women's experience
											as it relates to mentoring?
											Well, this comment from an executive
											that I worked with recently
											illustrates that experience.
											He was very proud of the fact that last year,
											he had two protégés: a man and a woman.
											And he said, ""I helped the woman build confidence,
											I helped the man learn the business,
											and I didn't realize that I was treating them
											any differently.""
											And he was sincere about that.
									","
											Peki bu durumda kadınların
											mentorlukla 
ilgili deneyimledikleri nedir ?
											Şimdi bahsedeceğim yorum
											yakın zamanda birlikte çalıştığım
											bir yöneticinin yaşadığı deneyimden.
											Geçen yıl, çok da gurur duyduğu
											iki çalışanı olmuş: biri erkek biri kadın.
											""Kadın olanın kendine 
güvenini tesis ,etmesine yardımcı oldum
											erkek olana ise işi 
öğrenmesinde ve her ikisine
											farklı davrandığımı hiç
											farketmedim bile."" diyor.
											Ve bu konuda çok samimi.
									","
											Welche Erfahrung haben Frauen
											mit dem Mentoring-System?
											Folgender Kommentar eines Managers,
											mit dem ich zusammengearbeitet habe,
											veranschaulicht diese Erfahrung.
											Er war sehr stolz darauf 
im vergangenen Jahr
											zwei ""Mentees"" gehabt zu haben: 
einen Mann und eine Frau.
											Er sagte: ""Der Frau half ich 
zu mehr Selbstvertrauen,
											dem Mann erklärte ich das Geschäft.
											Dabei bemerkte ich gar nicht, dass ich sie
											anders behandelt habe.""
											Er war ehrlich, was das anbelangte.
									",The career advice you probably didn’t get,Susan Colantuono,13:57,"TEDx,business,gender,leadership,men,women,women in business"
"
","
","
",The career advice you probably didn’t get,Susan Colantuono,13:57,"TEDx,business,gender,leadership,men,women,women in business"
