en,fr,pt,title,speaker,duration,tags
"
","
","
",The perks of being a pirate,Tom Nash,8:55,"storytelling,humor,disability,life,personal growth,creativity,TEDx"
"
											(Laughter)
									","
											(Rires)
									","
											(Risos)
									",The perks of being a pirate,Tom Nash,8:55,"storytelling,humor,disability,life,personal growth,creativity,TEDx"
"
","
","
",The perks of being a pirate,Tom Nash,8:55,"storytelling,humor,disability,life,personal growth,creativity,TEDx"
"
											But I like being a pirate.
											I find many advantages
to having a disability,
											and I'm not just talking about
the money I save on gloves ...
									","
											Mais j'aime être un pirate.
											Je trouve de nombreux avantages
au fait d'avoir un handicap
											et je ne parle pas seulement de l'argent
que j'économise sur les gants...
									","
											Mas eu gosto de ser um pirata.
											Encontro muitas vantagens
em ser deficiente,
											e não estou só a falar
de quanto economizo em luvas...
									",The perks of being a pirate,Tom Nash,8:55,"storytelling,humor,disability,life,personal growth,creativity,TEDx"
"
","
","
",The perks of being a pirate,Tom Nash,8:55,"storytelling,humor,disability,life,personal growth,creativity,TEDx"
"
											(Laughter)
									","
											(Rires)
									","
											(Risos)
									",The perks of being a pirate,Tom Nash,8:55,"storytelling,humor,disability,life,personal growth,creativity,TEDx"
"
","
","
",The perks of being a pirate,Tom Nash,8:55,"storytelling,humor,disability,life,personal growth,creativity,TEDx"
"
											or the fantastically legitimate excuse
for never having to master chopsticks.
									","
											ou de l'excuse fantastiquement légitime
											pour ne jamais avoir
à maîtriser des baguettes.
									","
											nem da desculpa perfeitamente legítima
de nunca usar pauzinhos para comer.
									",The perks of being a pirate,Tom Nash,8:55,"storytelling,humor,disability,life,personal growth,creativity,TEDx"
"
","
","
",The perks of being a pirate,Tom Nash,8:55,"storytelling,humor,disability,life,personal growth,creativity,TEDx"
"
											(Laughter)
									","
											(Rires)
									","
											(Risos)
									",The perks of being a pirate,Tom Nash,8:55,"storytelling,humor,disability,life,personal growth,creativity,TEDx"
"
","
","
",The perks of being a pirate,Tom Nash,8:55,"storytelling,humor,disability,life,personal growth,creativity,TEDx"
"
											I'm talking about real advantages
I feel I've gained,
											having gone through physical adversity.
									","
											Je parle de vrais avantages
que j'ai acquis
											face à un handicap physique.
									","
											Estou a falar das vantagens reais
que penso ter ganho
											por ter passado por adversidades físicas.
									",The perks of being a pirate,Tom Nash,8:55,"storytelling,humor,disability,life,personal growth,creativity,TEDx"
"
","
","
",The perks of being a pirate,Tom Nash,8:55,"storytelling,humor,disability,life,personal growth,creativity,TEDx"
"
											When I was 19, I contracted a disease
											that resulted in the loss
of both my arms at the elbows,
											both my legs below the knee,
											and left enough scars on my face
to elicit jealousy in Freddy Krueger.
									","
											Quand j'avais 19 ans,
j'ai contracté une maladie
											qui a résulté en la perte
de mes deux bras au coude,
											de mes deux jambes sous le genou
											et assez de cicatrices sur mon visage
pour rendre Freddy Krueger jaloux.
									","
											Quando eu tinha 19 anos,
contraí uma doença
											que resultou na perda
dos braços até aos cotovelos,
											das pernas abaixo dos joelhos
											e me deixou cicatrizes no rosto
que fazem inveja a Freddy Krueger.
									",The perks of being a pirate,Tom Nash,8:55,"storytelling,humor,disability,life,personal growth,creativity,TEDx"
"
","
","
",The perks of being a pirate,Tom Nash,8:55,"storytelling,humor,disability,life,personal growth,creativity,TEDx"
"
											(Laughter)
									","
											(Rires)
									","
											(Risos)
									",The perks of being a pirate,Tom Nash,8:55,"storytelling,humor,disability,life,personal growth,creativity,TEDx"
"
","
","
",The perks of being a pirate,Tom Nash,8:55,"storytelling,humor,disability,life,personal growth,creativity,TEDx"
"
											Now, I may never be able
to communicate in sign language,
											but my increased resilience
and general ability to problem-solve
											has been heightened
by being forced to think laterally
											to overcome problems
that most people aren't faced with.
									","
											Je ne pourrai peut-être jamais
communiquer en langue des signes
											mais ma résilience accrue
et ma capacité à résoudre des problèmes
											ont été exacerbées
en étant forcé à penser latéralement
											pour surmonter des problèmes
											auxquels la plupart des gens
ne sont pas confrontés.
									","
											Bem, talvez eu nunca seja capaz
de usar a língua gestual,
											mas a minha alta resiliência
e a capacidade de resolver problemas
											foram reforçadas 
ao ter de pensar lateralmente
											para superar problemas
que a grande maioria não enfrenta.
									",The perks of being a pirate,Tom Nash,8:55,"storytelling,humor,disability,life,personal growth,creativity,TEDx"
"
","
","
",The perks of being a pirate,Tom Nash,8:55,"storytelling,humor,disability,life,personal growth,creativity,TEDx"
"
											One of the first lessons that I learned
											immediately followed
the painful and arduous task
											of learning how to walk again,
											but it went on to pay dividends
for the rest of my life.
											It happened when I attempted
to step up a curb.
											Now as rudimentary as this action
sounds to most of you,
											stepping up a curb
is somewhat of a challenge
											for those of us without ankle movement.
											So I tried stepping up the curb
											the way I'd always known how, front on,
											for days on end,
											with no success,
											until it became obvious
that the time and effort
											I was investing into this endeavor
was clearly disproportionate
											to the benefit of its outcome.
									","
											Une des premières leçons que j'ai apprises
											a immédiatement suivi
la tâche douloureuse et ardue
											d'apprendre à marcher à nouveau
											mais elle a payé des dividendes
pour le reste de ma vie.
											Cela est arrivé quand j'ai essayé
de monter sur un trottoir.
											Aussi rudimentaire
que cette action vous semble,
											monter sur un trottoir est un certain défi
											pour ceux n'ayant pas
de mobilité à la cheville.
											J'ai essayé de monter sur le trottoir
											comme je l'avais toujours fait, de face,
											des jours durant,
											sans y parvenir
											et il est devenu évident
que le temps et les efforts
											que j'investissais à ces fins
étaient disproportionnés
											face à l'intérêt du résultat.
									","
											Uma das primeiras lições que aprendi
											foi logo após a árdua e dolorosa tarefa
											de aprender a andar de novo,
											mas acabou por dar lucros
para o resto da minha vida.
											Aconteceu quando
eu tentei subir um passeio.
											Esta ação pode parecer muito simples
para a maioria de vocês,
											mas subir um passeio é um grande desafio
											para os que não têm
movimento dos tornozelos.
											Então, eu tentei subir o passeio
											da forma que sempre soube, de frente,
											durante dias e mais dias,
											sem qualquer sucesso,
											até que se tornou óbvio
que o tempo e o esforço
											que eu estava a investir
era claramente desproporcionado
											em relação ao benefício do resultado.
									",The perks of being a pirate,Tom Nash,8:55,"storytelling,humor,disability,life,personal growth,creativity,TEDx"
"
","
","
",The perks of being a pirate,Tom Nash,8:55,"storytelling,humor,disability,life,personal growth,creativity,TEDx"
"
											(Laughter)
									","
											(Rires)
									","
											(Risos)
									",The perks of being a pirate,Tom Nash,8:55,"storytelling,humor,disability,life,personal growth,creativity,TEDx"
"
","
","
",The perks of being a pirate,Tom Nash,8:55,"storytelling,humor,disability,life,personal growth,creativity,TEDx"
"
											So, I decided to inspect the problem
from a different angle.
											If I couldn't use an ankle joint
											to achieve the range of motion
that I required to mount the curb,
											I would have to use a different joint,
											like my hip.
											So I turned my body
perpendicular to the curb
											and placed my foot up sideways,
											and I was able to step up immediately.
											Within five minutes,
											no staircase was safe from my advances.
									","
											J'ai décidé d'examiner le problème
sous un autre angle.
											Si je ne pouvais pas utiliser de cheville
											pour obtenir l'amplitude de mouvement
nécessaire à monter sur le trottoir,
											je devrais utiliser une autre articulation
											comme ma hanche.
											J'ai placé mon corps
perpendiculaire au trottoir,
											j'ai monté mon pied
avec un mouvement de côté
											et j'ai immédiatement pu monter.
											En cinq minutes,
											aucun escalier n'était
à l'abri de mes avancées.
									","
											Então, decidi inspecionar o problema
de um ângulo diferente.
											Se eu não podia usar o tornozelo
											para conseguir o tipo de movimento
requerido para subir o passeio,
											eu teria de usar outra articulação,
											como a anca.
											Então eu virei o corpo
e fiquei perpendicular ao passeio,
											levantei o pé de lado,
											e pude subir imediatamente.
											Ao fim de cinco minutos,
											nenhuma escada me resistia.
									",The perks of being a pirate,Tom Nash,8:55,"storytelling,humor,disability,life,personal growth,creativity,TEDx"
"
","
","
",The perks of being a pirate,Tom Nash,8:55,"storytelling,humor,disability,life,personal growth,creativity,TEDx"
"
											(Laughter)
									","
											(Rires)
									","
											(Risos)
									",The perks of being a pirate,Tom Nash,8:55,"storytelling,humor,disability,life,personal growth,creativity,TEDx"
"
","
","
",The perks of being a pirate,Tom Nash,8:55,"storytelling,humor,disability,life,personal growth,creativity,TEDx"
"
											That very day, I climbed
a staircase of three flights,
											which I was quite impressed with as well,
											except I realized that I didn't know
how to get back down again.
									","
											Ce même jour, j'ai monté un escalier
avec trois volées de marches,
											ce qui m'a également impressionné,
											sauf que j'ai réalisé que j'ignorais
comment en redescendre.
									","
											Naquele mesmo dia,
subi uma escada de três lances,
											o que também me impressionou bastante,
											até perceber que não sabia como descer.
									",The perks of being a pirate,Tom Nash,8:55,"storytelling,humor,disability,life,personal growth,creativity,TEDx"
"
","
","
",The perks of being a pirate,Tom Nash,8:55,"storytelling,humor,disability,life,personal growth,creativity,TEDx"
"
											(Laughter)
									","
											(Rires)
									","
											(Risos)
									",The perks of being a pirate,Tom Nash,8:55,"storytelling,humor,disability,life,personal growth,creativity,TEDx"
"
","
","
",The perks of being a pirate,Tom Nash,8:55,"storytelling,humor,disability,life,personal growth,creativity,TEDx"
"
											That was a long weekend.
									","
											Ce fut un long week-end.
									","
											Foi um longo fim de semana.
									",The perks of being a pirate,Tom Nash,8:55,"storytelling,humor,disability,life,personal growth,creativity,TEDx"
"
","
","
",The perks of being a pirate,Tom Nash,8:55,"storytelling,humor,disability,life,personal growth,creativity,TEDx"
"
											(Laughter)
									","
											(Rires)
									","
											(Risos)
									",The perks of being a pirate,Tom Nash,8:55,"storytelling,humor,disability,life,personal growth,creativity,TEDx"
"
","
","
",The perks of being a pirate,Tom Nash,8:55,"storytelling,humor,disability,life,personal growth,creativity,TEDx"
"
											Now, in my past life
as an able-bodied person,
											I'd been a guitarist.
											I was alright as a player,
											but I'd never really taken it further.
											I'd never really started a band
or played live all that much.
											Nonetheless, music
was a great passion of mine,
											and when I lost my arms,
											the idea that it may no longer
be a part of my life
											critically challenged
my will to keep living.
											However, the thought that emerged
											immediately after being
discharged from hospital was:
											""If Ray Charles can play the piano
while blind as a bat,
											let's get to work on a solution
for this guitar problem.""
											So, consulting with an engineer,
											I designed a slide system
that would hook into my left hook,
											and I devised another pick-holder system
that would clip into my right hook.
											Now, if this worked,
											I would be able to play the guitar
open tuned on my lap, like a slide.
									","
											Dans mon ancienne vie
en tant que personne valide,
											j'étais guitariste.
											Je jouais bien,
											mais je n'avais jamais été plus loin.
											Je n'avais jamais monté de groupe
ou vraiment joué de concerts.
											Toutefois, la musique
était une de mes grandes passions
											et quand j'ai perdu mes bras,
											l'idée que cela ne fasse plus
partie de ma vie
											a gravement remis en question
ma volonté de vivre.
											Cependant, la pensée qui a émergé
											immédiatement après
avoir quitté l'hôpital a été :
											« Si Ray Charles peut jouer du piano
											en étant aussi aveugle
qu'une chauve-souris,
											au travail sur une solution
à ce problème de guitare. »
											Avec les conseils d'un ingénieur,
											j'ai conçu un système de glissière
à attacher à mon crochet gauche
											et j'ai conçu un autre système
pour tenir le médiator
											à accrocher à mon crochet droit.
											Si cela fonctionnait,
											je pourrais jouer d'une guitare ouverte
sur mes genoux, comme une glissière.
									","
											Bom, na minha vida passada
quando era uma pessoa fisicamente apta,
											eu tinha sido guitarrista.
											Eu até tocava bem,
											mas nunca tinha ido muito longe.
											Nunca começara uma banda
nem tocara muito ao vivo.
											De qualquer forma, a música
era a minha grande paixão.
											Quando perdi os braços,
											a ideia de que talvez deixasse
de fazer parte da minha vida
											mudou criticamente
a minha vontade de viver.
											Contudo, o pensamento que surgiu,
											imediatamente depois 
da alta do hospital, foi:
											""Se Ray Charles pode tocar piano,
sendo cego como um morcego,
											""vamos trabalhar uma solução
para esse problema da guitarra.""
											Então, consultando um engenheiro,
											projetei um sistema corrediço
que encaixava no meu gancho esquerdo
											e inventei outro sistema
											para segurar a palheta
que prendia no gancho direito.
											Se isso funcionasse,
											eu podia tocar guitarra no colo,
como num piano.
									",The perks of being a pirate,Tom Nash,8:55,"storytelling,humor,disability,life,personal growth,creativity,TEDx"
"
","
","
",The perks of being a pirate,Tom Nash,8:55,"storytelling,humor,disability,life,personal growth,creativity,TEDx"
"
											So after weeks of testing and alterations,
											I finally had the accessories back
to play the guitar again,
											and I was right back where I was
before losing my hands —
											being issued with noise complaints
from my neighbors, obviously.
									","
											Après des semaines
de tests et de modifications,
											j'avais enfin les accessoires
pour rejouer de la guitare
											et j'en étais au même point
qu'avant de perdre mes mains :
											à recevoir des plaintes de mes voisins
pour le bruit, évidemment.
									","
											Então, depois de semanas
de testes e alterações,
											eu finalmente tinha os acessórios
para voltar a tocar guitarra,
											e voltei a estar como antes
de perder as mãos,
											recebendo reclamações do barulho
dos meus vizinhos, obviamente.
									",The perks of being a pirate,Tom Nash,8:55,"storytelling,humor,disability,life,personal growth,creativity,TEDx"
"
","
","
",The perks of being a pirate,Tom Nash,8:55,"storytelling,humor,disability,life,personal growth,creativity,TEDx"
"
											(Laughter)
									","
											(Rires)
									","
											(Risos)
									",The perks of being a pirate,Tom Nash,8:55,"storytelling,humor,disability,life,personal growth,creativity,TEDx"
"
","
","
",The perks of being a pirate,Tom Nash,8:55,"storytelling,humor,disability,life,personal growth,creativity,TEDx"
"
											But this time, I took it further.
											I started a band with my friends.
											We wrote songs and recorded them.
											We even played gigs to real people.
											Not as many as this.
									","
											Mais cette fois-ci, j'ai été plus loin.
											J'ai monté un groupe avec mes amis.
											Nous avons écrit
et enregistré des chansons.
											Nous avons même joué des concerts
devant de vraies personnes.
											Pas autant que ce soir.
									","
											Mas desta vez, fui mais longe.
											Iniciei uma banda com amigos meus.
											Escrevemos e gravámos canções.
											Até fizemos espetáculos para pessoas.
											Não tantas quanto a que aqui estão.
									",The perks of being a pirate,Tom Nash,8:55,"storytelling,humor,disability,life,personal growth,creativity,TEDx"
"
","
","
",The perks of being a pirate,Tom Nash,8:55,"storytelling,humor,disability,life,personal growth,creativity,TEDx"
"
											(Laughter)
									","
											(Rires)
									","
											(Risos)
									",The perks of being a pirate,Tom Nash,8:55,"storytelling,humor,disability,life,personal growth,creativity,TEDx"
"
","
","
",The perks of being a pirate,Tom Nash,8:55,"storytelling,humor,disability,life,personal growth,creativity,TEDx"
"
											But even though it was a just a tiny step,
											it was a giant leap from what I'd achieved
when I was all in one piece.
									","
											Mais même si ce n'était qu'un petit pas,
											c'était un grand bond
											comparé à ce que j'avais réalisé
quand j'étais en un seul morceau.
									","
											Mas apesar de ter sido um pequeno passo,
											foi um grande salto em relação
ao que conseguira quando estava inteiro.
									",The perks of being a pirate,Tom Nash,8:55,"storytelling,humor,disability,life,personal growth,creativity,TEDx"
"
","
","
",The perks of being a pirate,Tom Nash,8:55,"storytelling,humor,disability,life,personal growth,creativity,TEDx"
"
											Now while relearning every action
that one has ever cultivated
											might seem like
a significant undertaking —
											and believe me, it very much was,
in the short term —
											it was nonetheless
having a positive effect
											on the way that I approached
everything else in my life.
											Not only did it transform
my ability to problem-solve,
											but I also felt I became more pragmatic,
											less sensitive to hindrances,
											in some cases, more patient,
											and magically transformed
people's abilities
											to offer me their seats
on public transport.
									","
											Si réapprendre chaque action
que l'on a développée
											peut sembler être
une entreprise importante —
											croyez-moi, ça l'était à court terme —
											cela avait néanmoins un effet positif
											sur la façon dont j'abordais
tout le reste dans ma vie.
											Cela a transformé ma capacité
à résoudre des problèmes,
											mais je me sentais aussi plus pragmatique,
											moins sensible aux obstacles,
											dans certains cas, plus patient
											et cela a magiquement transformé
la capacité des gens
											à m'offrir leur place
dans les transports en commun.
									","
											Embora reaprender todas as ações
que alguém já praticou
											possa parecer
um empreendimento significativo
											— e acreditem, assim foi, a curto prazo —
											apesar disso, estava a ter
um efeito positivo
											no modo como eu abordava
tudo o resto na minha vida.
											Não só a minha capacidade 
de resolver problemas mudou,
											mas também me tornei mais pragmático,
											menos sensível às dificuldades,
											nalguns casos, mais paciente,
											e magicamente transformou
a capacidade das pessoas
											de me oferecerem o lugar
nos transportes públicos.
									",The perks of being a pirate,Tom Nash,8:55,"storytelling,humor,disability,life,personal growth,creativity,TEDx"
"
","
","
",The perks of being a pirate,Tom Nash,8:55,"storytelling,humor,disability,life,personal growth,creativity,TEDx"
"
											(Laughter)
									","
											(Rires)
									","
											(Risos)
									",The perks of being a pirate,Tom Nash,8:55,"storytelling,humor,disability,life,personal growth,creativity,TEDx"
"
","
","
",The perks of being a pirate,Tom Nash,8:55,"storytelling,humor,disability,life,personal growth,creativity,TEDx"
"
											Trivial setbacks began
to pale in comparison
											to challenges I'd previously overcome,
											and this allowed me to take a calm
and measured approach to these challenges,
											keeping them in perspective
											and often even finding new
and improved ways to overcome them.
											The benefit of not dwelling
on the negative
											and just getting on with the task at hand
											became self-evident.
											It even encouraged me to pursue
some more fulfilling career paths
											that may otherwise have been inadvisable.
											And who would have thought
that an appropriate job for me
											might involve the meticulous operation
of electronic equipment
											to curate dance music to people
in inaccessible places
											under the influence of alcohol.
									","
											Les revers étaient mineurs
											en comparaison aux défis
que j'avais déjà relevés
											et cela m'a permis d'aborder ces défis
de façon calme et mesurée,
											les maintenant en perspective
											et trouvant souvent de nouvelles
et meilleures façons de les relever.
											L'intérêt de ne pas
s'attarder sur le négatif
											et de s'atteler à la tâche
											est devenu évident.
											Cela m'a encouragé à poursuivre
des carrières plus épanouissantes
											qui auraient pu être déconseillées.
											Qui aurait pensé
qu'un travail me convenant
											nécessiterait d'opérer méticuleusement
un équipement électronique
											pour être en charge de la musique
dans des lieux inaccessibles
											pour des gens alcoolisés.
									","
											Os reveses triviais passaram
a ser insignificantes
											se comparados a problemas anteriores.
											Isso permitiu-me abordar desafios
de forma calculada e comedida,
											mantendo-os em perspetiva
											e encontrando, frequentemente,
formas novas e melhores de superá-los.
											O benefício de não me refugiar na negação
											e seguir em frente na tarefa proposta
											tornou-se evidente.
											Até me encorajou a procurar
carreiras mais satisfatórias
											que talvez fossem desaconselháveis
de outra forma.
											E quem diria que um trabalho
apropriado para mim
											poderia envolver a operação meticulosa
de equipamento eletrónico,
											escolhendo música de dança
em locais inacessíveis
											sob a influência do álcool.
									",The perks of being a pirate,Tom Nash,8:55,"storytelling,humor,disability,life,personal growth,creativity,TEDx"
"
","
","
",The perks of being a pirate,Tom Nash,8:55,"storytelling,humor,disability,life,personal growth,creativity,TEDx"
"
											(Laughter)
									","
											(Rires)
									","
											(Risos)
									",The perks of being a pirate,Tom Nash,8:55,"storytelling,humor,disability,life,personal growth,creativity,TEDx"
"
","
","
",The perks of being a pirate,Tom Nash,8:55,"storytelling,humor,disability,life,personal growth,creativity,TEDx"
"
											Not I.
									","
											Pas moi.
									","
											Eu não.
									",The perks of being a pirate,Tom Nash,8:55,"storytelling,humor,disability,life,personal growth,creativity,TEDx"
"
","
","
",The perks of being a pirate,Tom Nash,8:55,"storytelling,humor,disability,life,personal growth,creativity,TEDx"
"
											So in a competitive industry where DJs
have been relentlessly honing their craft,
											desperate to attain gigs,
sending demos to clubs,
											my best friend and I
took a different approach,
											and we started our own club night,
											and we employed ourselves as the DJs.
									","
											Dans une industrie compétitive où les DJ
affinent constamment leur art,
											prêts à tout pour des concerts,
envoyant des démos à des boîtes,
											mon meilleur ami et moi
avons adopté une autre approche
											et avons lancé notre propre soirée
											et nous nous sommes engagés
en tant que DJ.
									","
											Numa indústria competitiva em que os DJ
estão sempre a aperfeiçoar a sua arte,
											desesperados para fazerem espetáculos,
mandando demos para clubes,
											o meu melhor amigo e eu
fizemos uma abordagem diferente
											e começámos a nossa própria discoteca
											e contratámo-nos a nós mesmos como DJ.
									",The perks of being a pirate,Tom Nash,8:55,"storytelling,humor,disability,life,personal growth,creativity,TEDx"
"
","
","
",The perks of being a pirate,Tom Nash,8:55,"storytelling,humor,disability,life,personal growth,creativity,TEDx"
"
											(Laughter)
									","
											(Rires)
									","
											(Risos)
									",The perks of being a pirate,Tom Nash,8:55,"storytelling,humor,disability,life,personal growth,creativity,TEDx"
"
","
","
",The perks of being a pirate,Tom Nash,8:55,"storytelling,humor,disability,life,personal growth,creativity,TEDx"
"
											Suddenly, we had a headline slot.
									","
											Soudain, nous avions la vedette.
									","
											De repente, éramos a atração principal.
									",The perks of being a pirate,Tom Nash,8:55,"storytelling,humor,disability,life,personal growth,creativity,TEDx"
"
","
","
",The perks of being a pirate,Tom Nash,8:55,"storytelling,humor,disability,life,personal growth,creativity,TEDx"
"
											(Laughter)
									","
											(Rires)
									","
											(Risos)
									",The perks of being a pirate,Tom Nash,8:55,"storytelling,humor,disability,life,personal growth,creativity,TEDx"
"
","
","
",The perks of being a pirate,Tom Nash,8:55,"storytelling,humor,disability,life,personal growth,creativity,TEDx"
"
											Now, when we started
that club night, I could not DJ.
											The first time I ever got behind the decks
was on our opening night,
											in front of hundreds of people.
											I'd only just learned
where the play button was.
									","
											Quand nous avons lancé cette soirée,
je ne savais pas mixer.
											Ma première fois derrière les platines
était pour notre soirée inaugurale,
											devant des centaines de gens.
											Je venais d'apprendre où était
le bouton de lecture.
									","
											Quando começámos essa discoteca,
eu não sabia ser DJ.
											A primeira vez que subi à plataforma
foi na noite de abertura,
											em frente de centenas de pessoas.
											Eu só aprendera
onde ficava o botão de ""play"".
									",The perks of being a pirate,Tom Nash,8:55,"storytelling,humor,disability,life,personal growth,creativity,TEDx"
"
","
","
",The perks of being a pirate,Tom Nash,8:55,"storytelling,humor,disability,life,personal growth,creativity,TEDx"
"
											(Laughter)
									","
											(Rires)
									","
											(Risos)
									",The perks of being a pirate,Tom Nash,8:55,"storytelling,humor,disability,life,personal growth,creativity,TEDx"
"
","
","
",The perks of being a pirate,Tom Nash,8:55,"storytelling,humor,disability,life,personal growth,creativity,TEDx"
"
											But, being previously faced
with so many ultimatums,
											one's forced to be astute
in adapting to new situations.
									","
											Mais ayant auparavant fait face
à tant d'ultimatums,
											on est forcé d'être sagace
											dans son adaptation
à de nouvelles situations.
									","
											Mas, como previamente
tinha enfrentado muitos ultimatos,
											somos forçados a adaptar-nos
a novas situações com astúcia.
									",The perks of being a pirate,Tom Nash,8:55,"storytelling,humor,disability,life,personal growth,creativity,TEDx"
"
","
","
",The perks of being a pirate,Tom Nash,8:55,"storytelling,humor,disability,life,personal growth,creativity,TEDx"
"
											That club night went on to become
											the longest-running
weekly club night in Sydney,
											and we as DJs went on to play
Australia's biggest music festivals.
											So eventually, I either learned quickly,
											or the standards of clubs
have gone really downhill.
									","
											Cette soirée est devenue
											la soirée hebdomadaire
ayant le plus duré à Sydney
											et comme DJ,
											nous avons joué dans les plus grands
festivals australiens.
											Au final, soit j'ai appris vite,
											soit les standards des boîtes de nuit
ont vraiment chuté.
									","
											Aquela discoteca acabou por se tornar
											a discoteca semanal
de maior duração de Sydney
											e nós, como DJ, acabámos por tocar
											nos maiores festivais
de música da Austrália.
											Assim, ou aprendi depressa,
											ou os padrões das discotecas
estavam de rastos.
									",The perks of being a pirate,Tom Nash,8:55,"storytelling,humor,disability,life,personal growth,creativity,TEDx"
"
","
","
",The perks of being a pirate,Tom Nash,8:55,"storytelling,humor,disability,life,personal growth,creativity,TEDx"
"
											(Laughter)
									","
											(Rires)
									","
											(Risos)
									",The perks of being a pirate,Tom Nash,8:55,"storytelling,humor,disability,life,personal growth,creativity,TEDx"
"
","
","
",The perks of being a pirate,Tom Nash,8:55,"storytelling,humor,disability,life,personal growth,creativity,TEDx"
"
											Coming close to death
can be an educational experience.
											It's certainly true that one's priorities
receive somewhat of a realignment
											immediately afterwards.
											And it's also true
that some of those priorities
											are met with an increased
sense of urgency.
											But another, more salient realization
that comes to light
											is the triviality of our own
self-importance and self-consciousness.
											To truly understand the extent
to which your self-consciousness
											prohibits you from engaging
in opportunities
											should lead everyone to take risks
they otherwise wouldn't.
											We're merely a blip on the time line
of the universe, right?
											Act accordingly.
									","
											Passer proche de la mort peut être
une expérience éducationnelle.
											C'est vrai que nos priorités connaissent
un certain réalignement
											immédiatement après.
											Il est également vrai
que certaines de ces priorités
											acquièrent un sentiment d'urgence accru.
											Mais une autre réalisation
plus prononcée qui ressort
											est la trivialité de notre suffisance
et de notre conscience de nous-même.
											Vraiment comprendre à quel point
votre conscience de vous-même
											vous empêche de saisir des opportunités
											devrait pousser tout le monde
à prendre des risques
											qu'ils ne prendraient pas autrement.
											Nous ne sommes qu'un soupir
sur la ligne temporelle de l'univers.
											Agissez en conséquence.
									","
											Estar às portas da morte
pode ser uma experiência educativa.
											Certamente é verdade que as prioridades
sofrem um certo reajuste
											imediatamente depois.
											E também é verdade
que algumas dessas prioridades
											são encaradas com um maior
sentido de urgência.
											Mas outra revelação
mais saliente que aparece
											é a trivialidade da nossa própria
presunção e inibição.
											Entender verdadeiramente
até que ponto a nossa inibição
											nos proíbe de aproveitar oportunidades
											devia levar todos a correr riscos
que de outro modo não correriam.
											Somos apenas um ponto
na linha do tempo do universo, certo?
											Ajam de acordo com isso.
									",The perks of being a pirate,Tom Nash,8:55,"storytelling,humor,disability,life,personal growth,creativity,TEDx"
"
","
","
",The perks of being a pirate,Tom Nash,8:55,"storytelling,humor,disability,life,personal growth,creativity,TEDx"
