en,es,tr,title,speaker,duration,tags
"
											The other very serious blight
											that causes this problem
is the excessive resort to violence,
											and that is increasing
tremendously around the world.
											In the United States of America,
for instance, we have had
											an enormous increase
in abuse of poor people,
											mostly black people and minorities,
by putting them in prison.
											When I was in office
as governor of Georgia,
											one out of every 1,000 Americans
were in prison.
											Nowadays, 7.3 people
per 1,000 are in prison.
											That's a sevenfold increase.
											And since I left the White House,
											there's been an 800 percent increase
in the number of women
											who are black who are in prison.
											We also have
[one of the only countries] on Earth
											that still has the death penalty
that is a developed country.
											And we rank right alongside
the countries that are most abusive
											in all elements of human rights
in encouraging the death penalty.
											We're in California now,
and I figured out the other day
											that California has spent
four billion dollars
											in convicting 13 people
for the death penalty.
											If you add that up, that's 307 million
dollars it costs California
											to send a person to be executed.
											Nebraska this week just passed a law
abolishing the death penalty,
											because it costs so much. (Applause)
											So the resort to violence and abuse
of poor people and helpless people
											is another cause of the increase
in abuse of women.
									","
											La otra plaga muy grave
											que causa este problema es
el uso excesivo de la violencia,
											que va en aumento
enormemente en todo el mundo.
											En EE. UU, por ejemplo, 
hemos experimentado
											un enorme aumento
en el abuso a los pobres,
											en su mayoría de raza negra
y minorías, encarcelándolos.
											Cuando era gobernador de Georgia,
											1 de cada 1000 estadounidenses
estaba en la cárcel.
											Hoy, 7,3 personas de cada
1000 están en prisión.
											Esto es un aumento de siete veces.
											Y desde que salí de la Casa Blanca,
											ha habido un aumento del 800 %
											en el número de mujeres negras en prisión.
											Nosotros somos también
el único país del planeta
											que todavía tiene la pena de muerte
y es un país desarrollado.
											Figuramos en la misma lista de los países
con más infracciones contra los DD.HH.
											y que fomentan la pena de muerte.
											Estamos en California ahora,
y me di cuenta el otro día
											de que California ha gastado
USD 4000 millones
											para condenar a 13 personas
a la pena de muerte.
											Haciendo cuentas, a California
le costó USD 307 millones
											ejecutar a cada persona.
											Nebraska acaba de aprobar una ley
esta semana para abolir la pena de muerte,
											porque cuesta mucho.
											(Aplausos)
											El recurso a la violencia y el abuso
a los pobres e indefensos
											es otra de las causas del aumento
en el abuso a las mujeres.
									","
											Bu soruna yol açan
											diğer bir ciddi felaket ise, aşırı 
derecede şiddete başvurulması
											ve bu, dünya çapında muazzam 
şekilde artmakta.
											Örneğin, Amerika Birleşik Devletlerinde,
											çoğunlukla siyahi
ve azınlık olan yoksul kişilerin
											hapse konarak istismar edilmesinde 
çok büyük bir artış oldu.
											Ben Georgia valisi olarak görevdeyken,
											her 1.000 Amerikalıdan biri hapisteydi.
											Bugünlerde ise, her 
1.000 kişiden 7,3'ü hapiste.
											Bu yedi katı kadar bir artış.
											Ben Beyaz Saray'dan ayrıldığımdan
											beri, hapisteki siyahi kadınların
											sayısında yüzde 800 artış oldu.
											Aynı zamanda dünyada 
gelişmiş bir ülke olarak
											ölüm cezası olan tek ülkeyiz.
											Ölüm cezasını desteklemede, 
insan haklarının her maddesinde
											en kötü olan ülkelerin 
tam yanında yer alıyoruz.
											Şu an Kaliforniya'dayız ve geçen gün
											Kaliforniya'nın 13 kişiyi ölüm 
cezasına mahkûm ederek
											dört milyar dolar harcadığını hesapladım.
											Hesaplarsanız,
bir kişiyi infaza göndermenin
											Kaliforniya'ya maliyeti 307 milyon dolar
eder.
											Nebraska bu hafta ölüm cezasını 
kaldıran bir kanun çıkardı,
											çünkü çok pahalıya mal oluyordu. (Alkış)
											Yani yoksul kişilere ve çaresiz kişilere
karşı şiddete ve kötü davranışa başvurmak,
											kadın istismarının artmasının 
diğer bir nedeni.
									",Why I believe the mistreatment of women is the number one human rights abuse,Jimmy Carter,16:36,"global issues,inequality,peace,women,sexual violence"
"
","
","
",Why I believe the mistreatment of women is the number one human rights abuse,Jimmy Carter,16:36,"global issues,inequality,peace,women,sexual violence"
"
											Let me just go down a very few
abuses of women that concern me most,
											and I'll be fairly brief, because I have
a limited amount of time, as you know.
									","
											Detallaré algunos otros abusos
a mujeres que me preocupan más
											y seré muy breve porque tengo
un tiempo limitado, como saben.
									","
											Kadınlara yönelik istismarlardan beni en
çok endişelendiren birkaçına değineceğim
											ve oldukça kısa tutacağım, çünkü 
bildiğiniz gibi, kısa bir sürem var.
									",Why I believe the mistreatment of women is the number one human rights abuse,Jimmy Carter,16:36,"global issues,inequality,peace,women,sexual violence"
"
","
","
",Why I believe the mistreatment of women is the number one human rights abuse,Jimmy Carter,16:36,"global issues,inequality,peace,women,sexual violence"
"
											One is genital mutilation.
											Genital mutilation is horrible
and not known by American women,
											but in some countries, many countries,
											when a child is born that's a girl,
very soon in her life,
											her genitals are completely cut away
by a so-called cutter
											who has a razor blade and,
in a non-sterilized way,
											they remove the exterior parts
of a woman's genitalia.
											And sometimes, in more extreme cases
but not very rare cases,
											they sew the orifice up so the girl
can just urinate or menstruate.
											And then later, when she gets married,
the same cutter goes in
											and opens the orifice up
so she can have sex.
											This is not a rare thing, although
it's against the law in most countries.
											In Egypt, for instance,
											91 percent of all the females
that live in Egypt today
											have been sexually mutilated in that way.
											In some countries,
it's more than 98 percent
											of the women are cut that way
before they reach maturity.
											This is a horrible affliction
											on all women that live in those countries.
									","
											Una es la mutilación genital.
											La mutilación genital es horrible,
algo que las estadounidenses desconocen
											pero en algunos países, muchos países,
											cuando nace una niña,
temprano en su vida,
											un cortador le mutila los genitales
											con una hoja de afeitar sin esterilizar
											eliminando las partes exteriores
de los genitales femeninos.
											Y a veces, en casos más extremos,
aunque no muy raros,
											cosen el orificio para que la niña
solo pueda orinar o menstruar.
											Y más tarde, cuando se casa,
el mismo cortador
											le abre el orificio para que
pueda tener relaciones sexuales.
											Esto no es raro, aunque va en contra
de la ley en la mayoría de los países.
											En Egipto, por ejemplo,
											el 91 % de las mujeres
que viven hoy en Egipto
											han sido mutiladas sexualmente
de esa manera.
											En algunos países, es más del 98 %
											de las mujeres que son mutiladas
antes de llegar a la madurez.
											Esta es una aflicción terrible
											para todas las mujeres
que viven en esos países.
									","
											Birincisi kadın sünneti.
											Kadın sünneti korkunç ve Amerikalı 
kadınlar tarafından bilinmiyor;
											ancak bazı ülkelerde, birçok ülkede,
											bir kız çocuğu doğduğunda, 
yaşamının erken evresinde,
											genital organları jileti olan 
sözüm ona bir bıçakla,
											sterilize olmayan bir şekilde
tamamen kesiliyor,
											kadının genital organlarının 
dış kısımlarını kesiyorlar.
											Bazen daha uç vakalarda, 
ancak çok da nadir değil,
											açıklığı dikiyorlar ki kız sadece idrar 
yapabilsin veya regl olabilsin.
											Sonra evlendiğinde aynı bıçak tekrar
											kanalı açar ki cinsel ilişkiye girebilsin.
											Birçok ülkede kanun dışı olsa da
bu çok nadir bir şey değil.
											Örneğin Mısır'da,
											bugün Mısır'da yaşayan 
kadınların yüzde 91'i
											bu şekilde kadın sünneti olmuşlardır.
											Bazı ülkelerde, ergenliğe 
erişmeden bu şekilde
											kesilen kadınlar yüzde 98'den fazladır.
											Bu durum, o ülkelerde 
yaşayan tüm kadınlar için
											çok korkunç bir ızdırap.
									",Why I believe the mistreatment of women is the number one human rights abuse,Jimmy Carter,16:36,"global issues,inequality,peace,women,sexual violence"
"
","
","
",Why I believe the mistreatment of women is the number one human rights abuse,Jimmy Carter,16:36,"global issues,inequality,peace,women,sexual violence"
"
											Another very serious thing
is honor killings,
											where a family with misinterpretation,
again, of a holy scripture —
											there's nothing in the Quran
that mandates this —
											will execute a girl in their family
											if she is raped
											or if she marries a man
that her father does not approve,
											or sometimes even if she
wears inappropriate clothing.
											And this is done by members
of her own family,
											so the family becomes murderers
											when the girl brings
so-called disgrace to the family.
											An analysis was done in Egypt
not so long ago by the United Nations
											and it showed that 75 percent
of these murders of a girl
											are perpetrated by the father,
the uncle or the brother,
											but 25 percent of the murders
are conducted by women.
									","
											Otra cosa muy seria
son los crímenes de honor,
											donde una familia malinterpretando
de nuevo, una escritura sagrada
											—no hay nada en el Corán
que mande esto—
											ejecutará a una niña en su familia
											si ella es violada
											o si se casa con un hombre
que su padre no aprueba,
											o, a veces, incluso si ella
viste ropa inapropiada.
											Y esto es practicado por los
miembros de su propia familia,
											por lo que sus familiares
se convierten en asesinos
											cuando la niña trae la así llamada
deshonra para la familia.
											Naciones Unidas no hace mucho
hizo un estudio en Egipto
											y mostró que el 75 % de
estos asesinatos de una niña
											son perpetrados por el padre,
el tío o el hermano,
											pero el 25 % de los asesinatos
son cometidos por mujeres.
									","
											Diğer bir ciddi konu ise, 
namus cinayetleri,
											bir ailenin kutsal yazıları
yine yanlış yorumlayarak —
											Kuran'da bunu zorunlu 
kılan bir şey yoktur —
											ailesindeki bir kızı infaz etmeleridir,
											eğer kız tecavüze uğradıysa
											veya babasının onaylamadığı 
bir adamla evlendiyse
											veya bazen sadece uygunsuz 
kıyafetler giydiyse.
											Bu kendi ailesinin üyeleri 
tarafından yapılmaktadır,
											yani kız aileye sözüm ona utanç getirirse
											aile cinayet işler.
											Kısa zaman önce Mısır'da Birleşmiş Millet
ler tarafından bir analiz
											yapıldı ve bu, kızların cinayetlerinin 
yüzde 75'inin
											babası, amcası veya erkek kardeşi 
tarafından işlendiğini gösterdi;
											lakin cinayetlerin yüzde 25'i 
kadınlar tarafından işlenmiş.
									",Why I believe the mistreatment of women is the number one human rights abuse,Jimmy Carter,16:36,"global issues,inequality,peace,women,sexual violence"
"
","
","
",Why I believe the mistreatment of women is the number one human rights abuse,Jimmy Carter,16:36,"global issues,inequality,peace,women,sexual violence"
"
											Another problem that we have in the world
											that relates to women
particularly is slavery,
											or human trafficking it's called nowadays.
											There were about 12.5 million people
sold from Africa into slavery
											in the New World back in
the 19th century and the 18th century.
											There are 30 million people
now living in slavery.
											The United States Department of State
now has a mandate from Congress
											to give a report every year,
											and the State Department reports
that 800,000 people are sold
											across international borders
every year into slavery,
											and that 80 percent
of those sold are women,
											into sexual slavery.
											In the United States right this moment,
											60,000 people are living
in human bondage, or slavery.
											Atlanta, Georgia, where
the Carter Center is located
											and where I teach at Emory University,
											they have between 200 and 300 women,
people sold into slavery every month.
											It's the number one place
in the nation because of that.
											Atlanta has the busiest
airport in the world,
											and they also have a lot of passengers
that come from the Southern Hemisphere.
											If a brothel owner
											wants to buy a girl
that has brown or black skin,
											they can do it for 1,000 dollars.
											A white-skinned girl brings
several times more than that,
											and the average brothel owner in Atlanta
and in the United States now
											can earn about $35,000 per slave.
											The sex trade in Atlanta, Georgia, exceeds
the total drug trade in Atlanta, Georgia.
											So this is another very serious problem,
and the basic problem is prostitution,
											because there's not
a whorehouse in America
											that's not known by the local officials,
											the local policemen, or the chief
of police or the mayor and so forth.
									","
											Otro de los problemas del mundo
											en relación a las mujeres
es la esclavitud,
											o la trata de personas
como se llama hoy en día.
											Unos 12,5 millones de africanos
fueron vendidos como esclavos
											en el Nuevo Mundo
entre los siglos XVIII y XIX.
											Hoy viven en esclavitud
30 millones de personas.
											El Departamento de Estado de EE.UU.
ahora tiene un mandato del Congreso
											para hacer un informe cada año,
											y el Departamento de Estado informa
que se venden 800 000 personas
											a través de las fronteras internacionales
todos los años como esclavos,
											y que el 80 % de los que
se venden son mujeres,
											como esclavas sexuales.
											En EE.UU. en este momento,
											60 000 personas viven
en esclavitud humana.
											En Atlanta, Georgia, donde
se encuentra el Centro Carter
											y donde doy clases en
la Universidad de Emory,
											son vendidas como esclavas
entre 200 y 300 mujeres cada mes.
											Es el lugar número uno
de la nación en este aspecto.
											Atlanta tiene el aeropuerto
más activo del mundo,
											y también un alto número de pasajeros
que provienen del hemisferio sur.
											Si el propietario de un burdel
											quiere comprar una niña que tiene
la piel de color marrón o negro,
											pueden hacerlo por USD 1000.
											Una chica de piel blanca cuesta
varias veces más que eso,
											y el propietario medio de burdel en
Atlanta y en los Estados Unidos ahora
											puede ganar alrededor de
USD 35 000 por esclavo.
											El comercio sexual supera
al tráfico de drogas en Atlanta, Georgia.
											Este es otro problema muy grave,
y el problema de fondo es la prostitución,
											porque no hay prostíbulo en EE.UU.
											del que no sepan las autoridades locales,
											los policías locales, o el jefe
de la policía, o el alcalde y demás.
									","
											Dünyada, kadınlarla yönelik
											diğer bir sorun ise kölelik
											veya bugünlerde söylenen 
şekliyle insan ticareti.
											19. yüzyıl ve 18. yüzyılda 
Afrika'dan Yeni Dünya'ya
											kölelik için satılan yaklaşık 
12,5 milyon insan vardı.
											Bugün köle olarak yaşayan 
30 milyon insan var.
											Birleşik Devletler Dışişleri Bakanlığı'nın 
Kongre'ye her sene
											rapor verme zorunluluğu var
											ve Dışişleri Bakanlığı her sene 
uluslararası sınırlarda
											800.000 insanın kölelik için 
satıldığını ediyor.
											Bu satılanların yüzde 80'i
											cinsel kölelik için satılan kadınlar.
											Birleşik Devletler'de şu an
											60.000 insan esareti veya 
kölelik altında yaşıyor.
											Carter Center'in ve eğitim verdiğim 
Emory Üniversitesi'nin
											bulunduğu Atlanta, Georgia'da
											her ay 200 ila 300 kadın 
kölelik için satılıyor.
											Bu sebepten dolayı ülkede 
ilk sıradadır.
											Atlanta, dünyadaki en yoğun 
havaalanına sahip
											ve Güney Yarımküre'den gelen 
çok fazla yolcu da var.
											Bir genelev sahibi,
											kahverengi veya siyah derili 
bir kız almak isterse,
											bunu 1.000 dolara yapabilir.
											Beyaz derili bir kadın bunun 
birkaç katı getirebilir
											ve ortalama bir genelev sahibi şu an
Atlanta ve Birleşik Devletlerde
											köle başına yaklaşık 
35.000 dolar kazanabilir.
											Atlanta, Georgia'daki seks ticareti, 
toplam uyuşturucu ticaretini geçiyor.
											Yani bu durum, başka bir ciddi problem 
ve buradaki temel sorun fuhuş.
											Çünkü Amerika'da yerel 
yönetimler, yerel polisler,
											polis şefi, belediye başkanı ve benzerleri
											tarafından bilinmeyen bir 
genelev yok.
									",Why I believe the mistreatment of women is the number one human rights abuse,Jimmy Carter,16:36,"global issues,inequality,peace,women,sexual violence"
"
","
","
",Why I believe the mistreatment of women is the number one human rights abuse,Jimmy Carter,16:36,"global issues,inequality,peace,women,sexual violence"
"
											And this leads to one
of the worst problems,
											and that is that women are bought
increasingly and put into sexual slavery
											in all countries in the world.
									","
											Y esto crea uno de los peores problemas
											que es que se compran cada vez
más mujeres como esclavas sexuales
											en todos los países del mundo.
									","
											Bu durum, en kötü sorunlardan 
birine sebep oluyor,
											dünyadaki tüm ülkelerde
giderek daha fazla kadının alınıp
											cinsel köle olarak
kullanılıyor olmaları.
									",Why I believe the mistreatment of women is the number one human rights abuse,Jimmy Carter,16:36,"global issues,inequality,peace,women,sexual violence"
"
","
","
",Why I believe the mistreatment of women is the number one human rights abuse,Jimmy Carter,16:36,"global issues,inequality,peace,women,sexual violence"
"
											Sweden has got a good approach to it.
											About 15 to 20 years ago, Sweden
decided to change the law,
											and women are no longer prosecuted
											if they are in sexual slavery,
											but the brothel owners and the pimps
and the male customers are prosecuted,
											and — (Applause) —
prostitution has gone down.
											In the United States, we take
just the opposite position.
											For every male arrested
for illegal sex trade,
											25 women are arrested
in the United States of America.
											Canada, Ireland, I've already said Sweden,
											France, and other countries are moving now
towards this so-called Swedish model.
											That's another thing that can be done.
									","
											Suecia tiene un buen enfoque al respecto.
											Hace unos 15 a 20 años,
Suecia decidió cambiar la ley,
											y las mujeres ya no son enjuiciadas
											si se encuentran en esclavitud sexual,
											sino que son procesados
											los dueños de los burdeles,
los proxenetas y los clientes
											— (Aplausos) —
y la prostitución ha bajado.
											En EE. UU. contamos
con el método opuesto.
											Por cada hombre detenido
por comercio sexual ilegal,
											se arrestan 25 mujeres en EE. UU.
											Canadá, Irlanda, ya mencioné a Suecia,
											Francia, y otros países se dirigen
hacia el llamado modelo sueco.
											Esa es otra cosa que se puede hacer.
									","
											İsveç'in buna güzel bir yaklaşımı var.
											Yaklaşık 15-20 yıl önce, İsveç kanunu
değiştirmeye karar verdi; buna göre
											artık kadınlar cinsel kölelik içindelerse
											suçlanıp dava edimiyorlar;
											bunun yerine genelev sahipleri, satıcılar
ve erkek müşteriler mahkemeye çıkıyor.
											ve — (Alkış) — fuhuş azaldı.
											Birleşik Devletlerde, tam tersi bir
yaklaşımı benimsiyoruz.
											Amerika Birleşik Devletlerinde 
yasa dışı seks ticareti için
											yakalanan her erkeğe karşılık,
25 kadın yakalanmaktadır.
											Kanada, İrlanda, söylediğim gibi İsveç,
											Fransa ve diğer ülkeler İsveç modeli 
denen modele doğru yönelmektedir.
											Bu yapılabilecek diğer bir şey.
									",Why I believe the mistreatment of women is the number one human rights abuse,Jimmy Carter,16:36,"global issues,inequality,peace,women,sexual violence"
"
","
","
",Why I believe the mistreatment of women is the number one human rights abuse,Jimmy Carter,16:36,"global issues,inequality,peace,women,sexual violence"
