en,tr,es,fr,title,speaker,duration,tags
"
","
","
","
",A new weapon in the fight against superbugs,David Brenner,10:13,"bacteria,illness,public health,innovation,health,science,virus,medicine"
"
											What you see here is a surgical theater
											being sterilized with germicidal
ultraviolet light.
											But what you don't see
in this picture, actually,
											is any people,
											and there's a very good reason for that.
											Ultraviolet light
is actually a health hazard,
											so it can damage cells in our skin,
											cause skin cancer,
											it can damage cells in our eye,
											cause eye diseases like cataract.
											So you can't use conventional,
germicidal, ultraviolet light
											when there are people are around.
											And of course,
											we want to sterilize mostly
when there are people around.
											So the ideal ultraviolet light
											would actually be able
to kill all bacteria,
											including superbugs,
											but would be safe for human exposure.
											And actually that's where my physics
background kicked into this story.
									","
											Burada antiseptik 
ultraviyole ışını kullanılarak
											sterilize edilen bir ameliyathane
görüyorsunuz.
											Aslında burada görmediğiniz şey
											insanlar,
											bunun da bir sebebi var.
											Ultraviyole ışınları
sağlık açısından tehlikelidir,
											cildimizdeki hücrelere zarar verir,
											cilt kanserine neden olur,
											göz hücrelerimize zarar verir,
											katarakt gibi hastalıklara neden olurlar.
											O yüzden bildiğimiz antiseptik
ultraviyole ışınlarını
											insanlar varken kullanmayız.
											Ancak sterilize işlemini
											en çok insanlar varken yapmak istiyoruz.
											Yani ideal ultraviyole ışını
											ilaca dirençli bakteriler dâhil
											tüm bakterileri öldürmeli
											ama insan için zararlı olmamalı.
											İşte fizik altyapım da burada
devreye girdi.
									","
											Lo que ven aquí es un quirófano
											que está siendo esterilizado
con luz ultravioleta germicida.
											Pero lo que no ven en esta foto es gente
y hay una buena razón para ello.
											La luz ultravioleta
es un peligro para la salud,
											puede dañar nuestra piel,
causar cáncer de piel;
											dañar las células de nuestros ojos,
causar enfermedades como las cataratas.
											Así que no se puede usar
luz ultravioleta germicida convencional
											cuando hay gente alrededor.
											Y por supuesto, queremos esterilizar
especialmente cuando hay gente alrededor.
											Por lo tanto, la luz ultravioleta ideal
											sería capaz de matar bacterias,
incluyendo las superbacterias,
											y sería segura para los humanos
expuestos a ella.
											Y es ahí donde mi formación como físico
tiene relevancia en esta historia.
									","
											Vous voyez ici un bloc opératoire
											en train d'être stérilisé avec
des ultraviolets germicides.
											Ce que vous ne voyez
pas sur la photo,
											ce sont des gens.
											C'est pour une bonne raison.
											La lumière ultraviolette est
un vrai danger pour la santé,
											car elle peut endommager
nos cellules cutanées,
											causer des cancers de la peau,
											abîmer les cellules de nos yeux
											et entraîner des maladies
oculaires comme la cataracte.
											On ne peut donc pas utiliser
des ultraviolets germicides classiques
											sur des gens.
											Mais évidemment,
											on cherche surtout à
stériliser ce qui touche les personnes.
											Les ultraviolets idéaux
											seraient capables d'éliminer
toutes les bactéries,
											même les superbactéries,
											mais ne seraient pas
dangereux pour l'homme.
											Et c'est là que mon expérience
de physicien entre en jeu.
									",A new weapon in the fight against superbugs,David Brenner,10:13,"bacteria,illness,public health,innovation,health,science,virus,medicine"
"
","
","
","
",A new weapon in the fight against superbugs,David Brenner,10:13,"bacteria,illness,public health,innovation,health,science,virus,medicine"
"
											Together with my physics colleagues,
											we realized there actually is a particular
wavelength of ultraviolet light
											that should kill all bacteria,
											but should be safe for human exposure.
											That wavelength is called far-UVC light,
											and it's just the short-wavelength part
of the ultraviolet spectrum.
											So let's see how that would work.
											What you're seeing here
is the surface of our skin,
											and I'm going to superimpose on that
some bacteria in the air above the skin.
											Now we're going to see what happens
											when conventional, germicidal,
ultraviolet light impinges on this.
											So what you see is,
											as we know, germicidal light
is really good at killing bacteria,
											but what you also see
											is that it penetrates
into the upper layers of our skin,
											and it can damage
those key cells in our skin
											which ultimately, when damaged,
can lead to skin cancer.
									","
											Fizikçi iş arkadaşlarımla beraber,
											ultraviyole ışınının 
tüm bakterileri öldürecek,
											insanlar için de güvenli olacak
											bir dalgası olduğunu fark ettik.
											Bu dalgaya uzak-UVC deniyor
											ve ultraviyole spektrumunun
sadece kısa dalga uzunluğu parçası.
											Nasıl çalıştığına bir bakalım.
											Burada cildin yüzeyini görüyorsunuz.
											Cildin hemen üzerine boşluğa
bakteri ekliyorum,
											bilinen antiseptik ultraviyole
											buraya nüfuz edince neler
olduğunu bir bakalım.
											Gördüğünüz üzere
											antiseptik ışın
bakteriyi öldürmede oldukça etkili
											ama görmediğimiz şey
											cildin üst yüzeylerine nüfuz ediyor
											ve ciltte, hasar gördüğü zaman
cilt kanseri gibi
											sorunlara yol açabilen,
önemli hücrelere zarar verebiliyor.
									","
											Con mis colegas físicos nos dimos cuenta
											de que hay una luz ultravioleta,
de una longitud de onda particular,
											que debería matar todas las bacterias
y debería ser segura para los humanos.
											Esa longitud de onda
se llama ""luz UVC lejana""
											y es solo la luz ultravioleta
de longitud de onda corta.
											Veamos cómo funcionaría.
											Lo que ven aquí
es la superficie de nuestra piel
											y voy a ponerle bacterias
al aire que está sobre la piel.
											Ahora veamos qué pasa
											cuando la luz ultravioleta germicida
convencional choca contra esto.
											Lo que ven, como sabemos, es que la luz
germicida es excelente matando bacterias,
											pero también vemos que penetra
las capas superiores de nuestra piel
											y puede lastimar células clave
											que, de ser lastimadas,
pueden conducir al cáncer.
									","
											Mes collègues physiciens et moi-même
											avons compris qu'une longueur
d'onde d'ultraviolets spécifique
											est en mesure de détruire
n'importe quelle bactérie,
											tout en étant sans danger 
pour les humains.
											Cette longueur d'onde,
ce sont les ultraviolets C lointains,
											la partie courte de la longueur
d'onde du spectre ultraviolet.
											Voyons comment cela fonctionnerait.
											Ce qu'on voit ici, c'est
la surface de notre peau.
											Je vais y superposer des bactéries
dans l'espace au-dessus de la peau.
											Voyons voir ce qui va se passer
											quand on introduit des
ultraviolets germicides classiques.
											On observe,
											comme on le sait déjà, que la lumière
germicide élimine les bactéries,
											et on voit aussi
											qu'elle pénètre les couches
supérieures de la peau,
											ce qui peut endommager
des cellules clés de notre peau,
											qui, abîmées, augmentent fortement
le risque de cancer de la peau.
									",A new weapon in the fight against superbugs,David Brenner,10:13,"bacteria,illness,public health,innovation,health,science,virus,medicine"
"
","
","
","
",A new weapon in the fight against superbugs,David Brenner,10:13,"bacteria,illness,public health,innovation,health,science,virus,medicine"
"
											So let's compare now with far-UVC light —
											same situation,
											skin and some bacteria
in the air above them.
											So what you're seeing now
											is that again, far-UVC light's
perfectly fine at killing bacteria,
											but what far-UVC light can't do
is penetrate into our skin.
											And there's a good,
solid physics reason for that:
											far-UVC light is incredibly, strongly
absorbed by all biological materials,
											so it simply can't go very far.
											Now, viruses and bacteria
are really, really, really small,
											so the far-UVC light can certainly
penetrate them and kill them,
											but what it can't do
is penetrate into skin,
											and it can't even penetrate
the dead-cell area
											right at the very surface of our skin.
											So far-UVC light
should be able to kill bacteria,
											but kill them safely.
									","
											Aynı işlemi uzak-UVC ile deneyelim,
											aynı durum,
											cilt ve hemen üzerinde bakteri.
											Şimdi gördüğünüz ise,
											uzak-UVC ışını
bakterileri kusursuzca öldürürken
											cildimize nüfuz edemiyor.
											Bunun oldukça iyi,
makul bir açıklaması var:
											Uzak-UVC biyolojik materyaller
tarafından inanılmaz bir güçle emiliyor,
											o yüzden çok uzağa gidemiyor.
											Virüs ve bakteriler gerçekten çok küçük,
											uzak-UVC onlara kesinlikle ulaşabilir
ve onları öldürebilir
											ama cildimize nüfuz edemez,
											hatta cildimizin en üst tabakası olan
											ölü hücre bölgesine bile.
											Yani uzak-UVC, bakterileri
											güvenle öldürebilir.
									","
											Comparémosla ahora con la luz UVC lejana.
											Misma situación: piel y algunas
bacterias en el aire encima de ella.
											De nuevo ven que la luz UVC lejana
es perfectamente capaz de matar bacterias,
											pero lo que la luz UVC lejana
no puede hacer es penetrar nuestra piel.
											Y hay una buena y sólida
razón física para eso:
											la luz UVC lejana es increíble
y fuertemente absorbida
											por todos los materiales biológicos,
así que no puede ir muy lejos.
											Ahora, los virus y las bacterias
son realmente pequeños,
											por lo que la luz UVC lejana puede
penetrarlos y matarlos... a ellos,
											pero no puede penetrar la piel.
											Ni siquiera puede penetrar
el área de células muertas
											que está en la superficie de la piel.
											Entonces la luz UVC lejana
debiera poder matar bacterias
											y matarlas de manera segura.
									","
											Comparons maintenant avec
les ultraviolets C lointains –
											dans le même contexte,
											de la peau et des bactéries
à l'air libre au-dessus.
											On observe désormais que
											les ultraviolets C lointains détruisent
parfaitement les bactéries,
											sans pénétrer la peau.
											La physique explique très bien pourquoi.
											Les matières biologiques absorbent toutes
fortement les ultraviolets C lointains,
											qui ne peuvent donc pas aller bien loin.
											Les virus et les bactéries sont
extrêmement petits,
											les ultraviolets C lointains n'ont donc
pas de mal à les pénétrer et les éliminer.
											Mais ils ne peuvent pas pénétrer la peau,
											même pas la couche de cellules mortes
											à la surface de la peau.
											Les ultraviolets C lointains devraient
être capables d'éliminer les bactéries,
											sans risque.
									",A new weapon in the fight against superbugs,David Brenner,10:13,"bacteria,illness,public health,innovation,health,science,virus,medicine"
"
","
","
","
",A new weapon in the fight against superbugs,David Brenner,10:13,"bacteria,illness,public health,innovation,health,science,virus,medicine"
"
											So that's the theory.
											It should work, should be safe.
											What about in practice?
											Does it really work?
											Is it really safe?
											So that's actually what our lab
has been working on
											the past five or six years,
											and I'm delighted to say the answer
to both these questions
											is an emphatic yes.
											Yes, it does work,
											but yes, it is safe.
											So I'm delighted to say that,
											but actually I'm not very
surprised to say that,
											because it's purely the laws
of physics at work.
									","
											İşin teorik kısmı bu.
											İşe yaramalı, güvenli olmalı.
											Peki ya uygulamada?
											Gerçekten işe yarıyor mu?
											Gerçekten güvenli mi?
											Son beş, altı yıldır
laboratuvarımız
											bunun üzerinde çalışıyor
											ve bu soruları evet diye
yanıtlamaktan
											çok memnunum.
											Evet, işe yarıyor
											ve evet, güvenli.
											Bunu söylemekten memnuniyet duyuyorum,
											ama aslında bu beni şaşırtmıyor
											çünkü konu tamamen 
fizik kurallarından ibaret.
									","
											En teoría debiera funcionar,
debiera ser segura.
											¿Y en la práctica?
											¿Realmente funciona?
¿Realmente es segura?
											Nuestro laboratorio ha estado trabajando
en esto los últimos seis años
											y me deleita decir que la respuesta
a las dos preguntas es un enfático ""sí"".
											Sí, funciona, y sí, es segura.
											Estoy encantado de decirlo,
aunque no estoy muy sorprendido
											porque simplemente son
las leyes de la física en acción.
									","
											Au moins, en théorie.
											Cela devrait fonctionner
et être sans risque.
											Mais, en pratique,
											est-ce vérifié ?
											Est-ce vraiment sans risque ?
											Notre laboratoire travaille sur ce sujet
											depuis 5, 6 ans.
											J'ai le plaisir de répondre
à ces deux questions
											par un oui catégorique.
											Oui, ça fonctionne
											et oui, c'est sans risque.
											Je suis ravi de l'annoncer,
											même si je ne suis pas très
surpris du résultat,
											car il est conforme
aux lois de la physique.
									",A new weapon in the fight against superbugs,David Brenner,10:13,"bacteria,illness,public health,innovation,health,science,virus,medicine"
"
","
","
","
",A new weapon in the fight against superbugs,David Brenner,10:13,"bacteria,illness,public health,innovation,health,science,virus,medicine"
"
											So let's look to the future.
											I'm thrilled that we now have
a completely new weapon,
											and I should say an inexpensive weapon,
											in our fight against superbugs.
											For example,
											I see far-UVC lights in surgical theaters.
											I see far-UVC lights
in food preparation areas.
											And in terms of preventing
the spread of viruses,
											I see far-UVC lights in schools,
											preventing the spread of influenza,
											preventing the spread of measles,
											and I see far-UVC lights
in airports or airplanes,
											preventing the global spread
of viruses like H1N1 virus.
									","
											Şimdi geleceğe bir bakalım.
											Dirençli bakterilere karşı savaşımızda
tamamen yeni bir silahımız
											olmasından çok mutlu oluyum,
											üstelik pahalı olmayan bir silah.
											Örneğin,
											uzak-UVC'yi ameliyathanelerde 
görebiliyorum.
											Yiyecek hazırlama merkezlerinde,
											virüslerin yayılmasını önlemede,
											okullarda grip ve nezlenin,
											kızamık hastalığının
											yayılmasını önlemede,
											uçak ve havaalanlarında,
H1N1 gibi virüslerin
											tüm dünyaya yayılmasını önlemede 
kullanıldığını görebiliyorum.
									","
											Miremos al futuro.
											Estoy fascinado de que ahora tengamos
un arma completamente nueva,
											y, debo decir, un arma que no es cara,
en la lucha contra las superbacterias.
											Por ejemplo,
											puedo ver la luz UVC lejana
en los quirófanos.
											Veo la luz UVC lejana en las áreas
donde se preparan comidas.
											Y en cuanto a prevenir
la proliferación de los virus,
											veo la luz UVC lejana en las escuelas
previniendo el contagio de la gripe,
											previniendo el contagio del sarampión
											y veo la luz UVC lejana
en los aeropuertos y aviones
											previniendo el contagio global
de virus como el H1N1.
									","
											Quelles sont les perspectives futures ?
											Je suis très heureux de vous annoncer 
que nous avons à présent une nouvelle arme
											et, je devrais dire, très peu coûteuse
											dans notre combat
contre les superbactéries.
											Par exemple,
											je vois des ultraviolets C lointains
dans les blocs opératoires,
											dans les chaînes de préparation de plats.
											En matière de prévention
de la diffusion des virus,
											je vois des ultraviolets C
lointains dans les écoles,
											pour éviter la propagation de la grippe
											ou de la rougeole.
											Je vois des ultraviolets C lointains
dans les aéroports et les avions,
											pour empêcher des virus, comme H1N1,
de se propager dans le monde.
									",A new weapon in the fight against superbugs,David Brenner,10:13,"bacteria,illness,public health,innovation,health,science,virus,medicine"
"
","
","
","
",A new weapon in the fight against superbugs,David Brenner,10:13,"bacteria,illness,public health,innovation,health,science,virus,medicine"
"
											So back to my friend Paul Rice.
											He was actually a well-known
and well-loved local politician
											in his and my hometown of Liverpool,
											and they put up a statue in his memory
in the center of Liverpool,
											and there it is.
											But me,
											I want Paul's legacy to be a major advance
in this war against superbugs.
											Armed with the power of light,
											that's actually within our grasp.
									","
											Arkadaşım Paul Rice'a gelince,
											kendisi, memleketimiz Liverpool'da
tanınan ve çok sevilen
											yerel bir siyasetçiydi.
											Liverpool merkezine onun anısına
bir heykel diktiler,
											işte burada.
											Benim isteğim ise
											Paul'un, bakterilere karşı bu savaşta 
büyük bir ilerlemeyi temsil etmesi.
											Işığın gücüyle donanmak için
											elimizi uzatmamız yeter.
									","
											Volvamos a mi amigo Paul Rice.
											Era un político conocido y querido
en nuestra ciudad natal: Liverpool.
											Y en el centro de Liverpool
erigieron una estatua en su memoria.
											Hela ahí.
											Pero yo quiero que el legado de Paul
											sea un avance enorme en esta guerra
contra las superbacterias,
											y armados con el poder de la luz,
											que, de hecho, está a nuestro alcance.
									","
											Revenons-en à mon ami Paul Rice.
											C'était un homme politique
local connu et apprécié
											dans notre ville natale de Liverpool.
											Une statue a été érigée en son honneur,
au centre de Liverpool,
											la voici.
											Mais je voudrais que
											sa mémoire soit associée à un progrès
dans la lutte contre les superbactéries.
											Avec le pouvoir de la lumière comme arme,
											la victoire est désormais à notre portée.
									",A new weapon in the fight against superbugs,David Brenner,10:13,"bacteria,illness,public health,innovation,health,science,virus,medicine"
"
","
","
","
",A new weapon in the fight against superbugs,David Brenner,10:13,"bacteria,illness,public health,innovation,health,science,virus,medicine"
"
											Thank you.
									","
											Teşekkür ederim.
									","
											Gracias.
									","
											Merci.
									",A new weapon in the fight against superbugs,David Brenner,10:13,"bacteria,illness,public health,innovation,health,science,virus,medicine"
"
","
","
","
",A new weapon in the fight against superbugs,David Brenner,10:13,"bacteria,illness,public health,innovation,health,science,virus,medicine"
"
											(Applause)
									","
											(Alkışlar)
									","
											(Aplausos)
									","
											(Applaudissements)
									",A new weapon in the fight against superbugs,David Brenner,10:13,"bacteria,illness,public health,innovation,health,science,virus,medicine"
"
","
","
","
",A new weapon in the fight against superbugs,David Brenner,10:13,"bacteria,illness,public health,innovation,health,science,virus,medicine"
"
											Chris Anderson: Stay up here, David,
I've got a question for you.
									","
											Chris Anderson: Lütfen bekle, David.
Sana bir sorum var.
									","
											Chris Anderson: Quédate ahí, David,
tengo una pregunta para ti.
									","
											Chris Anderson : Restez ici David,
j'ai une question à vous poser.
									",A new weapon in the fight against superbugs,David Brenner,10:13,"bacteria,illness,public health,innovation,health,science,virus,medicine"
"
","
","
","
",A new weapon in the fight against superbugs,David Brenner,10:13,"bacteria,illness,public health,innovation,health,science,virus,medicine"
"
											(Applause)
									","
											(Alkışlar)
									","
											(Aplausos)
									","
											(Applaudissements)
									",A new weapon in the fight against superbugs,David Brenner,10:13,"bacteria,illness,public health,innovation,health,science,virus,medicine"
