en,es,pt,title,speaker,duration,tags
"
","
","
",Why people of different faiths are painting their houses of worship yellow,Nabila Alibhai,11:51,"activism,art,painting,community,religion,social change,society,terrorism,faith"
"
											So in 2014, I brought together
a group of people in Nairobi
											to figure out what to do:
											public intellectuals, diplomats,
artists, development workers.
											And the group articulated
our challenge as threefold:
											one, to reclaim the city
from the narrative of terrorism
											and back into the hands
of the people that live there;
											two, introduce a language
beyond race, tribe or religion
											that would help us
transcend our differences;
											and three, provide a gesture
that would help restore empathy
											and conversation and trust.
									","
											Por eso en 2014, reuní
a un grupo de personas en Nairobi
											para imaginar qué hacer:
											intelectuales públicos, diplomáticos,
artistas, trabajadores del desarrollo.
											Y el grupo articuló un triple desafío:
											uno, recuperar la ciudad
de la narrativa del terrorismo
											y ponerla en manos de las personas 
que viven allí;
											dos, introducir un lenguaje más allá 
de la etnia, la tribu o la religión
											que nos ayudara a trascender 
nuestras diferencias;
											y tres, proporcionar un gesto
que ayudara a restaurar la empatía,
											la conversación y la confianza.
									","
											Em 2014, reuni um grupo
de pessoas em Nairobi
											para decidirmos o que fazer
											— intelectuais, diplomatas, artistas,
técnicos de desenvolvimento.
											O grupo estruturou
o nosso problema em três áreas:
											um, resgatar a cidade
da narrativa do terrorismo
											e devolvê-la às mãos
da população que lá vivia;
											dois, introduzir uma linguagem
sem etnia, sem tribo ou sem religião
											que nos ajudasse a ultrapassar
as nossas diferenças;
											e três, proporcionar uma ação
que ajudasse a recuperar a empatia,
											a conversa e a confiança.
									",Why people of different faiths are painting their houses of worship yellow,Nabila Alibhai,11:51,"activism,art,painting,community,religion,social change,society,terrorism,faith"
"
","
","
",Why people of different faiths are painting their houses of worship yellow,Nabila Alibhai,11:51,"activism,art,painting,community,religion,social change,society,terrorism,faith"
"
											One of the people in this group
was an artist and architect,
											Yazmany Arboleda.
											He and I have collaborated
in other parts of the world
											over many years.
											He has a history
											of disrupting urban environments
											and making strangers connect
											in incredible, beautiful
and spectacular ways.
											He had an idea.
											The idea was to unite people
of different faiths
											by getting them to paint
each other's houses of worship,
											mosques, temples, synagogues, churches,
											paint them yellow
											in the name of love.
									","
											Una de las personas de este grupo
fue el artista y arquitecto
											Yazmany Arboleda.
											Juntos hemos colaborado
en otras partes del mundo
											a lo largo de muchos años.
											Él tiene una historia
											de irrumpir en entornos urbanos
											y conectar a desconocidos
											en formas hermosas, increíbles
y espectaculares.
											Él tuvo una idea.
											La idea era unir a la gente
de diferentes credos
											haciéndoles pintar
las casas de adoración del otro,
											mezquitas, templos, sinagogas, iglesias,
											pintarlas de amarillo
											en nombre del amor.
									","
											Uma das pessoas deste grupo
era artista e arquiteto,
											Yazmany Arboleda.
											Ele e eu já tínhamos colaborado
noutras partes do mundo
											durante muitos anos.
											Ele já tinha experiência
											de revolucionar ambientes urbanos
											e de pôr estranhos a interligar-se
											de formas incríveis, maravilhosas
e espetaculares.
											E teve uma ideia.
											A ideia era unir as pessoas
de diferentes credos
											levando-as a pintar
os templos de adoração uns dos outros,
											— mesquitas, templos,
sinagogas e igrejas —
											pintá-los de amarelo
											em nome do amor.
									",Why people of different faiths are painting their houses of worship yellow,Nabila Alibhai,11:51,"activism,art,painting,community,religion,social change,society,terrorism,faith"
"
","
","
",Why people of different faiths are painting their houses of worship yellow,Nabila Alibhai,11:51,"activism,art,painting,community,religion,social change,society,terrorism,faith"
"
											By focusing on icons of faith,
											we would get people to reexamine
the true essence of their faith,
											the common belief that we share
in kindness, generosity and friendship.
											By creating pathways
between houses of worship
											within one neighborhood,
											we would create islands of stability
											and networks of people
											that could withstand threats.
											And neighbors, by picking up
a paintbrush with other neighbors,
											would engage not just with their heads
											but with their hands
and with their hearts.
											And the painted buildings would become
sculptures in the landscape
											that speak of people
from very different backgrounds
											that stand together.
									","
											Al centrarnos en los iconos de la fe,
											haríamos que la gente reexaminara
la verdadera esencia de su fe,
											la creencia común de que compartimos
en la bondad, la generosidad y la amistad.
											Al crear caminos entre las casas de culto
											dentro de un barrio,
											crearíamos islas de estabilidad
											y redes de personas
											que podrían soportar las amenazas.
											Y los vecinos, al empuñar
un pincel con otros vecinos,
											se comprometerían no solo con sus cabezas
											sino con sus manos y con sus corazones.
											Y los edificios pintados se convertirían 
en esculturas en el paisaje
											que hablarían de personas
de diferentes orígenes
											que están juntas.
									","
											Concentrando-nos nos ícones de fé,
											levaríamos as pessoas a reexaminar
a verdadeira essência da sua fé,
											a crença comum que partilhamos
na bondade, na generosidade e na amizade.
											Criando vias entre locais de culto
											dentro do mesmo bairro,
											podíamos criar ilhas de estabilidade
											e redes de pessoas
											que podiam enfrentar ameaças.
											Os vizinhos partilhariam um pincel
com outros vizinhos,
											e envolver-se-iam,
não apenas com a cabeça,
											mas com as mãos e o coração.
											Os edifícios pintados passariam
a ser esculturas na paisagem
											representando pessoas
de origens muito diferentes
											que estariam unidas.
									",Why people of different faiths are painting their houses of worship yellow,Nabila Alibhai,11:51,"activism,art,painting,community,religion,social change,society,terrorism,faith"
"
","
","
",Why people of different faiths are painting their houses of worship yellow,Nabila Alibhai,11:51,"activism,art,painting,community,religion,social change,society,terrorism,faith"
"
											We'd call the project ""Colour in Faith.""
											We loved the idea and we immediately
began approaching houses of worship:
											churches, temples, mosques, synagogues.
											Door to door, we went
to more than 60 rabbis,
											imams, pastors and priests.
											As you can imagine,
											bringing these communities together
											when prejudices are reinforced
by a global pandemic of fear
											is not easy.
											It was complicated.
											We were confronted
with the hierarchy of decision-making
											within religious establishments.
											For example, with Catholic churches,
											we were told that the archbishop
would have to make the decision.
											And so we wrote a letter
to the archbishop.
											We wrote a letter to the Vatican.
											We're still waiting to hear back.
									","
											Llamamos al proyecto ""Coloreando la fe"".
											Nos encantó la idea y de inmediato
fuimos a las casas de culto:
											iglesias, templos, mezquitas, sinagogas.
											Puerta a puerta, visitamos
a más de 60 rabinos,
											imanes, pastores y sacerdotes.
											Como pueden imaginar,
											reunir a esas comunidades
											cuando se refuerzan los prejuicios
debido a una pandemia mundial de miedo
											no es fácil.
											Fue complicado.
											Nos enfrentamos a la jerarquía 
que toma las decisiones
											dentro de los establecimientos religiosos.
											Por ejemplo, en las iglesias católicas
											nos dijeron que el arzobispo 
tendría que tomar la decisión.
											Entonces escribimos una carta
al arzobispo.
											Escribimos una carta al Vaticano.
											Todavía estamos esperando la respuesta.
									","
											Chamaríamos ao projeto
""Cor da Fé"".
											Adorámos a ideia e começámos
imediatamente a abordar os locais de culto
											— igrejas, templos, mesquitas, sinagogas.
											Porta a porta, contactámos
mais de 60 rabis, imãs,
											pastores e sacerdotes.
											Como podem imaginar,
											reunir estas comunidades
											quando os preconceitos
estão exacerbados,
											não é fácil.
											Foi complicado.
											Confrontámo-nos com
a hierarquia de tomada de decisões
											nas instituições religiosas.
											Por exemplo, nas igrejas católicas,
											disseram-nos que era o arcebispo
que tinha de tomar a decisão.
											Então, escrevemos uma carta ao arcebispo.
											Escrevemos uma carta ao Vaticano.
											Ainda estamos à espera de resposta.
									",Why people of different faiths are painting their houses of worship yellow,Nabila Alibhai,11:51,"activism,art,painting,community,religion,social change,society,terrorism,faith"
"
","
","
",Why people of different faiths are painting their houses of worship yellow,Nabila Alibhai,11:51,"activism,art,painting,community,religion,social change,society,terrorism,faith"
"
											(Laughter)
									","
											(Risas)
									","
											(Risos)
									",Why people of different faiths are painting their houses of worship yellow,Nabila Alibhai,11:51,"activism,art,painting,community,religion,social change,society,terrorism,faith"
"
","
","
",Why people of different faiths are painting their houses of worship yellow,Nabila Alibhai,11:51,"activism,art,painting,community,religion,social change,society,terrorism,faith"
"
											And with other houses of worship,
											we were told that the patrons,
the people that pay for the building
											and the construction
and the painting of the buildings
											would have to make a decision.
									","
											Y en otras casas de culto
											nos dijeron que los mecenas,
la gente que paga por el edificio
											y la construcción
y la pintura de los edificios
											tendría que tomar la decisión.
									","
											Noutros locais de culto,
											disseram-nos que os patronos,
as pessoas que pagam o edifício
											e a construção e pintura
dos edifícios
											é que teriam de tomar uma decisão.
									",Why people of different faiths are painting their houses of worship yellow,Nabila Alibhai,11:51,"activism,art,painting,community,religion,social change,society,terrorism,faith"
"
","
","
",Why people of different faiths are painting their houses of worship yellow,Nabila Alibhai,11:51,"activism,art,painting,community,religion,social change,society,terrorism,faith"
"
											And then we came head-to-head
											with the long legacy
of missionary and donor dependence
											that so impedes
unconditional civic action,
											and we learned this the hard way.
											There was one community
											that in our repeated conversations
would keep asking us
											to appreciate them.
											And so we would keep going back
											and telling them that we appreciate them,
											and of course,
											if we didn't appreciate them,
we wouldn't be here.
											And then we learned
painfully late in the game
											that the word ""appreciation""
is code for getting paid to participate.
											And so we challenged them
											and we asked the question,
											""So what will it cost?
											How much could we pay you?
											And if we pay for your faith,
is it really faith?""
											We started the project
asking the question,
											""Where does your faith live?""
											And here we found ourselves
asking the question,
											""How much does your faith cost?""
									","
											Y luego nos encontramos cara a cara
											con el largo legado de dependencia 
de misioneros y mecenas
											que impiden la acción cívica 
incondicional,
											y lo aprendimos de la manera difícil.
											Había una comunidad
											que en nuestras repetidas conversaciones
seguía pidiéndonos
											que los apreciemos.
											Por eso seguimos volviendo
											y diciéndoles que los apreciábamos
											y, por supuesto,
											de no apreciarlos, no estaríamos aquí.
											Y luego aprendimos
dolorosamente tarde en el juego
											que la palabra ""apreciación""
significa recibir un pago por participar.
											Así que los desafiamos
											y les preguntamos:
											""Entonces ¿cuánto cuesta?
											¿Cuánto podríamos pagarles?
											Y si les pagamos por su fe,
¿es realmente fe?""
											Comenzamos el proyecto
planteando la pregunta:
											""¿Dónde reside tu fe?""
											Y nos encontramos planteando la pregunta:
											""¿Cuánto cuesta tu fe?""
									","
											Depois, enfrentámos
a dependência histórica
											dos missionários e dos doadores
											que tanto impedem a ação cívica 
sem condicionalismos
											e aprendemos tudo isto
da forma mais difícil.
											Havia uma comunidade
											que, nas nossas inúmeras conversas,
											nos estava sempre a pedir
que mostrássemos o nosso reconhecimento.
											Nós voltávamos lá
											para testemunhar o nosso reconhecimento,
											e, claro,
											se não o fizéssemos, não estaríamos ali.
											Depois aprendemos, lamentavelmente,
											que a palavra ""reconhecimento""
era código para lhes pagar a participação.
											Então, desafiámo-los
											e fizemos uma pergunta:
											""Quanto é que isso custará?
											""Quanto é que querem que paguemos?
											""Se pagarmos pela vossa fé,
poderá chamar-se fé?""
											Tínhamos iniciado o projeto,
fazendo uma pergunta:
											""Onde reside a vossa fé?""
											Agora, encontrávamo-nos
a perguntar:
											""Quanto custa a vossa fé?""
									",Why people of different faiths are painting their houses of worship yellow,Nabila Alibhai,11:51,"activism,art,painting,community,religion,social change,society,terrorism,faith"
"
","
","
",Why people of different faiths are painting their houses of worship yellow,Nabila Alibhai,11:51,"activism,art,painting,community,religion,social change,society,terrorism,faith"
"
											But the most difficult issue
was the perceived risk of standing apart.
											We had one synagogue
that flat-out refused to participate
											because it feared
drawing attention to itself
											and becoming a target.
											Similarly, we had a mosque
that also feared becoming a target.
											And these fears are justified.
											And yet, there were 25 houses of worship
that pledged to participate.
									","
											Pero el tema más difícil era 
el riesgo percibido de estar separados.
											Una sinagoga se negó rotundamente 
a participar
											porque temía llamar la atención 
sobre sí misma
											y convertirse en un objetivo.
											Del mismo modo, una mezquita
también temía ser un blanco.
											Y estos temores están justificados.
											Y sin embargo, hubo 25 casas de culto
que se comprometieron a participar.
									","
											Mas o mais difícil era o risco
de ficarmos isolados.
											Tivemos uma sinagoga
que se recusou liminarmente a participar.
											porque receava atrair as atenções
											e tornar-se num alvo.
											Igualmente, tivemos uma mesquita
que também receava tornar-se um alvo.
											E esses receios são justificados.
											Contudo, houve 25 locais de culto
que se comprometeram a participar.
									",Why people of different faiths are painting their houses of worship yellow,Nabila Alibhai,11:51,"activism,art,painting,community,religion,social change,society,terrorism,faith"
"
","
","
",Why people of different faiths are painting their houses of worship yellow,Nabila Alibhai,11:51,"activism,art,painting,community,religion,social change,society,terrorism,faith"
"
											(Applause)
									","
											(Aplausos)
									","
											(Aplausos)
									",Why people of different faiths are painting their houses of worship yellow,Nabila Alibhai,11:51,"activism,art,painting,community,religion,social change,society,terrorism,faith"
"
","
","
",Why people of different faiths are painting their houses of worship yellow,Nabila Alibhai,11:51,"activism,art,painting,community,religion,social change,society,terrorism,faith"
"
											These bold leaders took the gesture
and reinforced it with their own meaning.
											For some, it was to tell the world
that they're not terrorists.
											For others, it was to welcome people
through their doors to ask questions.
											And for some, it was to bridge the gap
											between the older
and the younger generation,
											which by the way is something that
many faiths are grappling with right now.
											And for some it was simply
to build neighborhood solidarity
											in advance of feared election violence.
											When asked why yellow,
											one imam beautifully said,
											""Yellow is the color of the sun.
											The sun shines on us all equally.
											It does not discriminate.""
											He and others spread the word
through their congregations
											and over the radio.
											Municipal government officials
stepped forward and helped
											with permits and with convening
civil society organizations.
											A paint company donated
a thousand liters of yellow paint
											mixed especially for us
in what they now call ""optimistic yellow.""
									","
											Estos audaces líderes tomaron el gesto
y lo resignificaron.
											Para algunos, era decirle al mundo
que no son terroristas.
											Para otros, era dar la bienvenida 
a la gente para hacer preguntas.
											Y para otros era zanjar la brecha
											entre generaciones mayores y jóvenes,
											que, por cierto, es algo que enfrentan
muchas religiones ahora mismo.
											Y para algunos fue simplemente
construir solidaridad vecinal
											antes de la temida violencia electoral.
											Cuando se le preguntó 
por qué el amarillo,
											un imán dijo hermosamente:
											""El amarillo es el color del sol.
											El sol brilla sobre todos por igual.
											No discrimina"".
											Él y otros difunden la palabra
a través de sus congregaciones
											y por la radio.
											Funcionarios del gobierno municipal
dieron un paso adelante y ayudaron
											con permisos y con convocatoria
a organizaciones de la sociedad civil.
											Una empresa de pintura donó
mil litros de pintura amarilla,
											una mezcla especial para nosotros
llamada ""amarillo optimista"".
									","
											Esses líderes corajosos tomaram posição
e reforçaram-na com o seu significado.
											Para alguns, era dizer ao mundo
que não eram terroristas.
											Para outros, era abrir as portas
a quem quisesse fazer perguntas.
											Para uns, era criar uma ponte
sobre o fosso
											entre a geração mais velha
e a geração mais nova
											o que, a propósito, é uma coisa
que muitos credos estão a tentar hoje.
											Para outros, era apenas criar
a solidariedade no bairro
											em antecipação ao receio
de violência nas eleições.
											Quando alguém perguntou:
""Porquê o amarelo?""
											um imã respondeu, de modo maravilhoso:
											""O amarelo é a cor do sol.
											""O sol, quando nasce, é para todos.
											""Não discrimina ninguém"".
											Ele e outros espalharam a palavra
pelas suas congregações e pela rádio.
											Os funcionários do governo municipal
avançaram e ajudaram
											com autorizações e reuniões
com organizações da sociedade civil.
											Uma empresa de tintas doou
mil litros de tinta amarela,
											num tom criado especialmente para nós
a que hoje chamamos ""amarelo otimista"".
									",Why people of different faiths are painting their houses of worship yellow,Nabila Alibhai,11:51,"activism,art,painting,community,religion,social change,society,terrorism,faith"
"
","
","
",Why people of different faiths are painting their houses of worship yellow,Nabila Alibhai,11:51,"activism,art,painting,community,religion,social change,society,terrorism,faith"
"
											(Laughter)
									","
											(Risas)
									","
											(Risos)
									",Why people of different faiths are painting their houses of worship yellow,Nabila Alibhai,11:51,"activism,art,painting,community,religion,social change,society,terrorism,faith"
"
","
","
",Why people of different faiths are painting their houses of worship yellow,Nabila Alibhai,11:51,"activism,art,painting,community,religion,social change,society,terrorism,faith"
"
											(Applause)
									","
											(Aplausos)
									","
											(Aplausos)
									",Why people of different faiths are painting their houses of worship yellow,Nabila Alibhai,11:51,"activism,art,painting,community,religion,social change,society,terrorism,faith"
"
","
","
",Why people of different faiths are painting their houses of worship yellow,Nabila Alibhai,11:51,"activism,art,painting,community,religion,social change,society,terrorism,faith"
"
											And a poetry collective
joined forces with a university
											and hosted a series of tweet chats
											that challenged the nation
on issues of faith,
											our faith not just
in the context of religion,
											but our faith in politicians
and tribe and nation,
											our faith in the older generation
and in the younger generation.
									","
											Y un colectivo de poesía
aunó fuerzas con una universidad
											y recibió una serie de chats de tuits
											que desafiaron a la nación
en cuestiones de fe,
											nuestra fe no solo
en el contexto de la religión,
											sino nuestra fe en los políticos
y en la tribu y la nación,
											nuestra fe en la generación anterior
y en la generación más joven.
									","
											Um coletivo de poetas
associou-se a uma universidade
											e lançou uma série
de conversas por ""tweet""
											que desafiava o país
sobre questões de fé,
											a nossa fé, não apenas
num contexto de religião,
											mas a nossa fé na política,
na tribo e na nação,
											a nossa fé na geração mais velha
e na geração mais nova.
									",Why people of different faiths are painting their houses of worship yellow,Nabila Alibhai,11:51,"activism,art,painting,community,religion,social change,society,terrorism,faith"
"
","
","
",Why people of different faiths are painting their houses of worship yellow,Nabila Alibhai,11:51,"activism,art,painting,community,religion,social change,society,terrorism,faith"
"
											And then Colour in Faith
was launched at a gallery event
											that invited an incredible mix
of gallerygoers
											and religious leaders
and artists and businesspeople.
											Already, even before
picking up a paintbrush,
											we had accomplished so much
of the conversation and connection
											that we had hoped for.
									","
											Y entonces se lanzó ""Coloreando la fe""
en un evento de una galería
											que invitó a una mezcla increíble
de galeristas
											y líderes religiosos
y artistas y empresarios.
											Ya, incluso antes de empuñar un pincel,
											habíamos logrado mucho
de la conversación y la conexión
											que habíamos esperado.
									","
											Depois, a ""Cor na Fé"" foi inaugurada
num evento numa galeria
											que convidou uma mistura
incrível de frequentadores de galerias
											e de líderes religiosos,
de artistas e de gente de negócios.
											Antes mesmo de agarrarmos num pincel,
											já tínhamos conseguido
grande parte da conversa e da interligação
											que tínhamos desejado.
									",Why people of different faiths are painting their houses of worship yellow,Nabila Alibhai,11:51,"activism,art,painting,community,religion,social change,society,terrorism,faith"
"
","
","
",Why people of different faiths are painting their houses of worship yellow,Nabila Alibhai,11:51,"activism,art,painting,community,religion,social change,society,terrorism,faith"
