en,tr,es,de,title,speaker,duration,tags
"
","
","
","
",How I use art to bridge misunderstanding,Adong Judith,5:00,"TED Fellows,activism,theater,art,film,culture,Africa,war"
"
											When I lived in the USA,
											many of my American friends
would be shocked at my ignorance
											at fancy Western dishes
like lasagna, for instance.
									","
											ABD'de yaşadığım zamanda
											birçok Amerikalı arkadaşım lazanya 
gibi batılı yemekler
											konusundaki cehaletime şaşırırdı.
									","
											Cuando vivía en EE.UU.
											muchos de mis amigos estadounidenses
se sorprendían ante mi ignorancia
											frente a comidas occidentales,
como, por ejemplo, la lasaña.
									","
											Als ich in den USA lebte, waren viele
meiner amerikanischen Freunde geschockt
											von meiner Ignoranz
											gegenüber extravagenten westlichen
Gerichten, wie zum Beispiel Lasagne.
									",How I use art to bridge misunderstanding,Adong Judith,5:00,"TED Fellows,activism,theater,art,film,culture,Africa,war"
"
","
","
","
",How I use art to bridge misunderstanding,Adong Judith,5:00,"TED Fellows,activism,theater,art,film,culture,Africa,war"
"
											(Laughter)
									","
											(Kahkaha)
									","
											(Risas)
									","
											(Gelächter)
									",How I use art to bridge misunderstanding,Adong Judith,5:00,"TED Fellows,activism,theater,art,film,culture,Africa,war"
"
","
","
","
",How I use art to bridge misunderstanding,Adong Judith,5:00,"TED Fellows,activism,theater,art,film,culture,Africa,war"
"
											And my question to them would be,
											""Well, do you know malakwang?""
											And then I would tell them
about malakwang,
											a fancy vegetable dish from my culture.
											And they would tell me about lasagna.
											And we would leave
richer and fuller individuals.
											Therefore, share your recipe truth.
											It makes for a better meal.
									","
											Benim ise onlara sorum
											""Peki sen malakwangı biliyor musun?""
olurdu.
											Ardından onlara 
benim kültürümden bir sebze yemeği olan
											malakwangdan bahsederdim.
											Onlar da bana lazanyadan bahsederdi.
											Ve bu sayede iki taraf da konuşmanın
sonunda daha bilgili olurdu.
											Bu nedenle kendi 
doğrularınızı paylaşın ki
											ortaya daha lezzetli bir yemek çıksın.
									","
											Y mi pregunta para ellos era:
											""A ver, ¿y acaso tú conoces el malakwang?""
											Y así yo les contaba que el malakwang
											es un elaborado platillo 
de vegetales de mi cultura.
											Y ellos me hablaban de la lasaña.
											Y así nos volvíamos personas con 
una mayor riqueza de conocimientos.
											Así que compartan la receta de su verdad
											y crearán una mejor comida.
									","
											Und ich fragte sie:
											""Kennst du denn Malakwang?""
											Dann erzählte ich ihnen von Malakwang,
											einem extravaganten Gemüsegericht
aus meiner Kultur,
											und sie erzählten mir von Lasagne.
											Wir gingen als reichere
Individuen auseinander.
											Teilen Sie deshalb Ihre Rezeptwahrheit.
											Es sorgt für besseres Essen.
									",How I use art to bridge misunderstanding,Adong Judith,5:00,"TED Fellows,activism,theater,art,film,culture,Africa,war"
"
","
","
","
",How I use art to bridge misunderstanding,Adong Judith,5:00,"TED Fellows,activism,theater,art,film,culture,Africa,war"
"
											Thank you.
									","
											Teşekkürler.
									","
											Gracias.
									","
											Vielen Dank.
									",How I use art to bridge misunderstanding,Adong Judith,5:00,"TED Fellows,activism,theater,art,film,culture,Africa,war"
"
","
","
","
",How I use art to bridge misunderstanding,Adong Judith,5:00,"TED Fellows,activism,theater,art,film,culture,Africa,war"
"
											(Applause)
									","
											(Alkış)
									","
											(Aplausos)
									","
											(Applaus)
									",How I use art to bridge misunderstanding,Adong Judith,5:00,"TED Fellows,activism,theater,art,film,culture,Africa,war"
"
","
","
","
",How I use art to bridge misunderstanding,Adong Judith,5:00,"TED Fellows,activism,theater,art,film,culture,Africa,war"
