en,es,pt,fr,title,speaker,duration,tags
"
","
","
","
",How to keep human bias out of AI,Kriti Sharma,12:10,"AI,machine learning,technology,diversity,programming,algorithm,software,social change,TEDx,computers,inequality,product design,code,activism"
"
											Now, imagine an AI is helping
a hiring manager
											find the next tech leader in the company.
											So far, the manager
has been hiring mostly men.
											So the AI learns men are more likely
to be programmers than women.
											And it's a very short leap from there to:
											men make better programmers than women.
											We have reinforced
our own bias into the AI.
											And now, it's screening out
female candidates.
											Hang on, if a human
hiring manager did that,
											we'd be outraged, we wouldn't allow it.
											This kind of gender
discrimination is not OK.
											And yet somehow,
AI has become above the law,
											because a machine made the decision.
											That's not it.
									","
											Ahora imaginen que la IA está ayudando 
a un gerente de contrataciones
											a encontrar el siguiente líder
de tecnología para la compañía.
											Hasta ahora el gerente ha estado
contratando mayormente hombres.
											Entonces, la IA aprende 
que es más probable
											que los programadores sean 
hombres, en vez de mujeres.
											Y de ahí hay un estrecho muy corto hasta:
											""los hombres son mejores 
programadores que las mujeres"".
											Hemos reforzado nuestros 
propios prejuicios en la IA.
											Y ahora elimina a 
las candidatas femeninas.
											Si un gerente de contratación
humano hiciera eso
											estaríamos indignados, 
no lo permitiríamos.
											Este tipo de discriminación 
por el sexo no está bien.
											Y, sin embargo, de algún modo,
la IA se ha situado sobre la ley,
											ya que una máquina tomó la decisión.
											No solo eso.
									","
											Imaginem que a IA está a ajudar
um gestor de recursos humanos
											a encontrar, na empresa,
o próximo líder em tecnologia.
											Até agora, o gestor 
tem contratado sobretudo homens.
											Assim, a IA aprende que é mais provável
											os homens serem programadores,
em vez das mulheres.
											E, a partir daí, é um salto
muito pequeno para:
											""os homens são melhores 
programadores do que as mulheres"".
											Reforçamos o nosso preconceito na IA.
											E agora está a excluir
candidatas femininas.
											Se um recrutador humano fizesse isso,
											ficávamos indignados
e não o permitíamos.
											Este tipo de discriminação
de género não é correto.
											Apesar disso, de certa forma
a IA está acima da lei,
											porque foi uma máquina
que tomou a decisão.
											Não é só isso.
									","
											Prenez une IA aidant un DRH
											à trouver le prochain leader 
high-tech de la société.
											Jusqu'à présent, le gérant n'a 
embauché que des hommes.
											L'IA apprend donc que les hommes sont 
plus souvent programmeurs que les femmes.
											Et de là il n'y a qu'un pas vers :
											« Les hommes programment
mieux que les femmes. »
											Nous avons introduit
nos propres biais dans l'IA.
											Et ensuite, elle élimine
les candidats féminins.
											Si un DRH humain faisait ça,
											nous serions scandalisés, 
ça ne passerait pas.
											Les discriminations sexistes 
ne sont pas acceptables.
											Et pourtant, l'IA est au-dessus des lois,
											parce que la décision
est prise par une machine.
											Ce n'est pas tout.
									",How to keep human bias out of AI,Kriti Sharma,12:10,"AI,machine learning,technology,diversity,programming,algorithm,software,social change,TEDx,computers,inequality,product design,code,activism"
"
","
","
","
",How to keep human bias out of AI,Kriti Sharma,12:10,"AI,machine learning,technology,diversity,programming,algorithm,software,social change,TEDx,computers,inequality,product design,code,activism"
"
											We are also reinforcing our bias
in how we interact with AI.
											How often do you use a voice assistant
like Siri, Alexa or even Cortana?
											They all have two things in common:
											one, they can never get my name right,
											and second, they are all female.
											They are designed to be
our obedient servants,
											turning your lights on and off,
ordering your shopping.
											You get male AIs too,
but they tend to be more high-powered,
											like IBM Watson,
making business decisions,
											Salesforce Einstein
or ROSS, the robot lawyer.
											So poor robots, even they suffer
from sexism in the workplace.
									","
											Estamos reforzando también nuestro
prejuicio en cómo interactuamos con la IA.
											¿Cuán a menudo usan un asistente de 
voz como Siri, Alexa o incluso Cortana?
											Ellos tienen dos cosas en común:
											una, nunca pueden captar bien mi nombre,
											y segundo, todas son femeninas.
											Están designadas para ser 
nuestros sirvientes obedientes,
											que encienden y apagan nuestras luces,
que encargan nuestra compra.
											También hay una IA masculina, pero
tiende a tener más poder,
											como IBM Watson, que toma 
decisiones de negocios,
											Salesforce Einstein o ROSS,
el robot abogado.
											Así que, pobres robots, incluso ellos
sufren el sexismo en el trabajo.
									","
											Também estamos a reforçar
o nosso preconceito
											sobre o modo como interagimos com a IA.
											Quão frequentemente
usam um assistente de voz
											como a Siri, a Alexa ou até a Cortana?
											Todas têm duas coisas em comum:
											uma, nunca conseguem
acertar no meu nome,
											e segunda, são todas femininas.
											São concebidas para serem
as nossas servas obedientes,
											ligando e desligando as nossas luzes,
decidindo o que comprar.
											Também há IA masculinos,
mas tendem a ser mais potentes,
											como o Watson IBM,
para tomar decisões de negócios.
											o Força de Vendas Einstein
ou ROSS, o advogado do robô.
											Coitados dos robôs,
até eles sofrem de sexismo no trabalho.
											(Risos)
											Pensem em como estas duas coisas
estão ligadas
									","
											Nous renforçons également nos biais 
à travers notre interaction avec l'IA.
											Combien de fois avez-vous utilisé un 
assistant vocal comme Siri ou Alexa ?
											Ils ont tous deux choses en commun :
											ils ne prononcent jamais 
correctement mon nom,
											et deuxièmement, ce sont tous des femmes.
											Ils ont été créés pour être 
d'obéissants serviteurs,
											allumant et éteignant la lumière, 
passant des commandes.
											Il y a aussi des IA homme mais ils ont 
généralement plus de pouvoirs,
											par exemple, IBM Watson
qui prend des décisions commerciales,
											Salesforce Einstein ou ROSS, 
le robot avocat.
											Ainsi, même ces pauvres robots souffrent 
du sexisme dans le milieu du travail.
									",How to keep human bias out of AI,Kriti Sharma,12:10,"AI,machine learning,technology,diversity,programming,algorithm,software,social change,TEDx,computers,inequality,product design,code,activism"
"
","
","
","
",How to keep human bias out of AI,Kriti Sharma,12:10,"AI,machine learning,technology,diversity,programming,algorithm,software,social change,TEDx,computers,inequality,product design,code,activism"
"
											(Laughter)
									","
											(Risas)
									","
											e afetam uma criança a crescer
num mundo rodeado de IA.
									","
											(Rires)
									",How to keep human bias out of AI,Kriti Sharma,12:10,"AI,machine learning,technology,diversity,programming,algorithm,software,social change,TEDx,computers,inequality,product design,code,activism"
"
","
","
","
",How to keep human bias out of AI,Kriti Sharma,12:10,"AI,machine learning,technology,diversity,programming,algorithm,software,social change,TEDx,computers,inequality,product design,code,activism"
"
											Think about how these two things combine
											and affect a kid growing up
in today's world around AI.
											So they're doing some research
for a school project
											and they Google images of CEO.
											The algorithm shows them
results of mostly men.
											And now, they Google personal assistant.
											As you can guess,
it shows them mostly females.
											And then they want to put on some music,
and maybe order some food,
											and now, they are barking orders
at an obedient female voice assistant.
											Some of our brightest minds
are creating this technology today.
											Technology that they could have created
in any way they wanted.
											And yet, they have chosen to create it
in the style of 1950s ""Mad Man"" secretary.
											Yay!
									","
											Piensen en cómo se combinan 
estas dos cosas
											y en cómo afectan a un niño que crece
en el mundo de hoy, con la IA.
											Por ejemplo, hacen una investigación
para un proyecto escolar
											y buscan en Google imágenes
de directores generales.
											El algoritmo les muestra una mayoría
de hombres como resultado.
											Y ahora buscan en Google 
""asistente personal"".
											Como se imaginarán, les muestra
una mayoría de mujeres.
											Y luego ellos quieren poner algo de música
y quizás encargar algo de comida,
											y dan órdenes, gritando, a una
asistente de voz femenina.
											Algunas de nuestras mentes más brillantes
están creando hoy en día esta tecnología.
											Una tecnología que podrían haber 
creado del modo que quisieran.
											Y, sin embargo, eligieron 
crearla al estilo
											de la secretaria de 
""Mad Men"" de los años 50.
											¡Yey!
									","
											Assim, se ela está a fazer uma
pesquisa para um projeto escolar
											vai ao Google procurar
imagens de diretor executivo.
											O algoritmo mostra resultados
sobretudo de homens.
											Depois, pesquisa ""assistente pessoal"".
											Como podem adivinhar,
mostra sobretudo mulheres.
											Depois, quer pôr uma música,
e talvez encomendar comida,
											e agora está a vociferar ordens
a uma voz feminina assistente e obediente.
											Algumas das mentes mais brilhantes
estão hoje a criar esta tecnologia.
											Tecnologia que podiam ter criado
como quisessem.
											E ainda assim, escolheram criá-la
											ao estilo dos anos 50,
da secretária de ""Mad Man"".
											Pois é!
									","
											Pensez à comment ces deux points combinés
											affectent un enfant grandissant 
dans un monde baignant dans l'IA.
											Imaginez qu'il fasse une recherche 
pour un projet à l'école
											et qu'il tape sur Google, 
« images de PDG ».
											L'algorithme ne lui montre 
que des hommes.
											Ensuite, il tape « assistant personnel ».
											Comme vous pouvez l'imaginez, 
il n'y a pratiquement que des femmes.
											Ensuite, il veut mettre de la musique 
ou commander à manger,
											et pour cela il aboie des ordres 
à une obéissante voix féminine.
											Ces technologies sont créées par 
certains de nos plus brillants cerveaux.
											Ils pouvaient créer ces technologies 
exactement comme ils le souhaitaient.
											Et ils ont choisi de les créer dans le 
style secrétaire des « Mad Men ».
											Super !
									",How to keep human bias out of AI,Kriti Sharma,12:10,"AI,machine learning,technology,diversity,programming,algorithm,software,social change,TEDx,computers,inequality,product design,code,activism"
"
","
","
","
",How to keep human bias out of AI,Kriti Sharma,12:10,"AI,machine learning,technology,diversity,programming,algorithm,software,social change,TEDx,computers,inequality,product design,code,activism"
"
											But OK, don't worry,
											this is not going to end
with me telling you
											that we are all heading towards
sexist, racist machines running the world.
											The good news about AI
is that it is entirely within our control.
											We get to teach the right values,
the right ethics to AI.
											So there are three things we can do.
											One, we can be aware of our own biases
											and the bias in machines around us.
											Two, we can make sure that diverse teams
are building this technology.
											And three, we have to give it
diverse experiences to learn from.
											I can talk about the first two
from personal experience.
											When you work in technology
											and you don't look like
a Mark Zuckerberg or Elon Musk,
											your life is a little bit difficult,
your ability gets questioned.
									","
											Pero no se preocupen,
											no voy a terminar diciéndoles
											que vamos rumbo hacia que las máquinas
sexistas y racistas dominen el mundo.
											La buena noticia sobre la IA es que está 
completamente bajo nuestro control.
											Tenemos que enseñarle a la IA
los valores correctos, la ética correcta.
											Y podemos hacer tres cosas.
											Una, podemos ser conscientes 
de nuestros propios prejuicios
											y de los prejuicios en las máquinas 
a nuestro alrededor.
											Dos, podemos asegurarnos de que equipos 
heterogéneos construyan esta tecnología.
											Y tres, debemos brindarle experiencias 
diferentes para que aprenda.
											Desde mi experiencia personal 
puedo hablar sobre las dos primeras.
											Cuando trabajas en tecnología
											y no te pareces
a Mark Zuckerberg o Elon Musk,
											tu vida es un poco difícil,
cuestionan tu capacidad.
									","
											Mas tudo bem, não se preocupem,
											isto não vai terminar comigo a dizer-vos
											que vamos na direção de máquinas
racistas e sexistas a controlarem o mundo.
											As boas notícias sobre a IA é que
está inteiramente sob o nosso controlo.
											Somos nós que temos de ensinar
os valores e a ética certa à IA.
											Assim há três coisas que podemos fazer.
											Uma, podemos ter consciência
dos nossos próprios preconceitos
											e dos preconceitos
das máquinas à nossa volta.
											Dois, podemos garantir
que são equipas diversas
											a construir esta tecnologia.
											E três, temos de lhe dar experiências
diversas com as quais aprender.
											Posso falar sobre as primeiras
duas por experiência pessoal.
											Quando trabalhamos em tecnologia,
											e não nos parecemos
com o Mark Zuckerberg ou o Elon Musk
											a nossa vida é um bocadinho difícil,
a nossa capacidade é questionada.
									","
											Ne vous inquiétez pas,
											je ne vais pas finir en vous disant que
											nous allons vers un monde dirigé 
par des machines sexistes et racistes.
											La bonne nouvelle est que les IA 
sont entièrement sous notre contrôle.
											Nous pouvons leur enseigner 
les bonnes valeurs, l'éthique.
											Il y a trois choses
que nous pouvons faire.
											Premièrement, nous pouvons avoir 
conscience de nos propres biais
											et des biais des machines 
qui nous entourent.
											Ensuite, nous pouvons nous assurer que
des équipes mixtes construisent les IA.
											Et enfin, les IA doivent apprendre 
à partir d'expériences variées.
											Je peux parler des deux premiers points 
par expérience personnelle.
											Quand vous travaillez dans la technologie
											sans ressembler à Mark Zuckerberg
ou Elon Musk,
											votre vie est un peu difficile, 
vos compétences sont remises en question.
									",How to keep human bias out of AI,Kriti Sharma,12:10,"AI,machine learning,technology,diversity,programming,algorithm,software,social change,TEDx,computers,inequality,product design,code,activism"
"
","
","
","
",How to keep human bias out of AI,Kriti Sharma,12:10,"AI,machine learning,technology,diversity,programming,algorithm,software,social change,TEDx,computers,inequality,product design,code,activism"
"
											Here's just one example.
											Like most developers,
I often join online tech forums
											and share my knowledge to help others.
											And I've found,
											when I log on as myself,
with my own photo, my own name,
											I tend to get questions
or comments like this:
											""What makes you think
you're qualified to talk about AI?""
											""What makes you think
you know about machine learning?""
											So, as you do, I made a new profile,
											and this time, instead of my own picture,
I chose a cat with a jet pack on it.
											And I chose a name
that did not reveal my gender.
											You can probably guess
where this is going, right?
											So, this time, I didn't get any of those
patronizing comments about my ability
											and I was able to actually
get some work done.
											And it sucks, guys.
											I've been building robots since I was 15,
											I have a few degrees in computer science,
											and yet, I had to hide my gender
											in order for my work
to be taken seriously.
									","
											Este es un ejemplo.
											Como muchos desarrolladores, a menudo 
entro en foros tecnológicos en línea
											y comparto mis conocimientos
para ayudar a otros.
											Y he encontrado
											que cuando accedo como yo,
con mi foto y mi nombre,
											tiendo a recibir preguntas 
o comentarios como este:
											""¿Qué te hace pensar que estás
cualificada para hablar sobre IA?"".
											""Qué te hace pensar que sabes
sobre el aprendizaje automático?"".
											Así que, como Uds. lo harían,
hice un nuevo perfil de Internet,
											y esta vez, en lugar de mi foto, elegí 
un gato con una mochila propulsora.
											Y elegí un nombre que no revelara mi sexo.
											Pueden imaginarse a qué conduce esto, ¿no?
											Esta vez no recibí ninguno de estos 
comentarios despectivos sobre mi capacidad
											y pude lograr algunas cosas.
											Y esto apesta, chicos.
											He estado construyendo
robots desde los 15 años,
											tengo algunos títulos en informática
											y, sin embargo, tengo que esconder mi sexo
											para que tomen en serio mi trabajo.
									","
											Aqui está apenas um exemplo.
											Como a maioria dos programadores,
frequentemente junto-me a fóruns ""online""
											e partilho o meu conhecimento
para ajudar outros.
											E percebi que,
											quando entro como eu própria,
a minha foto e o meu nome,
											costumo receber perguntas
ou comentários como estes:
											""O que te faz pensar que és qualificada
para falar sobre a IA?""
											""O que te faz pensar que sabes
sobre aprendizagem de máquinas?""
											Então, como se faz, criei um perfil novo
											e, desta vez, escolhi a foto
de um gato com uma mochila a jato.
											E escolhi um nome que não revelasse
o meu género.
											Conseguem adivinhar onde
é que isto vai dar, certo?
											Mas, desta vez, não tive aqueles
comentários paternalistas
											sobre as minhas competências
											e consegui fazer algum trabalho.
											Mas é uma seca.
											Construo robôs desde os 15 anos,
											tenho algumas graduações
em ciências informáticas,
											e ainda assim,
tive de esconder o meu género
											para o meu trabalho ser levado a sério.
									","
											Voici un exemple.
											Comme la plupart des programmeurs, 
je participe sur des forums tech en ligne
											et partage mes connaissances 
pour aider les autres.
											Et j'ai découvert
											qu'en me connectant avec 
ma vraie photo et mon vrai nom,
											j'ai tendance à recevoir des questions 
ou commentaires comme ceux-ci :
											« Tu crois être qualifiée 
pour parler d'IA ? »
											« Qu'est-ce qui te fait penser que tu 
t'y connais en machine learning ? »
											Je me suis donc créé un nouveau profil,
											avec à la place de ma photo, 
un chat avec un jet pack.
											J'ai choisi un nom qui 
ne révélait pas mon genre.
											Vous voyez où je veux en venir, non ?
											Cette foi, je n'ai reçu aucun commentaire
condescendant sur mes capacités
											et je pouvais travailler correctement.
											Ça craint, les gars.
											Je construis des robots depuis mes 15 ans,
											j'ai plusieurs diplômes en informatique,
											et pourtant, je dois cacher mon genre
											pour que mon travail soit pris au sérieux.
									",How to keep human bias out of AI,Kriti Sharma,12:10,"AI,machine learning,technology,diversity,programming,algorithm,software,social change,TEDx,computers,inequality,product design,code,activism"
"
","
","
","
",How to keep human bias out of AI,Kriti Sharma,12:10,"AI,machine learning,technology,diversity,programming,algorithm,software,social change,TEDx,computers,inequality,product design,code,activism"
