en,tr,pt,title,speaker,duration,tags
"
","
","
",Can you solve the alien probe riddle?,Daniel Finkel,4:32,"TED-Ed,math"
"
											You can start by painting the outside 
of the complete cube red,
											since you’ll need that regardless.
											Then you can break it into 27 pieces, 
and look at what you have.
									","
											Tüm kübün dışını kırmızıya
boyamakla başlayabilirsiniz,
											sonuçta bu mutlaka gerekecek.
											Sonra bunu 27 parçaya bölüp
elinizdekine bakabilirsiniz.
									","
											Podes começar por pintar o exterior
do cubo só a vermelho,
											visto que vais necessitar
disso seguramente.
											Depois, podes desmontar as 27 peças
e ver o que é que tens.
									",Can you solve the alien probe riddle?,Daniel Finkel,4:32,"TED-Ed,math"
"
","
","
",Can you solve the alien probe riddle?,Daniel Finkel,4:32,"TED-Ed,math"
"
											There are 8 corner cubes, 
which each have three red faces,
											12 edge cubes, 
which have two red faces,
											6 face cubes, which have 1 red face,
											and a single center cube, 
which has no red faces.
											You’ve painted a total of 54 faces red 
at this point,
											so you’ll need the same number of faces 
for the green and purple cubes, too.
											When you’re done, 
you’ll have painted 54 faces red,
											54 faces green,
											and 54 faces purple.
											That’s 162 faces, which is precisely 
how many the cubes have in total.
											So there’s no margin for waste.
									","
											Üç yüzü kırmızı olan 8 adet köşe kübü,
											iki yüzü kırmızı olan 12 adet kenar kübü,
											tek yüzü kırmızı olan 6 adet yanal küp
											ve kırmızı yüzü olmayan
tek bir merkez kübü bulunuyor.
											Bu noktada toplam 54 adet
kırmızı yüz boyadınız,
											yani yeşil ve pembe küpler için de
aynı sayıda yüz boyamalısınız.
											Bittiğinde 54 adet kırmızı, 54 adet yeşil
											ve 54 adet pembe yüz
											boyamış olacaksınız.
											Bu ise 162 eder ki tam olarak
toplam küp sayısıdır.
											Böylece boşa harcanacak yer yok.
									","
											Há 8 cubos nos cantos
que têm três faces vermelhas,
											12 cubos nas arestas
que têm duas faces vermelhas
											6 cubos nas faces,
que têm uma face vermelha
											e um cubo no interior
que não tem faces vermelhas.
											Até aqui, pintaste um total
de 54 faces a vermelho.
											Portanto, também precisas
do mesmo número de faces
											para o cubo verde e para o roxo.
											Quando terminares,
terás pintado 54 faces a vermelho,
											54 faces a verde
											e 54 faces a roxo.
											São 162 faces, o que é exatamente
a quantidade que os cubos têm, no total.
											Não há margem para sobejos.
									",Can you solve the alien probe riddle?,Daniel Finkel,4:32,"TED-Ed,math"
"
","
","
",Can you solve the alien probe riddle?,Daniel Finkel,4:32,"TED-Ed,math"
"
											If there’s any way to do this,
it’ll probably be highly symmetrical.
											Maybe you can use that to help you.
									","
											Bunu yapmanın bir yolu varsa
muhtemelen oldukça simetrik olacaktır.
											Belki bunu kullanmanın yardımı olabilir.
									","
											Se há uma forma para fazer isto,
provavelmente será uma coisa simétrica.
											Talvez possas usar isso, como ajuda.
									",Can you solve the alien probe riddle?,Daniel Finkel,4:32,"TED-Ed,math"
"
","
","
",Can you solve the alien probe riddle?,Daniel Finkel,4:32,"TED-Ed,math"
"
											You look at the center cube.
											You’d better paint it half green 
and half purple,
											so you can use it as a corner 
for each of those cubes,
											and not waste a single face.
											There’ll need to be center cubes
with no green and no purple too.
											So you take 2 corner cubes 
from the red cube
											and paint the 3 blank faces of 1 purple,
											and the 3 blank faces of the other green.
									","
											Merkez kübe bakarsınız.
											Yarısını yeşil yarısını da
pembe boyasanız iyi olur,
											böylece her iki küp için de
köşe kübü olarak kullanabilirsiniz
											ve hiç bir yüz boşa gitmez.
											Yeşil veya pembe bulunmayan
merkez küpler de olmalıdır.
											Bu yüzden kırmızı küpten
iki köşe kübü alıp
											birinin üç boş yüzünü pembeye
											ve diğerinin ise yeşile boyarsınız.
									","
											Observas o cubo do centro.
											É melhor pintá-lo, metade a verde
e metade a roxo,
											para poderes usá-lo como canto
para cada uma dessas cores
											sem perder uma só face.
											Também terás de ter cubos do centro
sem verde nem roxo.
											Assim, aproveita dois cubos dos cantos
do cubo vermelho
											e pinta de roxo as três faces
em branco de um deles
											e a verde as três faces
em branco do outro.
									",Can you solve the alien probe riddle?,Daniel Finkel,4:32,"TED-Ed,math"
"
","
","
",Can you solve the alien probe riddle?,Daniel Finkel,4:32,"TED-Ed,math"
"
											Now you’ve got the 6 face cubes 
that each have 1 face painted red.
											That leaves 5 empty faces on each.
											You can split them in half.
											In the first group, 
you paint 3 faces green
											and 2 faces purple;
											In the second group, 
paint 3 faces purple and 2 green.
											Counting on symmetry,
											you replicate these piles again
with the colors rearranged.
											That gives you 6 with 1 green face,
											6 with 1 red face,
											and 6 with 1 purple face.
									","
											Şu an her birinin 1 yüzü kırmızı
boyalı 6 yanal kübünüz oldu.
											Yani tümünde 5 boş yüz var.
											Yarısını ayırabilirsiniz.
											İlk grupta 3 yüzü yeşil ve 2 yüzü
											pembe ile boyarsınız;
											ikinci grupta 3 yüzü pembe
ve 2 yüzü yeşille boyarsınız.
											Simetri gereği
											bu kümeleri tekrar yeniden
düzenlenen renklerle kopyalarsınız.
											Böylece 1 yüzü yeşil 6,
											1 yüzü kırmızı 6 ve 1 yüzü
pembe 6 küp elde edilir.
									","
											Agora tens os seis cubos
do centro das faces
											apenas com uma face pintada a vermelho.
											Esses cubos têm cinco faces
em branco, cada um.
											Podes dividi-los em dois grupos.
											No primeiro grupo,
pintas três faces a verde
											e duas faces a roxo.
											No segundo grupo, pintas três faces a roxo
e duas faces a verde.
											Pensando sempre na simetria,
											voltas a fazer o mesmo
com as cores reorganizadas.
											Isso dá-te seis cubos com uma face verde,
											seis cubos com uma face vermelha
											e seis cubos com uma face vermelha.
									",Can you solve the alien probe riddle?,Daniel Finkel,4:32,"TED-Ed,math"
"
","
","
",Can you solve the alien probe riddle?,Daniel Finkel,4:32,"TED-Ed,math"
"
											Counting up 
what you’ve completely painted,
											you see 8 corner cubes in each color,
											6 edge cubes in each color,
											6 face cubes in each color,
											and 1 center cube.
											That means you just need 6 more edge cubes
in green and purple.
											And there are exactly 6 cubes left,
each with 4 empty faces.
											You paint 2 faces of each green 
and 2 faces of each purple.
									","
											Tamamen boyadıklarınız düşünülürse
											her renkte 8 köşe kübü,
											her renkte 6 kenar kübü,
											her renkte 6 yanal küp
											ve 1 merkez küp görürsünüz.
											Yani yeşil ve pembe renkte sadece
6 kenar kübüne daha ihtiyacınız var.
											Her birinin 4 boş yüzü olan
tam 6 adet küp kaldı.
											Bunların 2 yüzünü yeşil
ve 2 yüzünü de pembeyle boyarsınız.
									","
											Se contares os que já pintaste
na totalidade,
											vês oito cubos de canto de cada cor,
											seis cubos das arestas de cada cor,
											seis cubos das faces de cada cor,

											e um cubo central.
											Isso significa que só precisas
de mais seis cubos das arestas
											em verde e roxo.
											Sobram exatamente seis cubos,
com quatro faces brancas cada um.
											Pintas duas faces a verde
e duas faces a roxo, em cada um deles.
									",Can you solve the alien probe riddle?,Daniel Finkel,4:32,"TED-Ed,math"
"
","
","
",Can you solve the alien probe riddle?,Daniel Finkel,4:32,"TED-Ed,math"
"
											And now you have a cube that’s perfectly 
painted to make an incredible trip.
											It rearranges itself 
to be red in deep space,
											purple as it enters RH-1729’s atmosphere,
											and green when it flies through 
the electric storms.
											As it reaches the monolith,
											you realize you’ve achieved 
something humans have dreamt of for eons:
											alien contact.
									","
											Artık inanılmaz bir seyahat yapmak üzere
mükemmel boyanmış bir kübünüz var.
											Kendini engin uzayda kırmızı,
											RH-1729 atmosferine girince pembe
											ve elektrik fırtınaları arasında yeşil
olacak şekilde yeniden düzenler.
											Monolit'e ulaşınca
											insanlığın çağlardır hayal ettiği
bir şeyi başardığınızı fark edersiniz:
											Uzaylı teması.
									","
											Agora, tens um cubo pintado
de forma perfeita
											para esta viagem incrível.
											Reorganiza-se por si só
para ser vermelho no espaço exterior,
											para ser roxo, quando entrar 
na atmosfera do RH-1729
											e para ser verde quando passe
pelas tempestades elétricas.
											Quando chegar ao monólito,
											concluis que conseguiste uma coisa
											com que os seres humanos
sempre sonharam:
											um contacto com extraterrestres.
									",Can you solve the alien probe riddle?,Daniel Finkel,4:32,"TED-Ed,math"
"
","
","
",Can you solve the alien probe riddle?,Daniel Finkel,4:32,"TED-Ed,math"
