en,es,pt,title,speaker,duration,tags
"
","
","
",How we can end sexual harassment at work,Gretchen Carlson,14:44,"sexual violence,work,women,activism,leadership,law,personal growth,social change,journalism,society"
"
											On July 6, 2016,
											I jumped off a cliff all by myself.
											It was the scariest moment of my life;
											an excruciating choice to make.
											I fell into an abyss all alone,
											not knowing what would be below.
											But then, something miraculous
started to happen.
											Thousands of women
started reaching out to me
											to share their own stories
of pain and agony and shame.
											They told me that I became their voice —
											they were voiceless.
											And suddenly, I realized
that even in the 21st century,
											every woman still has a story.
									","
											El 6 de julio de 2016
											salté de un acantilado yo sola.
											Fue el momento más aterrador de mi vida;
											una decisión insoportable de tomar.
											Caí en un abismo sola,
											sin saber lo que habría debajo.
											Pero luego, algo milagroso 
comenzó a suceder.
											Miles de mujeres comenzaron 
a acercarse a mí
											para compartir sus propias historias 
de dolor, agonía y vergüenza.
											Me dijeron que me convertí en su voz,
											ellas no tenían voz.
											Y, de repente, me di cuenta 
de que incluso en el siglo XXI,
											toda mujer todavía tiene una historia.
									","
											A 6 de julho de 2016
											atirei-me de um penhasco abaixo.
											Foi o momento
mais assustador da minha vida;
											uma decisão sufocante de se tomar.
											Cai no abismo sozinha,
											não sabendo o que encontraria em baixo.
											Mas foi então que algo de miraculoso 
começou a acontecer.
											Milhares de mulheres 
começaram a contactar-me
											para partilhar as suas histórias
de dor, agonia e vergonha.
											Contaram-me que me tornara na sua voz
											— elas estavam sem voz.
											Subitamente apercebi-me de que,
mesmo no século XXI,
											todas as mulheres têm uma história.
									",How we can end sexual harassment at work,Gretchen Carlson,14:44,"sexual violence,work,women,activism,leadership,law,personal growth,social change,journalism,society"
"
","
","
",How we can end sexual harassment at work,Gretchen Carlson,14:44,"sexual violence,work,women,activism,leadership,law,personal growth,social change,journalism,society"
"
											Like Joyce,
											a flight attendant supervisor
											whose boss, in meetings every day,
											would tell her about the porn
that he'd watched the night before
											while drawing penises on his notepad.
											She went to complain.
											She was called ""crazy"" and fired.
											Like Joanne, Wall Street banker.
											Her male colleagues would call her
that vile c-word every day.
											She complained —
											labeled a troublemaker,
											never to do another
Wall Street deal again.
											Like Elizabeth, an army officer.
											Her male subordinates would wave
one-dollar bills in her face,
											and say, ""Dance for me!""
											And when she went to complain to a major,
											he said, ""What? Only one dollar?
											You're worth at least five or ten!""
									","
											Como Joyce,
											una supervisora de azafata
											cuyo jefe, en reuniones todos los días,
											le explicaba el porno 
que había visto la noche anterior
											mientras dibujaba penes 
en su bloc de notas.
											Ella fue a quejarse.
											La llamaron ""loca"" y la despidieron.
											Como a Joanne, banquera de Wall Street,
											a quien sus colegas masculinos la decían
esa palabra inmunda con P todos los días.
											Ella se quejó.
											Etiquetada como alborotadora,
											nunca más hizo negocio 
alguno en Wall Street.
											Como Elizabeth, una oficial del ejército.
											Sus subordinados masculinos agitaban 
billetes de un dólar en su cara,
											y decían: ""¡Baila para mí!""
											Y cuando fue a quejarse a un comandante,
											él dijo: ""¿Qué? ¿Solo un dólar?
											¡Vales al menos 5 o 10!
									","
											Como a Joyce,
											uma supervisora de bordo
											cujo patrão lhe contava,
em reuniões diárias,
											a pornografia que tinha visto
na noite anterior
											enquanto desenhava pénis 
no bloco de notas.
											Ela fez queixa.
											Chamaram-lhe ""maluca"" 
e despediram-na.
											Como a Johanne, banqueira de Wall Street.
											Os colegas, todos os dias, chamavam-lhe
a desprezível palavra começada com p... .
											Queixou-se.
											Chamaram-lhe intriguista.
											Nunca voltaria a fazer
um negócio em Wall Street.
											Como Elizabeth, oficial do exército.
											Os subordinados atiravam-lhe 
notas de 1 dólar à cara
											e diziam-lhe: ""Dança para mim!""
											Quando se foi queixar a um major,
											ele disse-lhe: ""Só um dólar?
											""Vales pelo menos cinco ou dez!""
									",How we can end sexual harassment at work,Gretchen Carlson,14:44,"sexual violence,work,women,activism,leadership,law,personal growth,social change,journalism,society"
"
","
","
",How we can end sexual harassment at work,Gretchen Carlson,14:44,"sexual violence,work,women,activism,leadership,law,personal growth,social change,journalism,society"
"
											After reading,
											replying to all
											and crying over all of these emails,
											I realized I had so much work to do.
											Here are the startling facts:
											one in three women — that we know of —
											have been sexually harassed
in the workplace.
											Seventy-one percent of those incidences
never get reported.
											Why?
											Because when women come forward,
											they're still called liars
and troublemakers
											and demeaned and trashed
											and demoted and blacklisted
											and fired.
											Reporting sexual harassment can be,
in many cases, career-ending.
											Of all the women that reached out to me,
											almost none are still today working
in their chosen profession,
											and that is outrageous.
									","
											Después de leer,
											responder a todas
											y llorar por todos estos 
correos electrónicos,
											me di cuenta de que 
tenía mucho trabajo por hacer.
											Aquí están los hechos sorprendentes:
											una de cada tres mujeres, 
que nosotros sepamos,
											ha sido acosada ​​sexualmente 
en el lugar de trabajo.
											El 71 % de esas incidencias 
nunca son informadas.
											¿Por qué?
											Porque cuando las mujeres lo informan,
											encima se las llama mentirosas 
y alborotadoras
											se las degrada, destroza,
											se las rebaja, 
se las pone en la lista negra
											y las despiden del trabajo.
											Denunciar el acoso sexual puede ser, 
en muchos casos, el final de una carrera.
											De todas las mujeres 
que se acercaron a mí,
											casi ninguna seguía trabajando 
hoy en su profesión elegida,
											y eso es escandaloso.
									","
											Depois de ler,
											de responder a todas
											e de chorar com todos estes emails,
											percebi que tinha imenso trabalho a fazer.
											Aqui estão os factos alarmantes:
											uma em três mulheres — que saibamos —
											foi assediada sexualmente no trabalho.
											Setenta e um por cento 
destes incidentes nunca são denunciados.
											Porquê?
											Porque, quando as mulheres falam,
											são tratadas de mentirosas e intriguistas
											rebaixadas e humilhadas,
											despromovidas e colocadas
em listas negras e despedidas.
											Denunciar assédio sexual pode significar, 
em muitos casos, o fim de uma carreira.
											De todas as mulheres que falaram comigo,
											quase nenhuma está ainda
a trabalhar na profissão que escolheu
											e isso é inaceitável.
									",How we can end sexual harassment at work,Gretchen Carlson,14:44,"sexual violence,work,women,activism,leadership,law,personal growth,social change,journalism,society"
"
","
","
",How we can end sexual harassment at work,Gretchen Carlson,14:44,"sexual violence,work,women,activism,leadership,law,personal growth,social change,journalism,society"
"
											I, too, was silent in the beginning.
											It happened to me at the end
of my year as Miss America,
											when I was meeting with
a very high-ranking TV executive
											in New York City.
											I thought he was helping me
throughout the day,
											making a lot of phone calls.
											We went to dinner,
											and in the back seat of a car,
he suddenly lunged on top of me
											and stuck his tongue down my throat.
											I didn't realize that to ""get
into the business"" — silly me —
											he also intended to get into my pants.
											And just a week later,
											when I was in Los Angeles
meeting with a high-ranking publicist,
											it happened again.
											Again, in a car.
											And he took my neck in his hand,
											and he shoved my head
so hard into his crotch,
											I couldn't breathe.
											These are the events that suck the life
out of all of your self-confidence.
											These are the events that, until recently,
											I didn't even call assault.
											And this is why we have
so much work to do.
									","
											Yo también guardé silencio al principio.
											Me pasó al final de mi año 
como Miss América,
											cuando estaba reunida con un ejecutivo 
de televisión de muy alto rango
											en Nueva York.
											Pensé que me estaba ayudando todo el día,
											haciendo muchas llamadas telefónicas.
											Fuimos a cenar
											y en el asiento trasero de un auto, 
de repente se abalanzó sobre mí
											y me metió la lengua en la garganta.
											No me di cuenta de que 
""entrar en el negocio"", tonta de mí,
											también implicaba 
meterse en mis pantalones.
											Y solo una semana después,
											reunida en Los Ángeles 
con un publicista de alto rango,
											sucedió de nuevo.
											De nuevo, en un auto.
											Y él me agarró el cuello con la mano,
											y empujó mi cabeza con tanta fuerza 
hacia su entrepierna,
											que no podía respirar.
											Estos son los eventos que absorben 
toda la confianza en una misma.
											Estos son los hechos que, 
hasta hace poco,
											ni siquiera llamaba acoso.
											Y es por eso que tenemos 
mucho trabajo por hacer.
									","
											Também eu me mantive calada a princípio.
											Aconteceu comigo no fim do ano
em que fui Miss América,
											quando me fui reunir
com um alto executivo de televisão
											na cidade de Nova Iorque.
											Pensava que ele me estava a ajudar
a fazer muitas chamadas.
											Fomos jantar
											e, de repente, no banco de trás do carro,
											saltou para cima de mim
e enfiou a língua na minha garganta.
											Não percebi que para ""entrar no negócio""
— que tonta, eu —
											também queria entrar-me nas cuecas.
											Apenas uma semana depois,
											quando estava em Los Angeles,
em reunião com um publicista bem-sucedido,
											voltou a acontecer.
											De novo, num carro.
											Agarrou-me pelo pescoço
											e enfiou-me a cabeça 
com tanta força contra a sua virilha
											que eu não conseguia respirar.
											São acontecimentos como este 
que nos tiram a confiança.
											Acontecimentos aos quais,
até há pouco tempo,
											eu nem chamava assédio.
											É por isso que temos
tanto trabalho a fazer.
									",How we can end sexual harassment at work,Gretchen Carlson,14:44,"sexual violence,work,women,activism,leadership,law,personal growth,social change,journalism,society"
"
","
","
",How we can end sexual harassment at work,Gretchen Carlson,14:44,"sexual violence,work,women,activism,leadership,law,personal growth,social change,journalism,society"
"
											After my year as Miss America,
											I continued to meet
a lot of well-known people,
											including Donald Trump.
											When this picture was taken in 1988,
											nobody could have ever predicted
where we'd be today.
									","
											Después de mi año como Miss América,
											seguí conociendo 
a muchas personas célebres,
											incluyendo a Donald Trump.
											Cuando se hizo esta foto en 1988,
											nadie podría predecir 
dónde estaríamos hoy.
									","
											Depois do meu ano como Miss América,
											continuei a conhecer 
muitas pessoas famosas,
											incluindo Donald Trump.
											Quando lhe tiraram a fotografia em 1988,
											ninguém podia 
ter previsto onde estaríamos hoje.
									",How we can end sexual harassment at work,Gretchen Carlson,14:44,"sexual violence,work,women,activism,leadership,law,personal growth,social change,journalism,society"
"
","
","
",How we can end sexual harassment at work,Gretchen Carlson,14:44,"sexual violence,work,women,activism,leadership,law,personal growth,social change,journalism,society"
"
											(Laughter)
									","
											(Risas)
									","
											(Risos)
									",How we can end sexual harassment at work,Gretchen Carlson,14:44,"sexual violence,work,women,activism,leadership,law,personal growth,social change,journalism,society"
"
","
","
",How we can end sexual harassment at work,Gretchen Carlson,14:44,"sexual violence,work,women,activism,leadership,law,personal growth,social change,journalism,society"
"
											Me, fighting to end sexual
harassment in the workplace;
											he, president of the United States
											in spite of it.
									","
											Yo, luchando para erradicar el 
acoso sexual en el lugar de trabajo;
											él de presidente de EE.UU.
											a pesar de todo ello.
									","
											Eu, a lutar para pôr fim 
ao assédio sexual no local do trabalho.
											Ele, presidente dos EUA
											apesar disso.
									",How we can end sexual harassment at work,Gretchen Carlson,14:44,"sexual violence,work,women,activism,leadership,law,personal growth,social change,journalism,society"
"
","
","
",How we can end sexual harassment at work,Gretchen Carlson,14:44,"sexual violence,work,women,activism,leadership,law,personal growth,social change,journalism,society"
"
											And shortly thereafter, I got
my first gig in television news
											in Richmond, Virginia.
											Check out that confident smile
with the bright pink jacket.
											Not so much the hair.
									","
											Y poco después, logré cubrir mi primera 
gira en las noticias de televisión
											en Richmond, Virginia.
											Vean esa sonrisa de confianza 
con la chaqueta rosa brillante
											y no tanto el cabello.
									","
											Pouco depois consegui 
o primeiro trabalho nas notícias da TV
											em Richmond, na Virgínia.
											Vejam o meu sorriso confiante 
com o casaco rosa choque.
											O cabelo, nem por isso.
									",How we can end sexual harassment at work,Gretchen Carlson,14:44,"sexual violence,work,women,activism,leadership,law,personal growth,social change,journalism,society"
"
","
","
",How we can end sexual harassment at work,Gretchen Carlson,14:44,"sexual violence,work,women,activism,leadership,law,personal growth,social change,journalism,society"
"
											(Laughter)
									","
											(Risas)
									","
											(Risos)
									",How we can end sexual harassment at work,Gretchen Carlson,14:44,"sexual violence,work,women,activism,leadership,law,personal growth,social change,journalism,society"
"
","
","
",How we can end sexual harassment at work,Gretchen Carlson,14:44,"sexual violence,work,women,activism,leadership,law,personal growth,social change,journalism,society"
"
											I was working so hard to prove
that blondes have a lot of brains.
											But ironically, one of the first
stories I covered
											was the Anita Hill hearings
in Washington, DC.
											And shortly thereafter,
											I, too, was sexually harassed
in the workplace.
											I was covering a story in rural Virginia,
											and when we got back into the car,
											my cameraman started saying to me,
											wondering how much I had enjoyed
when he touched my breasts
											when he put the microphone on me.
											And it went downhill from there.
											I was bracing myself
against the passenger door —
											this was before cellphones.
											I was petrified.
											I actually envisioned myself
rolling outside of that door
											as the car was going 50 miles per hour
like I'd seen in the movies,
											and wondering how much it would hurt.
									","
											Estaba trabajando duro para demostrar 
que las rubias tienen mucho cerebro.
											Pero irónicamente, 
una de las primeras historias que cubrí
											fueron los conciertos de Anita Hill 
en Washington, DC.
											Y poco después,
											yo también fui acosada sexualmente 
en el lugar de trabajo.
											Estaba cubriendo 
una historia en la Virginia rural,
											y cuando volvimos al auto,
											mi camarógrafo comenzó a decirme
											cuánto había disfrutado 
cuando me tocó los pechos
											al ponerme el micrófono.
											Y entonces lo demás fue cuesta abajo.
											Me estaba atrincherando 
contra la puerta del copiloto.
											Esto fue antes 
de los teléfonos móviles.
											Estaba petrificada.
											De hecho, me imaginé 
rodando afuera de esa puerta
											con el auto a 80 km por hora, 
como lo había visto en las películas,
											y preguntándome cuánto dolería.
									","
											Estava a esforçar-me tanto para 
provar que as loiras são inteligentes.
											Mas ironicamente, uma 
das primeiras histórias que reportei
											foram as audiências 
de Anita Hill em Washington, DC.
											Pouco tempo depois
											também eu fui assediada
no local de trabalho.
											Estava a fazer a cobertura
de uma história na Virgínia rural
											e quando voltámos para o carro,
											o meu ""cameraman"" começou a perguntar
											se eu tinha gostado quando 
ele me tinha tocado no peito
											ao pôr-me o microfone.
											E só piorou a partir daí.
											Eu ia colada à porta do passageiro
											— isto foi antes dos telemóveis.
											Eu estava apavorada.
											Cheguei a imaginar-me 
a rebolar para fora daquela porta
											enquanto o carro ia a 80 km por hora,
como tinha visto nos filmes
											e a questionar quanto iria doer.
									",How we can end sexual harassment at work,Gretchen Carlson,14:44,"sexual violence,work,women,activism,leadership,law,personal growth,social change,journalism,society"
"
","
","
",How we can end sexual harassment at work,Gretchen Carlson,14:44,"sexual violence,work,women,activism,leadership,law,personal growth,social change,journalism,society"
"
											When the story about
Harvey Weinstein came to light —
											one the most well-known
movie moguls in all of Hollywood —
											the allegations were horrific.
											But so many women came forward,
											and it made me realize
what I had done meant something.
									","
											Cuando la historia 
sobre Harvey Weinstein salió a la luz,
											uno de los magnates de cine 
más conocidos de Hollywood,
											las acusaciones eran horribles.
											Pero muchas mujeres denunciaron
											y me hizo darme cuenta de que 
lo que había hecho significaba algo.
									","
											Quando se soube da história 
de Harvey Weinstein
											— um dos magnatas mais conhecidos 
do cinema em Hollywood —
											as acusações eram pavorosas.
											Mas tantas mulheres deram a cara
											que isso fez-me perceber 
que o que eu tinha feito tinha importância.
									",How we can end sexual harassment at work,Gretchen Carlson,14:44,"sexual violence,work,women,activism,leadership,law,personal growth,social change,journalism,society"
"
","
","
",How we can end sexual harassment at work,Gretchen Carlson,14:44,"sexual violence,work,women,activism,leadership,law,personal growth,social change,journalism,society"
"
											(Applause)
									","
											(Aplausos)
									","
											(Aplausos)
									",How we can end sexual harassment at work,Gretchen Carlson,14:44,"sexual violence,work,women,activism,leadership,law,personal growth,social change,journalism,society"
"
","
","
",How we can end sexual harassment at work,Gretchen Carlson,14:44,"sexual violence,work,women,activism,leadership,law,personal growth,social change,journalism,society"
"
											He had such a lame excuse.
											He said he was a product
of the '60s and '70s,
											and that that was the culture then.
											Yeah, that was the culture then,
											and unfortunately, it still is.
											Why?
											Because of all the myths
											that are still associated
with sexual harassment.
									","
											Él tenía una excusa muy poco convincente.
											Dijo que era un producto 
de los años 60 y 70,
											y que esa era la cultura entonces.
											Sí, esa era la cultura entonces,
											y desafortunadamente, todavía lo es.
											¿Por qué?
											Debido a todos los mitos
											que todavía están asociados 
con el acoso sexual.
									","
											Ele tinha uma desculpa tão esfarrapada.
											Disse que era um produto dos anos 60 e 70
											e que era essa a cultura da altura.
											Sim, era a cultura da altura
											e infelizmente, ainda é.
											Porquê?
											Por causa de todos os mitos
											ainda associados ao assédio sexual.
									",How we can end sexual harassment at work,Gretchen Carlson,14:44,"sexual violence,work,women,activism,leadership,law,personal growth,social change,journalism,society"
"
","
","
",How we can end sexual harassment at work,Gretchen Carlson,14:44,"sexual violence,work,women,activism,leadership,law,personal growth,social change,journalism,society"
"
											""Women should just take another job
and find another career.""
											Yeah, right.
											Tell that to the single mom
working two jobs,
											trying to make ends meet,
											who's also being sexually harassed.
									","
											""Las mujeres deberían realizar 
otro trabajo y buscar otra carrera"".
											Sí, claro.
											Dile eso a la madre soltera 
que tiene dos empleos,
											que trata de llegar a fin de mes,
											que además está siendo 
acosada sexualmente.
									","
											""As mulheres deviam aceitar 
outro trabalho, encontrar outra carreira.""
											Sim, claro.
											Digam isso à mãe solteira 
com dois empregos
											a tentar sustentar-se
											que também está a ser
assediada sexualmente.
									",How we can end sexual harassment at work,Gretchen Carlson,14:44,"sexual violence,work,women,activism,leadership,law,personal growth,social change,journalism,society"
"
","
","
",How we can end sexual harassment at work,Gretchen Carlson,14:44,"sexual violence,work,women,activism,leadership,law,personal growth,social change,journalism,society"
"
											""Women —
											they bring it on themselves.""
											By the clothes that we wear
											and the makeup that we put on.
											Yeah, I guess those hoodies
that Uber engineers wear in Silicon Valley
											are just so provocative.
									","
											""Las mujeres
											se lo buscan ellas mismas"".
											Por la ropa que usamos
											y el maquillaje que nos ponemos.
											Sí, supongo que esas sudaderas que usan 
los ingenieros de Uber en Silicon Valley
											son muy provocativas.
									","
											""As mulheres...
											""... estão mesmo a pedi-las.""
											Com as roupas que usamos
											e a maquilhagem que pomos.
											As camisolas que as engenheiras da Uber 
usam em Sillicon Valley
											devem ser muito provocadoras.
									",How we can end sexual harassment at work,Gretchen Carlson,14:44,"sexual violence,work,women,activism,leadership,law,personal growth,social change,journalism,society"
"
","
","
",How we can end sexual harassment at work,Gretchen Carlson,14:44,"sexual violence,work,women,activism,leadership,law,personal growth,social change,journalism,society"
"
											""Women make it up.""
											Yeah, because it's so fun and rewarding
											to be demeaned and taken down.
											I would know.
									","
											""Las mujeres se lo inventan"".
											Sí, porque es muy divertido y gratificante
											ser degradada y derrotada.
											Lo sabría.
									","
											""As mulheres estão a inventar.""
											Sim, porque é tão divertido e gratificante
											ser degradada e rebaixada.
											Eu bem sei.
									",How we can end sexual harassment at work,Gretchen Carlson,14:44,"sexual violence,work,women,activism,leadership,law,personal growth,social change,journalism,society"
"
","
","
",How we can end sexual harassment at work,Gretchen Carlson,14:44,"sexual violence,work,women,activism,leadership,law,personal growth,social change,journalism,society"
"
											""Women bring these claims
because they want to be famous and rich.""
											Our own president said that.
											I bet Taylor Swift,
											one of the most well-known
and richest singers in the world,
											didn't need more money or fame
											when she came forward
with her groping case
											for one dollar.
											And I'm so glad she did.
									","
											""Las mujeres presentan estas denuncias 
porque quieren ser famosas y ricas"".
											Nuestro propio presidente dijo eso.
											Apuesto a que Taylor Swift,
											una de las cantantes 
más conocidas y ricas del mundo,
											no necesitaba más dinero o fama
											cuando denunció su caso de tocamientos
											por un dólar.
											Y estoy muy contenta de que lo haya hecho.
									","
											""As mulheres usam estas acusações
para enriquecerem e ganharem fama.""
											O nosso presidente disse isto.
											Aposto que a Taylor Swift,
											uma das mais conhecidas
e mais ricas cantoras do mundo,
											não precisava de mais dinheiro ou fama
											quando apresentou o caso dos apalpões
											por um dólar de indemnização.
											E ainda bem que o fez.
									",How we can end sexual harassment at work,Gretchen Carlson,14:44,"sexual violence,work,women,activism,leadership,law,personal growth,social change,journalism,society"
"
","
","
",How we can end sexual harassment at work,Gretchen Carlson,14:44,"sexual violence,work,women,activism,leadership,law,personal growth,social change,journalism,society"
"
											Breaking news:
											the untold story about women
and sexual harassment in the workplace:
											women just want a safe, welcoming
											and harass-free environment.
											That's it.
									","
											Noticias de última hora;
											la historia no contada sobre las mujeres 
y el acoso sexual en el lugar de trabajo:
											las mujeres solo quieren 
un lugar seguro y acogedor
											y un ambiente libre de hostigamiento.
											Es todo.
									","
											Notícia da última hora:
											a história nunca contada das mulheres
assediadas sexualmente no trabalho:
											as mulheres só querem
um local de trabalho seguro,
											convidativo e livre de assédio.
											É só isso.
									",How we can end sexual harassment at work,Gretchen Carlson,14:44,"sexual violence,work,women,activism,leadership,law,personal growth,social change,journalism,society"
"
","
","
",How we can end sexual harassment at work,Gretchen Carlson,14:44,"sexual violence,work,women,activism,leadership,law,personal growth,social change,journalism,society"
"
											(Applause)
									","
											(Aplausos)
									","
											(Aplausos)
									",How we can end sexual harassment at work,Gretchen Carlson,14:44,"sexual violence,work,women,activism,leadership,law,personal growth,social change,journalism,society"
"
","
","
",How we can end sexual harassment at work,Gretchen Carlson,14:44,"sexual violence,work,women,activism,leadership,law,personal growth,social change,journalism,society"
"
											So how do we go about
getting our power back?
											I have three solutions.
									","
											Y, ¿cómo hacemos para 
recuperar nuestro poder?
											Tengo tres soluciones.
									","
											Então como é que retomamos o poder?
											Tenho três soluções.
									",How we can end sexual harassment at work,Gretchen Carlson,14:44,"sexual violence,work,women,activism,leadership,law,personal growth,social change,journalism,society"
"
","
","
",How we can end sexual harassment at work,Gretchen Carlson,14:44,"sexual violence,work,women,activism,leadership,law,personal growth,social change,journalism,society"
