en,pt,fr,tr,title,speaker,duration,tags
"
","
","
","
",The secret to living longer may be your social life,Susan Pinker,16:02,"aging,brain,community,family,friendship,society,health,psychology"
"
											But let's go to Villagrande
now as a contrast
											to meet some centenarians.
									","
											Mas vamos agora até
Villagrande, em contraste,
											para conhecer alguns centenários.
									","
											Allons à Villagrande
											pour rencontrer des centenaires.
									","
											Bir de Villagrande'de yaşayan
											100 yaşını aşmış kişilere soralım.
									",The secret to living longer may be your social life,Susan Pinker,16:02,"aging,brain,community,family,friendship,society,health,psychology"
"
","
","
","
",The secret to living longer may be your social life,Susan Pinker,16:02,"aging,brain,community,family,friendship,society,health,psychology"
"
											Meet Giuseppe Murinu.
He's 102, a supercentenarian
											and a lifelong resident
of the village of Villagrande.
											He was a gregarious man.
											He loved to recount stories
											such as how he lived like a bird
											from what he could find
on the forest floor
											during not one but two world wars,
											how he and his wife,
who also lived past 100,
											raised six children
in a small, homey kitchen
											where I interviewed him.
											Here he is with his sons
Angelo and Domenico,
											both in their 70s
and looking after their father,
											and who were quite frankly
very suspicious of me and my daughter
											who came along with me
on this research trip,
											because the flip side of social cohesion
											is a wariness of strangers and outsiders.
											But Giuseppe, he wasn't suspicious at all.
											He was a happy-go-lucky guy,
											very outgoing with a positive outlook.
											And I wondered: so is that what it takes
to live to be 100 or beyond,
											thinking positively?
											Actually, no.
									","
											Conheçam Giuseppe Murini.
Tem 102 anos, um supercentenário
											que morou toda a sua vida
na aldeia de Villagrande.
											Ele era um homem gregário.
											Adorava contar histórias
											sobre como viveu como um pássaro
											do que conseguia
achar no chão da floresta
											durante não uma,
mas duas guerras mundiais,
											como ele e a sua esposa,
que também viveu para lá dos 100 anos
											criaram seis filhos numa cozinha
pequena e acolhedora
											onde eu o entrevistei.
											Aqui, está com os filhos
Angelo e Domenico,
											ambos nos seus setenta e tais
e a tomar conta do pai,
											e que estavam claramente bastante
desconfiados de mim e da minha filha,
											que me acompanhou nesta
viagem de investigação,
											porque o lado negativo da coesão social
											é a desconfiança em relação
a estranhos e forasteiros.
											Mas o Giuseppe
não estava desconfiado de todo.
											Era um homem despreocupado,
											muito extrovertido com uma visão positiva.
											E eu fiquei a pensar: então,
para viver até aos 100 anos ou mais,
											é preciso pensar positivamente?
											Na verdade, não.
									","
											Voici Giuseppe Murinu.
Il a 102 ans, un super centenaire
											et un résident de toujours
du village de Villagrande.
											C'est un homme grégaire.
											Il adorait raconter des histoires
											telles que sa vie d'oiseau,
											vivant de ce qu'il trouvait
sur le sol de la forêt
											durant pas une
mais deux guerres mondiales,
											comment lui et sa femme,
qui a aussi dépassé les 100 ans,
											ont élevé six enfants
dans une petite cuisine familiale
											où je l'ai interviewé.
											Le voici avec ses fils Angelo et Domenico,
											ayant tous les deux plus de 70 ans
et s'occupant de leur père,
											ils se méfiaient tous les deux
de moi et ma fille,
											qui est venue avec moi
pour ce voyage de recherche,
											car l'inconvénient de la cohésion sociale
											est la méfiance envers
les inconnus et les étrangers.
											Mais Giuseppe n'était pas du tout méfiant.
											C'était un gars insouciant,
											très extraverti,
avec une attitude positive.
											Je me suis demandé si c'était cela
qu'il fallait pour être centenaire,
											penser de façon positive.
											En fait, non.
									","
											Giuseppe Murinu ile tanışın.
102 yaşında,
											hayatı boyunca Villagrande köylüsü
olarak yaşadı.
											Çok sosyal biri.
											Sürekli geçmişe dair hikayeler anlatmayı,
											kuş gibi nasıl yaşadığını,
											iki dünya savaşı boyunca
ormanda ne bulursa
											onu yiyerek yaşadığını,
											karısıyla birlikte 100 yaşını 
nasıl aştığını anlatmaya bayılyor.
											Görüşmeyi yaptığım yerde,
küçük sevimli bir mutfakta
											altı çocuk yetiştirmişler.
											Oğulları Angelo ve Domenico,
											ikisi de 70'li yaşlarda 
ve babalarına bakıyorlar.
											Bana ve bu araştırma gezisinde
bana eşlik eden kızıma karşı
											çok ihtiyatlı davranıyorlardı
											çünkü sosyal bağların bir özelliği de
											yabancılara karşı temkinli olmaktır.
											Guiseppe hiç şüpheli değildi ama.
											Tasasız bir adamdı,
											olumlu ve iyi geçinen bir tabiatı vardı.
											Kendime sordum: 
Acaba 100 yaşını aşmanın sırrı
											pozitif düşünce mi?
											Aslında, hayır.
									",The secret to living longer may be your social life,Susan Pinker,16:02,"aging,brain,community,family,friendship,society,health,psychology"
"
","
","
","
",The secret to living longer may be your social life,Susan Pinker,16:02,"aging,brain,community,family,friendship,society,health,psychology"
"
											(Laughter)
									","
											(Risos)
									","
											(Rires)
									","
											(Kahkaha)
									",The secret to living longer may be your social life,Susan Pinker,16:02,"aging,brain,community,family,friendship,society,health,psychology"
"
","
","
","
",The secret to living longer may be your social life,Susan Pinker,16:02,"aging,brain,community,family,friendship,society,health,psychology"
"
											Meet Giovanni Corrias. He's 101,
											the grumpiest person I have ever met.
									","
											Conheçam Giovanni Corrias.
											Tem 101 anos, é a pessoa
mais mal-humorada que já conheci.
									","
											Voici Giovanni Corrias. Il a 101 ans,
											la personne la plus grincheuse
que j'ai rencontrée.
									","
											101 yaşındaki
Giovanni Corrias ile tanışın,
											tanıdığım en somurtkan insan.
									",The secret to living longer may be your social life,Susan Pinker,16:02,"aging,brain,community,family,friendship,society,health,psychology"
"
","
","
","
",The secret to living longer may be your social life,Susan Pinker,16:02,"aging,brain,community,family,friendship,society,health,psychology"
"
											(Laughter)
									","
											(Risos)
									","
											(Rires)
									","
											(Kahkahalar)
									",The secret to living longer may be your social life,Susan Pinker,16:02,"aging,brain,community,family,friendship,society,health,psychology"
"
","
","
","
",The secret to living longer may be your social life,Susan Pinker,16:02,"aging,brain,community,family,friendship,society,health,psychology"
"
											And he put a lie to the notion
											that you have to be positive
to live a long life.
											And there is evidence for this.
											When I asked him why he lived so long,
											he kind of looked at me
under hooded eyelids and he growled,
											""Nobody has to know my secrets.""
									","
											E contraria a ideia
de que tem que se ser positivo
											para viver uma vida longa.
											E existem provas disso.
											Quando lhe perguntei o porquê
de ele ter vivido tanto,
											ele olhou-me por baixo das suas
pálpebras descaídas e resmungou:
											""Ninguém tem de saber os meus segredos.""
									","
											Il a démenti la notion
											selon laquelle il faut être positif
pour vivre longtemps.
											Cela s'appuie sur des preuves.
											Quand je lui ai demandé
pourquoi il vivait si longtemps,
											il m'a regardée par dessous
ses paupières enflées et il a grogné :
											« Personne n'a besoin
de connaître mes secrets. »
									","
											Uzun yaşamak için pozitif olunması
											konseptini yalan çıkardı.
											Bu da onun kanıtı.
											Ona nasıl bu kadar 
uzun yaşadığını sorduğumda
											göz ucuyla bana 
sivri bir bakış attı ve kükredi:
											''Kimse sırlarımı bilmek zorunda değil.''
									",The secret to living longer may be your social life,Susan Pinker,16:02,"aging,brain,community,family,friendship,society,health,psychology"
"
","
","
","
",The secret to living longer may be your social life,Susan Pinker,16:02,"aging,brain,community,family,friendship,society,health,psychology"
"
											(Laughter)
									","
											(Risos)
									","
											(Rires)
									","
											(Kahkaha)
									",The secret to living longer may be your social life,Susan Pinker,16:02,"aging,brain,community,family,friendship,society,health,psychology"
"
","
","
","
",The secret to living longer may be your social life,Susan Pinker,16:02,"aging,brain,community,family,friendship,society,health,psychology"
"
											But despite being a sourpuss,
											the niece who lived with him
and looked after him
											called him ""Il Tesoro,"" ""my treasure.""
											And she respected him and loved him,
											and she told me, when I questioned
this obvious loss of her freedom,
											""You just don't understand, do you?
											Looking after this man is a pleasure.
											It's a huge privilege for me.
											This is my heritage.""
											And indeed, wherever I went
to interview these centenarians,
											I found a kitchen party.
											Here's Giovanni with his two nieces,
											Maria above him
											and beside him his great-niece Sara,
											who came when I was there
to bring fresh fruits and vegetables.
											And I quickly discovered by being there
											that in the blue zone, as people age,
											and indeed across their lifespans,
											they're always surrounded
by extended family, by friends,
											by neighbors, the priest,
the barkeeper, the grocer.
											People are always there or dropping by.
											They are never left
to live solitary lives.
											This is unlike the rest
of the developed world,
											where as George Burns quipped,
											""Happiness is having a large,
loving, caring family in another city.""
									","
											Mas apesar de ser um rezingão,
											a sobrinha que vivia e cuidava dele
											chamava-lhe ""Il Tesoro"", o ""meu tesouro"".
											E ela respeitava-o e amava-o,
											e disse-me, quando eu questionei
a sua perda óbvia de liberdade:
											""Tu não consegues entender, pois não?
											""Cuidar deste homem é um prazer.
											""É um enorme privilégio para mim.
											""Esta é a minha herança.""
											E de facto, onde quer que fosse
para entrevistar estes centenários,
											encontrava uma multidão na cozinha.
											Aqui está com as suas duas sobrinhas
											a Maria em cima e, ao seu lado,
a sua sobrinha-neta Sara,
											que entrou quando eu estava lá, 
para trazer fruta e vegetais frescos.
											E rapidamente descobri
que ali, na zona azul,
											as pessoas ao envelhecerem,
e certamente ao longo da sua vida,
											estavam sempre rodeadas
pela família, pelos amigos,
											pelos vizinhos, o padre,
o taberneiro, o merceeiro.
											As pessoas estão sempre 
ali ou a passar por lá.
											Nunca são deixadas para
viver uma vida solitária.
											Isto é ao contrário do resto 
do mundo desenvolvido,
											como George Burns gracejou:
											""A felicidade está em ter uma família
grande, amorosa e carinhosa
											""noutra cidade.""
									","
											Malgré sa personnalité désagréable,
											la nièce vivant avec lui
et s'occupant de lui
											l'appelait « Il Tesoro », « mon trésor ».
											Elle le respectait et l'aimait
											et elle m'a dit, quand j'ai interrogé
sa perte de liberté évidente,
											« Vous ne comprenez pas ?
											M'occuper de cet homme est un plaisir.
											C'est un grand privilège.
											C'est mon héritage. »
											Partout où j'allais
pour interviewer ces centenaires,
											je me trouvais à une table animée.
											Voici Giovanni et ses deux nièces,
											Maria au-dessus
											et à ses côtés sa petite-nièce Sara,
											qui est venue lors de ma visite
apporter des fruits et légumes frais.
											En étant là-bas, j'ai vite découvert
											que lorsque les gens vieillissent
											et tout au long de leur vie,
											ils sont entourés
d'une grande famille, d'amis,
											de voisins, du prêtre,
du barman, de l'épicier.
											Les gens passent souvent.
											Ils ne vivent jamais de vie solitaire.
											Cela n'est pas vrai dans le reste
du monde développé
											où, comme en a ri George Burns,
											« Le bonheur, c'est d'avoir une grande
famille aimante dans une autre ville. »
									","
											Huysuz olmasına rağmen,
											onunla yaşayan ve ona bakan yeğeni
											ona ''hazinem'' anlamına gelen
''Il Tesoro'' diyordu.
											Onu seviyor, ona saygı duyuyordu,
											ona özgürlüğünü kaybetmesi ile ilgili
soru sorduğumda bana şöyle dedi:
											''Anlayamıyorsun, değil mi?
											Bu adama bakmak bir zevk.
											Benim için büyük bir ayrıcalık.
											Bu benim mirasım.''
											Gerçekten de 100 yaşını aşmış bu kişilerle
ne zaman buluşma noktasına gitsem
											bir mutfak partisi vardı.
											Giovanni ve iki yeğeni,
											Üssteki Maria,
											arkasındaki büyük yeğeni Sara,
											oradayken bana taze
meyve ve sebze ikramı yapmıştı.
											Oradayken hemen fark ettim ki
											mavi bölgede insanlar yaşlanırken
											ve aslında hayatları boyunca,
											her zaman uzak veya yakın aile
ve arkadaşlarıyla çevriliydiler,
											komşular, papaz, bar işletmecisi, manav.
											İnsanlar her zaman geçerken uğrardı.
											Tek başına yaşamaya 
terk edilmiyorlardı hiçbir zaman.
											Gelişmiş dünyaya ters düşüyordu bu,
											George Burns'un sözü gibi:
											''Mutluluk, başka bir şehirde büyük,
sevgi dolu bir aileye sahip olmaktır.''
									",The secret to living longer may be your social life,Susan Pinker,16:02,"aging,brain,community,family,friendship,society,health,psychology"
"
","
","
","
",The secret to living longer may be your social life,Susan Pinker,16:02,"aging,brain,community,family,friendship,society,health,psychology"
"
											(Laughter)
									","
											(Risos)
									","
											(Rires)
									","
											(Kahkaha)
									",The secret to living longer may be your social life,Susan Pinker,16:02,"aging,brain,community,family,friendship,society,health,psychology"
"
","
","
","
",The secret to living longer may be your social life,Susan Pinker,16:02,"aging,brain,community,family,friendship,society,health,psychology"
"
											Now, so far we've only met men,
											long-living men, but I met women too,
											and here you see Zia Teresa.
											She, at over 100, taught me
how to make the local specialty,
											which is called culurgiones,
											which are these large pasta pockets
											like ravioli about this size,
											this size,
											and they're filled
with high-fat ricotta and mint
											and drenched in tomato sauce.
											And she showed me
how to make just the right crimp
											so they wouldn't open,
											and she makes them
with her daughters every Sunday
											and distributes them
by the dozens to neighbors and friends.
											And that's when I discovered
a low-fat, gluten-free diet
											is not what it takes
to live to 100 in the blue zone.
									","
											Até agora só ainda conhecemos homens,
											homens vetustos, mas eu conheci mulheres,
											e veem aqui Zia Teresa.
											Com mais de 100 anos, ensinou-me 
como fazer uma especialidade local,
											que é chamada de ""culurgiones"",
											que são estas bolsas grandes de massa
											como o ravioli,
											deste tamanho,
											e são recheados com ricota 
rica em gordura e menta
											e mergulhados em molho de tomate.
											Mostrou-me como fazer o friso certo
											de maneira a que não abrissem,
											e fá-los com a sua 
filha todos os domingos
											e distribuem-nos, às dúzias, 
pelos vizinhos e amigos.
											Foi aí que descobri que não é preciso
											uma dieta de baixo teor
de gordura, sem glúten
											para viver até aos 100 anos na zona azul
									","
											Jusqu'ici, nous avons uniquement
rencontré des hommes,
											mais j'ai aussi rencontré des femmes.
											Voici Zia Teresa.
											A plus de 100 ans, elle m'a appris
à faire une spécialité locale,
											qui s'appelle les « culurgliones »,
											ce sont de grandes poches de pâtes,
											comme des raviolis faisant cette taille,
											cette taille,
											et elles sont remplies
de ricotta et de menthe
											et trempées dans la sauce tomate.
											Elle m'a montré comment bien les fermer
											pour qu'elles ne s'ouvrent pas
											et les prépare avec ses filles
tous les dimanches
											et les distribue par dizaines
aux voisins et aux amis.
											C'est là que j'ai découvert
qu'une régime sans graisse ni gluten
											n'était pas nécessaire
pour vivre centenaire dans la zone bleue.
									","
											Şimdiye dek yalnızca uzun ömürlü
erkeklerle tanıştık
											ama kadınlarla da tanıştım,
											bu gördüğünüz Zia Teresa,
											100 yaşın üzerinde bana
culurgiones adındaki
											yerel yemeklerini yapmayı öğretti,
											bu büyük makarna bohçaları,
											o boyda mantı gibi yani,
											şu boyda,
											içi yağlı rikota peyniri ve nane dolu
											ve domates sosuna batırılıyor.
											Ağızları açılmasın diye
bana tam olarak
											nasıl büzeceğimi gösterdi.
											Kendisi kızlarıyla her Pazar bunu yapıyor
											ve komşu ve arkadaşlarına 
düzinelerce dağıtıyorlarmış.
											İşte bu noktada anladım ki
yağsız ve glutensiz beslenme
											mavi bölgede 100 yaşına gelme
nedeni değilmiş.
									",The secret to living longer may be your social life,Susan Pinker,16:02,"aging,brain,community,family,friendship,society,health,psychology"
"
","
","
","
",The secret to living longer may be your social life,Susan Pinker,16:02,"aging,brain,community,family,friendship,society,health,psychology"
"
											(Applause)
									","
											(Risos)
									","
											(Applaudissements)
									","
											(Alkış)
									",The secret to living longer may be your social life,Susan Pinker,16:02,"aging,brain,community,family,friendship,society,health,psychology"
"
","
","
","
",The secret to living longer may be your social life,Susan Pinker,16:02,"aging,brain,community,family,friendship,society,health,psychology"
"
											Now, these centenarians' stories
along with the science that underpins them
											prompted me to ask myself
some questions too,
											such as, when am I going to die
and how can I put that day off?
											And as you will see,
the answer is not what we expect.
											Julianne Holt-Lunstad is a researcher
at Brigham Young University
											and she addressed this very question
											in a series of studies
											of tens of thousands of middle aged people
											much like this audience here.
											And she looked at every
aspect of their lifestyle:
											their diet, their exercise,
											their marital status,
											how often they went to the doctor,
											whether they smoked or drank, etc.
											She recorded all of this
											and then she and her colleagues
sat tight and waited for seven years
											to see who would still be breathing.
											And of the people left standing,
											what reduced their chances
of dying the most?
											That was her question.
									","
											As histórias destes centenários,
juntamente com a ciência que os fundamenta
											também me fez questionar algumas coisas,
											como, por exemplo, quando é que vou
morrer e como posso adiar esse dia?
											E como podem ver, a resposta
não é o que esperávamos.
											Julianne Holt-Lunstad é uma investigadora 
na Universidade de Brigham Young
											e ela abordou esta mesma questão
											numa série de estudos
											de dezenas de milhares
de pessoas de meia idade
											muito parecidas com esta plateia aqui.
											Ela observou todos os aspetos
do seu estilo de vida:
											a dieta, o exercício, o estado civil,
											com que frequência iam ao médico,
											se fumavam ou bebiam, etc.
											Registou tudo isso
											e depois ela e os seus colegas 
aguardaram durante sete anos
											para ver quem continuava a respirar.
											De todas as pessoas que restaram,
											o que mais reduziu
as suas hipóteses de morrer?
											Era esta a pergunta dela.
									","
											Ces histoires de centenaires
ainsi que la science sous-jacente
											m'ont poussée à me poser
quelques questions,
											comme : quand vais-je mourir
et comment repousser ce jour ?
											Vous verrez que la réponse
n'est pas ce à quoi on s'attend.
											Juliane Holt-Lunstad est une chercheuse
à l'université Brigham Young
											et elle aborde cette question
											dans une série d'études
											sur des dizaines de milliers
de personnes d'âge moyen
											comme le public ici.
											Elle a considéré tous les aspects
de leur style de vie :
											leur régime, leur pratique sportive,
											leur statut matrimonial,
											leurs visites chez le médecin,
											leur consommation
de cigarettes ou d'alcool, etc.
											Elle a enregistré tout cela
											puis elle et ses collègues
ont attendu pendant 7 ans
											pour voir qui respirerait encore.
											Et des gens encore debout,
											qu'est-ce qui réduisait le plus
leurs risques de mourir ?
											Voilà sa question.
									","
											Yüz yaşındaki bu insanların
hikayeleri ve bilim ışığında
											kendime de bazı sorular sordum,
											örneğin ne zaman öleceğim
ve bunu nasıl ertelerim?
											Gördüğünüz gibi yanıtı 
umduğumuz gibi değil.
											Julianne Holt-Lunstad, Brigham Young
Üniversitesinde araştırma görevlisi
											ve bu soruya
											buradaki dinleyiciler gibi
											binlerce orta yaşlı insanın dahil olduğu
											bir dizi çalışmada yanıt aramaya çalıştı.
											Yaşam tarzlarını her yönden inceledi:
											beslenme şekillerini, egzersizlerini,
											medeni durumlarını,
											doktora gitme sıklıklarını,
											sigara ve içki içip içmediklerini vs.
											Bunların tümünü kaydetti,
											sonra iş arkadaşlarıyla birlikte
yedi yıl boyunca
											kimin hayatta kalacağını bekledi.
											Hayatta kalanlar arasında,
											ölme ihtimallerini azaltan şey neydi?
											İşte bu soruya yanıt aradı.
									",The secret to living longer may be your social life,Susan Pinker,16:02,"aging,brain,community,family,friendship,society,health,psychology"
"
","
","
","
",The secret to living longer may be your social life,Susan Pinker,16:02,"aging,brain,community,family,friendship,society,health,psychology"
