en,pt,fr,tr,es,title,speaker,duration,tags
"
","
","
","
","
",Am I not human? A call for criminal justice reform,Marlon Peterson,7:32,"activism,crime,criminal justice,humanity,personal growth,social change,identity,society,TED Residency,justice system"
"
											Interestingly,
											it was during those years in prison
that a series of letters redeemed me,
											helped me move beyond
the darkness and the guilt
											associated with the worst
moment of my young life.
											It gave me a sense that I was useful.
											She was 13 years old.
											She had wrote that she saw me as a hero.
											I remember reading that,
											and I remember crying
when I read those words.
									","
											Curiosamente,
											foi durante esses anos na prisão
que uma série de cartas me redimiram,
											me ajudaram a sair
da escuridão e da culpa
											associadas ao pior momento
da minha vida de jovem.
											Deram-me a sensação
de que eu era útil.
											Ela tinha 13 anos.
											Escrevera que me via como um herói.
											Lembro-me de ter lido isso
											e lembro-me de ter chorado
quando li aquelas palavras.
									","
											De façon intéressante,
											c'est durant ces années en prison
qu'un ensemble de lettres m'a sauvé,
											m'a aidé à aller au-delà
de l'obscurité et de la culpabilité
											associées au pire moment de ma jeune vie.
											Cela m'a donné l'impression d'être utile.
											Elle avait 13 ans.
											Elle m'avait écrit
qu'elle me voyait comme un héros.
											Je me souviens d'avoir lu cela
											et d'avoir pleuré en lisant ces mots.
									","
											İlginç olan şu ki,
											hapishanedeki yıllarım boyunca
bir seri mektup beni kurtardı,
											gençliğimin en kötü anıyla
bağlantılı olan karanlığın
											ve suçluluk duygusunun
ötesine geçmeme yardımcı oldu.
											İşe yarıyormuşum gibi hissettirdi.
											O kız, 13 yaşındaydı.
											Beni bir kahraman olarak gördüğünü yazdı.
											Okuduğum anı hatırlıyorum,
											o kelimeleri okuduğumda
ağladığımı hatırlıyorum.
									","
											De manera interesante,
											fue durante esos años en prisión
que unas cartas me redimieron,
											me ayudaron a través de 
la oscuridad y la culpa
											asociada con el peor momento
de mi joven vida.
											Me hizo sentir que yo era útil.
											Ella tenía trece años.
											Había escrito que me veía como un héroe.
											Recuerdo leer eso,
											y recuerdo llorar al leer esas palabras.
									",Am I not human? A call for criminal justice reform,Marlon Peterson,7:32,"activism,crime,criminal justice,humanity,personal growth,social change,identity,society,TED Residency,justice system"
"
","
","
","
","
",Am I not human? A call for criminal justice reform,Marlon Peterson,7:32,"activism,crime,criminal justice,humanity,personal growth,social change,identity,society,TED Residency,justice system"
"
											She was one of over 50 students
											and 150 letters that I wrote during
a mentoring correspondence program
											that I co-designed with a friend
											who was a teacher
at a middle school in Brooklyn,
											my hometown.
											We called it the Young Scholars Program.
											Every time those young people
shared their stories with me,
											their struggles,
											every time they drew a picture
of their favorite cartoon character
											and sent it to me,
											every time they said they depended
on my letters or my words of advice,
											it boosted my sense of worthiness.
											It gave me a sense of what
I could contribute to this planet.
											It transformed my life.
									","
											Ela era uma de mais de 50 estudantes
											e de 150 cartas que eu escrevi
num programa de correspondência
											que eu concebi juntamente
com um amigo
											que era professor numa escola secundária
em Brooklyn, a minha cidade natal.
											Chamávamos-lhe o Programa
dos Jovens Estudantes.
											Sempre que aqueles jovens
partilhavam comigo as suas histórias,
											as suas lutas,
											sempre que eles desenhavam um retrato
da sua personagem de cartune preferida
											e mo mandavam,
											sempre que diziam
que dependiam das minhas cartas
											ou das minhas palavras de conselhos,
											reforçavam o meu sentimento de mérito.
											Dava-me a sensação do que eu
podia contribuir para este planeta.
											Transformou a minha vida.
									","
											C'était une des 50 élèves
											et des 150 lettres que j'ai écrites
											durant un programme
de mentorat par correspondance
											que j'ai conçu avec un ami
											qui était enseignant
dans un collège de Brooklyn,
											ma ville natale.
											C'est le « Programme
des jeunes étudiants ».
											A chaque fois que ces jeunes gens
partageaient leurs histoires avec moi,
											leurs difficultés,
											à chaque fois qu'ils dessinaient
leur personnage de dessin animé préféré
											et me l'envoyaient,
											à chaque fois qu'ils disaient dépendre
de mes lettres, de mes conseils,
											cela stimulait mon impression
d'avoir de la valeur.
											Cela m'a montré comment
je pouvais contribuer à cette planète.
											Cela a transformé ma vie.
									","
											Memleketim olan Brooklyn'deki
											bir ortaokulda öğretmeni olan
bir arkadaşımla tasarladığımız
											bir mektuplaşma programı
											esnasında yazdığım
150 mektup ve 50 öğrenciden
											birisiydi.
											Genç Bilginler Programı adını vermiştik.
											Bu genç insanlar benimle
hikayelerini, mücadelelerini
											ne zaman paylaşsalar
											ve en sevdikleri çizgi film
kahramanını çizip bana gönderseler
											ve mektuplarıma,
											önerilerime bağlı kaldıklarını
ne zaman söyleseler,
											bu benim değerli hissetmemi sağlardı.
											Bu gezegene bir katkı
sağladığımı hissederdim.
											Bu, benim yaşamımı değiştirdi.
									","
											Ella era una de más de 50 estudiantes
											y 150 cartas que escribí
en el programa de mentoría por correo
											que codiseñé con un amigo
											profesor de una escuela en Brooklyn,
											mi barrio.
											Lo llamamos: 
Programa de Jóvenes Escolares.
											Cada vez que esos jóvenes 
compartían sus historias conmigo,
											sus luchas,
											cada vez que dibujaban a su
personaje de caricatura favorito
											y me lo enviaban,
											cada vez que decían que dependían
de mis cartas o mis consejos,
											animaban mi sentido de dignidad.
											Me daba un sentido de lo que
yo podía contribuir a este planeta.
											Transformó mi vida.
									",Am I not human? A call for criminal justice reform,Marlon Peterson,7:32,"activism,crime,criminal justice,humanity,personal growth,social change,identity,society,TED Residency,justice system"
"
","
","
","
","
",Am I not human? A call for criminal justice reform,Marlon Peterson,7:32,"activism,crime,criminal justice,humanity,personal growth,social change,identity,society,TED Residency,justice system"
"
											Because of those letters
and what they shared with me,
											their stories of teen life,
											they gave me the permission,
											they gave me the courage
to admit to myself
											that there were reasons — not excuses —
											but that there were reasons
for that fateful day in October of 1999;
											that the trauma associated
with living in a community
											where guns are easier
to get than sneakers;
											that the trauma associated with being
raped at gunpoint at the age of 14;
											that those are reasons for me
											why making that decision,
											that fatal decision,
											was not an unlikely proposition.
									","
											Porque aquelas cartas
e aquilo que partilhavam comigo,
											as histórias das suas vidas
de adolescentes,
											davam-me a permissão,
											davam-me a coragem
para reconhecer
											que havia razões — não eram desculpas —
											que havia razões para aquele
dia fatídico de outubro de1999,
											que o trauma associado
a viver numa comunidade
											— em que era mais fácil
obter armas do que ténis —
											o trauma associado a ter sido violado
aos 14 anos, sob ameaça de arma,
											essas coisas, para mim, são razões
											para que aquela decisão que tomei,
											aquela decisão fatal,
											não tivesse sido uma proposta improvável.
									","
											Grâce à ces lettres
et à ce qu'ils partageaient avec moi,
											leurs histoires d'adolescents,
											ils m'ont donné la permission,
											ils m'ont donné le courage de m'avouer
											qu'il y avait des raisons —
pas des excuses —
											mais qu'il y avait des raisons
à ce jour fatidique d'octobre 1999 ;
											que le traumatisme associé
à la vie dans une communauté
											où les armes sont plus faciles
à avoir que des baskets ;
											que le traumatisme associé à un viol
sous la menace d'une arme à 14 ans ;
											penser que c'était les raisons
											qui m'avaient fait prendre cette décision,
											cette décision fatale,
											n'était pas improbable.
									","
											Bu mektuplar ve benimle
paylaştıkları şeylerden ötürü,
											bu gençlik hikayeleri
											bana izin verdiler,
											bahanelerin değil, nedenlerin olduğunu,
											1999 yılının Ekim ayındaki
o kaçınılmaz gün için
											nedenlerin olduğunu
kabul etme cesareti verdiler;
											silah almanın ayakkabı
almaktan daha kolay olduğu
											bir toplumda yaşamanın
neden olduğu travma,
											14 yaşında silah zoruyla tecavüze
uğramanın neden olduğu travma,
											tüm bunlar, benim
											o tehlikeli kararı almamın
											neden beklenmedik bir mesele
olmadığının sebebidir.
									","
											Gracias a esas cartas
y lo que compartieron conmigo,
											sus historias de vida adolescentes,
											me dieron el permiso,
											me dieron el coraje
de aceptarme a mí mismo
											que no había razones ni excusas,
											pero que hubo razones por
ese fatídico día en octubre de 1999;
											que el trauma asociado
con vivir en una comunidad
											donde es más fácil tener 
armas que calzado;
											que el trauma asociado con ser violado
a mano armada a los 14 años;
											que esas son razones para mí
											por las que tomar esa decisión,
											esa fatal decisión,
											no fue una proposición poco probable.
									",Am I not human? A call for criminal justice reform,Marlon Peterson,7:32,"activism,crime,criminal justice,humanity,personal growth,social change,identity,society,TED Residency,justice system"
"
","
","
","
","
",Am I not human? A call for criminal justice reform,Marlon Peterson,7:32,"activism,crime,criminal justice,humanity,personal growth,social change,identity,society,TED Residency,justice system"
"
											Because those letters
mattered so much to me,
											because writing and receiving
											and having that communication
with those folks
											so hugely impacted my life,
											I decided to share the opportunity
with some friends of mine
											who were also inside with me.
											My friends Bill and Cory and Arocks,
											all in prison for violent crimes also,
											shared their words of wisdom
with the young people as well,
											and received the sense
of relevancy in return.
											We are now published writers
and youth program innovators
											and trauma experts
											and gun violence prevention advocates,
											and TED talkers and —
									","
											Como aquelas cartas
foram tão importantes para mim,
											como escrevê-las e recebê-las
e comunicar com aquela malta
											teve um enorme impacto na minha vida,
											decidi partilhar a oportunidade
com alguns amigos meus
											que também estavam lá dentro.
											Os meus amigos Bill e Cory e Arocks,
											todos eles na prisão por crimes violentos,
											partilharam as suas palavras sábias
com aqueles jovens
											e receberam, por sua vez,
a sensação de relevância.
											Hoje somos escritores, com obra publicada,
inovadores de programas juvenis,
											especialistas em traumas,
											defensores da prevenção
contra a violência armada
											e palestrantes da TED e bons pais.
									","
											Parce que ces lettres
comptaient tant pour moi,
											parce qu'écrire et recevoir
											et avoir cette communication
avec ces personnes
											a tant influencé ma vie,
											j'ai décidé de partager l'opportunité
avec certains amis
											qui étaient aussi à l'intérieur.
											Mes amis Bill, Cory et Arocjs,
											tous également en prison
pour crime violent,
											ont partagé leurs paroles de sagesse
avec ces jeunes gens
											et ont reçu en retour
l'impression d'être utiles.
											Nous sommes des écrivains publiés,
innovateurs de projet jeunesse,
											experts en traumatisme,
											partisans de la prévention
de la violence armée,
											intervenants à TED —
									","
											Bu mektuplar benim
için çok önemli olduğundan,
											yazmak, mektup almak
											ve gençlerle iletişim kurmak
											yaşamıma çok etki ettiğinden,
											benimle birlikte içeride olan
birkaç arkadaşımla bu fırsatı
											paylaşmaya karar verdim.
											Şiddet içeren suçlardan ötürü hapiste olan
											arkadaşlarım Bill, Cory ve Arocks da
											güzel sözlerini genç
insanlarla paylaştılar
											ve karşılığında ilgi hissi aldılar.
											Bizler şimdi kitabı yayımlanmış
yazarlarız, gençlik programı
											yapan insanlarız, travma uzmanları
											ve silahlı şiddeti önleme avukatlarıyız
											ve TED konuşmacılarıyız, —
									","
											Porque esas cartas
significaron tanto para mí,
											porque escribir y recibir
											y tener esa comunicación con esa gente
											impactó mi vida inmensamente,
											decidí compartir la oportunidad
con mis amigos
											que también estaban encerrados ahí
											Mis amigos Bill, Cory y Arocks,
											en prisión por crímenes violentos también,
											compartieron sus palabras sabias
con gente joven también,
											y recibieron el sentido
de relevancia a cambio.
											Somos hoy escritores publicados,
innovadores de programas de jóvenes
											y expertos en traumas,
											defensores contra la violencia
a mano armada
											y oradores de TED y
									",Am I not human? A call for criminal justice reform,Marlon Peterson,7:32,"activism,crime,criminal justice,humanity,personal growth,social change,identity,society,TED Residency,justice system"
"
","
","
","
","
",Am I not human? A call for criminal justice reform,Marlon Peterson,7:32,"activism,crime,criminal justice,humanity,personal growth,social change,identity,society,TED Residency,justice system"
"
											(Laughter)
									","
											(Risos)
									","
											(Rires)
									","
											(Gülüşmeler)
									","
											(Risas)
									",Am I not human? A call for criminal justice reform,Marlon Peterson,7:32,"activism,crime,criminal justice,humanity,personal growth,social change,identity,society,TED Residency,justice system"
"
","
","
","
","
",Am I not human? A call for criminal justice reform,Marlon Peterson,7:32,"activism,crime,criminal justice,humanity,personal growth,social change,identity,society,TED Residency,justice system"
"
											and good daddies.
											That's what I call a positive
return of investment.
									","
											É a isto que eu chamo
um retorno positivo do investimento.
									","
											et de bons pères.
											C'est ce que j'appelle un retour
positif sur l'investissement.
									","
											ve iyi babalarız.
											İşte buna, pozitif yatırım
dönüşümü diyoruz.
									","
											y buenos padres.
											Eso es lo que llamo una rentabilidad
positiva de inversión.
									",Am I not human? A call for criminal justice reform,Marlon Peterson,7:32,"activism,crime,criminal justice,humanity,personal growth,social change,identity,society,TED Residency,justice system"
"
","
","
","
","
",Am I not human? A call for criminal justice reform,Marlon Peterson,7:32,"activism,crime,criminal justice,humanity,personal growth,social change,identity,society,TED Residency,justice system"
"
											Above all else,
											what building that program
taught me was that when we sow,
											when we invest in the humanity
of people no matter where they're at,
											we can reap amazing rewards.
									","
											Mas, acima de tudo,
											criar este programa ensinou-me,
que, quando semeamos,
											quando investimos na humanidade
das pessoas, estejam onde estiverem,
											podemos recolher recompensas fantásticas.
									","
											Surtout,
											créer ce programme m'a appris
que quand nous semons,
											quand nous investissons dans l'humanité
des gens peu importe leur situation,
											nous pouvons récolter
de formidables récompenses.
									","
											Her şeyin ötesinde,
											bu programı oluşturmanın
bana öğrettiği şey şu,
											insanlar nerede olursa olsun,
insanlığa yatırım yaptığımız zaman
											muhteşem ödüller alabiliriz.
									","
											Por sobre todo,
											lo que construir ese programa me
enseñó fue que cuando sembramos,
											cuando invertimos en la humanidad de
la gente sin importar donde estén,
											podemos cosechar recompensas increíbles.
									",Am I not human? A call for criminal justice reform,Marlon Peterson,7:32,"activism,crime,criminal justice,humanity,personal growth,social change,identity,society,TED Residency,justice system"
"
","
","
","
","
",Am I not human? A call for criminal justice reform,Marlon Peterson,7:32,"activism,crime,criminal justice,humanity,personal growth,social change,identity,society,TED Residency,justice system"
