en,es,tr,pt,title,speaker,duration,tags
"
											I have to tell you,
that's not always the case
											in my experience in the NGO world.
											We've created something
											called the International Coalition
for Trachoma Control.
											And together, we've developed
a strategy to fight it.
											This strategy is called the SAFE strategy,
											and it's been approved
by the World Health Organization.
									","
											Tengo que decirles que no siempre es así
											según mi experiencia
en el mundo de las ONGs.
											Hemos creado
											la Coalición Internacional
para el Control del Tracoma.
											Y juntos, hemos desarrollado
una estrategia para combatirlo.
											La estrategia se llama SAFE,
por sus siglas en inglés,
											y ha sido aprobada por la
Organización Mundial de la Salud.
									","
											Şunu söylemeliyim ki
STK dünyasındaki tecrübelerime göre
											bu her zaman böyle olmuyor.
											Trahom Kontrolü için
Uluslararası Koalisyon adında
											bir şey ortaya çıkardık.
											Birlikte bununla savaşmak için
bir strateji geliştirdik.
											Buna SAFE stratejisi diyoruz
											ve Dünya Sağlık Örgütü
tarafından onaylandı.
									","
											Devo dizer que nem sempre
é esse o caso
											segundo a minha experiência
no mundo das ONG.
											Criámos uma coisa
											chamada Coligação Internacional
para Controlo do Tracoma.
											Em conjunto, desenvolvemos
uma estratégia para o combater.
											Esta estratégia chama-se
estratégia SAFE
											e foi aprovada pela
Organização Mundial de Saúde.
									",What if we eliminated one of the world's oldest diseases?,Caroline Harper,10:12,"sight,blindness,medicine,medical research,invention,public health,science,data,disease,humanity,society,Audacious Project"
"
","
","
","
",What if we eliminated one of the world's oldest diseases?,Caroline Harper,10:12,"sight,blindness,medicine,medical research,invention,public health,science,data,disease,humanity,society,Audacious Project"
"
											The ""S"" stands for ""surgery.""
											It's very straightforward procedure
											to turn the eyelids back the right way.
											We train nurses to do it,
											and they use local anesthetics.
											And as you can see, you can do it
in somebody's front porch, if need be.
									","
											La ""S"" representa ""cirugía"".
											Es un procedimiento muy simple
											para volver a rotar
el párpado hacia afuera.
											Formamos enfermeras para que lo hagan
											con anestesia local.
											Como ven, se puede hacer en el porche
de la casa del paciente si es necesario.
									","
											S cerrahi girişimi temsil ediyor.
											Oldukça net bir prosedür,
											göz kapakları doğru yöne çevriliyor.
											Bu eğitim hemşirelere de veriliyor
											ve lokal anesteziyle yapılabiliyor.
											Gerekirse hastanın evinin
terasında bile yapılabilir.
									","
											O ""S"" significa ""cirurgia"".
											É um procedimento muito simples
											inverter as pestanas para o lugar certo.
											Ensinamos enfermeiras a fazê-lo
usando anestésicos locais.
											Como veem, é possível
fazê-lo ao ar livre, se necessário.
									",What if we eliminated one of the world's oldest diseases?,Caroline Harper,10:12,"sight,blindness,medicine,medical research,invention,public health,science,data,disease,humanity,society,Audacious Project"
"
","
","
","
",What if we eliminated one of the world's oldest diseases?,Caroline Harper,10:12,"sight,blindness,medicine,medical research,invention,public health,science,data,disease,humanity,society,Audacious Project"
"
											Then ""A"" stands for ""antibiotics.""
											These are donated by Pfizer,
											who also pay for those drugs
to be transported to the port in-country.
											From there, they're taken to the villages,
											where hundreds of thousands
of community volunteers
											will distribute those drugs to the people.
											Now, we train those volunteers,
											and we also help the ministries
with all that complex logistics.
											And every one of those volunteers
has a pole like this.
											It's called a ""dose pole.""
											This one's from Cameroon.
											And you can see it's marked
different colors,
											and you can tell how many pills
you should give somebody,
											based on how tall they are.
									","
											Luego, la ""A"" significa ""antibióticos"".
											Los dona la empresa farmacéutica Pfizer,
											que también paga su transporte
hasta un puerto en el país.
											De allí, se los lleva hasta las aldeas,
											donde cientos de miles
de voluntarios en la comunidad
											distribuyen los medicamentos
a la gente que los necesita.
											Nosotros formamos a esos voluntarios
											y también ayudamos a los ministerios
con toda esa logística tan compleja.
											Cada uno de esos voluntarios
tiene un palo como este.
											Se llama ""palo dosificador"".
											Este es de Camerún.
											Como ven, tiene marcas
y franjas de colores
											que indican cuántas pastillas
habría que darle a una persona,
											según su altura.
									","
											A'nın açılımı ''antibiyotik''.
											Bunlar Pfizer tarafından karşılanıyor,
											ilgili bölgenin limanına
nakillerini de üstleniyorlar.
											Ondan sonra kasabalara gönderiliyor,
											orada yüz binlerce topluluk gönüllüsü
											ilaçları insanlara ulaştırıyor.
											Bu gönüllülere de eğitim veriyoruz,
											ayrıca bakanlıklara da bu karmaşık
taşıma hakkında yardımcı oluyoruz.
											her bir gönüllünün böyle bir direği var.
											Buna ''doz direği'' diyoruz.
											Bu gördüğünüz Kamerun'dan.

											Farklı renklere boyanmış ve işaretlenmiş,
											böylece birinin boy uzunluğundan
											günde kaç doz ilaç
vereceğinizi hesaplayabilirsiniz.
									","
											O ""A"" significa ""antibióticos"".
											Estes são doados pela Pfizer
											que também paga
o transporte desses fármacos
											para o porto do país de destino.
											Do porto são levados para as aldeias
											onde centenas de milhares
de voluntários da comunidade
											distribuem esses fármacos pela população.
											Treinamos esses voluntários
											e também ajudamos os ministérios
com toda a logística complexa.
											Cada um desses voluntários
tem uma vara como esta.
											Chama-se ""vara doseadora"".
											Esta é dos Camarões.
											Tem marcas de cores diferentes
											para se saber quantos comprimidos
devem ser dados a uma pessoa,
											com base na altura que ela tem.
									",What if we eliminated one of the world's oldest diseases?,Caroline Harper,10:12,"sight,blindness,medicine,medical research,invention,public health,science,data,disease,humanity,society,Audacious Project"
"
","
","
","
",What if we eliminated one of the world's oldest diseases?,Caroline Harper,10:12,"sight,blindness,medicine,medical research,invention,public health,science,data,disease,humanity,society,Audacious Project"
"
											""F"" stands for ""face washing.""
											Now, we used to have trachoma
in the UK and in the US.
											In fact, President Carter,
											he talks about how trachoma
was a real problem in Georgia
											when he was a little boy.
											And in the UK, the famous
eye hospital, Moorfields,
											was originally a trachoma hospital.
											What we do is teach kids like this
how important it is to wash their faces.
									","
											La ""F"" significa ""limpieza facial"".
											En el Reino Unido y en EE.UU.
solíamos tener tracoma.
											De hecho, el presidente Carter
											habla de cómo el tracoma
era un gran problema en Georgia
											cuando él era niño.
											Y en el Reino Unido, el famoso
hospital de ojos Moorfields,
											era originalmente un hospital de tracoma.
											Les enseñamos a niños como estos
lo importante que es que se laven la cara.
									","
											F, ''yüz yıkama''yı temsil ediyor.
											Birleşik Krallık'ta
ve ABD'de de trahom vardı.
											Hatta Başkan Carter,
											kendisi küçükken Gürcistan'da
büyük bir sorun olan
											trahom hakkında konuşmuştu.
											Birleşik Krallık'ta
ünlü göz hastanesi Moorfields
											aslında bir trahom hastanesiydi.
											Böyle küçük çocuklara yüz yıkamanın
ne kadar önemli olduğunu öğretiyoruz.
									","
											O ""F"" significa ""lavagem da cara"".
											Antigamente, havia tracoma
no Reino Unido e nos EUA.
											O presidente Carter
											refere que o tracoma
era um grande problema na Geórgia
											quando ele era criança.
											E no Reino Unido, o famoso
hospital de oftalmologia, Moorfields,
											era inicialmente um hospital
para o tracoma.
											Ensinamos a miúdos como estes
a importância de lavar a cara.
									",What if we eliminated one of the world's oldest diseases?,Caroline Harper,10:12,"sight,blindness,medicine,medical research,invention,public health,science,data,disease,humanity,society,Audacious Project"
"
","
","
","
",What if we eliminated one of the world's oldest diseases?,Caroline Harper,10:12,"sight,blindness,medicine,medical research,invention,public health,science,data,disease,humanity,society,Audacious Project"
"
											And finally, ""E"" stands for ""environment,""
											where we help the communities
build latrines,
											and we teach them to separate
their animals from their living quarters
											in order to reduce the fly population.
											So we know how to tackle the disease.
											But we need to know where it is.
											And we do,
											because a few years ago,
Sightsavers led an incredible program
											called the Global Trachoma
Mapping Project.
											It took us three years,
											but we went through 29 countries,
											and we taught local health workers
to go district by district,
											and they examined the eyelids
of over two and a half million people.
											And they used Android phones
in order to download the data.
											And from that, we were able to build a map
											that showed us where the disease was.
											Now, this is a very high-level map
											that shows you which countries
had a problem with trachoma.
									","
											Y finalmente, la ""E"" significa ""ambiente"".
											Ayudamos a las comunidades
a construir letrinas,
											y les enseñamos a separar
sus animales de sus viviendas
											para reducir la cantidad de moscas.
											Así que sabemos cómo atacar la enfermedad.
											Pero tenemos que saber dónde está.
											Y lo sabemos,
											porque Sightsavers, hace unos años,
llevó a cabo un programa increíble
											que se llamó Proyecto Mundial
de Mapeo del Tracoma.
											Nos llevó tres años,
											pero fuimos a 29 países,
											formando trabajadores de la salud locales,
que luego fueron distrito por distrito
											y examinaron los párpados de 
más de 2,5 millones de personas.
											Usaron teléfonos Android
para descargar los datos.
											Y a partir de eso pudimos trazar un mapa
											para ver dónde estaba la enfermedad.
											Este es un mapa muy general
											que muestra los países
donde el tracoma era endémico.
									","
											Son olarak E, ''çevre''yi temsil ediyor,
											topluluklara tuvalet inşa etmelerinde
yardımcı oluyoruz,
											hayvanları, kendi yaşadıkları yerlerden
ayırmaları gerektiğini
											böylece sinek sayısını
azaltacaklarını anlatıyoruz.
											Yani bu hastalığı
nasıl yeneceğimizi biliyoruz.
											Ancak nerede olduğunu bilmemiz lazım.
											Aslında biliyoruz,
											çünkü birkaç yıl önce Sightsavers,
Küresel Trahom Harita Projesi adında
											inanılmaz bir program yürütüyordu.
											Üç yıl uğraştık
											ama 29 ülke üzerinde araştırma yaptık,
											yerel sağlık çalışanlarına
ilçe ilçe arama yapmayı öğrettik
											ve 2,5 milyonun üzerinde insanın
göz kapaklarını muayene ettiler.
											Bu verileri indirmek için de
Android telefonlar kullandılar.
											Bu verilerden hastalığın
yerlerini gösteren
											bir harita yapmayı başardık.
											Oldukça ileri düzey bir harita
											ve trahom problemi yaşayan
ülkeleri gösteriyor.
									","
											E, por fim, o ""E"" significa
""meio ambiente"".
											Ensinamos as comunidades
a construir latrinas,
											e ensinamos-lhes a separar
os animais das habitações
											a fim de reduzir a população de moscas.
											Portanto, sabemos como
lidar com esta doença.
											Mas precisamos de saber
onde é que ela existe.
											E sabemos
											porque, há uns anos, a Sightsavers
realizou um programa incrível
											chamado o Projeto de Levantamento
Global do Tracoma.
											Levámos três anos
											mas visitámos 29 países
											e ensinámos trabalhadores de saúde
locais que percorreram distrito a distrito
											para examinar as pestanas
de mais de dois milhões e meio de pessoas.
											Usaram telemóveis Androide
para descarregarem os dados.
											A partir daí, pudemos criar um mapa
											que nos mostrou onde existia a doença.
											Isto é um mapa de alto nível
											que mostra os países
que tinham problemas com o tracoma.
									",What if we eliminated one of the world's oldest diseases?,Caroline Harper,10:12,"sight,blindness,medicine,medical research,invention,public health,science,data,disease,humanity,society,Audacious Project"
"
","
","
","
",What if we eliminated one of the world's oldest diseases?,Caroline Harper,10:12,"sight,blindness,medicine,medical research,invention,public health,science,data,disease,humanity,society,Audacious Project"
"
											And you may ask me,
""Well, does this strategy actually work?""
											Yes, it does.
											This map shows you the progress
that we've made to date.
											The green countries believe
they've already eliminated trachoma,
											and they have either been through
or are in the process of
											having that validated by the WHO.
											Countries in yellow
have the money they need,
											they have the resources
to eliminate trachoma.
											And some of them are really nearly there.
											But the red countries,
they don't have enough funding.
											They cannot eliminate trachoma
unless they get more.
											And we're quite concerned, though,
that the progress to date may stall.
									","
											Uds. podrían preguntarme:
""¿Funciona realmente esta estrategia?""
											Sí, funciona.
											Este mapa muestra el progreso
que hemos hecho hasta ahora.
											Los países en verde consideran
que han eliminado el tracoma,
											y ya han obtenido,
o están en proceso de obtener,
											la validación de la OMS.
											Los países en amarillo
tienen el dinero que necesitan,
											tienen los recursos
para eliminar el tracoma.
											Y algunos están muy cerca de lograrlo.
											Pero los países en rojo
no tienen suficientes fondos.
											No pueden eliminar el tracoma
a menos que consigan más.
											Y nos preocupa mucho que se frene
el progreso hecho hasta ahora.
									","
											Bu stratejinin işe yarayıp
yaramadığını sorabilirsiniz.
											Evet, işe yarıyor.
											Harita size şu ana dek katettiğimiz
ilerlemeyi gösteriyor.
											Yeşil ülkeler, trahomu
yok ettiklerini düşünüyorlar
											veya ondan kurtulmanın eşiğindeler,
											bu veriler WHO tarafından onaylanıyor.
											Sarı olanlar, trahomdan kurtulmak için
											gerekli para ve kaynaklara sahipler.
											Bunlardan bazıları gerçekten çok yakın.
											Kırmızı üllkelerin ise
yeterli finansmanı yok.
											Daha fazla finansman olmadan
bundan kurtulamayacaklar.
											İlerlemenin duraksayacağından endişeliyiz.
									","
											Podem perguntar-me:
""Essa estratégia funciona mesmo?""
											Funciona sim.
											Este mapa mostra o progresso
que fizemos até hoje.
											Os países a verde pensam
que já eliminaram o tracoma
											e já foram validados pela OMS
											ou estão no processo da validação.
											Os países a amarelo
têm o dinheiro de que precisam,
											têm os recursos
para eliminar o tracoma.
											Alguns deles estão quase a lá chegar.
											Mas os países a vermelho
não têm os fundos necessários.
											Não podem eliminar o tracoma
a não ser que recebam mais.
											Estamos muito preocupados
que o progresso até à data possa parar.
									",What if we eliminated one of the world's oldest diseases?,Caroline Harper,10:12,"sight,blindness,medicine,medical research,invention,public health,science,data,disease,humanity,society,Audacious Project"
"
","
","
","
",What if we eliminated one of the world's oldest diseases?,Caroline Harper,10:12,"sight,blindness,medicine,medical research,invention,public health,science,data,disease,humanity,society,Audacious Project"
"
											So when we were talking
to the Audacious ideas guys,
											we asked ourselves:
											If we really, really pushed ourselves
over the next four or five years
											and we had the money,
											what do we think we could achieve?
									","
											Entonces, mientras hablábamos
con el equipo de Audacious,
											nos preguntamos:
											Si nos esforzáramos mucho, pero mucho,
durante los próximos cuatro o cinco años,
											y si tuviéramos el dinero,
											¿qué pensamos que podríamos conseguir?
									","
											Audacious Project için konuşurken
											kendimize şunu sorduk:
											Önümüzdeki 4 ile 5 yıl boyunca
kendimizi zorlarsak
											ve gerekli parayı edinirsek
											ne başarabileceğimizi umuyoruz?
									","
											Por isso, quando falámos
a equipa dos Audacious,
											perguntámo-nos
											se realmente nos esforçássemos
nos próximos quatro ou cinco anos
											e tivéssemos dinheiro
											o que acharíamos que podíamos conseguir?
									",What if we eliminated one of the world's oldest diseases?,Caroline Harper,10:12,"sight,blindness,medicine,medical research,invention,public health,science,data,disease,humanity,society,Audacious Project"
"
","
","
","
",What if we eliminated one of the world's oldest diseases?,Caroline Harper,10:12,"sight,blindness,medicine,medical research,invention,public health,science,data,disease,humanity,society,Audacious Project"
"
											Well, we believe
that we can eliminate trachoma
											in 12 African countries
											and across the Americas
											and all across the Pacific.
											And we can make significant progress
											in two countries which have
the highest burden of the disease,
											which is Ethiopia and Nigeria.
											And in doing all of that,
											we can leverage more than two
billion dollars' worth of donated drugs.
									","
											Bueno, creemos que podemos 
eliminar el tracoma
											en 12 países africanos
											y en toda América
											y en todo el Pacífico.
											Y podemos hacer un progreso importante
											en los dos países donde
la enfermedad pesa más:
											Etiopía y Nigeria.
											Y haciendo todo eso,
											podemos aprovechar más USD 2000 millones
en donaciones de medicamentos.
									","
											Şuna inanıyoruz;
											12 Afrika ülkesinde
											ve Amerika Kıtaları'ndan Pasifik'e kadar
											trahomu yok edebiliriz.
											Bu hastalıktan en çok
muzdarip olan iki ülkede
											çok büyük bir ilerleme kaydedebiliriz,
											bu iki ülke Etiyopya ve Nijerya.
											Tüm bunları yaparken
											iki milyar dolar değerinde bağış yapılmış
ilaçtan da faydalanabiliriz.
									","
											Pensamos que podemos
eliminar o tracoma
											em 12 países africanos
											e em todas as Américas
											e por todo o Pacífico.
											Podemos fazer progressos significativos
											em dois países que têm
o maior peso da doença,
											a Etiópia e a Nigéria.
											Ao fazermos tudo isto,
											podemos aproveitar mais de dois mil
milhões de dólares em fármacos doados.
									",What if we eliminated one of the world's oldest diseases?,Caroline Harper,10:12,"sight,blindness,medicine,medical research,invention,public health,science,data,disease,humanity,society,Audacious Project"
"
","
","
","
",What if we eliminated one of the world's oldest diseases?,Caroline Harper,10:12,"sight,blindness,medicine,medical research,invention,public health,science,data,disease,humanity,society,Audacious Project"
"
											(Applause)
									","
											(Aplausos)
									","
											(Alkışlar)
									","
											(Aplausos)
									",What if we eliminated one of the world's oldest diseases?,Caroline Harper,10:12,"sight,blindness,medicine,medical research,invention,public health,science,data,disease,humanity,society,Audacious Project"
"
","
","
","
",What if we eliminated one of the world's oldest diseases?,Caroline Harper,10:12,"sight,blindness,medicine,medical research,invention,public health,science,data,disease,humanity,society,Audacious Project"
