en,pt,es,tr,title,speaker,duration,tags
"
","
","
","
",How to find the person who can help you get ahead at work,Carla Harris,13:23,"business,work,success,potential,women in business,personal growth,leadership,entrepreneur,goal-setting"
"
											and said, ""Who is going to speak for me?""
											Who is going to speak for me?
											It was that moment that I realized
that this idea of a meritocracy
											that every organizations sells
is really just a myth.
											You cannot have a 100 percent
meritocratic environment
											when there is a human element
involved in the evaluative equation,
											because by definition,
											that makes it subjective.
											I knew at that moment that somebody
would have to be behind closed doors
											arguing on my behalf,
											presenting content in such a way
											that other decision makers
around that table
											would answer in my best favor.
									","
											e pensei: ""Quem vai falar por mim?""
											""Quem vai falar por mim?""
											Nesse momento apercebi-me
que a ideia de meritocracia
											que todas as organizações anunciam
é de facto um mito.
											Não é possível haver um ambiente
100 % meritocrático
											quando existe o elemento humano
envolvido na equação de avaliação
											pois, por definição,
											isso torna-a subjectiva.
											Eu sabia que naquele momento
alguém teria de estar ali fechado
											a defender-me,
											a apresentar informações de uma forma
											que os outros responsáveis na mesa
											fossem decidir em meu benefício.
									","
											y dije: ""¿Quién va a hablar por mí?"".
											¿Quién va a hablar por mí?
											En ese momento me di cuenta de que
esta idea de la meritocracia
											que venden todas las 
organizaciones es solo un mito.
											No se puede tener un entorno
100 % meritocrático
											cuando hay un elemento humano
involucrado en la ecuación evaluativa,
											porque por definición,
											eso la convierte en subjetiva.
											En ese momento supe que alguien
tendría que estar a puerta cerrada
											debatiendo en mi nombre,
											presentando el contenido de tal manera
											que otros responsables de tomar
decisiones en la mesa
											buscarían mi mayor beneficio.
									","
											""Benim için kim konuşacak?"" dedim.
											Benim için kim konuşacak?
											İşte o anda anladım ki,
tüm firmaların reklamını yaptığı
											meritokrasi fikri aslında tamamen
bir efsaneden ibaret.
											Değerlendirme denkleminin içinde
beşeri bir unsur olduğunda,
											yüzde 100 meritroktatik bir çevreye
sahip olamazsınız,
											çünkü tanım olarak,
											bu olayı öznel yapıyor.
											O anda anladım ki kapalı kapılar
ardında birileri
											benim lehime tartışmalı,
											durumumu öyle bir sunmalı ki
											masanın etrafındaki 
diğer karar vericiler
											benim için en iyi olacak cevabı versinler.
									",How to find the person who can help you get ahead at work,Carla Harris,13:23,"business,work,success,potential,women in business,personal growth,leadership,entrepreneur,goal-setting"
"
","
","
","
",How to find the person who can help you get ahead at work,Carla Harris,13:23,"business,work,success,potential,women in business,personal growth,leadership,entrepreneur,goal-setting"
"
											That was a really interesting lesson,
											and then I said to myself,
""Well, who is that person?
											What do you call this person?""
											And as I thought about
the popular business terms at the time,
											I said, wow, this person
can't be a mentor,
											because a mentor's job
is to give you tailored advice,
											tailored specifically to you
and to your career aspirations.
											They're the ones who give you
the good, the bad and the ugly
											in a no-holds-barred way.
											OK. Person can't be
a champion or an advocate,
											because you don't necessarily
have to spend any currency
											to be someone's champion.
											You don't necessarily
get invited to the room
											behind closed doors if you're an advocate.
									","
											Foi uma lição realmente interessante.
											Depois disse para mim:
""Quem é essa pessoa?
											""O que chamar a essa pessoa?""
											Enquanto pensava nos termos
de negócios mais populares,
											disse: ""Uau, essa pessoa
não pode ser um mentor,
											""porque a função de um mentor
é dar conselhos individualizados,
											""especificamente para nós
e para as nossas aspirações de carreira.
											""São aqueles que nos mostram, 
o bom, o mau e o feio
											""sem tabus"".
											Ok. A pessoa não pode ser
um paladino ou um advogado,
											pois ninguém tem, necessariamente,
de gastar dinheiro
											para ser o paladino de alguém.
											Não se é necessariamente
convidado para a sala
											à porta fechada, por se ser advogado.
									","
											Fue una lección muy interesante
											y luego me dije a mí misma,
""¿quién va a ser esa persona?
											¿Cómo llamas a esa persona?"".
											Y mientras pensaba en los términos
de negocios populares del momento
											dije: ""vaya, esta persona
no puede ser un mentor,
											porque el trabajo de un mentor
es dar consejos personalizados,
											personalizados para uno y para
sus aspiraciones laborales.
											Son los que te dicen lo bueno,
lo feo y lo malo
											sin ningún tipo de límite.
											Vale. La persona no puede
ser un campeón o un defensor,
											porque no hay que gastar
dinero necesariamente
											para ser el campeón de alguien.
											No necesariamente lo invitan a la sala
											tras las puertas cerradas
si uno es un defensor.
									","
											Bu gerçekten ilginç bir ders oldu
											ve kendime ""Peki, bu kişi kim?
											Bu kişiye ne dersin?"" dedim.
											O zamanki popüler iş terimlerini
düşündükçe,
											dedim ki vay canına, bu kişi
mentor olamaz
											çünkü mentorun görevi
size özgü tavsiyeler vermektir,
											sadece size ve sizin kariyer
isteklerinize özgü.
											Hiçbir kısıtlama olmadan,
iyiyi, kötüyü ve çirkini
											size söyleyenlerdir.
											Kişi bir şampiyon
ya da savunucu olamasın
											çünkü başkasının şampiyon
olması için herhangi bir
											akçe harcamanıza gerek yoktur.
											Eğer bir savunansanız, kapalı kapılar
ardındaki odaya
											davet edilmek zorunda değilsiniz.
									",How to find the person who can help you get ahead at work,Carla Harris,13:23,"business,work,success,potential,women in business,personal growth,leadership,entrepreneur,goal-setting"
"
","
","
","
",How to find the person who can help you get ahead at work,Carla Harris,13:23,"business,work,success,potential,women in business,personal growth,leadership,entrepreneur,goal-setting"
"
											It was almost two years later
											when I realized what
this person should be called.
											I was speaking
at the University of Michigan
											to the MBA candidates,
											talking about the lessons
that I had learned
											after my three short years on Wall Street,
											and then it came to me.
											I said, ""Oh, this person
that is carrying your interest,
											or as I like to say,
carrying your paper into the room,
											this person who is spending
											their valuable political
and social capital on you,
											this person who is going
to pound the table on your behalf,
											this is a sponsor.
											This is a sponsor.""
									","
											Só quase dois anos depois
											me apercebi do que chamar
a essa pessoa.
											Eu estava a falar
na Universidade do Michigan
											aos candidatos de mestrado,
											a falar das lições que eu aprendera
											depois de três curtos anos em Wall Street
											até que me ocorreu.
											Eu disse: ""Ah, esta pessoa 
que defende os nossos interesses
											""ou, como gosto de dizer, 
leva o nosso papel para a sala,
											""a pessoa que investe em nós
											""o seu precioso capital político e social,
											""essa pessoa que vai
bater na mesa por nós,
											""é um promotor.
											""É um promotor.""
									","
											Fue casi dos años después
											cuando me di cuenta de cómo
debía llamarse esa persona.
											Estaba dando una charla
en la Universidad de Michigan
											a los candidatos a MBA,
											hablando sobre lo que
había aprendido
											después de mi tres
cortos años en Wall Street,
											y de repente caí.
											Dije: ""Oh, esta persona
que vela por sus intereses,
											o como a mí me gusta decir,
que lleva tu papel a la sala,
											esta persona que está gastando
											su valioso capital político
y social en uno,
											esa persona que va a golpear
la mesa en tu defensa
											es un promotor.
											Es un promotor"".
									","
											Bu kişiye ne denmesi gerektiğinin farkına
											bundan yaklaşık iki yıl sonra vardım.
											Michigan Üniversitesi'nde
											MBA adaylarına
											Wall Street'teki 3 kısa yılımın ardından
											ne dersler çıkardığımı anlatıyordum
											ve o esnada kafama dank etti.
											Dedim ki ""Bu insan,
senin çıkarlarını kollayan
											ya da senin kağıdını odada taşıyan
											bu kişi senin için
											değerli politik ve
sosyal kapitalini harcıyor,
											bu kişi senin için
masaya yumruğunu vuracak,
											bu bir destekçidir.
											Bu bir destekçidir.""
									",How to find the person who can help you get ahead at work,Carla Harris,13:23,"business,work,success,potential,women in business,personal growth,leadership,entrepreneur,goal-setting"
"
","
","
","
",How to find the person who can help you get ahead at work,Carla Harris,13:23,"business,work,success,potential,women in business,personal growth,leadership,entrepreneur,goal-setting"
"
											And then I said to myself,
											""Well, how do you get a sponsor?
											And frankly, why do you need one?""
											Well, you need a sponsor, frankly,
											because as you can see,
											there's not one evaluative process
that I can think of,
											whether it's in academia,
health care, financial services,
											not one that does not have
a human element.
											So that means it has
that measure of subjectivity.
											There is a measure of subjectivity
in who is presenting your case.
											There is a measure of subjectivity
											in what they say
											and how they interpret
any objective data that you might have.
											There is a measure of subjectivity
in how they say what they're going to say
											to influence the outcome.
											So therefore, you need to make sure
that that person who is speaking,
											that sponsor,
											has your best interests at heart
											and has the power to get it,
whatever it is for you,
											to get it done behind closed doors.
									","
											Depois disse para mim:
											""Então, como é que arranjamos um promotor?
											""Sinceramente, 
porque é que é preciso um?""
											Sinceramente, precisamos de um promotor,
											pois como vemos,
											não existe um único processo de avaliação
em que eu consiga pensar,
											seja na academia, nos cuidados de saúde,
nos serviços financeiros,
											um único que não tenha o elemento humano.
											O que quer dizer
que há uma medida de subjectividade.
											Há uma medida de subjectividade
em quem apresenta o caso.
											Há uma medida de subjectividade
											no que dizem
											e como interpretam quaisquer
dados objectivos que tenhamos.
											Há uma medida de subjectividade
na forma como dizem o que dizem
											para influenciar o resultado.
											Por isso, temos de garantir 
que essa pessoa que está a falar,
											esse promotor,
											tem o nosso melhor interesse no coração
											e tem o poder de conseguir
o que quer que seja para nós,
											de o conseguir à porta fechada.
									","
											Y luego me dije a mí misma:
											""Vale, ¿cómo se obtiene un promotor?
											Y sinceramente, ¿para qué 
se necesita uno?"".
											Pues sinceramente,
se necesita un promotor
											porque como pueden ver,
											que yo sepa no hay un solo 
proceso evaluativo,
											ya sea en el ámbito académico, en el
sanitario o en servicios financieros,
											no hay ni uno que no tenga
un elemento humano.
											Eso significa que tiene la
medida de la subjetividad.
											Hay una medida de subjetividad
en quién presenta su caso.
											Hay una medida de subjetividad
											en lo que dicen
											y en cómo interpretan cualquier
dato objetivo que uno pueda tener.
											Hay una medida de subjetividad en
cómo dicen lo que van a decir
											para influenciar el resultado.
											Así que tienen que asegurarse
de que la persona que va a hablar,
											ese promotor,
											de verdad desee su mayor beneficio
											y tenga el poder de conseguirlo,
sea lo que sea para uno,
											para hacerlo a puerta cerrada.
									","
											Sonra kendime dedim ki,
											""Peki bir destekçi nasıl edinebilirim?
											Açıkçası neden ihtiyaç duyayım?""
											Bir destekçiye ihtiyacın var
											çünkü görebileceğiniz gibi,
											ister akademide, ister sağlıkta,
											ister finansal hizmetlerde olsun
											insan öğesinin olmadığı bir
değerlendirme süreci düşünemiyorum.
											Yani bu demek oluyor ki işin içinde
öznellik var.
											Durumunuzu sunan kişide bir öznellik var.
											Nesnel bir verin olsa da
											bunu nasıl söylediklerinde,
											nasıl yorumladıklarında bir öznellik var.
											Sonucu etkilemek için söyleyeceklerini
											nasıl söylediklerinde öznellik var.
											Bu nedenle kapalı kapılar ardında
konuşan kişinin
											-destekçinizin-
											menfaatlerinizi korumayı
kalpten istediğinden
											ve sizin için her ne olursa olsun
elde etmeye gücü olduğundan
											emin olmanız gerekir.
									",How to find the person who can help you get ahead at work,Carla Harris,13:23,"business,work,success,potential,women in business,personal growth,leadership,entrepreneur,goal-setting"
"
","
","
","
",How to find the person who can help you get ahead at work,Carla Harris,13:23,"business,work,success,potential,women in business,personal growth,leadership,entrepreneur,goal-setting"
"
											Now, I'm asked all the time,
											""How do you get one?""
											Well, frankly, nirvana is when
someone sees you in an environment
											and decides, ""I'm going
to make it happen for you.
											I'm going to make sure
that you are successful.""
											But for many of us in this room,
we know it doesn't really happen that way.
									","
											Agora, perguntam-me sempre:
											""Como é que arranjamos um?""
											Francamente, o ideal é quando essa pessoa
nos vê num contexto e decide:
											""Eu vou fazê-lo por ti.
											""Vou garantir que és bem sucedido.""
											Mas muitos de nós nesta sala
sabemos que não é bem assim.
									","
											Constantemente me preguntan:
											""¿Cómo consigues uno?""
											La verdad, el nirvana es cuando
alguien te ve en un entorno
											y decide ""voy a hacer que le suceda.
											Voy a asegurarme de que tenga éxito"".
											Pero muchos de nosotros en esa sala
sabemos que en realidad no funciona así.
									","
											Bana sürekli soruluyor;
											""Böyle bir destekçi nasıl kazanırız?""
											Yani açıkçası, işin nirvanası
birisinin sizi görüp
											""Bunu senin için gerçekleştireceğim,
başarılı olacağından da
											emin olacağım"" demesidir.
											Ama bu odadaki birçoğumuz için
işlerin böyle gerçekleşmediğini biliyoruz.
									",How to find the person who can help you get ahead at work,Carla Harris,13:23,"business,work,success,potential,women in business,personal growth,leadership,entrepreneur,goal-setting"
"
","
","
","
",How to find the person who can help you get ahead at work,Carla Harris,13:23,"business,work,success,potential,women in business,personal growth,leadership,entrepreneur,goal-setting"
