en,fr,tr,de,title,speaker,duration,tags
"
","
","
","
",12 truths I learned from life and writing,Anne Lamott,15:55,"aging,art,beauty,books,birds,communication,Christianity,family,friendship,humanity,God,funny,love,personal growth,self,writing,society"
"
											(Laughter)
									","
											(Rires)
									","
											(Gülüşmeler)
									","
											(Lachen)
									",12 truths I learned from life and writing,Anne Lamott,15:55,"aging,art,beauty,books,birds,communication,Christianity,family,friendship,humanity,God,funny,love,personal growth,self,writing,society"
"
","
","
","
",12 truths I learned from life and writing,Anne Lamott,15:55,"aging,art,beauty,books,birds,communication,Christianity,family,friendship,humanity,God,funny,love,personal growth,self,writing,society"
"
											It was so liberating, though,
to face the truth
											that I was no longer
in the last throes of middle age,
											that I decided to write down
every single true thing I know.
											People feel really doomed
and overwhelmed these days,
											and they keep asking me what's true.
											So I hope that my list of things
I'm almost positive about
											might offer some basic
operating instructions
											to anyone who is feeling
really overwhelmed or beleaguered.
									","
											C'était si libérateur
de faire face à la vérité
											selon laquelle
je n'avais plus la cinquantaine
											que j'ai décidé d'écrire
toutes les vérités que je connaissais.
											Ces jours-ci, les gens se sentent
condamnés et dépassés,
											ils me demandent constamment
ce qui est vrai.
											J'espère que ma liste de choses
dont je suis presque certaine
											puisse offrir un mode d'emploi élémentaire
											à quiconque se sentant
vraiment dépassé ou assailli.
									","
											Aslında, artık orta yaşların 
son demlerinde
											olmadığımı kabullenmem ve doğru olduğunu
											bildiğim her şeyi yazıya dökmeye 
karar vermem bana çok iyi geldi.
											Bugünlerde pek çok insan lanetlenmiş
ve oldukça yorgun hissediyor ve
											bana neyin doğru olduğunu 
sorup duruyorlar.
											Umarım, doğruluğundan neredeyse emin 
olduğum şeyleri içeren bu liste
											yılgın veya etrafını kuşatılmış 
hisseden kişilere
											bazı temel gerçekler hakkında
fikir verebilir.
									","
											Es war jedoch sehr befreiend,
sich der Wahrheit zu stellen,
											dass ich die letzten Qualen 
der Wechseljahre überstanden hatte.
											Da beschloss ich, jede einzelne,
mir bekannte Wahrheit aufzuschreiben.
											Die Menschen fühlen sich heutzutage
sehr verloren und überrannt,
											und fragen mich ständig,
was denn noch wahr sei.
											Also hoffe ich, dass meine Liste
— da bin ich mir fast sicher —
											denjenigen einige grundlegende
Anweisungen bietet,
											die sich sehr überrannt
oder belagert fühlen.
									",12 truths I learned from life and writing,Anne Lamott,15:55,"aging,art,beauty,books,birds,communication,Christianity,family,friendship,humanity,God,funny,love,personal growth,self,writing,society"
"
","
","
","
",12 truths I learned from life and writing,Anne Lamott,15:55,"aging,art,beauty,books,birds,communication,Christianity,family,friendship,humanity,God,funny,love,personal growth,self,writing,society"
"
											Number one:
											the first and truest thing
is that all truth is a paradox.
											Life is both a precious,
unfathomably beautiful gift,
											and it's impossible here,
on the incarnational side of things.
											It's been a very bad match
											for those of us who were born
extremely sensitive.
											It's so hard and weird
that we sometimes wonder
											if we're being punked.
											It's filled simultaneously
with heartbreaking sweetness and beauty,
											desperate poverty,
											floods and babies and acne and Mozart,
											all swirled together.
											I don't think it's an ideal system.
									","
											Un :
											la première chose, la plus vraie
est que toute vérité est un paradoxe.
											La vie est à la fois un don
précieux, inimaginablement beau
											et la vie es impossible ici,
du côté de l'incarnation.
											C'est un piètre assortiment
											pour ceux d'entre nous qui sont nés
extrêmement sensibles.
											Elle est tellement dure et bizarre
que nous nous demandons parfois
											si ce n'est pas une blague.
											Elle est à la fois pleine
de douceur déchirante et de beauté,
											de pauvreté extrême,
											d'inondations, de bébés,
d'acné et de Mozart,
											tout cela mélangé ensemble.
											Je ne pense pas que ce soit
un système idéal.
									","
											1 Numara:
											Birinci ve en doğru şey;
tüm gerçekler paradokstur.
											Hayat, hem çok değerli,
inanılmaz derecede güzel bir hediye,
											hem de işlerin somut hâline
bakacak olursak, imkânsız.
											Bu dönem,
											hassas olanlarımız için,
zorlu bir dönem oldu.
											O kadar zor ve tuhaf ki,
bazen ""acaba bu bir kamera şakası mı""
											diye düşünmekten kendimizi alamıyoruz.
											Hayat eş zamanlı olarak,
kalbimize dokunan güzelliklerin,
											çaresiz fakirliğin,

											sel felaketlerinin, bebeklerin, 
akne ve Mozart'ın
											birbiri içine sarınıp 
karşımıza çıkmasıdır.
											Bunun çok ideal bir sistem 
olduğunu düşünmüyorum.
									","
											Nummer 1:
											Die erste und wichtigste Sache ist,
dass jede Wahrheit ein Widerspruch ist.
											Das Leben ist kostbar und zugleich
ein unfassbar schönes Geschenk,
											und es ist unmöglich hier, von der
nicht menschlichen Seite der Dinge.
											Es ist eine sehr schlechte
Kombination für diejenigen,
											die äußerst sensibel sind.
											Es ist so schwer und seltsam,
dass wir uns manchmal fragen,
											ob wir nicht reingelegt werden.
											Es ist gleichzeitig mit herzzerbrechender
Lieblichkeit und Schönheit erfüllt,
											mit verzweifelter Armut,
											mit Fluten, Babys, Akne und Mozart,
											alles in Einem.
											Ich denke, es ist kein perfektes System.
									",12 truths I learned from life and writing,Anne Lamott,15:55,"aging,art,beauty,books,birds,communication,Christianity,family,friendship,humanity,God,funny,love,personal growth,self,writing,society"
"
","
","
","
",12 truths I learned from life and writing,Anne Lamott,15:55,"aging,art,beauty,books,birds,communication,Christianity,family,friendship,humanity,God,funny,love,personal growth,self,writing,society"
"
											(Laughter)
									","
											(Rires)
									","
											(Gülüşmeler)
									","
											(Lachen)
									",12 truths I learned from life and writing,Anne Lamott,15:55,"aging,art,beauty,books,birds,communication,Christianity,family,friendship,humanity,God,funny,love,personal growth,self,writing,society"
"
","
","
","
",12 truths I learned from life and writing,Anne Lamott,15:55,"aging,art,beauty,books,birds,communication,Christianity,family,friendship,humanity,God,funny,love,personal growth,self,writing,society"
"
											Number two: almost
everything will work again
											if you unplug it for a few minutes —
									","
											Deux : presque tout fonctionnera à nouveau
											si vous le débranchez quelques minutes —
									","
											2 Numara: Hemen hemen her şey
fişini birkaç dakikalığına çıkartıp
											geri takarsanız,
çalışmaya devam edecektir —
									","
											Nummer 2: Fast alles funktioniert wieder,
											wenn man ein paar Minuten
den Stecker zieht —
									",12 truths I learned from life and writing,Anne Lamott,15:55,"aging,art,beauty,books,birds,communication,Christianity,family,friendship,humanity,God,funny,love,personal growth,self,writing,society"
"
","
","
","
",12 truths I learned from life and writing,Anne Lamott,15:55,"aging,art,beauty,books,birds,communication,Christianity,family,friendship,humanity,God,funny,love,personal growth,self,writing,society"
"
											(Laughter)
									","
											(Rires)
									","
											(Gülüşmeler)
									","
											(Lachen)
									",12 truths I learned from life and writing,Anne Lamott,15:55,"aging,art,beauty,books,birds,communication,Christianity,family,friendship,humanity,God,funny,love,personal growth,self,writing,society"
"
","
","
","
",12 truths I learned from life and writing,Anne Lamott,15:55,"aging,art,beauty,books,birds,communication,Christianity,family,friendship,humanity,God,funny,love,personal growth,self,writing,society"
"
											(Applause)
									","
											(Applaudissements)
									","
											(Alkış)
									","
											(Applaus)
									",12 truths I learned from life and writing,Anne Lamott,15:55,"aging,art,beauty,books,birds,communication,Christianity,family,friendship,humanity,God,funny,love,personal growth,self,writing,society"
"
","
","
","
",12 truths I learned from life and writing,Anne Lamott,15:55,"aging,art,beauty,books,birds,communication,Christianity,family,friendship,humanity,God,funny,love,personal growth,self,writing,society"
"
											including you.
									","
											vous y compris.
									","
											sizler de dâhil.
									","
											der Mensch mit eingeschlossen.
									",12 truths I learned from life and writing,Anne Lamott,15:55,"aging,art,beauty,books,birds,communication,Christianity,family,friendship,humanity,God,funny,love,personal growth,self,writing,society"
"
","
","
","
",12 truths I learned from life and writing,Anne Lamott,15:55,"aging,art,beauty,books,birds,communication,Christianity,family,friendship,humanity,God,funny,love,personal growth,self,writing,society"
"
											Three: there is almost
nothing outside of you
											that will help in any kind of lasting way,
											unless you're waiting for an organ.
											You can't buy, achieve or date
serenity and peace of mind.
											This is the most horrible truth,
and I so resent it.
											But it's an inside job,
											and we can't arrange peace
or lasting improvement
											for the people we love most in the world.
											They have to find their own ways,
											their own answers.
											You can't run alongside
your grown children
											with sunscreen and ChapStick
on their hero's journey.
											You have to release them.
											It's disrespectful not to.
											And if it's someone else's problem,
											you probably don't have
the answer, anyway.
									","
											Trois : il n'y a presque rien
en dehors de vous
											qui vous aidera de façon durable,
											sauf si vous attendez un organe.
											Vous ne pouvez pas acheter,
atteindre ou planifier
											la sérénité et la tranquillité d'esprit.
											C'est la pire des vérités
et je la méprise énormément.
											Mais c'est un travail interne,
											nous ne pouvons pas prévoir
la paix, une amélioration durable
											pour les gens que nous aimons
le plus au monde.
											Ils doivent trouver leurs façons de faire,
											leurs propres réponses.
											Vous ne pouvez pas courir aux côtés
de vos enfants devenus adultes
											avec de la crème solaire
et un baume à lèvres
											durant leur voyage de héro.
											Vous devez les libérer.
											Le contraire serait irrespectueux.
											Si c'est le problème d'un autre,
											vous n'avez probablement pas la réponse.
									","
											Üç: Eğer beklediğiniz şey bir
organ bağışı değilse,
											dışardan gelen hiç bir müdahale
											size kalıcı bir fayda sağlayamaz.
											Huzur ve dinginliği satın alamaz
ya da zamanını tayin edemezsiniz.
											Bu en acı gerçek ve buna çok içerliyorum.
											Ama bu içimizden kaynaklı bir iş
											ve bu yüzden dünyada en çok 
sevdiğimiz insanlar için bile
											huzur ya da kalıcı iyilik 
hâli sağlayamıyoruz.
											Onların kendi yollarını ve
											kendi cevaplarını bulmaları gerek.
											Çocuklarınız, 
erişkin bireyler olduklarında
											kahramanın kendilerinin olduğu
bir yolculuğa çıktıklarında
											peşlerinde güneş koruyucusu 
ve dudak kremi ile koşamazsınız.
											Onları serbest bırakmanız gerekir.
											Bırakmamak onlara saygısızlık olur.
											Ve eğer, bir problem başkasına ait ise,
											zaten cevabı sizde değildir.
									","
											Drei: Es gibt fast nichts
außerhalb von Ihnen,
											das Ihnen auf lange Sicht
irgendwie helfen wird,
											es sei denn, Sie warten
auf ein Spenderorgan.
											Sie können Gelassenheit
und Frieden mit sich selbst
											weder kaufen, noch erzielen,
noch mit ihnen ausgehen.
											Das ist die schrecklichste Wahrheit,
und das ärgert mich.
											Es muss von innen kommen,
											wir können keinen Frieden
oder dauerhafte Verbesserung
											für unsere Liebsten veranlassen.
											Sie müssen selbst
ihren eigenen Wege finden,
											ihre eigene Antworten.
											Sie können nicht neben
ihren erwachsenen Kindern
											mit Sonnencreme und Labello
auf deren Heldenreise herrennen.
											Sie müssen sie loslassen.
											Es ist respektlos, das nicht zu tun.
											Wenn es das Problem 
von jemand anderem ist,
											haben Sie wahrscheinlich
sowieso keine Lösung dafür.
									",12 truths I learned from life and writing,Anne Lamott,15:55,"aging,art,beauty,books,birds,communication,Christianity,family,friendship,humanity,God,funny,love,personal growth,self,writing,society"
"
","
","
","
",12 truths I learned from life and writing,Anne Lamott,15:55,"aging,art,beauty,books,birds,communication,Christianity,family,friendship,humanity,God,funny,love,personal growth,self,writing,society"
"
											(Laughter)
									","
											(Rires)
									","
											(Gülüşmeler)
									","
											(Lachen)
									",12 truths I learned from life and writing,Anne Lamott,15:55,"aging,art,beauty,books,birds,communication,Christianity,family,friendship,humanity,God,funny,love,personal growth,self,writing,society"
"
","
","
","
",12 truths I learned from life and writing,Anne Lamott,15:55,"aging,art,beauty,books,birds,communication,Christianity,family,friendship,humanity,God,funny,love,personal growth,self,writing,society"
"
											Our help is usually not very helpful.
											Our help is often toxic.
											And help is the sunny side of control.
											Stop helping so much.
											Don't get your help and goodness
all over everybody.
									","
											En général, notre aide
n'est pas bénéfique.
											Notre aide est souvent nocive.
											L'aide est le versant
ensoleillé du contrôle.
											Arrêtez d'aider autant.
											Ne répandez pas votre aide
et votre bonté partout.
									","
											Yardımlarımız çoğu zaman pek de
yardımcı olmayacak cinsten.
											Çoğu zaman, yardımlarımız zehirli.
											Ve yardım etme isteği, kontrol etme 
arzusunun gülen yüzü.
											Bu kadar çok yardım etmeyin.
											Herkesi yardımseverliğinize ve
iyiliğinize maruz bırakmayın.
									","
											Unsere Hilfe ist in der Regel
nicht sehr hilfreich.
											Unsere Hilfe ist oft schädlich.
											Hilfe ist die Sonnenseite der Kontrolle.
											Hören Sie auf, so viel zu helfen.
											Lassen Sie Ihre Hilfe und Güte
nicht an jedem aus.
									",12 truths I learned from life and writing,Anne Lamott,15:55,"aging,art,beauty,books,birds,communication,Christianity,family,friendship,humanity,God,funny,love,personal growth,self,writing,society"
"
","
","
","
",12 truths I learned from life and writing,Anne Lamott,15:55,"aging,art,beauty,books,birds,communication,Christianity,family,friendship,humanity,God,funny,love,personal growth,self,writing,society"
"
											(Laughter)
									","
											(Rires)
									","
											(Gülüşmeler)
									","
											(Lachen)
									",12 truths I learned from life and writing,Anne Lamott,15:55,"aging,art,beauty,books,birds,communication,Christianity,family,friendship,humanity,God,funny,love,personal growth,self,writing,society"
"
","
","
","
",12 truths I learned from life and writing,Anne Lamott,15:55,"aging,art,beauty,books,birds,communication,Christianity,family,friendship,humanity,God,funny,love,personal growth,self,writing,society"
"
											(Applause)
									","
											(Applaudissements)
									","
											(Alkış)
									","
											(Applaus)
									",12 truths I learned from life and writing,Anne Lamott,15:55,"aging,art,beauty,books,birds,communication,Christianity,family,friendship,humanity,God,funny,love,personal growth,self,writing,society"
"
","
","
","
",12 truths I learned from life and writing,Anne Lamott,15:55,"aging,art,beauty,books,birds,communication,Christianity,family,friendship,humanity,God,funny,love,personal growth,self,writing,society"
"
											This brings us to number four:
											everyone is screwed up,
broken, clingy and scared,
											even the people who seem
to have it most together.
											They are much more like you
than you would believe,
											so try not to compare your insides
to other people's outsides.
											It will only make you worse
than you already are.
									","
											Cela nous mène au numéro quatre :
											tout le monde est perturbé,
brisé, collant et effrayé,
											même ceux qui semblent
les plus sains d'esprit.
											Ils vous ressemblent bien plus
que vous ne le croyez
											alors essayez de ne pas comparer
											votre intérieur
avec l'extérieur des autres.
											Cela ne fera qu'empirer votre état.
									","
											Bu da bizi dört numaraya getiriyor:
											Herkes bitmiş, kırılmış ve
korkmuş vaziyette,
											en dik duran insanlar bile
tutunacak bir dal arıyor.
											Size, düşündüğünüzden çok daha
fazla benziyorlar;
											bu yüzden, 
benlik algınızı diğer insanların
											dış görüntüsüyle kıyaslamaktan vazgeçin.
											Bu, sizi şu an olduğunuzdan bile
daha kötü bir hâle sokar.
									","
											Damit komme ich zu Nummer 4:
											Jeder Mensch hat Probleme, ist gebrochen,
klammert und verängstigt,
											selbst die Leute, bei denen alles
zu funktionieren scheint.
											Sie ähneln Ihnen viel mehr,
als Sie glauben.
											Versuchen Sie nicht Ihr Inneres mit dem
Äußeren anderer Menschen zu vergleichen.
											Dann geht es Ihnen erst richtig schlecht.
									",12 truths I learned from life and writing,Anne Lamott,15:55,"aging,art,beauty,books,birds,communication,Christianity,family,friendship,humanity,God,funny,love,personal growth,self,writing,society"
"
","
","
","
",12 truths I learned from life and writing,Anne Lamott,15:55,"aging,art,beauty,books,birds,communication,Christianity,family,friendship,humanity,God,funny,love,personal growth,self,writing,society"
"
											(Laughter)
									","
											(Rires)
									","
											(Gülüşmeler)
									","
											(Lachen)
									",12 truths I learned from life and writing,Anne Lamott,15:55,"aging,art,beauty,books,birds,communication,Christianity,family,friendship,humanity,God,funny,love,personal growth,self,writing,society"
"
","
","
","
",12 truths I learned from life and writing,Anne Lamott,15:55,"aging,art,beauty,books,birds,communication,Christianity,family,friendship,humanity,God,funny,love,personal growth,self,writing,society"
"
											Also, you can't save, fix
or rescue any of them
											or get anyone sober.
											What helped me get clean
and sober 30 years ago
											was the catastrophe
of my behavior and thinking.
											So I asked some sober friends for help,
											and I turned to a higher power.
											One acronym for God
is the ""gift of desperation,""
											G-O-D,
											or as a sober friend put it,
											by the end I was deteriorating faster
than I could lower my standards.
									","
											Vous ne pouvez pas les sauver,
régler leurs problèmes ou les secourir
											ni même rendre quelqu'un sobre.
											Ce qui m'a aidée à me sevrer
et devenir sobre il y a 30 ans
											étaient mon comportement
et ma pensée catastrophiques.
											J'ai demandé de l'aide à des amis sobres
											et me suis tournée
vers un pouvoir supérieur.
											En anglais, un acronyme pour « dieu »
est le « don du désespoir »,
											G-O-D, soit dieu,
											ou comme un ami sobre l'a dit,
											à la fin je me détériorais plus vite
que je ne pouvais abaisser mes attentes.
									","
											Ayrıca, hiç kimseyi iyileştiremez, 
adam edemez veya kurtaramazsınız
											ya da kimseyi ayıltamazsınız.
											Bundan 30 yıl önce alkol ve uyuşturucuyu
bırakmama yardım eden şey
											kendi davranış ve düşüncelerimin 
yarattığı felaketti.
											Bazı ""temiz"" arkadaşlarımdan 
yardım istedim
											ve kendimi daha 
büyük bir güce teslim ettim.
											Tanrı kelimesinin bir açılımı;
""Çaresizliğin Armağanı""dır.
											Çaresizliğin armağanı, veya
											eski bir alkolik olan bir 
arkadaşımın dediği gibi,
											standartlarımı düşürebileceğimden 
çok daha hızlı kötüleşiyordum.
									","
											Sie können keinen von ihnen retten,
ihre Probleme lösen, sie befreien
											oder sie nüchtern bekommen.
											Was mir vor 30 Jahren half
wieder clean zu werden,
											war die Katastrophe meines Verhaltens
und meiner Gedanken.
											Ich bat einige nüchterne Freunde um Hilfe
											und wendete mich einer höheren Macht zu.
											Ein Akronym für G-O-D [Gott]
ist ""gift of desperation""
											[Geschenk der Verzweiflung],
											oder wie es ein nüchterner Freund sagte,
											baute ich am Ende schneller ab,
											als dass ich meine Ansprüche
herunterschrauben konnte.
									",12 truths I learned from life and writing,Anne Lamott,15:55,"aging,art,beauty,books,birds,communication,Christianity,family,friendship,humanity,God,funny,love,personal growth,self,writing,society"
"
","
","
","
",12 truths I learned from life and writing,Anne Lamott,15:55,"aging,art,beauty,books,birds,communication,Christianity,family,friendship,humanity,God,funny,love,personal growth,self,writing,society"
"
											(Laughter)
									","
											(Rires)
									","
											(Gülüşmeler)
									","
											(Lachen)
									",12 truths I learned from life and writing,Anne Lamott,15:55,"aging,art,beauty,books,birds,communication,Christianity,family,friendship,humanity,God,funny,love,personal growth,self,writing,society"
"
","
","
","
",12 truths I learned from life and writing,Anne Lamott,15:55,"aging,art,beauty,books,birds,communication,Christianity,family,friendship,humanity,God,funny,love,personal growth,self,writing,society"
"
											So God might mean, in this case,
											""me running out of any more good ideas.""
									","
											Dieu pourrait signifier, dans ce cas :
											« moi manquant de bonnes idées ».
									","
											Bu durumda, Tanrı şu anlama gelebilir,
											""iyi fikirlerim tükendiğinde ben.""
									","
											Gott bedeutete in diesem Falle wohl:
											""Mir gingen die guten Gedanken aus.""
									",12 truths I learned from life and writing,Anne Lamott,15:55,"aging,art,beauty,books,birds,communication,Christianity,family,friendship,humanity,God,funny,love,personal growth,self,writing,society"
"
","
","
","
",12 truths I learned from life and writing,Anne Lamott,15:55,"aging,art,beauty,books,birds,communication,Christianity,family,friendship,humanity,God,funny,love,personal growth,self,writing,society"
